TimesH,Frame,NoMissing,131,131,147,147,160,160,177,177,181,181,210,210,212,212,214,214,218,218,221,221,247,247,250,250,256,256,263,263,267,267,275,275,280,280,291,291,303,303,323,323,324,324,325,325,326,326,335,335,338,338,342,342,357,357,370,370,372,372,379,379,383,383,385,385,387,387,403,403,404,404,408,408,422,422,426,426,440,440,442,442,444,444,445,445,455,455,477,477,480,480,501,501,549,549,610,610,707,707,752,752,761,761,765,765,808,808,842,842,883,883,893,893,934,934,956,956,1007,1007,1028,1028,1029,1029,1031,1031,1059,1059,1164,1164
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
11.0,44.0,,283.464,51.299,262.361,60.406000000000006,73.558,63.626000000000005,140.734,70.97399999999999,247.96900000000002,69.955,72.222,81.23,253.34,80.32300000000001,225.77200000000002,89.88600000000001,78.312,90.932,249.62,91.134,57.96,106.01299999999999,91.01700000000001,102.631,107.95700000000001,99.493,90.82799999999999,109.685,204.105,105.959,204.13400000000001,117.272,259.147,112.675,288.241,123.20700000000001,75.839,117.726,91.381,132.76,46.153999999999996,136.116,181.99200000000002,136.127,116.7,133.503,30.194000000000003,128.739,219.614,127.859,59.68,142.006,128.107,144.329,97.51299999999999,153.55,249.22,153.702,86.516,149.088,64.087,148.033,240.986,157.922,208.554,156.119,85.68,165.55599999999998,66.441,163.735,95.04299999999999,161.275,235.15900000000002,169.558,114.184,169.924,197.27,171.53799999999998,36.98,168.298,105.031,171.238,62.852,170.62,229.813,180.065,64.79,186.0,205.995,192.146,233.61900000000003,194.542,203.38099999999997,47.733000000000004,294.363,87.402,280.99,75.02600000000001,46.542,35.150999999999996,252.833,43.768,73.153,130.707,81.943,138.985,,,97.43,126.206,36.172,110.291,226.33700000000002,122.51799999999999,68.968,190.645,,,,,,,,,,,,
11.25,45.0,,283.508,51.277,262.362,60.41,74.0,64.0,140.812,70.87,247.88,69.904,72.32,81.189,253.442,80.40899999999999,225.735,89.589,78.304,90.921,249.679,91.10700000000001,57.931000000000004,106.395,91.046,102.641,107.9,99.555,90.874,109.48,203.99099999999999,105.926,204.175,117.21,259.21,112.69,288.236,123.18700000000001,75.825,117.73200000000001,91.26700000000001,132.836,46.217,136.049,181.97799999999998,136.105,116.66,133.565,30.119,128.482,219.577,127.86399999999999,59.74,141.887,128.094,144.27200000000002,97.445,153.472,249.324,153.71,86.506,149.139,64.079,148.107,240.976,157.903,208.52599999999998,156.088,85.86399999999999,165.517,66.495,163.715,95.059,161.204,235.24400000000003,169.43,114.162,169.984,197.296,171.543,36.993,168.304,105.105,171.27,62.775,170.528,229.80700000000002,180.02700000000002,64.89399999999999,185.963,206.054,192.11599999999999,233.764,194.53099999999998,203.359,47.57,294.415,87.31700000000001,280.997,75.08800000000001,46.565,35.108000000000004,252.85,43.777,73.135,130.74,81.872,138.971,70.932,113.77,97.359,126.21700000000001,36.053000000000004,110.325,226.55200000000002,122.429,68.689,190.71599999999998,,,,,,,,,,,,
11.5,46.0,,283.532,51.20399999999999,262.357,60.388000000000005,73.64399999999999,63.451,140.753,70.939,247.942,69.97399999999999,72.315,81.256,253.497,80.45,225.768,89.56200000000001,78.286,90.915,249.611,91.09299999999999,57.918,106.46799999999999,91.021,102.634,107.85,99.56200000000001,90.84299999999999,109.65799999999999,204.02700000000002,105.887,204.178,117.209,259.33799999999997,112.48899999999999,288.365,123.18299999999999,75.869,117.745,91.25,132.84,46.246,136.036,182.007,136.091,116.699,133.606,29.996,128.491,219.502,128.134,59.67100000000001,141.999,128.065,144.438,97.41799999999999,153.46,249.364,153.717,86.412,149.065,64.044,148.184,240.89,158.003,208.495,156.3,85.965,165.62400000000002,66.499,163.731,95.038,161.109,235.183,169.554,114.178,169.951,197.28900000000002,171.58599999999998,37.015,168.22400000000002,105.14,171.291,62.711000000000006,170.49,229.793,180.062,64.858,185.921,206.05,192.13299999999998,233.834,194.56,203.393,47.696000000000005,294.506,87.257,280.98,75.051,46.553000000000004,35.096,252.75,43.848,73.102,130.763,81.861,138.968,70.92399999999999,113.64399999999999,97.459,126.21600000000001,36.065,110.34700000000001,226.803,122.291,69.012,190.38,,,,,,,,,,,,
11.75,47.0,,283.54200000000003,51.123999999999995,262.344,60.367,73.84100000000001,63.61600000000001,140.886,70.82300000000001,248.002,70.044,72.335,81.288,253.498,80.405,225.787,89.685,78.229,90.90899999999999,249.59599999999998,91.074,57.883,106.87100000000001,91.03200000000001,102.626,107.949,99.49799999999999,90.83200000000001,109.709,203.99599999999998,105.85799999999999,204.234,117.20299999999999,259.41900000000004,112.469,288.37,123.06,75.87,117.74799999999999,91.081,132.881,46.343999999999994,135.942,182.03599999999997,136.142,116.762,133.398,29.982,128.455,219.52,128.502,59.716,141.884,128.071,144.539,97.39299999999999,153.435,249.40200000000002,153.71,86.331,149.02100000000002,64.03699999999999,148.188,240.854,158.059,208.52700000000002,156.00799999999998,86.053,165.61599999999999,66.5,163.689,95.046,161.099,235.112,169.662,114.169,170.078,197.218,171.702,37.091,168.27700000000002,105.13,171.278,62.82899999999999,170.622,229.773,180.085,64.934,186.015,206.265,192.231,233.803,194.50900000000001,203.394,47.38399999999999,294.6,87.23100000000001,280.986,74.902,46.526,35.104,252.55599999999998,43.94,73.10300000000001,130.74200000000002,81.913,138.983,70.941,113.625,97.338,126.47200000000001,36.015,110.334,227.36599999999999,122.179,69.19,190.399,,,,,,,,,,,,
12.0,48.0,,283.60200000000003,51.21,262.302,60.286,73.814,63.348,140.976,70.803,247.99900000000002,70.146,72.28699999999999,81.208,253.41099999999997,80.403,225.799,89.507,78.19,90.895,249.69099999999997,90.99600000000001,57.924,107.054,91.03200000000001,102.698,107.85700000000001,99.546,90.85700000000001,109.694,203.983,105.836,204.269,117.169,259.447,112.55,287.842,123.681,75.84899999999999,117.72200000000001,91.154,132.795,46.335,135.985,182.053,136.11,116.759,133.39,29.980999999999998,128.50799999999998,219.4,128.526,59.623000000000005,141.938,128.1,144.466,97.36399999999999,153.399,249.38299999999998,153.746,86.305,149.007,64.021,148.215,240.834,158.03,208.57,155.986,86.023,165.62900000000002,66.501,163.709,95.07600000000001,161.08700000000002,235.105,169.692,114.155,170.05200000000002,197.172,171.75599999999997,37.1,168.21200000000002,105.238,171.354,62.849,170.65599999999998,229.729,180.115,64.935,186.09400000000002,205.947,192.14700000000002,233.78099999999998,194.507,203.389,47.336999999999996,294.631,87.156,280.976,74.833,46.425,34.981,252.68400000000003,43.766000000000005,73.05199999999999,130.744,81.906,138.975,,,97.462,126.60600000000001,35.919000000000004,110.381,227.36,122.238,69.012,190.44799999999998,,,,,,,,,,,,
12.25,49.0,,283.635,51.15,262.353,60.369,73.73899999999999,63.266000000000005,140.827,70.711,248.123,70.158,72.33800000000001,81.21300000000001,253.382,80.446,225.8,89.505,78.152,90.929,249.64700000000002,90.98299999999999,57.853,107.324,90.99600000000001,102.67200000000001,107.876,99.48299999999999,90.89399999999999,109.62899999999999,204.046,105.78200000000001,204.299,117.206,259.41700000000003,112.596,288.243,123.45100000000001,75.846,117.738,91.289,132.727,46.348,136.01,182.12599999999998,136.123,116.76,133.36700000000002,29.968000000000004,128.626,219.43099999999998,128.629,59.583,141.92,128.093,144.591,97.307,153.315,249.453,153.763,86.251,148.939,64.031,148.168,240.868,158.054,208.612,156.19799999999998,86.01799999999999,165.697,66.509,163.70600000000002,95.038,161.10299999999998,235.136,169.646,114.181,170.09400000000002,197.118,171.865,37.04,168.187,105.29899999999999,171.368,62.853,170.671,229.737,180.06900000000002,64.875,186.06400000000002,206.11700000000002,192.257,233.641,194.618,203.395,47.641000000000005,294.6,87.20100000000001,281.04200000000003,74.87899999999999,46.445,34.989000000000004,252.65400000000002,43.658,73.04,130.773,81.861,138.957,71.169,111.359,97.46799999999999,126.375,35.976,110.395,228.0,122.0,69.117,190.49200000000002,,,,,,,,,,,,
12.5,50.0,,283.652,51.196000000000005,262.36400000000003,60.326,73.815,63.293,140.739,70.692,248.188,70.22800000000001,72.268,81.193,253.49599999999998,80.468,225.795,89.631,78.203,90.946,249.671,90.994,57.81399999999999,107.324,91.06700000000001,102.676,107.89299999999999,99.524,90.87299999999999,109.62899999999999,204.048,105.78,204.262,117.15700000000001,259.414,112.631,287.409,123.934,75.83800000000001,117.744,91.302,132.64700000000002,46.305,136.055,182.19400000000002,136.122,116.80799999999999,133.39700000000002,29.688000000000002,128.441,219.378,128.515,59.637,141.828,128.05200000000002,144.619,97.221,153.25,249.418,153.806,86.17200000000001,148.858,64.015,148.186,240.827,158.16,208.618,156.159,85.99700000000001,165.817,66.51,163.713,94.99,161.075,235.12599999999998,169.77599999999998,114.18700000000001,170.095,197.104,171.91400000000002,36.685,168.11700000000002,105.272,171.31599999999997,62.935,170.726,229.794,180.082,64.923,186.047,206.149,192.27599999999998,233.424,194.696,203.475,47.285,294.433,87.23100000000001,281.106,74.816,46.448,34.944,252.565,43.666000000000004,72.991,130.738,81.845,138.93,71.137,111.288,97.307,126.756,35.98,110.351,,,68.917,190.55700000000002,,,,,,,,,,,,
12.75,51.0,,283.651,51.214,262.35,60.354,73.819,63.222,140.687,70.801,248.232,70.217,72.357,81.199,253.50900000000001,80.475,225.78599999999997,89.499,78.236,90.962,249.637,90.935,57.76,107.26100000000001,91.01,102.661,107.943,99.53399999999999,90.87899999999999,109.7,203.97,105.79700000000001,204.32299999999998,117.11200000000001,259.403,112.70100000000001,287.58799999999997,123.846,75.87899999999999,117.73200000000001,91.113,132.71,46.266000000000005,136.045,182.176,136.06,116.961,133.28,29.663,128.339,219.44299999999998,128.535,59.662,141.786,128.125,144.781,97.235,153.28,249.393,153.793,86.14299999999999,148.847,63.996,148.209,240.812,158.226,208.673,156.092,86.126,165.827,66.53,163.714,95.01100000000001,161.09799999999998,235.082,169.822,114.12100000000001,170.136,197.168,171.863,36.641999999999996,168.08599999999998,105.287,171.326,62.997,170.773,229.762,180.136,64.89699999999999,186.013,206.325,192.338,233.467,194.69099999999997,203.484,47.236000000000004,294.415,87.28399999999999,281.142,74.745,46.461000000000006,34.914,252.62099999999998,43.558,72.907,130.666,81.829,138.944,71.164,111.47,97.333,126.804,36.006,110.374,,,69.008,190.454,,,,,,,,,,,,
13.0,52.0,,283.71299999999997,51.19,262.344,60.383,73.878,63.26,140.61,70.744,248.28599999999997,70.34,72.439,81.166,253.44099999999997,80.423,225.769,89.537,78.235,90.902,249.709,90.866,57.731,107.339,91.06,102.666,108.014,99.495,90.844,109.76,203.982,105.795,204.25,117.15100000000001,259.4,112.844,287.623,123.75299999999999,75.881,117.73100000000001,91.066,132.738,46.20399999999999,136.071,182.081,136.048,116.978,133.303,29.695999999999998,128.262,219.437,128.55,59.55,141.957,128.122,144.843,97.20700000000001,153.22,249.442,153.736,86.133,148.856,64.013,148.215,240.77700000000002,158.31799999999998,208.799,156.256,86.14,165.82,66.56,163.72,95.015,161.139,235.06900000000002,169.833,114.181,170.12099999999998,197.283,171.812,36.665,168.043,105.277,171.28599999999997,62.998999999999995,170.761,229.739,180.106,64.944,186.03599999999997,206.308,192.41400000000002,233.53,194.707,203.472,47.09,294.621,87.24600000000001,281.163,74.756,46.45,34.756,252.66099999999997,43.553999999999995,72.881,130.586,81.84,138.966,71.0,113.0,97.215,126.90299999999999,36.068000000000005,110.464,230.0,121.0,69.025,190.422,258.43,107.426,,,,,,,,,,
13.25,53.0,,283.756,51.176,262.347,60.326,73.785,63.156000000000006,140.636,70.738,248.338,70.392,72.436,81.20100000000001,253.45,80.43,225.796,89.57600000000001,78.257,90.928,249.752,90.791,57.696000000000005,107.32700000000001,91.09200000000001,102.66,107.991,99.441,90.83,109.897,203.94,105.814,204.175,117.212,259.373,112.87799999999999,287.478,123.81200000000001,75.891,117.73899999999999,90.789,132.864,46.129,136.125,182.19099999999997,136.079,117.01100000000001,133.27200000000002,29.669,128.349,219.479,128.585,59.355,142.27700000000002,128.114,144.84799999999998,97.176,153.16899999999998,249.43099999999998,153.754,86.15100000000001,148.884,63.976000000000006,148.23,240.78400000000002,158.342,208.87400000000002,156.219,86.161,165.78,66.553,163.722,95.054,161.114,234.97,169.86900000000003,114.228,170.142,197.312,171.794,36.391999999999996,168.00799999999998,105.27799999999999,171.28599999999997,62.986000000000004,170.753,229.75400000000002,180.108,64.999,186.06599999999997,206.47299999999998,192.521,233.49,194.732,203.5,47.118,294.687,87.167,281.119,74.969,46.391999999999996,34.55,252.62900000000002,43.427,72.898,130.543,81.821,138.96,71.21,112.53399999999999,97.193,126.962,36.186,110.477,230.13099999999997,120.916,68.625,190.345,258.5,107.15899999999999,,,,,,,,,,
13.5,54.0,,283.705,51.157,262.381,60.276,73.805,63.18600000000001,140.85299999999998,70.62899999999999,248.201,70.38600000000001,72.524,81.204,253.425,80.431,225.84099999999998,89.425,78.256,90.90700000000001,249.71099999999998,90.891,57.695,107.354,91.096,102.574,108.024,99.384,90.836,109.93299999999999,203.99,105.88,204.162,117.22200000000001,259.293,112.85799999999999,287.47,123.76799999999999,75.883,117.74600000000001,90.669,132.864,46.078,136.168,182.253,136.131,117.009,133.227,29.666999999999998,128.328,219.497,128.588,59.331,142.27100000000002,128.08700000000002,144.804,97.133,153.099,249.49599999999998,153.705,86.088,148.849,63.965,148.245,240.668,158.379,208.891,156.317,86.223,165.732,66.605,163.716,95.051,161.148,234.982,169.855,114.257,170.15099999999998,197.21200000000002,171.862,36.152,167.981,105.249,171.267,62.941,170.765,229.745,180.115,65.05,185.989,206.426,192.505,233.449,194.703,203.56599999999997,47.103,294.7,87.14299999999999,281.133,74.875,46.33,34.453,252.52200000000002,43.38,72.87899999999999,130.601,81.859,138.995,70.76100000000001,113.655,97.25399999999999,126.994,36.0,110.40299999999999,230.03099999999998,121.113,68.54899999999999,190.40900000000002,258.49,107.206,,,,,,,,,,
13.75,55.0,,283.749,51.108000000000004,262.411,60.196000000000005,73.745,63.143,140.903,70.712,248.26,70.467,72.544,81.22800000000001,253.407,80.471,225.732,89.51899999999999,78.263,90.90100000000001,249.65900000000002,90.925,57.68600000000001,107.37299999999999,91.119,102.494,107.97200000000001,99.514,90.85700000000001,109.86399999999999,204.042,105.868,204.22799999999998,117.241,259.27299999999997,112.802,287.548,123.54799999999999,75.877,117.73,90.785,132.83700000000002,46.095,136.194,182.31799999999998,136.119,117.01799999999999,133.162,29.581,128.261,219.542,128.502,59.239,142.27700000000002,128.024,144.849,97.095,153.061,249.49200000000002,153.79,86.066,148.887,63.953,148.231,240.612,158.438,208.863,156.261,86.212,165.645,66.668,163.721,95.027,161.05700000000002,234.951,169.90599999999998,114.179,170.18099999999998,197.255,171.84,36.03,167.93099999999998,105.23100000000001,171.24200000000002,62.891999999999996,170.757,229.713,180.171,64.979,186.00400000000002,206.442,192.62,233.423,194.692,203.54,47.163000000000004,294.666,87.111,281.232,74.896,46.286,34.396,252.46599999999998,43.4,72.878,130.644,81.827,138.994,,,97.352,126.97200000000001,36.07,110.441,230.016,121.265,68.382,190.333,258.497,107.37799999999999,97.64,93.344,,,,,,,,
14.0,56.0,,283.76,51.026,262.389,60.13,73.727,63.098,140.781,70.774,248.28900000000002,70.51100000000001,72.664,81.234,253.502,80.49600000000001,225.7,89.506,78.242,90.895,249.66299999999998,90.936,57.653,107.36200000000001,91.149,102.44,108.008,99.495,90.859,109.81700000000001,204.067,105.791,204.263,117.199,259.249,112.818,287.606,123.706,75.89,117.738,90.729,132.817,46.13399999999999,136.18200000000002,182.363,136.168,116.939,133.158,29.662,128.286,219.578,128.316,59.218999999999994,142.321,128.07299999999998,144.888,97.057,153.0,249.53099999999998,153.806,86.007,148.849,63.949,148.232,240.618,158.441,208.85,156.27,86.15899999999999,165.785,66.773,163.678,94.99799999999999,160.952,234.956,170.005,114.199,170.179,197.237,171.84400000000002,36.117,167.96099999999998,105.23700000000001,171.213,62.816,170.709,229.688,180.17700000000002,65.006,186.013,206.571,192.697,233.44299999999998,194.713,203.514,47.032,294.631,87.19,281.29400000000004,74.68,46.295,34.330999999999996,252.53099999999998,43.302,72.874,130.667,81.827,139.002,70.877,113.189,97.333,127.01299999999999,36.135,110.40899999999999,229.995,121.507,68.411,190.30700000000002,258.58,107.44,97.60700000000001,93.307,270.527,102.43,190.0,115.0,,,,
14.25,57.0,,283.757,50.961000000000006,262.339,60.099,73.652,62.93899999999999,140.717,70.824,248.253,70.67,72.766,81.248,253.40599999999998,80.487,225.65,89.51299999999999,78.223,90.839,249.63299999999998,90.93,57.64,107.23100000000001,91.118,102.461,107.985,99.475,90.84,109.859,204.037,105.714,204.171,117.196,259.318,112.8,287.618,123.818,75.889,117.741,90.831,132.798,46.083,136.19299999999998,182.449,136.165,116.89299999999999,133.131,29.71,128.281,219.56799999999998,128.275,59.195,142.284,128.079,144.88,97.066,152.97299999999998,249.58599999999998,153.822,85.929,148.821,63.95399999999999,148.284,240.665,158.436,208.855,156.349,86.104,165.813,66.78699999999999,163.613,95.04799999999999,160.899,234.959,170.058,114.179,170.213,197.271,171.81,35.958,167.864,105.236,171.253,62.907,170.82,229.644,180.217,64.982,185.97400000000002,206.49,192.72299999999998,233.338,194.74400000000003,203.479,47.022,294.578,87.18,281.25,74.99,46.301,34.28,252.46900000000002,43.147,72.843,130.634,81.815,139.015,70.972,112.755,97.21,127.03299999999999,36.13,110.17399999999999,229.903,121.52799999999999,68.39,190.296,,,98.046,93.156,270.46299999999997,102.671,190.19299999999998,115.57700000000001,,,,
14.5,58.0,,283.84,50.887,262.34,60.153999999999996,73.687,62.869,140.821,70.735,248.136,70.729,72.704,81.211,253.453,80.491,225.657,89.521,78.249,90.819,249.59900000000002,90.90899999999999,57.63399999999999,107.319,91.104,102.49799999999999,107.95,99.476,90.79,109.90799999999999,204.071,105.67,204.205,117.221,259.328,112.73299999999999,287.74,123.649,75.917,117.756,90.786,132.85,46.037,136.22,182.541,136.24,116.885,133.043,29.57,128.356,219.59,128.439,59.148,142.298,128.11700000000002,144.903,97.05799999999999,152.97899999999998,249.61599999999999,153.84,85.925,148.757,63.93899999999999,148.297,240.62900000000002,158.465,208.75799999999998,156.276,86.164,165.835,66.865,163.596,94.99,160.906,234.933,170.09799999999998,114.071,170.215,197.345,171.69299999999998,35.826,167.85,105.225,171.208,62.878,170.852,229.648,180.28099999999998,64.952,185.965,206.429,192.68400000000003,233.407,194.722,203.515,47.122,294.51,87.24,281.219,74.971,46.309,34.231,252.53799999999998,43.123000000000005,72.85300000000001,130.582,81.868,139.033,70.76,111.39200000000001,97.199,127.10700000000001,36.192,110.10799999999999,229.947,121.695,68.359,190.24,,,97.579,93.27799999999999,270.464,102.26799999999999,190.201,115.58,,,,
14.75,59.0,,283.935,50.886,262.38,60.073,73.649,62.78,141.002,70.545,248.104,70.683,72.672,81.22800000000001,253.47799999999998,80.48,225.71900000000002,89.48100000000001,78.238,90.84200000000001,249.562,90.868,57.619,107.3,91.09100000000001,102.47200000000001,107.94,99.495,90.791,109.94,203.935,105.647,204.2,117.213,259.318,112.73299999999999,287.849,123.54299999999999,75.891,117.75,90.729,132.812,45.998999999999995,136.256,182.546,136.27700000000002,116.86399999999999,133.012,29.614,128.305,219.638,128.376,59.122,142.207,128.114,144.855,97.0,152.925,249.611,153.843,85.76299999999999,148.619,63.946000000000005,148.293,240.554,158.505,208.799,156.282,86.195,165.922,66.946,163.583,94.964,160.832,234.893,170.142,114.04,170.229,197.24200000000002,171.793,35.916,167.887,105.24600000000001,171.239,62.886,170.87,229.67,180.201,65.007,185.947,206.50400000000002,192.757,233.392,194.66,203.55900000000003,47.177,294.42,87.321,281.17,74.88600000000001,46.298,34.249,252.579,43.115,72.846,130.524,81.898,139.039,70.73899999999999,111.4,97.179,127.12100000000001,36.129,110.413,229.803,121.75299999999999,68.393,190.486,,,97.39399999999999,93.296,270.443,102.22,190.118,115.455,94.319,185.575,,
15.0,60.0,,283.935,50.878,262.309,60.07899999999999,73.745,62.887,141.124,70.557,248.11900000000003,70.682,72.619,81.271,253.49400000000003,80.507,225.767,89.48100000000001,78.218,90.829,249.549,90.853,57.633,107.23200000000001,91.079,102.47,107.969,99.47399999999999,90.821,109.89299999999999,203.99,105.635,204.178,117.21700000000001,259.337,112.77600000000001,287.959,123.561,75.881,117.781,90.667,132.83700000000002,46.016999999999996,136.25799999999998,182.487,136.262,116.76100000000001,133.065,29.604,128.23,219.668,128.387,59.132,142.158,128.10399999999998,144.841,96.979,152.91899999999998,249.62599999999998,153.836,85.73,148.57,63.957,148.309,240.572,158.485,208.899,156.171,86.134,165.967,66.98,163.523,94.992,160.719,234.891,170.128,114.00200000000001,170.21900000000002,197.15099999999998,171.81799999999998,36.022,167.9,105.25200000000001,171.248,62.869,170.878,229.696,180.22799999999998,64.971,185.925,206.545,192.845,233.451,194.65,203.547,47.01,294.407,87.37799999999999,281.178,74.928,46.276,34.263000000000005,252.53599999999997,43.09,72.82300000000001,130.526,81.877,139.043,70.671,111.119,97.147,127.10799999999999,36.118,110.198,229.794,121.699,68.0,191.0,,,97.26100000000001,93.27799999999999,270.316,102.08,190.074,115.381,93.95700000000001,185.53900000000002,,
15.25,61.0,,283.916,50.886,262.313,60.088,73.714,62.897,140.999,70.658,248.10299999999998,70.71,72.682,81.313,253.416,80.472,225.761,89.475,78.229,90.83,249.59099999999998,90.80799999999999,57.633,107.125,91.098,102.37799999999999,107.95200000000001,99.478,90.84899999999999,109.8,203.95,105.714,204.114,117.29,259.402,112.78,287.964,123.49,75.931,117.74700000000001,90.613,132.852,46.101000000000006,136.256,182.435,136.278,116.73299999999999,133.049,29.51,128.175,219.658,128.384,59.138000000000005,142.19,128.039,144.989,96.949,152.874,249.636,153.838,85.723,148.534,63.976000000000006,148.333,240.554,158.528,208.872,156.231,86.083,165.99400000000003,66.962,163.50799999999998,94.98200000000001,160.722,234.87599999999998,170.11900000000003,114.073,170.225,197.138,171.83,35.816,167.854,105.288,171.255,62.821000000000005,170.863,229.69,180.25799999999998,64.919,185.957,206.562,192.96200000000002,233.52200000000002,194.635,203.50900000000001,47.083999999999996,294.35200000000003,87.456,281.225,74.971,46.24,34.196,252.553,43.062,72.813,130.553,81.898,139.024,70.729,111.023,97.111,127.08200000000001,36.154,110.454,229.801,121.792,68.33800000000001,190.488,,,97.259,93.244,270.383,102.044,190.055,115.38600000000001,94.027,185.55,,
15.5,62.0,,283.986,50.858000000000004,262.277,59.573,73.679,62.758,140.935,70.797,248.078,70.696,72.69,81.296,253.372,80.464,225.785,89.421,78.209,90.81700000000001,249.648,90.723,57.653,107.04,91.085,102.37299999999999,107.962,99.429,90.83200000000001,109.78299999999999,203.93900000000002,105.60600000000001,204.097,117.303,259.401,112.742,287.945,123.484,75.934,117.75399999999999,91.17200000000001,126.15899999999999,46.125,136.233,182.449,136.306,116.76899999999999,133.076,29.486,128.269,219.685,128.401,59.12,142.201,128.062,144.923,96.929,152.851,249.61599999999999,153.83,85.70299999999999,148.525,63.945,148.291,240.541,158.537,208.868,156.158,86.104,165.96599999999998,67.082,163.49200000000002,95.01100000000001,160.74,234.821,170.21099999999998,114.12,170.222,197.18200000000002,171.82299999999998,35.794000000000004,167.877,105.305,171.207,62.856,170.886,229.67,180.27700000000002,64.932,185.988,206.55200000000002,192.93200000000002,233.47799999999998,194.704,203.488,46.997,294.41700000000003,87.564,281.32,74.90100000000001,46.254,34.211,252.582,43.053999999999995,72.807,130.558,81.908,139.033,70.757,110.97200000000001,97.104,127.07,36.048,110.324,229.835,121.81700000000001,68.40899999999999,190.49400000000003,,,97.274,93.235,270.274,101.914,190.081,115.361,94.118,185.53099999999998,,
15.75,63.0,,284.024,50.84,262.32099999999997,59.57899999999999,73.717,62.784,141.181,70.455,248.06599999999997,70.756,72.55,81.27600000000001,253.343,80.491,225.745,89.44,78.205,90.809,249.653,90.73899999999999,57.678999999999995,106.999,91.052,102.37200000000001,107.944,99.456,90.791,109.844,203.895,105.589,204.105,117.256,259.448,112.787,288.063,123.37700000000001,75.971,117.777,91.23299999999999,126.19,46.123999999999995,136.239,182.455,136.31,116.829,133.003,29.480999999999998,128.42700000000002,219.709,128.363,59.113,142.237,128.10299999999998,144.86700000000002,96.96600000000001,152.909,249.609,153.81,85.68,148.503,63.93,148.257,240.502,158.491,208.825,156.14,86.15299999999999,165.93200000000002,67.08,163.519,94.98899999999999,160.654,234.829,170.226,114.09299999999999,170.22799999999998,197.196,171.78099999999998,35.641,167.855,105.296,171.222,62.847,170.915,229.639,180.332,64.90100000000001,186.018,206.515,192.929,233.649,194.765,203.49,47.055,294.37,87.561,281.361,74.889,46.211999999999996,34.149,252.66299999999998,42.978,72.82,130.539,81.932,139.05100000000002,70.78399999999999,110.975,97.12799999999999,127.08200000000001,36.207,110.37100000000001,229.854,121.8,68.39699999999999,190.533,262.599,105.391,97.34700000000001,93.16799999999999,270.356,102.12299999999999,190.046,115.29299999999999,94.07799999999999,185.50900000000001,,
16.0,64.0,,283.981,50.78,262.322,59.53,73.827,62.798,141.233,70.28399999999999,248.07,70.771,72.616,81.28699999999999,253.40400000000002,80.414,225.732,89.45100000000001,78.215,90.824,249.65400000000002,90.71700000000001,57.683,107.09700000000001,91.053,102.32799999999999,107.97,99.43700000000001,90.802,109.803,203.81599999999997,105.553,204.088,117.244,259.453,112.88600000000001,288.098,123.414,76.005,117.77799999999999,91.28399999999999,126.199,46.119,136.24,182.493,136.328,116.807,132.98,29.489,128.35299999999998,219.718,128.465,59.071999999999996,142.25,128.061,144.984,96.917,152.874,249.646,153.82,85.67399999999999,148.483,63.925,148.246,240.47099999999998,158.41,208.766,156.079,86.19200000000001,165.968,67.11399999999999,163.519,94.944,160.59,234.753,170.35,114.186,170.217,197.17700000000002,171.715,35.656,167.898,105.29299999999999,171.231,62.818999999999996,170.923,229.63,180.34599999999998,64.919,186.033,206.453,192.822,233.77,194.78400000000002,203.48,47.104,294.284,87.65100000000001,281.387,74.753,46.2,34.135999999999996,252.658,42.965,72.811,130.554,81.934,139.055,70.751,110.896,97.065,127.15899999999999,36.321999999999996,109.98899999999999,229.893,121.675,68.315,190.607,262.694,105.376,97.348,93.17,270.282,102.45200000000001,190.03799999999998,115.302,93.863,185.49099999999999,,
