TimesH,Frame,3,4,9,11,14,15,21,27,28,32,36,43,44,46,47,49,50,51,55,57,58,63,65,67,71,74,75,87,124,127,130,133,134,143,153,154,159,160,163,166,171,175,180,182,185,195,203,205,207,209,211,212,214,216,217,218,220,221,226,231,233,234,236,325,330,332,335,340,343,345,475,477,545,593,621,843,862,881,1037,1174,1186
336.0,1344.0,607.747,609.2130000000001,612.096,609.0840000000001,608.132,613.894,609.086,611.177,608.8330000000001,610.996,612.045,610.384,608.643,610.993,607.009,609.087,612.328,614.0830000000001,608.2280000000001,609.007,611.8919999999999,609.196,608.0269999999999,608.859,609.09,608.059,608.8240000000001,610.49,609.427,608.377,608.469,609.5319999999999,609.323,608.118,611.572,610.793,608.155,608.431,609.516,609.591,609.03,608.556,609.81,608.0830000000001,607.813,611.156,608.0,611.637,609.83,610.529,612.847,609.0840000000001,609.7869999999999,610.404,609.319,610.989,608.545,607.944,609.725,609.2819999999999,609.378,611.141,609.899,607.387,608.5169999999999,608.331,608.1,607.7919999999999,607.577,607.836,,610.3,,,,,,,,,
336.25,1345.0,607.553,608.755,612.734,608.811,607.658,614.811,608.528,610.811,608.778,610.748,612.566,610.634,609.18,611.5980000000001,607.398,609.878,612.918,613.859,608.384,608.979,611.75,609.605,607.93,608.87,609.818,608.362,608.76,610.5880000000001,609.761,607.891,608.53,608.712,609.37,607.575,611.585,611.448,608.175,608.071,609.387,609.626,609.869,608.445,610.554,608.757,607.489,611.595,608.27,612.297,609.874,609.75,613.112,608.069,609.856,610.016,608.321,611.399,608.373,608.443,609.182,609.2669999999999,609.496,611.121,609.053,607.2719999999999,608.399,609.179,607.6519999999999,608.2080000000001,606.846,607.695,,,,,,,,,,,
336.5,1346.0,608.226,609.802,612.984,609.748,607.94,615.0269999999999,608.7280000000001,611.246,608.922,611.156,613.317,610.653,608.565,611.7,607.387,609.586,613.7769999999999,613.861,608.5319999999999,609.025,612.808,609.516,607.92,610.061,609.9580000000001,608.153,608.906,610.906,610.613,608.36,608.927,609.2869999999999,609.2959999999999,608.058,612.835,611.9580000000001,608.25,608.705,609.077,610.207,609.271,609.119,610.168,608.374,608.711,612.068,607.989,611.933,610.32,609.664,612.521,608.78,610.178,610.238,608.257,612.11,607.942,607.856,609.5269999999999,609.2769999999999,609.951,610.925,610.049,607.387,608.726,607.9,607.594,607.534,606.977,607.439,,,,,,,,,,,
336.75,1347.0,607.285,608.62,613.4019999999999,609.9019999999999,608.335,615.219,608.318,612.575,609.2180000000001,612.956,613.439,611.906,608.752,611.721,606.913,610.237,613.742,615.013,608.751,608.8580000000001,612.8480000000001,609.03,608.018,609.768,610.428,607.9580000000001,609.179,611.101,610.096,608.263,608.881,609.514,609.194,608.271,613.251,611.325,609.7040000000001,608.876,609.113,609.37,608.8969999999999,609.476,610.815,607.904,608.477,612.313,607.219,612.755,610.545,611.328,613.023,608.345,610.299,610.869,608.7919999999999,612.033,608.8290000000001,608.102,610.562,609.4590000000001,609.721,610.479,609.242,607.802,608.909,608.1519999999999,608.155,608.159,607.17,607.08,611.654,610.427,,,,,,,,,
337.0,1348.0,608.211,609.411,613.739,609.578,608.285,615.45,609.14,612.271,609.875,612.359,613.388,612.104,608.559,612.236,607.365,609.896,613.571,613.999,607.803,608.384,612.643,609.366,608.0269999999999,609.518,610.569,608.237,609.28,611.444,609.331,608.695,608.217,609.655,609.064,608.119,613.1030000000001,611.714,608.2,608.8009999999999,609.437,611.062,609.668,609.13,610.356,608.106,608.015,612.404,608.399,613.32,610.485,609.845,613.634,609.035,610.243,611.521,607.336,611.918,608.319,,609.769,609.319,610.0840000000001,611.226,609.186,608.411,608.504,608.2280000000001,608.278,608.719,607.266,609.2130000000001,611.899,611.0219999999999,,,,,,,,,
337.25,1349.0,608.2,609.318,613.518,609.9209999999999,607.6659999999999,616.484,608.648,611.825,609.106,612.7869999999999,614.028,612.1990000000001,609.021,612.371,607.3009999999999,609.738,613.996,614.315,608.36,608.7230000000001,612.793,608.629,606.697,609.979,611.0,608.321,609.726,611.315,608.873,608.303,608.366,609.068,610.104,608.534,612.995,611.883,608.955,609.405,609.154,610.4159999999999,609.743,609.253,610.94,608.436,608.497,612.72,608.189,612.986,610.566,610.03,613.679,608.717,610.447,611.078,608.504,612.461,608.957,,609.839,608.661,610.234,611.467,609.582,608.5980000000001,608.906,608.356,609.4019999999999,608.9259999999999,607.331,607.654,,611.26,,,,,,,,,
337.5,1350.0,608.016,609.496,613.9680000000001,610.105,608.7919999999999,616.35,608.4259999999999,612.153,609.231,613.003,614.472,611.887,609.545,612.53,607.75,609.307,613.821,614.986,608.5169999999999,609.325,613.339,609.075,608.143,610.311,610.241,608.594,609.651,611.285,609.799,608.371,608.0930000000001,609.429,610.286,607.8430000000001,613.0219999999999,611.684,608.895,610.246,610.21,610.283,609.377,609.1419999999999,611.321,608.851,608.114,612.942,609.472,613.323,610.814,610.931,614.1990000000001,608.572,611.388,610.716,608.774,613.115,609.205,,609.935,608.798,610.7280000000001,611.68,609.234,609.837,609.4019999999999,608.811,608.253,608.308,606.995,607.8919999999999,,611.913,,,,,,,,,
337.75,1351.0,607.707,609.424,614.0319999999999,610.312,608.025,617.354,608.595,612.064,609.448,612.952,613.976,612.558,608.971,611.9019999999999,607.373,610.236,613.549,614.286,608.651,608.828,612.947,608.795,607.56,610.175,610.962,608.349,610.094,612.248,609.355,608.367,608.526,609.554,610.231,608.081,612.9730000000001,612.373,609.123,609.185,609.896,610.409,609.58,608.992,610.808,607.977,609.077,612.863,608.571,614.248,611.278,611.299,613.276,608.384,611.271,609.9590000000001,608.543,613.387,609.616,,610.08,609.8009999999999,610.576,611.629,609.308,608.325,609.318,608.526,609.2,607.53,607.067,608.224,,611.4119999999999,,,,,,,,,
338.0,1352.0,608.394,609.604,614.214,609.556,607.927,616.437,609.056,612.192,608.9540000000001,613.863,614.76,612.132,608.88,612.802,607.668,609.45,614.6080000000001,614.751,607.732,608.761,613.229,608.779,607.626,610.315,610.163,608.717,609.696,611.999,608.766,607.881,608.881,609.039,610.448,608.183,613.505,612.899,609.429,609.489,609.999,610.325,610.339,609.431,610.65,608.102,608.765,612.448,608.297,614.029,611.058,610.765,613.741,607.872,610.903,611.012,608.5509999999999,613.028,608.953,,610.932,609.266,610.931,612.341,609.115,608.362,608.46,608.737,608.721,607.762,607.34,608.129,611.242,611.155,,,,,,,,,
338.25,1353.0,608.658,609.259,615.482,609.4119999999999,608.0930000000001,617.618,608.634,612.411,609.701,614.195,614.342,612.565,609.78,613.633,607.856,610.128,614.429,614.323,608.111,608.091,613.678,609.383,607.613,610.053,610.93,608.805,609.933,611.881,609.133,608.989,608.481,610.086,610.239,608.27,613.533,612.789,609.406,608.815,610.984,610.993,609.818,609.007,610.94,608.4540000000001,608.148,614.414,609.6569999999999,614.737,611.107,611.123,613.461,608.4169999999999,610.396,610.111,608.215,613.844,609.216,,609.886,609.72,611.164,612.155,609.888,608.294,609.6519999999999,608.962,608.703,608.153,609.285,608.126,611.435,610.769,,,,,,,,,
338.5,1354.0,608.332,609.1669999999999,615.4019999999999,609.8580000000001,608.2719999999999,616.975,608.438,612.906,610.201,614.122,614.46,612.849,609.3240000000001,613.116,607.486,609.511,614.0219999999999,615.0369999999999,608.137,608.531,613.628,609.105,608.056,609.836,611.59,609.082,609.793,612.326,609.316,608.2869999999999,609.3530000000001,610.1080000000001,610.32,608.357,612.716,611.802,609.08,609.443,609.9590000000001,610.929,609.827,609.748,612.065,607.861,608.628,613.756,609.4580000000001,613.822,610.023,610.79,613.763,608.06,611.331,611.033,608.715,613.553,609.217,,609.769,609.493,610.989,612.706,609.637,607.794,609.67,608.9019999999999,609.0930000000001,608.606,607.894,608.401,611.744,612.002,,,,,,,,,
338.75,1355.0,608.082,609.509,614.766,609.92,607.87,617.891,608.313,612.766,608.9780000000001,614.016,615.0269999999999,612.703,610.349,613.169,607.288,609.636,614.63,614.41,608.383,609.207,613.69,608.823,607.567,610.573,611.126,608.726,610.432,612.746,609.1030000000001,608.247,608.375,610.434,610.36,608.8,613.757,612.5880000000001,609.967,609.434,610.4019999999999,611.02,609.998,609.9119999999999,610.893,609.039,608.889,613.578,609.524,614.786,611.587,610.437,615.052,608.414,611.435,610.734,608.735,613.404,608.974,,610.516,609.215,610.745,612.413,609.3,608.146,609.552,608.605,608.846,608.9069999999999,607.748,608.377,,611.7869999999999,612.938,,,,,,,,
339.0,1356.0,608.4169999999999,609.664,614.021,609.528,608.844,617.3330000000001,608.265,613.107,609.14,614.366,614.393,612.7330000000001,609.919,613.5509999999999,606.929,610.254,615.2769999999999,613.648,608.078,608.44,613.5790000000001,607.957,607.5369999999999,609.839,610.367,609.403,609.847,611.899,609.306,608.5219999999999,608.702,610.136,610.965,608.48,613.403,612.622,610.023,609.153,610.693,611.136,610.42,609.244,610.786,608.354,608.384,612.836,608.646,614.387,611.354,610.41,613.7669999999999,608.1519999999999,610.67,611.44,609.182,614.372,609.2719999999999,,609.849,609.4209999999999,610.275,612.507,609.925,607.961,610.872,608.9580000000001,608.857,608.803,607.663,608.3480000000001,,612.428,613.227,,,,,,,,
339.25,1357.0,608.306,609.673,614.4830000000001,609.169,608.641,616.486,608.076,613.121,609.508,614.0319999999999,615.0790000000001,613.914,609.466,613.106,606.957,609.7090000000001,614.1519999999999,614.612,607.7130000000001,608.6030000000001,613.96,608.5,607.643,610.498,610.536,608.528,610.493,612.075,609.717,609.09,609.624,609.888,611.7130000000001,609.387,613.555,612.982,610.398,609.629,611.1030000000001,611.609,610.687,609.513,611.275,608.219,609.138,613.236,608.98,615.707,611.475,611.139,613.572,608.495,610.238,612.3380000000001,608.932,614.326,609.562,,609.993,608.054,610.1030000000001,613.06,609.114,607.956,610.008,609.05,609.674,608.2,607.3580000000001,607.908,,611.2230000000001,613.177,,,,,,,,
339.5,1358.0,608.326,609.309,615.043,610.264,608.071,616.9119999999999,608.818,612.625,610.25,615.2959999999999,614.434,613.253,609.164,614.024,607.58,609.366,615.1990000000001,614.005,607.972,608.036,614.181,608.637,607.549,610.76,610.462,608.6469999999999,610.757,613.66,609.692,608.641,608.388,610.4540000000001,611.918,608.633,614.1519999999999,612.965,609.311,610.461,610.321,610.895,609.866,609.884,611.222,608.9259999999999,607.743,614.2180000000001,609.0830000000001,614.03,610.739,610.61,613.31,608.321,610.9580000000001,611.674,608.878,613.7769999999999,609.6759999999999,607.235,609.928,608.706,610.632,612.519,609.654,608.206,610.12,609.526,608.99,608.106,607.573,608.048,611.457,611.631,613.827,,,,,,,,
339.75,1359.0,608.611,609.545,614.665,609.821,608.604,617.372,607.962,612.102,608.9069999999999,614.582,613.366,613.519,609.249,612.7919999999999,607.77,609.935,614.258,613.924,607.504,608.234,613.403,608.773,607.925,610.568,610.839,608.509,610.993,612.322,609.438,608.867,608.492,610.997,611.469,608.4680000000001,614.016,612.674,610.346,608.7669999999999,610.918,610.649,609.687,609.88,612.066,608.559,608.894,613.621,609.2719999999999,614.976,611.016,611.658,614.736,607.646,610.857,611.352,609.106,614.064,608.419,607.7669999999999,609.989,609.354,611.5830000000001,612.23,608.749,608.236,609.739,608.701,608.309,608.013,607.578,607.368,611.119,611.717,613.822,,,,,,,,
340.0,1360.0,608.538,610.466,614.692,610.368,608.394,617.401,608.456,612.862,608.946,615.27,614.525,613.687,609.678,614.198,607.339,609.809,616.049,614.244,607.5880000000001,609.078,613.5459999999999,608.227,607.673,610.491,610.94,610.6990000000001,610.306,612.876,609.773,608.525,608.86,610.575,611.139,608.9069999999999,614.101,612.744,609.942,609.231,610.947,611.863,610.211,609.998,611.779,608.256,608.687,613.508,609.867,614.896,610.39,611.302,613.822,608.023,610.215,611.352,608.585,614.2869999999999,609.32,607.79,610.502,608.4780000000001,610.599,613.999,609.724,608.414,610.27,609.314,608.488,607.937,607.178,607.388,611.001,612.139,613.438,,,,,,,,
340.25,1361.0,608.062,609.3530000000001,614.8969999999999,609.691,608.4159999999999,618.2819999999999,607.785,612.099,609.495,614.523,614.889,613.543,610.345,614.432,608.149,610.806,615.5880000000001,613.391,607.811,608.586,613.804,608.2,607.758,611.383,610.444,609.6519999999999,610.739,613.193,610.1519999999999,608.466,609.78,611.441,610.597,607.871,614.612,612.27,610.106,609.969,610.501,612.0269999999999,610.641,609.989,611.653,608.508,608.69,614.192,609.471,615.76,611.533,611.0840000000001,614.681,608.313,610.835,611.507,608.539,614.57,609.832,607.56,610.401,609.133,610.502,612.979,608.582,608.393,610.13,608.7669999999999,609.511,607.995,607.872,608.344,611.297,611.9830000000001,613.688,609.867,,,,,,,
340.5,1362.0,608.825,609.854,615.826,609.76,608.5980000000001,617.438,608.312,612.953,609.236,615.2040000000001,613.664,613.802,609.341,613.918,607.568,610.143,615.094,613.575,608.135,608.2,613.82,608.242,607.741,610.7719999999999,611.069,609.96,610.752,613.707,610.687,608.816,608.939,610.582,611.21,608.4540000000001,613.605,612.259,610.028,610.309,611.15,611.937,609.404,610.01,611.509,609.2330000000001,608.882,613.496,609.3969999999999,616.009,610.683,611.581,613.615,608.217,611.031,611.914,608.888,614.827,609.942,607.523,609.944,609.191,610.26,613.679,608.9730000000001,609.128,609.604,609.15,608.567,607.7959999999999,608.321,608.019,610.9580000000001,612.235,613.822,610.65,,,,,,,
340.75,1363.0,608.851,609.56,614.786,609.6709999999999,608.919,618.013,608.577,612.711,608.842,615.5830000000001,614.506,614.091,610.388,613.464,607.739,609.862,615.323,613.5930000000001,607.998,607.715,614.663,607.528,608.247,612.021,611.408,609.93,610.558,612.592,610.268,608.3240000000001,609.106,610.683,610.7919999999999,608.221,613.1,612.9630000000001,609.685,608.83,611.622,611.438,609.362,610.008,611.83,608.8380000000001,608.686,614.925,609.435,616.207,610.869,610.716,615.13,607.886,611.613,611.442,608.722,614.285,609.516,,610.2180000000001,608.565,611.597,613.067,608.627,609.139,609.7330000000001,609.8290000000001,608.953,607.773,607.14,608.266,611.5840000000001,612.746,613.615,610.297,,,,,,,
341.0,1364.0,608.679,610.306,614.877,609.672,609.744,617.078,608.779,613.196,609.7080000000001,615.429,614.179,614.7,609.596,613.805,606.823,609.828,615.357,613.337,607.2769999999999,608.9580000000001,613.8290000000001,608.242,607.4730000000001,611.789,610.2280000000001,609.68,611.049,613.447,610.077,609.095,609.319,610.965,611.197,607.982,614.0219999999999,612.548,608.865,609.58,611.153,612.025,611.012,609.952,612.08,608.385,608.6709999999999,614.389,610.058,617.3580000000001,610.846,611.5419999999999,613.934,607.9209999999999,611.069,612.048,609.224,613.905,610.054,,610.317,609.092,610.414,613.306,609.104,609.173,609.004,609.48,609.605,607.6569999999999,607.9119999999999,608.077,611.589,612.102,613.038,611.183,608.313,,,,,,
341.25,1365.0,607.7,609.776,614.445,610.068,608.607,617.597,608.005,613.433,609.586,614.7230000000001,613.786,614.784,610.016,614.2090000000001,607.62,610.981,615.613,613.618,607.602,608.646,613.941,608.118,607.734,610.9580000000001,610.576,609.673,611.186,613.554,609.382,608.665,609.384,610.411,611.1419999999999,608.122,614.082,612.242,608.811,609.703,611.262,611.898,609.933,610.06,611.2909999999999,608.712,608.496,614.68,610.202,615.716,610.745,611.393,614.073,608.197,611.453,611.855,608.4580000000001,614.692,610.0319999999999,,610.276,608.355,610.4540000000001,614.08,609.837,608.376,610.298,609.431,609.281,607.736,607.514,607.695,611.367,612.172,613.7090000000001,610.156,608.8240000000001,,,,,,
341.5,1366.0,608.544,609.862,615.036,609.073,608.881,617.246,608.1,613.278,609.486,615.604,613.821,614.589,609.571,614.186,607.3290000000001,609.378,615.512,613.163,607.515,608.859,613.941,608.181,607.538,610.939,611.008,609.914,610.488,613.091,609.404,609.525,608.799,611.116,611.279,608.3290000000001,614.482,613.624,609.929,609.8290000000001,611.227,611.971,610.675,610.062,611.129,608.623,609.441,613.452,610.1419999999999,615.758,610.626,610.942,614.062,608.832,610.589,611.66,609.231,613.734,609.5219999999999,,610.235,608.456,611.119,614.136,609.539,608.201,611.632,608.5840000000001,610.143,608.275,608.22,608.9119999999999,611.249,611.908,613.818,610.153,608.649,,,,,,
341.75,1367.0,609.232,609.316,614.904,609.759,608.6759999999999,616.476,607.687,612.61,608.715,615.37,613.7180000000001,613.8919999999999,609.745,614.419,607.765,610.411,614.2769999999999,612.703,607.6569999999999,608.1080000000001,613.361,607.913,607.9490000000001,610.993,611.122,609.962,611.219,613.589,610.11,608.941,609.606,611.877,612.014,608.0269999999999,614.096,613.352,609.776,609.915,610.705,613.151,610.93,610.624,611.9169999999999,608.618,609.399,614.21,610.123,615.266,610.293,611.911,613.2909999999999,608.091,610.941,611.273,609.004,614.6030000000001,609.73,,610.283,608.203,610.745,614.138,610.186,608.3580000000001,609.059,609.4259999999999,609.21,607.6669999999999,607.538,607.624,611.967,612.244,613.0269999999999,610.746,607.827,,,,,,
342.0,1368.0,609.552,610.46,615.4580000000001,610.283,609.043,619.134,608.405,612.346,609.75,615.726,612.364,615.76,609.908,614.341,607.589,609.8,615.33,613.2230000000001,607.66,607.861,613.91,608.068,607.24,611.414,610.711,609.9590000000001,610.952,614.571,610.0459999999999,609.118,609.78,612.114,611.361,608.561,614.878,613.564,608.654,609.731,611.506,612.351,610.057,611.015,611.2719999999999,608.5,608.847,614.477,609.5740000000001,615.962,610.938,611.001,613.633,608.7090000000001,610.734,611.573,608.21,614.071,609.986,,610.248,608.453,610.562,614.419,610.404,608.938,609.1080000000001,610.302,610.4580000000001,608.031,607.8330000000001,607.69,611.424,612.427,613.252,610.217,607.869,,,,,,
342.25,1369.0,608.577,609.866,615.009,609.3530000000001,608.756,618.207,608.7819999999999,612.7080000000001,610.031,616.7280000000001,613.44,615.7909999999999,609.575,614.121,607.258,609.596,614.872,613.69,607.919,608.023,613.5219999999999,607.815,607.57,611.66,611.1030000000001,610.207,611.511,613.93,609.7330000000001,609.197,609.649,611.189,611.731,608.332,614.536,613.984,609.4159999999999,610.154,611.856,612.946,610.592,610.827,610.894,608.626,609.33,613.706,609.08,616.418,610.864,612.158,614.342,608.6759999999999,611.411,612.008,608.861,613.2909999999999,609.701,,610.719,609.01,611.187,614.5740000000001,609.56,608.337,609.5930000000001,609.7959999999999,610.794,607.982,608.431,608.616,611.749,613.236,613.698,611.131,608.211,,,,,,
342.5,1370.0,608.946,609.644,614.5409999999999,609.76,607.899,617.284,608.409,613.219,609.852,616.246,612.73,615.135,609.469,614.251,607.665,610.009,615.9580000000001,612.976,607.326,608.411,613.5880000000001,608.164,607.577,612.556,611.375,610.481,611.181,613.763,610.096,609.345,608.521,611.202,612.413,607.628,615.03,614.37,609.146,609.673,611.495,612.8380000000001,610.2669999999999,611.22,611.643,608.862,610.016,614.219,610.381,615.94,610.626,612.13,613.317,608.123,611.227,610.744,609.092,614.481,609.896,,610.53,608.819,611.262,613.97,609.0409999999999,609.634,608.4259999999999,609.85,610.3480000000001,607.5419999999999,608.1419999999999,608.712,612.481,612.665,613.514,611.424,607.86,,,,,,
342.75,1371.0,608.924,610.068,615.496,609.562,609.293,617.9169999999999,608.563,612.521,609.48,616.241,612.485,619.587,610.067,614.705,608.231,609.906,615.597,613.44,607.431,608.241,614.153,608.839,607.906,612.1419999999999,610.927,609.724,611.028,613.5319999999999,608.4680000000001,608.895,610.215,611.0790000000001,612.56,608.237,614.984,614.328,609.143,609.311,611.547,612.9119999999999,610.434,611.3330000000001,611.825,608.726,609.884,615.055,610.01,615.556,611.323,611.881,613.5269999999999,608.617,610.706,611.4169999999999,608.7819999999999,614.55,609.539,,609.98,608.432,610.624,614.979,609.3430000000001,609.075,608.898,609.871,610.137,607.965,607.9830000000001,608.56,611.807,612.163,613.215,,607.91,,,,,,
343.0,1372.0,608.757,609.696,614.922,610.645,608.986,618.644,608.8,613.1519999999999,609.359,617.631,613.101,615.82,609.979,614.207,608.1469999999999,609.855,615.815,613.372,607.409,607.739,613.303,608.004,607.721,611.807,611.274,609.992,611.271,614.113,610.39,609.725,608.504,610.835,612.9259999999999,608.5980000000001,613.9209999999999,615.165,609.005,609.873,610.624,612.751,610.406,611.487,611.154,609.654,609.126,613.54,610.776,616.471,610.46,611.325,614.13,608.4259999999999,611.957,612.682,608.815,614.429,609.7819999999999,,610.63,608.16,611.048,613.627,608.928,608.981,609.065,609.53,610.237,607.967,607.7230000000001,608.31,611.731,612.804,612.906,,608.437,,,,,,
343.25,1373.0,609.742,609.635,615.401,610.331,609.2040000000001,617.997,607.77,612.635,609.827,617.0509999999999,612.937,616.255,609.952,614.143,607.742,610.685,615.628,612.316,607.775,608.264,614.419,608.127,608.18,612.01,610.746,610.431,611.629,614.4159999999999,610.433,609.4169999999999,609.717,611.609,611.8330000000001,609.225,615.399,613.928,609.5840000000001,609.78,612.076,613.055,610.314,610.8,612.297,609.214,609.569,614.354,609.9119999999999,615.799,611.136,611.744,614.05,608.508,611.687,610.7090000000001,609.674,613.616,609.753,607.055,610.206,607.735,611.2769999999999,613.5840000000001,609.316,609.229,608.54,609.612,609.7669999999999,608.151,608.457,608.351,611.669,612.509,613.269,,607.93,,,,,,
