 ,X,Y
1,211.000,26.000
2,209.478,26.738
3,207.984,27.616
4,206.538,28.647
5,205.158,29.847
6,203.854,31.219
7,202.597,32.717
8,201.345,34.277
9,200.054,35.836
10,198.681,37.328
11,197.213,38.731
12,195.703,40.101
13,194.209,41.507
14,192.790,43.017
15,191.504,44.698
16,190.372,46.560
17,189.365,48.541
18,188.451,50.572
19,187.599,52.586
20,186.776,54.516
21,185.955,56.330
22,185.115,58.064
23,184.239,59.760
24,183.306,61.461
25,182.302,63.205
26,181.246,65.000
27,180.182,66.833
28,179.154,68.692
29,178.205,70.563
30,177.374,72.436
31,176.658,74.315
32,176.035,76.208
33,175.483,78.129
34,174.979,80.086
35,174.506,82.087
36,174.064,84.121
37,173.655,86.177
38,173.284,88.241
39,172.954,90.301
40,172.668,92.349
41,172.426,94.394
42,172.230,96.444
43,172.079,98.509
44,171.975,100.599
45,171.916,102.719
46,171.897,104.867
47,171.911,107.039
48,171.952,109.231
49,172.014,111.441
50,172.085,113.661
51,172.143,115.870
52,172.161,118.048
53,172.115,120.174
54,171.979,122.228
55,171.749,124.202
56,171.475,126.129
57,171.218,128.048
58,171.040,129.998
59,171.000,132.017
60,171.105,134.115
61,171.312,136.271
62,171.576,138.466
63,171.850,140.678
64,172.090,142.887
65,172.281,145.080
66,172.449,147.254
67,172.621,149.407
68,172.825,151.537
69,173.088,153.640
70,173.424,155.717
71,173.818,157.770
72,174.255,159.802
73,174.719,161.816
74,175.196,163.814
75,175.700,165.775
76,176.285,167.646
77,177.007,169.371
78,177.923,170.897
79,179.065,172.193
80,180.346,173.352
81,181.644,174.506
82,182.836,175.787
83,183.823,177.302
84,184.653,179.017
85,185.436,180.841
86,186.278,182.683
87,187.286,184.452
88,188.517,186.090
89,189.929,187.603
90,191.467,189.004
91,193.080,190.306
92,194.714,191.522
93,196.334,192.670
94,197.919,193.772
95,199.452,194.852
96,200.914,195.934
97,202.302,197.029
98,203.675,198.093
99,205.113,199.062
100,206.696,199.876
101,208.489,200.485
102,210.442,200.930
103,212.458,201.291
104,214.441,201.648
105,216.294,202.080
106,217.976,202.620
107,219.585,203.187
108,221.239,203.682
109,223.054,204.006
110,225.108,204.098
111,227.327,204.033
112,229.603,203.921
113,231.826,203.870
114,233.888,203.986
115,235.711,204.346
116,237.369,204.872
117,238.978,205.439
118,240.654,205.925
119,242.500,206.220
120,244.507,206.326
121,246.615,206.292
122,248.768,206.169
123,250.905,206.007
124,252.979,205.846
125,254.981,205.675
126,256.918,205.472
127,258.794,205.213
128,260.614,204.875
129,262.396,204.455
130,264.175,203.985
131,265.990,203.498
132,267.878,203.028
133,269.859,202.592
134,271.876,202.130
135,273.847,201.558
136,275.692,200.792
137,277.328,199.750
138,278.712,198.402
139,279.881,196.837
140,280.883,195.158
141,281.765,193.468
142,282.573,191.861
143,283.336,190.342
144,284.075,188.866
145,284.810,187.385
146,285.559,185.856
147,286.308,184.263
148,287.031,182.602
149,287.701,180.871
150,288.291,179.067
151,288.795,177.195
152,289.230,175.267
153,289.610,173.295
154,289.953,171.290
155,290.270,169.265
156,290.551,167.222
157,290.779,165.164
158,290.935,163.093
159,291.000,161.011
160,290.962,158.921
161,290.826,156.835
162,290.604,154.766
163,290.308,152.729
164,289.949,150.737
165,289.540,148.795
166,289.101,146.880
167,288.653,144.967
168,288.217,143.030
169,287.812,141.046
170,287.436,139.011
171,287.062,136.950
172,286.663,134.886
173,286.212,132.845
174,285.682,130.849
175,285.077,128.903
176,284.425,126.997
177,283.754,125.121
178,283.092,123.265
179,282.469,121.415
180,281.914,119.549
181,281.461,117.638
182,281.140,115.656
183,280.983,113.573
184,281.000,111.382
185,281.153,109.116
186,281.395,106.815
187,281.682,104.519
188,281.968,102.267
189,282.214,100.092
190,282.424,97.991
191,282.615,95.948
192,282.802,93.944
193,283.004,91.965
194,283.241,89.996
195,283.549,88.041
196,283.969,86.107
197,284.539,84.200
198,285.299,82.327
199,286.242,80.486
200,287.298,78.665
201,288.393,76.850
202,289.452,75.027
203,290.401,73.183
204,291.206,71.312
205,291.879,69.415
206,292.435,67.494
207,292.889,65.551
208,293.254,63.588
209,293.540,61.596
210,293.754,59.562
211,293.902,57.473
212,293.992,55.316
213,294.026,53.082
214,293.990,50.797
215,293.860,48.497
216,293.615,46.220
217,293.232,44.001
218,292.689,41.877
219,291.992,39.863
220,291.170,37.956
221,290.255,36.155
222,289.278,34.454
223,288.264,32.852
224,287.201,31.350
225,286.052,29.955
226,284.782,28.671
227,283.355,27.505
228,281.765,26.460
229,280.039,25.540
230,278.204,24.748
231,276.290,24.087
232,274.323,23.556
233,272.313,23.124
234,270.268,22.751
235,268.194,22.396
236,266.097,22.019
237,263.982,21.589
238,261.852,21.134
239,259.707,20.696
240,257.549,20.315
241,255.378,20.035
242,253.196,19.889
243,251.012,19.857
244,248.835,19.893
245,246.677,19.955
246,244.547,19.997
247,242.454,19.983
248,240.392,19.929
249,238.343,19.881
250,236.294,19.883
251,234.227,19.982
252,232.132,20.213
253,230.031,20.563
254,227.956,20.998
255,225.939,21.487
256,224.011,21.997
257,222.196,22.500
258,220.477,22.992
259,218.829,23.470
260,217.228,23.934
261,215.649,24.389
262,214.086,24.860
263,212.537,25.385
264,211.000,26.000
