 ,X,Y
1,142.007,50.139
2,141.974,50.697
3,142.389,52.458
4,143.124,54.835
5,144.052,57.242
6,145.058,59.238
7,146.074,60.897
8,147.046,62.406
9,147.916,63.950
10,148.636,65.687
11,149.200,67.622
12,149.619,69.704
13,149.903,71.883
14,150.062,74.109
15,150.118,76.353
16,150.106,78.611
17,150.060,80.882
18,150.017,83.164
19,150.009,85.453
20,150.036,87.743
21,150.069,90.022
22,150.079,92.281
23,150.034,94.507
24,149.910,96.692
25,149.715,98.844
26,149.478,100.982
27,149.227,103.122
28,148.993,105.284
29,148.793,107.476
30,148.607,109.673
31,148.410,111.843
32,148.173,113.955
33,147.871,115.977
34,147.489,117.910
35,147.027,119.789
36,146.487,121.654
37,145.871,123.544
38,145.190,125.482
39,144.486,127.464
40,143.801,129.479
41,143.177,131.519
42,142.653,133.574
43,142.211,135.629
44,141.801,137.666
45,141.373,139.667
46,140.875,141.617
47,140.280,143.509
48,139.597,145.366
49,138.845,147.212
50,138.038,149.072
51,137.190,150.959
52,136.305,152.845
53,135.382,154.686
54,134.422,156.440
55,133.424,158.068
56,132.400,159.590
57,131.371,161.073
58,130.359,162.584
59,129.382,164.186
60,128.434,165.873
61,127.489,167.592
62,126.523,169.289
63,125.510,170.912
64,124.423,172.443
65,123.231,173.899
66,121.902,175.301
67,120.406,176.666
68,118.752,178.006
69,116.997,179.317
70,115.203,180.596
71,113.433,181.839
72,111.742,183.043
73,110.118,184.216
74,108.522,185.369
75,106.909,186.514
76,105.238,187.663
77,103.499,188.813
78,101.712,189.946
79,99.901,191.046
80,98.092,192.092
81,96.299,193.073
82,94.508,194.000
83,92.693,194.891
84,90.830,195.765
85,88.894,196.639
86,86.903,197.518
87,84.902,198.395
88,82.938,199.263
89,81.061,200.115
90,79.298,200.942
91,77.604,201.728
92,75.908,202.452
93,74.142,203.096
94,72.251,203.645
95,70.253,204.117
96,68.189,204.538
97,66.099,204.934
98,64.023,205.330
99,61.978,205.743
100,59.957,206.181
101,57.953,206.649
102,55.955,207.153
103,53.957,207.691
104,51.951,208.218
105,49.929,208.684
106,47.883,209.037
107,45.807,209.228
108,43.696,209.271
109,41.548,209.228
110,39.363,209.163
111,37.139,209.138
112,34.877,209.200
113,32.594,209.302
114,30.312,209.370
115,28.050,209.332
116,25.830,209.113
117,23.673,208.670
118,21.597,208.045
119,19.622,207.299
120,17.768,206.493
121,16.053,205.681
122,14.465,204.837
123,12.969,203.863
124,11.531,202.661
125,10.118,201.138
126,8.743,199.311
127,7.454,197.273
128,6.297,195.118
129,5.318,192.940
130,4.560,190.828
131,4.006,188.795
132,3.594,186.803
133,3.263,184.810
134,2.951,182.776
135,2.627,180.677
136,2.328,178.529
137,2.103,176.350
138,2.000,174.164
139,2.066,171.990
140,2.317,169.855
141,2.744,167.791
142,3.333,165.828
143,4.072,163.999
144,4.948,162.321
145,5.939,160.772
146,7.023,159.323
147,8.178,157.943
148,9.388,156.610
149,10.653,155.317
150,11.974,154.061
151,13.354,152.841
152,14.789,151.644
153,16.259,150.447
154,17.747,149.222
155,19.231,147.941
156,20.696,146.590
157,22.128,145.187
158,23.518,143.752
159,24.854,142.309
160,26.130,140.874
161,27.357,139.436
162,28.558,137.974
163,29.752,136.469
164,30.955,134.902
165,32.157,133.283
166,33.333,131.636
167,34.458,129.982
168,35.511,128.344
169,36.504,126.744
170,37.488,125.207
171,38.518,123.756
172,39.641,122.409
173,40.819,121.127
174,41.938,119.816
175,42.883,118.381
176,43.562,116.745
177,44.044,114.959
178,44.460,113.121
179,44.944,111.330
180,45.602,109.667
181,46.399,108.101
182,47.254,106.564
183,48.082,104.989
184,48.830,103.327
185,49.537,101.597
186,50.258,99.829
187,51.049,98.053
188,51.945,96.296
189,52.916,94.577
190,53.916,92.911
191,54.900,91.314
192,55.826,89.791
193,56.672,88.282
194,57.422,86.703
195,58.061,84.972
196,58.585,83.044
197,59.030,80.986
198,59.437,78.890
199,59.850,76.843
200,60.308,74.930
201,60.811,73.145
202,61.334,71.422
203,61.851,69.692
204,62.338,67.894
205,62.801,66.020
206,63.261,64.097
207,63.741,62.153
208,64.265,60.213
209,64.852,58.299
210,65.523,56.418
211,66.297,54.581
212,67.192,52.797
213,68.218,51.073
214,69.354,49.413
215,70.579,47.820
216,71.871,46.294
217,73.209,44.835
218,74.588,43.426
219,76.005,42.042
220,77.457,40.659
221,78.944,39.257
222,80.466,37.847
223,82.031,36.466
224,83.642,35.149
225,85.306,33.933
226,87.029,32.844
227,88.815,31.876
228,90.670,31.024
229,92.600,30.280
230,94.609,29.637
231,96.690,29.095
232,98.834,28.660
233,101.028,28.334
234,103.264,28.121
235,105.528,28.019
236,107.805,28.000
237,110.082,28.036
238,112.341,28.096
239,114.567,28.152
240,116.742,28.205
241,118.843,28.323
242,120.845,28.578
243,122.725,29.043
244,124.467,29.773
245,126.120,30.712
246,127.755,31.761
247,129.446,32.817
248,131.252,33.791
249,133.109,34.696
250,134.874,35.608
251,136.401,36.606
252,137.554,37.769
253,138.356,39.166
254,138.982,40.857
255,139.613,42.904
256,140.424,45.355
257,141.393,47.998
258,142.298,50.335
259,142.901,51.856
260,142.969,52.053
261,142.497,51.006
262,142.007,50.139
