TimesH,Frame,7,9,14,21,28,30,33,37,51,52,56,77,79,83,90,113,136,137,152,153,154,158,160,171,173,180,186,189,193,195,196,206,208,213,218,234,242,249,252,254,256,276,303,310,312,319,321,327,332,335,341,357,364,370,372,382,396,399,405,411,431,437,438,446,465,474,476,484,492,506,521,523,527,540,541,542,544,545,547,566,567,568,575,576,585,674,690,725,728,758,804,826,833,874,934,950,992,1077,1130,1337
337.5,1350.0,608.246,608.716,614.59,614.981,615.934,611.244,611.607,613.84,609.744,610.018,610.736,610.369,613.942,628.754,613.399,612.641,619.591,627.2869999999999,623.298,621.592,617.2769999999999,610.158,620.48,621.683,622.245,612.839,619.492,625.4590000000001,609.893,615.086,618.004,619.373,612.55,609.095,615.883,613.592,608.768,611.5509999999999,612.494,614.665,616.19,611.202,620.938,621.589,612.752,618.8530000000001,608.991,629.297,617.174,625.735,618.741,622.898,613.855,628.76,614.099,618.393,624.123,616.474,617.4830000000001,627.89,609.557,634.45,618.1990000000001,610.763,610.948,626.688,620.118,614.119,614.616,613.638,629.2909999999999,,612.632,619.9209999999999,624.614,616.325,615.104,610.118,629.561,624.688,623.447,619.229,622.545,626.081,634.094,619.564,,,,,,,,,,,,,,
337.75,1351.0,608.672,609.313,613.533,614.842,616.328,610.346,611.693,614.229,610.339,610.258,610.298,609.844,615.018,628.6619999999999,613.726,612.0419999999999,619.263,627.376,622.35,621.149,617.961,609.506,619.832,623.16,622.6080000000001,613.434,619.856,626.034,609.456,615.264,618.707,619.835,612.528,608.88,615.361,613.243,609.09,611.395,613.315,614.185,615.64,611.732,620.991,622.722,613.064,618.528,608.444,628.5369999999999,616.48,625.738,618.919,622.43,615.053,630.502,613.7769999999999,618.638,623.491,616.661,617.328,628.474,609.847,633.104,617.992,611.1,611.205,625.293,619.715,614.341,614.414,613.365,629.928,,613.073,620.8480000000001,623.283,617.251,615.592,611.251,628.919,623.861,622.999,619.216,622.715,625.688,634.63,621.238,,,,,,,,,,,,,,
338.0,1352.0,608.696,608.538,614.451,615.783,616.751,610.939,611.761,614.515,609.797,609.319,610.34,609.7719999999999,614.91,628.231,612.453,612.729,619.0269999999999,626.207,621.8009999999999,621.095,618.086,609.001,620.544,621.505,621.992,612.935,619.258,624.194,610.21,615.284,618.159,619.025,612.184,608.62,615.816,613.5830000000001,608.575,612.246,612.794,615.269,615.617,610.817,620.352,622.9490000000001,612.8240000000001,619.182,608.557,629.08,616.165,626.619,618.663,622.811,614.198,630.622,614.437,617.544,623.96,616.052,617.04,627.015,609.813,633.132,617.9209999999999,609.932,611.107,625.66,620.9069999999999,614.165,615.606,612.725,627.4019999999999,638.409,611.268,621.2959999999999,623.914,617.212,615.274,610.406,629.0880000000001,622.945,622.553,618.56,622.664,625.55,634.4580000000001,621.889,612.145,,,,,,,,,,,,,
338.25,1353.0,608.673,609.179,615.247,614.8530000000001,616.031,610.846,611.0419999999999,614.91,609.221,609.7869999999999,609.893,610.805,615.168,627.492,612.776,612.018,619.105,627.757,622.79,620.888,616.9780000000001,608.78,619.5169999999999,622.327,622.366,612.545,620.133,625.376,610.35,615.749,617.559,620.961,611.674,608.985,615.781,613.418,608.669,611.49,612.257,614.734,616.66,611.35,620.519,621.9780000000001,612.469,618.521,608.477,627.768,616.266,625.203,617.797,622.3530000000001,614.812,630.7040000000001,614.429,618.3919999999999,623.826,616.545,617.3969999999999,627.813,609.44,633.663,617.573,609.977,611.3340000000001,626.367,620.451,614.316,615.354,613.512,626.992,638.9159999999999,611.6619999999999,620.5319999999999,623.63,617.453,614.2669999999999,609.8340000000001,628.742,622.678,622.894,619.665,622.752,625.034,634.991,620.76,612.323,,,,,,,,,,,,,
338.5,1354.0,608.441,608.696,614.442,614.83,616.721,610.633,611.403,614.447,610.648,610.185,610.302,610.164,615.224,627.434,613.071,613.202,618.274,626.97,621.91,621.68,617.456,608.721,619.909,622.937,621.94,612.852,618.719,625.111,609.4630000000001,615.303,618.279,620.235,612.279,608.942,615.754,613.496,608.92,611.207,612.922,614.26,616.161,610.896,620.623,622.638,612.751,618.014,608.8969999999999,628.28,617.18,625.482,618.923,621.613,614.44,629.776,615.22,619.145,622.44,616.29,615.872,627.581,609.901,632.536,618.469,610.731,610.344,625.306,619.684,613.342,615.344,613.4019999999999,627.32,638.107,611.808,620.141,625.061,616.639,614.095,609.374,629.2909999999999,622.388,623.109,619.238,621.726,624.742,632.564,621.464,611.254,,,,,,,,,,,,,
338.75,1355.0,608.034,608.72,614.206,614.06,615.934,610.169,611.887,614.55,609.327,610.059,609.512,610.275,613.856,628.191,612.69,611.981,619.224,626.957,622.618,621.489,616.273,609.591,619.119,621.861,622.101,611.986,618.832,624.601,609.367,616.469,617.7869999999999,620.373,611.3480000000001,609.5319999999999,615.507,614.133,608.8290000000001,610.679,612.418,614.2919999999999,616.27,611.65,619.9590000000001,622.7769999999999,613.185,617.955,608.895,627.878,616.121,625.744,618.614,622.016,613.289,630.677,614.299,618.4209999999999,621.9630000000001,616.32,616.414,626.934,609.8919999999999,631.9630000000001,618.984,611.262,611.456,625.331,620.094,613.245,615.492,613.46,627.762,638.071,610.427,620.58,624.374,616.494,614.693,609.85,628.7869999999999,623.306,622.361,619.615,622.12,625.245,633.929,621.846,611.734,,,,,,,,,,,,,
339.0,1356.0,607.6759999999999,608.849,613.1080000000001,614.258,615.86,610.799,611.7869999999999,614.7280000000001,609.341,609.882,610.22,610.319,613.857,628.2869999999999,611.944,612.229,618.22,627.5840000000001,622.747,620.257,617.244,609.2080000000001,619.64,621.203,620.94,612.168,619.572,625.57,609.981,614.28,618.185,619.077,612.006,608.841,615.895,613.842,609.804,610.669,612.529,614.481,615.805,610.9580000000001,619.2819999999999,621.654,613.3009999999999,616.948,609.516,627.47,617.891,625.513,617.971,622.363,613.565,629.091,613.994,617.805,622.144,616.06,615.873,627.149,609.102,631.643,618.082,610.836,610.961,625.418,620.0369999999999,613.17,615.4490000000001,613.1709999999999,627.2230000000001,636.49,610.645,620.8290000000001,624.124,616.692,614.11,609.878,627.763,621.804,621.9490000000001,618.6,621.759,624.828,632.979,621.575,611.432,,,,,,,,,,,,,
339.25,1357.0,608.613,608.168,613.004,614.935,616.018,611.0,611.776,614.411,609.116,610.984,609.879,610.4209999999999,614.179,627.43,612.5790000000001,611.535,618.0319999999999,627.435,621.86,619.869,616.697,609.445,619.2130000000001,621.635,620.23,612.194,619.325,624.904,610.94,615.0369999999999,618.755,620.326,610.956,609.9019999999999,615.124,613.878,609.024,610.9680000000001,612.736,614.634,614.888,611.669,619.342,621.3,613.259,616.735,608.192,626.876,,624.058,617.261,622.46,613.758,628.082,613.984,617.842,623.115,615.982,616.154,627.165,609.494,631.695,616.911,610.0840000000001,611.4,625.307,620.8240000000001,614.025,614.925,613.679,628.089,637.9830000000001,611.3380000000001,621.376,623.255,616.2230000000001,614.309,609.759,627.586,621.115,621.3009999999999,618.081,622.2919999999999,624.947,633.871,620.951,611.17,616.701,625.629,,,,,,,,,,,
339.5,1358.0,608.214,608.284,613.888,614.326,615.555,611.023,611.743,614.283,610.071,610.427,609.693,609.881,613.446,627.274,612.489,612.26,617.875,627.873,622.633,620.899,616.846,608.654,618.8480000000001,621.1419999999999,620.49,611.945,619.2230000000001,625.22,611.0509999999999,615.031,617.589,619.9,611.589,609.43,615.607,613.8430000000001,608.631,610.827,611.993,613.5419999999999,614.742,610.7090000000001,619.7869999999999,620.922,613.665,617.234,608.375,627.716,,625.5269999999999,616.683,621.966,613.903,628.29,614.812,617.1030000000001,622.4,616.268,615.687,629.409,610.143,632.113,617.96,610.465,610.775,625.821,621.283,613.663,614.499,614.398,627.376,636.351,611.4259999999999,620.986,622.46,615.623,613.134,609.83,628.2080000000001,621.194,621.513,618.499,621.739,624.3919999999999,633.925,,610.4019999999999,617.8480000000001,626.737,,,,,,,,,,,
339.75,1359.0,608.904,608.715,613.802,614.415,615.539,610.6709999999999,611.012,614.611,608.876,609.305,610.612,610.202,614.5419999999999,627.328,612.086,612.373,617.698,626.803,622.429,620.83,615.721,608.8530000000001,618.645,621.456,620.596,611.668,619.23,624.289,609.601,614.735,618.547,620.344,611.83,609.317,615.635,613.595,608.933,610.352,613.013,614.618,614.9169999999999,610.507,619.487,621.033,612.947,616.63,608.96,628.087,,624.045,616.731,622.633,615.174,627.5790000000001,614.298,618.25,622.1990000000001,616.154,616.057,629.364,609.691,630.304,617.62,610.756,611.096,627.029,620.212,613.22,615.015,613.23,628.654,636.163,611.808,620.741,623.7090000000001,616.332,614.186,610.263,628.2040000000001,620.819,622.67,617.439,622.001,623.804,632.703,,610.845,617.072,626.159,,,,,,,,,,,
340.0,1360.0,608.521,608.538,614.107,614.9540000000001,615.753,610.226,611.7040000000001,614.947,609.9490000000001,610.0219999999999,610.418,609.71,614.266,627.368,612.891,612.499,617.311,626.947,621.868,620.707,614.941,609.188,618.656,622.087,619.5509999999999,612.146,619.19,625.388,609.639,615.322,619.112,620.511,611.5,609.0269999999999,615.745,613.946,609.29,610.852,612.06,614.385,614.611,611.597,618.6569999999999,621.186,612.187,617.09,608.841,627.467,,623.672,616.753,622.702,614.262,628.53,614.298,617.962,622.607,615.4630000000001,614.925,628.879,610.8340000000001,631.342,617.748,609.763,610.737,625.9159999999999,620.648,614.087,614.475,613.299,627.602,635.5840000000001,610.3380000000001,622.206,623.145,616.203,613.2869999999999,610.363,628.752,620.357,621.773,617.987,621.131,624.2180000000001,631.689,,610.8009999999999,,626.012,,,,,,,,,,,
340.25,1361.0,608.0459999999999,608.5369999999999,613.589,614.523,615.785,610.996,611.175,614.9119999999999,608.997,610.081,610.648,610.425,613.501,627.035,612.962,612.552,618.126,626.437,622.297,620.205,615.732,610.156,618.235,620.9680000000001,619.273,612.197,618.071,624.031,609.345,615.0409999999999,618.504,620.629,611.446,609.2909999999999,615.794,613.755,608.8969999999999,610.225,612.57,614.66,614.722,611.442,619.479,621.205,613.321,616.7130000000001,608.4780000000001,627.5319999999999,,622.797,615.836,622.425,613.596,628.477,614.661,617.856,622.352,615.4540000000001,615.4169999999999,629.4780000000001,609.918,630.819,617.196,610.071,610.489,625.841,621.052,613.624,614.77,613.751,626.4580000000001,634.3290000000001,611.0369999999999,620.014,623.951,616.435,614.75,610.61,627.856,620.174,620.967,618.089,622.139,623.763,632.726,,611.125,616.93,626.371,,,,,,,,,,,
340.5,1362.0,608.365,607.9259999999999,613.687,615.205,615.471,610.602,610.755,614.896,609.145,610.6569999999999,610.974,609.866,618.342,626.509,613.0830000000001,611.312,618.023,624.9780000000001,622.105,619.08,616.205,609.864,618.714,619.856,619.028,611.99,619.062,624.684,609.395,615.308,619.622,620.8,612.84,609.54,615.304,614.466,608.8919999999999,610.477,612.178,614.056,615.345,610.806,619.372,621.131,613.107,616.7869999999999,609.581,628.094,,623.434,616.811,620.639,613.9019999999999,628.319,613.721,617.1469999999999,622.6080000000001,615.3430000000001,615.867,629.865,611.07,631.531,616.783,610.995,610.497,627.633,620.406,614.685,614.545,613.965,626.559,634.195,611.471,620.493,624.516,615.621,613.543,610.524,627.932,619.729,622.2180000000001,618.092,621.2280000000001,625.071,633.113,,611.0509999999999,616.739,626.143,,,,,,,,,,,
340.75,1363.0,608.9680000000001,608.658,613.211,614.056,615.4590000000001,611.398,611.665,614.818,609.596,609.851,610.492,610.149,613.816,627.263,613.1569999999999,610.956,617.178,625.023,622.475,619.339,615.727,609.525,618.3530000000001,620.631,620.163,611.092,618.866,624.361,610.376,615.018,619.506,620.26,612.513,609.122,615.427,613.743,609.184,611.109,611.9490000000001,615.626,614.2080000000001,611.443,618.783,621.799,612.61,616.594,608.128,628.245,,623.553,616.347,622.1519999999999,614.216,628.261,613.7669999999999,617.155,622.832,614.865,615.254,630.107,609.639,631.082,617.447,610.674,610.988,626.685,620.658,615.547,614.38,613.096,626.531,634.12,610.501,621.1080000000001,623.168,616.086,613.794,610.193,628.6990000000001,621.303,621.194,618.2330000000001,620.515,624.512,633.113,,611.445,617.038,,626.9209999999999,,,,,,,,,,
341.0,1364.0,608.205,607.582,613.28,616.16,615.644,610.701,611.466,614.95,609.217,610.46,610.109,609.909,614.22,626.839,613.319,611.067,617.062,624.634,623.0930000000001,619.672,615.55,609.269,618.604,620.823,619.408,612.132,618.503,623.812,610.279,615.06,618.947,621.211,611.715,609.312,615.35,613.1419999999999,609.784,609.672,613.01,615.039,614.952,610.487,618.875,621.742,612.401,617.23,608.438,627.504,,623.059,616.595,622.711,613.806,628.395,614.4159999999999,617.496,622.725,614.7,615.028,629.78,609.678,632.0840000000001,616.525,610.668,611.345,626.55,621.263,614.231,614.573,613.0409999999999,626.214,634.4780000000001,611.169,620.0169999999999,623.688,616.091,613.1709999999999,610.556,628.0369999999999,620.2769999999999,621.5459999999999,617.913,621.516,625.2819999999999,632.764,621.4730000000001,610.753,616.552,,626.935,,,,,,,,,,
341.25,1365.0,608.178,609.0219999999999,613.155,615.308,614.904,611.22,609.9630000000001,613.967,609.5269999999999,609.6419999999999,610.62,610.107,612.988,626.257,613.34,612.734,617.703,624.596,622.547,619.5169999999999,616.489,610.559,617.376,620.975,619.33,612.677,618.656,624.18,609.6469999999999,614.922,619.5219999999999,622.063,612.1569999999999,608.641,616.212,614.081,609.5840000000001,610.749,612.133,614.618,614.675,610.549,618.21,622.047,612.845,617.2769999999999,608.1469999999999,627.814,,623.98,617.1709999999999,622.3969999999999,613.501,628.81,613.965,617.54,622.974,615.286,615.64,629.602,610.341,631.614,617.0409999999999,610.837,611.364,626.725,620.121,614.153,614.196,613.5409999999999,626.4630000000001,633.95,611.735,620.683,623.789,615.939,613.659,610.15,628.621,620.675,621.7909999999999,618.355,621.253,624.901,633.107,621.481,611.225,616.587,625.638,627.11,,,,,,,,,,
341.5,1366.0,608.12,608.611,613.615,615.061,615.057,611.253,610.534,614.413,609.851,609.4630000000001,610.0830000000001,610.279,613.7819999999999,626.187,612.876,611.678,617.297,623.786,622.048,619.442,616.134,609.279,617.573,620.7869999999999,619.9209999999999,611.702,619.043,625.424,610.265,615.12,618.937,621.124,612.636,608.578,614.991,614.391,609.129,610.263,612.716,613.979,614.239,610.936,618.98,620.408,613.995,616.773,608.203,627.955,,622.935,616.7330000000001,623.2959999999999,614.163,628.61,614.221,617.414,622.88,614.133,614.775,630.002,609.712,632.612,617.243,610.746,611.144,626.422,620.724,614.663,614.0269999999999,613.987,625.54,634.2,610.965,620.534,623.591,615.956,614.172,610.279,627.206,620.013,622.14,618.052,621.797,624.1030000000001,632.969,620.765,611.12,616.995,626.649,627.6569999999999,,,,,,,,,,
