TimesH,Frame,1,2,3,6,12,13,16,17,19,20,21,24,25,28,29,32,33,34,39,40,42,44,45,46,48,49,51,52,56,57,59,62,65,67,68,70,74,79,80,81,90,92,93,94,100,102,104,108,109,110,117,120,123,124,125,126,127,130,135,138,139,140,144,148,156,157,162,163,168,169,170,171,175,176,181,188,190,191,192,193,196,200,202,203,204,205,207,208,209,214,219,235,239,240,243,245,252,254,256,259,262,268,282,288,289,299,300,310,312,314,321,327,330,332,335,337,339,347,353,362,382,397,398,409,412,413,417,431,437,438,448,450,454,460,461,467,468,470,472,473,478,479,485,486,489,492,502,507,508,515,516,517,518,520,527,530,531,532,534,535,536,537,539,543,545,548,550,554,556,557,558,566,568,569,570,571,573,574,582,583,584,587,589,593,600,635,650,669,711,716,745,787,799,817,818,820,845,847,905,906,909,922,929,964,965,967,988,1004,1009,1024,1084,1093
143.5,574.0,619.344,627.11,623.3290000000001,621.1669999999999,616.643,623.341,617.22,620.4730000000001,618.215,623.852,627.271,622.616,625.888,624.216,621.312,619.735,625.231,617.476,625.153,620.258,626.044,618.878,632.3330000000001,628.184,621.314,616.23,630.126,617.486,616.007,621.168,611.56,618.877,619.725,613.116,623.845,623.077,621.944,621.0840000000001,627.425,618.373,616.365,615.024,621.726,625.5419999999999,615.008,618.636,618.015,622.278,621.061,623.55,615.633,622.992,620.847,618.752,618.86,623.817,618.263,617.9830000000001,615.945,613.222,621.237,614.826,621.4,617.618,620.646,619.279,622.812,614.948,622.991,615.859,616.697,619.606,615.7180000000001,616.813,618.794,621.71,618.987,617.839,617.0319999999999,616.5740000000001,614.585,614.7669999999999,617.714,615.237,623.2280000000001,619.757,614.592,615.585,619.64,613.569,614.808,616.443,612.751,614.83,616.498,617.247,614.653,612.881,615.279,616.885,615.506,616.391,613.643,613.793,612.241,615.446,614.866,613.304,613.2819999999999,612.566,612.9119999999999,616.43,612.8480000000001,614.496,612.363,612.6709999999999,612.8,613.236,619.56,618.803,619.756,619.005,623.242,618.992,621.352,622.613,619.499,623.029,627.105,616.599,623.78,624.811,628.004,626.896,625.427,622.445,628.9680000000001,613.571,623.415,632.413,628.751,620.88,624.711,629.741,622.342,618.876,624.351,626.36,620.44,627.311,631.548,628.072,619.932,629.508,625.357,628.086,621.187,621.179,627.57,623.6669999999999,635.141,616.5459999999999,640.2669999999999,630.099,622.293,623.799,617.38,630.614,624.953,615.993,613.845,619.506,624.265,636.064,635.0830000000001,618.646,630.825,617.285,630.231,628.857,612.68,620.28,626.937,624.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.75,575.0,619.376,630.202,626.013,621.564,617.802,625.5740000000001,616.946,621.938,618.998,623.773,628.893,624.135,623.844,626.222,624.4259999999999,619.612,624.599,618.419,624.356,621.221,626.202,620.562,631.352,628.93,623.3480000000001,619.253,628.159,619.944,615.925,621.836,611.4490000000001,618.276,620.1569999999999,613.6569999999999,624.326,622.239,624.48,620.969,626.554,619.702,616.91,614.918,622.336,625.51,614.957,619.247,619.002,622.573,622.503,622.52,617.63,625.552,621.59,619.178,619.759,623.531,618.509,620.313,616.32,611.619,620.893,615.894,620.2719999999999,618.855,620.016,619.547,622.099,616.403,620.68,616.798,617.488,620.229,614.911,616.816,619.7090000000001,620.533,618.457,618.669,616.8,616.119,615.466,614.559,616.879,614.707,620.5980000000001,620.221,615.526,615.865,620.025,612.439,613.6080000000001,616.016,613.016,614.567,617.1659999999999,618.11,614.191,612.74,614.914,616.677,616.035,616.184,612.491,613.5459999999999,612.099,613.0930000000001,613.687,613.526,612.6759999999999,612.845,612.351,616.711,612.14,614.0930000000001,612.99,611.611,613.509,613.855,619.564,618.158,621.203,619.159,624.724,618.731,621.491,623.193,620.564,623.6619999999999,626.4680000000001,616.918,623.408,624.41,626.934,625.967,626.377,621.687,628.403,614.2719999999999,623.9630000000001,631.822,629.443,621.476,626.085,630.5169999999999,623.501,620.663,624.552,626.845,619.62,627.77,632.096,626.809,622.74,631.27,627.002,630.2,621.0409999999999,620.59,628.418,624.373,633.184,616.67,640.581,631.452,621.64,626.765,618.804,632.331,625.918,615.48,612.59,621.664,626.297,634.378,635.127,618.401,629.674,617.2909999999999,631.734,626.406,612.403,621.07,628.422,626.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,576.0,618.972,629.5369999999999,624.919,622.09,616.7669999999999,625.7230000000001,616.135,621.411,618.69,622.474,628.0219999999999,624.8240000000001,623.528,625.734,623.932,618.379,623.2080000000001,618.123,623.309,622.385,625.317,619.821,628.636,628.408,622.275,619.155,627.101,621.23,615.751,621.746,610.904,617.44,620.2080000000001,613.237,623.92,621.762,623.934,621.595,624.894,619.8480000000001,617.025,614.516,621.751,625.155,614.812,620.173,619.707,622.418,622.487,620.518,618.124,624.159,621.745,620.056,618.57,622.795,620.513,621.496,615.143,611.451,620.451,616.003,620.028,618.194,621.395,619.592,621.545,616.69,620.368,616.26,617.557,620.319,613.823,617.867,619.106,620.16,618.341,617.8290000000001,616.308,616.589,614.813,615.523,617.214,614.988,621.006,620.021,616.224,615.6080000000001,619.972,612.229,614.7040000000001,616.994,612.311,614.47,616.78,617.456,614.55,614.025,615.23,617.771,615.432,615.626,612.914,613.279,611.558,613.742,614.351,612.644,613.3530000000001,612.563,611.761,616.274,611.749,614.15,611.977,611.825,613.883,614.193,618.2719999999999,618.0459999999999,619.754,618.589,623.37,618.191,621.573,622.879,620.137,623.188,626.036,616.249,623.2869999999999,624.309,627.23,626.359,625.383,621.2719999999999,627.95,613.7769999999999,623.309,631.138,628.424,621.063,626.0169999999999,631.394,623.394,620.124,624.136,626.2869999999999,619.419,626.68,630.712,626.384,620.867,631.395,626.387,628.904,620.7819999999999,621.639,629.342,623.674,631.252,616.383,637.0319999999999,632.172,621.236,625.65,618.4119999999999,631.967,625.006,614.882,613.428,621.549,625.036,633.995,633.885,618.627,629.321,618.609,629.381,626.289,613.092,621.325,628.866,627.521,600.435,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.25,577.0,619.235,628.852,625.494,620.826,616.442,624.9630000000001,616.201,622.491,618.443,622.1,629.559,624.928,623.187,625.122,623.698,618.43,622.325,618.508,622.268,623.913,625.476,619.946,627.919,627.604,622.124,619.58,625.112,620.03,616.2080000000001,621.6569999999999,611.327,617.6419999999999,620.799,612.738,623.87,621.398,623.572,621.059,623.0509999999999,620.446,617.429,614.851,621.2230000000001,624.817,614.096,620.803,619.623,621.972,621.322,620.528,618.128,623.9590000000001,621.07,619.408,618.677,622.226,619.57,621.877,615.499,610.764,620.383,615.944,621.274,618.346,620.1,618.932,620.875,616.1990000000001,619.2919999999999,617.04,617.486,621.0930000000001,613.935,618.048,619.153,619.488,618.623,618.464,616.0840000000001,615.762,615.623,616.212,616.942,614.006,619.957,620.244,615.82,616.173,619.295,611.669,614.876,616.571,611.922,615.018,616.033,617.799,614.74,612.038,615.07,617.349,615.031,616.043,612.863,613.2869999999999,612.007,613.73,614.322,612.122,613.1659999999999,611.474,612.063,616.029,610.9490000000001,614.12,613.018,611.929,613.105,614.372,617.3919999999999,617.818,622.9019999999999,618.419,624.127,617.497,621.0790000000001,622.3240000000001,619.429,623.715,625.686,616.896,623.095,622.155,627.4630000000001,626.248,624.753,620.967,626.687,613.245,622.9830000000001,630.036,628.058,619.866,624.484,630.737,622.422,620.446,625.4159999999999,626.2330000000001,618.9590000000001,625.659,629.548,626.952,621.863,630.601,627.149,627.484,620.678,620.581,628.274,623.091,631.655,615.7869999999999,638.485,630.203,621.219,625.336,617.7769999999999,631.125,626.22,614.32,613.096,621.936,625.21,634.637,633.9019999999999,618.757,628.7330000000001,618.742,628.682,625.331,613.119,620.5509999999999,627.911,626.544,600.529,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5,578.0,618.869,629.222,626.072,621.136,616.692,626.42,616.935,622.828,618.6080000000001,621.746,629.336,624.161,622.568,626.089,623.631,617.132,622.543,618.606,621.354,622.984,624.244,619.61,626.793,627.1569999999999,622.5319999999999,619.6030000000001,623.81,620.393,616.194,621.134,610.756,618.489,620.678,613.788,623.4680000000001,621.908,624.786,620.87,623.403,620.043,616.561,615.634,621.29,624.155,613.5830000000001,620.265,619.763,623.457,620.763,620.38,617.836,622.857,621.0790000000001,620.129,619.241,621.591,619.227,621.7180000000001,615.543,610.966,621.423,616.058,620.011,619.268,620.883,618.918,620.499,614.914,619.237,617.5740000000001,617.636,620.738,613.71,617.953,618.617,618.22,617.5509999999999,618.419,616.4,616.738,614.705,615.886,617.366,614.65,619.378,621.222,616.366,616.614,619.352,613.066,615.263,616.758,613.117,614.7959999999999,615.57,617.36,615.1990000000001,612.422,615.811,617.1569999999999,615.474,615.899,612.455,613.511,612.066,614.48,615.444,612.355,613.26,612.201,612.059,615.263,612.008,614.559,612.918,612.4259999999999,613.66,613.727,618.832,617.391,619.646,617.836,622.577,618.205,620.6030000000001,621.993,619.251,621.888,626.113,616.979,621.811,622.594,627.219,625.552,625.253,621.214,627.212,612.5319999999999,621.971,630.02,628.265,620.2330000000001,624.278,629.725,621.909,619.602,624.487,625.429,618.637,625.378,628.543,625.126,620.309,630.2919999999999,625.841,627.747,620.813,619.2130000000001,627.491,623.362,631.692,616.882,637.554,630.535,621.115,625.344,618.461,630.913,625.107,615.23,613.336,621.878,625.061,634.515,632.391,618.828,627.77,618.299,628.8480000000001,624.715,612.498,620.697,629.264,626.552,599.286,618.819,,,,,,,,,,,,,,,,,,,,,,,,,,
144.75,579.0,620.2330000000001,628.712,626.269,622.01,617.293,625.737,615.56,622.625,618.719,621.819,629.3340000000001,623.87,623.124,627.086,624.446,618.48,622.186,619.49,622.195,623.24,624.41,619.054,627.078,626.724,622.525,619.145,624.641,620.352,615.981,621.002,611.44,616.64,620.455,613.589,623.516,622.2959999999999,625.0880000000001,621.036,623.4209999999999,620.263,617.512,614.861,620.602,623.828,615.013,619.6759999999999,618.863,623.215,621.613,620.057,617.455,622.701,620.255,619.567,619.122,622.535,619.624,622.274,614.774,611.924,619.578,616.877,619.326,618.639,621.1759999999999,618.965,620.4780000000001,616.832,619.8009999999999,618.075,617.743,620.7909999999999,613.106,617.312,619.239,618.3009999999999,617.764,618.557,615.979,616.749,615.253,615.019,617.95,614.481,619.178,620.6419999999999,615.979,615.819,620.2909999999999,611.9590000000001,615.5369999999999,616.151,612.075,615.3919999999999,615.004,617.386,615.923,613.34,615.0169999999999,617.183,615.8919999999999,614.6519999999999,612.613,613.2,612.2130000000001,614.0740000000001,614.518,612.055,613.275,611.808,611.12,615.663,611.096,613.849,613.0369999999999,611.492,613.273,613.997,618.1519999999999,617.71,619.6519999999999,618.3380000000001,622.7230000000001,618.2669999999999,620.75,623.09,619.7,622.123,625.881,616.424,622.255,622.981,626.9780000000001,625.241,625.241,620.493,626.594,612.84,622.189,629.515,627.024,619.947,624.2719999999999,631.11,623.379,619.6619999999999,625.1519999999999,626.3969999999999,618.474,626.211,628.187,626.026,620.42,630.4590000000001,625.876,627.484,620.687,620.257,628.07,623.927,631.988,616.548,639.021,630.6759999999999,621.55,626.362,619.23,630.734,625.1080000000001,615.445,612.774,621.877,625.114,634.658,632.743,619.401,628.499,619.173,629.435,624.8480000000001,612.753,620.679,628.026,626.29,600.15,618.814,625.063,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,580.0,619.328,629.276,627.212,621.448,617.445,625.5419999999999,615.9490000000001,622.2180000000001,619.764,623.3340000000001,629.831,624.976,623.3380000000001,627.701,624.376,618.3,622.4630000000001,620.216,623.114,623.8969999999999,625.1519999999999,620.4259999999999,627.665,627.489,622.404,620.735,624.276,621.232,616.383,621.672,611.1669999999999,616.932,621.373,613.548,624.063,622.687,624.472,621.885,622.57,620.915,617.437,614.597,621.89,625.554,614.418,620.242,620.09,624.732,622.0459999999999,620.444,618.492,623.012,620.246,619.732,618.464,621.946,621.345,622.705,615.943,612.499,619.511,616.1669999999999,619.391,618.904,621.396,618.993,620.906,616.6519999999999,619.607,618.137,617.69,621.883,613.93,617.572,619.7330000000001,618.589,617.284,619.356,615.9209999999999,616.371,615.216,616.011,617.499,614.02,619.8380000000001,621.596,616.136,616.393,619.243,611.697,614.524,617.226,612.256,615.112,615.4119999999999,617.4019999999999,615.34,612.5369999999999,614.491,618.882,615.898,614.805,612.092,614.232,611.645,613.962,614.011,612.481,613.13,612.278,612.07,615.933,611.9730000000001,613.695,613.765,612.626,612.621,613.808,618.4590000000001,617.645,619.621,618.164,623.601,618.823,621.1569999999999,623.1759999999999,619.305,623.349,626.054,616.7280000000001,622.9159999999999,624.174,626.6990000000001,624.3340000000001,625.673,622.201,625.763,613.126,622.8969999999999,631.154,627.673,620.51,625.56,631.788,622.308,620.0740000000001,625.4169999999999,625.765,618.885,625.726,629.599,625.602,621.486,631.635,627.0930000000001,627.8330000000001,621.665,620.453,628.698,623.653,633.562,616.706,639.628,630.685,621.98,626.355,618.048,631.318,623.8240000000001,615.996,613.224,623.255,625.942,637.444,634.268,618.836,628.456,619.078,629.4780000000001,625.933,611.681,621.687,630.252,626.683,600.999,619.268,625.081,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,581.0,620.026,630.632,628.303,622.29,618.937,627.26,616.056,624.198,620.8330000000001,622.203,629.883,625.609,623.744,627.702,624.962,618.506,623.058,620.5790000000001,624.052,625.003,625.864,619.715,627.437,629.436,623.7869999999999,620.474,626.383,621.471,617.0740000000001,622.314,610.939,617.695,620.876,614.0790000000001,624.351,622.717,625.524,622.373,623.185,621.6759999999999,618.303,615.435,622.053,626.265,615.045,620.327,619.744,625.525,621.415,621.311,618.5509999999999,623.2819999999999,621.131,621.64,619.749,622.6080000000001,620.7090000000001,623.554,614.9119999999999,612.0409999999999,621.14,617.058,620.8580000000001,619.806,621.617,620.581,622.002,615.957,620.192,618.832,617.1030000000001,621.937,613.78,617.688,619.95,619.125,617.369,619.255,616.411,616.862,616.485,615.645,618.354,615.259,620.877,621.625,616.8290000000001,616.81,619.2819999999999,613.215,615.7230000000001,617.398,612.894,616.35,616.342,617.8969999999999,615.934,612.811,615.811,618.229,616.376,614.999,612.326,613.602,612.9159999999999,613.259,614.248,612.738,613.854,612.067,611.0830000000001,616.2330000000001,611.519,613.122,613.9540000000001,612.059,613.9590000000001,613.783,618.464,617.627,620.155,618.258,623.2130000000001,617.327,621.4259999999999,623.047,620.7959999999999,623.3330000000001,625.5459999999999,617.515,623.7040000000001,624.1709999999999,627.505,624.491,626.163,622.785,625.7180000000001,613.003,621.9580000000001,631.5740000000001,628.104,621.8240000000001,625.016,632.74,622.525,619.7,625.424,626.137,620.168,626.59,630.618,627.507,621.245,632.39,628.12,628.659,621.346,621.096,629.18,625.884,633.158,617.533,640.816,631.254,622.0269999999999,626.616,618.089,632.539,624.779,615.375,613.2959999999999,624.097,626.76,637.236,634.2040000000001,620.311,629.9069999999999,619.805,630.837,625.632,612.264,621.885,631.053,626.35,600.866,619.882,625.73,,,,,,,,,,,,,,,,,,,,,,,,,
145.5,582.0,621.962,632.25,629.026,622.028,618.137,628.578,616.852,625.885,620.836,622.6759999999999,630.622,626.592,623.8480000000001,630.035,625.8380000000001,617.766,623.339,620.6659999999999,623.7330000000001,625.904,627.258,620.9259999999999,628.856,629.618,624.999,621.076,625.081,622.572,616.294,623.4169999999999,611.446,618.409,621.656,613.114,625.946,622.5509999999999,627.482,624.378,622.481,622.355,618.864,615.506,623.347,625.9119999999999,615.695,622.239,621.058,625.604,622.435,621.797,618.371,624.305,620.331,621.859,619.51,622.452,622.235,624.366,615.191,611.992,620.623,617.391,620.92,619.981,622.697,620.942,622.471,616.235,621.663,618.123,617.964,623.246,615.082,618.881,620.656,620.215,616.415,620.648,616.423,617.318,617.408,615.8240000000001,619.104,616.2919999999999,620.882,622.548,616.862,616.475,620.672,613.201,616.125,617.529,613.5840000000001,616.756,615.786,618.5409999999999,615.774,612.862,615.322,617.18,616.437,615.724,611.974,613.9590000000001,612.839,614.442,614.45,613.429,613.6659999999999,612.268,611.663,616.7090000000001,612.1569999999999,614.28,613.807,612.6619999999999,613.861,613.71,619.71,618.113,620.136,619.19,624.9169999999999,619.384,621.384,624.298,620.653,623.512,626.605,617.044,624.029,624.352,627.701,625.74,627.465,622.089,627.572,612.2280000000001,623.174,632.371,629.253,622.41,626.4730000000001,632.319,623.509,619.512,627.305,628.119,620.2769999999999,626.689,631.398,628.626,621.443,634.0419999999999,628.725,629.581,622.029,621.65,630.044,626.289,636.201,617.7090000000001,642.37,631.274,622.836,627.595,618.495,633.763,626.1669999999999,615.13,612.428,624.116,627.177,639.033,636.7719999999999,620.663,630.514,620.356,631.244,626.9830000000001,612.9680000000001,621.705,632.539,628.346,601.012,621.008,626.946,619.284,,,,,,,,,,,,,,,,,,,,,,,,
