 ,X,Y
1,312.985,89.089
2,312.415,87.094
3,311.852,85.223
4,311.247,83.446
5,310.552,81.736
6,309.727,80.063
7,308.791,78.398
8,307.775,76.711
9,306.715,74.971
10,305.640,73.152
11,304.549,71.251
12,303.426,69.278
13,302.256,67.242
14,301.024,65.153
15,299.721,63.020
16,298.374,60.859
17,297.018,58.685
18,295.689,56.515
19,294.423,54.363
20,293.252,52.247
21,292.165,50.188
22,291.124,48.215
23,290.087,46.354
24,289.016,44.634
25,287.888,43.063
26,286.772,41.573
27,285.758,40.073
28,284.936,38.473
29,284.352,36.721
30,283.904,34.887
31,283.460,33.064
32,282.888,31.346
33,282.090,29.800
34,281.050,28.420
35,279.767,27.189
36,278.239,26.087
37,276.526,25.086
38,274.747,24.143
39,273.026,23.214
40,271.485,22.256
41,270.129,21.284
42,268.786,20.392
43,267.270,19.683
44,265.421,19.243
45,263.255,19.041
46,260.860,19.000
47,258.326,19.041
48,255.742,19.087
49,253.189,19.078
50,250.712,19.051
51,248.341,19.077
52,246.109,19.228
53,244.046,19.574
54,242.170,20.161
55,240.427,20.920
56,238.747,21.752
57,237.058,22.557
58,235.309,23.264
59,233.527,23.933
60,231.764,24.658
61,230.073,25.536
62,228.493,26.633
63,227.003,27.887
64,225.568,29.193
65,224.150,30.451
66,222.723,31.579
67,221.314,32.625
68,219.971,33.681
69,218.744,34.840
70,217.643,36.146
71,216.597,37.538
72,215.524,38.943
73,214.348,40.288
74,213.061,41.567
75,211.728,42.831
76,210.413,44.132
77,209.180,45.521
78,208.057,47.006
79,207.053,48.569
80,206.176,50.192
81,205.426,51.852
82,204.724,53.506
83,203.951,55.101
84,202.991,56.581
85,201.771,57.916
86,200.402,59.168
87,199.041,60.424
88,197.846,61.771
89,196.910,63.264
90,196.149,64.866
91,195.450,66.526
92,194.700,68.196
93,193.871,69.863
94,193.052,71.569
95,192.341,73.362
96,191.836,75.286
97,191.552,77.341
98,191.391,79.455
99,191.241,81.550
100,190.992,83.549
101,190.568,85.400
102,190.025,87.155
103,189.458,88.894
104,188.960,90.695
105,188.600,92.618
106,188.353,94.647
107,188.178,96.753
108,188.032,98.903
109,187.875,101.070
110,187.692,103.241
111,187.479,105.413
112,187.237,107.584
113,186.964,109.752
114,186.667,111.915
115,186.382,114.078
116,186.148,116.245
117,186.008,118.423
118,186.000,120.615
119,186.127,122.817
120,186.352,125.009
121,186.637,127.175
122,186.943,129.295
123,187.234,131.358
124,187.497,133.387
125,187.724,135.420
126,187.909,137.493
127,188.046,139.643
128,188.159,141.861
129,188.306,144.089
130,188.542,146.270
131,188.925,148.344
132,189.500,150.265
133,190.227,152.050
134,191.041,153.739
135,191.876,155.372
136,192.674,156.985
137,193.449,158.587
138,194.237,160.175
139,195.073,161.747
140,195.987,163.302
141,196.983,164.843
142,198.061,166.370
143,199.221,167.889
144,200.451,169.397
145,201.709,170.887
146,202.954,172.351
147,204.141,173.780
148,205.249,175.171
149,206.315,176.530
150,207.386,177.868
151,208.508,179.195
152,209.709,180.511
153,211.000,181.809
154,212.389,183.080
155,213.881,184.317
156,215.432,185.531
157,216.959,186.746
158,218.379,187.989
159,219.613,189.282
160,220.685,190.628
161,221.710,192.003
162,222.809,193.385
163,224.084,194.750
164,225.521,196.063
165,227.062,197.286
166,228.651,198.379
167,230.234,199.313
168,231.811,200.120
169,233.402,200.864
170,235.026,201.608
171,236.702,202.394
172,238.427,203.189
173,240.198,203.940
174,242.010,204.597
175,243.861,205.128
176,245.751,205.579
177,247.684,206.015
178,249.663,206.502
179,251.689,207.087
180,253.743,207.699
181,255.801,208.224
182,257.836,208.543
183,259.826,208.544
184,261.764,208.217
185,263.670,207.676
186,265.564,207.046
187,267.467,206.448
188,269.387,205.949
189,271.313,205.503
190,273.233,205.055
191,275.132,204.546
192,277.005,203.937
193,278.869,203.245
194,280.744,202.497
195,282.654,201.722
196,284.615,200.947
197,286.620,200.202
198,288.647,199.515
199,290.677,198.916
200,292.692,198.434
201,294.691,198.079
202,296.709,197.834
203,298.779,197.677
204,300.937,197.590
205,303.206,197.553
206,305.566,197.550
207,307.982,197.566
208,310.420,197.584
209,312.848,197.589
210,315.238,197.572
211,317.602,197.543
212,319.962,197.523
213,322.340,197.529
214,324.759,197.581
215,327.231,197.688
216,329.718,197.807
217,332.165,197.877
218,334.517,197.839
219,336.718,197.631
220,338.724,197.203
221,340.546,196.561
222,342.219,195.730
223,343.776,194.738
224,345.245,193.610
225,346.616,192.365
226,347.869,191.021
227,348.981,189.595
228,349.938,188.102
229,350.762,186.540
230,351.483,184.903
231,352.130,183.185
232,352.719,181.382
233,353.237,179.496
234,353.670,177.525
235,354.001,175.470
236,354.217,173.337
237,354.313,171.154
238,354.284,168.950
239,354.126,166.757
240,353.835,164.605
241,353.431,162.507
242,352.956,160.460
243,352.452,158.458
244,351.963,156.498
245,351.514,154.581
246,351.059,152.736
247,350.540,150.997
248,349.896,149.398
249,349.077,147.952
250,348.051,146.609
251,346.792,145.310
252,345.275,143.997
253,343.534,142.646
254,341.671,141.270
255,339.792,139.886
256,338.002,138.509
257,336.398,137.154
258,334.976,135.813
259,333.675,134.467
260,332.433,133.096
261,331.189,131.680
262,329.934,130.221
263,328.690,128.732
264,327.482,127.228
265,326.331,125.722
266,325.247,124.211
267,324.232,122.680
268,323.282,121.113
269,322.398,119.493
270,321.584,117.811
271,320.845,116.058
272,320.188,114.228
273,319.618,112.316
274,319.118,110.355
275,318.661,108.401
276,318.217,106.513
277,317.758,104.745
278,317.267,103.076
279,316.738,101.413
280,316.167,99.656
281,315.552,97.716
282,314.904,95.611
283,314.246,93.418
284,313.599,91.217
285,312.985,89.089
