TimesH,Frame,24,25,40,86,87,88,92,94,98,99,104,106,118,120,121,122,127,128,131,140,146,148,155,157,162,171,172,176,180,184,190,191,196,197,202,204,206,208,214,217,228,233,234,235,236,240,241,242,244,249,254,258,260,262,265,268,272,273,277,278,280,284,285,286,289,291,295,301,310,313,315,316,317,318,319,320,325,329,330,331,333,336,338,341,344,346,350,353,354,357,358,361,365,370,372,374,375,378,382,383,385,386,388,389,393,394,396,400,403,405,409,411,413,414,416,421,422,428,434,436,437,438,446,447,450,451,455,456,457,458,461,463,464,471,476,477,479,485,486,491,493,494,501,508,511,516,521,523,524,527,529,532,534,536,537,538,539,540,542,545,548,550,551,557,560,565,566,567,568,572,582,584,625,632,633,634,636,639,645,647,728,798,819,820,861,862,866,874,900,910,920,931,959,1027,1028,1069,1090
311.0,1244.0,615.489,616.7909999999999,614.297,617.628,615.8340000000001,621.524,613.388,621.514,617.298,618.809,620.2090000000001,622.179,619.96,618.227,617.761,616.347,618.15,619.311,617.408,617.127,616.979,616.056,625.937,633.523,617.189,623.901,617.434,629.889,626.953,620.98,619.85,617.033,616.576,624.246,620.198,614.47,,612.033,630.587,614.794,630.8240000000001,621.388,627.1519999999999,624.7669999999999,621.58,627.109,616.628,617.332,625.2869999999999,622.4630000000001,621.369,629.665,632.322,622.211,627.71,623.094,627.095,623.425,627.605,624.366,621.515,620.636,622.714,622.845,615.9680000000001,613.773,625.6659999999999,628.788,615.659,626.295,620.758,619.035,620.249,628.4680000000001,627.4590000000001,631.742,626.748,631.325,618.413,626.646,622.475,623.28,617.83,621.2,612.568,614.315,622.178,621.886,625.023,621.0169999999999,622.401,616.047,623.0169999999999,617.369,625.068,619.535,626.837,624.776,615.783,622.029,623.1030000000001,625.72,622.909,626.423,623.132,623.663,617.813,620.389,617.427,621.121,620.028,617.279,616.94,617.141,616.844,620.087,618.45,616.922,621.986,618.5319999999999,620.946,619.12,621.736,619.9590000000001,613.317,623.4,621.0269999999999,622.229,619.682,623.048,611.98,614.077,615.361,617.219,618.251,617.016,618.25,618.092,615.095,615.972,615.257,612.058,616.42,616.757,616.516,617.566,616.491,617.651,614.679,614.048,615.12,613.062,614.818,614.062,613.001,618.028,616.0319999999999,613.4019999999999,614.4159999999999,612.5509999999999,613.581,616.432,617.263,615.21,615.245,614.4540000000001,613.569,614.538,614.1709999999999,613.437,621.163,615.172,611.641,615.65,611.701,615.639,618.465,614.299,612.232,613.42,,,,,,,,,,,,,,,,,
311.25,1245.0,614.007,615.61,613.481,615.969,615.215,620.883,613.245,621.924,617.007,618.37,620.328,621.054,620.007,617.312,617.571,615.855,618.929,619.4540000000001,617.993,616.274,616.374,616.466,625.4209999999999,632.8430000000001,615.778,623.432,617.09,629.616,626.158,621.099,620.4630000000001,616.9209999999999,615.955,623.997,620.5930000000001,613.132,628.351,610.992,629.059,614.363,630.578,620.95,627.158,625.571,622.13,624.931,616.5409999999999,616.988,625.7769999999999,623.547,621.195,629.061,630.3580000000001,623.508,627.815,623.492,627.196,624.506,625.373,624.3969999999999,618.8480000000001,622.305,623.0740000000001,622.337,615.376,612.903,626.673,627.1659999999999,615.665,626.197,622.008,619.48,620.986,630.587,625.016,627.931,626.993,630.323,618.569,627.539,624.001,622.967,617.701,621.387,612.04,612.52,621.534,619.623,621.788,619.693,624.253,616.722,619.36,617.306,625.352,618.793,624.237,624.8240000000001,614.851,620.631,623.387,626.46,624.318,627.352,621.841,623.2280000000001,617.036,621.655,617.2869999999999,622.355,618.799,615.988,615.744,616.586,616.14,619.507,617.995,617.078,620.2869999999999,619.268,618.805,619.984,620.4580000000001,619.045,613.528,621.1080000000001,619.111,621.082,618.646,622.148,611.366,613.507,614.855,616.476,616.779,616.724,617.106,617.935,614.8240000000001,615.743,615.68,611.756,616.696,617.184,615.615,616.93,616.5509999999999,617.418,613.988,612.979,614.1469999999999,612.048,613.4019999999999,613.929,612.289,616.785,615.979,613.072,614.177,612.278,612.018,615.65,616.758,614.2330000000001,615.081,613.6759999999999,612.011,613.321,613.6419999999999,612.565,619.528,613.989,611.187,615.3380000000001,611.586,613.966,618.572,612.62,611.21,612.684,,,,,,,,,,,,,,,,,
311.5,1246.0,614.297,615.387,612.698,616.254,615.852,620.534,614.18,621.717,617.827,618.995,620.076,620.775,618.105,616.836,616.514,615.992,618.4069999999999,618.69,618.0740000000001,615.974,616.615,616.641,623.489,631.84,616.472,623.605,616.311,628.736,625.239,619.627,619.326,615.939,615.734,624.405,620.643,613.025,626.6659999999999,610.69,627.116,614.219,629.387,620.932,627.05,625.021,621.904,623.714,616.628,616.099,624.246,622.179,620.839,628.2330000000001,629.498,623.133,627.461,623.1519999999999,626.839,623.815,623.538,622.273,619.122,622.183,622.486,621.69,615.589,612.913,625.4159999999999,625.92,614.913,624.931,621.125,618.525,621.4259999999999,629.266,623.303,627.87,626.6709999999999,629.71,618.4209999999999,627.27,622.7819999999999,622.242,617.766,621.857,612.72,612.547,620.7919999999999,618.3580000000001,621.501,617.3380000000001,622.626,615.934,618.8290000000001,617.35,625.523,620.132,623.477,623.455,615.036,620.37,622.113,625.703,623.971,625.914,621.3530000000001,621.507,617.526,621.391,617.2280000000001,622.457,618.627,615.3580000000001,615.461,616.496,616.137,619.3480000000001,616.602,615.8340000000001,619.63,618.5,619.259,617.58,619.115,619.923,613.758,619.883,618.553,621.123,618.659,621.753,611.183,614.13,614.211,615.943,616.928,616.883,617.472,616.895,614.434,615.564,615.154,611.752,615.346,616.014,616.099,616.469,617.136,616.614,613.54,613.592,614.7769999999999,612.091,613.109,613.284,612.619,616.571,615.015,613.2959999999999,613.716,611.832,611.842,614.687,616.905,614.599,614.821,613.1659999999999,611.738,612.524,613.203,612.592,620.572,613.74,611.331,615.4590000000001,611.387,613.362,618.563,612.9209999999999,612.056,611.643,,,,,,,,,,,,,,,,,
311.75,1247.0,613.627,615.515,613.501,617.034,615.214,618.653,613.141,621.225,617.375,619.064,619.326,620.214,618.281,616.9,616.2280000000001,614.737,619.543,618.3,617.694,615.422,616.008,616.5880000000001,624.123,630.61,615.856,622.344,616.229,628.134,624.25,619.298,619.0169999999999,616.149,615.7090000000001,624.059,619.427,613.112,625.581,610.515,626.702,614.248,630.013,620.623,626.002,624.9069999999999,621.5790000000001,623.516,616.655,615.494,624.512,621.856,619.2719999999999,626.747,630.036,622.554,625.568,621.535,625.264,623.3480000000001,623.977,623.035,618.605,621.3919999999999,621.184,621.803,615.805,613.18,624.995,624.746,614.587,625.51,621.0419999999999,618.313,620.761,628.685,622.887,627.443,625.781,628.564,618.026,627.89,620.9490000000001,620.901,616.68,621.276,612.607,611.98,620.137,617.544,621.659,618.367,622.13,615.54,618.059,617.242,624.683,619.352,623.239,623.867,614.155,619.859,622.3009999999999,624.721,622.635,626.075,621.138,621.172,617.685,621.1080000000001,617.379,621.59,618.72,614.908,615.81,617.631,615.985,618.88,616.771,616.113,619.675,618.117,618.114,618.195,618.748,619.355,613.535,620.818,617.867,620.37,618.411,621.781,611.4780000000001,613.807,614.118,615.345,617.529,616.359,616.366,616.415,615.113,614.507,615.832,611.814,615.869,617.355,616.378,616.819,616.395,616.4259999999999,614.396,613.044,615.092,612.053,612.7669999999999,612.864,612.596,617.047,615.465,613.495,613.112,613.253,612.37,615.388,616.974,614.893,613.9540000000001,614.804,611.437,612.793,612.732,612.273,620.377,613.654,611.461,615.193,611.0319999999999,613.332,617.726,612.899,610.943,612.49,,,,,,,,,,,,,,,,,
312.0,1248.0,613.719,616.081,613.6759999999999,616.79,614.502,620.327,613.226,621.273,617.158,618.132,619.9590000000001,620.1669999999999,618.494,617.444,618.26,615.9680000000001,619.124,617.8330000000001,616.564,615.231,616.336,616.196,624.72,630.839,616.749,622.878,616.004,627.512,626.5419999999999,619.3480000000001,619.312,616.414,615.816,623.32,619.225,614.06,625.439,611.298,627.489,613.937,630.57,619.998,626.9259999999999,624.573,621.244,621.9780000000001,615.653,615.794,624.6709999999999,622.366,619.9,627.191,629.1619999999999,623.1709999999999,625.9730000000001,622.136,625.739,624.063,623.77,623.879,618.058,620.568,621.203,621.613,615.464,612.66,623.854,626.019,614.433,625.556,620.84,617.372,621.7819999999999,629.487,623.047,626.845,626.629,628.405,617.967,629.1569999999999,621.8380000000001,621.286,617.072,620.369,612.851,612.75,621.189,616.961,621.266,617.867,621.936,616.382,618.185,617.145,624.867,620.072,623.04,623.5169999999999,615.714,620.0169999999999,622.653,625.596,623.1469999999999,625.3969999999999,620.526,619.776,617.628,621.145,616.813,621.5790000000001,619.137,615.0980000000001,615.7,616.8009999999999,615.887,618.618,616.922,617.0880000000001,619.11,619.276,618.009,617.85,618.679,618.653,613.68,620.295,618.058,620.3480000000001,618.905,619.786,611.736,614.18,613.533,615.263,617.781,617.27,617.687,617.597,614.859,615.5790000000001,615.3009999999999,612.264,617.104,616.888,615.276,616.038,616.1080000000001,617.6469999999999,613.783,612.991,614.7919999999999,611.761,613.0459999999999,613.649,613.227,616.8380000000001,615.359,612.804,614.153,612.486,612.913,615.6619999999999,616.7,615.237,615.3480000000001,613.939,612.144,612.63,613.127,612.784,620.4630000000001,614.019,611.327,615.691,611.274,612.356,617.831,612.271,611.158,612.283,,,,,,,,,,,,,,,,,
312.25,1249.0,614.182,616.2919999999999,613.534,616.123,615.33,620.591,613.602,621.812,618.415,619.156,619.482,621.632,618.698,617.252,616.373,615.948,618.425,619.156,617.872,616.336,617.195,617.266,624.444,632.021,616.072,623.651,616.877,628.55,626.705,620.07,619.266,616.004,617.11,623.812,619.7719999999999,613.726,626.996,611.136,627.783,614.565,632.599,620.78,627.7909999999999,625.814,621.538,624.457,617.004,614.995,625.549,622.456,622.067,628.741,631.4490000000001,624.79,627.211,623.39,628.439,625.387,624.399,625.908,618.8430000000001,622.4830000000001,622.155,622.091,616.112,613.5409999999999,625.075,627.711,614.414,626.609,621.448,617.97,623.401,630.9590000000001,624.17,628.127,628.273,629.684,619.943,631.067,622.64,621.93,617.4830000000001,621.634,613.398,613.116,621.373,617.448,622.819,618.811,623.2769999999999,616.411,618.352,617.9490000000001,627.906,621.2330000000001,624.815,624.72,615.23,620.9680000000001,623.049,626.841,623.967,627.0509999999999,621.865,621.4580000000001,616.7769999999999,622.634,616.384,621.227,620.4019999999999,616.177,616.731,618.51,615.488,618.78,617.319,616.369,619.817,619.0509999999999,619.117,619.214,619.4730000000001,620.683,613.779,621.58,619.357,620.9780000000001,618.953,620.6080000000001,611.3580000000001,613.789,615.177,616.656,618.364,617.061,616.997,617.163,615.813,615.368,616.1669999999999,612.9159999999999,617.675,618.344,615.795,617.122,616.226,618.2,614.789,613.735,614.722,612.034,613.39,613.738,612.836,617.451,615.169,613.865,614.054,612.57,613.7280000000001,615.798,616.464,615.345,615.133,614.696,611.611,613.65,612.938,613.528,621.323,614.214,611.504,615.648,611.773,612.975,617.822,612.424,611.53,612.5880000000001,,,,,,,,,,,,,,,,,
312.5,1250.0,613.927,616.339,614.241,618.035,615.84,621.361,613.756,622.634,618.984,619.9259999999999,621.641,621.675,619.135,618.248,617.2230000000001,616.021,620.677,618.8240000000001,618.7230000000001,616.702,617.386,617.8430000000001,624.964,633.025,616.5319999999999,624.435,618.016,629.836,627.6469999999999,621.654,619.344,616.504,616.7230000000001,625.219,621.5169999999999,613.89,629.097,611.4119999999999,628.928,614.435,633.869,621.399,629.688,627.2819999999999,622.01,625.351,617.856,615.687,626.523,624.493,622.119,630.494,632.004,624.87,628.6469999999999,624.367,629.362,627.196,626.7280000000001,627.803,619.655,624.221,624.025,624.002,615.93,613.1519999999999,626.174,628.95,615.066,629.169,621.943,618.48,623.911,633.444,624.845,628.74,629.482,631.592,619.237,632.117,623.587,623.009,619.7280000000001,623.139,613.072,612.5790000000001,622.0219999999999,619.078,622.857,618.491,624.573,617.408,619.763,618.64,628.928,623.714,625.518,626.687,615.446,621.533,624.9490000000001,628.9209999999999,625.86,629.315,622.77,622.288,618.724,622.947,618.226,622.807,621.387,616.523,616.58,619.4119999999999,617.825,619.775,617.614,617.504,621.184,620.289,620.191,620.4730000000001,620.331,621.107,613.989,621.568,619.519,622.645,619.844,621.632,611.444,614.6759999999999,615.414,616.5509999999999,618.918,617.932,618.18,618.893,616.382,616.553,616.741,612.622,617.655,617.318,616.871,617.504,616.7,619.16,614.754,614.4019999999999,615.371,612.484,613.437,613.6619999999999,613.528,616.707,615.751,613.626,614.035,612.582,613.946,616.342,616.729,616.8530000000001,615.656,615.823,612.327,613.602,613.955,614.251,620.82,614.53,610.895,616.191,611.6080000000001,612.946,617.789,612.488,611.969,612.524,,,,,,,,,,,,,,,,,
312.75,1251.0,614.726,616.5459999999999,615.11,618.42,616.197,622.7669999999999,614.415,623.219,619.696,620.655,622.904,623.268,620.613,618.377,619.278,617.355,621.0830000000001,621.132,619.179,616.94,617.45,617.874,627.961,635.4159999999999,617.452,627.877,618.531,631.5369999999999,629.091,624.803,620.065,617.461,617.524,627.125,621.893,614.315,630.965,612.055,631.49,614.67,636.945,622.385,630.512,629.086,623.231,627.025,618.344,615.775,627.533,625.798,623.377,631.384,634.856,626.87,630.395,626.139,630.2909999999999,629.3,627.727,629.684,619.726,623.929,625.8480000000001,625.248,617.432,613.971,627.08,631.36,614.235,630.781,623.398,619.839,624.472,635.02,626.23,630.759,630.76,632.408,621.592,634.396,624.569,624.644,620.48,623.3430000000001,613.759,613.612,623.119,620.388,624.879,619.501,625.604,617.0319999999999,620.388,619.127,631.043,624.311,626.668,628.945,615.989,623.181,626.244,630.359,628.8,631.4119999999999,624.021,622.384,619.452,625.632,619.589,623.808,621.174,617.573,618.175,620.41,617.945,620.586,618.8969999999999,617.252,621.506,620.7080000000001,621.504,621.8380000000001,621.16,621.316,615.131,623.105,620.898,623.581,620.774,622.7959999999999,612.049,614.388,616.021,617.688,619.2919999999999,619.1419999999999,618.743,619.448,617.596,616.115,618.078,613.0319999999999,618.513,619.318,617.339,618.819,616.303,619.7090000000001,614.039,614.811,615.364,612.283,613.637,614.515,614.423,617.874,616.295,613.7919999999999,614.813,613.2,615.114,617.211,617.4119999999999,616.376,616.345,616.681,612.092,614.6659999999999,614.763,614.174,622.909,615.63,611.814,616.1669999999999,611.201,613.514,617.68,612.9630000000001,611.476,613.146,,,,,,,,,,,,,,,,,
313.0,1252.0,615.246,618.5740000000001,615.23,618.943,616.77,624.191,614.003,624.7959999999999,620.0930000000001,622.073,624.318,625.475,621.337,619.8009999999999,619.871,617.2909999999999,622.874,621.382,620.362,616.839,617.839,618.656,628.476,638.315,617.342,629.094,618.485,633.08,632.3,624.758,621.778,617.2959999999999,618.689,630.39,622.7330000000001,614.493,632.212,611.545,632.8480000000001,615.606,638.335,621.669,632.3580000000001,630.396,623.639,628.437,619.246,616.547,631.3290000000001,627.258,623.494,634.435,636.753,627.807,632.2230000000001,627.706,632.293,630.265,629.04,631.012,620.877,625.726,625.25,627.62,617.727,613.567,629.05,637.102,615.29,632.515,623.938,620.091,625.414,636.976,628.369,633.148,633.364,634.2819999999999,622.321,636.159,626.283,625.521,620.24,625.936,613.822,614.51,625.0930000000001,620.41,625.847,619.493,630.363,618.844,620.931,619.641,632.724,627.068,628.445,630.211,615.48,624.502,628.066,631.585,630.575,632.418,624.975,623.105,620.072,627.3580000000001,619.293,624.008,622.942,618.564,619.178,620.494,619.136,622.237,619.163,617.508,623.55,622.01,623.928,624.29,622.726,623.393,615.289,624.516,621.4730000000001,624.621,621.32,623.7230000000001,612.914,615.389,616.4069999999999,618.045,620.965,619.4540000000001,618.248,619.561,618.222,615.765,617.9119999999999,614.111,618.802,619.812,618.909,619.92,617.158,618.987,613.569,614.625,614.76,613.3330000000001,614.048,614.389,615.383,618.363,616.437,613.8919999999999,614.74,613.7919999999999,616.404,618.025,617.7909999999999,616.75,617.0980000000001,617.184,612.534,614.376,616.133,614.229,622.5409999999999,616.406,612.445,616.822,611.452,613.818,618.4540000000001,612.674,611.523,613.752,,,,,,,,,,,,,,,,,
