TimesH,Frame,2,10,11,34,35,39,40,42,47,49,52,54,55,57,59,109,111,113,114,115,123,127,133,135,140,141,143,144,146,148,149,152,155,156,157,158,160,161,164,166,168,169,173,176,178,179,185,187,189,191,194,195,197,204,205,207,212,213,214,215,216,217,218,222,224,225,228,231,232,233,264,265,268,269,271,272,273,276,279,280,284,290,297,300,301,369,383,467,475,503,642,664,734
311.0,1244.0,611.217,611.8240000000001,612.156,613.188,611.922,612.335,612.868,612.506,613.7719999999999,613.201,612.131,612.97,612.83,614.663,613.191,618.188,612.725,614.685,616.364,616.855,617.952,617.538,614.677,614.862,613.46,616.057,617.219,612.05,616.114,611.2959999999999,613.6,615.408,615.005,615.727,613.931,613.9630000000001,615.914,612.891,616.885,612.922,613.913,615.119,613.865,613.982,614.009,616.577,612.9590000000001,613.581,612.934,614.118,612.396,615.79,615.182,615.137,615.156,615.643,613.612,613.456,612.678,613.865,612.999,616.205,614.172,618.499,617.856,617.302,612.604,615.905,613.832,615.155,613.7080000000001,613.075,621.198,617.882,613.5319999999999,617.112,612.931,614.007,615.515,614.557,614.355,611.605,611.362,612.211,611.8340000000001,,611.845,,,,,,
311.25,1245.0,610.132,610.485,610.655,612.0840000000001,611.501,610.533,611.974,610.615,612.174,611.939,612.245,611.221,611.4169999999999,612.822,611.4069999999999,617.85,611.808,613.052,617.075,615.9490000000001,617.482,617.394,613.7230000000001,615.036,611.62,615.738,616.6659999999999,610.999,615.197,610.252,613.298,613.818,614.633,614.128,612.614,613.104,614.871,611.969,616.1,612.136,615.374,614.414,612.331,611.999,612.059,616.303,611.613,612.7909999999999,611.888,613.203,612.13,615.601,613.55,613.143,613.929,614.064,613.561,612.81,611.9169999999999,612.975,612.633,614.9830000000001,612.951,618.185,618.029,616.446,611.665,614.3240000000001,613.174,613.789,611.979,611.675,621.265,618.077,612.21,617.023,611.999,613.835,615.457,613.1,613.591,611.744,610.058,611.004,610.854,,610.557,,,,,,
311.5,1246.0,610.844,609.974,609.819,611.9019999999999,610.775,610.268,612.5,610.4,612.948,611.683,611.776,611.0930000000001,611.283,612.955,611.627,618.457,611.918,613.367,615.731,615.192,616.616,617.269,613.8,615.069,611.975,616.734,617.086,611.129,615.48,610.398,612.586,613.7090000000001,614.638,614.043,612.609,612.57,615.461,611.075,616.437,610.865,615.5459999999999,614.137,612.5930000000001,613.168,612.479,615.675,611.3919999999999,612.492,610.99,613.4159999999999,610.952,614.7280000000001,612.753,612.742,614.186,613.923,612.697,612.835,611.715,613.184,612.403,614.048,612.435,618.499,617.668,616.922,611.32,614.395,612.597,613.66,611.775,611.866,621.418,618.238,611.323,616.262,612.021,613.202,614.817,613.669,613.4259999999999,611.883,611.808,610.933,611.766,,,,,,,,
311.75,1247.0,610.481,609.52,610.7330000000001,612.385,610.615,610.144,611.516,611.512,613.0169999999999,612.244,611.743,611.2869999999999,611.2769999999999,613.303,611.977,618.766,611.202,613.154,616.008,616.928,616.722,616.73,614.067,615.0740000000001,612.0369999999999,616.865,617.396,611.654,614.423,609.043,612.868,613.779,614.899,613.83,612.809,611.5169999999999,616.539,611.194,616.629,612.331,615.201,614.3009999999999,612.115,613.384,613.067,616.5459999999999,611.015,612.475,613.69,613.242,611.313,615.011,612.96,613.237,613.68,614.47,612.591,612.732,611.17,613.007,613.2719999999999,614.504,612.2769999999999,620.149,617.663,616.062,612.2769999999999,613.752,612.923,614.2230000000001,611.808,612.069,622.285,619.5880000000001,612.679,617.7090000000001,611.653,613.019,614.743,613.991,613.744,611.436,613.0269999999999,610.827,611.269,,,,,,,,
312.0,1248.0,610.024,610.211,610.746,612.319,611.5509999999999,610.2,612.841,610.741,613.238,612.33,611.722,611.653,611.762,613.149,611.752,620.07,612.409,613.448,616.8340000000001,616.752,616.694,617.89,614.501,616.11,612.091,618.705,617.823,610.948,615.6469999999999,610.262,612.8380000000001,614.864,615.675,614.278,612.889,612.494,615.441,611.893,617.126,611.715,615.515,615.884,612.363,613.141,613.4169999999999,616.486,611.668,612.789,612.908,614.054,610.859,615.645,614.201,614.502,614.172,614.945,612.826,613.097,612.306,613.819,613.019,614.432,613.185,619.43,617.826,617.065,612.0880000000001,614.97,613.867,614.149,612.212,612.523,621.806,618.653,613.013,618.766,612.572,613.049,615.182,614.445,614.377,612.4119999999999,611.835,611.237,611.984,,,,,,,,
312.25,1249.0,610.68,610.186,610.118,612.572,611.177,609.764,613.83,611.331,613.4490000000001,612.119,612.2280000000001,612.946,612.465,613.965,611.819,620.161,612.341,614.619,617.694,618.594,617.842,619.2769999999999,615.34,616.605,612.742,619.115,619.175,611.9630000000001,617.059,610.031,613.135,615.075,615.73,615.943,613.693,613.768,616.741,611.898,618.896,612.168,615.3380000000001,616.536,612.374,613.611,614.049,617.221,611.914,613.885,614.442,613.697,611.514,615.909,614.133,613.996,615.13,615.383,613.597,613.644,611.3290000000001,613.4730000000001,614.0790000000001,615.3480000000001,614.2230000000001,619.216,617.745,617.76,612.419,615.852,614.028,614.614,612.298,613.4580000000001,622.854,620.1569999999999,612.594,619.77,612.107,614.004,615.231,613.979,614.3340000000001,612.614,612.114,610.971,611.94,,,,,,,,
312.5,1250.0,611.062,610.664,611.183,613.354,611.776,610.908,614.441,611.388,614.081,612.526,612.443,614.116,613.434,613.448,613.156,621.679,611.894,616.514,619.639,619.294,618.185,620.73,617.77,617.273,613.615,619.389,620.92,612.023,617.905,610.286,614.0740000000001,616.016,615.328,616.07,614.4730000000001,614.515,616.494,612.006,620.749,612.1990000000001,616.165,618.0840000000001,613.685,614.332,614.125,618.265,612.169,615.177,615.14,614.87,611.845,616.953,613.72,615.456,616.891,617.641,614.503,614.243,611.776,613.434,615.31,616.404,614.1030000000001,620.57,620.639,617.941,613.107,617.776,615.528,616.207,613.161,614.203,623.444,621.425,613.086,620.342,613.003,614.0980000000001,617.365,615.076,616.198,613.707,611.7230000000001,612.3009999999999,612.155,,,,,,,,
312.75,1251.0,611.748,611.003,610.7919999999999,613.489,612.099,610.498,615.215,611.549,614.7669999999999,613.002,613.966,613.95,613.877,614.133,613.2919999999999,623.9119999999999,612.7330000000001,616.78,621.734,621.033,620.062,622.996,619.235,617.989,613.555,621.806,623.387,612.141,619.606,610.6659999999999,613.445,618.19,617.6990000000001,616.994,615.035,616.441,617.0269999999999,613.295,621.856,613.071,616.5409999999999,619.271,613.651,615.626,614.004,619.235,612.578,616.224,615.5840000000001,616.317,612.26,618.565,616.422,616.391,617.957,618.795,615.498,615.558,612.303,615.127,615.986,617.314,615.74,621.269,621.22,619.533,614.869,618.275,615.433,617.798,614.04,614.5459999999999,625.124,623.6080000000001,614.346,622.9680000000001,613.8240000000001,614.9159999999999,617.965,614.636,617.099,614.785,612.577,612.423,612.951,610.952,,,,,,,
313.0,1252.0,612.21,610.76,611.195,614.56,612.419,611.706,617.663,611.712,616.033,613.304,614.053,614.2,615.173,614.932,613.9209999999999,624.649,613.039,619.5790000000001,624.742,622.937,620.345,624.967,620.391,618.659,615.661,622.898,625.664,612.475,621.198,610.422,614.295,618.3240000000001,619.406,618.189,616.205,616.545,618.544,613.534,624.151,613.53,616.922,620.71,615.68,617.4780000000001,614.316,619.477,613.679,616.77,615.813,618.112,612.437,619.316,616.158,617.352,619.87,620.3340000000001,615.5980000000001,615.048,613.271,615.401,617.649,618.8580000000001,617.075,620.817,622.545,621.331,615.626,621.328,616.977,618.151,614.898,616.252,626.445,625.769,614.6419999999999,624.948,613.68,616.545,617.759,616.01,619.112,615.144,612.533,612.7230000000001,614.119,610.534,611.489,,,,,,
313.25,1253.0,612.471,611.715,611.401,615.554,612.494,611.75,617.127,612.187,616.461,613.769,614.789,616.242,616.257,617.013,613.987,626.768,613.364,622.93,627.0169999999999,624.65,621.205,628.269,622.2090000000001,620.279,616.072,625.271,627.6709999999999,613.072,623.431,610.672,614.873,620.865,619.827,618.34,616.359,618.155,619.385,612.914,625.87,613.948,617.94,621.238,615.5930000000001,618.64,614.738,621.965,614.163,618.511,616.558,619.154,612.749,621.8290000000001,618.419,618.0980000000001,621.547,622.273,616.775,616.4540000000001,613.961,615.5219999999999,617.229,619.744,616.053,622.5369999999999,624.7819999999999,623.368,615.524,623.174,617.5409999999999,620.007,615.411,616.98,627.865,628.231,614.885,626.246,614.271,616.9680000000001,619.761,616.818,619.61,616.804,612.937,613.5319999999999,613.9019999999999,610.715,612.019,,,,,,
313.5,1254.0,612.636,611.831,611.7869999999999,615.846,613.071,611.79,617.523,613.262,616.863,613.714,615.125,617.856,616.681,615.9830000000001,615.887,629.03,613.269,622.247,629.273,625.765,622.248,630.237,623.398,621.357,617.63,627.077,629.349,613.127,624.3009999999999,610.585,614.568,621.533,620.992,619.461,617.7040000000001,619.354,619.741,613.9119999999999,627.391,614.5169999999999,617.6080000000001,622.9069999999999,616.87,619.957,615.976,622.359,614.514,619.394,617.706,621.684,612.842,622.62,619.028,619.54,623.021,622.71,617.783,617.378,613.92,616.194,619.066,621.474,616.868,622.7869999999999,625.756,623.345,616.378,624.952,618.3009999999999,621.981,615.945,617.2230000000001,628.741,630.183,615.614,627.295,614.465,616.6519999999999,620.219,616.0740000000001,621.1080000000001,617.471,612.4259999999999,614.431,615.711,610.634,,,,,,,
313.75,1255.0,612.78,612.188,612.136,616.326,612.9069999999999,612.922,619.52,613.6519999999999,618.411,614.443,615.9630000000001,617.93,617.7909999999999,616.984,615.582,630.715,614.2080000000001,624.385,631.798,628.45,623.009,632.294,626.119,622.383,617.271,627.572,631.9780000000001,613.6659999999999,626.165,610.98,616.23,622.091,621.957,620.4780000000001,618.643,620.013,621.5369999999999,614.423,629.5830000000001,614.861,618.241,624.795,616.855,621.905,616.194,624.303,614.2719999999999,620.494,617.88,622.006,614.087,623.919,620.331,619.89,624.2090000000001,625.382,619.31,618.425,614.936,617.508,619.711,622.331,618.383,623.456,628.493,625.023,617.556,626.033,619.202,622.934,616.9069999999999,619.46,628.97,632.198,616.344,628.488,615.28,618.266,621.476,617.259,622.989,618.766,613.191,614.149,616.335,611.352,,,,,,,
