TimesH,Frame,23,82,103,108,130,131,143,150,153,156,166,169,178,182,191,197,215,219,227,230,233,242,267,299,311,318,323,324,326,328,332,336,340,372,526,569,615,1088,1116,1296,1332,1361,1448
335.5,1342.0,607.875,611.078,615.534,617.432,616.54,616.2,615.408,614.533,612.9490000000001,614.68,613.774,617.607,616.592,612.195,618.775,617.382,616.169,613.0,608.112,609.559,611.535,611.934,615.609,611.8480000000001,607.5219999999999,609.607,610.255,611.322,610.3380000000001,611.775,613.499,612.749,612.357,608.997,,,,,,,,,
335.75,1343.0,607.567,611.7,616.222,618.775,617.086,616.682,615.565,615.2180000000001,612.408,615.307,614.115,618.015,618.636,612.6030000000001,621.251,618.836,617.948,614.076,607.492,608.814,611.6759999999999,611.831,616.266,612.207,607.456,609.648,609.428,611.06,610.639,612.4730000000001,613.501,613.258,612.752,608.448,,,,,,,,,
336.0,1344.0,607.661,611.634,616.395,619.6080000000001,616.706,616.7669999999999,615.944,615.694,612.681,616.42,614.401,618.6519999999999,618.6419999999999,612.715,621.321,619.7769999999999,617.496,614.731,607.815,609.507,613.038,611.665,617.524,612.561,607.286,610.165,610.187,611.251,610.587,612.118,613.639,613.269,613.269,608.697,,,,,,,,,
336.25,1345.0,607.672,611.757,616.776,620.241,617.344,617.827,616.4730000000001,616.366,612.661,616.158,615.04,619.836,618.964,611.794,622.178,619.675,618.359,615.193,607.645,609.302,612.649,613.295,617.6080000000001,612.953,607.5790000000001,609.2719999999999,609.543,611.623,611.202,612.966,614.6709999999999,614.066,613.898,608.841,,,,,,,,,
336.5,1346.0,607.908,612.515,616.638,620.599,617.056,617.842,616.811,615.516,613.43,617.186,615.068,619.224,620.0169999999999,612.797,622.836,619.797,618.967,615.719,607.828,609.241,613.5419999999999,612.663,618.414,613.569,608.02,608.683,610.4159999999999,611.922,611.158,613.263,614.286,614.57,613.865,609.276,,,,,,,,,
336.75,1347.0,608.0790000000001,613.02,617.1030000000001,620.558,618.8240000000001,618.072,618.123,617.144,614.3340000000001,617.068,615.165,619.472,620.224,612.899,622.564,621.658,619.547,616.4580000000001,608.182,609.724,613.4209999999999,612.684,619.362,614.616,608.0930000000001,609.681,610.885,612.481,612.009,612.747,615.42,615.1419999999999,614.173,609.361,,,,,,,,,
337.0,1348.0,607.96,612.785,618.036,622.538,618.832,618.934,617.6669999999999,616.864,613.862,617.645,615.811,619.7869999999999,621.885,613.3,623.697,622.295,620.194,617.27,607.881,609.283,614.7330000000001,613.39,620.7719999999999,614.21,607.495,609.614,611.0319999999999,612.346,611.429,613.172,615.6080000000001,615.251,615.091,608.469,,,,,,,,,
337.25,1349.0,607.974,613.737,618.004,622.821,619.485,619.487,619.534,617.9119999999999,614.394,617.918,616.621,620.442,621.21,613.895,624.205,622.3580000000001,620.748,617.174,608.087,610.627,614.4580000000001,613.986,621.284,616.1990000000001,608.205,610.089,611.2230000000001,613.034,612.696,613.39,615.316,615.868,614.7959999999999,609.615,,,,,,,,,
337.5,1350.0,608.073,614.113,619.136,622.499,620.196,620.649,619.989,618.237,614.918,618.092,616.029,620.73,623.751,614.016,624.681,623.624,621.033,617.8969999999999,608.148,609.758,615.274,613.846,621.064,615.935,608.438,609.444,610.766,613.423,612.597,613.484,616.376,616.765,616.1519999999999,609.3919999999999,,,,,,,,,
337.75,1351.0,608.5269999999999,613.879,618.7180000000001,623.225,620.236,620.966,620.279,618.187,615.471,618.143,617.37,620.133,623.643,614.165,625.252,623.438,620.581,617.9580000000001,607.742,610.47,615.013,614.5409999999999,623.143,616.651,607.7180000000001,610.22,611.444,612.808,612.689,613.513,615.685,616.619,615.939,609.508,,,,,,,,,
338.0,1352.0,608.403,614.544,619.32,623.7959999999999,620.896,621.605,620.992,618.332,616.255,617.836,616.535,619.889,624.321,614.315,625.465,623.966,621.34,618.482,607.909,610.692,614.75,614.116,622.577,616.7330000000001,608.989,610.679,611.239,613.692,613.131,612.88,616.867,616.456,616.206,609.545,,,,,,,,,
338.25,1353.0,607.365,614.687,620.481,623.831,620.3530000000001,621.869,620.7180000000001,617.915,615.866,618.24,616.903,619.24,624.211,614.189,624.054,623.178,620.7719999999999,617.6759999999999,607.871,609.813,614.553,613.653,621.969,616.568,608.867,609.414,611.269,614.325,612.224,613.071,616.3580000000001,616.891,616.715,609.7080000000001,,,,,,,,,
338.5,1354.0,608.2909999999999,614.67,620.813,622.202,620.766,621.056,620.763,617.778,615.9019999999999,618.656,616.78,618.861,621.903,614.435,622.944,623.754,619.901,618.58,608.616,609.4069999999999,614.437,613.908,622.737,615.547,608.5830000000001,609.643,610.744,613.7819999999999,612.633,612.476,615.372,616.65,615.634,610.065,,,,,,,,,
338.75,1355.0,608.117,613.457,619.4,622.132,619.455,619.673,620.216,617.729,615.753,617.491,616.32,619.442,622.153,614.135,623.184,621.995,619.614,617.61,608.599,609.69,615.411,613.569,621.9830000000001,616.044,609.4730000000001,609.513,611.815,613.548,612.815,613.094,616.007,616.29,615.216,609.313,,,,,,,,,
339.0,1356.0,608.552,614.156,618.884,621.8530000000001,619.864,618.689,619.684,616.893,615.729,618.087,615.685,618.592,622.03,613.705,,621.943,619.591,617.658,608.924,609.746,614.182,613.242,620.631,614.738,609.316,609.222,610.775,613.071,612.4,611.271,615.366,615.977,614.216,609.0509999999999,,,,,,,,,
339.25,1357.0,607.446,613.3340000000001,618.639,619.947,619.126,618.743,618.888,616.359,615.743,616.729,615.092,618.004,619.54,613.763,,621.2769999999999,619.156,617.112,608.665,610.043,614.3290000000001,613.509,619.793,615.1619999999999,608.4259999999999,609.88,610.7769999999999,612.955,611.811,612.321,615.398,614.503,614.691,609.6469999999999,,,,,,,,,
339.5,1358.0,607.915,612.842,618.85,619.268,618.739,618.139,617.988,616.124,614.625,616.806,615.045,617.9540000000001,620.059,613.2869999999999,,620.48,619.312,615.996,609.222,609.621,613.322,612.11,619.4780000000001,615.241,608.49,608.487,610.189,612.5169999999999,611.2919999999999,612.137,613.732,614.554,614.81,608.98,,,,,,,,,
339.75,1359.0,608.2,612.778,617.992,618.941,618.576,617.4259999999999,618.29,615.057,614.1669999999999,615.9169999999999,615.38,616.809,619.014,612.352,,619.553,617.514,614.7769999999999,608.119,609.371,614.033,612.505,618.495,614.236,609.0740000000001,610.884,610.305,612.724,611.531,611.528,613.765,614.651,614.186,608.816,,,,,,,,,
340.0,1360.0,608.0830000000001,612.43,617.019,618.232,618.254,617.424,616.45,615.61,613.847,616.795,614.221,616.395,618.673,612.028,,619.018,616.545,615.266,608.953,608.991,614.082,612.1659999999999,618.168,614.0880000000001,609.321,608.762,609.895,612.573,611.035,611.364,613.615,613.221,613.8969999999999,609.738,,,,,,,,,
340.25,1361.0,608.263,612.5980000000001,616.941,617.95,617.057,616.2090000000001,616.927,614.876,614.336,615.52,613.785,615.6619999999999,617.971,,,618.503,616.582,614.577,608.3969999999999,609.523,613.622,611.761,617.384,613.554,609.1519999999999,608.359,609.874,612.25,611.33,610.7869999999999,612.694,612.895,614.078,608.3,609.924,,,,,,,,
340.5,1362.0,607.4,612.435,616.8969999999999,617.205,617.404,616.501,616.5980000000001,614.495,614.361,615.0930000000001,612.9169999999999,616.572,617.865,,,617.931,615.595,613.967,608.817,609.714,613.727,611.424,617.235,614.404,609.286,608.752,609.675,611.975,611.064,609.952,613.467,612.549,612.8340000000001,609.189,610.585,,,,,,,,
340.75,1363.0,607.341,612.374,615.525,,616.567,615.736,616.5409999999999,614.373,613.559,614.808,613.9019999999999,615.9119999999999,617.906,611.408,,617.952,616.27,613.314,609.053,608.5790000000001,613.1659999999999,610.581,616.663,613.58,608.1709999999999,610.269,610.006,611.805,610.987,610.05,612.645,612.125,613.419,609.11,609.856,,,,,,,,
341.0,1364.0,607.624,611.514,616.915,616.45,615.929,615.298,615.725,613.165,613.012,614.235,613.29,614.75,617.496,611.175,,616.92,615.559,613.395,608.352,609.173,612.9680000000001,612.646,616.578,613.118,608.346,608.721,609.922,612.464,612.011,609.919,612.695,611.849,613.502,608.7280000000001,609.654,,,,,,,,
341.25,1365.0,607.903,611.7230000000001,615.526,616.066,615.927,615.132,615.7280000000001,613.632,612.755,614.9680000000001,612.804,614.672,617.033,612.076,615.32,616.112,614.705,613.319,608.731,608.714,613.0740000000001,610.189,616.075,613.138,609.37,608.505,609.7180000000001,611.62,610.746,611.48,612.001,612.215,612.242,608.673,,,,,,,,,
341.5,1366.0,607.462,611.005,614.997,615.55,616.006,614.977,615.256,613.028,613.065,614.035,612.479,614.992,616.288,611.3009999999999,615.945,615.806,614.29,612.719,607.854,608.749,613.235,610.736,615.465,612.82,608.751,608.377,609.58,611.864,611.476,610.531,611.0459999999999,611.441,613.002,608.931,609.876,,,,,,,,
341.75,1367.0,608.251,610.945,614.82,615.149,614.846,614.364,615.076,612.823,612.169,614.227,612.009,614.1569999999999,616.543,610.941,615.589,615.2330000000001,614.274,612.743,608.126,608.302,612.99,610.212,614.942,612.0880000000001,607.76,608.706,608.919,611.6709999999999,611.067,610.318,611.28,611.856,612.939,608.97,609.1990000000001,613.755,,,,,,,
342.0,1368.0,607.751,610.7180000000001,615.036,614.476,614.9019999999999,614.436,615.692,613.425,611.986,614.629,613.069,614.275,616.847,610.8530000000001,616.14,616.378,614.064,612.186,608.178,608.818,612.621,610.242,615.803,612.139,607.67,608.3580000000001,609.97,611.475,611.556,610.489,610.331,610.566,612.243,608.443,609.5840000000001,613.828,,,,,,,
342.25,1369.0,608.883,611.196,613.606,615.335,615.543,613.38,614.735,613.169,611.946,614.008,612.0790000000001,614.187,616.735,610.389,615.4780000000001,615.047,614.095,612.2,607.929,609.98,612.981,610.531,615.072,611.8430000000001,608.4169999999999,607.851,610.303,611.335,610.606,610.116,611.168,610.78,612.268,609.327,609.178,614.399,,,,,,,
342.5,1370.0,607.98,610.33,614.231,614.715,616.406,613.722,615.033,613.698,612.189,613.6990000000001,612.254,614.425,615.993,611.094,615.607,615.481,613.971,611.821,608.132,609.257,612.724,609.7080000000001,615.804,611.488,608.9,608.021,609.939,611.59,612.188,610.154,610.806,611.635,611.878,609.251,609.222,613.1469999999999,,,,,,,
342.75,1371.0,607.616,610.179,613.976,614.756,615.313,614.2,614.987,612.705,612.0409999999999,613.909,611.738,613.372,615.617,610.462,615.643,615.1659999999999,614.043,612.18,608.089,608.841,612.872,610.325,614.321,611.427,607.472,608.03,609.914,611.751,611.8969999999999,610.905,610.925,611.321,610.7,608.894,608.849,612.69,,,,,,,
343.0,1372.0,607.362,610.158,613.076,614.44,615.591,613.506,614.14,613.362,612.065,613.938,611.83,615.496,615.299,610.2919999999999,613.819,614.815,613.64,611.134,608.091,608.634,612.757,609.972,614.771,611.685,608.39,607.9830000000001,609.6419999999999,611.327,610.97,610.986,610.779,611.366,611.3340000000001,608.9019999999999,609.299,612.6990000000001,,,,,,,
343.25,1373.0,607.946,610.524,614.573,615.065,615.462,613.737,614.085,613.049,611.937,614.1569999999999,611.24,612.529,615.332,610.884,614.59,613.501,613.64,611.742,607.759,608.562,612.611,609.9490000000001,613.575,611.043,608.4169999999999,607.943,609.6419999999999,611.859,611.067,609.359,611.215,,611.681,609.372,609.063,611.684,,,,,,,
343.5,1374.0,607.033,610.0790000000001,614.2,614.418,615.45,612.645,613.874,612.7719999999999,611.78,613.7959999999999,611.179,612.439,616.33,610.939,615.129,613.806,613.73,611.875,607.4590000000001,608.596,613.247,610.381,613.883,611.1419999999999,607.97,609.045,609.5880000000001,612.365,610.797,610.271,610.799,,611.039,608.851,609.038,611.6759999999999,,,,,,,
343.75,1375.0,607.578,609.927,613.685,613.6519999999999,615.095,612.762,614.42,611.9590000000001,610.919,614.351,611.281,612.137,615.13,610.71,614.83,614.312,613.055,611.624,607.716,608.684,612.604,610.332,614.4540000000001,611.063,607.943,608.01,609.896,611.61,611.336,609.798,610.802,,612.0459999999999,609.496,608.5219999999999,611.044,,,,,,,
344.0,1376.0,607.746,609.758,614.045,614.036,615.2669999999999,613.168,614.0219999999999,612.721,610.632,613.184,611.349,611.984,615.2180000000001,610.232,615.069,614.5219999999999,613.319,611.607,608.081,608.285,612.644,611.08,613.1619999999999,612.034,607.4680000000001,608.058,609.688,612.114,610.2040000000001,609.058,610.815,,611.7959999999999,608.972,609.113,612.444,610.452,,,,,,
344.25,1377.0,608.373,610.279,613.862,613.819,614.765,612.518,613.984,612.572,612.216,614.7,611.6709999999999,611.1419999999999,614.898,611.1,614.69,614.346,612.222,611.668,608.1,608.554,612.872,610.452,613.6669999999999,611.1669999999999,607.9490000000001,608.27,609.469,611.754,610.717,610.254,610.077,,610.3969999999999,608.8,608.768,611.849,609.19,,,,,,
344.5,1378.0,607.531,609.822,613.821,614.435,614.865,613.683,614.133,613.048,610.43,613.014,610.906,612.705,614.174,610.2,614.251,614.311,613.331,611.504,606.6419999999999,609.49,612.424,610.297,613.035,611.7090000000001,606.691,608.29,609.568,611.575,611.258,610.557,609.851,,611.307,608.98,608.205,611.855,610.154,,,,,,
344.75,1379.0,607.609,609.7819999999999,612.7080000000001,613.637,614.819,612.571,613.5980000000001,612.648,611.244,612.207,610.936,611.7919999999999,614.856,610.465,613.8340000000001,614.3969999999999,612.303,610.971,608.198,608.995,612.799,609.955,612.577,611.32,608.411,607.879,610.143,611.4159999999999,611.0790000000001,609.237,610.151,610.065,610.612,609.475,608.7,611.104,609.909,,,,,,
345.0,1380.0,608.08,609.465,613.102,614.561,614.966,612.862,614.031,613.04,611.97,613.927,611.238,612.085,614.648,610.298,613.785,612.96,612.363,611.84,607.509,608.633,612.444,610.062,612.752,610.7180000000001,606.9580000000001,608.263,609.377,611.26,611.32,609.156,610.011,610.484,609.755,609.364,608.472,611.104,609.786,,,,,,
345.25,1381.0,608.044,609.2959999999999,613.175,613.4259999999999,615.13,613.261,614.14,613.5509999999999,611.683,613.087,611.186,611.881,615.356,610.5740000000001,613.914,613.817,612.518,611.681,607.106,609.054,612.295,610.411,612.261,610.952,607.797,608.131,610.534,611.753,611.488,609.2040000000001,610.481,,611.4,608.784,608.689,610.932,610.067,,,,,,
345.5,1382.0,607.7230000000001,609.068,612.611,614.346,614.14,613.58,613.326,612.922,612.114,613.263,611.237,610.563,614.629,610.345,614.129,613.436,612.5790000000001,611.342,607.495,608.207,612.361,610.015,612.989,610.29,607.976,608.144,609.7130000000001,609.994,611.594,608.891,609.9730000000001,,610.773,608.722,608.594,611.957,609.9680000000001,,,,,,
345.75,1383.0,608.0369999999999,609.88,612.361,614.0840000000001,615.32,613.321,613.137,613.504,611.636,612.529,611.014,611.4680000000001,614.3580000000001,609.9630000000001,613.566,613.169,613.048,610.76,607.852,609.207,611.97,610.549,611.696,611.106,608.192,607.903,609.9630000000001,610.861,611.523,610.004,610.052,,610.57,609.455,608.17,611.737,609.35,,,,,,
