TimesH,Frame,NoMissing,0,0,1,1,5,5,7,7,12,12,16,16,19,19,20,20,22,22,24,24,27,27,28,28,31,31,33,33,34,34,36,36,46,46,50,50,53,53,59,59,62,62,64,64,65,65,71,71,74,74,78,78,115,115,118,118,122,122,126,126,128,128,129,129,132,132,133,133,135,135,138,138,141,141,143,143,144,144,146,146,154,154,155,155,163,163,164,164,183,183,188,188,195,195,197,197,207,207,218,218,224,224,226,226,228,228,229,229,233,233,241,241,249,249,252,252,254,254,256,256,259,259,262,262,263,263,265,265,266,266,267,267,269,269,271,271,274,274,279,279,285,285,286,286,287,287,288,288,291,291,294,294,340,340,475,475,556,556,818,818,824,824,876,876,897,897,914,914,1117,1117,1122,1122,1124,1124,1202,1202,1213,1213,1216,1216
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
364.0,1456.0,,108.245,160.02700000000002,82.49799999999999,160.963,221.577,160.77700000000002,90.016,157.66,57.67,162.881,260.823,165.69099999999997,66.712,167.149,47.808,169.40099999999998,95.13,170.315,267.796,169.74400000000003,89.15,173.71599999999998,53.126000000000005,171.333,123.31200000000001,146.76,69.22399999999999,146.711,45.32,146.292,218.08599999999998,146.774,296.445,151.969,240.08,153.111,256.407,154.481,232.855,158.22299999999998,205.976,159.034,249.424,185.44099999999997,227.25400000000002,185.05900000000003,234.93,186.64700000000002,205.49,187.65,92.167,189.535,274.033,172.604,200.516,174.653,126.162,174.00599999999997,220.345,173.993,61.292,176.06599999999997,44.193000000000005,176.23,257.369,176.287,236.419,178.33,71.35,177.03400000000002,248.542,178.17,224.271,19.979,54.73,178.97099999999998,262.481,178.433,111.404,178.53599999999997,218.528,43.223,103.959,182.334,214.672,182.442,207.855,182.114,118.88,101.75299999999999,78.406,107.48299999999999,128.895,112.45100000000001,95.46,112.15700000000001,213.91099999999997,212.43099999999998,89.181,76.102,205.488,79.024,105.838,76.48899999999999,243.18599999999998,81.09,260.255,86.75200000000001,202.521,87.069,94.164,92.542,207.141,131.365,109.876,132.25,224.78799999999998,133.189,87.822,136.466,115.04299999999999,137.6,101.898,139.253,244.46400000000003,138.543,256.202,139.115,217.72099999999998,138.938,234.511,140.875,270.584,142.05,200.142,143.734,226.86,144.694,187.804,117.781,179.09799999999998,118.56200000000001,293.47900000000004,120.87200000000001,251.887,119.757,117.863,121.977,220.541,123.15,69.458,125.434,187.324,47.817,194.674,113.744,117.92,181.644,87.101,127.89299999999999,72.874,48.323,111.309,109.941,119.03399999999999,172.6,,,,,,,,,,,,,,
364.25,1457.0,,108.249,160.041,82.46600000000001,161.031,221.58,160.77,90.016,157.744,57.641999999999996,162.86,260.82599999999996,165.65,66.758,167.162,47.762,169.386,95.162,170.329,267.793,169.768,89.179,173.822,53.136,171.325,123.396,146.69899999999998,69.22800000000001,146.704,45.363,146.304,218.051,146.762,296.434,151.982,240.11900000000003,153.08700000000002,256.345,154.534,232.89,158.233,205.90900000000002,159.007,249.40900000000002,185.40900000000002,227.385,185.046,234.923,186.65599999999998,205.486,187.61599999999999,92.139,189.513,274.002,172.60299999999998,200.47799999999998,174.585,126.17299999999999,174.035,220.331,173.985,61.303999999999995,176.084,44.159,176.262,257.388,176.296,236.419,178.282,71.387,177.033,248.56599999999997,178.09900000000002,224.24900000000002,19.963,54.766000000000005,178.99599999999998,262.475,178.41299999999998,111.37700000000001,178.59099999999998,218.514,43.23,103.845,182.278,214.67,182.46099999999998,207.84099999999998,182.11700000000002,118.869,101.713,78.347,107.43799999999999,128.923,112.43700000000001,95.57,112.29,214.049,212.44799999999998,89.15299999999999,76.154,205.446,79.036,105.838,76.471,243.21900000000002,81.155,260.297,86.65299999999999,202.604,87.15700000000001,94.10600000000001,92.574,207.17,131.315,109.88,132.23,224.965,133.162,87.865,136.476,115.065,137.59799999999998,101.902,139.263,244.47099999999998,138.529,256.17,139.111,217.735,138.939,234.549,140.865,270.559,142.072,200.22400000000002,143.684,226.93099999999998,144.628,187.739,117.726,179.07,118.581,293.402,120.837,251.86700000000002,119.74,117.978,121.944,220.558,123.12200000000001,69.403,125.4,187.313,47.817,194.53099999999998,113.469,117.90899999999999,181.62,87.206,127.84,73.125,48.46,111.37,109.926,118.954,172.52,,,,,,,,,,,,,,
364.5,1458.0,,108.28299999999999,160.029,82.425,160.967,221.59400000000002,160.783,89.838,157.57299999999998,57.638999999999996,162.842,260.83299999999997,165.639,66.734,167.19799999999998,47.748999999999995,169.412,95.154,170.313,267.79900000000004,169.78900000000002,89.20700000000001,173.77599999999998,53.12,171.312,123.397,146.754,69.205,146.719,45.355,146.319,218.045,146.786,296.415,151.976,240.11,153.082,256.325,154.534,232.918,158.23,205.87599999999998,158.97799999999998,249.31,185.382,227.4,185.035,234.953,186.67,205.46200000000002,187.627,92.095,189.56099999999998,274.02,172.544,200.56099999999998,174.56099999999998,126.18299999999999,173.956,220.305,174.003,61.294,176.08900000000003,44.123000000000005,176.292,257.381,176.327,236.42,178.333,71.40100000000001,176.949,248.55200000000002,178.11599999999999,224.237,19.969,54.715,178.957,262.48900000000003,178.24900000000002,111.352,178.583,218.513,43.21,103.834,182.30200000000002,214.67,182.46200000000002,207.827,182.12400000000002,118.848,101.70100000000001,78.359,107.37899999999999,128.892,112.465,95.544,112.387,214.002,212.44400000000002,89.14299999999999,76.148,205.385,79.13,105.854,76.432,243.206,81.15100000000001,260.247,86.68799999999999,202.68,87.17,94.135,92.492,207.143,131.369,109.86399999999999,132.204,224.954,133.11700000000002,87.90100000000001,136.52100000000002,115.094,137.57,101.917,139.256,244.463,138.584,256.138,139.095,217.688,138.935,234.495,140.86,270.41200000000003,142.183,200.234,143.563,226.94799999999998,144.667,187.725,117.759,179.08900000000003,118.565,293.481,120.96700000000001,251.86599999999999,119.75200000000001,117.992,121.852,220.542,123.12799999999999,69.406,125.436,187.229,47.831,194.614,113.72399999999999,117.919,181.622,87.24799999999999,127.853,73.19,48.41,111.39,110.053,119.005,172.396,217.488,160.536,,,,,,,,,,,,
364.75,1459.0,,108.265,160.04399999999998,82.427,160.905,221.601,160.757,89.9,157.596,57.669,162.852,260.819,165.66299999999998,66.781,167.22099999999998,47.802,169.364,95.149,170.34,267.782,169.77700000000002,89.244,173.80200000000002,53.108999999999995,171.362,123.536,146.644,69.204,146.696,45.351000000000006,146.249,218.011,146.783,296.375,152.028,240.06900000000002,153.099,256.28700000000003,154.545,232.912,158.214,205.90099999999998,159.006,249.362,185.433,227.477,185.06099999999998,234.96200000000002,186.672,205.49599999999998,187.655,92.111,189.53799999999998,273.988,172.548,200.565,174.643,126.18700000000001,173.976,220.27599999999998,173.951,61.288000000000004,176.08900000000003,44.106,176.31099999999998,257.388,176.327,236.429,178.33900000000003,71.393,176.875,248.59599999999998,178.02700000000002,224.24200000000002,19.964000000000002,54.812,178.96900000000002,262.547,178.253,111.34700000000001,178.528,218.546,43.201,103.818,182.24,214.63299999999998,182.46200000000002,207.81400000000002,182.113,118.82600000000001,101.679,78.363,107.395,128.844,112.473,95.58,112.419,213.976,212.476,89.238,76.158,205.421,79.221,105.855,76.446,243.21099999999998,81.072,260.26099999999997,86.565,202.635,87.211,94.15,92.48200000000001,207.112,131.364,109.839,132.24200000000002,224.977,133.11,87.91,136.528,114.995,137.618,101.904,139.26,244.426,138.628,256.111,139.07299999999998,217.707,138.96,234.502,140.805,270.532,142.118,200.174,143.494,227.002,144.691,187.782,117.632,179.115,118.6,293.395,120.949,251.875,119.727,117.925,121.742,220.505,123.135,69.377,125.375,187.24099999999999,47.882,194.71400000000003,113.898,117.90100000000001,181.611,87.166,127.867,73.485,48.494,111.346,110.02600000000001,118.993,172.59099999999998,217.502,160.597,,,,,,,,,,,,
365.0,1460.0,,108.285,160.019,82.412,160.983,221.639,160.743,89.93299999999999,157.77,57.7,162.829,260.851,165.687,66.854,167.203,47.842,169.37900000000002,95.139,170.36,267.774,169.767,89.229,173.80900000000003,53.09,171.364,123.579,146.751,69.204,146.634,45.378,146.275,218.037,146.80100000000002,296.422,152.036,240.08700000000002,153.092,256.309,154.499,232.915,158.187,205.83700000000002,159.037,249.313,185.391,227.41299999999998,185.142,234.957,186.687,205.498,187.678,92.115,189.525,273.982,172.49,200.65900000000002,174.639,126.21799999999999,173.977,220.28900000000002,173.955,61.273,176.114,44.074,176.269,257.38,176.332,236.451,178.37599999999998,71.426,176.924,248.61700000000002,177.99099999999999,224.25400000000002,19.977,54.883,178.96400000000003,262.536,178.247,111.419,178.48,218.46599999999998,43.284,103.822,182.235,214.601,182.445,207.792,182.128,118.8,101.75299999999999,78.337,107.396,128.835,112.615,95.60700000000001,112.45100000000001,214.045,212.37400000000002,89.23100000000001,76.137,205.30200000000002,79.252,105.921,76.315,243.167,81.115,260.39799999999997,86.616,202.62,87.23700000000001,94.12200000000001,92.473,207.153,131.372,109.882,132.222,224.922,133.166,87.91799999999999,136.502,115.04700000000001,137.543,101.93799999999999,139.264,244.34799999999998,138.667,256.105,139.059,217.793,138.94899999999998,234.49,140.816,270.555,142.171,200.192,143.506,226.99,144.689,187.73,117.648,179.14,118.615,293.421,120.943,251.88099999999997,119.728,117.934,121.756,220.507,123.133,69.346,125.40700000000001,187.342,47.803999999999995,194.747,113.97399999999999,117.96700000000001,181.625,87.257,127.84899999999999,73.542,48.565,111.41,110.00200000000001,119.059,172.65200000000002,217.433,160.583,,,,,,,,,,,,
365.25,1461.0,,108.295,159.995,82.39399999999999,160.982,221.68200000000002,160.753,89.89299999999999,157.726,57.78,162.736,260.86,165.707,66.905,167.24099999999999,47.86,169.395,95.126,170.338,267.809,169.81799999999998,89.26100000000001,173.745,53.1,171.37599999999998,123.655,146.889,69.247,146.596,45.361999999999995,146.225,218.048,146.817,296.436,152.047,240.06900000000002,153.097,256.26599999999996,154.593,232.925,158.215,205.84799999999998,159.026,249.304,185.42,227.338,185.12599999999998,234.958,186.68099999999998,205.46400000000003,187.669,92.041,189.56799999999998,273.92900000000003,172.524,200.69799999999998,174.63400000000001,126.228,173.988,220.273,173.957,61.298,176.11900000000003,44.068000000000005,176.28900000000002,257.39099999999996,176.33700000000002,236.41400000000002,178.36700000000002,71.398,176.982,248.623,177.96400000000003,224.21200000000002,19.992,54.9,178.983,262.591,178.225,111.375,178.455,218.47,43.255,103.758,182.174,214.615,182.438,207.797,182.13,118.758,101.73299999999999,78.33,107.37799999999999,128.8,112.61200000000001,95.79,112.51700000000001,214.02200000000002,212.31400000000002,89.20200000000001,76.154,205.28799999999998,79.196,105.936,76.258,243.054,81.153,260.44599999999997,86.59700000000001,202.55700000000002,87.26799999999999,94.12700000000001,92.471,207.195,131.417,109.887,132.181,224.87400000000002,133.219,87.87899999999999,136.47899999999998,115.074,137.532,101.95299999999999,139.30200000000002,244.38099999999997,138.643,256.066,139.063,217.804,138.985,234.511,140.79399999999998,270.562,142.172,200.172,143.477,227.00099999999998,144.713,187.69799999999998,117.68799999999999,179.202,118.595,293.39099999999996,121.01,251.857,119.75,117.99600000000001,121.87299999999999,220.481,123.193,69.321,125.41,187.325,47.843,194.736,114.056,117.936,181.62400000000002,87.26,127.89299999999999,73.52,48.544,111.51299999999999,109.991,119.07600000000001,172.389,216.984,160.596,,,,,,,,,,,,
365.5,1462.0,,108.292,159.997,82.417,160.958,221.678,160.767,89.915,157.776,57.777,162.751,260.88,165.679,66.952,167.188,47.846000000000004,169.43599999999998,95.17299999999999,170.361,267.79200000000003,169.827,89.307,173.68099999999998,53.129,171.375,123.65899999999999,146.75,69.247,146.637,45.303000000000004,146.155,218.03900000000002,146.826,296.413,152.046,240.03099999999998,153.105,256.281,154.577,232.93,158.215,205.812,159.075,249.269,185.363,227.173,185.125,234.963,186.685,205.523,187.641,92.01799999999999,189.581,273.904,172.507,200.68900000000002,174.699,126.23299999999999,174.09799999999998,220.265,173.929,61.286,176.15400000000002,44.073,176.297,257.376,176.335,236.428,178.37,71.399,176.96099999999998,248.59900000000002,177.96400000000003,224.24599999999998,19.972,54.872,178.937,262.492,178.27200000000002,111.331,178.5,218.518,43.162,103.741,182.172,214.59099999999998,182.41,207.769,182.144,118.802,101.73899999999999,78.354,107.39200000000001,128.776,112.633,95.751,112.45299999999999,213.951,212.199,89.177,76.155,205.22099999999998,79.137,105.914,76.249,242.984,81.204,260.494,86.555,202.54,87.39299999999999,94.089,92.564,207.169,131.47799999999998,109.90299999999999,132.149,224.84599999999998,133.24,87.863,136.45600000000002,115.056,137.503,101.936,139.289,244.408,138.591,256.007,139.065,217.783,138.986,234.547,140.793,270.57,142.155,200.167,143.476,227.03,144.721,187.708,117.61399999999999,179.22400000000002,118.55,293.448,120.99600000000001,251.851,119.771,117.874,122.037,220.502,123.12700000000001,69.345,125.45,187.162,47.88,194.747,113.86200000000001,117.939,181.532,87.22399999999999,127.822,73.319,48.486000000000004,111.855,109.899,118.97,172.382,217.15200000000002,160.595,,,,,,,,,,,,
365.75,1463.0,,108.3,159.966,82.365,160.965,221.68400000000003,160.759,89.884,157.782,57.708,162.832,260.905,165.65400000000002,66.971,167.15400000000002,47.826,169.385,95.181,170.36900000000003,267.758,169.815,89.331,173.688,53.148999999999994,171.36599999999999,123.639,146.667,69.241,146.66,45.233000000000004,146.085,218.032,146.834,296.366,152.035,240.02200000000002,153.089,256.29900000000004,154.529,232.928,158.213,205.782,159.116,249.247,185.333,227.15900000000002,185.187,234.96400000000003,186.672,205.454,187.592,91.978,189.576,273.861,172.541,200.64,174.597,126.235,174.114,220.262,173.87,61.291000000000004,176.16400000000002,44.096000000000004,176.3,257.371,176.357,236.419,178.356,71.438,176.933,248.602,177.929,224.27900000000002,20.004,54.876000000000005,178.9,262.548,178.21099999999998,111.307,178.481,218.55900000000003,43.126999999999995,103.712,182.16400000000002,214.577,182.419,207.783,182.14,118.816,101.706,78.337,107.40299999999999,128.77700000000002,112.684,95.853,112.501,213.953,212.31799999999998,89.137,76.241,205.172,79.107,105.851,76.28399999999999,243.017,81.232,260.408,86.615,202.55599999999998,87.37200000000001,94.141,92.555,207.162,131.452,109.89,132.165,224.708,133.255,87.88,136.472,115.061,137.583,101.928,139.292,244.372,138.582,256.018,139.05100000000002,217.702,138.983,234.521,140.773,270.526,142.251,200.19299999999998,143.47899999999998,227.017,144.709,187.66,117.791,179.24400000000003,118.634,293.369,120.94200000000001,251.838,119.805,117.875,122.06299999999999,220.479,123.213,69.39,125.39,187.27200000000002,47.923,194.7,113.771,117.925,181.541,87.16799999999999,127.83,73.30199999999999,48.428000000000004,111.796,109.912,118.962,172.438,217.076,160.641,,,,,,,,,,,,
366.0,1464.0,,108.29799999999999,159.987,82.324,160.97799999999998,221.655,160.762,89.82700000000001,157.689,57.75,162.82399999999998,260.923,165.65599999999998,66.822,166.99099999999999,47.826,169.34900000000002,95.162,170.362,267.782,169.80200000000002,89.339,173.61599999999999,53.141000000000005,171.34,123.603,146.531,69.26899999999999,146.58100000000002,45.251000000000005,146.082,218.03400000000002,146.796,296.422,152.032,239.988,153.093,256.334,154.624,232.94299999999998,158.219,205.713,159.094,249.16,185.287,227.196,185.05599999999998,234.96599999999998,186.673,205.45,187.55700000000002,91.963,189.58,273.91,172.53599999999997,200.611,174.601,126.21600000000001,174.07,220.255,173.90900000000002,61.282,176.18,44.115,176.291,257.363,176.36900000000003,236.38400000000001,178.34900000000002,71.475,176.937,248.56799999999998,177.96099999999998,224.33700000000002,19.930999999999997,54.846000000000004,178.919,262.536,178.195,111.262,178.457,218.554,43.15,103.755,182.12900000000002,214.55599999999998,182.45,207.78400000000002,182.14,118.838,101.70299999999999,78.3,107.369,128.77,112.65799999999999,95.867,112.50399999999999,214.002,212.315,89.20200000000001,76.23,205.22,79.096,105.84,76.296,242.949,81.317,260.468,86.552,202.543,87.286,94.095,92.53200000000001,207.141,131.374,109.914,132.167,224.62,133.303,87.87899999999999,136.464,115.105,137.50799999999998,101.913,139.256,244.382,138.605,255.967,139.046,217.715,139.007,234.56099999999998,140.786,270.628,142.15200000000002,200.146,143.503,227.012,144.70600000000002,187.68900000000002,117.792,179.269,118.655,293.436,120.976,251.84099999999998,119.84700000000001,117.682,122.15700000000001,220.44299999999998,123.211,69.469,125.337,187.30900000000003,47.919,194.637,113.804,117.958,181.475,87.176,127.86399999999999,73.221,48.272,111.976,109.916,119.01700000000001,172.33900000000003,217.15200000000002,160.599,,,,,,,,,,,,
366.25,1465.0,,108.289,159.954,82.305,160.994,221.695,160.769,89.839,157.714,57.693000000000005,162.836,260.91,165.64700000000002,66.836,166.97299999999998,47.864,169.331,95.212,170.352,267.778,169.80900000000003,89.314,173.613,53.14,171.34599999999998,123.586,146.486,69.304,146.672,45.342,146.168,218.02200000000002,146.803,296.449,152.061,239.99099999999999,153.111,256.347,154.691,232.93200000000002,158.246,205.68099999999998,159.04399999999998,249.19,185.32,227.165,185.12099999999998,234.956,186.675,205.43400000000003,187.549,91.97,189.585,273.922,172.66,200.637,174.61,126.20200000000001,174.106,220.236,173.91,61.273999999999994,176.19,44.126999999999995,176.321,257.374,176.356,236.359,178.373,71.467,176.949,248.563,177.87,224.364,19.935,54.916000000000004,178.925,262.514,178.301,111.275,178.44799999999998,218.597,43.217,103.741,182.148,214.55200000000002,182.456,207.732,182.13299999999998,118.87100000000001,101.70100000000001,78.279,107.413,128.826,112.70200000000001,95.734,112.384,214.01,212.34900000000002,89.208,76.249,205.218,79.01100000000001,105.86200000000001,76.294,242.889,81.38600000000001,260.468,86.65,202.477,87.285,94.068,92.53299999999999,207.15099999999998,131.375,109.91799999999999,132.161,224.59900000000002,133.35299999999998,87.91799999999999,136.458,115.12299999999999,137.48,101.902,139.24,244.421,138.569,255.95,139.028,217.775,138.988,234.593,140.783,270.461,142.234,200.143,143.499,226.96,144.73,187.66299999999998,117.77799999999999,179.236,118.619,293.461,120.87799999999999,251.821,119.86200000000001,117.771,121.978,220.417,123.20299999999999,69.35,125.35799999999999,187.313,47.91,194.704,113.988,117.993,181.515,87.15700000000001,127.881,73.28,48.199,111.99,109.895,118.99799999999999,172.296,217.019,160.596,,,,,,,,,,,,
366.5,1466.0,,108.27600000000001,159.97299999999998,82.324,160.917,221.72400000000002,160.793,89.85600000000001,157.711,57.721000000000004,162.856,260.92900000000003,165.623,66.813,166.917,47.845,169.298,95.213,170.33700000000002,267.671,169.795,89.32,173.71599999999998,53.143,171.35,123.544,146.41299999999998,69.388,146.655,45.321999999999996,146.138,218.005,146.819,296.44,152.029,239.989,153.11700000000002,256.36400000000003,154.602,232.94400000000002,158.237,205.72,159.076,249.15099999999998,185.32299999999998,227.14,185.071,234.942,186.68200000000002,205.399,187.56799999999998,91.956,189.585,273.994,172.55900000000003,200.69,174.66400000000002,126.226,174.011,220.245,173.895,61.293,176.205,44.08,176.303,257.372,176.34599999999998,236.327,178.34599999999998,71.422,177.00400000000002,248.57299999999998,177.877,224.36700000000002,19.934,54.909,178.91400000000002,262.48,178.35,111.249,178.459,218.615,43.207,103.71799999999999,182.137,214.546,182.453,207.74,182.12599999999998,118.891,101.76799999999999,78.303,107.454,128.761,112.696,95.73299999999999,112.505,213.94099999999997,212.43900000000002,89.3,76.325,205.24599999999998,79.056,105.90299999999999,76.285,242.90200000000002,81.375,260.432,86.67200000000001,202.50400000000002,87.369,94.12200000000001,92.507,207.176,131.442,109.90700000000001,132.154,224.495,133.481,87.911,136.477,115.166,137.46200000000002,101.88799999999999,139.282,244.40599999999998,138.606,255.93,139.026,217.764,139.01,234.627,140.804,270.411,142.195,200.13299999999998,143.512,227.00599999999997,144.656,187.638,117.83200000000001,179.365,118.545,293.452,120.846,251.803,119.83200000000001,117.885,121.853,220.41099999999997,123.181,69.305,125.329,187.335,47.933,194.726,113.984,117.96700000000001,181.498,87.182,127.829,73.361,48.266000000000005,112.12799999999999,109.934,119.031,172.252,216.69,160.692,,,,,,,,,,,,
366.75,1467.0,,108.28299999999999,159.995,82.319,160.89700000000002,221.71599999999998,160.763,89.92200000000001,157.838,57.77,162.819,260.918,165.65900000000002,66.77600000000001,167.002,47.922,169.253,95.206,170.335,267.656,169.825,89.324,173.805,53.153,171.331,123.62299999999999,146.311,69.381,146.514,45.318000000000005,146.122,218.03,146.838,296.389,152.05200000000002,239.976,153.149,256.381,154.628,232.93200000000002,158.235,205.65599999999998,158.993,249.168,185.33,227.11599999999999,185.072,234.957,186.66400000000002,205.372,187.578,92.01100000000001,189.58700000000002,273.999,172.65200000000002,200.705,174.622,126.228,174.00799999999998,220.25900000000001,173.926,61.288000000000004,176.201,44.093999999999994,176.33,257.351,176.36,236.352,178.30200000000002,71.36,177.011,248.571,177.856,224.31900000000002,19.952,54.875,178.833,262.482,178.333,111.25,178.489,218.614,43.238,103.67200000000001,182.105,214.55599999999998,182.43599999999998,207.734,182.13099999999997,118.913,101.74,78.312,107.477,128.776,112.866,95.637,112.471,213.91400000000002,212.334,89.307,76.325,205.262,79.055,105.885,76.271,242.87400000000002,81.443,260.402,86.726,202.49200000000002,87.363,94.133,92.501,207.17,131.494,109.87700000000001,132.109,224.641,133.341,87.936,136.484,115.227,137.404,101.84299999999999,139.224,244.424,138.472,255.89,139.019,217.739,139.08700000000002,234.62400000000002,140.816,270.36,142.167,200.16099999999997,143.525,227.014,144.632,187.579,117.921,179.27700000000002,118.57799999999999,293.438,120.83,251.815,119.844,118.096,121.62200000000001,220.438,123.16,69.358,125.39,187.30200000000002,48.008,194.785,114.07700000000001,117.84899999999999,181.465,87.2,127.836,73.277,48.343999999999994,112.051,109.96,119.09700000000001,172.368,217.237,160.64700000000002,,,,,,,,,,,,
367.0,1468.0,,108.28299999999999,159.976,82.28399999999999,160.889,221.765,160.782,89.936,157.89,57.79600000000001,162.856,260.942,165.65200000000002,66.771,166.982,47.912,169.28900000000002,95.182,170.325,267.635,169.833,89.321,173.80700000000002,53.17,171.34099999999998,123.553,146.327,69.378,146.505,45.298,146.124,218.03799999999998,146.843,296.415,152.037,239.96200000000002,153.162,256.362,154.59799999999998,232.924,158.204,205.794,158.96200000000002,249.107,185.30900000000003,227.092,185.09400000000002,234.959,186.672,205.359,187.544,92.005,189.608,273.945,172.62599999999998,200.743,174.71200000000002,126.213,173.88,220.238,173.94099999999997,61.272,176.213,44.11,176.332,257.387,176.40200000000002,236.345,178.31099999999998,71.372,176.96099999999998,248.532,177.93099999999998,224.317,19.956,54.896,178.89,262.497,178.24099999999999,111.209,178.502,218.61900000000003,43.248000000000005,103.73200000000001,182.1,214.571,182.43400000000003,207.71400000000003,182.123,118.87100000000001,101.824,78.316,107.45299999999999,128.725,112.917,95.64299999999999,112.432,213.83900000000003,212.329,89.25399999999999,76.359,205.22,79.082,105.92399999999999,76.291,242.859,81.337,260.481,86.675,202.453,87.294,94.09200000000001,92.51700000000001,207.18400000000003,131.504,109.889,132.089,224.76,133.256,87.954,136.485,115.22399999999999,137.497,101.896,139.256,244.396,138.484,255.88400000000001,139.016,217.771,139.144,234.69299999999998,140.813,270.406,142.24200000000002,200.138,143.494,226.96099999999998,144.609,187.61700000000002,117.811,179.295,118.58,293.47900000000004,120.805,251.825,119.809,118.086,121.83200000000001,220.44799999999998,123.148,69.384,125.419,187.29,47.978,194.829,114.26299999999999,117.876,181.516,87.277,127.76799999999999,73.301,48.361000000000004,111.991,109.867,119.15,172.40200000000002,216.503,160.636,,,,,,,,,,,,
367.25,1469.0,,108.279,159.952,82.29299999999999,160.925,221.726,160.791,90.02600000000001,158.049,57.845,162.765,260.937,165.646,66.666,166.955,47.913999999999994,169.301,95.152,170.321,267.64599999999996,169.81,89.355,173.80700000000002,53.166000000000004,171.33700000000002,123.52,146.366,69.38,146.658,45.287,146.13,218.016,146.844,296.373,152.05200000000002,239.96200000000002,153.195,256.344,154.631,232.93200000000002,158.208,205.785,159.06,249.08599999999998,185.25599999999997,227.00400000000002,185.1,234.97799999999998,186.679,205.365,187.528,91.98,189.59900000000002,273.895,172.778,200.83,174.739,126.208,173.907,220.267,173.933,61.251999999999995,176.239,44.153,176.36599999999999,257.418,176.40200000000002,236.387,178.269,71.376,176.928,248.54,177.93099999999998,224.38,19.869,54.97,178.93900000000002,262.46,178.385,111.213,178.513,218.6,43.25899999999999,103.637,181.987,214.571,182.447,207.71,182.11599999999999,118.89299999999999,101.859,78.339,107.462,128.685,112.839,95.70100000000001,112.42399999999999,213.90400000000002,212.301,89.31,76.384,205.27200000000002,79.117,105.93,76.273,242.87599999999998,81.318,260.433,86.633,202.425,87.32700000000001,94.083,92.542,207.231,131.556,109.925,132.058,224.66400000000002,133.268,87.977,136.484,115.195,137.52700000000002,101.865,139.333,244.43200000000002,138.425,255.84400000000002,139.013,217.796,139.138,234.68,140.82399999999998,270.269,142.297,200.115,143.495,226.99200000000002,144.72799999999998,187.67,117.637,179.305,118.54799999999999,293.625,120.9,251.84,119.787,118.167,121.814,220.454,123.147,69.286,125.361,187.253,47.982,194.84400000000002,114.277,117.88,181.542,87.259,127.73899999999999,73.086,47.995,111.99700000000001,109.82799999999999,119.186,172.44799999999998,216.65099999999998,160.59799999999998,,,,,,,,,,,,
367.5,1470.0,,108.305,159.924,82.294,160.922,221.775,160.774,90.036,158.108,57.863,162.722,260.936,165.645,66.789,166.94400000000002,47.858000000000004,169.30700000000002,95.236,170.28400000000002,267.645,169.83,89.399,173.78900000000002,53.166000000000004,171.303,123.45700000000001,146.32399999999998,69.337,146.679,45.293,146.14700000000002,217.97799999999998,146.892,296.393,152.05100000000002,239.946,153.233,256.33099999999996,154.701,232.952,158.208,205.78099999999998,159.065,249.107,185.204,226.975,185.02900000000002,234.97299999999998,186.71,205.343,187.555,91.958,189.608,273.909,172.74099999999999,200.80599999999998,174.769,126.234,173.907,220.262,173.938,61.254,176.257,44.178999999999995,176.41299999999998,257.395,176.398,236.386,178.28400000000002,71.399,177.00599999999997,248.543,177.946,224.34599999999998,19.903,54.967,178.93599999999998,262.48400000000004,178.37599999999998,111.227,178.48,218.607,43.255,103.65299999999999,182.00799999999998,214.554,182.451,207.71400000000003,182.08599999999998,118.90100000000001,101.947,78.374,107.461,128.732,112.821,95.736,112.443,213.798,212.44799999999998,89.272,76.31,205.2,79.183,105.943,76.214,242.861,81.358,260.408,86.57700000000001,202.405,87.384,94.06700000000001,92.574,207.195,131.514,109.927,132.059,224.612,133.293,88.00399999999999,136.517,115.146,137.555,101.88600000000001,139.33100000000002,244.47400000000002,138.37,255.824,138.991,217.745,139.154,234.66099999999997,140.792,270.193,142.231,200.174,143.502,226.94099999999997,144.685,187.726,117.552,179.326,118.62700000000001,293.845,121.016,251.84799999999998,119.773,118.186,121.92399999999999,220.46200000000002,123.126,69.31,125.36200000000001,187.24599999999998,47.94,194.90099999999998,114.26100000000001,117.87700000000001,181.61900000000003,87.35799999999999,127.734,73.253,48.152,112.09299999999999,109.8,119.051,172.592,216.50099999999998,160.5,,,,,,,,,,,,
