TimesH,Frame,10,23,33,34,38,47,51,56,57,60,63,65,68,73,75,77,82,86,88,91,92,94,101,104,109,115,122,123,127,135,137,141,143,144,157,158,159,160,162,163,169,171,172,175,176,179,189,191,195,196,202,210,218,221,222,223,225,226,227,231,234,235,236,239,240,242,243,250,255,262,263,265,266,270,271,277,278,279,280,282,285,288,289,290,293,298,301,304,307,310,312,320,321,322,324,330,331,335,344,508,638,657,765
167.75,671.0,608.615,608.581,612.172,612.924,613.639,613.999,613.4,611.503,614.945,612.068,608.688,611.616,608.748,609.085,609.168,610.85,611.639,609.752,610.675,615.372,615.627,617.922,616.475,616.991,614.068,616.2040000000001,613.306,615.019,615.482,615.813,616.269,618.568,611.1759999999999,616.624,628.524,622.488,626.057,621.4,621.377,617.586,620.856,617.512,623.518,608.561,625.754,615.622,621.925,611.018,613.996,623.606,615.245,620.3009999999999,,622.58,620.181,621.639,617.832,621.886,624.688,616.712,614.274,615.784,621.355,619.8480000000001,616.235,623.374,615.851,611.411,624.876,624.669,608.566,621.373,613.025,609.0880000000001,624.739,615.266,619.711,618.734,619.865,612.308,,618.894,618.1619999999999,619.5409999999999,612.9730000000001,618.5,617.909,617.9780000000001,608.568,618.751,623.214,616.226,620.779,614.908,622.989,622.862,617.875,618.466,609.79,,,,
168.0,672.0,608.878,608.314,612.224,612.317,613.129,612.0740000000001,613.469,611.232,615.015,611.455,609.076,610.3480000000001,608.555,608.487,608.743,610.731,611.735,610.217,610.0509999999999,617.146,615.94,617.456,617.065,617.956,614.506,616.097,613.15,614.98,614.923,615.821,618.023,618.242,611.045,616.5169999999999,629.651,625.776,628.222,622.222,622.012,617.854,621.802,618.477,625.0740000000001,607.67,627.846,616.049,622.751,609.5880000000001,614.249,624.717,616.0459999999999,620.995,612.326,622.4780000000001,622.087,623.31,617.9490000000001,623.219,627.3919999999999,616.455,613.586,615.673,622.26,621.649,615.626,623.288,615.592,610.793,625.943,626.456,607.991,624.453,613.115,608.589,626.566,615.842,620.68,619.554,619.42,612.341,,619.719,617.3330000000001,619.918,612.156,619.053,618.322,619.177,608.689,619.22,622.217,618.8330000000001,621.036,613.789,623.755,623.06,617.8480000000001,618.056,610.471,,,,
168.25,673.0,608.129,608.105,611.854,613.2040000000001,612.961,613.381,613.504,611.339,614.79,612.119,608.401,610.585,607.4780000000001,608.616,608.587,610.774,612.993,610.003,610.1659999999999,617.055,616.319,618.4730000000001,616.544,617.314,615.17,616.5840000000001,613.283,614.56,616.488,615.72,619.119,618.23,610.928,617.789,630.749,625.942,629.23,622.36,622.377,618.219,622.617,618.494,624.1419999999999,608.064,627.996,615.8290000000001,623.115,609.865,613.693,624.063,615.32,622.252,612.873,623.215,620.632,622.724,618.7719999999999,622.859,627.79,616.559,612.952,615.974,621.873,620.0219999999999,615.984,624.915,616.064,611.347,627.099,628.069,607.891,623.138,612.775,608.568,625.927,616.346,620.891,619.564,619.259,612.672,619.456,620.1080000000001,617.145,620.995,612.0269999999999,619.448,617.877,618.725,608.9019999999999,618.013,622.651,617.663,621.2130000000001,613.535,622.789,623.548,617.93,618.5509999999999,610.518,,,,
168.5,674.0,608.097,608.289,611.555,612.795,613.3290000000001,613.766,612.846,611.935,615.097,612.0319999999999,608.69,610.279,607.314,608.6669999999999,609.294,609.8969999999999,612.749,610.557,610.5980000000001,617.0740000000001,616.705,618.128,615.668,617.269,614.734,616.294,612.844,615.116,615.404,615.81,619.611,618.319,610.544,616.964,629.9069999999999,625.643,628.471,622.471,621.682,617.828,622.387,618.881,624.4630000000001,608.086,629.376,615.975,623.4580000000001,609.742,614.515,624.481,615.721,621.719,612.732,623.592,620.748,623.874,618.395,622.05,627.427,617.446,613.195,616.1759999999999,622.56,620.8919999999999,615.922,623.881,616.78,611.4119999999999,627.087,626.4069999999999,608.155,621.648,612.719,608.229,626.706,616.106,619.5930000000001,618.946,619.59,613.058,619.8530000000001,619.543,618.2230000000001,620.298,613.1419999999999,619.618,617.285,618.851,609.068,619.288,621.6659999999999,616.929,620.754,614.227,622.134,623.295,617.889,618.942,610.6759999999999,,,,
168.75,675.0,607.526,608.117,612.011,612.6669999999999,613.812,613.703,613.29,610.594,615.0840000000001,611.778,607.938,610.607,607.839,608.21,608.896,610.2869999999999,611.73,610.3330000000001,610.5830000000001,617.188,616.195,618.317,616.389,618.293,615.174,616.1569999999999,613.456,615.98,616.001,615.177,619.33,617.656,610.977,616.701,630.476,625.9019999999999,629.225,623.256,622.749,617.405,622.502,619.568,623.3240000000001,607.875,629.53,615.369,623.996,609.731,614.556,624.688,615.703,621.88,612.452,623.861,620.548,623.735,619.33,622.382,628.3340000000001,616.528,613.288,616.486,623.039,620.419,616.63,624.618,615.904,611.674,626.622,627.8009999999999,607.7090000000001,622.319,613.69,607.8,627.553,616.192,619.259,619.347,619.601,611.8340000000001,619.701,620.072,617.396,619.561,612.24,620.05,618.805,619.431,608.752,619.007,622.337,617.803,622.261,614.626,623.254,623.382,618.622,618.53,610.649,,,,
169.0,676.0,608.2719999999999,607.839,612.018,613.804,613.6990000000001,613.9259999999999,613.685,611.341,615.656,612.067,609.0269999999999,610.089,607.502,609.1669999999999,609.7869999999999,610.602,611.5930000000001,610.654,610.533,618.058,617.684,619.533,616.399,618.195,615.511,617.061,613.4580000000001,615.313,615.979,616.555,619.073,618.284,610.379,617.567,630.331,626.276,629.519,624.644,622.643,618.534,623.9680000000001,620.39,624.568,607.536,630.5,616.681,625.461,609.795,614.332,624.998,616.45,622.989,612.826,624.432,622.623,622.65,619.261,623.888,627.933,617.274,613.955,616.064,622.5880000000001,621.4830000000001,615.7719999999999,624.316,616.1080000000001,610.634,628.254,628.1519999999999,607.828,624.018,613.964,608.377,628.951,616.883,621.135,619.694,618.437,612.948,619.774,620.043,618.102,619.576,611.7669999999999,619.352,618.663,618.92,608.064,618.683,622.956,618.203,621.096,615.085,623.433,623.318,618.965,618.47,611.094,,,,
169.25,677.0,607.4780000000001,608.085,612.562,612.94,614.6759999999999,613.8330000000001,614.072,611.716,615.393,612.015,608.631,609.614,608.247,609.001,609.306,610.437,612.2959999999999,609.984,610.313,618.368,617.622,620.3480000000001,615.961,618.52,615.651,618.153,614.222,615.8480000000001,615.434,615.216,618.762,618.6419999999999,610.952,617.374,631.25,626.771,629.852,625.81,621.7869999999999,618.1569999999999,625.251,620.629,625.375,607.561,630.97,615.797,624.866,609.633,615.1030000000001,626.314,617.1619999999999,624.283,613.424,625.097,621.905,623.9680000000001,618.689,622.5219999999999,628.7040000000001,617.368,614.211,617.117,623.443,622.256,616.644,624.6669999999999,616.773,611.357,629.382,628.7330000000001,607.778,624.057,614.144,607.909,628.811,617.173,620.5,618.749,618.948,615.805,620.995,619.986,617.384,620.53,612.1709999999999,619.256,618.5840000000001,619.427,608.369,619.178,623.092,617.438,621.389,614.031,623.896,624.998,619.1030000000001,618.9209999999999,610.362,,,,
169.5,678.0,608.146,608.845,612.602,611.818,613.49,613.4780000000001,614.065,611.644,615.783,612.866,609.519,610.043,608.002,609.758,608.896,610.629,612.2330000000001,609.415,611.161,619.031,617.856,620.665,616.7230000000001,619.909,615.04,618.439,614.797,615.62,615.69,615.444,619.173,617.812,609.707,616.73,629.669,626.8330000000001,630.336,626.255,622.44,618.499,624.769,620.388,625.107,607.795,631.005,616.207,626.4209999999999,609.563,614.446,627.988,616.373,623.42,613.418,625.363,622.061,624.22,619.567,623.276,629.813,617.891,613.2,617.031,624.2909999999999,621.364,616.674,624.654,616.252,611.678,630.342,628.488,608.526,624.44,613.024,606.947,627.719,616.881,620.663,619.842,618.756,614.614,620.121,619.9630000000001,617.985,620.406,611.841,619.59,617.623,619.661,608.559,619.317,624.444,617.993,621.298,614.1,624.5790000000001,623.0880000000001,619.1030000000001,618.864,611.467,,,,
169.75,679.0,608.275,608.456,612.9169999999999,613.19,614.053,613.4209999999999,614.807,610.893,616.125,611.639,608.581,610.182,608.7719999999999,609.216,609.742,610.554,611.65,611.196,610.9209999999999,618.5880000000001,618.621,620.915,615.678,619.855,616.85,619.0740000000001,614.516,615.085,616.256,616.24,619.466,618.164,610.192,616.25,631.556,627.879,631.002,626.355,621.854,618.4580000000001,625.178,621.007,625.28,607.803,632.284,616.846,625.351,609.499,616.089,626.719,616.894,624.624,613.5419999999999,626.972,622.205,624.4680000000001,618.8290000000001,623.606,628.54,618.212,612.98,616.434,623.222,622.2669999999999,615.746,624.8009999999999,615.581,611.771,630.896,629.045,608.161,624.026,614.545,608.559,628.106,616.822,620.306,618.788,619.383,615.928,620.623,619.882,618.052,620.464,612.062,619.2959999999999,618.46,619.251,609.363,619.275,623.194,617.681,621.071,614.6419999999999,623.482,623.841,619.198,618.194,610.745,,,,
