TimesH,Frame,12,49,54,56,66,75,76,80,88,93,97,100,101,104,105,109,110,111,115,116,121,129,131,136,141,142,144,147,148,149,150,156,161,162,165,166,171,172,173,176,177,178,179,180,181,182,187,188,191,193,195,197,204,207,208,210,212,218,221,225,236,239,240,241,242,244,247,250,253,254,257,258,259,265,266,267,268,272,273,276,278,279,280,287,288,289,290,291,292,293,294,296,300,302,305,306,308,309,310,311,312,313,315,317,318,323,325,331,332,333,339,343,344,347,350,351,353,357,358,360,366,367,376,381,382,383,384,387,404,486,533,644,764,901,1000,1009
0.0,0.0,609.081,609.27,609.216,610.8919999999999,609.514,609.8919999999999,612.216,612.0269999999999,615.432,610.27,611.703,611.6759999999999,612.568,614.595,616.703,615.757,613.405,614.73,619.432,619.27,611.27,614.1619999999999,,622.757,623.189,621.432,624.757,614.3240000000001,618.405,620.919,622.189,611.297,618.919,614.432,,611.486,617.054,623.622,626.8919999999999,623.405,628.757,623.189,614.784,622.486,623.216,631.054,618.243,623.595,620.865,623.1080000000001,611.703,626.0,629.3240000000001,624.1080000000001,625.1080000000001,625.5409999999999,631.757,624.703,628.514,625.135,613.649,631.9730000000001,630.405,631.1080000000001,629.189,616.216,625.757,613.5409999999999,632.297,630.703,619.297,633.405,609.73,617.3240000000001,630.946,629.1619999999999,630.0,636.784,614.595,639.054,632.568,611.784,630.432,623.378,620.811,621.4590000000001,624.0269999999999,626.432,634.189,612.486,615.865,617.6759999999999,635.189,639.216,619.1619999999999,632.0269999999999,637.189,612.27,630.405,619.865,623.622,627.9730000000001,622.865,616.378,,630.27,625.081,622.784,614.054,621.9730000000001,619.297,623.4590000000001,635.486,617.622,633.432,643.054,629.081,628.0269999999999,632.946,616.8919999999999,622.405,618.243,635.0,630.27,639.514,638.4590000000001,632.622,615.27,615.4590000000001,,,,,,,
0.25,1.0,608.1619999999999,608.0269999999999,609.0,610.351,608.1080000000001,608.378,610.27,611.4590000000001,612.514,609.6759999999999,610.243,610.622,610.405,612.054,613.8919999999999,612.757,612.784,613.8919999999999,615.73,615.27,609.6759999999999,611.9730000000001,,619.1619999999999,618.8380000000001,617.486,620.1619999999999,611.784,616.0,617.297,618.5409999999999,609.8380000000001,615.351,611.595,,609.8380000000001,614.432,618.6759999999999,622.432,618.243,622.27,619.1080000000001,612.5409999999999,619.8919999999999,618.703,623.4590000000001,614.649,620.9730000000001,616.784,619.0269999999999,610.703,621.514,622.595,620.568,619.9730000000001,621.135,624.568,619.8919999999999,622.0269999999999,619.595,610.73,624.9730000000001,623.919,625.189,622.5409999999999,614.189,620.595,612.216,625.351,623.8380000000001,615.378,625.622,608.8380000000001,613.432,624.216,623.946,625.1080000000001,629.568,612.189,632.135,626.351,610.757,623.703,619.243,616.946,618.432,620.486,620.27,628.919,610.811,612.757,614.811,629.378,629.8380000000001,616.5409999999999,625.595,630.811,610.081,625.297,615.8919999999999,618.865,622.378,618.081,613.622,,623.6759999999999,619.622,619.405,612.3240000000001,616.8919999999999,615.351,618.054,626.649,614.811,625.1619999999999,632.9730000000001,621.595,622.784,627.3240000000001,614.27,617.811,614.865,627.27,622.649,630.054,628.9730000000001,627.081,612.595,613.865,,,,,,,
0.5,2.0,607.378,608.5409999999999,608.784,609.3240000000001,607.8919999999999,608.946,610.514,610.0,612.135,610.135,610.351,611.378,610.0269999999999,613.216,613.378,612.8919999999999,612.243,612.8380000000001,615.703,615.054,609.622,612.378,,617.0269999999999,617.054,617.243,618.4590000000001,612.3240000000001,616.0,618.4590000000001,617.919,609.514,615.4590000000001,612.297,,610.4590000000001,613.784,618.27,621.432,617.8919999999999,622.243,617.27,612.378,620.1619999999999,616.919,623.6759999999999,613.1619999999999,620.919,617.1080000000001,618.9730000000001,609.919,620.811,622.378,619.946,620.243,620.568,623.9730000000001,619.351,620.5409999999999,619.8380000000001,610.784,625.1080000000001,624.0,623.865,622.189,613.919,619.486,611.595,623.8919999999999,623.0,615.054,624.8380000000001,609.243,613.8380000000001,624.216,622.649,623.054,627.3240000000001,612.054,629.9730000000001,625.216,609.6759999999999,621.8919999999999,617.4590000000001,615.8919999999999,618.243,618.8380000000001,619.3240000000001,628.432,610.757,613.4590000000001,614.622,627.6759999999999,627.378,616.081,625.081,629.703,609.595,623.946,615.703,618.405,622.1619999999999,616.919,613.135,,622.405,618.297,619.6759999999999,613.27,616.919,614.568,617.8380000000001,626.0,614.486,625.811,631.216,621.757,623.595,625.649,613.432,617.649,614.135,627.243,622.784,629.514,630.1619999999999,626.27,612.297,613.0269999999999,,,,,,,
0.75,3.0,607.757,608.3240000000001,608.3240000000001,610.0269999999999,608.0,608.3240000000001,610.486,610.649,611.297,609.9730000000001,610.189,611.351,610.73,612.081,612.703,612.189,613.405,613.595,614.595,615.054,609.649,611.216,,617.3240000000001,617.1080000000001,617.054,618.8380000000001,612.081,615.8380000000001,618.081,617.8919999999999,609.703,615.568,612.8919999999999,,609.5409999999999,614.5409999999999,618.757,620.919,617.405,620.432,617.405,612.297,617.5409999999999,617.5409999999999,621.8919999999999,613.649,619.595,616.1619999999999,617.378,610.4590000000001,620.378,622.8380000000001,618.811,618.081,619.703,623.351,618.919,620.3240000000001,619.6759999999999,611.4590000000001,623.73,622.486,623.703,622.243,613.514,618.919,610.432,624.3240000000001,622.865,614.5409999999999,624.297,609.081,614.081,623.784,622.784,623.703,627.649,611.243,630.4590000000001,625.4590000000001,609.432,623.3240000000001,617.8380000000001,615.216,617.189,619.081,619.3240000000001,628.649,610.703,611.946,613.784,626.595,627.405,617.0,626.216,629.8380000000001,610.3240000000001,623.5409999999999,615.3240000000001,617.297,621.189,616.9730000000001,613.6759999999999,625.703,622.3240000000001,617.6759999999999,619.865,612.1619999999999,615.622,615.757,617.432,625.3240000000001,614.919,625.216,631.189,619.8380000000001,622.811,626.081,614.297,617.405,614.189,627.0,621.3240000000001,627.946,630.0269999999999,625.9730000000001,611.811,613.054,,,,,,,
1.0,4.0,608.514,608.919,609.351,609.4590000000001,608.0269999999999,607.8380000000001,610.919,611.514,610.784,609.8919999999999,610.9730000000001,611.6759999999999,610.081,612.622,613.3240000000001,611.8919999999999,613.351,613.622,615.405,614.784,609.4590000000001,611.0,611.8919999999999,617.3240000000001,615.622,617.351,617.8380000000001,612.135,616.5409999999999,619.703,617.6759999999999,609.1619999999999,615.432,613.514,616.622,610.5409999999999,613.865,617.865,621.135,617.811,621.054,617.919,612.3240000000001,619.8919999999999,617.865,622.514,614.514,620.703,616.622,618.378,610.189,621.595,622.3240000000001,618.649,619.1080000000001,619.216,624.649,618.378,620.649,619.189,611.649,624.486,623.649,623.757,623.622,613.9730000000001,619.189,611.081,624.297,621.703,614.9730000000001,624.514,609.0269999999999,613.5409999999999,623.703,623.243,623.3240000000001,627.189,611.8380000000001,629.405,625.865,610.1080000000001,622.486,617.054,616.486,617.8380000000001,620.514,620.595,629.757,610.135,612.297,614.378,627.5409999999999,628.189,617.0,626.135,628.432,610.1080000000001,625.568,614.919,618.4590000000001,621.6759999999999,618.378,614.4590000000001,625.216,621.757,618.351,619.784,611.3240000000001,616.27,615.6759999999999,617.811,625.432,614.297,625.865,631.135,621.405,623.1619999999999,625.622,614.054,617.757,614.595,627.432,622.649,628.73,628.405,626.243,611.595,613.216,,,,,,,
1.25,5.0,607.378,608.6759999999999,608.865,609.1619999999999,608.135,608.919,611.432,610.649,611.054,609.1619999999999,610.3240000000001,611.189,610.514,612.811,613.1619999999999,612.0269999999999,613.405,613.0269999999999,614.054,615.811,609.054,611.3240000000001,612.5409999999999,617.486,615.649,616.216,619.432,611.378,616.6759999999999,618.784,618.243,609.216,615.351,613.5409999999999,616.297,609.946,613.6759999999999,617.8380000000001,620.216,618.1619999999999,622.946,617.297,613.432,618.27,617.622,622.351,613.486,619.054,617.135,618.054,610.757,622.135,622.946,619.514,618.405,620.378,624.757,619.8919999999999,620.568,619.5409999999999,610.378,626.865,624.486,624.351,623.8919999999999,613.703,619.27,611.757,626.27,622.3240000000001,616.27,624.432,608.9730000000001,614.568,624.6759999999999,623.757,624.919,628.189,612.1619999999999,630.378,627.4590000000001,609.757,623.081,617.919,616.351,617.9730000000001,620.135,619.865,630.189,609.081,613.189,614.6759999999999,629.243,628.135,617.8919999999999,627.0269999999999,628.9730000000001,609.811,626.73,614.784,617.919,622.811,618.297,613.811,627.0269999999999,622.703,618.865,621.6759999999999,612.649,616.486,614.6759999999999,619.054,626.216,614.811,626.3240000000001,632.784,621.919,625.189,626.243,614.432,617.784,615.514,628.649,623.243,630.405,630.243,626.865,613.081,613.784,612.784,,,,,,
1.5,6.0,608.054,608.757,609.054,609.9730000000001,608.405,608.595,610.514,610.8919999999999,611.243,610.5409999999999,610.9730000000001,611.081,610.297,613.649,613.297,612.1619999999999,613.1619999999999,614.405,615.568,614.568,610.1080000000001,611.5409999999999,611.811,617.703,616.757,617.703,619.189,612.054,616.622,619.946,619.6759999999999,609.486,615.811,613.189,617.081,610.1619999999999,614.081,617.946,621.351,618.865,622.919,618.27,612.351,618.351,617.568,623.4590000000001,613.514,619.946,617.73,618.378,611.3240000000001,622.8380000000001,623.378,620.27,621.1619999999999,620.649,625.432,621.595,620.73,619.703,610.622,627.568,624.568,626.081,623.297,614.432,620.568,612.297,626.351,623.622,616.432,624.595,608.946,615.135,625.216,625.378,626.351,628.595,612.8380000000001,631.865,627.3240000000001,609.351,624.4590000000001,619.622,616.216,618.216,620.9730000000001,621.0,631.703,608.9730000000001,613.189,615.757,629.135,628.4590000000001,618.9730000000001,628.405,630.514,610.1619999999999,627.405,615.8919999999999,617.919,623.405,618.1619999999999,614.6759999999999,627.351,623.216,619.946,622.6759999999999,612.3240000000001,616.946,616.378,619.8919999999999,626.8919999999999,615.4590000000001,626.757,633.1619999999999,622.081,626.568,627.784,615.243,620.432,615.189,629.73,624.4590000000001,632.27,631.432,628.811,613.703,613.622,612.946,,,,,,
1.75,7.0,608.1619999999999,608.649,609.568,609.486,607.8919999999999,608.919,611.081,610.27,610.8919999999999,610.486,610.0,611.8919999999999,610.378,613.4590000000001,613.784,613.0269999999999,614.243,614.189,616.0269999999999,615.919,609.568,611.216,612.351,617.595,617.216,618.432,619.5409999999999,612.5409999999999,617.432,619.297,619.378,609.784,615.8380000000001,613.378,617.0,610.135,613.784,618.135,621.514,619.1619999999999,623.595,619.3240000000001,612.811,618.189,618.378,624.5409999999999,614.135,619.784,618.3240000000001,618.757,611.135,625.5409999999999,624.0269999999999,620.6759999999999,620.27,621.8919999999999,626.865,622.081,621.216,620.595,610.432,629.9730000000001,626.1080000000001,627.405,624.703,614.784,620.73,611.757,627.8919999999999,623.135,616.405,625.865,608.405,617.1619999999999,625.919,625.486,627.595,632.6759999999999,614.486,632.405,629.3240000000001,609.351,624.8919999999999,620.189,617.568,618.9730000000001,621.081,623.649,632.081,609.6759999999999,612.1080000000001,615.351,631.6759999999999,629.757,621.243,630.703,631.8380000000001,610.351,628.514,616.486,618.649,624.297,619.865,616.135,628.8919999999999,624.9730000000001,621.0,625.703,613.0,618.297,616.4590000000001,622.4590000000001,627.784,615.568,629.189,634.243,621.703,628.811,629.1619999999999,615.865,621.0,615.189,632.568,625.811,633.432,632.297,629.6759999999999,613.486,613.1080000000001,613.0269999999999,,,,,,
2.0,8.0,608.0,608.4590000000001,609.784,610.1080000000001,607.514,609.0,611.4590000000001,610.243,611.243,610.811,611.054,612.595,610.8380000000001,613.6759999999999,613.784,612.6759999999999,613.865,614.919,615.622,616.378,610.378,612.757,611.784,619.351,618.486,618.568,620.8380000000001,611.8380000000001,617.216,620.784,621.1080000000001,610.486,617.081,613.6759999999999,618.1619999999999,611.1080000000001,613.6759999999999,618.73,623.054,618.946,625.1080000000001,618.8919999999999,613.73,619.297,619.4590000000001,625.9730000000001,614.649,620.216,618.514,620.135,611.1080000000001,624.73,624.8380000000001,621.3240000000001,621.054,622.135,627.054,622.054,622.378,621.9730000000001,609.649,630.8919999999999,627.432,629.3240000000001,626.3240000000001,616.4590000000001,621.1080000000001,611.4590000000001,628.514,624.432,617.081,627.378,609.216,617.4590000000001,627.649,627.486,628.73,633.297,613.216,633.9730000000001,631.703,609.6759999999999,625.6759999999999,621.919,617.568,619.486,622.811,622.6759999999999,632.784,609.297,613.73,616.216,632.405,631.081,622.0269999999999,631.378,631.8380000000001,610.865,632.054,617.486,619.3240000000001,625.568,621.3240000000001,615.9730000000001,631.351,626.486,621.946,625.135,613.865,619.622,616.405,621.919,629.351,616.757,631.919,636.568,622.8919999999999,630.4590000000001,629.8919999999999,615.378,621.1619999999999,617.351,634.1080000000001,626.486,634.568,633.703,631.703,614.243,614.6759999999999,613.8919999999999,,,,,,
