TimesH,Frame,2,6,12,14,16,21,23,28,30,31,34,46,47,51,53,54,55,56,63,66,71,72,75,78,85,86,88,98,99,103,115,119,122,129,137,139,140,143,148,153,155,166,168,172,174,176,178,204,225,237,239,246,260,266,279,289,295,297,299,301,307,313,314,316,318,329,330,354,395,404,472,480,708,712
167.75,671.0,609.251,609.677,613.05,609.435,609.68,608.606,609.105,610.7719999999999,610.63,612.942,613.404,614.305,613.231,614.747,615.005,614.841,615.639,612.185,619.488,616.153,617.806,618.107,616.53,616.592,614.369,617.003,615.145,618.7230000000001,620.309,619.06,618.3009999999999,620.408,624.09,623.294,622.444,621.3240000000001,618.107,624.189,619.948,616.389,620.952,623.7669999999999,622.79,625.831,622.7280000000001,616.21,618.659,619.153,616.249,616.216,626.726,616.271,608.1669999999999,609.9540000000001,613.698,610.6569999999999,622.893,617.682,616.5169999999999,617.797,614.146,611.241,613.413,616.437,610.894,617.944,614.531,612.88,608.577,608.543,,,,
168.0,672.0,609.378,610.674,613.17,609.732,609.964,609.0,609.257,611.289,610.887,613.831,614.075,614.906,613.562,615.607,615.0269999999999,615.868,616.573,613.14,622.1419999999999,616.819,619.3380000000001,621.187,617.612,616.7909999999999,615.18,618.376,616.488,620.05,622.732,620.34,619.4,622.425,625.21,627.332,622.361,623.525,619.2909999999999,625.01,621.5840000000001,617.215,621.804,626.4069999999999,624.655,627.96,623.967,617.5830000000001,620.002,619.558,616.866,616.257,630.2769999999999,615.283,608.113,609.977,614.341,611.66,623.93,620.0840000000001,618.002,618.2869999999999,615.116,609.993,614.625,617.232,610.354,618.9490000000001,615.169,613.309,608.316,608.3,,,,
168.25,673.0,609.7819999999999,610.5169999999999,612.4590000000001,608.518,609.956,608.558,609.825,610.874,610.988,614.143,614.281,614.582,613.298,615.842,615.212,616.673,616.476,612.85,621.721,616.1990000000001,619.784,620.641,618.24,616.557,615.232,617.355,616.866,619.742,622.538,620.856,619.883,622.721,625.045,626.107,622.931,624.104,619.302,625.729,620.93,615.956,622.2819999999999,627.455,626.3240000000001,627.659,623.515,617.677,620.12,621.246,616.934,617.745,628.633,615.2330000000001,607.851,609.252,614.219,611.506,623.828,618.879,618.035,618.9630000000001,614.893,612.028,614.273,617.0169999999999,610.92,618.701,615.4830000000001,612.747,608.3430000000001,608.061,,,,
168.5,674.0,609.197,610.571,612.368,609.86,610.302,608.87,609.374,610.552,610.442,612.844,613.929,614.422,614.369,615.2090000000001,616.547,616.004,616.256,613.094,622.4680000000001,615.323,620.297,619.323,619.248,617.0980000000001,614.37,618.363,616.998,618.995,622.493,621.207,619.597,622.03,624.867,626.366,622.675,623.564,619.4019999999999,625.5269999999999,619.8530000000001,616.991,622.568,627.148,626.018,628.451,623.962,617.909,619.235,620.686,617.105,617.495,629.625,615.461,607.905,609.557,614.665,611.56,622.572,618.997,618.564,619.2669999999999,615.319,610.9680000000001,613.632,616.501,609.9069999999999,619.335,615.4630000000001,613.509,608.569,608.359,,,,
168.75,675.0,609.686,611.447,613.054,609.68,610.481,608.774,609.154,611.019,611.073,613.957,615.102,615.231,613.845,616.57,615.879,616.82,616.42,612.582,622.627,616.558,619.697,619.607,619.057,618.383,615.865,619.305,616.749,620.894,623.394,621.797,620.15,624.128,626.361,627.439,623.12,624.591,618.692,627.198,620.409,618.648,623.7769999999999,628.225,627.009,629.394,624.857,617.8009999999999,620.442,621.485,617.682,617.716,630.617,616.317,607.951,611.163,613.448,611.539,622.273,618.92,618.395,620.366,615.609,611.0409999999999,613.66,616.552,610.413,618.482,615.945,611.997,608.2080000000001,608.286,,,,
169.0,676.0,610.028,611.47,613.125,609.948,610.775,609.066,609.43,611.224,610.552,614.594,614.717,616.113,615.163,616.3330000000001,616.65,616.254,617.785,613.298,622.033,616.6990000000001,619.552,621.322,619.601,618.179,615.3240000000001,619.694,617.419,620.809,623.284,621.979,620.63,623.803,627.206,628.025,624.562,624.8330000000001,619.938,625.8340000000001,620.844,617.082,623.5409999999999,628.909,626.693,629.217,625.65,618.3340000000001,621.778,622.768,617.9580000000001,617.701,630.944,615.827,607.8580000000001,610.445,614.264,611.513,623.366,619.589,617.8430000000001,618.761,616.6419999999999,611.811,614.634,617.576,611.132,619.331,616.509,613.063,609.126,608.418,,,,
169.25,677.0,609.717,611.395,613.7230000000001,609.592,609.485,609.285,609.38,611.6419999999999,611.061,614.375,614.339,614.705,615.303,616.437,616.653,617.887,617.1519999999999,613.2080000000001,623.93,616.425,620.268,621.337,620.964,618.134,615.33,619.258,617.739,620.8919999999999,624.2719999999999,623.036,622.344,624.396,627.632,629.038,624.9540000000001,625.373,619.665,628.359,621.7669999999999,617.326,625.626,630.845,627.23,630.491,626.08,618.404,621.196,623.401,618.3009999999999,617.4830000000001,630.7909999999999,616.7040000000001,608.303,610.447,614.559,611.788,623.6,621.5880000000001,617.3380000000001,619.616,616.322,610.585,614.928,617.227,610.212,619.212,615.9209999999999,613.629,608.993,608.189,,,,
169.5,678.0,610.049,611.466,613.481,609.936,610.578,609.322,609.528,611.197,611.066,614.937,614.533,615.331,614.05,617.118,616.989,618.0169999999999,618.087,613.231,623.9490000000001,616.304,621.285,621.96,621.132,619.255,616.585,620.37,618.4630000000001,621.3480000000001,625.7080000000001,623.195,622.967,624.37,628.268,630.624,625.047,626.133,619.806,628.534,622.326,617.758,624.766,630.518,628.677,631.154,626.697,619.149,623.305,623.5169999999999,617.597,618.937,631.57,616.967,608.4780000000001,610.585,614.6669999999999,611.172,623.868,619.531,616.933,619.589,615.8330000000001,611.741,614.512,617.089,611.625,618.904,615.811,612.909,608.495,608.57,,,,
169.75,679.0,609.629,612.015,613.701,609.821,610.645,609.008,610.129,611.379,611.4169999999999,615.5169999999999,615.649,615.857,615.471,618.063,617.908,617.631,618.721,613.23,622.9630000000001,616.511,621.95,623.146,620.794,619.05,615.054,621.207,618.1709999999999,623.122,624.904,622.885,622.6759999999999,625.048,628.422,631.367,625.813,626.133,620.211,629.927,624.049,617.672,625.089,631.618,628.876,631.636,626.601,618.6519999999999,622.114,623.029,618.227,618.0369999999999,631.535,617.201,609.087,610.505,614.626,611.374,625.135,620.931,617.311,619.177,616.229,611.854,613.825,617.196,610.863,619.406,615.044,613.553,608.909,608.717,625.229,,,
