TimesH,Frame,NoMissing,2,2,6,6,12,12,14,14,16,16,21,21,23,23,28,28,30,30,31,31,34,34,46,46,47,47,51,51,53,53,54,54,55,55,56,56,63,63,66,66,71,71,72,72,75,75,78,78,85,85,86,86,88,88,98,98,99,99,103,103,115,115,119,119,122,122,129,129,137,137,139,139,140,140,143,143,148,148,153,153,155,155,166,166,168,168,172,172,174,174,176,176,178,178,204,204,225,225,237,237,239,239,246,246,260,260,266,266,279,279,289,289,295,295,297,297,299,299,301,301,307,307,313,313,314,314,316,316,318,318,329,329,330,330,354,354,395,395,404,404,472,472,480,480,708,708,712,712
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
184.0,736.0,,71.533,61.472,93.272,57.696000000000005,221.778,56.743,142.971,54.998999999999995,250.49099999999999,53.021,80.91199999999999,50.927,182.803,48.75,226.519,47.806000000000004,241.733,46.875,251.475,75.218,191.062,74.195,87.759,70.377,101.399,70.396,248.22799999999998,68.327,209.067,66.944,220.232,62.841,232.91400000000002,65.592,86.428,63.008,218.322,85.635,72.751,86.15,220.351,79.762,232.945,81.655,116.323,80.392,86.82700000000001,80.726,,,96.096,78.795,243.692,77.148,246.331,95.39399999999999,127.00399999999999,96.905,104.366,94.78200000000001,244.90400000000002,89.125,208.937,87.366,95.18799999999999,110.37799999999999,214.09,108.42399999999999,194.283,105.304,123.844,104.439,134.964,104.446,221.174,103.914,249.13299999999998,103.094,181.787,124.6,189.645,121.70100000000001,231.77599999999998,118.735,102.883,119.8,220.81,115.21700000000001,112.488,115.316,66.579,114.469,83.167,113.223,76.053,128.463,132.124,143.067,64.778,136.855,241.59400000000002,135.658,122.575,155.54,11.748,151.453,296.55400000000003,151.132,124.03299999999999,167.239,58.461999999999996,162.733,232.40599999999998,160.142,262.245,159.003,272.877,159.119,114.964,157.22299999999998,249.929,177.609,67.84100000000001,177.345,102.115,177.482,238.49200000000002,176.17700000000002,63.101000000000006,175.55,260.152,170.019,268.95,168.957,237.13,186.843,193.82,33.042,253.88,25.713,107.075,128.607,230.359,133.59,96.87100000000001,85.785,60.678000000000004,122.29
184.25,737.0,,71.46,61.513999999999996,93.354,57.678000000000004,221.69,56.766999999999996,143.015,54.93600000000001,250.58599999999998,52.953,80.796,50.895,182.739,48.75,226.56599999999997,47.806999999999995,241.787,46.843,251.505,75.208,191.102,74.21,87.729,70.415,101.42,70.435,248.225,68.33,209.06599999999997,67.044,220.207,62.792,232.938,65.545,86.01700000000001,63.416000000000004,218.248,85.666,72.77600000000001,86.22399999999999,220.41299999999998,79.513,232.97099999999998,81.638,116.331,80.351,86.80799999999999,80.75,,,96.104,78.786,243.74400000000003,77.221,246.34799999999998,95.455,126.977,96.897,104.34700000000001,94.801,244.903,89.12799999999999,208.868,87.381,95.227,110.32,214.15200000000002,108.59899999999999,194.322,105.351,123.804,104.41799999999999,135.063,104.43,221.16400000000002,103.88600000000001,249.137,103.09899999999999,181.885,124.63799999999999,189.667,121.694,231.769,118.667,102.617,119.53299999999999,220.805,115.227,112.13799999999999,115.236,66.643,114.49799999999999,83.20100000000001,113.244,75.942,128.433,132.174,143.076,64.77,136.835,241.61,135.662,122.584,155.58700000000002,11.786,151.386,296.584,151.108,124.01700000000001,167.234,58.453,162.605,232.38099999999997,160.134,262.29200000000003,158.957,272.884,159.131,114.975,157.167,249.922,177.63299999999998,67.88600000000001,177.33700000000002,102.109,177.521,238.447,176.197,63.172,175.62,260.159,170.016,268.947,168.955,237.144,186.859,193.808,33.092,253.938,25.683000000000003,107.095,128.624,230.58700000000002,133.709,96.839,85.839,60.718,122.238
184.5,738.0,,71.48100000000001,61.521,93.32799999999999,57.611999999999995,221.687,56.751000000000005,142.917,55.015,250.50900000000001,52.998999999999995,80.792,50.888000000000005,182.771,48.75899999999999,226.465,47.743,241.77900000000002,46.788999999999994,251.512,75.185,191.03099999999998,74.176,87.764,70.419,101.44200000000001,70.435,248.22299999999998,68.333,209.014,66.845,220.33599999999998,62.775,232.90400000000002,65.54899999999999,,,218.2,85.619,72.80199999999999,86.285,220.44299999999998,79.53,232.985,81.661,116.28200000000001,80.316,86.834,80.793,83.68299999999999,78.835,96.10799999999999,78.789,243.81599999999997,77.215,246.33599999999998,95.38600000000001,127.01799999999999,96.90299999999999,104.368,94.79899999999999,244.916,89.071,208.885,87.37100000000001,95.285,110.294,214.24900000000002,108.71700000000001,194.308,105.32,123.708,104.39200000000001,135.11,104.414,221.12400000000002,103.85799999999999,249.12400000000002,103.12200000000001,181.75599999999997,124.52600000000001,189.68599999999998,121.73700000000001,231.718,118.633,102.402,119.171,220.813,115.19200000000001,112.07,115.226,66.608,114.28299999999999,83.26299999999999,113.24,75.946,128.405,132.151,143.06,64.836,136.845,241.482,135.554,122.587,155.572,11.65,151.379,296.612,151.123,124.029,167.225,58.468999999999994,162.643,232.38299999999998,160.05700000000002,262.31,158.967,272.885,159.111,114.99700000000001,157.219,249.764,177.47799999999998,67.991,177.30700000000002,102.13,177.583,238.361,176.253,63.196000000000005,175.648,260.14099999999996,170.00599999999997,268.972,168.912,237.138,186.80599999999998,193.875,33.102,253.905,25.655,107.163,128.711,230.322,133.687,98.0,85.0,60.673,122.22200000000001
184.75,739.0,,71.49,61.505,93.382,57.685,221.75,56.761,142.929,54.93,250.537,53.023999999999994,80.81,50.927,182.828,48.831,226.412,47.717,241.765,46.787,251.521,75.192,190.993,74.199,87.77799999999999,70.39699999999999,101.414,70.433,248.187,68.32600000000001,209.03099999999998,66.832,220.287,62.743,232.90900000000002,65.529,,,218.142,85.572,72.835,86.281,220.44400000000002,79.479,233.00099999999998,81.632,116.291,80.22800000000001,86.839,80.833,82.927,78.595,96.14200000000001,78.808,243.829,77.19800000000001,246.267,95.359,127.04899999999999,96.76700000000001,104.368,94.774,244.90200000000002,89.07700000000001,208.96099999999998,87.384,95.245,110.315,214.338,108.919,194.30900000000003,105.243,123.665,104.399,135.055,104.46700000000001,221.208,103.93799999999999,249.041,103.10700000000001,181.735,124.441,189.646,121.613,231.643,118.57,102.256,119.04899999999999,220.835,115.194,112.198,115.23299999999999,66.587,114.21600000000001,83.23700000000001,113.221,76.221,128.39,132.149,143.053,64.86399999999999,136.876,241.49200000000002,135.542,122.584,155.578,11.789000000000001,151.403,296.587,151.099,124.054,167.21400000000003,58.52,162.533,232.392,160.047,262.316,158.977,272.884,159.118,114.962,157.19,249.765,177.43099999999998,67.982,177.33900000000003,102.15100000000001,177.583,238.265,176.236,63.15,175.56400000000002,260.165,169.92700000000002,268.922,168.843,237.112,186.796,193.925,33.175,253.9,25.689,107.169,128.692,230.407,133.691,98.0,85.0,60.604,122.242
185.0,740.0,,71.497,61.49,93.454,57.736000000000004,221.745,56.762,142.984,54.858999999999995,250.62599999999998,53.018,80.84,50.934,182.81799999999998,48.805,226.483,47.716,241.845,46.896,251.514,75.183,190.99400000000003,74.314,87.818,70.396,101.445,70.382,248.169,68.327,209.00900000000001,66.764,220.283,62.75899999999999,232.87400000000002,65.548,,,218.113,85.632,72.819,86.27600000000001,220.49200000000002,79.439,233.02,81.645,116.333,80.315,86.835,80.931,83.0,79.0,96.15,78.795,243.87099999999998,77.185,246.227,95.34,127.01799999999999,96.779,104.35600000000001,94.80799999999999,244.888,89.072,209.06,87.425,95.27,110.29299999999999,214.25400000000002,108.777,194.322,105.256,123.679,104.444,135.121,104.449,221.22299999999998,103.913,249.06400000000002,103.11,181.704,124.31700000000001,189.61900000000003,121.568,231.628,118.58200000000001,102.574,119.28,220.834,115.17200000000001,112.15700000000001,115.182,66.63,114.101,83.179,113.211,76.288,128.39700000000002,132.265,142.966,64.939,136.923,241.463,135.498,122.57600000000001,155.559,11.705,151.368,296.647,151.096,124.064,167.24900000000002,58.48,162.64600000000002,232.421,160.138,262.324,158.99200000000002,272.893,159.139,115.01,157.247,249.74099999999999,177.28400000000002,68.077,177.355,102.156,177.59599999999998,238.271,176.22,63.108999999999995,175.489,260.192,169.917,268.871,168.799,237.041,186.833,193.96200000000002,33.153,253.88299999999998,25.714000000000002,107.20700000000001,128.83,230.503,133.766,98.0,85.0,60.575,122.374
185.25,741.0,,71.479,61.525,93.38600000000001,57.707,221.794,56.794,143.007,54.998000000000005,250.68599999999998,53.01,80.809,50.949,182.725,48.869,226.505,47.698,241.825,46.912,251.479,75.19800000000001,190.93400000000003,74.316,87.86399999999999,70.39699999999999,101.484,70.459,248.157,68.332,208.99900000000002,66.779,220.303,62.724,232.85,65.563,,,218.078,85.635,72.8,86.272,220.47299999999998,79.384,233.05599999999998,81.65899999999999,116.27600000000001,80.347,86.859,80.997,82.524,78.535,96.147,78.806,243.878,77.193,246.266,95.35600000000001,126.97399999999999,96.79799999999999,104.322,94.801,244.877,89.07799999999999,209.15599999999998,87.473,95.30799999999999,110.266,214.234,108.667,194.248,105.26100000000001,123.71,104.51,135.106,104.415,221.21,103.891,249.055,103.102,181.787,124.31200000000001,189.676,121.689,231.609,118.493,102.56,119.256,220.815,115.16,112.139,115.24,66.592,114.152,83.165,113.189,76.178,128.292,132.247,142.859,64.913,136.946,241.47299999999998,135.482,122.602,155.547,11.76,151.33700000000002,296.655,151.139,124.071,167.24400000000003,58.519,162.586,232.377,160.047,262.322,158.959,272.876,159.145,115.023,157.237,249.813,177.433,68.318,177.31400000000002,102.07,177.66400000000002,238.3,176.267,63.01,175.40599999999998,260.205,169.875,268.873,168.81099999999998,236.99200000000002,186.872,193.917,33.184,253.854,25.691999999999997,107.19200000000001,128.814,230.382,133.765,96.214,86.029,60.425,122.194
185.5,742.0,,71.426,61.553999999999995,93.334,57.608999999999995,221.80700000000002,56.85,143.028,54.927,250.671,52.979,80.824,50.927,182.597,48.9,226.512,47.70399999999999,241.81599999999997,46.972,251.465,75.207,190.96400000000003,74.39699999999999,87.875,70.467,101.512,70.453,248.18099999999998,68.342,209.088,66.782,220.278,62.76,232.861,65.556,,,218.037,85.686,72.814,86.275,220.433,79.39699999999999,233.109,81.705,116.24700000000001,80.329,86.866,81.04899999999999,82.581,78.48899999999999,96.146,78.803,243.94400000000002,77.207,246.334,95.366,127.109,96.742,104.333,94.829,244.847,89.103,209.112,87.368,95.376,110.225,214.19799999999998,108.62899999999999,194.332,105.316,123.652,104.4,135.19799999999998,104.363,221.19799999999998,103.846,249.033,103.171,181.845,124.23700000000001,189.578,121.48899999999999,231.548,118.38799999999999,102.59700000000001,119.38799999999999,220.783,115.148,112.0,115.291,66.596,114.056,83.228,113.22200000000001,76.096,128.327,132.09,142.847,64.905,136.957,241.41400000000002,135.409,122.602,155.515,11.78,151.322,296.606,151.238,124.072,167.25799999999998,58.504,162.766,232.329,160.072,262.272,158.966,272.87,159.168,115.00200000000001,157.265,249.72099999999998,177.30700000000002,68.245,177.31599999999997,102.12899999999999,177.655,238.347,176.218,62.931000000000004,175.31599999999997,260.21299999999997,169.817,268.943,168.858,236.922,186.94,193.89700000000002,33.263000000000005,253.868,25.699,107.213,128.899,230.41,133.69899999999998,96.223,86.015,60.45,122.229
185.75,743.0,,71.41199999999999,61.556000000000004,93.34899999999999,57.568000000000005,221.753,56.81399999999999,142.98,54.946000000000005,250.638,52.974,80.835,50.911,182.50099999999998,48.95,226.52700000000002,47.64,241.84,46.919,251.515,75.194,190.945,74.458,87.899,70.433,101.564,70.467,248.209,68.33800000000001,209.082,66.706,220.32299999999998,62.787,232.88099999999997,65.54899999999999,,,218.084,85.729,72.80199999999999,86.319,220.465,79.37899999999999,233.176,81.768,116.234,80.342,86.854,81.123,82.406,78.539,96.163,78.783,243.954,77.247,246.363,95.412,127.111,96.695,104.315,94.87,244.843,89.162,209.112,87.382,95.413,110.24600000000001,214.18099999999998,108.551,194.233,105.366,123.584,104.352,135.128,104.389,221.11,103.92,249.05700000000002,103.141,181.815,124.23899999999999,189.579,121.527,231.612,118.368,102.639,119.406,220.767,115.15100000000001,112.06,115.223,66.59100000000001,114.11,83.20700000000001,113.228,76.186,128.312,132.037,142.946,64.92399999999999,136.96,241.479,135.46200000000002,122.57799999999999,155.505,11.675,151.241,296.575,151.204,124.07799999999999,167.237,58.528999999999996,162.786,232.358,160.114,262.324,158.946,272.884,159.185,114.992,157.317,249.642,177.347,68.186,177.38099999999997,102.12299999999999,177.61599999999999,238.36700000000002,176.21900000000002,62.853,175.34599999999998,260.225,169.80700000000002,268.91900000000004,168.856,236.917,186.99200000000002,193.918,33.35,253.959,25.693,107.338,129.183,230.321,133.63299999999998,95.77600000000001,86.167,60.58,122.416
186.0,744.0,,71.502,61.582,93.24,57.558,221.695,56.78,143.006,54.912,250.625,52.903,80.757,50.86600000000001,182.592,49.008,226.517,47.611000000000004,241.843,46.915,251.503,75.23,,,87.929,70.398,101.51899999999999,70.518,248.21200000000002,68.35300000000001,209.067,66.72,220.317,62.735,232.917,65.54,,,218.019,85.66,72.781,86.292,220.53900000000002,79.265,233.185,81.768,116.27,80.387,86.861,81.153,82.311,78.584,96.163,78.789,243.893,77.223,246.387,95.365,127.096,96.721,104.355,94.835,244.86900000000003,89.206,209.02599999999998,87.374,95.415,110.219,214.227,108.60700000000001,194.196,105.38600000000001,123.64399999999999,104.303,135.19299999999998,104.251,221.15,103.934,249.007,103.165,182.38299999999998,124.77799999999999,189.58900000000003,121.54,231.61,118.505,102.47399999999999,119.18,220.734,115.14299999999999,112.163,115.31700000000001,66.523,114.00399999999999,83.20200000000001,113.22,76.212,128.298,132.004,143.009,64.957,136.964,241.422,135.411,122.6,155.483,11.587,151.217,296.613,151.14,124.084,167.227,58.562,162.707,232.35,160.06,262.343,158.94899999999998,272.941,159.19799999999998,115.01700000000001,157.355,249.487,177.294,68.226,177.388,102.11,177.53799999999998,238.428,176.15900000000002,62.903,175.375,260.212,169.824,268.889,168.88299999999998,236.915,187.062,193.96400000000003,33.282,253.93400000000003,25.739,107.33,129.17600000000002,230.297,133.634,95.535,86.287,60.486000000000004,122.286
186.25,745.0,,71.483,61.571000000000005,93.057,57.513999999999996,221.68200000000002,56.781000000000006,143.10299999999998,54.768,250.565,52.943000000000005,80.71,50.94,182.487,48.832,226.516,47.659,241.763,46.925,251.53900000000002,75.196,,,87.943,70.385,101.50399999999999,70.494,248.203,68.348,209.13099999999997,66.467,220.515,62.787,232.921,65.52600000000001,,,218.013,85.774,72.73899999999999,86.243,220.59400000000002,79.185,233.155,81.756,116.27600000000001,80.399,86.897,81.122,82.289,78.539,96.15,78.77,243.957,77.173,246.322,95.44,127.03200000000001,96.773,104.29899999999999,94.844,244.808,89.211,209.06400000000002,87.383,95.42,110.23700000000001,214.30700000000002,108.79299999999999,194.18099999999998,105.366,123.59899999999999,104.31200000000001,135.159,104.24600000000001,221.236,103.941,249.03900000000002,103.137,182.199,124.46799999999999,189.579,121.494,231.606,118.374,102.525,119.35799999999999,220.73,115.13600000000001,112.181,115.381,66.557,113.926,83.17200000000001,113.206,76.223,128.27100000000002,131.86,142.88,64.992,136.945,241.57299999999998,135.547,122.58200000000001,155.483,11.517000000000001,151.19799999999998,296.685,151.203,124.104,167.21599999999998,58.522,162.704,232.34400000000002,160.036,262.358,158.964,272.936,159.21200000000002,114.999,157.355,249.53,177.40599999999998,68.217,177.36599999999999,102.00399999999999,177.546,238.392,176.18099999999998,62.888999999999996,175.35299999999998,260.193,169.83700000000002,268.971,168.896,236.921,187.045,194.018,33.218,253.865,25.758000000000003,107.273,129.025,230.30700000000002,133.64700000000002,95.682,86.265,60.61,122.304
186.5,746.0,,71.355,61.68600000000001,92.913,57.512,221.718,56.78,143.164,54.693000000000005,250.53799999999998,52.923,80.707,50.905,182.40599999999998,48.71,226.482,47.663999999999994,241.93200000000002,46.951,251.551,75.184,,,87.947,70.378,101.405,70.398,248.23,68.37100000000001,209.115,66.41,220.454,62.827,232.90099999999998,65.52600000000001,,,217.917,85.765,72.678,86.17,220.607,79.22,233.196,81.745,116.23700000000001,80.315,86.89299999999999,81.185,82.274,78.506,96.134,78.758,243.959,77.178,246.357,95.41799999999999,127.094,96.77,104.302,94.85,244.826,89.21,209.002,87.413,95.359,110.23700000000001,214.25099999999998,108.63600000000001,194.385,105.546,123.60600000000001,104.309,135.139,104.315,221.236,103.959,249.00099999999998,103.165,182.525,124.75399999999999,189.576,121.45700000000001,231.593,118.319,102.594,119.39200000000001,220.71,115.14200000000001,112.137,115.374,66.469,113.82,83.195,113.244,76.07,128.285,131.795,142.814,64.954,136.934,241.57,135.596,122.56200000000001,155.484,11.831,151.286,296.663,151.157,124.109,167.21400000000003,58.526,162.743,232.351,160.0,262.362,158.993,272.944,159.253,115.045,157.415,249.61,177.387,68.206,177.34900000000002,102.03299999999999,177.51,238.42,176.202,62.901,175.27900000000002,260.172,169.899,269.063,168.90099999999998,236.89,187.037,194.00599999999997,33.253,253.94,25.711,107.258,128.955,230.28900000000002,133.684,95.573,86.296,60.501999999999995,122.249
186.75,747.0,,71.441,61.681999999999995,92.874,57.412,221.709,56.766000000000005,143.155,54.783,250.611,52.928999999999995,80.729,50.963,182.442,48.693000000000005,226.524,47.666000000000004,241.979,46.943999999999996,251.51,75.176,,,87.962,70.36,101.425,70.35300000000001,248.225,68.358,209.09799999999998,66.434,220.507,62.868,232.93599999999998,65.47800000000001,,,217.99,85.82799999999999,72.613,86.179,220.641,79.126,233.179,81.715,116.256,80.362,86.896,81.163,82.301,78.553,96.152,78.742,243.984,77.095,246.40900000000002,95.36,127.12799999999999,96.781,104.26299999999999,94.869,244.84,89.255,208.94400000000002,87.406,95.40299999999999,110.21600000000001,214.28799999999998,108.697,194.412,105.611,123.699,104.307,135.18,104.245,221.263,103.984,249.023,103.17,182.702,124.855,189.46599999999998,121.20700000000001,231.56799999999998,118.395,102.675,119.35600000000001,220.702,115.163,112.229,115.405,66.303,113.80799999999999,83.193,113.27799999999999,75.999,128.31,131.812,142.89600000000002,64.999,136.95600000000002,241.68,135.627,122.57799999999999,155.391,12.064,151.305,296.637,150.975,124.104,167.273,58.586999999999996,162.724,232.345,160.04,262.32099999999997,158.937,272.997,159.251,115.036,157.401,249.78599999999997,177.528,68.208,177.322,102.024,177.426,238.372,176.19,62.858000000000004,175.261,260.195,169.88299999999998,269.12,168.896,236.87099999999998,187.05599999999998,194.168,33.428000000000004,253.957,25.701999999999998,107.277,128.957,230.27200000000002,133.674,95.79700000000001,86.20200000000001,60.513000000000005,122.281
187.0,748.0,,71.458,61.723,93.001,57.508,221.69400000000002,56.781000000000006,143.162,54.715,250.649,52.858000000000004,80.815,50.992,182.38099999999997,48.611000000000004,226.39700000000002,47.576,241.998,46.964,251.52200000000002,75.172,,,87.96799999999999,70.418,101.412,70.322,248.266,68.366,209.11900000000003,66.408,220.38099999999997,62.843,232.942,65.46600000000001,,,218.03,85.82,72.63600000000001,86.169,220.648,79.158,233.143,81.676,116.27,80.377,86.87899999999999,81.152,82.287,78.562,96.152,78.727,243.958,77.092,246.422,95.396,127.141,96.75399999999999,104.289,94.883,244.808,89.34100000000001,208.90200000000002,87.491,95.41799999999999,110.25299999999999,214.268,108.575,194.458,105.65,123.696,104.28299999999999,135.22299999999998,104.20299999999999,221.332,104.01700000000001,249.00400000000002,103.17,182.87599999999998,124.99700000000001,189.483,121.196,231.49900000000002,118.395,102.8,119.40700000000001,220.71400000000003,115.18700000000001,112.35700000000001,115.47399999999999,66.34,113.715,83.185,113.26799999999999,75.994,128.29,131.846,142.857,64.98100000000001,136.914,241.67700000000002,135.645,122.572,155.422,12.245999999999999,151.184,296.589,150.93200000000002,124.12,167.265,58.647,162.75,232.326,160.004,262.402,158.915,272.95799999999997,159.308,115.005,157.338,249.545,177.377,68.22,177.332,102.059,177.477,238.50400000000002,176.237,62.891000000000005,175.25099999999998,260.182,169.918,269.10400000000004,168.882,236.857,187.037,194.142,33.453,253.96099999999998,25.745,107.36399999999999,129.157,230.32299999999998,133.743,95.86,86.171,60.6,122.27799999999999
187.25,749.0,,71.441,61.70399999999999,93.059,57.537,221.695,56.778999999999996,143.201,54.644,250.675,52.953,80.861,51.023,182.51,48.50899999999999,226.354,47.556000000000004,242.122,46.975,251.507,75.199,190.215,79.513,87.986,70.421,101.455,70.348,248.255,68.381,209.127,66.421,220.31900000000002,62.803000000000004,232.9,65.49,87.265,62.73,218.07,85.876,72.64699999999999,86.206,220.688,79.084,233.127,81.656,116.132,80.469,86.889,81.245,82.234,78.618,96.17399999999999,78.733,243.94799999999998,77.087,246.351,95.462,127.21600000000001,96.62700000000001,104.225,94.823,244.825,89.35,209.062,87.51700000000001,95.445,110.235,214.257,108.546,194.388,105.68,123.67299999999999,104.277,135.189,104.18700000000001,221.333,104.01799999999999,249.041,103.156,182.69099999999997,124.73200000000001,189.577,121.40799999999999,231.558,118.066,102.76100000000001,119.314,220.735,115.179,112.275,115.441,66.236,113.685,83.195,113.24700000000001,76.051,128.299,131.796,142.722,65.042,136.916,241.68400000000003,135.597,122.56299999999999,155.469,12.222999999999999,151.207,296.624,150.975,124.09700000000001,167.271,58.645,162.785,232.31599999999997,159.981,262.387,158.90200000000002,272.937,159.291,115.022,157.429,249.55200000000002,177.403,68.24600000000001,177.33700000000002,102.01,177.47099999999998,238.5,176.287,62.821000000000005,175.19400000000002,260.194,169.92,269.082,168.859,236.872,187.002,194.171,33.592,254.02599999999998,25.747,107.436,129.245,230.304,133.808,95.811,86.19,60.568999999999996,122.348
187.5,750.0,,71.346,61.693000000000005,93.139,57.536,221.738,56.797,143.204,54.683,250.75,52.95,80.779,51.01,182.46200000000002,48.614,226.343,47.553999999999995,242.11900000000003,46.986000000000004,251.489,75.219,190.19099999999997,78.982,87.992,70.446,101.57,70.423,248.296,68.408,209.13099999999997,66.38,220.317,62.786,232.87099999999998,65.53399999999999,87.561,62.512,217.99400000000003,85.87200000000001,72.679,86.21799999999999,220.69099999999997,79.161,233.141,81.665,116.147,80.447,86.868,81.222,82.45100000000001,78.516,96.161,78.718,244.016,77.048,246.342,95.499,127.167,96.75,104.259,94.802,244.851,89.387,209.11599999999999,87.53,95.43299999999999,110.175,214.24400000000003,108.484,194.457,105.694,123.62700000000001,104.27799999999999,135.262,104.09299999999999,221.324,104.045,249.045,103.17399999999999,182.77700000000002,124.839,189.648,121.50399999999999,231.486,117.964,102.76799999999999,119.289,220.74599999999998,115.164,112.41,115.412,66.223,113.73700000000001,83.21700000000001,113.275,76.142,128.343,131.727,142.739,65.083,136.878,241.675,135.597,122.57,155.465,12.220999999999998,151.315,296.57,150.975,124.101,167.271,58.593999999999994,162.80100000000002,232.28799999999998,159.988,262.33799999999997,158.901,272.928,159.284,115.01700000000001,157.36700000000002,249.567,177.36599999999999,68.294,177.387,102.27,177.532,238.52599999999998,176.28599999999997,62.863,175.196,260.166,169.88099999999997,269.019,168.793,236.916,187.033,194.005,33.715,253.977,25.776,107.376,129.17700000000002,230.123,133.542,96.01100000000001,86.038,60.536,122.382
187.75,751.0,,71.405,61.69,93.098,57.5,221.785,56.775,143.238,54.496,250.761,52.93600000000001,80.729,51.01,182.25099999999998,48.531000000000006,226.423,47.574,242.018,46.873999999999995,251.446,75.206,190.196,78.812,87.99799999999999,70.49,101.645,70.426,248.30900000000003,68.398,209.148,66.40899999999999,220.329,62.83,232.861,65.58,87.0,63.0,217.99200000000002,85.875,72.675,86.191,220.708,79.133,233.11,81.675,116.17,80.46300000000001,86.87700000000001,81.25399999999999,82.63,78.482,96.166,78.717,244.035,77.03699999999999,246.285,95.523,127.14299999999999,96.757,104.273,94.81299999999999,244.86,89.389,209.076,87.514,95.38,110.15700000000001,214.245,108.48200000000001,194.40400000000002,105.691,123.58200000000001,104.24,135.31,104.03,221.332,104.001,249.085,103.178,182.938,124.956,189.642,121.508,231.453,117.914,102.73200000000001,119.285,220.736,115.17399999999999,112.334,115.435,66.282,113.709,83.189,113.303,76.096,128.295,131.852,142.718,65.084,136.894,241.685,135.517,122.57600000000001,155.441,12.422,151.30200000000002,296.599,150.931,124.115,167.278,58.495,162.782,232.25900000000001,159.99200000000002,262.307,158.908,272.92900000000003,159.275,115.024,157.365,249.795,177.43200000000002,68.382,177.41099999999997,102.07799999999999,177.49599999999998,238.49200000000002,176.21200000000002,62.856,175.248,260.178,169.854,268.96299999999997,168.81,236.875,187.032,194.1,33.525,253.99,25.834,107.294,128.977,230.197,133.55100000000002,95.756,86.166,60.586999999999996,122.48100000000001
188.0,752.0,,71.447,61.625,93.081,57.41,221.75799999999998,56.818000000000005,143.285,54.483999999999995,250.822,52.907,80.72399999999999,51.043,182.44299999999998,48.522,226.362,47.537,242.02700000000002,47.0,251.453,75.219,190.21099999999998,78.396,87.984,70.461,101.655,70.436,248.338,68.396,209.123,66.331,220.37900000000002,62.793,232.88099999999997,65.554,87.32799999999999,62.785,217.97099999999998,85.95200000000001,72.681,86.22,220.653,79.163,233.104,81.63600000000001,116.12100000000001,80.491,86.90299999999999,81.28399999999999,82.715,78.439,96.146,78.703,244.03400000000002,76.987,246.27599999999998,95.469,127.075,96.93,104.271,94.86,244.766,89.39,209.09799999999998,87.54299999999999,95.346,110.196,214.206,108.40299999999999,194.352,105.551,123.59700000000001,104.31200000000001,135.27100000000002,104.064,221.325,104.016,249.09400000000002,103.115,183.018,125.008,189.609,121.397,231.453,117.95100000000001,102.81200000000001,119.351,220.695,115.184,112.324,115.421,66.225,113.647,83.211,113.33200000000001,76.102,128.298,131.891,142.688,65.118,136.847,241.674,135.50799999999998,122.57700000000001,155.417,12.335,151.238,296.664,151.001,124.109,167.30599999999998,58.47,162.797,232.24900000000002,160.009,262.233,159.005,272.915,159.316,115.038,157.421,249.766,177.4,68.11399999999999,177.442,102.166,177.39,238.58700000000002,176.25799999999998,62.85,175.29,260.18,169.86,268.985,168.90099999999998,236.896,186.968,194.06400000000002,33.43,253.99,25.842,107.286,128.965,230.185,133.536,95.82,86.116,60.559,122.427
