TimesH,Frame,NoMissing,13,13,23,23,36,36,63,63,71,71,73,73,81,81,82,82,93,93,94,94,100,100,105,105,115,115,116,116,122,122,150,150,151,151,157,157,163,163,168,168,181,181,185,185,189,189,192,192,224,224,226,226,228,228,232,232,244,244,251,251,257,257,259,259,267,267,274,274,288,288,292,292,310,310,330,330,366,366,372,372,377,377,378,378,436,436,440,440,476,476,498,498,502,502,506,506,509,509,526,526,530,530,535,535,559,559,573,573,596,596,598,598,599,599,622,622,631,631,755,755,798,798,864,864
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
193.5,774.0,,94.338,76.529,123.473,76.22,125.475,90.073,260.019,97.212,94.45,92.995,209.175,109.572,114.14299999999999,107.51700000000001,222.477,103.90299999999999,121.67,116.5,263.058,116.566,218.345,110.555,88.45200000000001,126.78399999999999,183.37599999999998,116.385,202.637,116.15299999999999,192.107,134.47299999999998,104.822,154.819,242.923,157.78,209.18400000000003,148.52200000000002,262.45,145.77200000000002,56.06399999999999,165.886,223.99200000000002,169.813,245.752,171.15200000000002,71.273,169.96200000000002,96.381,171.329,226.553,178.05,112.501,173.458,122.227,175.106,213.38400000000001,176.6,189.62400000000002,188.169,244.791,188.071,101.169,180.50099999999998,109.936,179.99900000000002,196.66299999999998,179.734,239.72,35.836,115.71799999999999,34.3,214.56900000000002,192.174,95.73100000000001,48.068999999999996,96.12200000000001,65.76899999999999,218.18400000000003,90.344,182.834,143.192,90.552,158.387,206.418,169.303,91.727,100.421,230.957,190.826,250.81900000000002,194.745,100.32700000000001,110.736,109.23700000000001,118.75299999999999,238.08599999999998,107.315,211.378,159.453,202.139,129.475,222.27900000000002,126.98299999999999,87.74,182.27200000000002,108.94,146.483,117.145,125.736,203.495,91.62100000000001,224.764,97.115,36.758,150.184,206.669,59.57,230.34099999999998,142.097,135.875,98.94200000000001,204.493,82.072,236.28,166.81799999999998
193.75,775.0,,94.33,76.498,123.47200000000001,76.23,125.478,90.085,260.026,97.27600000000001,94.45700000000001,92.994,209.176,109.57700000000001,114.087,107.51799999999999,222.482,103.90700000000001,121.646,116.545,263.082,116.62200000000001,218.33700000000002,110.544,88.44200000000001,126.791,183.36,116.387,202.646,116.119,192.23,134.63,104.75200000000001,154.91299999999998,242.90900000000002,157.793,209.247,148.5,262.444,145.946,56.04,165.899,223.986,169.80599999999998,245.75900000000001,171.153,71.281,169.938,96.40100000000001,171.31400000000002,226.53599999999997,178.045,112.476,173.393,122.196,175.102,213.416,176.606,189.65400000000002,188.197,244.75099999999998,188.047,101.209,180.497,109.94200000000001,179.993,196.657,179.729,239.715,35.832,115.71700000000001,34.33,214.606,192.174,95.714,48.05,96.145,65.78699999999999,218.137,90.359,182.90200000000002,143.186,90.539,158.372,206.41400000000002,169.30700000000002,91.62700000000001,100.264,230.97299999999998,190.803,250.826,194.75,100.34,110.721,109.21,118.75299999999999,238.09400000000002,107.34100000000001,211.372,159.378,202.128,129.457,222.22799999999998,126.919,87.75200000000001,182.247,108.919,146.47299999999998,117.134,125.821,203.533,91.676,224.75599999999997,97.103,36.67,150.286,206.68599999999998,59.562,230.53099999999998,141.915,135.81,98.978,204.457,82.064,236.266,166.815
194.0,776.0,,94.32799999999999,76.483,123.477,76.258,125.465,90.10700000000001,260.02299999999997,97.314,94.456,93.012,209.274,109.598,114.124,107.454,222.46900000000002,103.899,121.656,116.6,263.13,116.603,218.328,110.568,88.444,126.755,183.375,116.399,202.642,116.119,192.25400000000002,134.65200000000002,104.68799999999999,155.016,242.88400000000001,157.799,209.231,148.495,262.509,145.806,55.95,165.86,223.983,169.80599999999998,245.752,171.15599999999998,71.268,169.942,96.441,171.297,226.532,178.04,112.48,173.408,122.182,175.128,213.424,176.641,189.653,188.143,244.81099999999998,188.055,101.18799999999999,180.503,109.95200000000001,180.015,196.642,179.72299999999998,239.727,35.839,115.67399999999999,34.347,214.61,192.17,95.706,48.043,96.147,65.811,218.107,90.365,182.921,143.135,90.59299999999999,158.377,206.40599999999998,169.31099999999998,91.63,100.336,231.062,190.736,250.815,194.745,100.318,110.77,109.212,118.74600000000001,238.08900000000003,107.305,211.354,159.371,202.13099999999997,129.466,222.236,126.969,87.79799999999999,182.243,108.934,146.401,117.12799999999999,125.738,203.581,91.689,224.75599999999997,97.118,36.575,150.279,206.72799999999998,59.57899999999999,230.593,141.899,135.607,99.193,204.46599999999998,82.09200000000001,236.235,166.826
194.25,777.0,,94.30799999999999,76.484,123.45299999999999,76.255,125.448,90.13799999999999,260.131,97.353,94.456,93.005,209.25599999999997,109.54700000000001,114.073,107.40700000000001,222.47799999999998,103.88799999999999,121.682,116.64299999999999,263.14599999999996,116.573,218.33,110.565,88.429,126.75200000000001,183.40200000000002,116.366,202.641,116.148,192.255,134.717,104.68700000000001,155.109,242.877,157.774,209.31799999999998,148.437,262.402,145.835,55.97,165.83700000000002,223.989,169.792,245.757,171.165,71.268,169.947,96.441,171.30200000000002,226.514,178.032,112.499,173.28400000000002,122.198,175.107,213.41099999999997,176.672,189.66400000000002,188.175,244.707,188.028,101.223,180.49400000000003,109.965,180.021,196.644,179.717,239.705,35.863,115.695,34.248000000000005,214.62400000000002,192.174,95.72,48.053999999999995,96.16,65.809,218.16,90.35600000000001,182.95,143.08700000000002,90.536,158.333,206.396,169.3,91.588,100.26799999999999,231.05599999999998,190.767,250.80599999999998,194.738,100.58,110.59899999999999,109.24,118.736,238.115,107.345,211.315,159.332,202.144,129.433,222.24200000000002,127.009,87.839,182.27200000000002,108.889,146.418,117.169,125.648,203.55,91.75399999999999,224.74400000000003,97.071,36.592,150.247,206.726,59.608999999999995,230.507,141.74200000000002,135.565,99.345,204.47099999999998,82.103,236.245,166.81900000000002
194.5,778.0,,94.33,76.469,123.45700000000001,76.27,125.45200000000001,90.139,260.14799999999997,97.398,94.459,93.029,209.16099999999997,109.416,114.083,107.259,222.399,103.928,121.677,116.68299999999999,263.13599999999997,116.59,218.315,110.54299999999999,88.40700000000001,126.705,183.40200000000002,116.35600000000001,202.63099999999997,116.134,192.18,134.709,104.617,155.202,242.888,157.767,209.27700000000002,148.464,262.421,146.114,55.998000000000005,165.831,223.97299999999998,169.778,245.762,171.165,71.28,169.93599999999998,96.455,171.338,226.528,178.03799999999998,112.501,173.38299999999998,122.24600000000001,175.07299999999998,213.41099999999997,176.669,189.669,188.145,244.79,188.05700000000002,101.134,180.516,109.971,180.012,196.643,179.696,239.71,35.859,115.72200000000001,34.286,214.59799999999998,192.153,95.706,48.06100000000001,96.146,65.804,218.083,90.334,182.956,143.07,90.554,158.328,206.388,169.292,91.585,100.273,231.148,190.676,250.81,194.737,100.51,110.55799999999999,109.22399999999999,118.726,238.106,107.34200000000001,211.312,159.28,202.11700000000002,129.41899999999998,222.24599999999998,126.98200000000001,87.79,182.227,108.865,146.487,117.181,125.589,203.563,91.684,224.76,97.102,36.518,150.19899999999998,206.74900000000002,59.668,230.312,141.727,135.32299999999998,99.569,204.49900000000002,82.088,236.243,166.842
194.75,779.0,,94.302,76.48,123.46700000000001,76.274,125.4,90.213,260.107,97.368,94.464,93.03399999999999,209.138,109.368,114.09299999999999,107.204,222.417,103.913,121.714,116.62700000000001,263.127,116.506,218.30599999999998,110.546,88.39299999999999,126.71700000000001,183.391,116.361,202.63400000000001,116.109,192.19799999999998,134.7,104.691,155.235,242.885,157.763,209.361,148.428,262.617,146.225,55.968,165.81,223.977,169.782,245.762,171.15599999999998,71.283,169.925,96.478,171.368,226.535,178.023,112.50200000000001,173.345,122.229,175.081,213.418,176.665,189.707,188.13299999999998,244.824,188.048,101.06200000000001,180.418,109.955,180.016,196.636,179.65599999999998,239.68400000000003,35.835,115.635,34.29,214.646,192.15599999999998,95.706,48.071999999999996,96.166,65.872,218.06900000000002,90.35600000000001,182.96099999999998,143.041,90.573,158.325,206.387,169.357,91.78399999999999,100.331,231.195,190.674,250.81400000000002,194.73,100.446,110.579,109.258,118.742,238.11900000000003,107.359,211.31,159.30200000000002,202.09900000000002,129.434,222.237,126.90899999999999,87.816,182.232,108.785,146.504,117.18299999999999,125.639,203.537,91.736,224.761,97.101,36.508,150.101,206.74900000000002,59.652,230.31799999999998,141.893,135.614,99.17,204.515,82.07700000000001,236.237,166.822
195.0,780.0,,94.29799999999999,76.485,123.478,76.268,125.39299999999999,90.28200000000001,260.08299999999997,97.38600000000001,94.46700000000001,93.04700000000001,209.165,109.41,114.051,107.177,222.437,103.913,121.75,116.694,263.351,116.389,218.293,110.57,88.367,126.71799999999999,183.37900000000002,116.32,202.639,116.10799999999999,192.273,134.878,104.75299999999999,155.231,242.908,157.756,209.39700000000002,148.46,262.622,146.123,56.042,165.799,223.965,169.77900000000002,245.766,171.146,71.294,169.91,96.456,171.368,226.52200000000002,178.014,112.512,173.25,122.24700000000001,175.088,213.429,176.649,189.722,188.105,244.817,188.084,101.06,180.395,109.962,180.025,196.62400000000002,179.604,239.68099999999998,35.839,115.666,34.285,214.69099999999997,192.169,95.70200000000001,48.09,96.166,65.911,218.085,90.406,182.983,142.96,90.569,158.279,206.385,169.33,91.79700000000001,100.354,231.607,190.362,250.829,194.72299999999998,100.492,110.61200000000001,109.25,118.75399999999999,238.101,107.35799999999999,211.265,159.287,202.072,129.447,222.24099999999999,126.975,87.79299999999999,182.275,108.852,146.52200000000002,117.205,125.662,203.554,91.73899999999999,224.729,97.065,36.514,150.138,206.75400000000002,59.641999999999996,230.28400000000002,141.859,135.306,99.581,204.507,82.074,236.19400000000002,166.822
195.25,781.0,,94.295,76.484,123.47200000000001,76.274,125.37700000000001,90.335,260.084,97.387,94.46600000000001,93.06200000000001,209.15,109.333,114.02799999999999,107.137,222.43599999999998,103.889,121.75399999999999,116.62899999999999,263.33299999999997,116.367,218.292,110.57600000000001,88.365,126.725,183.375,116.321,202.65400000000002,116.101,192.328,134.959,104.723,155.274,242.898,157.766,209.34400000000002,148.507,262.434,146.25,56.049,165.787,223.957,169.787,245.77200000000002,171.143,71.31,169.899,96.46,171.373,226.521,178.005,112.509,173.267,122.22399999999999,175.132,213.403,176.672,189.734,188.104,244.813,188.093,101.118,180.425,109.96600000000001,180.03099999999998,196.59799999999998,179.65200000000002,239.671,35.830999999999996,115.73100000000001,34.27,214.71200000000002,192.16400000000002,95.71,48.068000000000005,96.215,65.905,218.046,90.35,183.00599999999997,142.849,90.48,158.30200000000002,206.365,169.297,91.75299999999999,100.37799999999999,231.107,190.718,250.824,194.729,100.412,110.60799999999999,109.26700000000001,118.721,238.084,107.365,211.243,159.342,202.09599999999998,129.444,222.262,126.99,87.781,182.28599999999997,108.89399999999999,146.472,117.21600000000001,125.669,203.59900000000002,91.771,224.727,97.07700000000001,36.559,150.188,206.75,59.657,230.197,141.834,135.218,99.78,204.505,82.054,236.19799999999998,166.855
195.5,782.0,,94.306,76.5,123.458,76.278,125.398,90.32700000000001,260.122,97.398,94.47200000000001,93.066,209.13299999999998,109.241,113.98899999999999,107.10600000000001,222.43900000000002,103.87,121.77600000000001,116.59700000000001,263.30400000000003,116.43700000000001,218.294,110.529,88.36,126.76,183.37900000000002,116.33,202.65200000000002,116.09899999999999,192.28900000000002,134.946,104.557,155.39700000000002,242.847,157.725,209.207,148.65,262.48,146.382,56.049,165.75,223.96599999999998,169.787,245.773,171.157,71.308,169.893,96.48200000000001,171.36700000000002,226.525,178.002,112.5,173.269,122.241,175.12,213.41,176.667,189.734,188.123,244.771,188.09,101.21799999999999,180.44400000000002,109.969,180.037,196.62099999999998,179.639,239.66,35.846,115.635,34.306999999999995,214.68400000000003,192.146,95.7,48.056999999999995,96.23100000000001,65.96300000000001,218.047,90.346,183.005,142.792,90.417,158.28799999999998,206.393,169.305,91.74600000000001,100.36399999999999,231.102,190.737,250.808,194.72099999999998,100.61399999999999,110.53399999999999,109.273,118.71600000000001,238.05900000000003,107.38,211.236,159.293,202.093,129.442,222.21599999999998,126.943,87.823,182.24,108.90100000000001,146.46,117.211,125.713,203.548,91.699,224.68400000000003,97.031,36.541,150.376,206.72400000000002,59.635,230.28400000000002,141.819,135.179,99.88600000000001,204.5,82.04799999999999,236.21900000000002,166.831
195.75,783.0,,94.314,76.499,123.454,76.29899999999999,125.402,90.34700000000001,260.132,97.37200000000001,94.48700000000001,93.07,209.15099999999998,109.25299999999999,113.93799999999999,107.079,222.428,103.88,121.781,116.64200000000001,263.34,116.368,218.28400000000002,110.51,88.35600000000001,126.771,183.389,116.36399999999999,202.67,116.132,192.268,134.928,104.662,155.39600000000002,242.887,157.726,209.218,148.74,262.452,146.34799999999998,56.073,165.72,223.96,169.783,245.766,171.155,71.312,169.91,96.5,171.30900000000003,226.533,177.997,112.499,173.231,122.243,175.08700000000002,213.43099999999998,176.695,189.735,188.108,244.80599999999998,188.06900000000002,101.21799999999999,180.453,109.98100000000001,180.05700000000002,196.602,179.62,239.643,35.866,115.661,34.293,214.65900000000002,192.168,95.704,48.056999999999995,96.25200000000001,65.969,218.054,90.39299999999999,183.03799999999998,142.73,90.369,158.314,206.394,169.31900000000002,91.75399999999999,100.27,231.017,190.75799999999998,250.796,194.727,100.68,110.56299999999999,109.215,118.686,238.093,107.426,211.24900000000002,159.362,202.09099999999998,129.44899999999998,222.207,126.977,87.845,182.294,108.917,146.43200000000002,117.214,125.743,203.516,91.771,224.644,97.037,36.51,150.281,206.75900000000001,59.637,230.39,141.935,135.326,99.64200000000001,204.485,82.051,236.231,166.84
196.0,784.0,,94.324,76.5,123.463,76.3,125.44,90.37899999999999,260.064,97.475,94.48899999999999,93.07700000000001,209.158,109.211,113.98,107.029,222.425,103.86200000000001,121.804,116.70700000000001,263.285,116.425,218.27200000000002,110.507,88.359,126.756,183.37099999999998,116.37200000000001,202.679,116.131,192.30900000000003,135.042,104.637,155.43,242.882,157.66899999999998,209.269,148.81799999999998,262.36400000000003,146.30100000000002,56.059,165.71099999999998,223.94799999999998,169.78099999999998,245.783,171.146,71.327,169.91299999999998,96.501,171.238,226.532,178.003,112.54899999999999,173.153,122.242,175.06599999999997,213.426,176.71200000000002,189.71400000000003,188.107,244.77700000000002,188.02700000000002,101.156,180.39700000000002,110.008,180.07299999999998,196.604,179.645,239.63099999999997,35.86,115.665,34.368,214.649,192.16099999999997,95.704,48.059,96.262,65.98,218.053,90.38,182.981,142.70600000000002,90.385,158.27,206.38099999999997,169.34900000000002,91.75,100.289,231.023,190.75099999999998,250.795,194.71900000000002,100.60700000000001,110.59700000000001,109.215,118.69,238.079,107.455,211.22299999999998,159.378,202.088,129.42,222.199,126.954,87.884,182.239,108.95,146.418,117.24799999999999,125.762,203.493,91.8,224.636,97.06200000000001,36.536,150.187,206.763,59.576,230.11700000000002,141.69899999999998,135.54,99.215,204.475,82.037,236.22400000000002,166.82299999999998
196.25,785.0,,94.321,76.49600000000001,123.449,76.282,125.411,90.39399999999999,260.041,97.54799999999999,94.48700000000001,93.071,209.162,109.155,114.015,106.84899999999999,222.412,103.84299999999999,121.774,116.785,263.305,116.39200000000001,218.253,110.53299999999999,88.34700000000001,126.777,183.355,116.325,202.67,116.137,192.327,135.094,104.551,155.455,242.89700000000002,157.662,209.02599999999998,148.651,262.491,146.241,56.113,165.702,223.949,169.773,245.785,171.149,71.334,169.915,96.51100000000001,171.204,226.53599999999997,178.00799999999998,112.538,173.169,122.256,175.03099999999998,213.438,176.69099999999997,189.695,188.11700000000002,244.833,188.06799999999998,101.152,180.386,110.007,180.08,196.614,179.59799999999998,239.63299999999998,35.867,115.704,34.346,214.673,192.196,95.70299999999999,48.066,96.259,66.02,218.03099999999998,90.363,183.014,142.58,90.398,158.257,206.37599999999998,169.32299999999998,91.75299999999999,100.27799999999999,231.021,190.731,250.805,194.72099999999998,100.565,110.698,109.206,118.671,238.05599999999998,107.435,211.19,159.399,202.10299999999998,129.425,222.213,126.969,87.86200000000001,182.18900000000002,108.944,146.429,117.35600000000001,125.854,203.53400000000002,91.796,224.622,97.037,36.624,150.325,206.77200000000002,59.598,230.083,141.628,135.548,99.307,204.458,82.04299999999999,236.213,166.824
196.5,786.0,,94.344,76.49,123.461,76.266,125.402,90.353,260.075,97.525,94.495,93.103,209.183,109.145,114.00299999999999,106.916,222.422,103.85700000000001,121.78399999999999,116.734,263.307,116.459,218.25099999999998,110.522,88.35799999999999,126.764,183.354,116.28399999999999,202.665,116.133,192.43400000000003,135.225,104.51799999999999,155.47299999999998,242.90400000000002,157.648,208.94299999999998,148.62,262.625,146.322,56.083,165.69299999999998,223.95,169.769,245.78099999999998,171.143,71.352,169.938,96.54899999999999,171.178,226.546,178.002,112.59299999999999,173.13099999999997,122.245,175.02900000000002,213.419,176.688,189.709,188.15099999999998,244.856,188.105,101.13,180.352,110.006,180.072,196.61900000000003,179.58,239.62,35.867,115.76100000000001,34.3,214.67,192.18099999999998,95.711,48.071000000000005,96.25399999999999,66.006,217.987,90.314,183.045,142.539,90.39,158.282,206.36900000000003,169.305,91.777,100.29700000000001,230.983,190.662,250.80900000000003,194.717,100.52600000000001,110.69200000000001,109.23700000000001,118.65299999999999,238.019,107.416,211.205,159.374,202.063,129.403,222.225,127.02,87.79799999999999,182.201,108.945,146.418,117.39399999999999,125.79700000000001,203.541,91.86,224.643,97.051,36.585,150.42700000000002,206.77900000000002,59.595,229.942,141.446,135.387,99.52799999999999,204.44,82.027,236.22799999999998,166.795
196.75,787.0,,94.368,76.505,123.46799999999999,76.283,125.39,90.34299999999999,260.106,97.48899999999999,94.499,93.13600000000001,209.19400000000002,109.146,114.046,106.93799999999999,222.435,103.82799999999999,121.825,116.66799999999999,263.401,116.42299999999999,218.24900000000002,110.51,88.367,126.75200000000001,183.355,116.28,202.643,116.126,192.423,135.262,104.61,155.454,242.88400000000001,157.631,208.97799999999998,148.715,262.893,146.418,56.138999999999996,165.701,223.953,169.771,245.773,171.139,71.359,169.94799999999998,96.551,171.158,226.553,178.00599999999997,112.60600000000001,173.142,122.259,174.99200000000002,213.412,176.679,189.709,188.13099999999997,244.87,188.077,101.15,180.356,110.007,180.09,196.612,179.554,239.63099999999997,35.873000000000005,115.70299999999999,34.325,214.662,192.18599999999998,95.697,48.093,96.274,66.01899999999999,217.968,90.305,183.043,142.50799999999998,90.382,158.247,206.333,169.313,91.79899999999999,100.416,231.055,190.613,250.795,194.715,100.492,110.71700000000001,109.259,118.641,238.017,107.406,211.21099999999998,159.284,202.048,129.42600000000002,222.21200000000002,127.01899999999999,87.803,182.18599999999998,108.93700000000001,146.374,117.509,125.839,203.52700000000002,91.87200000000001,224.65400000000002,97.045,36.583,150.497,206.817,59.595,229.797,141.54399999999998,135.39700000000002,99.602,204.40400000000002,82.005,236.22299999999998,166.795
197.0,788.0,,94.367,76.469,123.447,76.277,125.405,90.306,260.046,97.522,94.50200000000001,93.17,209.165,109.074,114.03399999999999,106.90899999999999,222.43200000000002,103.845,121.819,116.7,263.323,116.516,218.232,110.50399999999999,88.369,126.73299999999999,183.305,116.29799999999999,202.627,116.14299999999999,192.29,135.167,104.50399999999999,155.496,242.88099999999997,157.613,208.97099999999998,148.752,262.95,146.387,56.166000000000004,165.735,223.952,169.775,245.78099999999998,171.132,71.377,169.97,96.52799999999999,171.19400000000002,226.53900000000002,178.0,112.61399999999999,173.088,122.265,174.985,213.399,176.708,189.696,188.178,244.843,188.14,101.11,180.329,110.022,180.095,196.642,179.572,239.613,35.861,115.656,34.255,214.688,192.18200000000002,95.677,48.114,96.27799999999999,66.09,217.988,90.29899999999999,183.09599999999998,142.43200000000002,90.366,158.232,206.342,169.331,91.72200000000001,100.43,231.06900000000002,190.59,250.796,194.713,100.285,110.787,109.28200000000001,118.67399999999999,238.017,107.375,211.22,159.276,202.011,129.416,222.233,127.02,87.77,182.173,108.904,146.338,117.52,125.875,203.49400000000003,91.74700000000001,224.65099999999998,97.01,36.641,150.399,206.81799999999998,59.628,229.767,141.642,135.546,99.301,204.387,81.985,236.225,166.808
197.25,789.0,,94.353,76.475,123.444,76.283,125.415,90.36200000000001,260.058,97.561,94.50299999999999,93.185,209.132,109.03299999999999,114.03299999999999,106.905,222.43200000000002,103.821,121.867,116.742,263.401,116.51100000000001,218.22400000000002,110.505,88.359,126.755,183.3,116.258,202.665,116.135,192.28599999999997,135.171,104.586,155.499,242.89,157.641,208.929,148.767,263.28700000000003,146.93200000000002,56.181000000000004,165.743,223.95,169.767,245.783,171.132,71.383,169.97799999999998,96.551,171.173,226.541,178.007,112.572,173.15900000000002,122.301,174.985,213.385,176.74,189.726,188.16099999999997,244.88,188.118,101.113,180.28,110.023,180.092,196.65200000000002,179.57,239.61900000000003,35.859,115.66799999999999,34.263000000000005,214.66400000000002,192.187,95.685,48.122,96.292,66.095,217.976,90.25299999999999,183.081,142.469,90.355,158.219,206.356,169.388,91.63799999999999,100.305,231.09,190.59799999999998,250.78900000000002,194.707,100.381,110.73,109.27600000000001,118.67200000000001,238.078,107.398,211.18599999999998,159.234,202.035,129.411,222.24,127.02799999999999,87.76100000000001,182.19400000000002,108.95100000000001,146.309,117.56299999999999,125.759,203.435,91.695,224.648,97.0,36.675,150.486,206.81900000000002,59.65,229.72400000000002,141.58100000000002,135.505,99.421,204.365,81.975,236.233,166.808
197.5,790.0,,94.368,76.51100000000001,123.45,76.297,125.42399999999999,90.366,260.078,97.54899999999999,94.512,93.181,209.097,108.985,114.024,106.814,222.429,103.831,121.87899999999999,116.711,263.501,116.311,218.22799999999998,110.514,88.337,126.76899999999999,183.322,116.265,202.683,116.125,192.345,135.173,104.579,155.61,242.893,157.675,208.922,148.88,263.156,146.757,56.232,165.75400000000002,223.945,169.747,245.78400000000002,171.135,71.381,169.983,96.559,171.146,226.558,178.016,112.574,173.16099999999997,122.305,174.96900000000002,213.375,176.733,189.739,188.169,244.905,188.08599999999998,101.045,180.24900000000002,110.02600000000001,180.1,196.669,179.55900000000003,239.614,35.871,115.7,34.301,214.673,192.185,95.699,48.107,96.27799999999999,66.107,217.97,90.31299999999999,183.049,142.451,90.38600000000001,158.21200000000002,206.359,169.39700000000002,91.662,100.315,231.342,190.40900000000002,250.78900000000002,194.709,100.37899999999999,110.762,109.289,118.656,238.088,107.414,211.213,159.299,202.06400000000002,129.422,222.229,126.978,87.766,182.149,108.95,146.29,117.67,125.742,203.43400000000003,91.697,224.65099999999998,96.984,36.794000000000004,150.444,206.80200000000002,59.615,229.683,141.484,135.565,99.196,204.33700000000002,81.955,236.196,166.81799999999998
197.75,791.0,,94.37899999999999,76.509,123.445,76.304,125.434,90.387,259.97,97.65299999999999,94.514,93.197,209.12099999999998,109.01100000000001,114.0,106.928,222.425,103.829,121.89399999999999,116.615,263.556,116.264,218.217,110.524,88.31700000000001,126.765,183.27900000000002,116.23700000000001,202.68,116.10799999999999,192.28400000000002,135.115,104.602,155.668,242.89,157.714,208.94299999999998,148.907,263.628,147.36,56.22,165.75099999999998,223.94,169.735,245.77900000000002,171.13400000000001,71.378,170.02,96.596,171.11700000000002,226.55200000000002,178.019,112.552,173.09099999999998,122.34,174.949,213.382,176.718,189.74900000000002,188.166,244.96900000000002,188.10299999999998,101.066,180.308,110.038,180.101,196.68599999999998,179.56900000000002,239.60299999999998,35.858000000000004,115.738,34.295,214.678,192.168,95.695,48.113,96.322,66.111,217.977,90.24700000000001,183.065,142.361,90.359,158.219,206.35,169.363,91.671,100.26899999999999,231.53599999999997,190.232,250.78400000000002,194.718,100.337,110.816,109.28200000000001,118.663,238.111,107.404,211.195,159.361,202.07299999999998,129.43200000000002,222.238,126.991,87.745,182.145,108.98899999999999,146.289,117.645,125.698,203.46400000000003,91.652,224.655,97.01799999999999,36.762,150.359,206.798,59.592,229.72400000000002,141.476,135.50799999999998,99.31200000000001,204.329,81.96,236.202,166.843
198.0,792.0,,94.385,76.509,123.448,76.314,125.444,90.432,259.894,97.613,94.52,93.191,209.074,108.978,114.00200000000001,106.943,222.429,103.79299999999999,121.89299999999999,116.571,263.57,116.273,218.21900000000002,110.52,88.304,126.777,183.28400000000002,116.206,202.688,116.119,192.313,135.178,104.443,155.88299999999998,242.91299999999998,157.684,208.90900000000002,148.839,263.52099999999996,147.425,56.21,165.743,223.942,169.743,245.783,171.138,71.37,170.019,96.615,171.118,226.548,178.02599999999998,112.568,172.987,122.325,174.959,213.382,176.699,189.765,188.192,245.063,188.079,101.036,180.30200000000002,110.029,180.097,196.692,179.56900000000002,239.614,35.854,115.715,34.318000000000005,214.63099999999997,192.18400000000003,95.697,48.11600000000001,96.344,66.07300000000001,217.938,90.219,183.095,142.31,90.339,158.23,206.34599999999998,169.38,91.60700000000001,100.182,231.56,190.18200000000002,250.80700000000002,194.71200000000002,100.352,110.814,109.32,118.676,238.09,107.398,211.157,159.344,202.07299999999998,129.44,222.229,126.985,87.735,182.16299999999998,109.001,146.278,117.708,125.736,203.458,91.631,224.673,96.995,36.775,150.485,206.805,59.592,229.905,141.558,135.56,99.15899999999999,204.329,81.962,236.2,166.83
198.25,793.0,,94.396,76.49,123.44200000000001,76.312,125.454,90.439,259.848,97.655,94.512,93.17399999999999,209.09799999999998,109.008,114.035,106.959,222.426,103.794,121.912,116.541,263.577,116.177,218.21900000000002,110.552,88.286,126.77799999999999,183.27900000000002,116.169,202.687,116.105,192.297,135.127,104.40100000000001,155.898,242.86900000000003,157.679,208.84599999999998,148.873,263.05400000000003,146.842,56.167,165.72099999999998,223.93,169.731,245.77700000000002,171.141,71.372,170.02,96.62299999999999,171.101,226.549,178.02599999999998,112.634,173.018,122.38799999999999,174.935,213.386,176.72799999999998,189.782,188.172,244.997,188.13,100.984,180.315,110.041,180.107,196.69299999999998,179.537,239.635,35.865,115.65799999999999,34.35,214.655,192.217,95.72200000000001,48.099,96.319,66.031,217.97099999999998,90.181,183.104,142.278,90.365,158.279,206.342,169.34,91.60600000000001,100.12899999999999,231.56099999999998,190.158,250.801,194.695,100.291,110.78299999999999,109.381,118.667,238.13400000000001,107.42,211.125,159.236,202.06599999999997,129.438,222.202,126.945,87.73100000000001,182.18900000000002,108.962,146.256,117.693,125.615,203.46200000000002,91.68,224.632,96.984,36.749,150.485,206.821,59.632,229.93400000000003,141.452,135.559,99.15700000000001,204.31400000000002,81.949,236.2,166.834
