TimesH,Frame,NoMissing,3,3,5,5,9,9,12,12,13,13,21,21,24,24,26,26,28,28,29,29,34,34,35,35,37,37,38,38,40,40,41,41,45,45,49,49,53,53,54,54,57,57,65,65,67,67,70,70,73,73,77,77,79,79,108,108,111,111,125,125,128,128,131,131,132,132,134,134,135,135,136,136,138,138,143,143,146,146,148,148,149,149,155,155,164,164,166,166,171,171,177,177,184,184,197,197,198,198,211,211,212,212,216,216,217,217,221,221,223,223,230,230,232,232,233,233,235,235,240,240,241,241,248,248,253,253,257,257,264,264,265,265,386,386,495,495,606,606,801,801,860,860,970,970,984,984,1124,1124
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
322.0,1288.0,,189.565,142.907,87.618,141.602,101.927,149.053,108.35600000000001,146.356,230.984,146.644,140.28799999999998,148.455,176.234,156.967,200.794,155.946,96.54700000000001,155.481,84.639,153.295,107.639,119.161,81.05199999999999,116.801,177.916,115.425,199.097,116.23299999999999,86.743,127.29299999999999,206.14,124.515,138.811,122.035,199.657,130.99,130.264,129.161,220.37900000000002,127.20100000000001,113.21,139.036,189.15400000000002,134.392,120.705,182.048,195.108,180.065,108.88799999999999,180.238,98.10700000000001,179.072,224.49099999999999,179.892,213.175,191.34799999999998,230.143,190.488,189.641,161.001,78.374,160.279,88.51799999999999,158.233,240.68900000000002,157.537,70.187,169.995,234.572,166.35,54.772,165.545,66.43,163.621,243.83599999999998,171.86900000000003,94.897,171.095,204.87,170.299,222.03799999999998,170.36599999999999,212.653,176.215,72.569,174.485,123.285,56.78,203.15099999999998,61.082,95.68299999999999,67.267,114.132,36.376999999999995,236.67700000000002,36.771,91.01700000000001,39.425,94.07600000000001,49.91,221.63299999999998,97.361,80.942,95.20200000000001,93.542,95.307,120.12299999999999,103.913,89.721,100.82,235.396,108.64200000000001,112.11399999999999,106.978,205.53400000000002,107.87299999999999,120.65899999999999,116.02600000000001,99.01299999999999,111.228,215.94099999999997,110.947,93.25,78.61399999999999,121.96799999999999,77.83,90.921,86.13600000000001,215.544,92.434,124.759,90.931,108.507,79.937,83.303,186.19,,,,,,,,,,,,
322.25,1289.0,,189.607,142.859,87.705,141.626,101.949,149.096,108.413,146.26,230.983,146.631,140.39700000000002,148.501,176.25400000000002,156.977,200.791,155.92700000000002,96.531,155.458,84.649,153.266,107.671,119.15,81.07,116.796,177.922,115.42,199.105,116.25200000000001,86.775,127.295,206.173,124.538,138.80700000000002,122.02,199.733,130.987,130.21,129.158,220.377,127.215,113.22200000000001,139.01,189.16400000000002,134.416,120.679,182.082,195.106,180.05200000000002,108.885,180.226,98.104,179.123,224.49200000000002,179.92,213.24200000000002,191.359,230.174,190.50599999999997,189.646,161.02,78.369,160.292,88.527,158.244,240.699,157.487,70.185,170.02599999999998,234.579,166.378,54.765,165.546,66.44800000000001,163.621,243.827,171.873,94.883,171.062,204.886,170.303,222.04,170.36,212.66099999999997,176.217,72.568,174.467,123.275,56.75899999999999,203.112,61.086000000000006,95.71600000000001,67.278,114.06700000000001,36.423,236.738,36.813,91.00399999999999,39.454,94.09200000000001,49.901,221.613,97.382,80.919,95.204,93.552,95.337,120.109,103.87200000000001,89.676,100.80799999999999,235.357,108.63600000000001,112.064,106.992,205.544,107.883,120.669,116.025,98.984,111.23700000000001,215.935,110.91799999999999,93.273,78.61399999999999,121.96600000000001,77.82300000000001,91.04299999999999,86.211,215.47299999999998,92.41799999999999,124.74,90.93,108.17399999999999,79.904,83.426,186.138,,,,,,,,,,,,
322.5,1290.0,,189.59400000000002,142.83,87.58,141.547,101.963,149.137,108.441,146.237,231.01,146.571,140.428,148.491,176.331,156.991,200.81099999999998,155.929,96.499,155.388,84.699,153.22899999999998,107.665,119.103,81.097,116.818,177.922,115.415,199.12400000000002,116.243,86.76700000000001,127.292,206.236,124.43700000000001,138.77700000000002,122.041,199.67700000000002,130.991,130.241,129.15200000000002,220.378,127.20200000000001,113.292,139.029,189.142,134.409,120.699,182.079,195.113,180.058,108.88600000000001,180.233,98.181,179.149,224.482,179.91400000000002,213.19299999999998,191.394,230.18,190.50400000000002,189.66400000000002,161.0,78.347,160.291,88.515,158.214,240.7,157.49,70.2,170.007,234.574,166.334,54.755,165.562,66.462,163.597,243.829,171.872,94.885,171.07299999999998,204.88400000000001,170.30700000000002,222.05,170.359,212.64700000000002,176.232,72.558,174.456,123.257,56.714,203.13099999999997,61.093,95.725,67.322,114.141,36.399,236.745,36.816,90.999,39.431999999999995,94.07700000000001,49.891000000000005,221.554,97.331,80.896,95.19,93.56200000000001,95.348,120.07,103.867,89.741,100.785,235.355,108.632,112.039,106.999,205.541,107.85600000000001,120.675,116.037,98.97,111.242,215.93400000000003,110.90899999999999,93.25,78.6,121.855,77.755,91.264,86.277,215.445,92.444,124.75299999999999,90.935,108.10700000000001,81.249,83.63,186.317,,,,,,,,,,,,
322.75,1291.0,,189.533,142.733,87.72399999999999,141.614,101.945,149.139,108.42399999999999,146.235,230.99599999999998,146.55700000000002,140.283,148.464,176.304,156.921,200.826,155.957,96.45299999999999,155.36700000000002,84.696,153.209,107.631,119.113,81.084,116.81,177.916,115.40799999999999,199.122,116.221,86.745,127.303,206.226,124.41799999999999,138.748,122.05,199.551,131.0,130.268,129.121,220.37900000000002,127.241,113.281,139.129,189.13299999999998,134.43200000000002,120.74700000000001,181.99,195.115,180.055,108.87899999999999,180.22099999999998,98.279,179.123,224.458,179.93400000000003,213.172,191.395,230.19400000000002,190.505,189.68400000000003,161.006,78.304,160.37,88.522,158.241,240.685,157.534,70.227,169.997,234.577,166.322,54.773999999999994,165.554,66.467,163.594,243.828,171.87900000000002,94.887,171.09,204.872,170.31,222.062,170.352,212.642,176.22799999999998,72.53399999999999,174.46099999999998,123.26100000000001,56.81399999999999,203.10299999999998,61.075,95.76899999999999,67.335,114.196,36.498000000000005,236.787,36.825,91.059,39.442,94.08200000000001,49.888999999999996,221.52599999999998,97.369,80.964,95.234,93.594,95.387,120.075,103.865,89.838,100.863,235.38400000000001,108.54,112.064,107.01899999999999,205.54,107.84700000000001,120.677,116.027,98.962,111.242,215.93099999999998,110.895,93.23700000000001,78.589,121.82,77.686,91.225,86.241,215.395,92.414,124.741,90.852,108.28399999999999,81.708,83.67399999999999,186.365,,,,,,,,,,,,
323.0,1292.0,,189.50900000000001,142.715,87.65799999999999,141.556,101.946,149.149,108.40100000000001,146.29399999999998,230.99099999999999,146.572,140.256,148.468,176.28400000000002,156.941,200.826,155.94899999999998,96.46,155.372,84.708,153.243,107.639,119.1,81.094,116.822,177.915,115.396,199.137,116.22399999999999,86.75,127.266,206.22099999999998,124.387,138.719,122.03399999999999,199.544,130.986,130.30100000000002,129.126,220.362,127.225,113.259,139.099,189.135,134.451,120.786,181.988,195.113,180.045,108.87299999999999,180.197,98.28200000000001,179.085,224.43900000000002,179.949,213.215,191.419,230.188,190.50799999999998,189.72099999999998,160.994,78.309,160.346,88.515,158.221,240.68099999999998,157.559,70.236,169.983,234.585,166.357,54.775,165.53,66.48,163.578,243.833,171.86900000000003,94.883,171.06099999999998,204.86700000000002,170.333,222.05700000000002,170.34900000000002,212.668,176.22299999999998,72.538,174.479,123.34100000000001,56.85,203.1,61.093,95.742,67.368,114.19,36.51,236.847,36.797,91.054,39.47,94.09200000000001,49.911,221.565,97.355,80.855,95.23200000000001,93.661,95.37299999999999,119.999,103.90100000000001,89.75399999999999,100.74799999999999,235.38,108.61200000000001,112.104,106.98,205.53400000000002,107.82799999999999,120.679,116.03399999999999,98.939,111.245,215.91099999999997,110.896,93.227,78.61,121.91799999999999,77.707,91.178,86.265,215.38,92.348,124.73200000000001,90.83,108.484,81.362,83.807,186.584,,,,,,,,,,,,
323.25,1293.0,,189.50799999999998,142.649,87.68700000000001,141.628,101.98299999999999,149.167,108.39200000000001,146.303,231.02200000000002,146.578,140.34799999999998,148.487,176.30900000000003,156.99,200.821,155.97899999999998,96.45200000000001,155.344,84.719,153.215,107.656,119.104,81.078,116.84,177.908,115.37700000000001,199.128,116.21600000000001,86.735,127.26299999999999,206.237,124.351,138.67700000000002,122.064,199.47400000000002,131.001,130.311,129.107,220.38299999999998,127.249,113.24700000000001,139.024,189.141,134.465,120.82600000000001,182.033,195.125,180.023,108.87100000000001,180.192,98.302,179.011,224.438,179.96,213.176,191.44400000000002,230.235,190.495,189.74599999999998,161.006,78.37100000000001,160.311,88.51100000000001,158.211,240.701,157.565,70.22800000000001,170.013,234.565,166.399,54.763000000000005,165.541,66.491,163.55100000000002,243.83,171.863,94.87799999999999,171.05599999999998,204.84799999999998,170.35299999999998,222.072,170.34400000000002,212.69099999999997,176.268,72.516,174.493,123.306,56.833,203.11599999999999,61.091,95.72200000000001,67.384,114.19,36.525999999999996,236.78400000000002,36.778,91.03399999999999,39.472,94.098,49.919,221.638,97.365,80.851,95.242,93.689,95.334,119.962,103.92200000000001,89.524,100.632,235.389,108.682,112.125,107.02799999999999,205.525,107.795,120.666,116.027,98.95299999999999,111.209,215.91099999999997,110.88799999999999,93.169,78.574,121.961,77.718,91.35,86.303,215.33700000000002,92.359,124.74,90.845,108.321,81.925,83.794,186.618,,,,,,,,,,,,
323.5,1294.0,,189.48,142.605,87.65100000000001,141.61700000000002,101.97200000000001,149.174,108.395,146.34,230.99400000000003,146.655,140.327,148.444,176.30599999999998,156.966,200.80700000000002,155.918,96.405,155.285,84.715,153.184,107.64299999999999,119.02,81.074,116.87899999999999,177.90099999999998,115.366,199.102,116.197,86.719,127.26100000000001,206.239,124.385,138.675,122.056,199.49900000000002,130.974,130.287,129.137,220.34799999999998,127.235,113.21,138.892,189.114,134.437,120.87899999999999,182.079,195.125,180.033,108.86200000000001,180.17,98.29299999999999,179.046,224.43,179.97400000000002,213.183,191.407,230.25,190.5,189.75599999999997,161.014,78.40100000000001,160.231,88.515,158.209,240.727,157.57299999999998,70.223,170.045,234.562,166.33900000000003,54.777,165.57,66.47399999999999,163.572,243.83,171.873,94.884,171.047,204.833,170.334,222.07299999999998,170.347,212.732,176.243,72.502,174.49200000000002,123.24600000000001,56.83,203.12400000000002,61.125,95.76899999999999,67.408,114.09200000000001,36.423,236.827,36.768,91.025,39.486999999999995,94.10799999999999,49.966,221.66099999999997,97.44,81.01,95.277,93.671,95.365,119.976,103.94,89.40700000000001,100.60600000000001,235.382,108.64,112.087,107.07799999999999,205.54,107.786,120.67399999999999,116.03,98.973,111.212,215.91,110.874,93.139,78.55199999999999,121.964,77.775,91.242,86.14200000000001,215.252,92.336,124.79,90.93299999999999,108.167,81.863,83.631,186.38299999999998,,,,,,,,,,,,
323.75,1295.0,,189.519,142.65200000000002,87.634,141.63299999999998,101.976,149.142,108.353,146.35,230.99,146.72,140.303,148.403,176.28799999999998,156.922,200.812,155.933,96.429,155.213,84.71799999999999,153.17700000000002,107.62700000000001,119.03200000000001,81.025,116.89200000000001,177.891,115.35700000000001,199.101,116.199,86.68799999999999,127.26899999999999,206.238,124.29700000000001,138.719,122.04799999999999,199.549,130.99200000000002,130.338,129.151,220.327,127.209,113.205,138.839,189.148,134.472,120.85,182.083,195.11900000000003,180.00599999999997,108.852,180.16400000000002,98.336,178.993,224.428,179.998,213.203,191.372,230.21400000000003,190.49900000000002,189.767,161.04399999999998,78.541,160.225,88.51799999999999,158.209,240.701,157.553,70.211,170.063,234.574,166.34,54.815,165.571,66.46,163.572,243.838,171.873,94.88799999999999,171.054,204.838,170.34400000000002,222.077,170.332,212.71900000000002,176.236,72.5,174.503,123.20100000000001,56.841,203.138,61.123999999999995,95.74799999999999,67.42,114.18700000000001,36.423,236.77700000000002,36.681999999999995,91.006,39.38,94.116,49.965,221.615,97.46,80.984,95.29700000000001,93.631,95.396,119.963,103.934,89.45200000000001,100.589,235.372,108.652,112.059,107.025,205.563,107.786,120.667,116.02,98.995,111.26,215.895,110.84700000000001,93.152,78.515,121.988,77.8,91.39,86.2,215.255,92.29700000000001,124.78399999999999,90.885,108.242,82.175,83.715,186.326,,,,,,,,,,,,
324.0,1296.0,,189.505,142.707,87.59299999999999,141.638,101.971,149.14,108.416,146.29399999999998,230.97799999999998,146.72899999999998,140.379,148.385,176.28599999999997,156.908,200.797,155.934,96.45100000000001,155.27100000000002,84.715,153.162,107.62299999999999,119.057,81.078,116.925,177.895,115.35,199.09799999999998,116.204,86.697,127.264,206.28900000000002,124.256,138.705,122.11399999999999,199.604,131.029,130.372,129.118,220.32299999999998,127.229,113.211,138.84,189.15400000000002,134.47,120.835,182.042,195.14,179.993,108.854,180.146,98.45,179.02,224.418,180.007,213.218,191.34900000000002,230.19799999999998,190.50099999999998,189.773,161.05100000000002,78.575,160.252,88.51299999999999,158.217,240.69299999999998,157.519,70.193,170.067,234.575,166.35,54.791000000000004,165.592,66.485,163.563,243.834,171.88099999999997,94.89,171.03400000000002,204.84099999999998,170.338,222.08900000000003,170.32299999999998,212.745,176.275,72.488,174.498,123.186,56.766999999999996,203.145,61.163999999999994,95.77799999999999,67.395,114.163,36.473,236.83599999999998,36.665,90.979,39.324,94.135,50.006,221.55599999999998,97.337,81.007,95.322,93.62200000000001,95.31299999999999,119.964,103.941,89.555,100.63799999999999,235.40900000000002,108.647,112.124,107.02600000000001,205.582,107.758,120.67399999999999,116.014,98.99700000000001,111.25200000000001,215.885,110.831,93.184,78.5,121.999,77.824,91.37,86.206,215.34,92.273,124.802,90.839,108.236,82.47,83.559,186.31599999999997,,,,,,,,,,,,
324.25,1297.0,,189.542,142.703,87.57799999999999,141.62,101.98100000000001,149.15,108.368,146.361,230.954,146.748,140.36,148.395,176.287,156.934,200.797,155.958,96.395,155.366,84.745,153.185,107.63600000000001,119.03200000000001,81.064,116.993,177.908,115.354,199.07299999999998,116.184,86.689,127.26299999999999,206.25900000000001,124.234,138.69299999999998,122.115,199.628,131.03,130.372,129.113,220.32299999999998,127.27,113.23700000000001,138.832,189.137,134.451,120.88600000000001,182.11,195.146,179.99,108.84899999999999,180.13,98.471,178.99900000000002,224.385,180.018,213.22400000000002,191.299,230.169,190.52700000000002,189.79,161.062,78.643,160.308,88.525,158.22,240.68200000000002,157.537,70.15899999999999,170.007,234.567,166.40900000000002,54.765,165.585,66.48899999999999,163.567,243.838,171.87099999999998,94.896,171.044,204.847,170.361,222.113,170.327,212.77700000000002,176.27200000000002,72.518,174.50099999999998,123.213,56.76,203.135,61.185,95.801,67.336,114.26,36.496,236.861,36.675,90.991,39.345,94.146,49.983999999999995,221.623,97.303,81.07600000000001,95.387,93.65899999999999,95.376,119.98200000000001,103.944,89.473,100.64200000000001,235.433,108.66799999999999,112.10799999999999,107.051,205.581,107.76899999999999,120.679,116.01700000000001,98.965,111.258,215.886,110.819,93.18799999999999,78.52199999999999,122.03,77.819,91.449,86.28399999999999,215.378,92.221,124.809,90.786,108.186,82.82600000000001,83.804,186.645,,,,,,,,,,,,
324.5,1298.0,,189.581,142.7,87.65,141.642,101.984,149.08700000000002,108.39,146.358,230.945,146.72,140.326,148.435,176.24900000000002,156.918,200.77900000000002,155.959,96.42200000000001,155.304,84.742,153.18,107.62299999999999,118.999,81.002,116.99799999999999,177.893,115.334,199.06599999999997,116.206,86.706,127.251,206.273,124.258,138.621,122.163,199.628,131.017,130.368,129.105,220.317,127.314,113.156,138.74,189.15599999999998,134.507,120.831,182.12,195.139,179.99900000000002,108.844,180.125,98.51799999999999,179.047,224.38099999999997,180.02599999999998,213.24599999999998,191.292,230.15200000000002,190.512,189.798,161.059,78.675,160.284,88.54,158.18,240.65,157.523,70.168,170.03400000000002,234.56799999999998,166.453,54.75899999999999,165.58900000000003,66.486,163.547,243.84599999999998,171.86700000000002,94.891,171.04,204.826,170.361,222.107,170.324,212.743,176.33700000000002,72.507,174.489,123.009,56.887,203.12599999999998,61.188,95.829,67.36,114.286,36.652,236.82,36.666,90.988,39.304,94.152,50.01,221.562,97.223,81.2,95.37,93.67399999999999,95.374,119.976,103.90700000000001,89.416,100.649,235.446,108.62799999999999,112.083,107.09899999999999,205.59099999999998,107.744,120.682,116.023,98.984,111.29299999999999,215.882,110.79,93.2,78.494,121.991,77.777,91.51,86.417,215.398,92.17200000000001,124.814,90.806,108.242,83.038,83.774,186.68099999999998,,,,,,,,,,,,
324.75,1299.0,,189.673,142.658,87.633,141.606,102.00200000000001,149.091,108.46,146.29399999999998,230.94799999999998,146.784,140.295,148.42600000000002,176.28799999999998,156.95,200.75799999999998,155.93200000000002,96.464,155.287,84.777,153.15,107.652,118.99,81.013,117.041,177.89,115.33,199.09,116.21700000000001,86.71700000000001,127.243,206.264,124.273,138.567,122.15100000000001,199.535,131.00799999999998,130.338,129.108,220.28,127.32700000000001,113.12100000000001,138.687,189.175,134.506,120.865,182.19299999999998,195.157,179.986,108.833,180.105,98.49700000000001,179.055,224.377,180.045,213.322,191.304,230.13099999999997,190.514,189.81,161.07299999999998,78.64699999999999,160.295,88.54899999999999,158.17,240.648,157.511,70.17399999999999,170.046,234.554,166.416,54.761,165.58599999999998,66.499,163.553,243.84,171.875,94.881,171.041,204.843,170.345,222.102,170.334,212.764,176.33700000000002,72.5,174.505,123.0,56.897,203.107,61.141000000000005,95.85799999999999,67.399,114.26700000000001,36.654,236.812,36.644,91.036,39.330999999999996,94.126,50.021,221.562,97.25399999999999,81.203,95.389,93.654,95.305,120.006,103.904,89.50200000000001,100.62700000000001,235.451,108.639,112.084,107.14399999999999,205.59599999999998,107.76899999999999,120.677,116.031,98.954,111.26299999999999,215.875,110.81,93.20200000000001,78.50399999999999,122.007,77.777,91.508,86.475,215.412,92.24,124.801,90.712,108.38799999999999,83.26,83.64200000000001,186.618,,,,,,,,,,,,
325.0,1300.0,,189.63299999999998,142.651,87.413,141.401,102.01100000000001,149.096,108.445,146.332,230.956,146.762,140.342,148.4,176.22400000000002,156.969,200.74599999999998,155.921,96.46,155.261,84.806,153.158,107.679,118.98200000000001,81.017,117.046,177.889,115.324,199.08700000000002,116.22399999999999,86.71700000000001,127.25299999999999,206.245,124.31700000000001,138.595,122.131,199.604,130.981,130.35399999999998,129.086,220.24900000000002,127.325,113.162,138.764,189.22799999999998,134.495,120.831,182.236,195.166,179.96599999999998,108.82799999999999,180.09599999999998,98.446,179.05,224.373,180.045,213.326,191.268,230.11700000000002,190.5,189.81,161.097,78.611,160.314,88.554,158.158,240.65099999999998,157.523,70.154,170.047,234.55200000000002,166.39700000000002,54.782,165.588,66.493,163.55,243.843,171.87099999999998,94.885,171.053,204.825,170.36700000000002,222.107,170.31400000000002,212.80700000000002,176.257,72.523,174.511,122.904,56.928000000000004,203.095,61.146,95.835,67.392,114.228,36.569,236.852,36.650999999999996,90.99700000000001,39.298,94.115,50.016999999999996,221.61599999999999,97.264,81.199,95.35600000000001,93.626,95.262,119.991,103.866,89.51100000000001,100.712,235.457,108.667,112.141,107.024,205.59,107.78399999999999,120.681,116.027,98.904,111.275,215.87,110.765,93.205,78.46600000000001,122.074,77.857,91.43700000000001,86.439,215.31799999999998,92.255,124.765,90.693,108.344,82.814,83.36200000000001,186.37599999999998,,,,,,,,,,,,
325.25,1301.0,,189.643,142.621,87.667,141.546,102.00200000000001,149.075,108.479,146.309,230.949,146.80200000000002,140.28799999999998,148.393,176.232,156.993,200.778,155.955,96.557,155.328,84.839,153.165,107.69200000000001,118.988,80.959,117.095,177.888,115.333,199.08700000000002,116.228,86.693,127.296,206.335,124.294,138.55700000000002,122.148,199.608,130.995,130.387,129.08700000000002,220.199,127.33,113.20700000000001,138.787,189.169,134.498,120.75399999999999,182.185,195.171,179.957,108.821,180.09,98.52600000000001,179.12099999999998,224.38,180.03599999999997,213.26,191.253,230.14,190.50400000000002,189.808,161.119,78.709,160.264,88.566,158.155,240.648,157.494,70.14399999999999,170.05700000000002,234.52700000000002,166.417,54.8,165.579,66.492,163.55200000000002,243.834,171.878,94.87899999999999,171.045,204.82299999999998,170.377,222.107,170.313,212.845,176.24099999999999,72.5,174.503,122.788,57.013999999999996,203.11599999999999,61.152,95.79799999999999,67.392,114.259,36.567,236.855,36.692,91.0,39.293,94.141,49.997,221.601,97.279,81.301,95.348,93.62100000000001,95.295,119.98,103.846,89.583,100.79700000000001,235.45,108.711,112.12700000000001,106.994,205.592,107.772,120.678,116.04,98.88799999999999,111.219,215.865,110.749,93.179,78.499,122.052,77.854,91.397,86.37799999999999,215.34099999999998,92.288,124.789,90.68299999999999,108.272,82.757,83.47,186.43200000000002,,,,,,,,,,,,
325.5,1302.0,,189.64,142.619,87.382,141.388,102.009,149.097,108.476,146.29,230.958,146.77,140.319,148.455,176.24900000000002,156.981,200.739,155.93,96.63799999999999,155.30200000000002,84.83,153.158,107.645,118.99600000000001,80.96600000000001,117.118,177.87099999999998,115.32799999999999,199.1,116.21600000000001,86.721,127.28299999999999,206.35299999999998,124.264,138.53,122.13799999999999,199.62,130.995,130.371,129.063,220.19,127.285,113.205,138.787,189.146,134.49,120.831,182.199,195.166,179.954,108.81700000000001,180.08700000000002,98.43799999999999,179.07,224.378,180.043,213.27,191.203,230.12900000000002,190.481,189.796,161.10399999999998,78.678,160.267,88.585,158.158,240.644,157.497,70.164,170.08700000000002,234.49900000000002,166.38099999999997,54.813,165.58700000000002,66.477,163.545,243.833,171.88,94.868,171.014,204.834,170.392,222.12099999999998,170.296,212.812,176.231,72.49,174.507,122.81700000000001,56.949,203.078,61.131,95.8,67.487,114.302,36.661,236.821,36.658,91.039,39.292,94.133,50.012,221.59099999999998,97.26100000000001,81.389,95.412,93.667,95.39399999999999,120.044,103.867,89.63799999999999,100.82700000000001,235.433,108.693,112.162,106.98,205.574,107.749,120.69,116.051,98.85799999999999,111.18799999999999,215.852,110.69200000000001,93.21,78.492,122.06700000000001,77.83,91.432,86.339,215.468,92.291,124.773,90.645,108.395,83.32,83.461,186.354,,,,,,,,,,,,
325.75,1303.0,,189.62599999999998,142.626,87.693,141.588,102.001,149.05200000000002,108.48299999999999,146.30200000000002,230.99599999999998,146.686,140.328,148.416,176.248,156.93,200.726,155.93200000000002,96.611,155.189,84.87100000000001,153.13,107.59899999999999,118.99600000000001,80.91199999999999,117.15700000000001,177.878,115.333,199.095,116.22,86.736,127.28399999999999,206.32,124.301,138.496,122.214,199.627,131.001,130.409,129.093,220.233,127.374,113.228,138.809,189.18,134.50799999999998,120.81700000000001,182.16400000000002,195.172,179.947,108.809,180.085,98.37200000000001,179.097,224.361,180.047,213.21400000000003,191.22,230.088,190.463,189.78599999999997,161.07299999999998,78.638,160.312,88.596,158.17600000000002,240.658,157.537,70.158,170.06799999999998,234.50799999999998,166.352,54.745,165.548,66.509,163.519,243.83599999999998,171.87400000000002,94.876,171.00900000000001,204.835,170.446,222.12,170.298,212.82,176.143,72.487,174.48,122.791,56.888000000000005,203.09400000000002,61.172,95.76799999999999,67.432,114.35700000000001,36.545,236.84599999999998,36.634,91.021,39.279,94.11399999999999,50.013000000000005,221.514,97.249,81.172,95.389,93.73700000000001,95.568,120.036,103.928,89.583,100.87700000000001,235.43900000000002,108.75,112.086,106.944,205.584,107.77799999999999,120.681,116.044,98.84899999999999,111.22,215.84599999999998,110.682,93.19,78.5,122.051,77.854,91.38,86.335,215.49400000000003,92.294,124.749,90.64299999999999,108.56700000000001,83.59299999999999,83.4,186.269,,,,,,,,,,,,
326.0,1304.0,,189.62599999999998,142.71,87.669,141.619,102.02,149.041,108.46700000000001,146.24200000000002,230.951,146.716,140.31,148.437,176.205,156.94299999999998,200.72400000000002,155.929,96.68700000000001,155.106,84.863,153.111,107.55799999999999,118.954,80.994,117.141,177.877,115.32799999999999,199.101,116.23299999999999,86.726,127.295,206.31099999999998,124.28200000000001,138.465,122.225,199.56900000000002,131.033,130.406,129.08100000000002,220.271,127.37100000000001,113.21799999999999,138.847,189.23,134.482,120.73899999999999,182.19099999999997,195.183,179.942,108.805,180.071,98.33,179.11599999999999,224.356,180.05200000000002,213.25,191.237,230.075,190.46900000000002,189.81599999999997,161.092,78.711,160.246,88.588,158.166,240.635,157.513,70.161,170.07299999999998,234.525,166.30900000000003,54.68600000000001,165.56799999999998,66.503,163.53,243.832,171.87,94.867,171.012,204.831,170.425,222.101,170.293,212.86599999999999,176.09900000000002,72.497,174.49599999999998,122.819,56.823,203.109,61.15,95.79799999999999,67.407,114.398,36.603,236.84099999999998,36.616,90.993,39.208,94.131,50.031000000000006,221.516,97.262,81.263,95.398,93.78399999999999,95.537,120.038,103.925,89.579,100.87299999999999,235.477,108.738,112.007,106.89200000000001,205.605,107.726,120.68299999999999,116.052,98.87299999999999,111.193,215.83900000000003,110.654,93.18299999999999,78.513,122.085,77.848,91.4,86.26100000000001,215.49099999999999,92.175,124.74700000000001,90.663,108.58200000000001,83.54700000000001,83.39299999999999,186.398,,,,,,,,,,,,
326.25,1305.0,,189.649,142.65,87.66,141.614,102.037,149.031,108.436,146.269,230.965,146.686,140.27,148.454,176.232,156.96200000000002,200.739,156.004,96.67299999999999,155.121,84.839,153.115,107.588,118.943,80.945,117.171,177.88099999999997,115.32700000000001,199.076,116.23899999999999,86.742,127.287,206.303,124.286,138.452,122.242,199.535,131.03799999999998,130.471,129.043,220.255,127.38799999999999,113.238,138.846,189.208,134.51,120.663,182.24099999999999,195.18400000000003,179.954,108.8,180.05900000000003,98.359,179.171,224.34,180.072,213.287,191.197,230.00599999999997,190.47,189.84,161.09,78.744,160.246,88.59200000000001,158.162,240.63400000000001,157.494,70.156,170.072,234.502,166.312,54.635,165.547,66.47,163.459,243.83900000000003,171.87,94.867,170.997,204.835,170.426,222.085,170.291,212.953,176.048,72.502,174.49200000000002,122.738,56.86600000000001,203.108,61.153999999999996,95.764,67.4,114.306,36.508,236.824,36.579,90.979,39.178000000000004,94.115,50.016999999999996,221.574,97.26899999999999,81.178,95.425,93.802,95.60600000000001,120.056,103.929,89.59899999999999,100.935,235.516,108.711,112.07799999999999,106.921,205.606,107.712,120.695,116.06,98.89,111.16799999999999,215.828,110.649,93.19200000000001,78.515,122.102,77.83800000000001,91.23299999999999,86.219,215.47299999999998,92.14399999999999,124.738,90.664,108.49799999999999,83.559,83.64299999999999,186.658,,,,,,,,,,,,
