 ,X,Y
1,117,192
2,118,191
3,119,191
4,120,191
5,121,191
6,121,190
7,122,190
8,123,190
9,123,189
10,124,189
11,125,188
12,126,188
13,126,187
14,127,187
15,128,187
16,128,186
17,129,186
18,129,185
19,130,185
20,130,184
21,131,183
22,132,182
23,132,181
24,133,180
25,134,179
26,134,178
27,135,178
28,135,177
29,136,176
30,137,176
31,137,175
32,138,175
33,138,174
34,139,174
35,139,173
36,139,172
37,140,171
38,140,170
39,141,169
40,141,168
41,141,167
42,142,167
43,142,166
44,142,165
45,142,164
46,143,164
47,143,163
48,143,162
49,144,161
50,144,160
51,144,159
52,145,158
53,145,157
54,145,156
55,146,156
56,146,155
57,146,154
58,147,153
59,147,152
60,147,151
61,148,150
62,148,149
63,149,149
64,149,148
65,149,147
66,150,147
67,150,146
68,150,145
69,150,144
70,151,144
71,151,143
72,151,142
73,151,141
74,152,141
75,152,140
76,152,139
77,153,138
78,153,137
79,153,136
80,153,135
81,153,134
82,153,133
83,153,132
84,153,131
85,153,130
86,153,129
87,153,128
88,153,127
89,153,126
90,153,125
91,153,124
92,153,123
93,153,122
94,153,121
95,153,120
96,153,119
97,153,118
98,153,117
99,154,117
100,154,116
101,154,115
102,154,114
103,154,113
104,154,112
105,154,111
106,154,110
107,154,109
108,154,108
109,154,107
110,154,106
111,154,105
112,154,104
113,154,103
114,154,102
115,154,101
116,154,100
117,154,99
118,154,98
119,154,97
120,154,96
121,154,95
122,154,94
123,154,93
124,154,92
125,154,91
126,154,90
127,154,89
128,154,88
129,154,87
130,154,86
131,154,85
132,153,84
133,153,83
134,153,82
135,153,81
136,152,81
137,152,80
138,152,79
139,152,78
140,151,77
141,151,76
142,151,75
143,151,74
144,150,74
145,150,73
146,150,72
147,149,72
148,149,71
149,148,70
150,148,69
151,147,69
152,147,68
153,147,67
154,146,66
155,146,65
156,145,64
157,145,63
158,144,63
159,144,62
160,144,61
161,143,60
162,143,59
163,142,59
164,142,58
165,141,57
166,141,56
167,140,56
168,140,55
169,139,54
170,138,53
171,138,52
172,137,52
173,137,51
174,136,51
175,136,50
176,135,49
177,134,48
178,133,47
179,133,46
180,132,46
181,132,45
182,131,44
183,131,43
184,131,42
185,130,42
186,130,41
187,129,41
188,129,40
189,128,39
190,127,38
191,127,37
192,126,37
193,126,36
194,125,36
195,124,35
196,123,34
197,122,33
198,121,32
199,120,32
200,120,31
201,119,31
202,119,30
203,118,30
204,118,29
205,117,29
206,116,28
207,115,28
208,114,28
209,113,27
210,112,27
211,111,27
212,110,26
213,109,26
214,108,26
215,107,26
216,106,26
217,105,25
218,104,25
219,103,25
220,102,25
221,101,25
222,101,26
223,100,26
224,99,26
225,98,26
226,97,26
227,96,27
228,95,27
229,94,27
230,93,27
231,92,28
232,91,28
233,90,28
234,89,28
235,88,28
236,87,28
237,87,29
238,86,29
239,85,29
240,84,30
241,83,30
242,82,31
243,81,32
244,80,32
245,79,32
246,78,33
247,77,33
248,76,33
249,76,34
250,75,34
251,74,35
252,73,36
253,72,36
254,72,37
255,71,38
256,70,39
257,69,40
258,68,40
259,68,41
260,67,42
261,66,43
262,65,44
263,65,45
264,64,45
265,64,46
266,63,47
267,62,48
268,62,49
269,61,50
270,61,51
271,60,52
272,60,53
273,60,54
274,59,55
275,59,56
276,58,57
277,57,57
278,57,58
279,56,59
280,55,60
281,54,60
282,54,61
283,53,63
284,53,64
285,52,64
286,52,65
287,51,66
288,51,67
289,50,68
290,50,69
291,49,70
292,49,71
293,48,72
294,48,73
295,48,74
296,47,75
297,46,76
298,46,77
299,45,78
300,45,79
301,44,80
302,43,81
303,42,82
304,42,83
305,41,83
306,41,84
307,40,85
308,40,86
309,40,87
310,39,88
311,39,89
312,38,90
313,38,91
314,38,92
315,37,93
316,37,94
317,36,95
318,36,96
319,35,97
320,35,98
321,35,99
322,34,100
323,34,101
324,33,102
325,33,103
326,33,104
327,32,105
328,32,106
329,32,107
330,32,108
331,31,109
332,31,111
333,31,112
334,30,114
335,30,116
336,30,117
337,30,118
338,30,119
339,30,121
340,29,122
341,29,123
342,29,125
343,29,126
344,29,127
345,29,130
346,29,131
347,29,134
348,29,135
349,29,137
350,29,138
351,29,139
352,29,140
353,29,141
354,29,142
355,29,143
356,29,145
357,30,147
358,30,149
359,30,150
360,31,151
361,31,152
362,32,153
363,32,155
364,33,156
365,33,157
366,34,158
367,35,160
368,35,161
369,36,162
370,36,163
371,37,164
372,37,165
373,37,166
374,38,167
375,39,168
376,39,170
377,40,170
378,40,171
379,41,173
380,41,174
381,42,175
382,43,175
383,43,176
384,44,176
385,45,177
386,46,177
387,47,178
388,48,178
389,48,179
390,49,179
391,50,179
392,51,179
393,52,180
394,53,180
395,54,180
396,55,180
397,56,181
398,57,181
399,58,181
400,59,181
401,60,182
402,61,183
403,62,183
404,63,183
405,64,184
406,65,184
407,66,184
408,67,185
409,68,185
410,69,185
411,70,186
412,71,186
413,72,186
414,72,187
415,73,187
416,74,187
417,75,187
418,76,188
419,77,188
420,78,188
421,79,188
422,79,189
423,80,189
424,81,189
425,82,189
426,83,190
427,84,190
428,85,191
429,86,191
430,87,191
431,88,191
