 ,X,Y
1,341.000,91.000
2,340.373,89.199
3,339.723,87.343
4,339.051,85.439
5,338.363,83.490
6,337.659,81.502
7,336.945,79.477
8,336.223,77.422
9,335.496,75.341
10,334.767,73.238
11,334.040,71.118
12,333.317,68.985
13,332.597,66.843
14,331.877,64.694
15,331.156,62.543
16,330.431,60.391
17,329.699,58.242
18,328.959,56.100
19,328.208,53.968
20,327.444,51.847
21,326.664,49.743
22,325.867,47.657
23,325.050,45.593
24,324.209,43.553
25,323.341,41.538
26,322.442,39.550
27,321.508,37.591
28,320.536,35.662
29,319.523,33.766
30,318.464,31.904
31,317.357,30.079
32,316.196,28.291
33,314.981,26.543
34,313.710,24.842
35,312.386,23.195
36,311.011,21.612
37,309.588,20.099
38,308.118,18.666
39,306.603,17.320
40,305.045,16.069
41,303.446,14.922
42,301.809,13.886
43,300.135,12.967
44,298.427,12.158
45,296.686,11.452
46,294.915,10.841
47,293.115,10.319
48,291.289,9.877
49,289.439,9.509
50,287.566,9.206
51,285.673,8.962
52,283.763,8.770
53,281.837,8.629
54,279.899,8.538
55,277.952,8.496
56,275.999,8.502
57,274.043,8.554
58,272.087,8.652
59,270.134,8.794
60,268.187,8.980
61,266.247,9.208
62,264.316,9.480
63,262.392,9.796
64,260.473,10.158
65,258.558,10.567
66,256.645,11.023
67,254.734,11.529
68,252.824,12.085
69,250.911,12.692
70,248.997,13.352
71,247.082,14.065
72,245.173,14.831
73,243.276,15.650
74,241.396,16.522
75,239.539,17.447
76,237.711,18.425
77,235.919,19.456
78,234.167,20.540
79,232.461,21.677
80,230.807,22.867
81,229.205,24.106
82,227.650,25.390
83,226.138,26.715
84,224.666,28.076
85,223.230,29.468
86,221.826,30.887
87,220.450,32.328
88,219.098,33.788
89,217.766,35.260
90,216.454,36.744
91,215.165,38.244
92,213.904,39.763
93,212.677,41.307
94,211.489,42.880
95,210.345,44.488
96,209.250,46.135
97,208.210,47.826
98,207.230,49.566
99,206.315,51.358
100,205.465,53.201
101,204.682,55.088
102,203.963,57.012
103,203.309,58.968
104,202.720,60.950
105,202.194,62.951
106,201.733,64.965
107,201.334,66.986
108,200.999,69.009
109,200.725,71.027
110,200.506,73.040
111,200.338,75.048
112,200.212,77.050
113,200.123,79.046
114,200.064,81.036
115,200.028,83.020
116,200.010,84.998
117,200.002,86.970
118,199.999,88.935
119,199.996,90.895
120,199.994,92.854
121,199.993,94.818
122,199.993,96.789
123,199.993,98.772
124,199.994,100.770
125,199.996,102.789
126,199.997,104.833
127,200.000,106.905
128,200.003,109.008
129,200.006,111.141
130,200.009,113.299
131,200.011,115.480
132,200.013,117.679
133,200.014,119.894
134,200.014,122.120
135,200.012,124.354
136,200.009,126.593
137,200.004,128.832
138,199.996,131.069
139,199.987,133.302
140,199.976,135.533
141,199.966,137.763
142,199.958,139.994
143,199.951,142.228
144,199.949,144.466
145,199.950,146.709
146,199.958,148.960
147,199.972,151.220
148,199.994,153.491
149,200.025,155.773
150,200.065,158.064
151,200.116,160.357
152,200.179,162.648
153,200.254,164.930
154,200.342,167.199
155,200.445,169.449
156,200.562,171.674
157,200.695,173.869
158,200.845,176.029
159,201.012,178.148
160,201.199,180.222
161,201.408,182.253
162,201.644,184.245
163,201.912,186.200
164,202.215,188.121
165,202.557,190.011
166,202.944,191.874
167,203.378,193.712
168,203.864,195.529
169,204.406,197.327
170,205.004,199.109
171,205.657,200.877
172,206.362,202.634
173,207.119,204.381
174,207.925,206.122
175,208.778,207.857
176,209.677,209.591
177,210.621,211.324
178,211.606,213.059
179,212.632,214.793
180,213.696,216.521
181,214.795,218.238
182,215.926,219.937
183,217.087,221.614
184,218.276,223.261
185,219.490,224.875
186,220.725,226.449
187,221.980,227.977
188,223.254,229.455
189,224.550,230.885
190,225.873,232.269
191,227.228,233.610
192,228.620,234.911
193,230.056,236.174
194,231.539,237.403
195,233.074,238.599
196,234.668,239.766
197,236.324,240.905
198,238.038,242.014
199,239.803,243.085
200,241.613,244.112
201,243.459,245.089
202,245.335,246.009
203,247.234,246.867
204,249.148,247.655
205,251.071,248.368
206,252.994,248.998
207,254.913,249.543
208,256.823,250.010
209,258.725,250.410
210,260.616,250.753
211,262.495,251.049
212,264.360,251.310
213,266.210,251.546
214,268.043,251.766
215,269.857,251.983
216,271.653,252.203
217,273.433,252.420
218,275.201,252.623
219,276.961,252.802
220,278.719,252.944
221,280.479,253.041
222,282.244,253.079
223,284.020,253.049
224,285.810,252.941
225,287.615,252.752
226,289.431,252.495
227,291.255,252.181
228,293.083,251.821
229,294.910,251.427
230,296.733,251.010
231,298.548,250.581
232,300.351,250.153
233,302.138,249.735
234,303.909,249.328
235,305.666,248.921
236,307.413,248.505
237,309.150,248.072
238,310.880,247.613
239,312.606,247.117
240,314.330,246.576
241,316.053,245.981
242,317.779,245.326
243,319.508,244.618
244,321.243,243.868
245,322.983,243.087
246,324.731,242.285
247,326.488,241.472
248,328.255,240.659
249,330.033,239.857
250,331.824,239.075
251,333.629,238.322
252,335.447,237.590
253,337.279,236.869
254,339.125,236.145
255,340.984,235.406
256,342.855,234.642
257,344.738,233.841
258,346.634,232.989
259,348.542,232.076
260,350.461,231.089
261,352.386,230.022
262,354.297,228.876
263,356.174,227.655
264,357.999,226.361
265,359.751,224.998
266,361.409,223.569
267,362.955,222.076
268,364.368,220.524
269,365.628,218.915
270,366.715,217.252
271,367.617,215.538
272,368.345,213.776
273,368.917,211.967
274,369.348,210.114
275,369.657,208.220
276,369.860,206.285
277,369.974,204.314
278,370.017,202.306
279,370.005,200.266
280,369.953,198.195
