TimesH,Frame,6,12,22,28,40,65,85,90,95,102,117,130,137,169,188,190,205,210,234,236,282,290,294,317,352,370,371,467,485,486,501,511,526,550,585,597,604,644,645,660,667,1574
185.5,742.0,659.6189999999999,656.919,655.154,658.0930000000001,660.342,645.78,657.185,657.842,646.92,653.0830000000001,660.578,645.857,635.347,643.621,642.368,645.591,636.9,650.377,644.533,636.5880000000001,651.615,644.09,650.6759999999999,640.6619999999999,625.382,630.914,629.558,631.325,636.756,641.5880000000001,642.9119999999999,629.94,630.0880000000001,634.815,649.349,635.623,653.031,652.443,657.535,651.216,658.4019999999999,
185.75,743.0,657.6,655.7460000000001,652.754,655.9639999999999,658.829,643.936,654.8009999999999,654.914,648.395,652.003,658.9839999999999,645.069,633.506,642.677,642.367,645.564,636.198,648.356,643.538,635.668,651.2230000000001,643.3009999999999,649.881,639.207,624.675,630.6469999999999,628.7909999999999,632.035,635.341,640.0169999999999,642.839,628.4630000000001,629.9580000000001,633.439,648.313,635.639,651.295,651.905,655.9580000000001,651.895,658.0260000000001,
186.0,744.0,657.485,654.7869999999999,651.432,655.788,657.215,643.251,654.8290000000001,655.4110000000001,647.156,650.9490000000001,658.961,643.49,636.366,641.861,641.076,645.196,636.122,649.189,643.4780000000001,634.535,650.976,642.888,650.002,640.195,624.582,630.624,629.251,630.665,635.164,640.6569999999999,641.9119999999999,629.865,630.1419999999999,633.424,646.446,634.491,650.807,652.597,656.133,648.404,655.947,
186.25,745.0,653.4019999999999,651.313,650.193,653.293,655.471,642.351,651.795,652.4580000000001,644.309,649.646,656.6060000000001,642.113,634.019,641.411,639.826,644.42,633.956,646.705,642.545,634.689,648.701,642.447,649.764,639.135,624.3340000000001,630.509,628.82,631.493,635.076,639.261,642.113,627.571,628.428,634.565,644.6469999999999,633.655,651.263,651.024,654.1,646.845,653.435,
186.5,746.0,653.3340000000001,650.7669999999999,648.544,652.099,654.9259999999999,640.961,651.793,651.711,643.314,647.677,653.971,641.156,633.373,640.822,638.286,642.604,635.133,646.382,640.755,637.956,648.12,640.849,648.351,637.826,622.81,629.629,628.627,630.026,634.149,637.005,640.377,628.457,627.989,634.66,644.125,633.5369999999999,648.184,649.914,651.169,645.944,652.61,
186.75,747.0,650.6519999999999,649.25,646.672,650.564,653.558,641.113,649.719,648.995,643.323,646.991,653.276,640.4069999999999,632.131,638.81,636.668,641.651,632.919,644.8480000000001,638.716,632.066,646.755,640.239,646.682,636.778,622.979,628.8969999999999,627.071,629.361,633.795,636.632,639.499,627.424,626.622,633.0409999999999,642.928,633.236,646.55,648.104,650.7230000000001,644.64,650.683,
187.0,748.0,650.512,647.89,645.7230000000001,649.248,650.768,639.692,648.6659999999999,648.185,642.217,645.42,651.4730000000001,639.679,630.905,637.554,637.937,640.761,632.239,643.5980000000001,638.81,632.248,646.331,639.356,646.25,635.663,621.77,628.54,627.249,628.9490000000001,632.999,635.41,638.314,626.526,627.821,631.7080000000001,642.8009999999999,632.314,646.536,647.638,649.867,644.126,648.543,
187.25,749.0,648.57,647.299,643.9209999999999,648.0880000000001,650.492,638.687,646.99,647.002,639.891,644.6659999999999,650.025,638.9730000000001,632.806,637.606,635.56,638.931,632.591,642.545,637.3580000000001,631.4730000000001,646.294,639.423,645.498,634.769,621.759,627.29,627.5880000000001,628.514,633.014,634.645,639.252,626.066,627.1519999999999,632.033,641.678,632.628,645.305,647.596,648.41,642.94,648.716,
187.5,750.0,647.876,644.248,643.8330000000001,647.5409999999999,649.411,637.207,646.721,646.419,639.871,644.366,647.748,638.219,630.126,636.302,635.169,638.119,631.8580000000001,640.944,635.675,630.847,643.724,637.472,644.4119999999999,634.01,621.9019999999999,626.101,625.5269999999999,628.307,631.112,633.573,637.288,625.4209999999999,626.869,632.52,640.684,630.8969999999999,643.452,646.3530000000001,647.03,642.01,647.21,
187.75,751.0,647.115,644.1080000000001,643.0880000000001,645.847,647.134,635.636,643.745,644.0369999999999,639.039,642.731,648.203,636.802,630.399,635.618,634.5319999999999,636.744,630.737,639.424,636.413,629.524,642.779,637.534,643.749,633.221,621.443,626.201,625.6659999999999,627.3,632.114,633.256,636.755,625.102,626.101,630.846,639.175,631.175,641.989,645.721,646.299,641.599,645.9,
188.0,752.0,644.965,642.57,642.224,646.24,648.5,635.774,644.053,644.686,638.643,642.01,646.137,636.5219999999999,629.7769999999999,635.22,633.262,635.936,630.549,639.082,634.822,628.923,642.2719999999999,637.308,642.596,633.076,621.005,626.431,625.462,627.599,630.93,632.2719999999999,635.592,624.789,624.7669999999999,630.659,637.481,630.31,641.689,645.547,646.149,641.361,645.427,
188.25,753.0,644.375,642.119,641.556,644.984,647.484,635.687,641.7040000000001,644.222,637.868,640.102,645.941,636.09,630.132,635.186,632.625,635.518,629.841,637.096,634.379,628.678,640.512,637.331,642.876,632.096,620.447,625.781,626.936,626.59,630.029,631.82,634.813,624.596,624.757,630.278,637.758,629.975,640.6619999999999,644.2769999999999,644.508,641.356,644.703,
188.5,754.0,643.433,640.845,640.65,644.251,646.3969999999999,634.669,641.7819999999999,642.705,636.656,640.519,645.077,635.256,629.85,634.064,632.262,635.165,629.717,636.76,633.68,627.336,640.923,636.5840000000001,640.24,631.827,619.906,625.234,625.02,627.219,629.754,630.938,634.874,623.878,624.5409999999999,630.651,636.361,629.16,641.5419999999999,642.928,643.644,640.04,643.325,
188.75,755.0,642.345,640.327,640.757,644.738,645.859,634.97,641.381,642.2090000000001,636.306,640.202,643.849,634.51,629.1619999999999,633.356,631.884,634.406,630.769,635.64,632.936,627.971,640.229,634.76,640.63,631.996,619.5930000000001,624.564,624.748,627.241,628.977,630.503,633.719,624.297,624.235,630.101,636.923,628.255,639.664,642.178,642.315,640.562,643.071,
189.0,756.0,641.822,638.735,640.7,642.928,646.523,633.406,640.599,642.216,635.9159999999999,639.8380000000001,644.309,633.1030000000001,628.969,633.525,631.1619999999999,634.127,629.384,634.5459999999999,632.985,626.975,639.989,635.131,639.493,630.717,619.725,624.151,624.189,625.655,628.944,630.715,633.7819999999999,624.75,624.684,629.381,636.154,629.316,640.1030000000001,641.874,642.54,640.786,642.307,
189.25,757.0,640.612,638.123,640.1080000000001,642.279,645.206,633.191,638.933,640.587,635.868,639.189,642.749,633.356,629.504,632.8240000000001,630.82,634.148,629.8340000000001,635.23,632.275,627.073,639.255,634.939,639.019,630.482,619.4119999999999,623.928,624.2869999999999,625.725,629.1519999999999,630.185,633.566,623.6659999999999,623.743,629.182,635.056,628.045,640.327,642.1,642.464,640.644,641.641,
189.5,758.0,639.6080000000001,640.078,638.529,641.869,644.222,632.669,638.984,640.547,635.685,637.2959999999999,641.589,633.2330000000001,628.794,632.869,630.992,633.299,628.104,632.466,631.179,626.245,637.297,634.276,638.299,629.977,619.2280000000001,623.883,622.9540000000001,626.557,628.597,629.664,633.7909999999999,624.305,623.4159999999999,628.332,634.582,628.6569999999999,638.323,640.944,641.778,639.009,641.447,
189.75,759.0,639.904,637.764,639.485,640.499,645.539,632.153,639.85,639.725,635.675,637.47,641.711,633.243,629.569,632.2,630.349,632.269,627.222,633.111,631.762,626.363,638.126,633.755,638.274,629.349,619.134,623.205,623.74,626.241,628.1669999999999,629.3969999999999,633.721,623.314,623.418,629.0219999999999,634.779,627.123,636.9159999999999,639.1759999999999,640.129,638.9830000000001,640.05,
190.0,760.0,639.388,638.124,637.6569999999999,641.519,644.602,630.502,637.861,639.133,634.339,637.684,640.818,633.813,627.6080000000001,632.438,628.993,632.355,626.757,632.57,631.975,624.8380000000001,636.7280000000001,632.8530000000001,640.913,628.914,618.437,622.559,623.114,626.27,628.83,629.841,632.923,623.698,622.441,628.859,634.201,628.832,637.502,639.316,640.99,639.864,639.9830000000001,
190.25,761.0,640.191,637.15,638.899,640.264,644.326,631.46,637.42,638.726,635.442,637.322,642.2959999999999,632.8330000000001,628.499,632.8240000000001,628.804,631.115,626.918,631.806,631.104,624.81,637.4,632.561,637.894,628.987,618.875,623.4680000000001,622.802,625.615,627.811,630.255,632.991,623.965,622.6469999999999,629.063,633.501,627.021,638.3480000000001,642.386,640.403,640.394,639.7130000000001,
190.5,762.0,639.572,637.575,637.855,639.924,643.965,632.322,637.481,638.309,635.404,637.06,642.06,632.104,627.7719999999999,630.619,628.729,630.183,627.49,631.85,630.798,625.401,636.861,632.33,637.0830000000001,628.388,619.2080000000001,623.681,622.828,626.226,627.557,629.0419999999999,633.4069999999999,623.7090000000001,622.9069999999999,629.886,633.026,627.117,637.714,639.165,640.851,640.82,639.203,
190.75,763.0,639.9680000000001,636.153,638.049,640.196,644.778,630.427,636.441,637.127,635.1759999999999,636.365,640.742,631.024,627.132,631.27,627.27,630.607,626.614,632.124,630.683,625.0319999999999,636.825,631.846,636.918,628.626,617.953,622.956,624.2,625.749,627.937,629.203,632.771,624.0880000000001,622.815,628.337,632.644,627.186,637.484,639.703,639.6759999999999,641.5790000000001,639.884,
191.0,764.0,637.999,636.531,637.711,639.861,644.065,630.77,636.21,637.627,635.6669999999999,636.013,639.683,631.989,628.073,632.009,628.381,630.683,626.198,632.096,630.951,624.698,635.975,631.109,636.591,629.124,617.98,622.195,622.8290000000001,626.286,628.722,628.957,633.696,624.115,621.714,629.2040000000001,632.721,627.003,636.424,639.901,639.224,640.602,639.8580000000001,
191.25,765.0,638.096,636.933,637.887,640.457,643.882,631.595,635.26,638.753,635.112,637.4169999999999,640.714,630.514,628.219,631.73,627.732,629.081,625.206,632.2280000000001,630.68,624.841,635.62,631.7,636.105,628.132,618.993,622.419,623.148,624.941,627.0790000000001,628.98,633.4540000000001,624.183,622.91,627.873,633.435,627.687,637.18,638.615,639.538,640.165,638.344,
191.5,766.0,638.857,636.144,638.765,640.498,644.087,630.979,636.058,638.181,634.0459999999999,636.779,638.399,631.519,628.928,630.677,627.21,629.256,626.02,632.183,630.835,624.664,634.9169999999999,630.835,635.88,627.685,618.315,622.896,623.39,625.424,626.911,628.703,634.215,623.309,621.101,629.335,632.697,627.42,636.303,639.2769999999999,638.5409999999999,640.429,637.726,
191.75,767.0,636.966,635.342,637.716,640.997,643.701,630.2080000000001,636.866,639.4169999999999,634.206,636.224,639.689,630.774,628.081,630.572,627.472,629.089,624.8480000000001,631.222,631.509,623.987,635.304,631.437,635.773,628.09,618.24,623.068,623.114,625.942,627.215,629.651,635.22,623.0269999999999,621.5409999999999,628.086,632.304,627.427,635.54,639.331,638.206,641.011,638.952,
192.0,768.0,638.64,635.947,638.443,640.776,643.944,630.1669999999999,635.225,639.012,633.872,636.5409999999999,637.3330000000001,630.543,626.874,629.813,628.715,629.71,625.129,631.746,630.932,624.883,634.254,629.928,635.859,627.561,618.02,622.751,622.64,625.987,628.003,629.271,635.5369999999999,624.307,621.405,627.996,632.003,626.582,636.561,639.738,638.104,640.2719999999999,639.774,
192.25,769.0,637.621,637.389,637.314,640.117,643.536,630.344,635.487,638.076,633.823,636.56,638.828,631.082,627.71,630.337,628.403,629.347,625.1419999999999,631.752,630.32,624.672,634.388,630.297,636.46,626.465,618.715,622.8,623.278,625.484,627.011,629.549,636.034,623.325,621.241,629.6419999999999,632.0369999999999,626.491,636.375,638.817,637.66,640.924,638.561,
192.5,770.0,638.518,635.302,637.616,640.989,642.794,630.621,635.878,638.087,634.558,635.631,638.2180000000001,631.285,627.519,630.143,627.783,629.692,624.556,631.486,630.249,624.55,634.246,631.055,635.175,626.4730000000001,619.355,622.9169999999999,622.73,625.63,627.706,628.7869999999999,635.336,623.03,620.7909999999999,629.01,632.851,627.183,635.144,638.234,637.365,639.872,638.903,
192.75,771.0,637.2230000000001,635.9169999999999,637.857,639.812,644.456,629.997,636.7090000000001,639.206,633.924,636.9590000000001,638.7909999999999,630.3,628.188,630.3919999999999,627.8240000000001,629.7,625.211,631.986,629.9580000000001,625.844,633.332,630.4780000000001,634.39,627.762,619.665,624.092,623.227,625.2819999999999,627.957,628.346,635.503,623.571,620.672,628.182,632.188,627.521,636.306,638.1519999999999,637.186,639.877,639.95,
193.0,772.0,638.596,636.74,638.139,641.861,642.87,630.855,635.086,641.059,633.398,636.951,637.707,630.784,628.312,630.399,628.094,629.235,624.976,632.076,630.3919999999999,624.753,633.702,631.795,636.439,627.591,619.026,623.1,622.026,625.156,627.941,628.117,636.26,622.406,621.221,628.6709999999999,632.31,627.026,635.211,638.246,637.131,638.747,638.173,
193.25,773.0,637.519,635.5930000000001,637.461,641.757,642.9019999999999,630.438,635.864,638.928,632.625,636.061,637.268,630.9,627.386,630.134,628.361,630.28,625.893,631.765,630.773,625.371,634.635,631.585,635.154,628.054,618.6759999999999,622.126,623.12,625.5409999999999,627.188,627.6,636.005,622.72,621.306,628.314,632.186,627.2130000000001,636.226,638.247,636.42,638.711,638.456,
193.5,774.0,638.2959999999999,634.835,637.677,642.117,641.705,630.337,635.806,637.524,633.132,636.487,637.759,630.6030000000001,628.177,629.948,627.4630000000001,629.59,625.21,631.809,630.918,625.686,634.18,632.109,634.086,627.427,618.423,622.845,622.6619999999999,625.2869999999999,628.187,628.492,636.123,623.2819999999999,621.606,628.0169999999999,632.214,626.739,635.887,638.096,637.07,638.25,638.484,
193.75,775.0,637.759,635.024,638.1519999999999,641.746,642.335,629.505,636.383,637.633,632.511,636.555,638.1709999999999,630.993,628.5740000000001,630.191,626.677,628.664,625.665,632.7869999999999,630.863,624.688,634.139,631.844,634.506,627.207,619.255,623.049,623.016,625.893,628.406,628.9780000000001,637.197,623.319,620.372,627.738,631.235,628.025,635.903,639.21,636.573,638.544,638.51,
194.0,776.0,637.622,635.844,638.776,641.526,642.0880000000001,630.571,635.655,639.25,632.9780000000001,637.069,637.7919999999999,631.859,627.696,629.2180000000001,627.594,628.809,623.924,632.807,630.602,625.847,634.054,631.127,634.154,627.654,619.058,623.1030000000001,622.5459999999999,625.759,628.59,629.304,637.236,622.607,621.896,628.648,631.594,627.126,635.2869999999999,638.387,635.749,638.15,638.089,
194.25,777.0,637.965,635.519,637.966,642.279,642.241,630.445,633.996,637.783,633.471,636.995,637.753,631.406,627.169,629.118,627.533,627.797,625.283,631.393,631.989,624.8340000000001,634.28,630.915,633.57,626.798,618.879,622.898,622.479,624.419,628.2090000000001,628.432,636.044,623.428,621.117,628.665,631.547,627.715,636.332,639.4830000000001,637.031,637.9590000000001,636.726,
194.5,778.0,636.901,635.779,636.913,642.831,642.129,630.374,635.2959999999999,638.297,632.148,635.72,637.42,631.368,627.79,628.874,627.951,629.619,624.456,632.2919999999999,630.6080000000001,625.211,632.911,631.4580000000001,633.795,626.573,619.786,624.221,621.878,624.656,627.691,629.799,635.436,623.215,620.466,627.865,631.594,627.3290000000001,636.061,639.511,636.316,637.099,637.4259999999999,
194.75,779.0,636.548,636.28,638.239,642.7280000000001,640.85,630.599,635.26,638.5980000000001,632.809,636.531,637.637,631.654,628.852,629.294,626.99,629.021,626.71,632.436,630.985,625.72,633.555,631.44,633.535,627.126,619.219,623.553,622.817,625.341,628.715,628.7330000000001,635.513,623.028,620.492,627.609,632.242,627.11,637.258,641.465,636.369,636.6030000000001,637.221,
195.0,780.0,637.03,635.445,638.1030000000001,643.307,642.39,630.993,634.201,639.481,632.3340000000001,636.122,638.802,630.39,629.688,629.906,628.482,628.465,625.8240000000001,633.082,631.095,626.035,634.097,630.808,632.904,626.738,620.731,624.005,622.612,625.068,628.721,629.178,636.55,623.002,620.996,628.0840000000001,630.6619999999999,626.543,636.999,639.946,636.705,637.361,637.788,
195.25,781.0,637.46,636.941,638.1030000000001,643.211,642.882,631.299,634.556,638.314,632.441,636.17,642.737,630.3530000000001,629.192,629.0,627.928,628.993,626.124,633.548,631.044,625.634,632.5830000000001,631.281,632.9830000000001,627.7909999999999,620.486,623.587,622.644,624.6990000000001,628.855,627.6759999999999,635.186,622.646,620.762,628.317,631.7,627.518,636.6669999999999,640.889,636.322,635.477,637.436,
195.5,782.0,637.611,635.856,638.88,642.451,640.731,631.175,635.665,638.799,631.604,636.036,638.158,630.37,629.776,628.629,627.612,629.3969999999999,626.307,633.742,630.898,625.669,633.136,631.0269999999999,631.594,626.8340000000001,619.21,622.971,623.625,624.757,627.88,629.246,635.5219999999999,622.878,620.982,627.331,632.197,627.505,636.002,641.759,636.558,637.25,636.856,
195.75,783.0,638.258,636.363,638.241,643.808,641.197,631.9209999999999,635.2,639.168,632.52,636.464,638.016,630.487,628.577,629.121,627.8290000000001,629.057,625.903,634.398,631.692,626.455,634.07,631.689,632.11,627.019,620.26,622.701,622.212,625.081,628.5419999999999,629.345,636.031,622.5980000000001,620.381,628.51,632.575,627.5219999999999,637.12,643.115,636.467,636.46,637.268,
196.0,784.0,637.381,637.113,638.925,643.932,642.077,631.308,634.5840000000001,638.313,631.206,636.687,636.984,630.3290000000001,628.895,628.788,628.355,628.2180000000001,626.143,634.04,631.737,626.102,633.179,630.244,632.934,627.31,620.7090000000001,623.487,621.746,624.3009999999999,628.092,629.774,634.568,622.785,620.601,627.414,632.714,627.761,637.895,642.5409999999999,636.9630000000001,636.276,637.488,
196.25,785.0,638.32,636.785,640.361,644.139,642.514,632.369,633.88,639.056,632.263,636.005,638.429,629.861,628.025,629.6469999999999,628.773,628.9169999999999,626.029,633.717,630.66,626.41,633.8380000000001,631.72,631.7959999999999,627.351,620.054,622.673,622.721,625.279,629.149,628.2819999999999,635.839,623.365,620.273,628.363,632.938,627.501,636.442,641.661,637.309,637.286,637.773,
196.5,786.0,638.69,636.931,638.515,644.762,642.173,632.753,634.757,639.064,632.315,636.936,638.018,630.928,629.067,629.964,628.729,628.434,624.814,635.4159999999999,631.072,625.38,633.194,631.395,632.818,627.515,621.313,623.286,623.757,627.984,629.038,629.154,634.614,623.8380000000001,621.104,628.776,632.1469999999999,627.4209999999999,638.102,643.031,637.504,637.6080000000001,637.98,
196.75,787.0,637.39,637.7130000000001,638.219,643.206,644.01,631.9119999999999,634.987,638.846,630.738,637.26,637.746,630.2230000000001,629.0840000000001,629.705,629.102,629.5840000000001,625.6569999999999,633.582,631.711,625.745,632.635,632.104,633.202,626.84,620.9,622.447,622.7330000000001,625.0509999999999,628.9580000000001,629.226,634.604,623.327,619.955,627.379,634.309,627.447,638.13,644.0880000000001,635.809,637.052,638.53,
197.0,788.0,638.16,636.525,639.312,644.378,644.605,632.248,634.889,638.798,631.879,636.439,637.7909999999999,629.884,628.794,629.766,628.256,628.48,626.087,633.258,630.8009999999999,626.2719999999999,632.4019999999999,631.471,632.153,627.6519999999999,620.964,624.126,623.33,625.217,629.0830000000001,629.97,635.405,623.2959999999999,620.132,627.231,632.977,627.743,639.067,642.581,638.095,637.561,638.803,
197.25,789.0,638.0269999999999,637.7669999999999,641.124,644.554,644.779,631.727,634.573,639.904,632.0169999999999,637.257,636.748,630.118,629.284,629.002,628.938,628.425,625.64,634.802,630.406,626.439,633.205,630.879,631.776,627.17,621.5980000000001,621.6469999999999,623.3380000000001,625.946,628.705,629.621,635.758,623.186,620.414,628.127,632.8009999999999,627.7280000000001,638.461,642.184,636.96,637.113,638.765,
197.5,790.0,638.96,637.036,640.259,644.372,645.502,633.1030000000001,634.802,640.34,631.048,636.4540000000001,637.812,629.578,628.803,630.0980000000001,628.715,628.506,624.13,634.859,630.684,627.736,634.008,631.885,631.185,627.604,619.998,622.539,623.729,625.6569999999999,628.144,629.361,636.972,623.2230000000001,619.64,628.597,633.879,627.428,639.327,642.311,637.2080000000001,637.736,639.1659999999999,
197.75,791.0,638.461,636.738,640.481,644.5269999999999,646.494,633.939,635.3,641.151,629.955,637.111,637.689,630.013,630.001,630.646,629.5459999999999,629.805,625.5,634.285,631.664,626.092,633.635,632.5369999999999,631.45,627.52,621.194,622.756,622.822,625.553,629.621,630.0790000000001,635.899,622.675,620.634,628.42,632.971,627.431,639.994,641.721,637.5219999999999,638.27,639.1759999999999,
198.0,792.0,639.82,636.989,640.562,645.497,646.36,633.371,634.7909999999999,641.026,631.4780000000001,636.86,637.9,631.263,629.445,630.531,629.753,628.974,626.236,634.554,631.3580000000001,627.087,634.508,631.822,632.446,627.37,621.2669999999999,623.764,622.693,624.923,628.307,630.554,636.038,623.237,620.216,628.956,633.895,627.618,640.139,641.131,637.202,637.66,639.072,
198.25,793.0,639.269,636.9680000000001,640.369,646.794,647.805,633.116,635.07,641.243,631.293,637.313,638.586,631.161,630.122,631.469,629.2280000000001,627.94,625.427,635.354,630.839,626.908,634.064,632.559,631.784,627.479,621.513,621.621,623.2959999999999,624.499,629.164,630.212,635.985,623.398,620.181,628.87,633.224,628.451,639.626,640.539,637.035,637.7669999999999,639.197,
198.5,794.0,639.59,636.736,640.406,646.6759999999999,648.433,634.128,635.371,641.472,632.289,636.602,638.467,631.1519999999999,629.066,632.2230000000001,628.269,628.99,625.6419999999999,635.573,632.115,626.741,634.1419999999999,632.238,632.384,627.715,622.12,620.367,622.75,624.734,628.923,630.0409999999999,635.284,623.385,620.065,629.031,633.882,628.11,640.599,642.1659999999999,637.322,638.1990000000001,639.26,
