TimesH,Frame,36,65,100,133,135,148,150,151,235,240,252,305,311,312,1117,1290,1367,1415,1692,1725,1846,1947,1969,2045,2086,2123,2331,2337,2408,2409,2431,2447,2453,2499,2522,2566,2580,2640,2647,2660,2667,2711,2810,3114,3148,3363,3482,3493,3692,3695,3704,3760,3843,3890,3958,4019,4063,4107,4154,4182,4216,4227,4232,4240,4254,4261,4303
354.0,1416.0,616.345,617.524,616.002,615.582,622.641,614.919,618.279,615.0830000000001,612.938,617.993,614.311,616.9259999999999,615.2230000000001,616.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.25,1417.0,615.7959999999999,617.9540000000001,615.775,615.403,623.168,614.63,617.425,615.326,612.063,617.373,613.179,615.678,614.433,614.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.5,1418.0,615.003,617.752,616.35,615.568,622.732,613.938,617.984,615.589,610.937,616.49,613.637,615.9069999999999,614.494,614.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.75,1419.0,615.744,619.355,617.307,614.804,623.378,615.151,618.24,616.0830000000001,611.6519999999999,616.306,613.545,615.9630000000001,614.694,615.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0,1420.0,616.472,620.02,618.816,615.6469999999999,625.0319999999999,614.9169999999999,619.969,617.09,611.802,617.567,614.034,616.596,616.148,616.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.25,1421.0,616.996,623.586,622.9259999999999,616.665,627.52,616.841,623.229,619.957,611.745,618.2,614.967,619.068,617.845,619.2959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.5,1422.0,617.895,627.982,627.814,618.631,632.93,618.9830000000001,627.805,623.196,613.441,620.368,617.133,621.653,620.623,622.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.75,1423.0,621.012,631.138,632.609,,635.757,621.062,633.9590000000001,626.948,614.656,623.015,617.946,625.346,624.073,625.6709999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0,1424.0,623.695,635.064,637.773,623.403,640.719,623.363,638.864,632.025,615.524,625.482,619.538,628.396,626.9540000000001,629.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.25,1425.0,625.679,639.577,642.939,624.535,644.79,625.6,643.601,635.065,616.575,627.568,621.413,632.669,629.653,631.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.5,1426.0,627.185,643.613,645.445,626.153,648.102,627.371,646.538,637.469,617.716,630.1,623.485,633.3340000000001,632.0880000000001,634.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.75,1427.0,628.5930000000001,644.432,648.452,627.635,649.682,628.062,648.817,638.905,617.5880000000001,630.97,624.398,635.461,632.692,635.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,1428.0,629.89,646.06,650.766,628.523,651.867,630.155,652.013,639.969,619.029,630.927,624.8480000000001,636.788,634.207,636.1990000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.25,1429.0,629.68,648.2180000000001,650.948,629.163,651.465,631.01,652.5459999999999,641.943,619.564,630.703,624.875,637.371,635.44,637.4259999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.5,1430.0,631.104,647.141,651.239,628.727,651.96,630.994,653.256,642.4590000000001,619.815,631.6569999999999,626.813,637.309,635.179,636.9580000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.75,1431.0,631.116,646.659,652.536,630.043,652.4730000000001,631.072,653.178,642.702,620.271,632.018,627.061,637.836,635.95,637.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,1432.0,631.6619999999999,647.422,651.3009999999999,630.928,651.344,631.637,651.919,641.673,620.4169999999999,632.8919999999999,627.04,637.326,635.559,637.2330000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.25,1433.0,631.7,647.513,651.886,628.594,651.91,631.085,651.008,643.3480000000001,619.9590000000001,631.957,626.826,636.7669999999999,635.303,636.5790000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.5,1434.0,631.576,646.435,650.976,629.342,651.238,631.198,650.7769999999999,643.54,620.3580000000001,630.922,626.956,635.738,635.011,636.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.75,1435.0,631.087,647.092,650.318,629.012,651.316,631.114,650.68,643.3,619.844,631.239,626.686,635.987,633.149,638.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,1436.0,631.026,646.331,650.816,627.991,649.149,630.241,650.951,642.378,620.6469999999999,631.1759999999999,627.5880000000001,635.0169999999999,634.765,636.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.25,1437.0,629.562,645.275,649.868,628.4019999999999,649.262,630.289,649.726,642.359,619.7090000000001,631.065,626.622,635.29,633.261,636.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.5,1438.0,630.028,646.044,648.64,627.408,647.75,631.02,649.604,641.6519999999999,620.54,629.814,626.271,635.7819999999999,633.3380000000001,635.0880000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.75,1439.0,629.337,644.061,648.8380000000001,627.033,646.876,629.942,648.7769999999999,641.938,620.3,630.909,626.076,634.061,631.304,635.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,1440.0,629.4630000000001,644.0840000000001,647.462,626.535,646.768,628.756,646.982,641.14,621.137,629.298,626.039,634.19,632.009,635.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.25,1441.0,629.35,643.51,647.313,627.531,644.715,627.878,647.906,641.923,620.018,629.357,625.9590000000001,634.2,631.8380000000001,633.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.5,1442.0,629.039,642.77,646.632,626.77,644.883,628.448,647.285,640.92,619.877,628.581,625.481,632.4680000000001,630.684,634.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.75,1443.0,629.056,641.74,647.021,625.803,644.028,628.014,645.5740000000001,640.5319999999999,619.183,628.844,624.7919999999999,631.53,632.107,632.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,1444.0,628.805,640.701,646.533,626.163,642.2180000000001,627.177,644.656,640.1759999999999,619.143,628.145,624.601,631.362,630.615,632.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.25,1445.0,627.293,639.738,644.1419999999999,625.632,642.245,627.929,645.335,640.364,618.673,628.09,625.535,630.854,630.873,633.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.5,1446.0,627.385,640.4,643.341,624.806,641.7719999999999,627.609,644.643,641.394,618.5790000000001,627.675,624.874,630.448,630.263,632.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.75,1447.0,626.904,638.952,643.419,625.1519999999999,641.95,627.012,643.719,640.255,619.355,626.752,622.989,630.867,629.828,632.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,1448.0,625.974,637.525,642.9209999999999,624.271,640.451,626.4830000000001,643.299,640.1759999999999,618.175,626.804,625.012,630.174,630.609,632.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.25,1449.0,625.121,637.518,642.992,623.859,640.044,626.2040000000001,643.373,639.2719999999999,618.933,625.8530000000001,623.241,629.347,629.749,631.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.5,1450.0,624.947,637.062,642.286,624.1419999999999,639.9540000000001,625.254,642.649,638.52,617.956,625.7090000000001,625.007,628.94,629.295,630.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.75,1451.0,625.033,636.715,642.6759999999999,622.943,638.34,625.85,641.077,638.018,618.761,625.3,623.646,628.321,628.7719999999999,630.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,1452.0,624.264,634.66,640.345,623.547,638.408,625.288,640.827,638.0830000000001,617.339,625.061,624.178,628.182,629.823,629.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.25,1453.0,624.273,635.558,640.742,622.5269999999999,637.544,624.821,640.3380000000001,637.443,617.356,624.814,624.089,627.536,627.865,630.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.5,1454.0,624.438,634.538,639.062,621.925,636.435,622.9680000000001,638.682,638.384,617.778,624.265,623.993,627.87,627.83,628.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.75,1455.0,624.58,633.359,638.187,621.84,635.0509999999999,623.531,638.677,636.557,618.148,624.116,624.303,627.599,626.547,628.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,1456.0,623.793,633.303,638.385,622.374,634.613,622.7090000000001,638.427,635.616,618.494,623.359,623.654,627.05,627.447,628.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.25,1457.0,623.111,631.556,637.136,622.163,634.993,623.143,636.31,635.308,617.818,623.781,622.809,626.49,626.869,627.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5,1458.0,622.486,631.448,637.153,621.286,632.869,622.135,636.185,633.27,616.128,622.775,623.937,626.4159999999999,625.69,627.7959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.75,1459.0,622.101,630.253,634.849,621.714,632.919,621.927,635.894,633.475,617.839,623.349,622.418,625.937,624.795,626.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,1460.0,621.955,631.135,633.993,620.73,632.687,621.14,634.72,632.586,617.523,621.859,622.0459999999999,626.239,624.707,626.5980000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.25,1461.0,621.5740000000001,629.689,634.114,620.383,631.664,620.873,633.376,631.675,616.749,622.076,622.431,624.2,624.53,625.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.5,1462.0,621.187,628.977,633.475,619.759,631.211,621.566,632.965,631.7080000000001,616.7230000000001,622.102,622.4159999999999,623.7090000000001,624.394,625.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.75,1463.0,621.518,628.214,634.123,619.669,629.361,621.198,632.283,629.264,617.0269999999999,620.645,622.279,622.918,624.6990000000001,624.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,1464.0,621.237,627.071,631.756,619.444,628.9,621.049,629.798,629.535,615.985,621.265,621.2,622.9680000000001,623.736,624.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.25,1465.0,621.6419999999999,626.909,631.061,620.078,629.053,620.656,630.736,629.762,616.442,620.388,620.197,622.887,623.505,623.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.5,1466.0,620.888,626.528,631.091,619.617,628.734,620.1569999999999,630.453,628.043,617.255,620.506,621.125,622.328,623.065,623.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.75,1467.0,620.143,626.465,630.736,618.312,627.163,621.044,629.906,628.125,616.113,620.0269999999999,620.957,621.262,622.786,623.5740000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,1468.0,620.234,625.77,630.5880000000001,619.326,626.877,620.298,629.59,627.9209999999999,616.04,620.812,620.298,620.969,621.836,622.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.25,1469.0,619.717,625.856,629.54,618.169,627.248,620.4730000000001,629.494,626.375,615.8969999999999,619.308,620.304,620.4540000000001,622.8240000000001,621.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.5,1470.0,619.746,624.938,628.673,617.604,626.317,620.102,628.628,627.126,614.683,619.572,620.072,620.595,620.95,622.1759999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.75,1471.0,619.323,625.012,629.311,618.857,625.764,620.126,626.841,625.988,615.0169999999999,620.021,619.168,620.599,622.003,621.2819999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.0,1472.0,618.722,624.815,628.44,617.625,625.64,619.631,627.394,624.4590000000001,614.989,619.138,619.264,620.534,621.102,620.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.25,1473.0,618.9159999999999,623.638,627.507,617.13,625.383,619.977,626.977,624.124,615.4730000000001,617.9780000000001,617.626,619.331,621.682,621.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
