TimesH,Frame,6,11,12,14,18,22,26,35,45,50,80,116,124,142,145,147,152,155,166,174,183,223,224,235,332,335,338,481,832
181.5,726.0,615.3530000000001,616.13,616.354,613.969,616.741,616.378,614.886,614.122,613.997,614.362,614.0880000000001,624.307,624.089,625.779,620.794,624.219,617.549,620.141,624.245,625.612,620.092,617.156,616.431,613.956,624.346,619.4680000000001,620.82,614.44,
181.75,727.0,613.9580000000001,614.496,615.503,612.918,615.844,615.258,614.278,612.585,612.618,612.869,612.097,624.477,623.119,626.8290000000001,619.945,623.687,615.17,619.207,623.702,625.6030000000001,618.9119999999999,616.246,615.524,612.328,624.8969999999999,618.735,620.2280000000001,614.826,
182.0,728.0,614.1419999999999,614.672,614.984,612.241,614.887,615.06,613.464,611.875,612.232,613.3290000000001,611.884,623.888,623.812,626.429,619.144,624.2180000000001,615.93,619.746,623.496,626.235,619.0319999999999,615.938,614.776,613.01,623.684,618.335,620.4580000000001,,
182.25,729.0,613.443,614.716,615.057,612.613,615.155,614.874,613.79,611.702,611.844,614.682,611.904,624.97,624.011,625.268,618.992,623.2719999999999,616.0419999999999,618.952,624.081,626.406,619.5509999999999,615.87,615.427,612.997,623.754,618.516,621.345,,
182.5,730.0,614.4590000000001,614.627,615.366,613.013,615.71,616.018,614.617,612.378,612.817,614.5880000000001,611.535,625.999,624.323,626.115,619.466,624.875,616.5369999999999,619.491,624.196,626.4780000000001,619.432,616.0,615.754,612.788,624.961,618.7,621.023,,
182.75,731.0,615.4630000000001,615.05,615.9680000000001,612.744,616.389,615.8340000000001,614.804,611.536,612.6669999999999,614.0459999999999,612.549,626.515,626.451,628.5219999999999,620.784,627.0840000000001,617.498,619.904,626.314,627.6759999999999,620.275,616.8530000000001,616.06,612.7869999999999,627.957,620.239,622.45,,
183.0,732.0,615.775,616.862,616.547,613.215,616.112,616.008,614.686,613.538,613.381,615.404,612.7769999999999,627.996,628.673,631.148,622.597,627.82,617.81,620.751,628.617,632.195,622.817,617.25,616.117,613.141,630.885,621.306,624.366,,
183.25,733.0,616.129,616.356,617.0830000000001,613.86,617.624,616.3530000000001,616.193,613.488,613.418,616.053,613.149,629.775,630.9580000000001,632.945,623.234,629.2719999999999,617.9780000000001,623.32,633.375,634.46,623.217,618.1419999999999,616.6990000000001,613.627,634.034,621.915,625.8,616.062,
183.5,734.0,616.442,618.432,617.819,614.198,618.326,617.016,615.398,613.929,614.227,615.763,613.447,631.769,630.35,634.0509999999999,624.788,630.453,619.462,623.575,634.746,636.345,625.674,619.6519999999999,617.269,613.5509999999999,637.867,624.222,628.5219999999999,617.513,
183.75,735.0,617.365,618.276,618.24,614.206,619.094,618.294,616.624,613.6669999999999,614.187,616.5369999999999,614.05,633.511,634.5740000000001,638.18,625.036,631.818,620.443,624.34,637.307,638.215,626.383,620.712,617.9730000000001,614.842,640.141,624.097,628.48,,
184.0,736.0,616.927,618.09,618.908,614.487,619.515,618.622,616.706,614.128,614.538,616.691,614.068,636.173,634.496,640.831,626.047,633.636,621.8009999999999,624.639,639.489,640.569,626.814,621.078,618.438,613.841,641.6,625.332,629.4159999999999,618.42,
184.25,737.0,617.543,618.393,619.039,614.664,620.018,619.44,618.107,614.581,615.317,617.903,613.9490000000001,635.4259999999999,635.533,642.48,627.59,633.94,622.748,624.8240000000001,641.325,641.673,628.88,622.815,619.035,614.023,644.811,626.078,630.216,619.396,
184.5,738.0,617.821,618.771,619.275,614.924,620.5840000000001,618.988,616.865,613.927,615.6619999999999,618.2769999999999,613.781,634.9590000000001,635.52,644.364,626.76,634.366,624.188,624.628,642.391,642.665,629.456,623.778,619.894,614.742,647.179,626.196,630.047,620.305,
184.75,739.0,617.08,619.432,619.807,615.117,621.508,619.461,617.121,614.831,615.019,618.039,614.0419999999999,635.404,636.271,643.4580000000001,626.7080000000001,634.698,624.804,625.952,642.58,644.7909999999999,629.435,624.0740000000001,620.224,614.52,648.672,626.16,631.888,620.0840000000001,
185.0,740.0,617.719,619.401,619.71,614.212,621.058,619.168,617.611,615.195,615.724,618.264,614.349,635.099,636.101,644.663,627.5880000000001,633.943,624.715,625.6030000000001,643.836,642.857,629.441,623.84,618.372,615.25,648.077,626.186,630.472,620.285,
185.25,741.0,617.425,618.789,618.726,615.418,620.994,620.28,617.7330000000001,614.847,614.409,618.123,614.341,635.145,636.1080000000001,644.13,627.082,633.2669999999999,624.345,625.515,644.503,643.861,630.131,623.376,618.842,615.08,649.669,627.068,630.836,620.0169999999999,
185.5,742.0,616.967,619.831,620.5409999999999,614.46,621.064,619.599,617.951,613.986,615.573,618.922,614.207,634.212,636.351,644.966,625.821,633.964,624.51,624.856,642.5790000000001,642.868,629.899,625.052,619.394,614.663,649.2080000000001,626.307,629.327,621.054,
185.75,743.0,617.472,618.751,619.781,614.5790000000001,620.846,619.063,617.581,614.769,615.256,618.821,614.034,634.629,634.888,645.141,625.597,633.159,623.535,625.576,644.724,643.007,628.974,622.7869999999999,619.619,613.818,647.877,626.625,629.856,621.32,
186.0,744.0,617.314,619.246,618.712,614.567,621.863,620.564,617.3,614.786,615.32,618.707,614.038,634.205,636.021,645.072,625.064,632.44,624.405,624.7769999999999,643.543,643.198,629.53,624.262,618.201,614.275,648.832,625.571,630.547,620.431,
186.25,745.0,617.42,619.0740000000001,619.029,614.755,621.721,619.66,617.693,614.389,615.044,617.766,613.9,633.706,634.1030000000001,643.445,625.105,632.307,623.474,625.257,641.927,641.644,630.33,623.201,618.31,614.822,648.65,625.841,630.159,620.964,
186.5,746.0,617.0509999999999,618.754,618.538,613.886,621.156,620.0369999999999,617.0369999999999,614.156,615.273,618.521,613.651,633.7869999999999,632.894,642.3580000000001,625.124,630.706,622.809,625.269,643.925,639.7909999999999,628.803,623.803,618.428,614.61,647.345,625.8340000000001,630.327,620.4730000000001,
186.75,747.0,616.52,618.276,619.095,614.535,620.619,619.799,617.621,614.281,614.77,617.661,614.04,633.4119999999999,633.001,642.374,624.247,630.961,623.974,624.582,642.837,640.485,627.972,623.611,619.086,614.611,647.268,624.387,629.237,620.206,
187.0,748.0,616.9590000000001,619.418,618.557,613.499,621.3009999999999,619.172,617.414,614.83,615.924,617.736,613.707,632.869,631.702,641.886,624.234,630.899,622.805,624.001,643.172,639.975,628.346,623.089,618.27,614.349,647.909,624.809,629.2230000000001,619.9830000000001,
187.25,749.0,615.66,618.633,618.448,614.191,620.062,618.193,617.784,614.42,615.146,617.274,613.448,632.068,631.687,641.553,624.095,629.638,623.111,623.438,642.177,640.689,628.131,623.132,617.619,614.462,647.418,624.466,628.2919999999999,619.779,
187.5,750.0,616.599,618.311,618.785,613.62,620.44,619.494,616.58,614.385,615.021,617.94,613.684,632.231,631.934,641.525,623.839,628.804,622.737,623.141,641.46,638.462,627.556,622.828,617.381,614.1669999999999,646.768,623.865,628.505,619.247,
187.75,751.0,616.159,618.053,617.2280000000001,614.7280000000001,619.974,618.428,617.495,614.177,615.345,618.035,613.163,631.96,631.25,640.225,623.085,628.816,623.163,622.65,640.614,638.784,627.095,622.362,617.8580000000001,614.44,647.383,623.2719999999999,628.131,618.928,
188.0,752.0,615.4169999999999,617.9830000000001,618.24,613.429,619.341,618.507,617.5509999999999,614.156,614.707,617.432,613.325,631.143,631.115,641.184,623.702,629.172,623.2909999999999,622.576,640.288,637.8290000000001,628.201,622.361,617.65,614.3430000000001,646.393,622.869,627.327,619.5509999999999,
