TimesH,Frame,NoMissing,3,3,4,4,8,8,14,14,15,15,18,18,22,22,29,29,32,32,33,33,35,35,42,42,47,47,48,48,55,55,57,57,58,58,63,63,67,67,68,68,71,71,74,74,76,76,79,79,82,82,89,89,94,94,95,95,98,98,99,99,101,101,108,108,110,110,111,111,118,118,126,126,130,130,133,133,143,143,151,151,167,167,190,190,194,194,197,197,198,198,199,199,213,213,215,215,216,216,217,217,218,218,222,222,226,226,229,229,230,230,235,235,241,241,244,244,246,246,317,317,318,318,320,320,322,322,343,343,346,346,350,350,357,357,358,358,360,360,362,362,370,370,388,388,389,389,390,390,396,396,397,397,403,403,415,415,421,421,423,423,429,429,485,485,486,486,589,589,609,609,617,617,648,648,720,720,840,840,870,870,960,960,1030,1030,1172,1172,1272,1272
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
375.75,1503.0,,217.269,118.37,229.11900000000003,120.198,181.22799999999998,117.86200000000001,261.654,123.54799999999999,52.181999999999995,124.796,40.235,128.291,47.833,128.946,253.627,131.874,175.236,134.674,210.34400000000002,134.8,263.205,133.591,76.355,135.804,62.519,137.401,268.29,137.389,184.18599999999998,138.899,215.236,139.967,230.854,138.905,78.02199999999999,142.559,224.421,92.01899999999999,173.076,92.79299999999999,127.243,94.23100000000001,70.094,96.49700000000001,240.422,98.42200000000001,214.793,97.554,82.164,98.84899999999999,220.511,103.925,252.071,104.79700000000001,35.961,107.99799999999999,200.143,106.68,260.605,107.82700000000001,100.79799999999999,108.73200000000001,212.192,109.931,171.62599999999998,106.85799999999999,58.339,111.031,246.637,114.03200000000001,47.378,118.669,19.901,166.98,28.046,168.315,56.665,169.1,90.932,172.31900000000002,64.45,179.06400000000002,47.736000000000004,142.07399999999998,57.251999999999995,144.491,243.114,142.768,27.813000000000002,143.91,87.884,144.241,76.749,151.937,42.388999999999996,151.52100000000002,258.052,150.969,264.676,150.52100000000002,198.042,151.537,274.83299999999997,151.42,13.298,154.112,56.358000000000004,157.656,88.743,155.921,22.096999999999998,158.722,42.532,161.636,228.095,159.429,100.839,159.906,179.50099999999998,64.387,205.28799999999998,67.964,190.638,67.443,196.863,70.297,120.845,78.396,202.908,82.5,217.83700000000002,86.367,75.696,89.53399999999999,109.22,87.544,189.17700000000002,85.729,85.35799999999999,90.14200000000001,139.282,93.529,189.53099999999998,40.773,133.906,40.302,175.06599999999997,39.479,195.197,47.379,211.27,45.397,184.07,47.863,174.83,55.618,92.193,61.781000000000006,121.336,57.97,194.696,59.655,96.079,113.96700000000001,127.34700000000001,81.563,201.24900000000002,133.731,209.15,124.835,30.85,161.285,80.846,119.84899999999999,236.804,92.289,226.832,37.262,111.057,140.275,105.416,126.564,,,,,,
376.0,1504.0,,217.328,118.28,229.083,120.19,181.207,117.82,261.69599999999997,123.556,52.196999999999996,124.773,40.214,128.264,47.845,129.023,253.59799999999998,131.875,175.229,134.64600000000002,210.22400000000002,134.444,263.17400000000004,133.597,76.373,135.808,62.508,137.412,268.207,137.295,184.199,138.888,215.162,139.928,230.78,138.906,78.047,142.709,224.213,92.04799999999999,173.043,92.792,127.26899999999999,94.206,70.095,96.56,240.41099999999997,98.447,214.787,97.56200000000001,82.131,98.829,220.55200000000002,103.88600000000001,252.123,104.78399999999999,35.955,108.015,200.15599999999998,106.7,260.62,107.8,100.794,108.697,212.178,109.978,171.0,106.0,58.231,110.962,246.649,114.03399999999999,47.32,118.664,19.861,166.993,28.061,168.368,56.638999999999996,169.075,90.87100000000001,172.359,64.464,179.09400000000002,47.736000000000004,142.077,57.255,144.499,243.153,142.689,27.824,143.861,87.875,144.239,76.748,151.938,42.372,151.523,258.043,150.97,264.675,150.572,198.329,151.502,274.781,151.361,13.317,154.118,56.353,157.66899999999998,88.72399999999999,155.86700000000002,22.055,158.72,42.555,161.645,228.032,159.25,100.75200000000001,159.849,179.438,64.33,205.303,67.964,190.68,67.455,196.854,70.28399999999999,120.844,78.345,202.92,82.49600000000001,217.831,86.335,75.692,89.52799999999999,109.255,87.436,189.093,85.696,85.31,90.189,139.259,93.59899999999999,189.429,40.789,133.88299999999998,40.296,175.03599999999997,39.41,195.213,47.356,211.326,45.401,184.054,47.861999999999995,174.8,55.625,92.12700000000001,61.771,121.385,58.013999999999996,194.688,59.628,96.07700000000001,113.971,127.31200000000001,81.555,201.268,133.678,209.136,124.81299999999999,30.785999999999998,161.30100000000002,80.861,119.84299999999999,236.864,92.279,226.767,37.16,110.99,140.268,105.20299999999999,126.616,,,,,,
376.25,1505.0,,217.36599999999999,118.29299999999999,229.043,120.184,181.21,117.85,261.644,123.559,52.211000000000006,124.76299999999999,40.284,128.238,47.891000000000005,129.046,253.56099999999998,131.861,175.209,134.662,210.248,134.433,263.138,133.648,76.382,135.809,62.534,137.405,268.181,137.298,184.21599999999998,138.858,215.105,139.914,230.80900000000003,138.862,78.045,142.66299999999998,224.206,92.071,173.005,92.78399999999999,127.277,94.18799999999999,70.10600000000001,96.555,240.426,98.446,214.763,97.571,82.15700000000001,98.848,220.512,103.87299999999999,252.183,104.77600000000001,35.982,108.0,200.145,106.7,260.695,107.76700000000001,100.771,108.698,212.18400000000003,109.936,171.386,106.43700000000001,58.136,110.975,246.632,114.036,47.301,118.645,19.848,166.965,28.053,168.38400000000001,56.63399999999999,169.05599999999998,90.84200000000001,172.356,64.484,179.035,47.732,142.072,57.263999999999996,144.576,243.743,142.033,27.730999999999998,143.855,87.881,144.22,76.758,151.94799999999998,42.358999999999995,151.512,258.025,150.985,264.663,150.645,198.333,152.047,274.782,151.339,13.311,154.107,56.328,157.654,88.721,155.893,22.072,158.705,42.536,161.668,228.06599999999997,159.17600000000002,100.75,159.84,179.359,64.245,205.294,68.014,190.64700000000002,67.497,196.799,70.294,120.789,78.315,202.92700000000002,82.49700000000001,217.856,86.37899999999999,75.676,89.51799999999999,109.198,87.42200000000001,189.137,85.68299999999999,85.32600000000001,90.164,139.27700000000002,93.568,189.39700000000002,40.777,133.92700000000002,40.288000000000004,175.084,39.361,195.24099999999999,47.315,211.136,45.523999999999994,184.03400000000002,47.85,174.738,55.625,92.148,61.74,121.227,58.01,194.642,59.56100000000001,96.051,113.96,127.33,81.539,201.232,133.695,209.101,124.80799999999999,30.805999999999997,161.262,80.824,119.82600000000001,236.699,92.363,226.935,37.119,111.04299999999999,140.263,105.006,126.682,,,,,,
376.5,1506.0,,217.34599999999998,118.257,229.02599999999998,120.212,181.175,117.765,261.605,123.556,52.196000000000005,124.809,40.246,128.28,47.938,129.066,253.548,131.866,175.2,134.68200000000002,210.31400000000002,134.47299999999998,263.121,133.643,76.361,135.803,62.511,137.336,268.12,137.251,184.2,138.875,215.09,139.93200000000002,230.791,138.88299999999998,78.062,142.666,224.416,92.069,172.988,92.758,127.234,94.126,70.124,96.59899999999999,240.407,98.44200000000001,214.764,97.581,82.21799999999999,98.844,220.51,103.87799999999999,252.09,104.804,35.994,108.01,200.15900000000002,106.70700000000001,260.681,107.85,100.78,108.682,212.18200000000002,110.12100000000001,171.46900000000002,106.415,58.203,111.006,246.639,114.039,47.293,118.652,19.823,166.96900000000002,27.959,168.354,56.611000000000004,169.053,90.82700000000001,172.372,64.545,178.985,47.766999999999996,141.997,57.24,144.545,243.692,142.071,27.705,143.77200000000002,87.905,144.18,76.73,151.946,42.342,151.5,258.007,150.97299999999998,264.65,150.653,198.294,152.179,274.837,151.262,13.315,154.07299999999998,56.343,157.679,88.735,155.851,22.08,158.69899999999998,42.526,161.64700000000002,228.081,159.07299999999998,100.65299999999999,159.814,179.308,64.182,205.262,67.992,190.68400000000003,67.468,196.67700000000002,70.324,120.85,78.279,202.93200000000002,82.48299999999999,217.838,86.37100000000001,75.652,89.52799999999999,109.22399999999999,87.38,189.148,85.654,85.28200000000001,90.195,139.297,93.571,189.40400000000002,40.785,133.924,40.258,175.085,39.272,195.157,47.401,211.705,45.298,184.043,47.781000000000006,174.687,55.582,92.14,61.691,121.288,58.003,194.646,59.593,96.031,113.955,127.32,81.514,201.245,133.707,209.095,124.779,30.844,161.282,80.777,119.82600000000001,236.582,92.34100000000001,226.896,37.227,111.068,140.282,105.154,126.751,,,,,,
376.75,1507.0,,217.38,118.29,229.03900000000002,120.227,181.162,117.75,261.591,123.544,52.208999999999996,124.792,40.296,128.265,47.923,129.082,253.52,131.866,175.15,134.585,210.512,134.797,263.08799999999997,133.639,76.352,135.786,62.51,137.28799999999998,268.079,137.205,184.21099999999998,138.881,215.03900000000002,139.914,230.794,138.869,78.067,142.744,224.328,92.064,173.074,92.762,127.274,94.07799999999999,70.139,96.682,240.403,98.448,214.767,97.58200000000001,82.225,98.853,220.43400000000003,103.889,252.06099999999998,104.829,35.723,107.83200000000001,200.196,106.65,260.675,107.81700000000001,100.765,108.67299999999999,212.18599999999998,110.369,171.43,106.527,58.196000000000005,110.93299999999999,246.64,114.064,47.387,118.70200000000001,19.809,166.993,27.993000000000002,168.37599999999998,56.6,169.051,90.78399999999999,172.331,64.56,178.958,47.732,142.067,57.218,144.608,242.987,142.749,27.715,143.761,87.914,144.22799999999998,76.727,151.938,42.35,151.509,257.976,150.968,264.666,150.648,198.203,151.632,274.802,151.284,13.265,154.069,56.316,157.7,88.719,155.861,22.07,158.686,42.525,161.619,228.101,159.001,100.594,159.759,179.27599999999998,64.111,205.35,68.094,190.668,67.43,196.612,70.329,120.80799999999999,78.295,202.93400000000003,82.465,217.835,86.385,75.64399999999999,89.525,109.229,87.383,189.187,85.66799999999999,85.214,90.25399999999999,139.192,93.75,189.34,40.796,133.868,40.258,175.108,39.266,195.12400000000002,47.295,211.81799999999998,45.302,184.005,47.809,174.553,55.506,92.148,61.71,121.274,58.036,194.657,59.614,96.023,113.965,127.279,81.52199999999999,201.22,133.746,209.088,124.74700000000001,30.7,161.281,80.752,119.82799999999999,236.678,92.287,226.68599999999998,37.104,111.088,140.291,105.355,126.706,,,,,,
377.0,1508.0,,217.429,118.339,229.021,120.226,181.15900000000002,117.74,261.634,123.573,52.226000000000006,124.765,40.234,128.297,47.92100000000001,129.012,253.49599999999998,131.899,175.12599999999998,134.599,210.637,135.094,263.111,133.653,76.343,135.776,62.503,137.15200000000002,268.057,137.191,184.197,138.887,215.014,139.931,230.826,138.866,78.028,142.87,224.355,92.038,173.085,92.70200000000001,127.256,94.001,70.155,96.743,240.43,98.458,214.77599999999998,97.557,82.23,98.836,220.418,103.911,252.028,104.833,35.673,107.81,200.253,106.665,260.692,107.85799999999999,100.762,108.663,212.17700000000002,110.226,171.47299999999998,106.54299999999999,58.202,110.90700000000001,246.618,114.072,47.342,118.726,19.772000000000002,167.00799999999998,27.834,168.342,56.565,169.04,90.728,172.304,64.61,178.952,47.713,142.03799999999998,57.178999999999995,144.675,242.888,142.786,27.618000000000002,143.714,87.899,144.22,76.741,151.941,42.35,151.504,257.954,150.975,264.682,150.727,198.202,152.011,274.899,151.235,13.244000000000002,154.059,56.318000000000005,157.707,88.69200000000001,155.888,22.096999999999998,158.685,42.516000000000005,161.589,228.054,158.882,100.62700000000001,159.739,179.063,63.993,205.22799999999998,68.07,190.675,67.453,196.615,70.288,120.835,78.268,202.951,82.436,217.822,86.421,75.654,89.515,109.26799999999999,87.35600000000001,189.11700000000002,85.62200000000001,85.21600000000001,90.227,139.195,93.757,189.238,40.788000000000004,133.846,40.263000000000005,175.077,39.232,195.113,47.383,211.745,45.406000000000006,184.013,47.753,174.493,55.506,92.07600000000001,61.702,121.30799999999999,58.02,194.638,59.63399999999999,95.999,113.964,127.31700000000001,81.498,201.209,133.74,209.05599999999998,124.709,30.615,161.278,80.73899999999999,119.838,236.646,92.381,226.622,37.138000000000005,111.134,140.254,105.27799999999999,126.749,,,,,,
377.25,1509.0,,217.484,118.404,229.00400000000002,120.24600000000001,181.136,117.766,261.626,123.57600000000001,52.224,124.738,40.231,128.269,47.93,129.069,253.46900000000002,131.89,175.005,134.483,210.642,135.18,263.178,133.679,76.318,135.763,62.513000000000005,137.112,268.02299999999997,137.129,184.183,138.928,214.965,139.928,230.794,138.884,78.008,142.999,224.334,92.055,173.11599999999999,92.70700000000001,127.241,93.977,70.123,96.806,240.446,98.46,214.803,97.552,82.226,98.82700000000001,220.368,103.94,252.055,104.846,35.675,107.899,200.268,106.667,260.69,107.848,100.73899999999999,108.691,212.17700000000002,110.29299999999999,171.452,106.45,58.218,110.91799999999999,246.601,114.045,47.349,118.711,19.732,166.99900000000002,27.842,168.30599999999998,56.56,168.99900000000002,90.704,172.291,64.608,178.946,47.677,142.076,57.18600000000001,144.67700000000002,243.618,142.08,27.499000000000002,143.774,87.91,144.207,76.732,151.922,42.34,151.491,257.952,151.01,264.68,150.658,197.979,151.813,274.935,151.254,13.269,154.069,56.31399999999999,157.702,88.699,155.858,22.079,158.681,42.50899999999999,161.597,227.977,158.781,100.57700000000001,159.74200000000002,179.095,63.933,205.165,68.055,190.722,67.459,196.584,70.32,120.788,78.182,202.94,82.444,217.803,86.47200000000001,75.633,89.539,109.291,87.395,189.06,85.60600000000001,85.206,90.227,139.201,93.71799999999999,189.283,40.791,133.906,40.328,175.054,39.194,195.15099999999998,47.455,211.794,45.463,183.998,47.743,174.49900000000002,55.497,92.059,61.73,121.521,58.001000000000005,194.63400000000001,59.635,96.00299999999999,113.96799999999999,127.29,81.46,201.19099999999997,133.691,209.04,124.678,30.634,161.293,80.718,119.82700000000001,236.73,92.375,226.761,37.249,111.12200000000001,140.371,105.12700000000001,126.706,,,,,,
377.5,1510.0,,217.484,118.476,229.007,120.262,181.132,117.765,261.617,123.586,52.269,124.71700000000001,40.218,128.309,47.843,129.049,253.43900000000002,131.88299999999998,174.919,134.381,210.646,135.065,263.22900000000004,133.70600000000002,76.328,135.763,62.519,137.135,267.945,137.071,184.16,138.942,214.96400000000003,139.957,230.81900000000002,138.80700000000002,78.005,143.019,224.312,92.021,173.118,92.656,127.213,93.92299999999999,70.166,96.855,240.422,98.477,214.769,97.53,82.209,98.834,220.33900000000003,103.912,251.979,104.94,35.634,107.936,200.3,106.656,260.798,107.831,100.726,108.676,212.171,110.366,171.489,106.42399999999999,58.093999999999994,110.809,246.602,114.06299999999999,47.353,118.719,19.8,167.03099999999998,27.789,168.262,56.56100000000001,168.99900000000002,90.709,172.268,64.654,178.99099999999999,47.638000000000005,142.11700000000002,57.163999999999994,145.01,243.614,142.054,27.648000000000003,143.659,87.914,144.215,76.727,151.936,42.336000000000006,151.513,257.936,151.005,264.705,150.668,198.002,151.697,274.98900000000003,151.232,13.286,154.041,56.315,157.719,88.681,155.924,22.109,158.67,42.458,161.625,227.918,158.74,100.56700000000001,159.739,179.00400000000002,63.839,205.21099999999998,68.063,190.678,67.495,196.592,70.28,120.756,78.143,202.91299999999998,82.445,217.838,86.509,75.608,89.53,109.40799999999999,87.43700000000001,189.183,85.647,85.162,90.241,139.189,93.74799999999999,189.24400000000003,40.789,133.905,40.341,175.082,39.227,195.125,47.277,211.78400000000002,45.45,184.025,47.778,174.472,55.448,92.086,61.703,121.625,58.00899999999999,194.611,59.619,96.01100000000001,113.948,127.21,81.47399999999999,201.18599999999998,133.72299999999998,209.035,124.675,30.674,161.309,80.722,119.794,,,226.78900000000002,37.213,111.052,140.45,105.431,126.68299999999999,,,,,,
377.75,1511.0,,217.49599999999998,118.52,229.037,120.314,181.09900000000002,117.721,261.63599999999997,123.585,52.278,124.681,40.137,128.368,47.711999999999996,129.0,253.44,131.895,174.891,134.361,210.66,135.134,263.226,133.727,76.297,135.753,62.486000000000004,137.091,267.93,137.088,184.15200000000002,138.987,214.972,139.957,230.80200000000002,138.819,78.017,143.013,224.29,91.993,173.13400000000001,92.60799999999999,127.24,93.86200000000001,70.21600000000001,96.829,240.393,98.46600000000001,214.75900000000001,97.516,82.212,98.863,220.308,103.925,251.989,104.956,35.675,107.976,200.338,106.68,260.738,107.87899999999999,100.71600000000001,108.729,212.157,110.286,171.449,106.352,58.018,110.805,246.59599999999998,114.086,47.358999999999995,118.699,19.747,167.06,27.744,168.25900000000001,56.50899999999999,169.017,90.689,172.23,64.63600000000001,179.00099999999998,47.599,142.114,57.151,144.882,242.622,142.929,27.593000000000004,143.68,87.931,144.21,76.72,151.921,42.361999999999995,151.514,257.909,151.011,264.693,150.681,198.144,152.085,275.032,151.21,13.284,154.041,56.309,157.7,88.637,155.887,22.085,158.683,42.418,161.622,227.947,158.681,100.56200000000001,159.745,179.03099999999998,63.826,205.167,68.03699999999999,190.701,67.497,196.546,70.28399999999999,120.729,78.063,202.90900000000002,82.434,217.858,86.493,75.60600000000001,89.529,109.48299999999999,87.429,189.21099999999998,85.64,85.118,90.25399999999999,139.21,93.68,189.137,40.824,133.85,40.352,175.055,39.233000000000004,195.132,47.223,212.054,45.434,184.03099999999998,47.733999999999995,174.511,55.477,92.055,61.678000000000004,121.67399999999999,58.018,194.6,59.667,96.008,113.973,127.147,81.47800000000001,201.25900000000001,133.51,209.014,124.601,30.691999999999997,161.285,80.678,119.772,,,226.982,37.351,111.126,140.384,105.0,127.0,,,,,,
378.0,1512.0,,217.52700000000002,118.625,229.048,120.29,181.019,117.648,261.717,123.59200000000001,52.272,124.669,40.196,128.39,47.67,128.959,253.387,131.923,174.835,134.274,210.673,135.17,263.14,133.73,76.28399999999999,135.75799999999998,62.443999999999996,137.055,267.91,137.109,184.137,138.987,214.933,139.933,230.821,138.785,78.023,143.084,224.25400000000002,91.99,173.09,92.613,127.23100000000001,93.77799999999999,70.194,96.852,240.412,98.471,214.764,97.501,82.194,98.89399999999999,220.225,103.92399999999999,251.997,104.98700000000001,35.661,108.012,200.412,106.65899999999999,260.72700000000003,107.881,100.681,108.715,212.132,110.40100000000001,171.40400000000002,106.185,58.008,110.772,246.605,114.081,47.356,118.723,19.707,167.078,27.77,168.225,56.473,168.987,90.641,172.218,64.631,179.037,47.559,142.138,57.166000000000004,144.725,242.554,142.98,27.484,143.868,87.93,144.22799999999998,76.71600000000001,151.92,42.358999999999995,151.506,257.877,151.011,264.681,150.672,198.106,151.915,274.971,151.213,13.289000000000001,154.069,56.293,157.685,88.634,155.925,22.073,158.686,42.388999999999996,161.636,227.90599999999998,158.613,100.58200000000001,159.826,178.997,63.867,205.165,68.046,190.737,67.445,196.62099999999998,70.18,120.698,78.133,202.90900000000002,82.439,217.86,86.523,75.593,89.538,109.579,87.46,189.15900000000002,85.58200000000001,85.12100000000001,90.277,139.236,93.67,189.06900000000002,40.805,133.806,40.372,175.05599999999998,39.164,195.02200000000002,47.01,211.951,45.498000000000005,184.03799999999998,47.735,174.49200000000002,55.475,92.021,61.684,121.755,58.012,194.58900000000003,59.795,95.979,113.935,127.171,81.429,201.229,133.577,209.002,124.555,30.728,161.265,80.649,119.743,,,226.958,37.308,111.191,140.38299999999998,105.0,127.0,,,,,,
378.25,1513.0,,217.577,118.677,229.03400000000002,120.29899999999999,180.99099999999999,117.62200000000001,261.718,123.59100000000001,52.244,124.71799999999999,40.104,128.401,47.67100000000001,128.968,253.34400000000002,131.922,174.798,134.342,210.63099999999997,135.106,263.157,133.755,76.28,135.759,62.445,137.018,267.888,137.17,184.169,139.007,214.892,139.901,230.83,138.745,77.97399999999999,143.045,224.292,91.962,172.94,92.479,127.275,93.72200000000001,70.219,96.88799999999999,240.419,98.527,214.782,97.48700000000001,82.16,98.91799999999999,220.137,103.979,251.96599999999998,104.994,35.588,107.943,200.423,106.641,260.772,107.94,100.709,108.75399999999999,212.143,110.344,171.46200000000002,106.24700000000001,58.004,110.76,246.575,114.119,47.371,118.75,19.668,167.06900000000002,27.785999999999998,168.217,56.443999999999996,168.981,90.603,172.25,64.592,178.953,47.549,142.178,57.141999999999996,144.756,242.61700000000002,142.94299999999998,27.611,143.69799999999998,87.915,144.282,76.722,151.905,42.352,151.497,257.839,151.024,264.666,150.65200000000002,198.153,151.753,275.031,151.239,13.300999999999998,154.049,56.281000000000006,157.673,88.602,155.86700000000002,22.105999999999998,158.67700000000002,42.481,161.579,227.81599999999997,158.548,100.459,159.813,178.981,63.79,205.233,68.119,190.683,67.45100000000001,196.512,70.283,120.652,78.16,202.87,82.439,217.878,86.551,75.558,89.546,109.524,87.45299999999999,189.106,85.51799999999999,85.11399999999999,90.29299999999999,139.217,93.647,189.14700000000002,40.804,133.761,40.424,175.062,39.163000000000004,194.949,46.948,211.90200000000002,45.522,184.062,47.756,174.43599999999998,55.482,92.039,61.631,121.802,58.032,194.567,59.775,95.92399999999999,113.866,127.14299999999999,81.425,201.386,133.327,208.99099999999999,124.56,30.678,161.264,80.613,119.75200000000001,236.645,92.387,229.96900000000002,38.119,111.279,140.344,105.0,127.0,,,,,,
378.5,1514.0,,217.604,118.736,229.002,120.334,180.965,117.64399999999999,261.673,123.584,52.262,124.69,40.164,128.407,47.758,129.054,253.34099999999998,131.941,174.798,134.405,210.68,135.16299999999998,263.216,133.761,76.28399999999999,135.773,62.415,137.015,267.85,137.226,184.171,139.031,214.88400000000001,139.861,230.88099999999997,138.724,77.99,143.072,224.442,91.912,173.003,92.51100000000001,127.285,93.682,70.196,96.914,240.421,98.551,214.774,97.494,82.165,98.95,220.11,103.96,251.87,105.00399999999999,35.637,108.072,200.42700000000002,106.68,260.812,107.94,100.698,108.73700000000001,212.15400000000002,110.24700000000001,171.452,106.307,57.93600000000001,110.76299999999999,246.524,114.165,47.397,118.772,19.666,167.105,27.721999999999998,168.21,56.431000000000004,168.97099999999998,90.53299999999999,172.266,64.57300000000001,178.993,47.533,142.128,57.11,144.654,242.46,143.137,27.474,143.861,87.944,144.296,76.71600000000001,151.91899999999998,42.36600000000001,151.49200000000002,257.805,151.043,264.638,150.66299999999998,198.1,151.966,274.944,151.243,13.331,154.002,56.262,157.737,88.56700000000001,155.815,22.075,158.692,42.486000000000004,161.563,227.832,158.55,100.294,159.69799999999998,178.94400000000002,63.766999999999996,205.278,68.17399999999999,190.65599999999998,67.47,196.465,70.304,120.59899999999999,78.169,202.861,82.434,217.88,86.619,75.54,89.54700000000001,109.42200000000001,87.375,188.832,85.471,85.109,90.26700000000001,139.211,93.619,189.18599999999998,40.828,133.7,40.461,175.072,39.222,194.899,46.94,211.938,45.505,183.995,47.628,174.467,55.455,92.055,61.647,121.859,58.043,194.525,59.787,95.914,113.844,127.086,81.354,201.59799999999998,132.692,208.984,124.557,30.483,161.268,80.58,119.734,232.13400000000001,93.78399999999999,228.864,38.161,111.27,140.23,105.0,127.0,,,,,,
378.75,1515.0,,217.61,118.74700000000001,229.024,120.34100000000001,180.946,117.637,261.621,123.59200000000001,52.275,124.689,40.19,128.43,47.668,129.045,253.321,131.966,174.752,134.406,210.68599999999998,135.164,263.172,133.77700000000002,76.296,135.804,62.406000000000006,136.984,267.793,137.238,184.172,139.003,214.868,139.84,230.83900000000003,138.776,78.017,143.11700000000002,224.50099999999998,91.824,172.84400000000002,92.411,127.28,93.624,70.184,96.928,240.418,98.574,214.725,97.499,82.132,98.98,220.02599999999998,103.99,251.769,105.025,35.594,108.146,200.47,106.695,260.851,107.961,100.682,108.745,212.21,110.06299999999999,171.707,106.682,57.865,110.82799999999999,246.505,114.154,47.43600000000001,118.757,19.659000000000002,167.104,27.666999999999998,168.172,56.398,168.93599999999998,90.541,172.227,64.586,178.97799999999998,47.518,142.19299999999998,57.093999999999994,144.565,242.354,143.186,27.379,143.91,87.92399999999999,144.286,76.71300000000001,151.904,42.361000000000004,151.472,257.802,151.014,264.612,150.518,197.912,151.91,275.006,151.27100000000002,13.43,153.952,56.28,157.72299999999998,88.604,155.82399999999998,22.018,158.678,42.496,161.502,227.768,158.447,100.34100000000001,159.779,178.857,63.708,205.296,68.204,190.635,67.442,196.542,70.18,120.656,78.156,202.842,82.42200000000001,217.88299999999998,86.666,75.533,89.555,109.325,87.323,188.82,85.416,85.06299999999999,90.206,139.21,93.57,189.19299999999998,40.829,133.664,40.473,175.044,39.233000000000004,194.891,46.887,211.865,45.531000000000006,183.935,47.626999999999995,174.359,55.36600000000001,92.03299999999999,61.70399999999999,121.83200000000001,57.972,194.519,59.746,95.896,113.84200000000001,127.053,81.402,201.38400000000001,133.22299999999998,208.977,124.54,30.435,161.266,80.574,119.706,232.32299999999998,93.866,227.831,37.905,111.29,140.121,107.14,126.185,,,,,,
379.0,1516.0,,217.607,118.691,228.977,120.336,180.922,117.62100000000001,261.617,123.589,52.286,124.65899999999999,40.211,128.36,47.508,128.97,253.31799999999998,132.014,174.747,134.45,210.94400000000002,135.602,263.091,133.789,76.283,135.80700000000002,62.388999999999996,136.894,267.71299999999997,137.14,184.21,138.997,214.834,139.841,230.829,138.769,77.976,143.072,224.59,91.734,172.831,92.344,127.249,93.55,70.208,96.934,240.435,98.56299999999999,214.71099999999998,97.51700000000001,82.07700000000001,98.98899999999999,219.99599999999998,103.96,251.91099999999997,105.001,35.635999999999996,108.118,200.485,106.65799999999999,260.736,107.98299999999999,100.696,108.78,212.202,109.975,171.68200000000002,106.583,57.95,110.829,246.507,114.194,47.522,118.803,19.651,167.097,27.61,168.14700000000002,56.372,168.928,90.478,172.264,64.63600000000001,178.945,47.511,142.209,57.088,144.651,242.327,143.202,27.355999999999998,143.95600000000002,87.916,144.239,76.679,151.868,42.32,151.469,257.791,151.04399999999998,264.645,150.562,198.081,152.127,274.936,151.27100000000002,13.5,153.928,56.298,157.738,88.56700000000001,155.763,21.991999999999997,158.675,42.537,161.469,227.79,158.33700000000002,100.24799999999999,159.86,178.84,63.721000000000004,205.285,68.197,190.649,67.498,196.52,70.14399999999999,120.59,78.23100000000001,202.813,82.436,217.851,86.648,75.506,89.573,109.391,87.38799999999999,188.709,85.383,85.053,90.208,139.27700000000002,93.455,189.21400000000003,40.846,133.674,40.478,175.033,39.143,194.886,46.903999999999996,211.885,45.547,183.834,47.56399999999999,174.261,55.365,92.081,61.695,121.79299999999999,57.933,194.52200000000002,59.691,95.85,113.815,127.12299999999999,81.39,201.717,132.276,208.96,124.50399999999999,30.462,161.287,80.564,119.697,232.217,93.85799999999999,227.28400000000002,37.661,111.234,140.218,102.74,128.439,,,,,,
