TimesH,Frame,NoMissing,18,18,29,29,31,31,34,34,36,36,38,38,41,41,42,42,43,43,47,47,49,49,54,54,63,63,66,66,72,72,75,75,76,76,86,86,89,89,100,100,103,103,104,104,105,105,108,108,109,109,110,110,113,113,117,117,119,119,120,120,121,121,122,122,125,125,126,126,136,136,138,138,139,139,140,140,142,142,158,158,159,159,160,160,163,163,164,164,171,171,174,174,178,178,179,179,180,180,181,181,186,186,187,187,188,188,190,190,192,192,197,197,204,204,205,205,209,209,211,211,212,212,213,213,216,216,219,219,226,226,227,227,228,228,230,230,231,231,232,232,235,235,244,244,246,246,249,249,256,256,257,257,263,263,267,267,271,271,272,272,273,273,274,274,309,309,316,316,334,334,371,371,538,538,582,582,681,681
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
181.25,725.0,,212.421,23.444000000000003,202.174,72.574,68.215,76.39,118.28200000000001,77.817,228.71400000000003,69.633,82.815,71.874,194.22099999999998,71.497,102.874,71.85,112.295,72.26,92.521,67.929,208.321,67.60600000000001,113.49600000000001,62.57899999999999,216.199,59.034,80.56,60.501999999999995,240.21099999999998,54.131,105.449,46.511,177.995,47.648,217.26,42.144,101.052,108.84299999999999,71.23899999999999,106.723,162.609,97.665,63.2,99.788,225.74900000000002,101.29700000000001,242.567,103.209,263.858,102.78200000000001,80.89399999999999,103.52799999999999,250.02900000000002,97.162,93.18799999999999,98.916,70.172,93.63600000000001,97.604,94.066,264.303,94.17,121.521,92.846,174.97099999999998,96.70700000000001,54.522,89.904,83.03399999999999,85.765,197.39,84.571,104.315,86.62899999999999,186.273,86.285,177.578,78.561,13.443,135.123,46.583,134.60299999999998,57.056999999999995,135.12,273.49,134.961,34.281,134.203,221.321,131.784,270.433,127.03299999999999,52.013000000000005,129.378,92.743,129.13,196.171,127.491,245.887,120.509,107.191,123.964,201.997,123.95200000000001,227.636,124.26899999999999,134.403,117.76,34.988,120.64200000000001,15.383,117.881,35.991,110.686,161.139,110.064,84.945,112.958,105.76799999999999,115.721,75.842,165.93599999999998,88.94200000000001,165.73,60.831,169.578,25.916,171.322,82.715,163.63,201.345,154.98,42.476000000000006,157.869,211.01,158.664,20.534000000000002,161.024,238.623,159.709,53.224,154.94,270.134,150.46,223.99900000000002,151.66,263.426,154.371,66.626,149.717,7.075,150.875,40.539,146.504,251.99400000000003,140.39600000000002,267.278,141.879,86.67399999999999,144.059,183.951,142.619,108.811,144.109,37.482,176.805,176.672,136.459,61.048,78.835,20.593000000000004,140.87,,,,,,
181.5,726.0,,212.452,23.421999999999997,202.146,72.568,68.2,76.399,118.306,77.816,228.517,69.55199999999999,82.962,71.709,194.21200000000002,71.512,102.87700000000001,71.847,112.288,72.263,92.535,67.961,208.33599999999998,67.618,113.522,62.537,216.19099999999997,59.047,80.59100000000001,60.485,240.283,54.156000000000006,105.399,46.531000000000006,177.893,47.628,217.33900000000003,42.205,101.07,108.792,71.324,106.67399999999999,162.638,97.65899999999999,63.238,99.795,225.765,101.29799999999999,242.555,103.221,263.825,102.814,80.92,103.535,250.07299999999998,97.084,93.194,98.84899999999999,70.187,93.65100000000001,97.575,94.014,264.212,94.20299999999999,121.522,92.829,175.041,96.635,54.39,89.90899999999999,83.022,85.789,197.41299999999998,84.61200000000001,104.32600000000001,86.60700000000001,186.271,86.289,177.575,78.53399999999999,13.439,135.131,46.61,134.649,57.117,135.15200000000002,273.6,134.998,34.238,134.221,221.28799999999998,131.839,270.41900000000004,127.016,52.001000000000005,129.394,92.71799999999999,129.10399999999998,196.203,127.51799999999999,245.892,120.51700000000001,107.175,123.898,202.0,123.875,227.672,124.24799999999999,134.476,117.787,35.007,120.669,15.505,117.795,35.849000000000004,110.55,161.14600000000002,110.05799999999999,84.90899999999999,112.971,105.662,115.76899999999999,75.827,165.86900000000003,88.961,165.77,60.82,169.521,26.003,171.38299999999998,82.72399999999999,163.596,201.22,154.95,42.483999999999995,157.85299999999998,211.02700000000002,158.66,20.561,161.028,238.701,159.713,53.208999999999996,154.92600000000002,270.185,150.485,223.99,151.618,263.486,154.428,66.638,149.747,7.079,150.86,40.49,146.516,252.015,140.4,267.23,141.915,86.803,144.002,184.18900000000002,142.364,108.82700000000001,144.086,37.495,176.75099999999998,176.674,136.44299999999998,61.055,78.889,20.691999999999997,140.91,,,,,,
181.75,727.0,,212.46599999999998,23.443,202.13299999999998,72.582,68.205,76.382,118.322,77.792,228.435,69.68,83.186,71.62899999999999,194.233,71.51100000000001,102.934,71.792,112.31299999999999,72.24600000000001,92.53,67.979,208.29,67.642,113.539,62.535,216.19400000000002,59.063,80.57300000000001,60.49100000000001,240.278,54.145,105.37799999999999,46.271,177.838,47.526,217.295,42.18600000000001,101.06,108.792,71.237,106.72,162.67,97.635,63.313,99.774,225.782,101.266,242.60299999999998,103.21,263.784,102.804,80.952,103.506,250.208,97.037,93.204,98.876,70.19,93.645,97.60799999999999,93.978,264.182,94.204,121.514,92.818,175.09099999999998,96.64,54.534,89.932,83.113,85.762,197.46900000000002,84.59299999999999,104.322,86.615,186.22400000000002,86.29799999999999,177.676,78.55,13.423,135.139,46.646,134.616,57.11600000000001,135.084,273.637,134.888,34.256,134.205,221.25599999999997,131.855,270.555,127.045,52.00899999999999,129.39700000000002,92.67299999999999,129.10299999999998,196.21099999999998,127.39399999999999,245.889,120.48700000000001,107.26899999999999,123.838,201.987,123.88799999999999,227.64700000000002,124.24600000000001,134.509,117.803,35.051,120.662,15.286,117.81200000000001,35.759,110.43299999999999,161.14600000000002,110.04299999999999,84.887,112.986,105.64,115.796,75.832,165.812,88.82600000000001,165.824,60.799,169.435,25.984,171.338,82.76,163.599,201.27200000000002,154.937,42.486000000000004,157.836,211.03900000000002,158.653,20.554000000000002,160.981,238.84,159.752,53.20399999999999,154.936,270.153,150.494,223.99,151.611,263.464,154.481,66.678,149.717,7.107,150.893,40.499,146.499,252.012,140.336,267.251,141.92700000000002,86.82799999999999,143.93200000000002,184.253,142.225,108.81200000000001,144.086,37.507,176.71900000000002,176.658,136.423,61.091,78.868,20.682,140.945,,,,,,
182.0,728.0,,212.46400000000003,23.423000000000002,202.136,72.59,68.258,76.393,118.314,77.812,228.364,69.73899999999999,83.27,71.717,194.25599999999997,71.498,102.98,71.753,112.336,72.234,92.566,67.968,208.299,67.648,113.531,62.52,216.195,59.045,80.551,60.47,240.31400000000002,54.148999999999994,105.39200000000001,46.309,177.83599999999998,47.618,217.285,42.24,101.069,108.786,71.271,106.645,162.735,97.56299999999999,63.276,99.766,225.803,101.223,242.643,103.14299999999999,263.887,102.78200000000001,80.868,103.48,250.21,97.01799999999999,93.186,98.83,70.21300000000001,93.741,97.56299999999999,93.97399999999999,264.17,94.19,121.514,92.807,175.11700000000002,96.619,54.533,89.90700000000001,83.119,85.76100000000001,197.49200000000002,84.57600000000001,104.375,86.618,186.238,86.305,177.852,78.498,13.449000000000002,135.13299999999998,46.668,134.62,57.105,135.09,273.744,134.85399999999998,34.294000000000004,134.162,221.304,131.847,270.54900000000004,127.066,52.004,129.407,92.676,129.088,196.245,127.31700000000001,245.899,120.46,107.296,123.745,202.053,123.93700000000001,227.687,124.209,134.545,117.815,35.062,120.639,15.325,117.665,35.611,110.535,161.167,110.01799999999999,84.895,112.96600000000001,105.616,115.775,75.833,165.792,88.76100000000001,165.83900000000003,60.868,169.283,26.02,171.282,82.742,163.60299999999998,201.34099999999998,154.85,42.45,157.861,211.06,158.636,20.581999999999997,160.982,238.87900000000002,159.74200000000002,53.24100000000001,154.964,270.218,150.514,223.97299999999998,151.624,263.481,154.49,66.658,149.725,7.106,150.885,40.493,146.51,251.998,140.304,267.254,141.92700000000002,86.876,143.874,184.28,142.039,108.788,144.12,37.51,176.667,176.653,136.415,61.068000000000005,78.812,20.747,140.975,,,,,,
182.25,729.0,,212.44099999999997,23.426,202.15,72.577,68.283,76.384,118.31700000000001,77.81,228.53799999999998,69.62,83.27799999999999,71.675,194.24900000000002,71.495,103.015,71.738,112.344,72.242,92.491,67.98899999999999,208.33700000000002,67.649,113.566,62.5,216.178,59.041000000000004,80.556,60.513999999999996,240.335,54.146,105.506,46.236999999999995,177.86900000000003,47.643,217.23,42.223,101.02799999999999,108.788,71.342,106.61200000000001,162.797,97.46799999999999,63.293,99.774,225.81400000000002,101.209,242.709,103.111,263.869,102.75200000000001,80.773,103.51100000000001,250.209,97.023,93.20100000000001,98.82600000000001,70.152,93.69200000000001,97.53200000000001,93.902,264.158,94.182,121.50299999999999,92.762,175.139,96.682,54.602,89.94200000000001,83.15299999999999,85.76700000000001,197.495,84.555,104.367,86.601,186.27,86.277,177.90599999999998,78.492,13.421,135.119,46.663999999999994,134.596,57.03,135.126,273.801,134.91,34.306,134.178,221.47799999999998,131.811,270.555,127.039,52.018,129.446,92.74700000000001,129.13,196.22799999999998,127.245,245.863,120.459,107.264,123.677,202.063,123.97200000000001,227.72299999999998,124.234,134.586,117.867,35.063,120.598,15.270999999999999,117.695,35.673,110.694,161.195,110.07799999999999,84.905,112.961,105.598,115.76100000000001,75.863,165.75799999999998,88.694,165.83900000000003,60.919,169.209,26.033,171.27900000000002,82.75,163.571,201.268,154.808,42.453,157.844,211.093,158.596,20.590999999999998,160.976,238.946,159.734,53.312,154.876,270.20099999999996,150.484,223.99900000000002,151.60299999999998,263.457,154.499,66.707,149.628,7.114,150.9,40.469,146.499,251.96200000000002,140.22899999999998,267.325,141.909,86.729,144.046,184.299,141.89600000000002,108.795,144.127,37.521,176.648,176.642,136.407,61.11600000000001,78.637,20.779,140.898,,,,,,
182.5,730.0,,212.47799999999998,23.405,202.175,72.593,68.281,76.384,118.351,77.78,228.49900000000002,69.763,83.45200000000001,71.587,194.22799999999998,71.486,102.99,71.734,112.352,72.238,92.485,67.991,208.33900000000003,67.61,113.59700000000001,62.478,216.187,59.043,80.554,60.511,240.345,54.17100000000001,105.53299999999999,46.301,177.90200000000002,47.57899999999999,217.23,42.239,101.057,108.77799999999999,71.316,106.639,162.776,97.471,63.298,99.738,225.831,101.194,242.701,103.11,263.942,102.72399999999999,80.694,103.48100000000001,250.282,96.95299999999999,93.315,98.82600000000001,70.196,93.65899999999999,97.506,93.90700000000001,264.14799999999997,94.176,121.508,92.76,175.05900000000003,96.87,54.675,89.961,83.11399999999999,85.79,197.525,84.529,104.37700000000001,86.59899999999999,186.30599999999998,86.29700000000001,178.005,78.45100000000001,13.41,135.111,46.628,134.569,57.092,135.29,273.872,134.88,34.301,134.151,221.40200000000002,131.898,270.515,127.03399999999999,52.048,129.451,92.765,129.113,196.266,127.23100000000001,245.882,120.446,107.37200000000001,123.637,202.044,123.93299999999999,227.713,124.26700000000001,134.623,117.89299999999999,35.118,120.55799999999999,15.612,117.62799999999999,35.525999999999996,110.69,161.192,110.071,84.896,112.969,105.611,115.774,75.86,165.706,88.90299999999999,165.815,60.934,169.095,26.024,171.273,82.766,163.537,201.25900000000001,154.82399999999998,42.422,157.849,211.11900000000003,158.607,20.631,160.951,238.928,159.714,53.303000000000004,154.84799999999998,270.19,150.494,224.053,151.472,263.476,154.493,66.705,149.594,7.112,150.899,40.457,146.502,251.975,140.202,267.282,141.845,86.647,144.111,184.28900000000002,141.814,108.8,144.139,37.535,176.58700000000002,176.63299999999998,136.398,61.115,78.65899999999999,20.825,140.865,244.312,61.088,,,,
182.75,731.0,,212.47099999999998,23.385,202.136,72.558,68.288,76.387,118.355,77.766,228.49,69.785,83.456,71.715,194.24900000000002,71.495,102.935,71.758,112.365,72.22,92.568,67.991,208.313,67.567,113.585,62.504,216.21599999999998,59.035,80.587,60.473,240.354,54.126000000000005,105.39399999999999,46.396,177.903,47.652,217.248,42.238,101.102,108.83,71.393,106.56299999999999,162.83,97.448,63.306999999999995,99.73100000000001,225.81900000000002,101.2,242.69,103.146,263.972,102.689,80.548,103.536,250.31799999999998,96.955,93.333,98.81700000000001,70.181,93.62100000000001,97.475,93.86,264.186,94.176,121.552,92.749,175.078,96.89399999999999,54.418,89.927,83.079,85.79299999999999,197.542,84.537,104.48100000000001,86.46600000000001,186.293,86.315,177.863,78.513,13.408,135.14,46.672,134.639,57.114,135.126,273.89099999999996,134.916,34.308,134.155,221.40200000000002,131.859,270.5,127.038,52.07,129.446,92.76700000000001,129.135,196.261,127.14,245.90099999999998,120.443,107.383,123.594,202.165,124.09299999999999,227.769,124.211,134.608,117.941,35.187,120.555,15.62,117.573,35.533,110.64299999999999,161.211,110.065,84.89399999999999,112.963,105.555,115.774,75.857,165.67700000000002,88.777,165.815,60.927,168.995,26.046999999999997,171.326,82.762,163.52100000000002,201.328,154.775,42.43600000000001,157.834,211.12,158.563,20.609,160.936,238.829,159.7,53.413000000000004,154.808,270.17400000000004,150.481,224.048,151.461,263.422,154.509,66.709,149.6,7.1129999999999995,150.912,40.513000000000005,146.497,252.015,140.19799999999998,267.284,141.857,86.60700000000001,144.089,184.354,141.763,108.81700000000001,144.145,37.539,176.56599999999997,176.609,136.391,61.095,78.708,20.866,140.842,244.18099999999998,60.956,,,,
183.0,732.0,,212.47,23.337,202.113,72.584,68.314,76.376,118.37,77.749,228.47799999999998,69.848,83.554,71.678,194.203,71.494,102.979,71.719,112.37100000000001,72.235,92.62299999999999,67.971,208.317,67.57300000000001,113.551,62.498999999999995,216.22400000000002,59.047,80.57,60.455,240.361,54.135,105.346,46.551,177.921,47.655,217.30200000000002,42.294,101.117,108.81299999999999,71.455,106.572,162.841,97.42399999999999,63.293,99.736,225.825,101.189,242.649,103.186,263.95099999999996,102.675,80.527,103.51100000000001,250.368,96.99700000000001,93.277,98.785,70.18,93.60700000000001,97.552,93.874,264.26,94.10700000000001,121.506,92.764,175.075,96.891,54.184,89.90799999999999,83.10700000000001,85.76899999999999,197.248,83.83,104.51799999999999,86.48,186.287,86.311,177.988,78.48899999999999,13.387,135.112,46.695,134.623,57.131,135.15200000000002,273.86,134.861,34.332,134.07,221.446,131.851,270.585,127.01299999999999,52.111000000000004,129.477,92.851,129.128,196.359,127.09299999999999,245.88099999999997,120.43299999999999,107.37799999999999,123.57799999999999,202.171,124.09200000000001,227.80700000000002,124.249,134.653,117.955,35.19,120.56299999999999,15.883,117.634,35.699,110.68799999999999,161.224,110.04299999999999,84.896,112.954,105.516,115.787,75.83800000000001,165.62400000000002,88.573,165.81599999999997,60.985,168.834,26.074,171.41,82.766,163.512,201.351,154.69799999999998,42.448,157.847,211.123,158.612,20.607,160.892,238.908,159.718,53.451,154.781,270.2,150.48,223.99099999999999,151.434,263.481,154.491,66.749,149.615,7.115,150.859,40.505,146.484,252.00799999999998,140.166,267.316,141.881,86.685,143.963,184.28799999999998,141.686,108.82,144.154,37.531,176.57,176.597,136.40200000000002,61.177,78.757,20.903000000000002,140.812,244.31099999999998,60.878,,,,
183.25,733.0,,212.475,23.346,202.095,72.60300000000001,68.347,76.391,118.36,77.732,228.45,69.899,83.53,71.62100000000001,194.22099999999998,71.485,102.993,71.71300000000001,112.365,72.249,92.65299999999999,67.984,208.313,67.533,113.54,62.495,216.217,59.047,80.569,60.451,240.37900000000002,54.11600000000001,105.303,46.347,177.785,47.537,217.213,42.293,101.17299999999999,108.79799999999999,71.493,106.54899999999999,162.844,97.387,63.36,99.756,225.825,101.16,242.69299999999998,103.22,264.13,102.671,80.61399999999999,103.439,250.40599999999998,96.98100000000001,93.23100000000001,98.758,70.168,93.671,97.531,93.87200000000001,264.278,94.12100000000001,121.52600000000001,92.74600000000001,175.102,96.97,54.119,89.929,83.072,85.788,197.264,83.90899999999999,104.521,86.476,186.24200000000002,86.26,178.135,78.48,13.38,135.111,46.693999999999996,134.631,57.177,135.238,273.932,134.944,34.364000000000004,134.10299999999998,221.49200000000002,131.751,270.623,127.007,52.121,129.467,92.855,129.112,196.364,127.098,245.882,120.42399999999999,107.36,123.602,202.293,124.07700000000001,227.77599999999998,124.271,134.61700000000002,117.948,35.22,120.55,15.450999999999999,117.52,35.675,110.698,161.246,110.03299999999999,84.884,112.95700000000001,105.413,115.738,75.825,165.622,88.507,165.833,61.02,168.67,26.045,171.37599999999998,82.789,163.512,201.275,154.716,42.43899999999999,157.852,211.1,158.655,20.623,160.892,238.76,159.644,53.492,154.74,270.23,150.487,223.99,151.414,263.46,154.526,66.806,149.596,7.1129999999999995,150.87,40.547,146.488,252.013,140.132,267.405,141.798,86.791,143.872,184.188,141.70600000000002,108.84200000000001,144.12,37.562,176.593,176.581,136.386,61.163000000000004,78.74,20.893,140.75799999999998,244.02599999999998,60.699,,,,
183.5,734.0,,212.482,23.348000000000003,202.05700000000002,72.6,68.32600000000001,76.377,118.38,77.72800000000001,228.485,69.878,83.57,71.637,194.229,71.49600000000001,102.984,71.699,112.391,72.248,92.64,68.003,208.297,67.52,113.531,62.494,216.21,59.027,80.538,60.486000000000004,240.46,54.09,105.104,46.174,177.753,47.476000000000006,217.232,42.273,101.182,108.807,71.48100000000001,106.58,162.89700000000002,97.36200000000001,63.3,99.756,225.81799999999998,101.16,242.662,103.17200000000001,264.10400000000004,102.714,80.533,103.40899999999999,250.43099999999998,96.9,93.24700000000001,98.76799999999999,70.156,93.684,97.499,93.81700000000001,264.343,94.17399999999999,121.495,92.75,175.051,96.988,54.244,89.86399999999999,83.01100000000001,85.771,197.268,83.79299999999999,104.428,86.541,186.292,86.287,178.229,78.492,13.388,135.089,46.678999999999995,134.592,57.211999999999996,135.139,274.053,135.03,34.452,134.079,221.49400000000003,131.879,270.558,127.037,52.126000000000005,129.466,92.87299999999999,129.144,196.352,127.09299999999999,245.91099999999997,120.42,107.402,123.546,202.301,124.065,227.743,124.287,134.666,117.961,35.167,120.59700000000001,15.423,117.60799999999999,35.673,110.68799999999999,161.248,110.022,84.87799999999999,112.979,105.40899999999999,115.738,75.82600000000001,165.639,88.421,165.912,61.019,168.542,26.073,171.389,82.82,163.471,201.2,154.765,42.428999999999995,157.83100000000002,211.05900000000003,158.67700000000002,20.611,160.9,238.697,159.618,53.43899999999999,154.719,270.253,150.5,223.94299999999998,151.457,263.41900000000004,154.516,66.835,149.537,7.105,150.724,40.586999999999996,146.507,252.00400000000002,140.105,267.44,141.814,86.721,143.85399999999998,184.09799999999998,141.637,108.855,144.14600000000002,37.592,176.576,176.59799999999998,136.361,61.184,78.778,20.959,140.795,244.419,60.688,,,,
183.75,735.0,,212.486,23.340999999999998,202.035,72.577,68.328,76.403,118.387,77.722,228.49400000000003,69.89,83.63,71.665,194.199,71.505,102.995,71.71600000000001,112.37799999999999,72.235,92.59100000000001,67.994,208.33,67.497,113.603,62.507,216.21,59.022,80.53699999999999,60.501000000000005,240.45,54.088,104.986,46.113,177.71400000000003,47.468999999999994,217.19099999999997,42.262,101.18,108.79799999999999,71.6,106.499,162.905,97.36200000000001,63.358999999999995,99.758,225.81799999999998,101.14200000000001,242.638,103.119,264.147,102.713,80.607,103.507,250.40400000000002,96.94200000000001,93.287,98.70100000000001,70.104,93.70700000000001,97.486,93.786,264.371,94.243,121.493,92.75,175.088,96.943,54.345,89.887,82.99700000000001,85.771,197.207,83.663,104.40799999999999,86.573,186.329,86.275,178.304,78.438,13.379000000000001,135.078,46.706,134.599,57.153999999999996,135.139,274.074,135.015,34.441,134.121,221.403,131.928,270.579,127.038,52.148999999999994,129.465,92.86200000000001,129.127,196.343,126.948,245.915,120.417,107.449,123.51799999999999,202.37,124.118,227.768,124.258,134.69,117.97,35.196999999999996,120.554,15.0,118.0,35.643,110.779,161.231,110.014,84.87700000000001,112.985,105.455,115.772,75.814,165.67,88.366,165.91,61.099,168.507,26.08,171.399,82.831,163.429,201.207,154.746,42.42,157.829,211.077,158.64600000000002,20.679000000000002,160.928,238.755,159.632,53.461000000000006,154.681,270.26099999999997,150.488,223.87099999999998,151.498,263.5,154.50799999999998,66.847,149.481,7.4110000000000005,153.974,40.592,146.499,251.993,140.09799999999998,267.422,141.805,86.546,143.878,184.113,141.606,108.866,144.159,37.566,176.518,176.609,136.362,61.144,78.778,21.002,140.762,244.391,60.498999999999995,,,,
184.0,736.0,,212.487,23.349,202.02900000000002,72.582,68.389,76.445,118.405,77.689,228.445,69.934,83.369,71.423,194.217,71.49600000000001,102.986,71.72800000000001,112.37700000000001,72.241,92.617,67.979,208.377,67.525,113.635,62.516000000000005,216.209,59.004,80.553,60.489,240.422,54.089,105.26899999999999,46.239,177.58599999999998,47.43,217.167,42.223,101.186,108.74799999999999,71.655,106.465,162.893,97.348,63.333,99.771,225.835,101.117,242.611,103.103,264.129,102.68799999999999,80.655,103.43,250.449,96.959,93.26899999999999,98.704,70.09,93.709,97.47399999999999,93.789,264.457,94.238,121.515,92.734,175.12900000000002,96.955,54.33,89.963,83.01100000000001,85.757,197.081,83.462,104.365,86.62,186.3,86.274,178.25099999999998,78.456,13.401,135.06799999999998,46.668,134.532,57.229,135.19299999999998,274.05400000000003,134.99,34.523,134.094,221.511,131.914,270.572,127.04799999999999,52.133,129.464,92.875,129.13299999999998,196.359,126.945,245.91,120.38799999999999,107.527,123.48100000000001,202.234,124.02,227.78900000000002,124.24700000000001,134.74,117.98299999999999,35.198,120.58200000000001,15.545,117.619,35.677,110.727,161.249,110.005,84.897,112.962,105.506,115.802,75.84100000000001,165.674,88.289,165.89700000000002,61.146,168.39700000000002,26.053,171.421,82.838,163.385,201.25099999999998,154.694,42.42,157.827,211.02200000000002,158.65,20.644000000000002,160.931,238.808,159.653,53.488,154.656,270.263,150.47799999999998,223.925,151.484,263.48900000000003,154.536,66.89,149.513,7.396,154.07399999999998,40.528,146.505,251.985,140.067,267.401,141.832,86.68799999999999,143.76,184.06099999999998,141.596,108.86,144.157,37.538000000000004,176.477,176.605,136.363,61.181000000000004,78.872,21.02,140.775,244.30200000000002,60.48,,,,
184.25,737.0,,212.503,23.344,202.02,72.61,68.318,76.434,118.432,77.694,228.44099999999997,69.806,83.461,71.46300000000001,194.233,71.48899999999999,103.00200000000001,71.751,112.366,72.245,92.69200000000001,67.97,208.4,67.494,113.62100000000001,62.50899999999999,216.237,58.998000000000005,80.531,60.471000000000004,240.476,54.126000000000005,105.391,46.346000000000004,177.486,47.321999999999996,217.253,42.208,101.2,108.728,71.658,106.491,162.908,97.382,63.341,99.764,225.86599999999999,101.09899999999999,242.637,103.137,264.084,102.72,80.709,103.42200000000001,250.452,96.84100000000001,93.288,98.66,70.11,93.65799999999999,97.505,93.78299999999999,264.435,94.21700000000001,121.51700000000001,92.73100000000001,175.09599999999998,96.97200000000001,54.48,89.936,82.895,85.74799999999999,197.044,83.352,104.411,86.59299999999999,186.30700000000002,86.24600000000001,178.363,78.443,13.407,135.076,46.665,134.535,57.288000000000004,135.247,274.112,134.999,34.547,134.10399999999998,221.547,131.872,270.569,127.03299999999999,52.14,129.468,92.92200000000001,129.134,196.393,126.911,245.896,120.42299999999999,107.37200000000001,123.49,202.201,123.993,227.80599999999998,124.25399999999999,134.718,118.005,35.243,120.554,15.255,117.719,35.721,110.804,161.224,110.01,84.91799999999999,112.947,105.46799999999999,115.785,75.822,165.72799999999998,88.145,165.85299999999998,61.159,168.372,26.024,171.40400000000002,82.821,163.38,201.263,154.69799999999998,42.42,157.814,211.03599999999997,158.638,20.594,160.903,238.832,159.638,53.519,154.639,270.25,150.46200000000002,223.94099999999997,151.42,263.492,154.505,66.95,149.545,7.441,154.017,40.498000000000005,146.484,251.96099999999998,140.042,267.39799999999997,141.86700000000002,86.26799999999999,143.906,184.213,141.42700000000002,108.87700000000001,144.145,37.569,176.53,176.606,136.338,61.238,78.875,20.958000000000002,140.734,244.43900000000002,60.501999999999995,,,,
184.5,738.0,,212.514,23.328000000000003,202.028,72.613,68.31,76.449,118.43,77.693,228.315,69.858,83.391,71.408,194.237,71.49,103.023,71.726,112.37,72.251,92.64,68.003,208.416,67.475,113.626,62.507,216.234,59.00899999999999,80.595,60.511,240.438,54.17100000000001,105.425,46.3,177.532,47.483999999999995,217.296,42.308,101.23700000000001,108.72,71.663,106.49700000000001,162.904,97.38600000000001,63.3,99.79799999999999,225.905,101.10600000000001,242.63400000000001,103.095,264.107,102.695,80.735,103.443,250.477,96.803,93.26100000000001,98.68,70.101,93.682,97.512,93.756,264.461,94.20100000000001,121.541,92.75299999999999,174.891,97.17299999999999,54.588,89.969,82.928,85.785,197.172,83.65,104.493,86.47200000000001,186.266,86.23200000000001,178.317,78.446,13.425,135.084,46.668,134.509,57.345,135.255,274.069,134.952,34.577,134.089,221.47299999999998,131.889,270.58299999999997,127.039,52.138000000000005,129.472,92.88,129.121,196.398,126.92399999999999,245.926,120.42,107.31700000000001,123.479,202.22799999999998,123.98299999999999,227.71400000000003,124.264,134.703,117.993,35.308,120.523,15.395,117.779,35.771,110.84899999999999,161.216,110.014,84.86399999999999,112.96799999999999,105.45,115.76700000000001,75.845,165.75599999999997,88.35799999999999,165.78400000000002,61.176,168.30700000000002,26.08,171.403,82.83,163.34799999999998,201.327,154.608,42.418,157.814,211.013,158.622,20.611,160.874,238.878,159.69799999999998,53.526,154.653,270.276,150.467,223.882,151.431,263.533,154.40200000000002,66.873,149.319,7.472,153.993,40.513000000000005,146.515,251.94299999999998,140.017,267.416,141.865,86.387,143.851,184.15,141.355,108.884,144.101,37.575,176.53400000000002,176.618,136.339,61.247,78.87899999999999,20.999000000000002,140.705,244.511,60.583,,,,
