TimesH,Frame,30,86,91,92,99,104,110,114,116,117,119,124,133,134,135,140,144,145,146,147,152,160,163,164,165,167,168,169,170,172,173,174,176,177,179,181,182,183,184,185,188,189,190,193,197,202,205,207,212,213,215,216,218,219,220,226,227,228,229,233,234,236,237,239,241,242,245,247,248,249,250,251,252,254,255,256,258,261,263,270,271,273,274,276,277,280,281,282,283,286,287,296,297,298,300,303,305,307,316,317,322,324,327,336,337,349,354,364,435,438,439,450,452,455,459,494,539,540,587,590,618,640,663,714,728,815,827,1012,1041
0.0,0.0,617.135,617.3240000000001,635.486,627.6759999999999,631.622,631.703,628.297,639.1619999999999,626.216,640.243,643.5409999999999,637.216,663.459,639.0269999999999,639.0269999999999,632.405,649.3240000000001,629.811,634.514,661.297,648.649,657.054,623.243,635.054,643.216,633.1080000000001,660.0,623.0,652.757,630.27,648.405,626.0269999999999,671.1619999999999,653.649,626.865,619.8380000000001,656.081,624.5409999999999,653.649,673.3510000000001,632.865,627.432,626.1619999999999,626.189,647.216,634.351,621.0269999999999,623.8919999999999,620.811,623.784,634.649,622.189,619.568,645.514,628.73,626.946,632.135,623.27,633.622,626.757,623.054,622.432,629.8919999999999,622.27,628.378,633.73,622.8919999999999,626.378,627.73,620.703,634.4590000000001,641.5409999999999,640.784,635.486,619.73,647.3240000000001,625.0269999999999,630.3240000000001,617.405,623.9730000000001,628.216,639.216,625.3240000000001,623.8919999999999,628.1080000000001,623.216,623.216,638.595,630.1080000000001,626.405,634.5409999999999,635.0,622.595,618.243,641.135,621.73,622.514,623.378,631.811,620.6759999999999,627.081,617.405,626.8919999999999,627.514,623.432,618.405,618.9730000000001,618.0,,,,,,,,,,,,,,,,,,,,,
0.25,1.0,614.486,615.865,627.568,623.243,628.216,626.865,622.8919999999999,631.432,621.486,631.297,636.811,631.243,651.595,633.3240000000001,633.73,628.351,640.378,624.243,630.0,650.703,638.297,647.5409999999999,617.9730000000001,630.0,634.0269999999999,626.865,647.595,619.757,641.4590000000001,624.946,641.784,621.081,654.568,644.297,622.27,617.135,644.73,619.703,645.189,660.757,627.135,622.27,621.1619999999999,622.1619999999999,638.081,627.946,618.135,621.757,616.486,619.5409999999999,629.8919999999999,617.8380000000001,616.432,637.4590000000001,623.8919999999999,622.757,627.351,619.0,626.919,622.757,619.757,618.135,622.8380000000001,619.486,624.054,628.568,619.0269999999999,622.1080000000001,624.405,616.4590000000001,628.8919999999999,633.054,632.351,627.514,616.568,638.8919999999999,621.297,624.784,616.1080000000001,619.216,624.622,634.27,621.189,620.1080000000001,624.0269999999999,620.622,619.378,633.297,625.351,622.784,628.8380000000001,630.486,620.595,616.865,634.784,619.8919999999999,619.9730000000001,620.27,632.5409999999999,618.811,624.0,615.568,622.27,623.757,619.5409999999999,616.1080000000001,615.946,616.0269999999999,,617.865,616.1619999999999,,,,,,,,,,,,,,,,,,
0.5,2.0,614.514,614.946,627.297,621.595,626.622,623.378,621.351,627.6759999999999,621.919,629.405,633.189,629.8380000000001,650.6759999999999,632.865,633.0,626.757,639.432,623.081,630.135,650.649,637.081,646.757,618.189,628.0269999999999,634.405,627.243,648.757,618.811,642.865,624.0269999999999,640.622,621.9730000000001,653.73,642.811,622.595,616.622,643.135,619.703,644.351,659.757,626.3240000000001,622.432,620.9730000000001,621.784,637.5409999999999,628.27,617.054,621.8380000000001,618.081,619.568,630.0269999999999,618.4590000000001,617.054,636.378,624.135,621.757,626.622,619.405,626.703,621.297,620.216,619.135,622.595,617.8919999999999,623.054,627.189,619.0,620.5409999999999,624.297,616.9730000000001,628.784,633.3240000000001,633.1619999999999,626.649,616.0,637.73,621.189,623.919,615.703,619.5409999999999,623.054,633.135,621.135,620.351,622.378,619.865,619.351,629.1619999999999,624.784,621.784,628.216,629.486,620.0,617.0,634.1619999999999,618.486,619.189,621.0269999999999,632.4590000000001,618.703,624.73,615.595,620.486,624.189,619.703,616.649,616.649,615.432,620.0,617.3240000000001,615.4590000000001,,,,,,,,,,,,,,,,,,
0.75,3.0,614.865,615.189,626.1080000000001,621.9730000000001,625.568,623.5409999999999,621.378,629.0,621.351,631.0269999999999,631.1619999999999,629.595,651.405,630.432,631.1619999999999,625.757,636.946,623.757,629.595,650.189,636.3240000000001,644.514,618.5409999999999,626.351,634.5409999999999,625.4590000000001,648.27,618.9730000000001,641.811,623.865,637.297,621.568,652.919,643.216,622.243,614.9730000000001,642.0269999999999,618.811,643.73,657.811,625.784,621.919,621.0,621.1080000000001,637.216,628.189,616.865,620.919,616.784,618.703,629.8380000000001,617.054,617.081,635.595,623.703,618.919,626.622,619.5409999999999,626.811,621.757,619.486,618.784,621.216,617.5409999999999,623.27,627.135,619.514,619.919,623.3240000000001,616.4590000000001,630.5409999999999,632.595,632.8380000000001,626.8380000000001,616.189,637.243,621.135,624.568,615.297,619.8919999999999,623.9730000000001,632.595,621.243,620.351,622.135,618.757,618.784,628.811,624.595,621.8380000000001,626.432,628.8380000000001,619.9730000000001,616.595,633.0,618.297,619.649,621.189,634.757,617.486,624.622,616.405,620.4590000000001,621.784,618.811,616.622,616.0,615.73,620.649,616.73,614.73,,,,,,,,,,,,,,,,,,
1.0,4.0,614.081,615.73,627.1619999999999,619.5409999999999,624.351,623.243,622.432,626.703,620.8380000000001,630.351,629.757,627.865,652.0269999999999,631.514,631.135,625.054,634.919,623.703,628.243,650.0269999999999,634.703,642.757,618.595,626.9730000000001,633.595,625.243,648.216,618.595,641.568,624.5409999999999,637.568,621.189,651.405,644.1080000000001,620.486,615.216,642.703,619.243,643.5409999999999,656.8919999999999,627.1619999999999,620.27,620.486,622.0269999999999,637.486,628.622,616.757,621.351,617.865,619.0,629.649,617.405,617.73,636.595,622.703,619.5409999999999,626.432,620.3240000000001,626.811,621.568,620.351,619.351,622.216,618.919,621.919,626.784,619.1619999999999,619.135,623.514,617.054,630.0269999999999,633.27,633.054,626.6759999999999,616.514,639.243,622.514,623.622,615.0,619.8380000000001,624.3240000000001,632.865,620.297,621.081,621.1619999999999,619.6759999999999,618.919,627.216,624.243,621.514,627.649,629.054,619.649,615.8380000000001,632.649,619.3240000000001,618.8919999999999,619.757,633.622,617.243,625.757,615.3240000000001,621.514,622.189,619.189,616.0269999999999,616.27,615.6759999999999,619.865,617.919,614.297,633.6759999999999,,,,,,,,,,,,,,,,,
1.25,5.0,614.865,615.595,625.865,620.703,625.054,622.405,622.243,626.3240000000001,620.486,631.4590000000001,630.27,628.568,654.5409999999999,631.135,631.8380000000001,624.784,634.4590000000001,624.6759999999999,628.4590000000001,650.4590000000001,635.595,642.946,618.1619999999999,625.784,633.757,625.946,647.189,618.649,639.189,624.297,637.189,621.0,649.351,643.9730000000001,621.5409999999999,616.378,642.73,618.919,642.811,657.6489999999999,627.5409999999999,620.757,620.8380000000001,621.622,635.9730000000001,627.946,615.9730000000001,620.649,617.135,617.9730000000001,629.432,617.4590000000001,616.622,636.649,624.135,621.0269999999999,626.3240000000001,619.216,626.73,620.622,619.568,620.135,621.73,618.6759999999999,622.595,626.4590000000001,618.811,618.8380000000001,623.946,616.514,630.189,633.6759999999999,633.514,625.054,615.703,639.297,621.946,623.6759999999999,615.054,620.1619999999999,624.9730000000001,631.811,621.405,620.649,620.811,619.514,619.595,627.243,624.73,621.622,627.486,630.0,620.595,615.8380000000001,631.243,618.243,618.595,620.432,634.27,618.514,625.9730000000001,616.054,621.081,623.1080000000001,618.595,616.405,616.405,615.243,619.8919999999999,617.405,615.054,632.216,,618.703,,,,,,,,,,,,,,,
1.5,6.0,615.297,615.946,625.8919999999999,620.811,625.189,623.3240000000001,623.27,626.919,621.27,630.6759999999999,631.649,627.297,656.135,630.865,629.622,625.405,635.5409999999999,624.919,628.946,650.568,635.351,641.757,618.8380000000001,625.568,632.054,625.568,646.8380000000001,619.6759999999999,639.081,624.297,638.0,620.622,650.216,645.946,619.8380000000001,615.0269999999999,642.189,619.054,643.432,659.622,626.4590000000001,621.757,620.27,622.1619999999999,637.486,627.811,615.946,621.9730000000001,618.919,619.1619999999999,629.784,617.8919999999999,617.622,636.3240000000001,624.351,620.3240000000001,625.865,619.27,625.595,622.3240000000001,620.703,620.297,622.27,618.703,623.297,627.1619999999999,619.486,619.4590000000001,623.919,616.784,628.622,633.919,634.0,625.919,616.784,638.081,623.1619999999999,623.351,615.0269999999999,620.8380000000001,623.5409999999999,631.703,620.919,620.8919999999999,620.595,619.4590000000001,620.0269999999999,627.946,624.4590000000001,621.946,628.135,628.9730000000001,620.595,616.703,631.946,619.622,618.703,620.514,637.27,618.622,625.4590000000001,616.514,621.351,622.1619999999999,619.081,617.378,616.514,615.27,621.135,616.811,613.568,631.568,,615.6759999999999,,,,,,,,,,,,,,,
1.75,7.0,614.6759999999999,616.0269999999999,625.189,622.514,626.27,623.946,622.5409999999999,627.135,621.595,631.8380000000001,630.811,628.595,656.3510000000001,631.757,630.811,625.514,637.3240000000001,624.703,628.3240000000001,652.216,636.514,643.405,618.649,626.3240000000001,633.3240000000001,626.486,647.568,618.486,640.649,624.1619999999999,637.4590000000001,622.0269999999999,649.946,645.865,621.703,615.4590000000001,641.649,619.243,644.216,661.216,626.946,622.3240000000001,620.8380000000001,621.865,639.135,628.4590000000001,616.405,621.405,618.27,618.622,632.1619999999999,617.946,617.811,636.0,623.8380000000001,621.1619999999999,627.0269999999999,619.297,625.9730000000001,622.405,620.243,620.432,620.649,618.486,624.3240000000001,628.757,620.216,620.865,625.135,617.757,629.919,634.405,632.811,626.135,616.486,638.3240000000001,623.865,624.216,614.9730000000001,621.135,623.8919999999999,631.946,623.243,621.784,620.351,619.811,621.189,629.297,625.432,622.6759999999999,626.811,629.811,620.8919999999999,616.757,632.0269999999999,618.5409999999999,619.811,620.0269999999999,633.5409999999999,619.432,625.865,616.703,621.3240000000001,622.757,619.054,616.351,616.6759999999999,615.216,620.6759999999999,618.0269999999999,615.405,632.486,634.757,615.595,615.865,,,,,,,,,,,,,,
2.0,8.0,615.4590000000001,616.216,626.757,622.405,625.649,623.9730000000001,622.3240000000001,627.649,622.6759999999999,631.919,630.6759999999999,628.73,655.0,633.297,632.3240000000001,625.9730000000001,637.0,624.8919999999999,629.135,651.297,636.5409999999999,643.1619999999999,618.784,627.4590000000001,631.6759999999999,628.432,645.378,618.8380000000001,639.8919999999999,624.595,636.351,621.757,650.595,645.243,621.649,615.73,642.6759999999999,618.811,644.1080000000001,661.135,627.27,622.568,620.514,622.243,638.595,628.5409999999999,617.216,622.919,619.135,618.3240000000001,631.27,618.6759999999999,618.1619999999999,637.405,624.432,622.5409999999999,627.1080000000001,619.811,625.405,622.73,621.081,619.8380000000001,620.486,619.243,624.243,628.757,620.243,620.405,625.703,617.865,630.0269999999999,634.6759999999999,633.568,625.9730000000001,616.919,639.432,624.054,624.351,616.9730000000001,620.378,623.351,631.6759999999999,622.649,621.757,619.0,619.8919999999999,620.378,630.378,624.297,622.919,627.514,630.8919999999999,621.3240000000001,617.1080000000001,633.622,619.216,619.649,619.622,634.297,620.919,625.351,617.1619999999999,621.1619999999999,621.919,619.757,616.9730000000001,616.3240000000001,615.1619999999999,621.27,617.811,615.27,631.757,633.297,616.0269999999999,616.757,,,,,,,,,,,,,,
2.25,9.0,615.243,616.432,626.081,621.27,626.8380000000001,624.432,623.27,626.946,622.8919999999999,630.784,630.865,628.595,655.054,633.568,632.946,626.568,636.9730000000001,625.081,628.865,652.216,637.054,642.6759999999999,618.1080000000001,627.297,630.378,628.3240000000001,643.946,618.378,637.649,624.189,638.189,621.405,650.946,645.486,622.189,616.811,641.4590000000001,618.73,644.568,660.73,628.054,622.8919999999999,621.6759999999999,623.216,639.405,629.703,618.081,622.757,618.5409999999999,619.946,631.189,618.6759999999999,617.6759999999999,637.649,623.6759999999999,622.486,628.0269999999999,619.0269999999999,625.486,622.189,620.6759999999999,620.405,620.486,619.946,625.1619999999999,627.649,620.081,621.081,626.1619999999999,618.8380000000001,629.784,633.757,634.4590000000001,627.1619999999999,617.568,640.27,624.6759999999999,624.865,615.9730000000001,620.649,624.8919999999999,631.784,622.919,621.1619999999999,620.568,620.486,621.054,628.1080000000001,625.514,623.9730000000001,626.919,630.0,622.595,617.784,633.135,619.757,619.946,619.568,636.405,620.811,625.865,617.514,621.243,620.4590000000001,619.378,616.0269999999999,617.1080000000001,614.1080000000001,621.405,618.1619999999999,615.9730000000001,632.0269999999999,634.4590000000001,616.811,616.9730000000001,614.5409999999999,,,,,,,,,,,,,
2.5,10.0,614.811,616.216,625.919,620.919,626.297,624.811,623.189,627.378,621.8380000000001,631.514,631.649,628.0269999999999,656.5139999999999,632.432,631.919,626.1619999999999,637.405,624.784,629.0269999999999,651.27,637.351,642.081,618.378,626.4590000000001,630.135,627.9730000000001,645.946,618.405,637.081,624.649,638.405,622.351,649.5409999999999,645.189,621.27,616.8380000000001,,619.9730000000001,643.622,660.27,628.73,622.919,621.6759999999999,622.703,640.649,628.0269999999999,617.514,622.405,618.568,620.946,630.919,618.703,618.054,636.703,623.1619999999999,621.811,628.378,620.514,627.5409999999999,623.378,621.081,620.919,620.622,620.27,625.8919999999999,627.946,620.568,621.919,627.73,617.919,629.757,636.5409999999999,634.405,627.405,617.865,639.649,624.054,623.432,617.27,620.757,624.568,631.405,623.568,621.649,620.135,619.946,620.568,628.189,624.514,624.135,627.6759999999999,630.081,623.568,618.054,633.054,620.1619999999999,620.1080000000001,619.757,637.135,622.297,625.432,617.946,621.405,621.0,619.27,616.4590000000001,617.432,614.9730000000001,621.622,617.432,615.351,632.811,633.919,615.946,617.486,615.514,,,,,,,,,,,,,
