TimesH,Frame,NoMissing,1,1,10,10,19,19,21,21,24,24,53,53,54,54,57,57,67,67,70,70,71,71,72,72,79,79,80,80,89,89,92,92,93,93,101,101,102,102,104,104,105,105,110,110,115,115,116,116,119,119,122,122,126,126,152,152,154,154,160,160,166,166,168,168,170,170,174,174,178,178,183,183,185,185,186,186,189,189,191,191,205,205,216,216,225,225,228,228,241,241,246,246,247,247,253,253,258,258,259,259,263,263,274,274,276,276,285,285,292,292,300,300,319,319,321,321,325,325,328,328,339,339,351,351,354,354,408,408,411,411,451,451,505,505,506,506,519,519,557,557,595,595,634,634,651,651,931,931
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
172.75,691.0,,118.79799999999999,21.136,77.788,11.565,242.666,28.564,219.233,30.73,221.391,24.535,224.831,51.949,38.527,52.542,106.26799999999999,55.409,72.0,62.272,247.165,60.68,128.065,64.848,91.387,65.468,218.14700000000002,42.434,245.533,42.208999999999996,171.86,33.407,184.208,50.913000000000004,98.57799999999999,49.284,192.09799999999998,43.723,109.45200000000001,44.394,63.388999999999996,49.29,177.312,45.949,241.72799999999998,88.08200000000001,154.282,85.601,254.488,86.509,104.508,86.986,234.891,87.346,199.718,94.073,227.32299999999998,70.49600000000001,119.4,81.695,211.959,83.059,72.19,81.346,88.12799999999999,78.985,195.535,113.281,73.631,112.40299999999999,99.3,109.585,55.276,110.835,211.457,110.43700000000001,244.808,117.56200000000001,226.68400000000003,118.197,102.15799999999999,121.177,266.32599999999996,100.912,48.257,100.155,226.94799999999998,103.751,197.701,105.837,39.819,133.624,52.258,133.972,79.737,133.85,36.891999999999996,143.713,68.795,138.088,86.87,138.154,236.83599999999998,139.674,40.46,123.488,65.418,122.71600000000001,25.0,131.593,218.668,127.65,39.478,155.38299999999998,251.668,161.111,24.299,164.83700000000002,11.195,147.93200000000002,103.695,148.732,66.954,152.127,49.398,150.863,21.843000000000004,151.33100000000002,4.7410000000000005,180.734,12.933,180.07,78.324,126.258,,,,,,,,,,,,,,,,
173.0,692.0,,118.884,21.180999999999997,77.854,11.513,242.679,28.575,219.298,30.677,221.388,24.528000000000002,224.842,51.95399999999999,38.63,52.56,106.27600000000001,55.407,71.908,62.283,247.16,60.678000000000004,128.028,64.839,91.421,65.414,218.12,42.44,245.72299999999998,42.213,171.963,33.312,184.18099999999998,50.943999999999996,98.584,49.297,192.137,43.703,109.42399999999999,44.419,63.401,49.302,177.433,45.878,241.75799999999998,88.04299999999999,154.30200000000002,85.565,254.53,86.505,104.412,86.795,234.97799999999998,87.368,199.707,94.057,227.179,70.493,119.56700000000001,81.502,211.968,83.029,72.20100000000001,81.35,88.18299999999999,78.988,195.555,113.324,73.64,112.814,99.31299999999999,109.561,55.336999999999996,110.80799999999999,211.51,110.42,244.852,117.506,226.733,118.21700000000001,102.193,121.145,266.376,100.98899999999999,48.303000000000004,100.15299999999999,226.929,103.766,197.69099999999997,105.775,39.76,133.526,52.286,134.006,79.74,133.856,36.921,143.738,68.69800000000001,138.167,86.86399999999999,138.14,236.88299999999998,139.72299999999998,40.578,123.48,65.443,122.671,25.006999999999998,131.608,218.648,127.616,39.465,155.376,251.673,161.235,24.274,164.81599999999997,11.203,147.903,103.669,148.765,67.166,152.148,49.328,150.822,21.838,151.31799999999998,4.815,180.738,12.931,180.042,78.31,126.215,,,,,,,,,,,,,,,,
173.25,693.0,,118.93,21.164,77.857,11.57,242.7,28.568,219.46900000000002,30.561999999999998,221.345,24.523000000000003,224.852,51.949,38.639,52.601000000000006,106.242,55.343999999999994,71.95,62.276,247.19400000000002,60.656000000000006,128.066,64.815,91.42299999999999,65.337,218.192,42.388999999999996,245.753,42.223,172.00799999999998,33.304,184.148,50.966,98.67399999999999,49.251000000000005,192.199,43.755,109.443,44.38,63.42,49.282,177.487,45.868,241.817,88.052,154.32,85.53399999999999,254.543,86.52,104.39,86.772,234.963,87.35600000000001,199.68099999999998,94.095,227.179,70.453,119.57600000000001,81.396,211.979,83.0,72.23,81.343,88.249,78.913,195.636,113.381,73.658,112.31,99.319,109.471,55.353,110.796,211.597,110.685,244.918,117.417,226.78900000000002,118.27600000000001,102.189,121.13799999999999,266.405,100.962,48.331,100.148,226.99900000000002,103.584,197.69299999999998,105.66,39.641,133.506,52.272,134.02200000000002,79.732,133.869,37.031,143.75799999999998,68.60300000000001,138.156,86.863,138.173,236.997,139.893,40.436,123.48299999999999,65.363,122.666,24.998,131.58100000000002,218.643,127.59200000000001,39.389,155.347,251.68,161.181,24.325,164.77200000000002,11.158,147.85399999999998,103.73,148.696,67.44,151.984,49.277,150.786,21.855999999999998,151.335,4.8580000000000005,180.75900000000001,12.931,180.104,78.383,126.23700000000001,,,,,,,,,,,,,,,,
173.5,694.0,,118.945,21.101,77.77600000000001,11.58,242.69799999999998,28.559,219.481,30.529,221.347,24.561,224.842,51.961000000000006,38.632,52.606,106.29700000000001,55.355,72.029,62.242,247.175,60.626000000000005,128.04,64.815,91.473,65.333,218.195,42.446000000000005,245.674,42.215,172.03400000000002,33.217,184.153,50.988,98.684,49.211999999999996,192.202,43.755,109.47399999999999,44.301,63.435,49.28,177.34,45.861000000000004,241.868,88.04299999999999,154.305,85.505,254.571,86.542,104.40899999999999,86.73200000000001,234.889,87.35799999999999,199.726,94.025,227.239,70.42399999999999,119.726,81.3,211.947,82.97200000000001,72.245,81.32,88.271,78.89399999999999,195.68200000000002,113.399,73.638,112.446,99.30799999999999,109.475,55.379,110.794,211.63299999999998,110.336,245.0,117.37100000000001,226.65900000000002,118.275,102.17399999999999,121.149,266.4,100.914,48.324,100.14399999999999,227.143,103.126,197.71599999999998,105.539,39.713,133.403,52.263999999999996,134.03,79.778,133.877,37.042,143.763,68.657,138.08,86.889,138.24200000000002,237.054,139.981,40.457,123.46799999999999,65.358,122.62299999999999,25.009,131.636,218.63400000000001,127.556,39.383,155.366,251.718,161.34799999999998,24.326,164.74200000000002,11.22,147.835,103.749,148.719,67.414,152.034,49.272,150.745,21.875,151.30700000000002,4.901,180.761,12.942,180.05700000000002,78.393,126.31,,,,,,,,,,,,,,,,
173.75,695.0,,119.01799999999999,21.096999999999998,77.779,11.529000000000002,242.68400000000003,28.554000000000002,219.505,30.503,221.377,24.575,224.83599999999998,51.975,38.755,52.638000000000005,106.281,55.324,72.075,62.203,247.22099999999998,60.596000000000004,128.054,64.818,91.46700000000001,65.273,218.30599999999998,42.558,245.52700000000002,42.353,172.04,33.185,184.149,50.99100000000001,98.68299999999999,49.211000000000006,192.26,43.818000000000005,109.51,44.284,63.467,49.269,177.285,45.95,241.917,88.031,154.30700000000002,85.514,254.574,86.564,104.37799999999999,86.72200000000001,234.81099999999998,87.335,199.696,94.014,227.173,70.403,119.802,81.214,211.998,82.98299999999999,72.266,81.308,88.29,78.878,195.767,113.439,73.67699999999999,112.499,99.35799999999999,109.544,55.354,110.779,211.785,110.41799999999999,245.063,117.32700000000001,226.543,118.3,102.156,121.085,266.35,101.17399999999999,48.355,100.125,227.201,103.03299999999999,197.74900000000002,105.385,39.777,133.42700000000002,52.255,134.029,79.775,133.863,37.1,143.736,68.801,137.96,86.897,138.188,237.08900000000003,139.933,40.474000000000004,123.462,65.40100000000001,122.609,24.976999999999997,131.662,218.63,127.53200000000001,39.332,155.311,251.68099999999998,161.316,24.354,164.709,11.164000000000001,147.819,103.82,148.747,67.497,151.976,49.233999999999995,150.668,21.862,151.295,4.876,180.783,12.970999999999998,180.03,78.45,126.181,,,,,,,,,,,,,,,,
174.0,696.0,,118.98200000000001,21.087,77.78399999999999,11.562000000000001,242.678,28.581999999999997,219.672,30.499000000000002,221.365,24.557,224.859,51.974,38.797,52.625,106.315,55.325,72.14699999999999,62.153999999999996,247.225,60.601000000000006,128.085,64.812,91.48899999999999,65.249,218.398,42.552,245.61,42.476000000000006,172.03599999999997,33.134,184.18900000000002,50.998000000000005,98.663,49.205,192.324,43.797,109.516,44.313,63.492,49.286,177.292,45.952,241.945,87.992,154.287,85.50299999999999,254.554,86.538,104.361,86.712,234.81900000000002,87.32600000000001,199.708,93.945,227.19400000000002,70.406,119.935,81.13600000000001,211.99599999999998,82.96600000000001,72.306,81.30199999999999,88.336,78.843,195.775,113.448,73.62100000000001,112.265,99.324,109.414,55.356,110.792,211.82299999999998,110.48200000000001,245.104,117.291,226.488,118.281,102.165,120.98899999999999,266.33799999999997,101.296,48.376999999999995,100.117,227.273,102.929,197.771,105.18700000000001,39.775999999999996,133.429,52.258,134.041,79.789,133.871,37.161,143.697,69.268,137.688,86.87200000000001,138.162,237.35,140.21200000000002,40.510999999999996,123.42399999999999,65.422,122.56299999999999,24.980999999999998,131.695,218.605,127.501,39.357,155.247,251.705,161.321,24.391,164.65099999999998,11.165999999999999,147.753,103.82600000000001,148.692,67.56,151.845,49.188,150.667,21.854,151.325,4.888999999999999,180.81900000000002,13.005,180.003,78.555,126.146,,,,,,,,,,,,,,,,
174.25,697.0,,119.08200000000001,21.11,77.82600000000001,11.501,242.692,28.579,219.708,30.435,221.36,24.551,224.855,51.96,38.81,52.653999999999996,106.37899999999999,55.291000000000004,72.137,62.172,247.237,60.61600000000001,128.111,64.789,91.524,65.238,218.333,42.595,245.34400000000002,42.443999999999996,172.085,33.106,184.17700000000002,51.008,98.64200000000001,49.166000000000004,192.377,43.821000000000005,109.52,44.35,63.507,49.277,177.34099999999998,45.919,242.032,87.99,154.28,85.529,254.574,86.538,104.365,86.631,234.898,87.31299999999999,199.74400000000003,93.85799999999999,227.239,70.359,119.961,81.124,212.03400000000002,82.956,72.337,81.281,88.346,78.786,195.821,113.459,73.657,112.331,99.404,109.405,55.364,110.786,211.85,110.444,245.10299999999998,117.25399999999999,226.456,118.309,102.165,120.93799999999999,266.394,101.339,48.415,100.12100000000001,227.38299999999998,102.671,197.805,105.084,39.721,133.593,52.258,134.031,79.804,133.846,37.193000000000005,143.651,69.15,137.799,86.867,138.171,237.275,140.221,40.548,123.397,65.405,122.53200000000001,24.943,131.685,218.46599999999998,127.314,39.324,155.276,251.69099999999997,161.394,24.505,164.53799999999998,11.167,147.718,103.863,148.628,67.759,151.869,49.159,150.641,21.864,151.30700000000002,4.85,180.83700000000002,12.99,179.989,78.578,126.041,,,262.0,150.0,,,,,,,,,,,,
174.5,698.0,,119.083,21.112,77.737,11.485,242.707,28.585,219.65400000000002,30.531,221.356,24.53,224.859,51.96,38.82,52.683,106.436,55.27,72.074,62.17,247.25799999999998,60.593999999999994,128.11700000000002,64.75399999999999,91.553,65.199,218.28099999999998,42.633,245.482,42.478,172.07,33.074,184.23,51.028,98.679,49.138999999999996,192.37400000000002,43.851000000000006,109.50399999999999,44.31,63.495,49.315,177.40099999999998,45.912,242.07299999999998,88.00399999999999,154.30700000000002,85.51799999999999,254.578,86.556,104.33200000000001,86.62,234.858,87.28399999999999,199.764,93.836,227.365,70.357,119.986,81.04,212.044,82.946,72.36,81.275,88.352,78.803,195.86,113.469,73.696,112.374,99.421,109.41,55.371,110.755,211.88299999999998,110.37899999999999,245.16400000000002,117.227,226.52700000000002,118.426,102.104,120.866,266.399,101.37100000000001,48.441,100.117,227.44099999999997,102.634,197.87599999999998,104.682,39.775999999999996,133.688,52.25,134.05700000000002,79.794,133.859,37.202,143.684,69.362,137.718,86.87700000000001,138.18200000000002,237.31099999999998,140.31,40.609,123.387,65.404,122.542,24.971,131.70600000000002,218.44799999999998,127.256,39.321,155.22899999999998,251.703,161.486,24.515,164.543,11.193,147.705,103.837,148.656,67.952,151.783,49.17100000000001,150.621,21.853,151.319,4.86,180.856,12.969000000000001,179.99900000000002,78.669,125.97399999999999,227.50799999999998,141.423,261.73,149.61,,,,,,,,,,,,
174.75,699.0,,119.134,21.076,77.736,11.482999999999999,242.707,28.603,219.737,30.486,221.363,24.522,224.87,51.965,38.8,52.638999999999996,106.35,55.278999999999996,71.986,62.217,247.285,60.568999999999996,128.15200000000002,64.742,91.575,65.193,218.30200000000002,42.662,245.0,42.0,172.09400000000002,33.09,184.209,51.031000000000006,98.697,49.09,192.416,43.867,109.49799999999999,44.297,63.512,49.263000000000005,177.357,45.918,242.00400000000002,88.021,154.373,85.471,254.578,86.588,104.303,86.572,234.925,87.277,199.81900000000002,93.758,227.304,70.34899999999999,119.93299999999999,81.058,212.067,82.916,72.37,81.28399999999999,88.37,78.78699999999999,195.90900000000002,113.402,73.661,112.5,99.524,109.48,55.365,110.775,211.928,110.257,245.218,117.193,226.505,118.367,102.12,120.728,266.365,101.262,48.472,100.09700000000001,227.44400000000002,102.476,197.912,104.381,39.959,133.605,52.248999999999995,134.12,79.803,133.851,37.256,143.692,69.314,137.793,86.865,138.185,237.274,140.5,40.696999999999996,123.34700000000001,65.404,122.544,25.006,131.719,218.44799999999998,127.236,39.235,155.16299999999998,251.808,161.388,24.491999999999997,164.58900000000003,11.200999999999999,147.694,103.90799999999999,148.512,68.078,151.72799999999998,49.214,150.594,21.881,151.298,4.886,180.891,12.964,180.044,78.608,125.91,227.578,141.30200000000002,261.906,149.887,,,,,,,,,,,,
175.0,700.0,,119.176,21.085,77.764,11.504000000000001,242.732,28.604,219.733,30.605999999999998,221.37099999999998,24.497,224.87,51.96,38.784,52.63,106.413,55.251000000000005,71.985,62.211000000000006,247.324,60.571000000000005,128.126,64.737,91.595,65.16199999999999,218.389,42.711999999999996,245.548,42.505,172.13099999999997,33.108000000000004,184.21099999999998,51.027,98.65100000000001,49.089,192.46099999999998,43.854,109.45200000000001,44.306000000000004,63.531000000000006,49.285,177.33700000000002,45.898999999999994,242.046,88.001,154.336,85.461,254.615,86.601,104.321,86.54899999999999,234.905,87.271,199.87,93.734,227.388,70.329,119.93700000000001,80.98100000000001,212.095,82.89200000000001,72.382,81.33,88.397,78.793,195.952,113.396,73.645,112.367,99.51799999999999,109.52799999999999,55.382,110.777,211.99,110.214,245.245,117.181,226.503,118.39200000000001,102.131,120.587,266.39799999999997,101.307,48.522,100.052,227.52599999999998,102.439,197.968,104.271,39.986,133.39600000000002,52.248999999999995,134.168,79.819,133.86,37.288000000000004,143.674,69.184,137.832,86.834,138.316,237.28799999999998,140.533,40.743,123.321,65.402,122.5,25.016,131.685,218.446,127.214,39.229,155.151,251.90099999999998,161.497,24.502,164.528,11.187000000000001,147.642,103.956,148.423,68.258,151.751,49.15,150.571,21.869,151.313,4.888999999999999,180.86900000000003,13.029000000000002,180.02700000000002,78.592,125.869,227.507,141.343,261.83299999999997,149.798,221.43400000000003,109.304,,,,,,,,,,
