 ,X,Y
1,235.995,42.134
2,236.880,43.800
3,237.671,45.768
4,238.441,47.811
5,239.267,49.705
6,240.178,51.346
7,241.133,52.830
8,242.083,54.271
9,243.001,55.757
10,243.916,57.305
11,244.868,58.921
12,245.892,60.602
13,246.987,62.308
14,248.142,63.985
15,249.345,65.582
16,250.571,67.083
17,251.772,68.537
18,252.900,70.001
19,253.915,71.519
20,254.842,73.078
21,255.723,74.647
22,256.599,76.197
23,257.502,77.734
24,258.456,79.287
25,259.483,80.884
26,260.582,82.532
27,261.718,84.220
28,262.861,85.930
29,263.982,87.648
30,265.088,89.350
31,266.200,91.009
32,267.337,92.598
33,268.507,94.111
34,269.699,95.574
35,270.900,97.019
36,272.097,98.472
37,273.286,99.943
38,274.463,101.440
39,275.625,102.967
40,276.785,104.497
41,277.970,105.977
42,279.205,107.353
43,280.494,108.612
44,281.777,109.836
45,282.986,111.123
46,284.064,112.550
47,285.008,114.103
48,285.824,115.746
49,286.524,117.447
50,287.133,119.204
51,287.685,121.028
52,288.212,122.930
53,288.742,124.893
54,289.293,126.862
55,289.879,128.783
56,290.513,130.610
57,291.151,132.375
58,291.729,134.145
59,292.184,135.986
60,292.506,137.946
61,292.739,140.052
62,292.931,142.331
63,293.126,144.801
64,293.294,147.393
65,293.359,149.980
66,293.246,152.435
67,292.880,154.631
68,292.225,156.518
69,291.329,158.197
70,290.248,159.789
71,289.033,161.393
72,287.693,162.947
73,286.219,164.308
74,284.602,165.339
75,282.854,166.009
76,281.036,166.507
77,279.214,167.054
78,277.442,167.822
79,275.712,168.745
80,273.995,169.665
81,272.259,170.429
82,270.491,171.013
83,268.694,171.549
84,266.875,172.181
85,265.035,172.993
86,263.157,173.884
87,261.224,174.713
88,259.218,175.343
89,257.140,175.728
90,255.014,175.945
91,252.868,176.081
92,250.728,176.222
93,248.605,176.416
94,246.498,176.685
95,244.405,177.049
96,242.323,177.522
97,240.245,178.066
98,238.159,178.620
99,236.056,179.121
100,233.922,179.519
101,231.735,179.813
102,229.471,180.013
103,227.104,180.130
104,224.624,180.177
105,222.083,180.176
106,219.552,180.153
107,217.101,180.134
108,214.799,180.143
109,212.643,180.173
110,210.569,180.189
111,208.508,180.154
112,206.401,180.036
113,204.259,179.825
114,202.132,179.528
115,200.066,179.149
116,198.096,178.692
117,196.178,178.160
118,194.253,177.555
119,192.259,176.880
120,190.186,176.144
121,188.094,175.366
122,186.050,174.566
123,184.119,173.762
124,182.319,172.947
125,180.619,172.082
126,178.985,171.128
127,177.380,170.060
128,175.751,168.924
129,174.041,167.777
130,172.198,166.679
131,170.250,165.640
132,168.329,164.612
133,166.572,163.546
134,165.102,162.392
135,163.866,161.150
136,162.680,159.850
137,161.368,158.524
138,159.903,157.173
139,158.430,155.767
140,157.103,154.274
141,156.039,152.668
142,155.183,150.955
143,154.417,149.152
144,153.629,147.276
145,152.785,145.356
146,151.941,143.434
147,151.160,141.555
148,150.492,139.754
149,149.909,137.996
150,149.345,136.216
151,148.733,134.345
152,148.083,132.354
153,147.498,130.257
154,147.088,128.071
155,146.953,125.814
156,147.036,123.523
157,147.149,121.246
158,147.106,119.036
159,146.732,116.938
160,146.087,114.955
161,145.423,113.048
162,145.000,111.177
163,145.005,109.304
164,145.324,107.379
165,145.764,105.356
166,146.134,103.185
167,146.366,100.868
168,146.540,98.468
169,146.746,96.048
170,147.073,93.673
171,147.557,91.382
172,148.113,89.160
173,148.642,86.981
174,149.041,84.822
175,149.271,82.669
176,149.448,80.538
177,149.712,78.449
178,150.203,76.422
179,150.954,74.466
180,151.840,72.572
181,152.727,70.729
182,153.489,68.926
183,154.110,67.146
184,154.647,65.364
185,155.156,63.560
186,155.687,61.735
187,156.278,59.933
188,156.965,58.202
189,157.776,56.575
190,158.700,55.030
191,159.715,53.527
192,160.802,52.031
193,161.955,50.537
194,163.176,49.062
195,164.469,47.620
196,165.847,46.258
197,167.336,45.068
198,168.965,44.147
199,170.741,43.536
200,172.577,43.049
201,174.363,42.442
202,175.997,41.488
203,177.486,40.244
204,178.913,38.963
205,180.363,37.904
206,181.898,37.181
207,183.529,36.624
208,185.267,36.034
209,187.107,35.282
210,189.017,34.430
211,190.962,33.566
212,192.905,32.779
213,194.837,32.117
214,196.774,31.583
215,198.734,31.177
216,200.736,30.894
217,202.799,30.672
218,204.939,30.435
219,207.175,30.102
220,209.501,29.650
221,211.833,29.223
222,214.071,29.000
223,216.116,29.158
224,217.918,29.795
225,219.592,30.739
226,221.288,31.760
227,223.144,32.646
228,225.130,33.389
229,227.092,34.140
230,228.870,35.052
231,230.346,36.235
232,231.585,37.565
233,232.714,38.844
234,233.846,39.911
235,234.966,40.908
236,235.995,42.134
