TimesH,Frame,18,29,31,34,36,38,41,42,43,47,49,54,63,66,72,75,76,86,89,100,103,104,105,108,109,110,113,117,119,120,121,122,125,126,136,138,139,140,142,158,159,160,163,164,171,174,178,179,180,181,186,187,188,190,192,197,204,205,209,211,212,213,216,219,226,227,228,230,231,232,235,244,246,249,256,257,263,267,271,272,273,274,309,316,334,371,538,582,681
170.75,683.0,614.372,623.633,616.576,629.283,615.531,615.53,622.779,621.41,627.869,618.618,619.494,622.1990000000001,618.944,617.2959999999999,613.919,614.5419999999999,617.918,615.264,625.9119999999999,618.415,628.882,619.773,618.855,619.966,613.988,617.7330000000001,615.9540000000001,619.1419999999999,617.0740000000001,622.139,615.494,629.901,628.015,615.496,621.403,625.355,626.778,630.376,630.903,616.931,613.349,615.002,617.589,619.097,615.186,619.899,615.268,617.7180000000001,618.6519999999999,619.259,619.78,617.0169999999999,616.28,619.918,613.052,613.743,613.399,626.3530000000001,621.283,625.506,617.359,616.464,613.04,617.2130000000001,615.932,617.002,619.019,617.238,622.137,622.0169999999999,614.121,622.724,617.6,619.535,614.74,618.951,618.229,617.77,624.789,616.516,619.879,620.7719999999999,615.021,,,,,,
171.0,684.0,614.549,623.95,616.8009999999999,629.631,614.281,616.0419999999999,623.1080000000001,621.966,628.631,617.803,619.32,621.224,618.624,616.192,613.518,614.8430000000001,618.557,614.736,626.981,618.57,628.544,620.089,617.878,620.307,615.126,617.645,614.943,618.763,617.2919999999999,622.427,615.073,630.2230000000001,629.029,615.279,622.281,625.018,627.91,632.15,633.005,616.465,614.136,614.491,616.986,618.757,614.641,618.946,616.253,617.305,617.737,617.94,620.322,616.6619999999999,616.243,619.2330000000001,612.731,612.306,612.441,626.638,621.089,624.825,616.36,615.7180000000001,612.753,617.061,615.845,618.615,619.769,615.615,622.6990000000001,622.531,613.1,624.068,616.835,620.673,613.578,618.567,619.016,618.044,626.174,615.4019999999999,618.989,621.707,613.564,,,,,,
171.25,685.0,613.654,624.107,616.5880000000001,629.549,614.455,615.939,623.36,620.716,629.581,617.827,618.372,621.813,617.799,616.254,612.966,614.2040000000001,617.59,614.534,626.948,618.64,629.211,620.2869999999999,618.498,618.65,615.8380000000001,617.5419999999999,614.847,617.744,617.646,621.893,616.001,630.465,630.489,615.273,621.928,624.77,627.714,632.382,632.668,616.641,613.411,614.45,617.752,618.749,615.116,618.888,615.285,617.014,617.8380000000001,618.702,619.92,616.524,615.813,620.028,613.0740000000001,612.93,612.715,627.2080000000001,621.394,625.903,616.125,616.261,611.52,617.567,615.178,617.457,619.1030000000001,615.4159999999999,621.776,622.081,613.252,624.36,617.129,620.1990000000001,613.41,619.5880000000001,619.437,617.8919999999999,625.4830000000001,615.049,619.5509999999999,620.43,613.018,626.29,615.336,,,,
171.5,686.0,614.289,624.148,616.3580000000001,628.975,613.946,614.937,621.771,621.444,628.674,617.919,618.15,620.381,617.883,616.328,613.721,615.75,617.346,614.321,625.891,618.692,629.145,621.025,617.681,619.446,615.515,617.011,614.683,617.789,617.525,621.759,614.139,629.214,629.956,615.563,621.428,625.067,628.227,631.455,633.0219999999999,616.572,613.683,614.447,617.328,618.106,614.9019999999999,618.913,615.8919999999999,617.3340000000001,617.809,618.711,619.681,616.2959999999999,616.125,619.6709999999999,612.115,612.552,612.981,626.946,622.828,625.34,617.07,615.798,611.309,617.263,614.34,617.222,619.06,615.604,621.451,621.53,613.189,624.297,616.401,620.967,613.1759999999999,619.01,619.2080000000001,617.538,625.806,614.565,619.319,620.797,614.164,627.4169999999999,614.976,,,,
171.75,687.0,614.038,624.3240000000001,615.937,629.413,613.793,615.308,622.375,621.78,628.984,617.364,617.794,620.19,618.628,616.472,614.058,615.323,618.5840000000001,614.602,627.565,618.651,629.9019999999999,621.23,618.3340000000001,618.298,614.472,617.003,615.597,618.2180000000001,617.082,622.486,615.361,629.5269999999999,630.751,615.265,621.0419999999999,626.316,627.268,631.927,632.6669999999999,615.7330000000001,613.479,614.9019999999999,617.13,617.5409999999999,614.576,619.05,615.586,617.145,617.993,618.597,619.57,616.206,615.369,620.185,613.217,612.425,612.804,627.0219999999999,621.344,625.1619999999999,616.7869999999999,615.538,611.5219999999999,617.369,615.04,616.808,618.859,616.757,620.867,621.243,613.29,623.761,616.439,620.099,613.895,617.831,619.696,617.056,625.3480000000001,615.6469999999999,619.187,620.955,613.9590000000001,626.337,615.6659999999999,,,,
172.0,688.0,613.446,624.604,616.7230000000001,629.174,614.768,614.565,623.08,621.2909999999999,628.556,617.757,617.995,620.332,618.805,616.504,613.138,614.635,617.531,614.8480000000001,628.2719999999999,618.55,630.399,621.572,617.222,619.197,615.236,617.072,615.192,617.817,617.6990000000001,621.71,616.3240000000001,630.4780000000001,629.668,615.219,621.993,625.616,628.9540000000001,630.9590000000001,634.205,615.75,613.7919999999999,615.249,617.436,618.239,615.232,618.816,615.622,617.43,617.481,618.3530000000001,619.427,616.505,616.569,618.569,613.336,612.9590000000001,613.077,627.2769999999999,621.909,625.743,617.511,615.991,612.318,617.044,615.219,617.653,619.368,616.065,620.564,621.812,612.938,624.641,617.126,619.8290000000001,613.911,617.7769999999999,619.784,616.828,624.413,615.688,619.33,620.361,613.516,624.706,615.276,,,,
172.25,689.0,614.5930000000001,624.927,616.194,629.045,614.452,615.405,623.259,621.701,629.375,618.006,618.698,620.804,618.533,616.341,613.715,614.863,617.514,614.618,627.599,619.1080000000001,630.7769999999999,621.653,617.413,619.349,616.297,617.845,615.4680000000001,618.717,617.545,621.737,615.4680000000001,629.4580000000001,629.9069999999999,614.77,621.685,625.84,628.645,632.034,634.099,615.597,614.1080000000001,614.506,617.9,618.119,615.3580000000001,618.572,615.404,617.314,618.3290000000001,617.816,619.6,617.299,616.769,619.4209999999999,613.146,612.994,612.83,627.944,621.205,626.91,616.993,614.93,611.398,617.004,614.398,618.332,619.653,615.6,620.697,621.234,613.7719999999999,624.354,616.557,620.062,614.0419999999999,617.665,619.6080000000001,618.263,625.399,615.254,619.6030000000001,621.068,614.227,625.19,615.366,,,,
172.5,690.0,613.955,625.2130000000001,616.9169999999999,629.245,613.9169999999999,616.0980000000001,623.253,620.456,628.914,617.73,618.552,620.341,617.943,617.03,614.289,615.168,617.939,614.206,629.1709999999999,619.8530000000001,630.222,621.263,617.891,619.238,615.53,617.3330000000001,615.437,618.515,617.764,623.335,616.019,630.2909999999999,630.844,615.705,621.845,625.803,629.145,633.09,634.5830000000001,615.975,613.406,615.974,617.861,617.056,616.026,619.746,614.763,617.5930000000001,618.534,618.9019999999999,620.877,616.661,616.165,619.021,612.66,612.424,613.356,628.477,622.1759999999999,626.146,617.862,616.092,612.205,617.0830000000001,614.9159999999999,618.048,619.243,617.145,620.203,620.79,612.516,623.668,617.68,620.404,613.51,617.564,620.283,617.781,625.611,616.203,619.53,621.125,614.0409999999999,625.071,614.747,,,,
172.75,691.0,613.762,624.69,616.887,629.378,614.854,615.573,623.905,621.247,629.053,618.5790000000001,618.97,619.641,618.992,616.835,614.127,616.0509999999999,617.131,614.286,628.715,619.964,629.367,621.826,617.899,619.243,614.482,617.876,616.703,618.322,617.305,623.059,615.793,629.1759999999999,629.444,615.127,622.0790000000001,625.242,629.273,632.847,633.799,614.9780000000001,613.242,614.881,617.195,617.689,615.184,619.403,616.026,617.163,618.79,617.504,621.466,617.239,616.45,618.9590000000001,613.117,612.727,613.623,628.774,621.95,626.722,616.908,615.04,612.1669999999999,616.994,614.868,617.6419999999999,620.529,616.27,621.04,621.5219999999999,613.609,623.762,616.854,620.362,614.331,618.172,620.115,617.617,624.76,615.503,619.929,621.2719999999999,613.632,625.914,614.523,,,,
