TimesH,Frame,7,13,15,17,24,27,50,65,66,67,69,70,74,75,76,79,81,82,88,89,91,93,94,95,99,103,104,105,107,111,113,115,116,117,118,119,126,136,141,142,143,146,148,150,152,153,158,160,165,166,168,169,177,181,183,184,185,186,188,189,192,193,196,197,200,204,205,209,210,214,249,250,262,266,269,270,271,272,489,830,959,1087,1118,1123,1157,1175
346.25,1385.0,615.797,614.253,620.033,617.592,615.247,622.445,615.466,612.627,616.724,614.735,623.871,613.457,618.001,613.934,612.945,613.249,615.198,618.6619999999999,622.005,619.87,615.984,613.661,619.423,616.739,617.48,617.431,615.326,617.605,620.59,621.17,619.951,617.259,615.457,612.317,616.378,618.694,616.37,616.448,616.531,617.7330000000001,617.734,618.073,616.636,613.533,617.013,613.581,617.02,612.226,612.55,610.966,612.93,614.868,613.739,616.08,614.006,614.582,612.323,618.311,614.3919999999999,614.632,613.544,612.914,616.773,615.2080000000001,615.054,614.9630000000001,616.691,613.384,618.383,621.135,612.4540000000001,611.356,614.869,612.462,615.504,616.7919999999999,612.639,620.121,,,,,,,,
346.5,1386.0,616.077,615.499,620.487,618.252,615.053,621.864,617.1669999999999,611.865,617.491,614.985,623.33,614.5269999999999,617.411,615.283,612.7280000000001,614.16,615.686,619.12,622.482,619.534,616.14,612.799,619.967,617.158,618.086,616.364,614.357,618.237,620.064,621.24,620.474,617.427,615.224,612.72,616.966,618.644,616.523,616.4590000000001,616.32,618.378,617.379,618.681,616.6,613.22,618.158,613.0880000000001,616.985,612.995,613.001,611.2130000000001,612.295,615.941,613.604,615.271,613.719,614.29,611.726,618.104,614.504,614.942,612.249,612.7130000000001,616.018,615.481,615.807,615.1759999999999,617.012,613.0509999999999,619.067,620.131,612.308,610.913,613.951,612.471,616.312,616.5740000000001,612.835,619.47,,,,,,,,
346.75,1387.0,615.839,615.8380000000001,620.5509999999999,619.231,615.9209999999999,621.995,616.797,612.775,617.472,613.859,622.533,614.747,618.33,614.357,613.461,613.909,615.003,619.262,622.538,620.193,616.323,613.5930000000001,620.569,616.675,618.179,617.305,614.356,618.751,620.638,621.753,620.549,617.711,615.692,612.523,617.597,618.452,616.134,616.4159999999999,616.868,618.145,616.8330000000001,619.251,616.637,614.307,617.89,613.965,615.913,612.335,612.352,610.8430000000001,612.947,615.143,613.905,615.257,614.24,613.988,611.805,618.368,614.488,615.0509999999999,612.636,613.438,615.52,615.28,615.106,615.544,617.014,613.245,619.385,620.356,612.248,611.756,614.271,612.627,616.42,616.55,612.8240000000001,618.836,,,,,,,,
347.0,1388.0,614.856,616.398,620.997,618.846,617.011,623.6030000000001,617.453,612.9069999999999,616.879,614.882,624.094,615.245,618.2769999999999,615.575,613.1569999999999,614.802,615.763,619.11,622.737,621.019,616.29,613.56,619.995,616.623,618.246,617.5369999999999,614.673,618.8009999999999,621.371,621.414,620.65,617.238,615.82,612.899,617.664,618.769,615.355,617.1659999999999,616.499,618.066,617.121,618.731,616.607,614.125,619.105,612.875,616.498,612.44,612.846,611.154,612.989,615.444,613.899,616.125,613.989,615.205,611.444,618.847,614.39,614.987,613.64,613.771,614.7819999999999,615.737,615.1419999999999,615.705,617.327,612.556,620.08,620.95,612.262,611.4,614.864,612.607,615.8340000000001,617.273,612.553,618.7,,,,,,,,
347.25,1389.0,615.906,615.1469999999999,621.953,618.594,616.524,624.059,616.556,,618.5269999999999,615.111,624.02,614.78,617.732,616.258,613.331,614.313,615.965,620.097,622.592,620.88,616.775,613.818,620.632,616.696,617.702,617.68,614.996,618.7769999999999,621.53,621.056,621.29,617.057,616.1659999999999,612.8480000000001,617.486,618.538,616.194,617.52,618.122,617.578,616.889,620.026,616.06,614.109,618.211,613.36,616.245,612.177,612.975,611.977,613.023,615.835,614.649,616.049,614.4590000000001,615.663,612.003,619.195,614.9169999999999,614.6080000000001,613.28,612.939,615.465,615.89,615.44,615.289,617.87,612.7180000000001,619.179,620.639,612.363,611.7959999999999,615.821,613.029,616.263,616.631,612.332,618.065,,,,,,,,
347.5,1390.0,615.658,616.298,621.686,618.552,616.89,623.04,617.861,612.114,618.998,615.2919999999999,623.279,614.721,618.298,615.4540000000001,613.185,613.994,616.581,619.975,621.889,619.7090000000001,615.918,613.4490000000001,620.748,616.9830000000001,619.011,617.129,615.2869999999999,618.592,621.378,621.211,621.99,617.1,617.112,612.763,617.7090000000001,619.254,616.7,617.8330000000001,617.909,617.93,617.001,620.365,615.283,615.13,619.377,613.56,615.743,613.246,613.266,611.696,612.606,615.965,614.172,616.698,614.284,614.9540000000001,612.604,619.64,614.988,614.48,613.773,613.638,616.123,614.716,615.761,615.931,618.4259999999999,612.862,619.422,621.138,612.036,611.511,615.511,612.63,616.241,615.646,612.115,618.2130000000001,,,,,,,,
347.75,1391.0,616.819,616.059,623.386,618.514,616.847,623.26,617.573,611.9780000000001,619.328,614.898,623.0790000000001,615.525,619.6519999999999,616.3330000000001,613.021,614.264,615.554,620.9780000000001,622.5369999999999,619.636,617.288,614.036,620.5419999999999,616.2959999999999,617.905,618.9169999999999,615.122,619.081,621.145,621.965,622.181,616.693,617.034,612.488,617.381,618.873,616.217,617.964,618.5509999999999,618.11,616.031,621.023,615.427,615.239,618.841,613.25,615.351,613.122,613.284,611.111,612.785,615.4630000000001,614.745,617.566,614.055,615.9259999999999,612.37,619.969,615.56,614.2909999999999,613.044,612.896,615.969,616.372,616.46,615.9119999999999,619.05,613.979,619.05,620.619,612.337,611.126,615.286,612.724,616.2,616.9780000000001,612.806,618.862,,,,,,,,
348.0,1392.0,615.931,617.188,622.817,619.383,617.737,624.89,618.69,612.451,619.535,615.639,624.37,615.13,618.521,616.153,613.195,614.063,616.0459999999999,621.765,623.54,620.398,617.339,613.2919999999999,620.742,617.4209999999999,618.1669999999999,618.525,615.625,618.6469999999999,621.156,623.872,622.4580000000001,617.5509999999999,617.985,613.237,617.99,619.045,616.9830000000001,618.252,618.395,617.56,617.244,620.669,615.317,614.4630000000001,618.39,612.964,615.737,612.643,612.564,611.996,613.08,615.7819999999999,613.95,617.4209999999999,614.1759999999999,615.752,612.788,619.53,615.23,614.953,613.085,613.386,617.122,615.827,615.6990000000001,616.25,619.938,613.523,619.604,621.16,612.148,612.063,616.371,613.408,616.393,616.875,613.086,617.8330000000001,,,,,,,,
348.25,1393.0,616.387,616.97,623.487,619.471,617.2090000000001,624.898,618.207,612.935,619.547,615.822,624.253,615.461,618.503,616.0369999999999,613.616,614.494,616.247,621.697,622.803,619.622,616.9209999999999,613.943,621.393,617.0409999999999,619.262,619.2280000000001,615.486,619.104,621.33,622.93,623.214,618.085,617.2669999999999,612.904,618.302,618.811,617.395,618.43,617.5980000000001,617.668,616.4780000000001,620.634,615.6709999999999,615.217,618.129,614.056,615.394,613.066,613.107,612.05,612.826,615.665,613.9159999999999,617.1990000000001,614.425,616.0880000000001,612.927,620.567,615.389,615.0409999999999,613.753,612.813,616.036,616.589,615.957,615.872,619.362,612.904,619.562,621.807,612.462,612.1709999999999,615.003,613.065,615.805,616.904,612.9159999999999,617.783,,,,,,,,
348.5,1394.0,616.659,617.0409999999999,625.028,619.212,618.266,625.347,617.7909999999999,612.448,620.237,616.568,624.345,615.211,618.269,616.012,614.0,614.377,615.571,622.312,622.623,620.01,617.4730000000001,613.717,621.514,617.452,619.128,618.471,616.161,619.388,620.938,623.1469999999999,622.389,617.381,619.02,613.441,617.427,619.631,618.1080000000001,618.757,,617.4169999999999,616.446,621.619,615.321,615.869,618.831,614.196,615.336,613.224,612.846,611.11,612.873,615.495,614.3430000000001,616.687,614.869,616.442,613.54,621.254,615.427,614.75,613.745,613.469,616.607,616.141,616.55,615.9490000000001,619.871,612.725,620.1,621.238,612.38,611.737,615.515,612.9680000000001,616.836,616.045,612.8430000000001,617.297,,,,,,,,
348.75,1395.0,616.625,617.243,624.424,618.975,617.711,626.033,617.795,612.811,620.275,615.0419999999999,623.925,616.375,619.4490000000001,617.0980000000001,613.783,614.308,616.221,623.37,622.342,619.8919999999999,617.002,614.377,621.675,618.232,620.286,619.382,616.557,619.98,621.072,622.651,622.627,617.639,618.943,613.9019999999999,617.15,619.793,617.808,619.36,,618.026,616.888,621.814,616.009,615.757,619.168,613.491,615.529,613.53,613.198,611.9580000000001,613.505,615.64,614.036,618.055,614.625,616.107,614.045,620.21,614.89,614.254,613.165,613.185,616.855,616.95,617.361,616.841,620.3009999999999,614.031,619.7130000000001,622.419,612.856,611.175,616.737,612.984,615.694,615.65,612.8240000000001,617.139,,,,,,,,
349.0,1396.0,616.961,616.775,624.51,619.3330000000001,618.943,625.65,618.302,612.923,620.526,616.185,623.641,616.191,619.25,617.03,613.799,614.888,616.6080000000001,622.776,622.79,620.562,616.826,613.734,621.99,617.982,619.807,620.1990000000001,616.414,619.464,621.0459999999999,624.61,622.497,617.512,619.219,614.33,618.021,619.047,617.732,619.064,,617.557,615.812,621.345,615.344,616.122,618.86,614.565,614.465,613.302,613.072,611.061,612.861,616.156,614.741,617.808,614.805,615.918,613.031,620.477,614.741,614.614,613.212,612.9830000000001,616.369,616.715,616.168,616.683,619.724,613.265,620.0840000000001,622.217,612.7819999999999,611.79,617.054,612.394,616.161,616.439,613.035,616.9259999999999,,,,,,,,
349.25,1397.0,617.3009999999999,616.844,625.2040000000001,619.78,618.246,626.735,618.0219999999999,612.702,620.45,616.112,623.877,615.95,619.893,617.232,613.4209999999999,614.7130000000001,615.786,623.043,622.712,619.816,617.837,614.286,622.069,618.238,620.413,621.096,617.31,619.6519999999999,621.125,624.472,623.1659999999999,617.779,619.89,613.602,618.092,619.715,618.933,618.8340000000001,,617.373,615.879,621.71,615.7280000000001,616.293,618.646,614.269,614.552,613.6519999999999,613.347,611.616,613.701,617.118,614.14,617.8330000000001,614.636,616.054,614.068,621.379,615.072,614.279,613.9159999999999,612.891,616.626,617.8,617.373,615.826,619.837,613.942,620.097,622.156,612.255,611.887,617.9159999999999,613.418,616.094,615.894,612.335,616.86,,,,,,,,
349.5,1398.0,617.477,618.38,624.669,619.1519999999999,619.021,627.476,618.0319999999999,613.077,622.51,615.734,624.544,616.624,618.586,616.871,614.448,615.165,616.735,623.592,623.614,620.601,618.096,613.842,622.1469999999999,618.137,620.123,620.67,618.043,619.86,621.413,623.451,623.523,618.337,620.0269999999999,614.126,617.908,619.7,618.885,619.49,,616.931,616.4159999999999,622.003,615.62,615.66,618.6,614.425,614.523,612.977,613.328,611.29,612.83,615.731,614.747,617.665,615.246,616.962,614.508,620.906,615.656,615.154,613.539,613.0,615.993,617.113,617.8380000000001,616.319,619.659,612.862,620.212,622.39,612.538,611.163,617.23,612.651,616.099,615.7180000000001,612.386,617.962,,,,,,,,
349.75,1399.0,617.1030000000001,618.491,626.494,619.185,618.711,627.0409999999999,618.516,613.6030000000001,621.811,616.013,623.502,616.6419999999999,619.485,617.299,614.4730000000001,614.6619999999999,616.729,623.435,622.526,620.129,618.0790000000001,614.619,621.2130000000001,618.543,620.964,620.6709999999999,617.992,620.159,621.673,624.866,623.061,618.0509999999999,621.05,614.5790000000001,618.1619999999999,619.347,618.876,618.915,,617.153,615.0740000000001,624.4019999999999,616.132,616.9,619.013,614.939,614.439,613.094,613.9119999999999,610.915,614.021,616.121,614.504,618.363,613.692,616.51,614.183,621.424,615.344,615.184,613.65,613.928,616.617,618.138,617.427,616.974,620.821,613.398,620.714,622.849,611.922,611.436,617.837,613.273,616.626,616.3,612.6519999999999,616.073,,,,,,,,
350.0,1400.0,617.885,617.5,626.8480000000001,620.038,619.922,627.36,619.681,613.236,622.357,615.423,624.523,616.689,619.408,618.191,614.716,614.814,617.538,624.993,623.467,620.814,618.3380000000001,614.012,623.066,618.116,621.092,622.5409999999999,619.0219999999999,620.5930000000001,622.094,625.7919999999999,623.601,618.406,620.928,614.566,617.805,620.261,618.95,619.305,618.302,617.428,615.439,621.846,615.543,616.789,619.656,615.925,615.279,613.5369999999999,613.831,611.879,613.5930000000001,616.764,614.703,619.318,615.262,615.922,614.096,623.3480000000001,615.403,614.594,613.857,613.455,617.184,618.116,617.6469999999999,617.6,620.55,612.868,620.91,622.7040000000001,611.617,611.113,618.105,613.379,615.465,615.2,613.605,616.0419999999999,,,,,,,,
350.25,1401.0,617.756,617.7180000000001,627.078,620.754,620.188,627.602,619.052,,622.314,616.638,624.2080000000001,616.776,619.56,618.813,615.033,614.888,617.685,624.91,624.314,620.033,618.5409999999999,614.866,623.021,618.819,622.08,622.862,619.533,621.3240000000001,622.452,626.4540000000001,624.371,618.797,621.722,614.564,617.759,620.091,620.094,619.632,618.484,617.4830000000001,615.827,621.883,616.236,617.372,619.778,615.566,614.5930000000001,613.663,613.6,612.271,613.5369999999999,616.79,614.913,618.6619999999999,615.82,616.869,614.6619999999999,622.802,614.849,615.525,613.906,613.1990000000001,615.891,618.764,618.315,617.148,622.003,612.976,620.74,623.688,613.085,612.869,618.018,612.929,616.197,615.69,613.304,617.072,,,,,,,,
350.5,1402.0,617.6030000000001,617.99,627.861,620.175,619.617,627.614,618.499,612.6030000000001,622.203,616.497,624.872,617.4540000000001,619.534,618.1669999999999,614.535,614.441,617.622,624.673,623.232,620.117,619.359,614.544,622.8530000000001,618.0830000000001,622.337,622.529,618.994,620.572,622.07,626.7669999999999,623.776,618.945,621.6759999999999,614.3969999999999,617.555,620.922,620.497,619.311,,617.794,614.7919999999999,622.6659999999999,615.773,617.2080000000001,619.65,615.995,614.632,613.439,613.568,611.4019999999999,613.753,618.501,614.69,619.246,615.224,616.487,615.1519999999999,623.477,615.212,614.636,614.0269999999999,613.812,616.651,618.341,618.1569999999999,617.0409999999999,622.1990000000001,613.888,620.506,623.523,612.023,611.8480000000001,619.705,612.841,615.888,615.325,613.507,616.63,,,,,,,,
350.75,1403.0,618.2669999999999,618.489,629.071,619.758,620.965,628.388,618.955,613.024,624.4169999999999,616.929,624.961,617.067,620.123,618.212,614.934,614.9019999999999,616.957,623.597,624.572,620.533,619.592,614.308,623.289,618.7819999999999,622.822,622.761,620.492,621.4209999999999,621.436,626.089,624.429,617.802,622.663,614.178,617.756,620.604,620.996,618.571,,617.02,615.242,622.239,615.981,616.874,619.769,616.0740000000001,614.702,614.202,614.044,611.6659999999999,613.969,617.234,615.505,618.6669999999999,615.572,616.545,615.501,622.489,615.011,615.003,613.726,613.705,616.808,619.031,617.35,618.033,622.752,613.752,620.974,624.2869999999999,612.759,611.641,619.84,613.611,615.232,615.873,613.76,616.283,,,,,,,,
351.0,1404.0,617.257,619.159,628.279,619.84,620.7040000000001,627.805,619.393,613.058,623.351,616.686,624.826,617.215,620.72,620.002,615.065,614.987,617.492,624.915,624.236,619.605,619.036,614.985,623.326,619.247,623.62,622.59,619.6469999999999,621.061,621.489,628.259,624.821,618.794,622.804,613.985,618.026,621.121,621.93,619.332,,617.256,614.961,624.1659999999999,616.923,617.931,619.049,615.7330000000001,614.104,614.212,613.748,612.3969999999999,613.648,617.548,615.197,620.04,614.797,616.6419999999999,615.226,623.038,615.006,615.0740000000001,614.55,613.511,616.22,619.528,618.799,617.575,622.293,613.346,620.026,623.847,612.2,611.9830000000001,620.065,612.7,615.289,615.347,613.669,616.739,,,,,,,,
351.25,1405.0,617.64,617.599,628.575,619.966,621.451,628.286,619.462,613.1669999999999,624.4780000000001,616.827,623.668,618.1519999999999,620.5319999999999,619.384,614.372,615.349,616.698,624.656,623.389,619.881,619.262,614.158,623.456,619.04,623.771,623.645,620.174,621.143,621.872,627.832,624.104,617.85,623.23,613.684,617.3330000000001,620.442,621.898,619.5269999999999,,617.23,614.816,622.779,616.467,617.024,619.036,616.538,613.689,614.405,613.019,612.6659999999999,613.633,617.971,615.35,619.951,615.1519999999999,616.0269999999999,615.573,623.306,615.116,614.568,614.179,613.352,616.497,618.7669999999999,618.7080000000001,617.379,622.104,613.94,620.232,622.637,612.169,611.626,619.34,613.408,614.744,615.375,613.677,616.2769999999999,,,,,,,,
351.5,1406.0,617.944,618.09,629.331,621.6709999999999,621.595,628.602,620.214,612.957,625.206,617.031,624.309,617.601,620.4259999999999,620.181,615.976,616.01,617.095,624.4730000000001,624.0,619.433,620.2230000000001,614.196,623.971,620.137,623.613,623.868,619.554,620.9019999999999,622.18,627.222,625.0830000000001,618.164,622.918,614.501,616.658,622.025,622.577,619.635,,618.033,614.847,623.847,617.158,617.4209999999999,618.703,616.6659999999999,613.589,613.706,614.2819999999999,611.992,615.304,617.637,614.757,621.066,614.7959999999999,616.832,615.618,623.559,614.677,614.882,614.47,613.424,616.793,619.055,619.442,617.347,623.054,613.573,621.086,623.868,611.511,610.758,620.573,613.1619999999999,615.651,615.255,613.0369999999999,616.414,,,,,,,,
351.75,1407.0,618.555,619.062,631.052,620.6569999999999,621.837,628.904,619.821,613.38,625.405,617.55,623.246,618.85,618.969,620.8330000000001,616.247,615.314,617.265,625.779,623.815,619.518,619.6569999999999,614.57,624.602,620.165,624.501,622.8580000000001,620.467,622.548,621.8009999999999,627.51,624.731,617.9119999999999,624.16,614.776,617.878,620.9680000000001,622.753,619.475,,617.475,614.239,623.778,615.627,617.235,619.297,616.21,614.253,615.038,613.89,613.275,614.6990000000001,617.631,615.524,619.415,614.556,617.148,616.132,623.719,615.045,614.885,614.068,613.701,617.566,618.505,619.577,617.7180000000001,622.445,614.482,620.84,623.995,612.257,611.636,620.106,613.336,614.49,615.275,613.2180000000001,617.117,,,,,,,,
352.0,1408.0,618.72,619.13,631.674,622.097,622.396,628.365,620.538,614.065,626.429,617.987,624.231,617.524,621.442,621.795,615.847,616.501,617.383,624.942,624.211,619.0740000000001,620.131,615.443,624.618,620.089,624.925,625.265,620.739,621.436,622.9159999999999,627.721,624.65,618.79,624.994,614.9209999999999,617.42,621.721,622.929,620.663,,616.865,614.389,624.026,617.53,618.0219999999999,619.217,616.1990000000001,613.112,614.191,614.2959999999999,613.131,615.106,617.91,615.628,621.0269999999999,616.281,617.758,615.976,623.4209999999999,615.393,614.849,614.134,613.2919999999999,616.605,618.964,620.81,616.663,622.123,613.977,620.357,623.104,611.776,611.7819999999999,620.9730000000001,612.049,614.946,615.0740000000001,614.283,617.077,,,,,,,,
352.25,1409.0,618.263,619.0419999999999,630.684,621.688,622.445,629.262,620.115,612.665,626.182,618.44,624.7959999999999,618.22,621.8290000000001,621.56,614.831,615.964,618.0790000000001,625.602,623.56,619.099,620.732,615.888,625.107,620.2769999999999,625.372,622.99,620.951,621.716,622.069,627.876,625.439,618.632,625.376,615.007,616.679,622.105,623.8009999999999,620.888,,617.8530000000001,614.819,622.891,616.048,617.755,618.206,616.217,613.387,613.836,614.2180000000001,612.935,614.44,618.554,615.982,620.446,616.172,617.087,616.922,623.793,615.5880000000001,614.865,614.587,613.607,617.565,619.164,620.383,618.133,622.9,613.731,619.559,623.486,611.75,611.984,620.609,613.2869999999999,615.45,616.137,613.561,616.628,,,,,,,,
352.5,1410.0,617.7769999999999,619.004,631.137,623.311,622.294,629.5419999999999,620.465,613.321,625.812,618.1030000000001,624.4209999999999,618.241,620.626,621.7669999999999,616.121,615.566,617.955,625.475,623.297,619.068,621.102,614.886,625.836,619.525,625.659,623.942,621.5459999999999,620.975,621.682,628.0269999999999,625.285,619.288,625.339,614.898,617.461,621.623,623.8290000000001,620.845,,617.754,614.049,623.502,616.506,617.568,618.342,617.2959999999999,613.8380000000001,614.875,614.696,612.905,614.895,617.938,616.331,621.382,616.043,617.7080000000001,616.898,622.804,614.906,614.158,614.761,614.2230000000001,617.153,619.439,620.059,617.6659999999999,625.52,614.587,620.399,623.508,612.7959999999999,611.996,620.788,614.007,615.508,615.069,614.028,616.264,,,,,,,,
352.75,1411.0,619.065,619.118,631.54,621.513,622.724,629.903,619.706,614.332,627.131,618.882,624.499,617.433,621.003,621.48,616.179,616.443,617.188,625.366,624.274,619.0840000000001,621.335,616.286,625.174,620.78,626.707,623.005,620.294,622.136,622.357,628.274,625.6,619.15,624.6709999999999,615.149,617.206,621.688,625.056,620.589,,618.044,614.165,624.745,616.2130000000001,618.321,618.987,617.467,613.4209999999999,614.61,614.942,613.678,614.52,618.625,615.91,622.097,616.533,617.597,617.79,624.201,614.808,614.845,614.894,614.613,618.115,619.627,620.84,617.1569999999999,622.997,614.5830000000001,621.128,623.601,612.56,611.221,620.894,613.225,615.431,614.562,614.009,616.612,,,,,,,,
