TimesH,Frame,15,21,22,24,25,27,33,34,36,39,40,42,49,56,68,73,85,89,102,103,106,119,132,142,233,237,240,357,412,418,425,429,477,515,542,561,594,597,598,599,609,633,650,652,655,681,688,696,712,713,714,717,721,735,743,745,755,756,760,761,767,770,822,891,894,979,1001,1259
173.0,692.0,643.178,626.21,641.747,633.034,637.131,642.452,644.1419999999999,644.727,643.769,630.821,651.712,642.629,647.427,624.159,638.304,,626.672,629.461,615.5169999999999,637.828,626.696,625.0219999999999,618.39,629.67,615.844,618.486,617.556,641.734,656.684,647.35,634.857,654.927,632.007,658.2810000000001,661.819,670.5980000000001,624.347,667.669,651.862,633.842,638.306,670.829,659.7810000000001,668.387,651.585,674.087,,654.804,656.5360000000001,642.479,630.816,619.3530000000001,652.309,628.322,656.422,619.179,645.987,665.5110000000001,640.428,654.384,666.773,616.62,611.788,,,,,
173.25,693.0,642.001,630.663,647.1709999999999,637.779,643.947,651.582,649.6990000000001,652.072,650.946,634.854,655.114,643.46,656.669,627.821,639.264,,631.433,634.304,616.246,643.8290000000001,631.072,629.135,619.784,631.5169999999999,618.048,619.695,619.01,648.384,666.052,655.6080000000001,642.259,662.7560000000001,638.65,669.9630000000001,667.325,685.2819999999999,627.069,678.2489999999999,661.552,641.3,647.2040000000001,682.7489999999999,671.444,679.628,661.435,686.258,,665.153,669.1310000000001,650.136,635.4540000000001,621.909,652.734,632.69,666.753,620.924,657.216,677.25,646.356,662.6080000000001,678.002,617.38,612.804,,,,,
173.5,694.0,643.793,631.575,651.674,642.385,648.539,652.629,655.038,657.025,656.275,639.501,659.393,644.785,660.8989999999999,629.2909999999999,640.757,,633.689,636.906,617.555,646.201,635.469,630.183,621.247,633.245,619.217,620.576,618.586,651.37,671.049,661.12,645.961,668.7410000000001,639.807,678.221,667.752,690.622,629.4069999999999,686.971,669.528,646.6030000000001,651.289,693.86,678.745,688.796,667.7510000000001,692.443,,671.805,677.664,655.6160000000001,640.018,623.664,655.193,636.274,672.179,622.016,661.765,679.828,650.991,667.418,683.4010000000001,618.605,612.885,,,,,
173.75,695.0,644.946,634.3380000000001,655.9119999999999,644.967,653.93,657.825,659.1560000000001,663.674,659.2739999999999,642.725,662.39,646.971,665.2639999999999,631.502,642.137,625.256,636.68,640.496,619.136,649.096,637.248,634.028,622.4780000000001,634.749,619.686,622.9730000000001,621.241,654.019,675.985,667.307,649.174,670.2139999999999,642.956,684.883,670.793,701.02,632.438,692.113,675.836,649.697,656.742,699.328,683.6460000000001,696.3560000000001,671.3860000000001,700.78,648.677,679.5360000000001,682.645,660.921,644.285,625.731,656.41,639.018,676.242,623.0980000000001,667.395,685.9110000000001,656.36,672.196,690.471,619.971,,,,,,
174.0,696.0,648.033,637.341,659.1110000000001,649.362,657.961,662.6560000000001,665.595,669.3530000000001,661.5980000000001,647.169,666.9730000000001,649.431,672.398,635.0319999999999,644.082,628.288,639.182,643.086,619.399,653.377,639.75,636.7819999999999,623.68,636.741,620.894,623.672,621.706,656.992,680.623,671.073,652.508,672.3739999999999,645.687,688.3589999999999,671.63,706.1210000000001,635.016,699.54,679.438,652.586,661.382,705.503,690.247,701.2489999999999,675.742,708.322,653.145,683.31,689.815,668.1310000000001,648.148,625.633,660.078,643.2869999999999,683.128,624.221,669.701,691.1310000000001,659.8960000000001,675.671,694.503,619.763,,,,,,
174.25,697.0,648.948,639.437,663.9789999999999,652.694,662.2610000000001,666.28,669.857,674.8389999999999,666.2639999999999,649.785,670.207,651.775,676.3710000000001,637.391,645.703,630.376,641.5269999999999,645.14,620.631,658.041,641.3380000000001,638.707,624.729,638.8480000000001,622.9259999999999,624.649,623.447,660.987,682.008,674.318,654.002,674.997,649.617,692.1619999999999,676.835,712.168,637.034,704.3639999999999,685.558,656.457,663.904,710.705,694.485,706.898,682.5,712.962,654.794,689.4010000000001,695.797,673.7819999999999,651.383,628.111,662.842,645.364,688.154,624.8240000000001,676.7080000000001,697.887,664.342,681.7510000000001,701.4889999999999,621.6080000000001,,,,,,
174.5,698.0,653.189,642.476,668.3560000000001,657.954,667.184,671.7410000000001,673.487,678.913,670.8860000000001,651.7090000000001,675.415,654.394,681.7280000000001,639.61,648.668,632.0419999999999,644.749,648.6759999999999,621.55,661.2339999999999,643.374,639.7669999999999,625.797,641.075,623.214,626.064,626.6080000000001,661.941,683.9580000000001,678.06,656.52,675.768,650.326,697.1039999999999,677.939,718.5830000000001,639.312,708.4110000000001,688.941,660.3510000000001,668.703,716.576,700.4730000000001,712.698,685.931,719.092,658.1289999999999,691.819,699.007,675.049,654.884,629.0219999999999,665.7139999999999,648.144,,624.737,679.563,702.058,666.8580000000001,686.04,705.502,622.927,,,,,,
174.75,699.0,655.116,642.971,669.1210000000001,659.796,669.185,672.928,677.437,682.122,671.99,654.196,677.342,655.8589999999999,683.99,641.273,649.577,631.019,646.607,650.116,621.639,662.5210000000001,646.126,641.373,627.145,642.323,625.151,626.92,626.817,662.025,686.862,677.4739999999999,657.183,677.674,652.524,700.8689999999999,678.737,722.683,640.307,712.672,691.3430000000001,661.942,671.5260000000001,720.855,703.497,715.985,688.547,722.102,660.465,695.08,700.3910000000001,676.5989999999999,654.8480000000001,631.371,667.581,649.794,,625.451,680.3789999999999,705.179,669.6510000000001,688.199,710.825,623.303,,655.6239999999999,640.8340000000001,,,
175.0,700.0,655.138,645.294,670.694,659.5210000000001,670.605,674.5419999999999,678.707,681.5160000000001,671.801,655.349,679.2919999999999,657.325,685.2310000000001,643.104,649.645,630.065,647.995,649.5740000000001,622.909,664.3939999999999,646.396,642.61,627.9490000000001,642.908,626.018,628.825,627.436,663.5189999999999,686.43,679.373,657.742,673.7389999999999,652.5459999999999,701.461,680.802,725.975,641.947,715.0889999999999,691.198,663.438,672.06,720.5930000000001,705.493,718.998,690.9860000000001,723.117,661.253,697.0189999999999,701.11,678.2410000000001,658.671,631.115,669.092,651.923,,624.899,680.299,706.6289999999999,671.6519999999999,687.801,712.263,623.247,615.153,656.7439999999999,641.381,,,
