TimesH,Frame,0,2,3,5,7,8,10,18,22,25,30,52,64,65,68,79,100,110,112,113,114,117,118,120,188,202,204,208,211,222,228,229,259,286,316,317,320,325,326,328,337,349,351,352,355,365,367,379,389,398,417,433,438,442,450,451,467,472,474,489,492,495,498,503,506,510,514,532,534,535,538,540,550,552,556,560,570,581,582,588,589,594,595,599,601,603,609,615,628,632,638,644,645,646,650,651,664,671,673,675,679,687,689,690,693,694,695,696,699,700,703,704,710,711,716,717,722,729,734,737,738,742,746,747,754,757,759,761,768,769,770,771,775,776,777,780,781,786,788,791,794,805,806,809,813,859,911,949,955,973,989,993,1027,1057,1090,1103,1108,1139,1168,1174,1185,1215,1221,1268,1288,1315,1326,1349,1408,1411,1415,1463,1470,1483,1498,1510,1512,1537,1570,1575,1581,1582,1586,1590,1593,1596,1603,1610,1620,1632,1662,1669,1685,1688,1690,1707,1718,1730,1765,1798
340.5,1362.0,612.587,610.776,610.246,611.2180000000001,611.172,611.938,611.239,612.898,612.2130000000001,611.145,615.2909999999999,611.444,613.922,613.436,615.302,614.284,611.861,609.819,612.869,612.194,612.226,613.452,614.452,613.4780000000001,616.5840000000001,610.491,614.836,616.486,614.499,620.444,617.7919999999999,611.79,612.773,613.594,621.852,617.3580000000001,628.121,617.976,625.528,619.112,614.555,611.7819999999999,623.475,624.014,620.109,627.847,615.3480000000001,613.548,621.761,615.732,616.184,618.701,623.281,625.621,624.385,623.988,621.725,620.6759999999999,624.861,626.326,615.289,622.394,625.751,622.9259999999999,624.987,624.6419999999999,613.4259999999999,622.915,622.237,629.988,621.285,623.835,623.932,622.895,622.797,622.668,622.029,619.937,626.369,620.755,621.493,623.242,623.612,617.4730000000001,619.569,615.911,619.014,621.604,624.411,623.804,622.856,624.229,623.029,621.393,619.148,627.763,,626.23,620.49,626.664,619.427,624.441,626.845,618.389,615.845,617.878,614.178,617.951,614.003,615.432,610.181,610.322,614.933,616.484,615.216,615.339,614.019,615.366,616.16,615.341,616.758,615.494,616.181,615.191,616.9490000000001,616.034,622.896,618.643,616.869,619.283,616.854,615.8969999999999,624.68,620.194,617.029,615.425,625.198,617.827,615.4590000000001,613.577,621.381,617.269,616.278,620.477,615.1619999999999,615.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.75,1363.0,613.785,610.981,611.174,611.8530000000001,611.818,613.12,613.019,613.6,612.6,612.619,616.39,611.89,615.615,615.15,617.805,616.283,613.005,611.065,614.5419999999999,613.335,614.211,614.418,615.2869999999999,614.898,618.811,611.279,615.618,616.615,616.489,622.0740000000001,620.678,612.165,613.377,614.394,625.525,620.327,631.251,619.9,629.8380000000001,621.511,616.062,612.243,627.498,627.994,623.844,632.179,616.757,615.298,625.203,616.849,617.701,620.695,627.0369999999999,629.259,627.956,627.706,621.991,623.339,628.942,630.743,616.9069999999999,625.068,628.491,625.078,631.0219999999999,627.382,616.154,627.4159999999999,624.363,634.474,622.825,627.106,626.285,625.948,628.0369999999999,625.1990000000001,624.299,621.953,629.755,623.139,623.351,627.604,627.012,619.212,621.4730000000001,618.257,620.955,625.5930000000001,627.637,626.626,626.5459999999999,627.618,626.2090000000001,626.632,622.547,631.539,,630.192,623.274,630.587,622.924,628.447,631.234,621.827,617.714,617.721,615.952,620.677,616.341,617.68,610.425,610.813,616.76,618.688,618.617,616.4830000000001,615.356,615.626,619.529,618.678,619.105,617.49,617.3480000000001,616.374,618.28,618.188,626.389,620.644,618.661,623.251,618.318,617.732,629.0840000000001,621.952,618.35,617.827,629.71,621.554,617.004,615.398,622.8,619.25,618.308,622.743,615.985,616.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0,1364.0,614.432,611.2330000000001,611.012,611.991,612.972,612.816,612.884,613.8580000000001,613.373,612.489,617.169,613.3009999999999,616.136,616.25,617.9580000000001,616.873,613.182,611.123,615.311,614.351,613.935,615.985,616.01,615.4580000000001,619.947,611.946,617.895,617.489,616.474,622.994,622.244,612.609,614.154,614.7769999999999,628.3340000000001,621.75,633.61,621.825,631.0319999999999,622.4680000000001,617.631,612.6759999999999,630.633,629.585,625.035,633.13,618.206,616.1469999999999,625.719,617.08,618.361,621.585,628.569,630.673,630.53,629.012,623.627,625.075,631.229,632.0880000000001,617.227,627.36,630.515,626.2719999999999,633.678,628.798,617.265,629.436,625.82,637.239,625.004,628.931,628.25,627.3919999999999,629.32,625.323,626.679,623.187,631.077,624.941,625.013,628.862,628.001,620.252,623.322,619.31,622.5419999999999,626.817,629.6659999999999,628.494,627.516,628.005,628.01,626.934,623.471,634.136,,633.076,623.882,631.8430000000001,622.8969999999999,630.357,633.867,622.401,619.029,620.648,615.931,621.019,617.188,619.0,610.491,611.672,617.116,619.255,619.93,617.378,614.819,616.7040000000001,618.988,620.87,620.1080000000001,618.664,618.812,617.492,619.328,619.378,628.188,621.851,618.929,624.83,619.065,618.268,631.431,622.981,620.611,619.361,631.908,622.1080000000001,617.924,614.638,624.976,619.938,618.563,625.114,616.337,617.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.25,1365.0,615.302,612.099,611.525,613.172,612.878,615.221,613.121,614.712,614.279,613.262,618.201,613.1659999999999,617.0980000000001,617.067,620.619,618.4,614.923,611.492,615.982,614.181,615.606,615.045,615.605,615.35,621.4630000000001,612.1419999999999,616.815,619.044,617.214,624.27,622.8580000000001,613.181,613.832,615.569,629.3240000000001,622.24,634.655,622.76,632.288,622.748,618.429,612.732,631.4780000000001,632.29,625.59,633.721,618.431,616.17,625.861,617.442,619.399,621.731,628.68,632.0409999999999,631.3480000000001,629.988,624.56,626.806,631.087,633.1,618.732,627.7330000000001,631.77,628.177,634.721,629.577,616.462,630.784,626.672,638.453,625.939,631.283,630.378,629.526,630.441,626.922,629.275,623.243,633.384,626.013,625.2330000000001,631.065,630.827,621.566,624.929,621.326,626.28,628.17,630.4159999999999,630.997,630.745,629.399,628.776,628.814,624.325,636.115,,635.134,623.905,634.216,624.636,631.2,635.326,624.59,620.2080000000001,622.428,616.281,623.2919999999999,617.34,620.51,611.242,612.5459999999999,617.578,620.2180000000001,620.314,618.322,616.073,616.7909999999999,620.122,620.28,619.952,619.245,619.996,617.932,621.067,621.115,629.67,624.117,619.694,627.2330000000001,620.8530000000001,618.2769999999999,632.861,624.732,621.832,620.571,632.689,623.3430000000001,618.388,616.855,624.1419999999999,621.071,619.778,625.9069999999999,616.104,617.9830000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.5,1366.0,615.692,611.9540000000001,612.278,613.507,613.769,615.966,613.418,614.847,614.066,614.342,618.8380000000001,614.163,617.1469999999999,615.582,622.011,618.798,613.98,612.0509999999999,615.398,615.031,616.391,614.549,617.052,615.996,621.492,611.915,617.286,618.58,617.939,625.1569999999999,624.779,612.7080000000001,613.953,615.799,629.641,623.258,633.804,623.54,633.882,623.151,618.636,613.62,632.763,633.012,626.389,634.237,619.5830000000001,615.684,627.153,618.549,619.243,623.02,630.745,632.289,631.725,630.467,625.085,627.278,633.379,634.573,618.544,628.696,633.514,628.489,635.636,630.493,616.45,632.271,626.86,639.5980000000001,626.854,629.855,630.191,630.155,631.556,626.366,630.003,624.547,633.044,627.841,627.411,631.461,631.571,621.695,626.047,621.763,623.675,628.594,632.27,630.549,631.0830000000001,629.635,630.2959999999999,628.307,624.856,637.835,,635.938,625.175,634.935,625.6569999999999,632.869,635.51,624.376,621.004,622.054,617.9209999999999,623.9680000000001,617.828,620.751,610.757,611.54,617.7,621.607,620.86,619.028,615.4680000000001,617.472,621.511,622.262,620.88,620.243,620.5369999999999,618.85,621.935,621.808,631.53,624.3430000000001,621.059,627.153,620.859,618.4159999999999,633.177,626.023,623.3580000000001,621.609,632.747,623.735,619.062,616.6419999999999,625.737,622.672,620.533,626.798,617.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.75,1367.0,616.467,611.656,612.621,613.818,614.0980000000001,616.373,614.341,615.573,613.95,613.712,620.082,614.595,617.4680000000001,617.335,622.284,618.661,615.6519999999999,612.132,616.183,615.262,616.024,616.386,617.325,616.488,621.942,612.434,617.748,620.195,617.365,625.988,625.161,613.293,615.4169999999999,616.697,630.185,624.447,635.259,624.101,632.99,624.408,618.969,613.677,635.2959999999999,634.172,627.27,634.775,619.731,616.83,627.943,617.802,619.851,622.216,631.0509999999999,635.0219999999999,634.048,631.779,625.9580000000001,627.74,634.357,633.865,619.72,630.881,634.673,628.523,638.177,631.425,617.669,633.918,627.632,641.1669999999999,626.692,631.966,631.315,632.415,632.555,627.66,631.033,625.558,634.887,627.9590000000001,627.431,633.107,632.82,622.886,627.146,622.1990000000001,623.856,629.6469999999999,631.35,631.165,633.104,631.484,631.7080000000001,628.841,625.179,638.25,621.947,636.678,625.735,636.935,626.006,634.992,637.9780000000001,625.966,621.383,623.047,617.651,624.342,618.563,621.705,611.729,612.211,618.414,623.948,622.649,619.375,616.297,617.524,622.014,622.514,621.743,621.222,621.535,620.636,621.849,621.942,632.906,625.594,621.328,628.145,621.439,619.453,634.49,626.257,623.13,621.763,634.63,625.479,619.821,616.434,626.34,622.0880000000001,621.224,626.918,617.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0,1368.0,616.658,612.919,612.173,613.248,613.802,616.7330000000001,613.826,616.215,614.756,614.222,619.844,614.3240000000001,618.357,618.486,623.378,620.066,615.691,612.016,617.322,616.7819999999999,617.313,616.533,618.612,617.5319999999999,623.589,611.379,618.008,621.047,617.966,625.899,626.513,613.595,614.528,616.736,632.85,624.476,635.31,625.534,633.565,624.589,619.471,614.576,635.552,635.688,628.65,635.227,620.232,616.655,627.98,618.716,620.739,623.607,632.1419999999999,636.641,634.332,632.309,626.238,628.747,635.703,635.179,619.1659999999999,631.776,634.819,630.341,640.284,631.64,617.377,634.5790000000001,629.078,641.908,627.691,632.669,631.885,633.7040000000001,633.525,628.7,631.933,625.389,635.545,629.0930000000001,630.431,633.12,634.807,623.354,628.9830000000001,622.913,624.754,632.217,634.039,631.871,635.038,631.775,635.332,631.044,625.568,639.786,623.779,637.9019999999999,626.9580000000001,637.164,627.136,635.192,637.433,626.284,621.933,624.877,618.495,624.854,619.435,622.03,610.614,612.785,618.785,624.736,622.9259999999999,619.539,616.145,618.582,622.1519999999999,624.335,622.918,622.283,621.799,621.9730000000001,623.141,622.187,633.77,628.072,622.27,628.841,622.268,620.643,635.576,628.654,623.899,622.387,636.016,625.436,620.686,616.845,627.596,623.472,622.825,628.194,618.0319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.25,1369.0,618.144,612.37,612.8969999999999,613.955,615.384,617.6759999999999,614.734,616.974,615.4169999999999,614.248,620.0880000000001,615.869,618.618,619.562,624.825,620.156,615.785,613.1469999999999,619.336,616.726,617.136,617.0980000000001,618.294,616.685,623.193,612.515,618.5409999999999,620.876,618.894,628.71,627.956,613.9069999999999,614.7090000000001,617.884,634.127,625.691,636.109,626.183,635.129,625.284,620.854,614.439,637.969,637.706,629.151,636.119,621.622,617.4119999999999,629.768,619.9580000000001,621.386,623.855,633.415,638.222,636.747,632.835,627.3340000000001,629.539,638.2130000000001,637.132,620.332,632.873,636.697,631.488,642.906,634.253,619.328,635.255,629.8480000000001,643.428,628.009,632.875,633.754,634.026,634.679,628.92,633.484,627.2230000000001,636.409,630.5459999999999,631.664,634.057,634.121,623.998,631.082,625.01,626.62,633.0169999999999,633.624,635.446,636.582,633.276,636.525,633.067,626.414,640.693,624.4159999999999,641.337,627.095,638.212,627.193,637.249,638.979,627.373,622.771,625.925,618.366,627.215,620.804,623.0880000000001,611.69,612.4780000000001,618.946,625.44,624.41,619.11,615.943,619.195,623.134,624.734,623.756,621.8430000000001,623.325,622.8,623.2130000000001,623.015,635.97,628.5419999999999,622.261,629.254,623.3009999999999,621.497,636.781,629.4580000000001,626.172,622.212,636.4169999999999,626.173,621.238,618.183,628.126,624.31,623.403,628.617,618.8240000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.5,1370.0,617.612,613.337,612.67,613.768,615.938,617.3330000000001,614.845,617.116,615.878,615.847,620.317,615.9159999999999,617.831,620.872,623.969,620.69,615.779,612.7040000000001,618.317,616.438,618.5509999999999,617.7230000000001,618.211,617.5930000000001,625.751,612.975,619.552,622.732,617.646,629.243,629.44,615.183,615.6,619.221,634.5409999999999,626.663,637.678,625.962,636.4580000000001,625.4590000000001,621.256,614.994,637.953,639.66,629.811,639.472,621.735,617.54,631.033,620.025,622.0269999999999,624.737,634.135,639.626,637.429,633.891,628.313,631.0980000000001,638.226,636.749,620.42,634.683,638.923,632.423,645.283,635.073,618.9490000000001,638.16,631.4630000000001,645.215,629.972,634.205,635.198,636.02,637.544,630.864,635.378,627.141,639.33,632.6030000000001,632.354,634.595,636.387,626.0790000000001,631.9019999999999,627.403,627.773,634.784,635.276,637.179,638.038,634.939,639.012,633.674,626.555,641.485,626.563,641.375,629.2230000000001,638.7719999999999,629.0880000000001,639.54,639.923,628.54,625.68,627.7819999999999,619.069,627.3480000000001,619.854,624.241,612.156,613.406,619.909,627.55,625.164,621.026,617.51,619.944,624.232,626.406,624.9169999999999,622.882,623.651,624.7080000000001,623.966,622.294,638.668,630.845,623.172,631.243,624.9730000000001,621.877,638.316,631.847,627.135,622.129,640.004,628.03,621.531,618.4069999999999,630.2669999999999,625.128,624.1669999999999,629.42,619.5409999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
