TimesH,Frame,0,2,5,7,8,12,13,16,17,19,24,27,28,31,35,37,38,40,41,42,45,46,47,50,54,59,60,61,63,69,70,71,73,74,76,80,84,88,89,91,92,93,96,97,98,99,100,101,102,106,107,110,111,112,113,114,117,118,119,120,122,123,127,131,136,141,143,144,148,154,160,162,165,168,170,171,188,190,191,195,196,198,200,201,205,207,213,216,218,219,221,224,225,226,228,231,235,237,240,243,244,245,247,248,260,268,299,300,302,317,319,365,367,369,370,371,372,375,379,383,385,388,396,397,398,400,404,405,407,411,413,415,416,418,420,423,430,433,440,443,444,447,453,454,456,458,461,463,467,470,596,720,765,857,949,1066,1094,1110,1233
173.0,692.0,,620.9490000000001,620.354,620.128,621.26,623.53,616.007,620.5419999999999,614.52,621.058,622.56,619.424,617.826,620.371,621.85,620.524,616.187,615.693,620.701,619.174,623.436,620.435,615.826,617.1709999999999,624.089,626.081,619.665,622.81,623.011,618.59,624.86,614.841,632.337,620.911,618.9540000000001,613.144,620.681,627.851,618.5980000000001,634.446,617.721,615.24,627.746,628.6709999999999,628.9259999999999,616.601,626.957,623.073,622.86,619.206,628.731,630.591,620.756,615.8919999999999,,614.701,623.925,622.99,627.888,622.076,626.004,623.57,616.194,616.388,616.445,613.2,615.489,614.28,612.356,614.408,614.021,614.467,612.481,616.1030000000001,614.188,613.331,623.04,617.503,622.761,617.422,616.864,615.785,616.597,624.3430000000001,622.475,621.613,615.817,616.4259999999999,616.936,616.36,628.828,618.059,625.769,619.871,626.246,619.371,617.64,622.4,615.604,621.359,620.126,615.294,615.068,622.0880000000001,611.999,611.0840000000001,620.505,619.51,612.688,624.4159999999999,619.133,630.539,627.332,629.905,618.7230000000001,630.698,641.553,610.375,631.881,627.29,621.432,619.5219999999999,639.153,628.882,,621.263,628.441,640.251,617.594,624.262,632.681,623.4169999999999,618.031,623.731,627.883,614.842,627.219,626.408,633.641,621.116,633.37,628.6619999999999,617.7959999999999,625.31,639.586,630.058,619.664,624.61,622.844,637.817,,,,,,,,,
173.25,693.0,,622.84,619.5419999999999,620.11,621.4069999999999,625.172,615.696,621.004,615.423,622.328,623.1519999999999,620.55,618.144,622.401,622.932,620.982,615.655,615.0409999999999,621.577,618.653,624.816,620.9730000000001,615.775,618.276,626.569,626.225,621.987,623.47,623.398,620.448,628.536,614.905,634.41,621.121,619.886,613.803,622.715,627.694,620.506,636.346,618.148,614.432,630.154,630.188,629.923,617.964,626.72,625.058,624.587,618.8969999999999,630.735,632.0269999999999,621.633,616.113,,614.935,625.804,623.485,627.651,622.758,627.918,624.413,617.034,616.599,617.049,613.469,615.839,614.786,612.5790000000001,614.646,613.374,614.5790000000001,611.136,615.076,613.986,612.003,624.352,617.525,623.045,618.661,616.645,615.693,617.487,625.474,624.172,621.901,616.675,617.674,617.02,615.7230000000001,630.177,619.243,626.2769999999999,620.0459999999999,627.893,621.156,618.6759999999999,622.363,615.484,620.313,620.91,616.817,614.873,623.3340000000001,609.773,611.5219999999999,621.868,619.086,612.745,625.6080000000001,620.247,632.28,628.859,633.054,619.521,632.656,644.11,609.9830000000001,634.685,628.806,622.757,621.447,639.757,630.342,,621.393,629.7819999999999,643.2330000000001,617.769,624.59,636.009,625.5269999999999,619.155,626.076,629.212,614.182,628.345,629.8340000000001,635.79,621.886,635.141,631.927,618.625,626.825,641.712,632.256,620.554,625.879,625.836,640.63,,,,,,,,,
173.5,694.0,,622.724,621.003,619.55,621.7919999999999,625.6519999999999,616.1990000000001,621.673,614.308,622.746,623.536,621.816,619.101,622.089,622.909,622.491,615.717,614.88,622.206,619.995,625.831,621.674,616.889,616.986,626.415,626.052,622.021,624.72,624.499,620.248,628.136,614.207,636.114,621.693,619.4730000000001,614.389,621.943,629.7080000000001,621.276,636.883,617.507,615.523,631.482,630.78,631.1,618.722,627.827,625.758,626.437,621.226,633.102,631.934,621.181,616.099,,615.635,626.133,623.933,627.2769999999999,623.9780000000001,628.226,624.19,616.1419999999999,617.514,616.779,613.094,615.442,615.0269999999999,612.475,614.485,614.375,615.591,612.688,615.859,614.203,612.396,625.469,617.374,623.15,618.996,617.111,616.317,618.124,626.365,624.434,621.97,616.619,617.686,616.984,617.102,632.007,620.467,627.456,621.547,626.597,620.695,619.35,622.1990000000001,615.611,621.057,620.831,616.561,615.212,623.697,610.62,610.658,621.6469999999999,620.477,611.975,626.212,620.9580000000001,632.806,630.07,632.7919999999999,620.033,633.281,646.121,609.9169999999999,635.295,628.149,623.275,621.244,642.2280000000001,630.876,,622.621,631.237,643.878,618.7719999999999,627.068,635.706,625.9780000000001,619.682,626.25,629.495,614.2669999999999,629.06,628.7869999999999,635.123,623.071,635.972,631.281,618.741,628.016,642.252,632.868,621.021,625.794,624.602,641.179,,,,,,,,,
173.75,695.0,,623.0319999999999,620.749,620.293,621.487,627.284,617.014,620.711,616.1569999999999,624.078,624.18,621.689,618.994,622.2819999999999,623.945,622.486,617.165,614.534,622.335,620.985,627.028,622.1,617.303,618.568,627.876,627.258,622.433,623.753,624.349,623.519,627.503,614.935,635.914,621.486,621.148,613.7819999999999,621.8430000000001,630.3969999999999,620.947,638.196,617.553,616.072,631.85,631.664,631.332,617.846,628.207,626.868,626.173,619.8580000000001,633.681,631.903,621.977,616.528,,616.3580000000001,626.8290000000001,624.872,629.684,624.793,629.56,624.538,616.8580000000001,617.15,617.759,613.8969999999999,616.55,615.4119999999999,613.323,615.025,614.036,616.168,612.869,616.42,614.0830000000001,612.722,625.658,618.722,624.51,619.856,617.134,617.335,618.961,625.886,628.0169999999999,621.956,617.578,618.096,618.1030000000001,616.923,631.539,619.997,627.7769999999999,622.997,627.205,621.124,619.844,623.391,616.538,621.769,621.419,617.28,616.137,624.4830000000001,611.345,610.012,621.555,620.247,611.9119999999999,626.548,619.825,632.899,628.778,634.706,620.861,633.192,646.182,610.3009999999999,636.556,627.78,623.465,621.224,641.361,630.567,641.274,622.562,631.512,645.409,618.3240000000001,626.908,636.557,625.4490000000001,619.362,626.323,630.863,614.5880000000001,628.504,629.715,636.685,621.9580000000001,637.247,632.715,618.4169999999999,627.594,642.578,632.972,620.684,627.269,626.27,642.246,,,,,,,,,
174.0,696.0,,623.535,622.244,621.413,622.273,626.563,616.386,621.42,615.443,623.823,624.937,622.317,618.131,623.621,624.238,624.198,617.798,616.195,623.259,620.558,627.269,622.242,618.592,619.2919999999999,627.9540000000001,629.5840000000001,623.242,624.475,626.2280000000001,621.248,629.038,616.395,636.418,622.893,621.376,614.497,623.289,630.725,620.888,637.607,617.929,616.3580000000001,632.813,633.038,633.305,618.92,628.385,626.359,626.185,619.734,634.5930000000001,634.659,622.225,617.274,613.2769999999999,616.595,626.945,624.877,629.7080000000001,624.995,629.52,625.24,617.1,618.487,617.153,613.589,617.28,616.362,613.684,615.128,613.684,616.354,613.4209999999999,616.567,615.191,613.28,626.06,618.4680000000001,624.804,620.658,616.879,617.748,619.698,627.511,625.819,622.2,618.2180000000001,618.749,619.202,617.895,633.609,620.4159999999999,629.129,622.577,627.836,621.422,619.311,624.068,616.87,622.49,622.775,618.6619999999999,615.283,624.645,610.6030000000001,611.137,621.485,619.597,612.744,626.623,619.443,634.5830000000001,631.03,634.587,621.79,634.02,647.357,610.139,636.427,629.409,624.706,622.726,643.366,631.846,643.148,623.419,632.773,645.2,619.806,627.524,637.695,627.279,620.678,628.6709999999999,630.9830000000001,615.273,628.837,630.202,637.205,622.248,636.403,633.413,619.6709999999999,628.509,643.281,633.719,621.2959999999999,627.769,626.28,642.701,,,,,,,,,
174.25,697.0,624.212,624.66,622.442,620.974,622.306,628.371,616.948,622.096,615.285,624.496,625.5740000000001,622.273,619.6990000000001,623.369,625.596,624.7719999999999,617.515,615.86,623.994,620.315,628.049,621.779,619.07,619.21,628.955,629.424,624.144,625.026,625.637,621.72,629.302,615.59,637.505,623.61,621.288,613.827,623.4119999999999,631.617,621.129,639.091,618.953,616.658,633.064,633.561,633.6469999999999,619.781,628.803,627.856,627.271,619.58,635.203,635.844,623.1419999999999,617.38,612.457,616.414,629.024,625.979,630.5169999999999,625.748,630.3969999999999,625.01,617.2330000000001,618.471,617.592,614.451,617.641,617.137,614.308,615.589,614.89,617.4069999999999,613.21,616.576,614.931,613.2230000000001,626.778,619.788,625.986,620.23,617.813,617.634,619.12,629.206,625.4490000000001,623.138,618.533,619.377,618.887,618.531,633.649,621.249,629.553,624.043,627.509,621.732,620.31,624.3,617.3430000000001,623.663,623.373,617.889,616.123,624.8530000000001,610.862,611.846,622.495,618.7959999999999,612.237,626.831,619.81,635.004,631.6569999999999,635.2330000000001,621.809,635.224,646.939,609.61,638.511,628.868,624.433,621.376,642.836,632.775,645.875,624.549,634.197,646.482,620.486,628.621,638.064,626.871,620.141,628.47,632.091,614.732,629.355,630.373,637.492,622.5840000000001,636.444,633.951,620.3009999999999,628.707,645.595,634.394,623.232,628.556,626.184,643.123,,,,,,,,,
174.5,698.0,624.0269999999999,624.803,621.969,620.606,622.779,628.371,618.049,623.344,616.839,625.456,626.125,622.639,619.754,624.056,625.106,623.722,618.43,616.712,626.0459999999999,622.08,628.367,621.731,619.106,619.281,630.44,630.196,625.661,625.847,627.582,622.462,628.587,614.53,639.035,623.5419999999999,621.288,614.059,623.774,631.737,622.092,640.053,618.341,616.893,633.773,634.506,633.509,619.651,630.393,627.5830000000001,627.658,620.011,635.78,634.931,623.868,616.8969999999999,613.118,616.632,628.367,626.0459999999999,631.234,625.654,630.419,625.225,617.904,617.988,618.383,615.246,616.8430000000001,617.33,614.737,615.97,614.4730000000001,616.856,613.404,617.489,615.443,613.492,627.7769999999999,620.5319999999999,626.658,621.0419999999999,617.3969999999999,618.492,620.263,629.169,626.844,623.006,618.611,619.5509999999999,620.471,618.182,636.229,619.927,629.748,625.265,627.566,622.372,621.193,624.745,617.7180000000001,624.4069999999999,623.439,618.997,616.294,625.354,611.158,611.04,622.749,619.46,612.185,626.173,620.102,635.942,632.901,635.743,622.299,634.7719999999999,647.565,610.247,637.8430000000001,630.872,624.94,622.163,643.2090000000001,633.066,645.56,625.3430000000001,634.304,647.55,620.134,629.461,639.487,627.855,621.274,629.112,632.99,614.585,629.004,630.88,638.155,622.879,637.327,635.234,620.111,630.487,646.408,634.8290000000001,622.658,629.313,627.413,644.318,,,,,,,,,
174.75,699.0,624.611,624.754,623.02,620.169,623.224,628.322,618.553,622.9019999999999,616.089,627.072,627.943,623.316,618.437,624.1469999999999,625.165,624.861,617.775,615.576,625.049,621.931,629.493,622.3380000000001,619.271,619.444,629.2919999999999,629.501,624.887,626.075,627.275,623.521,629.163,614.753,638.502,623.871,622.222,615.076,624.163,633.606,622.674,639.8330000000001,619.173,617.444,634.4540000000001,635.355,634.651,620.4780000000001,630.255,627.976,628.341,620.83,635.409,636.471,623.9069999999999,616.9,613.511,617.005,628.597,627.006,631.372,627.276,631.719,624.555,618.244,619.339,618.653,614.9159999999999,617.389,617.591,614.035,615.586,615.3580000000001,616.773,612.134,616.935,616.764,614.269,629.464,619.945,627.097,621.31,618.2130000000001,618.039,620.7769999999999,630.101,627.638,622.146,619.78,620.008,619.31,619.563,635.712,620.962,629.915,625.342,628.246,623.4780000000001,621.065,625.764,617.831,623.58,623.427,618.944,616.374,625.47,611.025,611.104,623.947,620.526,612.382,626.735,619.943,635.868,632.293,635.11,622.893,636.389,647.899,610.8340000000001,638.605,630.683,625.965,621.197,643.4119999999999,634.094,643.225,624.539,635.257,644.936,620.8290000000001,629.11,638.4209999999999,628.189,621.8340000000001,629.133,633.811,614.259,629.941,630.464,637.325,622.876,637.804,633.347,619.586,629.183,645.135,635.089,622.285,629.629,627.5409999999999,644.943,,,,,,,,,
175.0,700.0,624.964,625.575,622.755,621.451,624.346,630.995,618.627,623.491,616.33,626.045,626.738,623.623,618.376,623.6030000000001,625.935,625.62,618.64,615.752,624.349,621.945,629.177,621.845,620.991,620.899,629.485,630.543,625.009,625.891,627.0319999999999,622.675,629.885,614.895,638.441,624.276,622.281,614.3380000000001,624.125,634.684,621.934,639.602,618.528,616.982,635.227,635.057,634.984,620.039,631.553,628.994,627.567,621.719,635.49,636.128,624.644,617.769,,617.636,629.481,626.056,631.957,625.893,631.115,625.42,617.8,619.571,619.326,615.705,617.525,618.65,615.661,616.508,615.4,618.276,613.263,617.346,616.174,614.0930000000001,629.415,621.015,627.243,622.2090000000001,617.896,619.0369999999999,621.1519999999999,631.37,627.148,622.842,619.739,620.618,620.086,620.0930000000001,635.552,621.951,630.607,627.044,627.614,623.651,621.693,624.5369999999999,617.784,624.691,624.212,618.8380000000001,616.495,624.715,610.761,610.5269999999999,622.9630000000001,620.507,611.9169999999999,626.385,620.151,636.306,634.134,636.322,622.665,635.52,647.6569999999999,610.872,638.648,630.3969999999999,625.909,621.624,643.896,634.437,645.1419999999999,624.931,635.151,647.3919999999999,619.859,629.682,638.659,628.906,621.488,629.538,633.091,614.435,629.341,631.01,637.311,623.717,638.331,634.899,620.261,628.7819999999999,645.344,634.991,623.29,629.453,628.124,643.521,642.8240000000001,,,,,,,,
