TimesH,Frame,12,38,60,79,87,97,110,112,131,135,137,149,158,174,181,183,194,202,204,235,241,249,253,257,261,266,268,271,272,273,285,294,300,304,310,311,321,329,332,335,340,352,361,365,370,371,376,383,392,405,415,420,435,445,454,461,480,481,483,490,494,495,502,505,506,509,513,516,521,522,524,527,533,537,538,543,550,554,558,561,564,567,570,582,583,584,587,594,595,601,603,604,612,613,616,624,629,631,632,633,634,638,642,645,646,652,655,657,658,662,665,666,668,672,674,676,681,685,690,697,701,704,713,718,720,724,729,734,735,738,741,742,743,767,769,777,781,783,786,792,797,808,819,823,839,841,858,864,906,998,1005,1062,1070,1113,1132,1135,1261,1263,1306,1349,1351,1354,1372
0.0,0.0,613.6759999999999,620.27,616.514,613.27,617.8919999999999,617.1619999999999,615.081,619.8380000000001,631.4590000000001,622.405,617.0269999999999,628.622,620.73,631.811,632.081,631.919,642.811,639.73,645.432,642.432,630.622,665.0,640.919,649.6759999999999,657.297,658.135,649.568,616.27,621.27,645.216,659.27,664.1619999999999,666.541,660.459,631.3240000000001,656.73,672.919,668.378,678.378,664.324,620.649,679.541,639.73,667.189,658.5139999999999,671.8919999999999,674.27,676.8380000000001,643.4590000000001,686.405,620.865,680.919,657.919,682.1080000000001,692.27,699.216,617.1619999999999,685.27,690.378,689.5139999999999,626.568,661.703,687.1619999999999,713.568,671.432,700.6489999999999,671.324,700.865,693.73,693.378,650.622,619.189,718.324,670.595,708.4860000000001,636.405,696.8380000000001,652.135,718.054,643.432,682.541,716.9730000000001,690.135,618.351,708.703,632.486,654.757,669.081,686.1619999999999,633.622,645.649,718.757,701.0,628.514,684.3510000000001,712.8380000000001,717.757,699.459,651.946,680.919,691.946,663.459,661.1619999999999,698.189,663.297,664.243,703.5139999999999,624.1080000000001,670.081,678.811,617.432,624.5409999999999,693.297,695.568,703.081,676.081,702.1619999999999,632.73,654.811,694.1080000000001,698.135,624.135,625.8919999999999,665.432,657.27,671.5139999999999,,651.27,678.8919999999999,673.432,625.189,618.919,643.054,630.486,653.3240000000001,667.73,621.243,643.649,621.8919999999999,617.3240000000001,661.784,649.405,631.0,636.486,643.703,653.216,617.5409999999999,618.27,627.135,,,,,,,,,,,,,,
0.25,1.0,613.649,622.595,617.351,613.649,617.595,617.919,615.5409999999999,620.486,633.405,623.081,617.784,630.054,621.1619999999999,634.919,633.622,634.784,644.1619999999999,643.216,649.568,645.243,631.1080000000001,669.27,642.1619999999999,654.1080000000001,662.378,661.946,652.73,616.0,623.5409999999999,647.919,663.676,667.216,670.757,664.5139999999999,633.486,659.324,680.9730000000001,672.27,681.703,669.432,622.649,685.297,644.054,671.324,661.4860000000001,675.757,677.8380000000001,682.676,643.351,686.811,622.054,686.081,661.8919999999999,684.6489999999999,694.8919999999999,698.622,616.9730000000001,687.595,689.595,690.946,627.649,663.622,685.432,713.189,673.811,699.784,673.568,695.784,692.5139999999999,698.0269999999999,652.081,620.811,713.784,672.243,705.054,637.486,697.9730000000001,654.6759999999999,718.676,646.054,681.595,714.405,694.459,621.054,712.189,634.1619999999999,659.4860000000001,670.4860000000001,687.541,636.1619999999999,648.297,721.297,705.703,629.622,686.568,715.865,719.784,706.135,655.351,685.8380000000001,697.865,666.324,664.1619999999999,701.811,666.27,666.432,708.9730000000001,627.0,674.757,685.324,617.865,627.3240000000001,700.216,700.73,707.919,680.9730000000001,707.784,636.595,655.3240000000001,695.946,703.0,624.514,626.6759999999999,666.4860000000001,660.432,675.432,,653.0269999999999,683.6489999999999,678.459,627.243,619.865,645.622,633.135,656.676,673.297,623.0269999999999,646.865,623.378,618.0,666.0,653.135,633.6759999999999,639.649,646.946,655.243,618.73,617.946,629.1080000000001,,,,,,,,,,,,,,
0.5,2.0,614.595,623.1080000000001,617.0269999999999,614.649,617.946,617.27,615.1619999999999,621.946,634.486,624.135,617.6759999999999,631.3240000000001,621.73,635.703,636.1080000000001,637.703,648.514,646.919,652.1080000000001,649.405,633.514,675.459,645.595,658.135,665.0269999999999,667.0,653.595,617.081,623.622,650.0,668.135,672.541,675.297,667.73,635.189,662.568,682.378,675.784,687.919,673.216,623.432,689.703,646.297,674.946,665.432,681.405,681.595,687.054,647.405,693.4860000000001,623.405,689.243,664.459,690.378,695.622,703.378,618.8380000000001,692.081,691.27,695.135,628.4590000000001,666.8380000000001,686.595,714.622,677.324,701.324,675.0,696.4860000000001,692.0269999999999,700.1619999999999,654.784,622.378,709.946,673.919,704.459,641.351,700.676,655.1619999999999,716.595,648.0269999999999,684.081,715.622,698.378,621.9730000000001,715.297,636.243,660.73,672.324,690.541,636.649,650.4590000000001,724.432,707.324,631.9730000000001,688.6489999999999,717.378,721.081,708.9730000000001,656.135,690.1619999999999,701.6489999999999,669.297,666.541,707.1080000000001,670.73,669.946,714.405,627.919,677.1080000000001,688.919,618.8380000000001,628.4590000000001,704.865,704.243,710.432,684.459,710.189,637.351,658.919,703.865,708.243,626.514,627.73,669.784,663.541,677.432,,655.865,686.703,684.1619999999999,629.216,620.0269999999999,648.243,636.1619999999999,660.216,677.243,624.6759999999999,648.946,623.703,618.8380000000001,669.0,654.622,635.514,642.216,649.73,658.703,618.0,619.189,629.811,,,,,,,,,,,,,,
0.75,3.0,614.919,623.216,618.081,614.514,618.568,618.1619999999999,616.378,622.3240000000001,636.216,625.0269999999999,619.432,632.946,622.514,639.0,639.243,639.135,650.649,649.27,655.676,650.3240000000001,634.9730000000001,679.459,646.3240000000001,662.459,668.405,672.081,658.8919999999999,618.919,625.405,652.1619999999999,672.595,677.865,679.4860000000001,672.243,637.081,668.189,690.3510000000001,682.946,695.757,676.081,624.8380000000001,693.595,650.811,676.784,667.1080000000001,684.432,686.6489999999999,692.1080000000001,649.9730000000001,695.946,623.4590000000001,694.405,666.946,695.8380000000001,700.054,705.595,618.8380000000001,696.757,693.6489999999999,699.216,630.432,673.324,688.676,716.324,680.757,704.459,677.297,697.568,695.784,703.9730000000001,658.9730000000001,623.3240000000001,711.135,674.919,707.432,644.0,703.757,659.595,720.054,651.73,686.73,719.297,703.324,621.784,718.541,638.595,664.946,675.622,693.1080000000001,639.757,652.946,728.541,714.378,634.4590000000001,690.919,718.0269999999999,725.0,715.189,659.27,693.27,706.0,671.4860000000001,670.189,711.405,674.297,672.8919999999999,718.189,629.919,678.73,694.054,620.568,629.757,708.081,708.8380000000001,714.459,688.676,717.243,639.4590000000001,661.757,704.703,710.676,626.3240000000001,631.0,674.243,668.757,683.1080000000001,637.054,658.0,693.5139999999999,686.297,629.405,622.0,651.73,637.378,663.784,682.1080000000001,626.189,651.189,624.243,618.432,671.5139999999999,658.3510000000001,638.432,643.5409999999999,651.6759999999999,661.243,619.351,619.865,631.3240000000001,,,,,,,,,,,,,,
1.0,4.0,615.703,624.1619999999999,619.351,615.1080000000001,619.216,618.568,616.757,623.27,638.1080000000001,626.8919999999999,620.8919999999999,635.189,624.73,639.514,641.649,640.243,654.595,653.216,659.865,655.73,636.73,684.135,647.622,663.9730000000001,673.135,675.811,661.73,618.919,626.5409999999999,656.297,678.1619999999999,680.9730000000001,684.595,677.216,639.8380000000001,670.865,694.919,685.324,701.541,679.919,626.5409999999999,702.1080000000001,653.649,681.243,672.6489999999999,689.5139999999999,691.784,697.946,653.432,698.541,625.135,699.216,672.081,698.3510000000001,706.405,711.9730000000001,619.432,701.297,694.0,703.73,632.73,675.1619999999999,693.1080000000001,717.378,684.459,708.0,680.324,698.811,698.595,707.595,663.378,624.595,715.0,678.054,709.541,646.757,705.622,662.541,723.0269999999999,654.297,688.9730000000001,719.73,705.405,623.919,721.1080000000001,641.27,666.595,677.459,695.3510000000001,642.351,656.8919999999999,729.784,719.0,636.405,696.216,719.757,729.243,717.919,662.568,701.297,708.595,675.73,673.784,715.73,678.189,677.135,725.459,634.568,682.189,700.1619999999999,621.73,631.919,713.135,713.378,719.73,694.1080000000001,722.1080000000001,642.6759999999999,666.6489999999999,709.0,717.054,628.4590000000001,633.4590000000001,675.243,673.135,687.676,639.27,661.4860000000001,697.8380000000001,691.459,632.649,623.081,655.189,640.432,665.0,689.3510000000001,627.811,653.919,626.081,619.73,675.432,660.541,639.243,647.1619999999999,655.703,664.595,620.216,621.514,631.8919999999999,,,,,,,,,,,,,,
1.25,5.0,616.6759999999999,626.757,619.8919999999999,614.081,620.351,619.432,617.757,624.1619999999999,640.486,628.6759999999999,620.243,635.378,625.757,642.243,640.703,642.568,657.1080000000001,656.622,663.595,657.216,641.1619999999999,689.6489999999999,651.054,668.919,678.0,678.865,667.432,619.8919999999999,627.514,659.4860000000001,681.865,683.73,688.4860000000001,681.135,640.919,675.135,700.243,688.432,705.541,685.5139999999999,628.5409999999999,707.541,659.676,683.568,676.865,692.405,696.324,702.4860000000001,656.405,701.919,626.946,705.865,677.135,702.081,711.703,714.0269999999999,620.784,704.135,696.8919999999999,707.1619999999999,634.946,679.703,694.216,721.676,688.568,709.622,683.324,704.811,699.1619999999999,713.054,667.27,626.0,719.3510000000001,681.8919999999999,712.297,650.73,708.676,663.676,723.432,658.703,690.5139999999999,723.8919999999999,711.189,624.8380000000001,726.595,643.216,669.595,681.0,698.8380000000001,644.8380000000001,660.811,735.8919999999999,721.784,639.6759999999999,698.324,725.378,730.216,722.1619999999999,663.541,704.865,713.622,677.541,679.946,722.5139999999999,680.784,679.405,730.216,633.1619999999999,687.27,704.946,622.0269999999999,633.378,719.0,719.324,723.757,698.378,727.216,645.703,671.919,714.919,721.676,630.784,635.865,679.432,676.216,692.6489999999999,641.73,665.27,703.541,694.784,633.595,624.568,659.27,643.8919999999999,668.73,691.8380000000001,628.865,657.919,625.811,619.703,681.297,665.568,642.3240000000001,648.054,658.324,668.568,622.054,622.622,634.378,,,,,,,,,,,,,,
1.5,6.0,616.784,626.622,620.0269999999999,615.73,621.081,620.0,618.8380000000001,625.054,640.811,629.081,621.405,636.8919999999999,626.1619999999999,643.946,643.9730000000001,645.27,660.1080000000001,660.8380000000001,666.757,661.459,642.0269999999999,692.405,651.297,670.216,682.568,682.243,671.568,621.73,628.649,661.676,685.4860000000001,686.757,692.541,687.432,643.1619999999999,680.405,704.432,694.0,710.5139999999999,686.919,630.0269999999999,711.216,663.0,686.6489999999999,682.081,696.946,699.595,708.135,658.459,705.541,628.216,709.622,681.0,707.243,712.541,716.865,622.784,707.865,701.243,711.8380000000001,635.0,683.8380000000001,695.676,720.757,691.946,712.243,686.3510000000001,706.135,705.135,719.081,670.784,625.865,722.1080000000001,683.135,715.541,651.405,712.703,669.135,723.784,661.135,695.135,724.919,710.8919999999999,626.4590000000001,729.4860000000001,644.919,674.676,684.054,702.3510000000001,647.9730000000001,665.216,738.757,724.27,641.757,702.6489999999999,726.6489999999999,732.3510000000001,725.811,667.297,709.405,715.0269999999999,683.405,684.9730000000001,726.595,683.5139999999999,685.757,733.9730000000001,636.135,690.189,709.189,624.351,636.649,723.622,723.919,726.757,703.946,728.405,648.865,672.919,720.189,726.784,632.081,637.568,685.243,681.3510000000001,696.703,644.081,668.0269999999999,707.432,699.216,635.595,625.3240000000001,659.297,645.351,673.1080000000001,696.297,630.649,660.541,627.8919999999999,621.919,684.27,668.703,644.135,651.0269999999999,661.757,671.27,621.784,623.27,634.378,,,,,,,,,,,,,,
1.75,7.0,618.9730000000001,628.243,620.054,616.5409999999999,620.8380000000001,620.297,619.595,625.5409999999999,642.1080000000001,631.27,622.189,637.4590000000001,627.649,645.486,646.811,646.135,662.703,662.378,670.243,662.243,643.9730000000001,698.3510000000001,654.1080000000001,673.568,684.676,683.568,675.1080000000001,621.757,628.514,666.811,689.6489999999999,689.919,697.081,690.676,644.8919999999999,683.216,708.081,696.459,713.324,690.054,631.135,714.568,666.757,687.405,684.4860000000001,700.432,701.1080000000001,710.865,661.568,707.919,627.757,712.9730000000001,684.568,708.946,717.189,718.919,623.0,711.081,703.216,712.865,637.27,684.541,701.757,722.3510000000001,696.405,713.0269999999999,689.9730000000001,711.6489999999999,705.541,722.243,671.946,628.622,722.919,686.757,718.054,654.865,714.0269999999999,669.73,724.8919999999999,663.1080000000001,700.081,729.5139999999999,715.27,627.0269999999999,732.0,647.73,675.1080000000001,688.081,704.8380000000001,649.0,668.1080000000001,740.432,729.811,644.432,704.081,728.0,735.9730000000001,728.568,668.8919999999999,713.1080000000001,719.6489999999999,683.9730000000001,686.405,732.0269999999999,682.9730000000001,686.676,737.73,637.811,694.0,712.676,624.243,638.054,725.378,728.189,732.27,707.4860000000001,733.6489999999999,649.514,676.243,723.1080000000001,730.5139999999999,633.351,639.6759999999999,686.432,685.378,699.919,644.784,670.3510000000001,711.27,703.541,637.703,627.216,664.459,646.784,676.622,699.324,632.73,663.622,629.757,621.622,687.081,671.27,646.595,653.27,664.5139999999999,674.703,622.432,623.4590000000001,636.703,,,,,,,,,,,,,,
2.0,8.0,618.73,628.946,620.568,616.73,621.081,621.595,620.595,626.1619999999999,643.703,632.432,623.054,639.1619999999999,627.8919999999999,645.919,647.8919999999999,648.865,665.5139999999999,664.459,672.27,665.243,645.73,699.459,654.595,677.8380000000001,687.811,687.189,678.541,622.514,629.595,668.189,691.324,694.676,701.676,692.73,648.378,682.135,712.1619999999999,697.676,715.811,692.27,632.135,716.297,667.946,693.081,686.676,702.6489999999999,706.324,715.432,661.5139999999999,708.081,629.757,715.784,685.27,712.6489999999999,721.73,722.1619999999999,623.054,712.081,704.5139999999999,713.541,638.514,688.919,701.243,727.243,697.6489999999999,718.0,689.9730000000001,713.054,710.27,722.73,673.378,629.4590000000001,728.081,688.324,719.27,656.459,716.784,671.568,729.378,665.27,700.0,731.297,718.297,628.351,734.676,648.865,678.595,690.1619999999999,708.622,650.3240000000001,668.757,742.6489999999999,733.27,643.811,707.568,730.27,736.919,732.135,671.081,714.919,722.784,686.9730000000001,689.054,732.9730000000001,686.459,690.135,740.865,638.6759999999999,696.378,714.297,624.946,639.27,728.865,729.135,732.432,713.189,737.1619999999999,650.73,677.9730000000001,726.405,731.568,634.081,640.486,688.189,687.1080000000001,702.189,647.216,672.703,714.8919999999999,707.1619999999999,639.568,627.1619999999999,665.324,647.432,678.6489999999999,701.4860000000001,634.081,664.432,630.135,622.514,689.622,673.3510000000001,648.919,654.3240000000001,666.757,677.865,623.9730000000001,625.4590000000001,636.9730000000001,,,,,,,,,,,,,,
