TimesH,Frame,1,21,26,32,35,36,39,43,48,56,59,60,63,80,87,90,93,94,105,108,111,112,123,128,130,132,133,141,143,146,148,154,156,157,158,163,164,174,175,176,178,181,182,188,190,191,192,193,195,198,199,201,203,205,206,208,212,214,216,217,218,220,221,222,225,226,228,231,234,236,239,241,242,243,245,248,252,253,255,257,258,259,261,262,266,268,272,273,274,276,279,281,283,284,285,286,287,288,289,290,291,294,296,297,298,299,300,301,302,305,307,309,310,313,315,316,319,320,322,323,324,325,329,330,331,333,334,335,340,341,342,344,345,346,347,348,360,361,362,363,364,367,375,376,377,380,382,383,384,389,392,394,395,397,398,411,412,415,416,417,429,456,457,458,543,567,574,721,728,748,750,775,796,839,875,984,1082,1083,1102,1283,1327,1329,1395,1500
0.0,0.0,610.378,610.514,609.919,611.73,613.5409999999999,613.919,611.8919999999999,612.189,612.0,610.135,613.27,622.757,618.811,615.595,613.6759999999999,616.757,621.811,624.946,617.622,612.6759999999999,,613.405,617.784,623.8919999999999,614.865,614.649,618.135,611.486,624.595,608.8380000000001,624.757,631.1619999999999,611.0269999999999,620.946,627.568,631.432,617.865,615.9730000000001,625.4590000000001,629.486,613.054,623.243,629.9730000000001,616.405,623.514,618.73,611.5409999999999,615.27,613.622,609.8919999999999,615.703,623.486,616.243,621.568,618.784,611.8919999999999,619.649,614.703,623.243,617.378,611.135,615.919,618.4590000000001,623.6759999999999,613.1619999999999,621.216,618.568,624.811,624.216,610.568,611.351,621.5409999999999,610.405,613.865,611.8919999999999,615.757,611.5409999999999,610.865,617.081,611.135,614.784,614.351,614.378,610.8919999999999,609.784,617.568,611.4590000000001,622.081,618.757,,613.757,613.811,611.6759999999999,611.054,612.757,609.9730000000001,610.378,617.919,612.757,619.3240000000001,612.6759999999999,610.054,615.27,611.4590000000001,608.784,613.568,613.486,611.432,615.919,613.8919999999999,611.1080000000001,611.784,613.8919999999999,611.297,613.946,612.8919999999999,611.595,612.243,616.865,613.0269999999999,613.0269999999999,611.622,612.9730000000001,611.919,612.5409999999999,616.0269999999999,616.135,617.0,610.622,613.432,612.135,614.6759999999999,612.757,615.0269999999999,612.514,612.73,612.135,612.135,613.946,615.865,613.622,614.27,612.595,613.0,613.3240000000001,614.919,611.5409999999999,612.4590000000001,612.649,611.622,611.9730000000001,610.568,613.378,613.784,610.405,610.622,610.3240000000001,610.919,611.216,611.27,610.514,610.054,610.703,609.378,609.135,609.757,610.189,,,,,,,,,,,,,,,,,
0.25,1.0,611.703,611.054,609.054,611.405,613.8380000000001,613.73,611.189,611.784,612.622,609.135,613.3240000000001,622.811,619.703,616.135,612.946,615.405,621.622,625.919,616.405,613.378,,612.5409999999999,618.595,624.297,614.405,614.3240000000001,617.919,612.081,623.73,608.8919999999999,625.378,629.351,610.6759999999999,621.378,629.216,630.1080000000001,617.0,615.6759999999999,625.0,629.595,613.378,622.378,628.9730000000001,616.1619999999999,621.649,618.865,611.622,615.622,613.703,609.595,615.135,622.919,615.595,621.514,618.5409999999999,611.432,618.784,614.8380000000001,621.432,617.0,610.946,615.351,617.351,623.1080000000001,613.595,621.514,618.6759999999999,624.081,623.622,610.135,609.8380000000001,620.8380000000001,609.865,612.73,613.1619999999999,614.622,610.919,609.865,618.189,611.6759999999999,614.946,613.432,613.784,610.865,609.757,617.243,611.811,621.378,619.0,610.703,613.432,612.649,611.703,611.0,612.243,611.3240000000001,610.243,617.189,612.216,618.405,612.216,609.8380000000001,615.135,610.595,608.351,612.784,614.1619999999999,611.9730000000001,616.919,613.919,610.784,612.9730000000001,612.865,610.27,613.216,613.8380000000001,612.4590000000001,611.514,615.703,613.1619999999999,611.486,612.243,612.6759999999999,611.811,611.784,615.568,615.486,616.622,610.568,612.514,612.595,614.919,612.3240000000001,615.351,612.0,613.432,612.081,611.568,614.27,615.8380000000001,613.568,614.649,611.622,611.946,612.919,615.432,610.8919999999999,612.865,612.1080000000001,610.216,613.486,610.405,614.378,613.405,609.514,610.5409999999999,609.8380000000001,610.297,611.703,611.703,610.865,609.73,610.757,608.189,608.811,609.216,609.8919999999999,,,,,,,,,,,,,,,,,
0.5,2.0,610.595,610.27,610.243,611.243,613.135,614.8380000000001,610.8380000000001,611.405,612.595,608.73,612.865,622.919,619.6759999999999,616.4590000000001,613.595,616.622,622.189,626.243,617.405,612.6759999999999,613.757,613.6759999999999,616.8919999999999,624.568,614.919,615.784,617.486,610.8380000000001,624.514,608.811,625.3240000000001,628.9730000000001,611.757,621.135,628.054,630.622,617.703,616.27,625.351,630.216,612.6759999999999,622.9730000000001,629.8380000000001,617.081,623.351,618.946,611.216,615.0,613.919,608.649,615.3240000000001,622.73,615.432,620.595,619.0269999999999,611.568,617.5409999999999,615.135,621.757,615.568,610.6759999999999,615.351,617.405,621.811,613.378,621.4590000000001,617.3240000000001,624.297,624.378,610.622,610.8380000000001,620.865,609.757,613.0269999999999,611.811,614.811,611.757,609.8380000000001,617.135,611.3240000000001,615.73,615.0,613.784,609.946,608.486,616.0269999999999,610.946,620.8919999999999,617.865,610.432,615.1080000000001,612.568,611.1619999999999,610.811,613.0269999999999,611.297,610.243,617.6759999999999,611.811,619.135,612.1619999999999,610.405,614.568,610.9730000000001,608.811,613.1619999999999,613.405,611.595,616.0269999999999,613.514,611.0,611.9730000000001,613.6759999999999,610.4590000000001,613.919,614.432,612.297,611.73,616.1619999999999,613.378,611.405,612.1080000000001,612.919,612.054,612.486,616.8919999999999,615.6759999999999,616.514,610.8919999999999,613.4590000000001,612.0269999999999,613.649,612.1080000000001,614.054,611.784,612.568,612.378,611.1619999999999,613.919,615.73,613.432,613.6759999999999,611.8380000000001,614.297,613.135,615.1619999999999,611.3240000000001,612.0269999999999,611.351,611.351,613.1619999999999,610.351,614.054,613.135,610.757,610.243,609.8380000000001,609.703,611.919,612.0269999999999,611.3240000000001,609.514,610.5409999999999,608.8380000000001,608.865,608.73,609.73,,,,,,,,,,,,,,,,,
0.75,3.0,610.297,610.4590000000001,610.405,611.378,613.73,614.757,612.054,611.8919999999999,612.27,609.946,613.3240000000001,623.649,620.135,616.811,612.73,617.054,622.649,627.514,617.135,612.73,614.0,614.1619999999999,618.081,625.405,615.784,615.919,618.351,611.135,624.73,608.432,626.514,628.73,611.568,621.865,628.0269999999999,629.351,618.054,616.703,625.784,631.811,613.0,623.514,629.703,616.703,623.405,619.081,611.081,616.73,614.568,609.622,615.811,622.1619999999999,614.757,619.946,618.514,611.351,617.568,615.378,621.865,617.0,611.5409999999999,616.405,618.378,622.27,613.757,620.27,618.1080000000001,622.4590000000001,623.6759999999999,609.811,610.514,620.4590000000001,609.919,613.8919999999999,611.568,615.568,610.8919999999999,610.0269999999999,617.3240000000001,611.8919999999999,615.9730000000001,614.135,613.703,610.486,608.784,617.946,612.297,620.568,618.486,611.4590000000001,614.135,613.514,611.378,610.514,612.4590000000001,610.6759999999999,609.811,618.135,612.27,619.568,613.27,609.811,614.432,611.054,608.811,613.378,614.6759999999999,612.216,616.811,614.622,611.946,612.297,613.649,611.054,614.216,613.514,613.135,611.622,615.6759999999999,613.595,612.405,612.784,613.216,611.8380000000001,612.811,617.486,616.568,616.595,610.9730000000001,612.784,611.649,614.0,611.8380000000001,614.054,612.1619999999999,613.405,612.865,611.297,614.1619999999999,616.054,613.703,614.135,613.378,613.3240000000001,613.865,615.432,611.1619999999999,611.8919999999999,612.0,611.568,613.1619999999999,610.405,614.1080000000001,613.081,610.757,610.73,610.297,609.514,611.243,612.135,611.135,610.27,610.946,608.4590000000001,608.216,609.1619999999999,609.8919999999999,,,,,,,,,,,,,,,,,
1.0,4.0,610.6759999999999,610.378,610.054,611.784,614.865,615.297,613.568,612.811,612.432,610.1619999999999,613.8380000000001,623.919,620.4590000000001,617.3240000000001,613.0269999999999,618.568,622.1619999999999,627.135,620.0,613.216,615.0,613.649,618.649,625.649,615.757,616.757,619.514,611.5409999999999,626.5409999999999,609.0,626.9730000000001,629.297,612.0,622.4590000000001,628.649,629.432,618.054,617.0269999999999,627.081,631.8919999999999,614.0,623.297,629.486,617.811,623.297,620.514,612.0269999999999,616.1080000000001,614.1080000000001,608.919,616.514,622.9730000000001,615.8380000000001,621.3240000000001,619.811,611.919,617.6759999999999,615.351,622.514,616.8380000000001,611.703,617.054,618.865,623.378,613.189,622.0,617.73,622.8380000000001,623.622,610.8919999999999,612.216,620.0,609.595,613.432,612.568,616.4590000000001,611.297,610.405,618.054,611.189,615.865,614.4590000000001,614.568,610.811,609.6759999999999,617.784,611.27,621.568,618.405,611.73,614.946,612.8380000000001,611.73,611.622,613.3240000000001,612.0,610.135,619.595,612.514,619.216,612.622,611.351,615.27,612.486,608.784,615.189,614.486,611.784,616.1619999999999,614.5409999999999,612.0,613.297,613.919,610.73,615.135,613.6759999999999,612.8380000000001,612.1080000000001,616.351,613.946,613.243,612.757,613.378,612.595,611.865,617.216,616.946,617.3240000000001,611.486,613.3240000000001,612.703,614.054,613.27,615.054,612.216,613.5409999999999,612.0269999999999,611.811,614.27,616.8919999999999,613.405,614.919,612.1080000000001,613.757,613.784,616.0,611.8380000000001,613.081,612.703,611.946,613.405,611.486,615.4590000000001,613.811,610.8919999999999,610.8919999999999,610.865,609.9730000000001,611.73,612.27,612.297,610.9730000000001,610.0,608.946,608.405,609.297,609.919,,,,,,,,,,,,,,,,,
1.25,5.0,610.6759999999999,610.297,610.27,611.432,615.757,615.8919999999999,613.081,613.1080000000001,613.919,609.6759999999999,614.5409999999999,624.73,621.568,617.054,614.189,617.243,624.946,628.432,619.054,614.4590000000001,615.378,615.1080000000001,618.4590000000001,626.135,616.595,617.649,620.1080000000001,611.216,627.73,609.622,627.784,630.0269999999999,613.297,623.243,629.1619999999999,629.757,618.189,618.0269999999999,627.946,633.5409999999999,613.4590000000001,624.378,631.865,617.811,623.1080000000001,621.054,611.8919999999999,616.4590000000001,614.73,609.189,617.27,624.0269999999999,615.73,622.054,620.405,612.081,617.568,616.4590000000001,622.73,617.6759999999999,612.568,616.865,619.514,622.946,613.622,621.1619999999999,618.757,623.5409999999999,625.1080000000001,610.5409999999999,612.73,621.4590000000001,609.514,613.486,611.6759999999999,615.811,612.351,611.405,618.649,611.486,616.297,614.081,614.378,611.081,609.4590000000001,618.486,611.757,622.0269999999999,620.054,612.081,615.0269999999999,613.703,611.865,610.757,613.946,611.9730000000001,610.8919999999999,620.054,612.4590000000001,620.4590000000001,613.73,610.919,616.3240000000001,612.351,610.1619999999999,614.216,615.811,612.514,617.27,615.622,611.946,613.486,614.189,610.622,615.0,614.135,613.9730000000001,612.73,616.297,613.514,613.6759999999999,613.297,614.0269999999999,612.5409999999999,613.3240000000001,618.0269999999999,616.946,617.703,612.216,613.4590000000001,612.73,614.9730000000001,613.1619999999999,615.622,613.3240000000001,614.1080000000001,612.4590000000001,611.568,615.5409999999999,616.081,614.081,614.27,612.351,614.297,614.27,617.4590000000001,612.243,613.378,613.297,613.27,613.351,610.568,616.1080000000001,613.946,610.865,610.784,610.297,610.243,612.1619999999999,613.3240000000001,611.595,610.6759999999999,611.243,608.946,608.919,609.649,610.0269999999999,,,,,,,,,,,,,,,,,
1.5,6.0,611.784,611.3240000000001,611.378,612.568,615.1080000000001,615.378,612.946,613.595,613.622,609.486,615.1619999999999,625.595,621.919,617.622,614.6759999999999,618.703,623.784,628.649,619.784,614.865,615.5409999999999,614.865,620.1080000000001,627.649,617.135,617.3240000000001,621.378,612.0,626.486,609.189,628.0269999999999,631.757,613.649,623.8919999999999,628.8919999999999,629.865,618.486,617.865,628.3240000000001,633.514,614.0,625.378,629.865,617.6759999999999,624.081,621.27,612.135,617.081,615.243,609.432,618.6759999999999,624.378,617.1080000000001,621.703,620.189,611.8919999999999,617.73,616.4590000000001,623.486,617.73,611.946,618.27,620.0,623.243,615.784,622.378,619.73,623.8919999999999,625.243,610.514,611.811,621.054,610.1619999999999,614.297,612.6759999999999,616.622,612.0269999999999,611.1080000000001,619.189,612.189,615.8919999999999,615.622,614.811,611.405,608.8380000000001,619.054,611.3240000000001,622.216,620.1619999999999,612.405,616.0269999999999,614.757,611.811,612.1080000000001,614.297,612.595,610.595,620.1619999999999,612.811,620.622,613.8380000000001,611.568,616.919,612.514,609.865,614.865,615.703,613.1619999999999,618.514,615.622,612.8380000000001,613.081,614.4590000000001,611.4590000000001,615.919,614.514,614.135,612.297,617.622,613.811,612.703,613.811,613.946,613.3240000000001,613.189,618.568,616.784,618.243,611.946,613.919,612.919,615.514,613.703,615.757,613.189,614.216,612.703,611.9730000000001,615.595,617.27,613.568,615.919,613.865,614.8919999999999,614.784,618.081,612.297,614.1619999999999,613.757,613.432,613.432,611.1080000000001,615.865,614.1080000000001,611.0,611.784,610.432,610.432,612.405,613.405,611.8380000000001,610.432,611.568,609.1080000000001,608.27,609.568,610.514,,,,,,,,,,,,,,,,,
1.75,7.0,611.8919999999999,610.622,610.4590000000001,612.595,616.595,616.054,613.514,614.1080000000001,612.811,609.514,615.351,626.432,622.189,617.514,615.135,619.0269999999999,624.5409999999999,628.405,621.054,615.405,616.351,614.6759999999999,620.649,629.3240000000001,617.27,618.081,621.135,612.135,628.351,609.216,630.351,633.0269999999999,613.811,625.081,629.081,631.0269999999999,619.946,618.784,629.6759999999999,634.595,614.081,625.4590000000001,630.486,617.8380000000001,624.73,621.189,612.405,617.081,615.514,610.6759999999999,617.865,624.811,617.486,623.216,622.1080000000001,612.486,618.0269999999999,616.568,624.189,618.568,613.135,617.784,620.9730000000001,624.351,615.5409999999999,622.9730000000001,619.378,625.351,625.8380000000001,610.757,612.405,622.405,610.486,614.6759999999999,612.649,617.3240000000001,611.703,610.135,620.189,612.1080000000001,616.757,616.378,614.514,612.243,610.0,619.703,612.811,622.9730000000001,620.622,613.0269999999999,616.243,614.0269999999999,612.1619999999999,612.73,614.703,611.757,610.757,620.4590000000001,613.405,620.811,614.351,612.054,616.946,613.5409999999999,609.432,615.135,615.1619999999999,612.216,617.865,616.5409999999999,612.649,614.0,615.432,611.405,615.865,615.054,613.595,612.514,617.649,615.081,614.243,614.568,614.8380000000001,613.4590000000001,614.378,620.297,618.1080000000001,618.3240000000001,613.27,614.865,612.432,616.216,613.8380000000001,616.649,613.703,615.432,613.405,612.946,615.8919999999999,617.432,615.351,615.1619999999999,613.135,615.73,615.3240000000001,619.0,613.568,613.297,613.5409999999999,614.0269999999999,614.243,611.1080000000001,617.216,614.514,611.378,611.189,610.9730000000001,610.081,611.865,613.568,612.703,611.5409999999999,612.054,609.216,609.3240000000001,609.6759999999999,610.703,,,,,,,,,,,,,,,,,
2.0,8.0,612.1619999999999,611.784,610.784,612.595,616.4590000000001,616.3240000000001,613.784,614.486,613.4590000000001,610.703,616.351,627.919,623.135,618.486,614.919,619.135,625.054,630.946,622.0269999999999,616.135,616.297,614.6759999999999,619.919,629.216,618.054,618.1619999999999,622.135,612.054,628.514,609.595,629.622,632.568,614.3240000000001,625.0269999999999,631.784,632.811,620.9730000000001,618.9730000000001,630.189,637.0,613.865,626.27,632.243,618.9730000000001,624.216,622.622,613.0269999999999,618.351,615.784,609.297,618.1080000000001,625.6759999999999,616.784,623.135,620.297,613.351,617.351,617.73,624.568,621.486,613.27,618.6759999999999,621.378,624.189,615.703,623.216,620.0269999999999,624.946,627.351,610.811,611.811,622.865,610.703,613.8380000000001,612.4590000000001,617.297,612.297,611.351,620.784,612.216,618.0269999999999,616.0,615.865,612.3240000000001,609.9730000000001,619.9730000000001,612.703,624.514,621.081,612.9730000000001,617.27,615.189,612.865,613.1080000000001,614.27,613.135,611.297,621.135,613.4590000000001,621.5409999999999,613.8919999999999,612.297,617.595,613.0,609.081,614.9730000000001,616.0,611.351,618.649,616.919,613.757,614.622,615.1080000000001,611.784,616.649,614.5409999999999,614.135,612.9730000000001,618.1619999999999,615.703,614.243,615.135,616.081,614.0,614.054,621.351,616.6759999999999,617.9730000000001,613.351,615.6759999999999,613.297,616.486,613.784,616.811,613.378,615.5409999999999,613.486,613.27,617.351,618.297,614.135,616.135,613.784,615.9730000000001,615.216,620.054,612.6759999999999,614.0,613.405,614.514,614.189,611.0,617.649,614.5409999999999,612.216,611.243,610.649,611.135,613.135,613.73,612.757,611.5409999999999,612.351,609.919,609.8919999999999,610.0269999999999,610.6759999999999,,,,,,,,,,,,,,,,,
