TimesH,Frame,4,16,18,21,25,28,29,41,44,45,50,55,88,101,102,103,108,111,116,130,137,139,142,143,146,150,151,156,159,160,163,167,180,181,182,184,192,193,199,202,203,205,208,213,214,219,220,225,230,231,234,235,240,241,248,257,258,260,261,265,266,268,273,275,277,282,283,284,285,286,287,288,293,296,297,298,299,304,306,310,311,312,314,319,323,326,338,339,340,346,348,383,384,391,394,397,398,399,405,619,707,753
336.0,1344.0,611.009,614.268,612.216,618.436,613.714,613.3,612.034,613.25,613.0369999999999,612.106,612.081,612.818,609.682,613.456,615.852,617.24,611.4159999999999,611.562,612.075,611.371,612.869,616.433,611.22,612.146,614.186,612.684,614.498,610.221,612.03,612.2719999999999,614.882,614.323,615.1759999999999,612.11,613.177,613.505,613.386,610.82,613.938,614.057,614.129,613.1990000000001,615.285,612.9830000000001,613.5169999999999,614.82,613.099,611.759,613.908,611.35,612.766,611.6080000000001,610.705,610.143,611.765,612.21,612.956,611.005,613.241,611.953,612.815,613.601,611.999,611.763,614.6669999999999,612.206,611.502,611.253,611.0980000000001,611.0840000000001,613.8,610.998,611.466,610.434,617.001,614.659,613.725,612.774,615.61,612.27,612.148,611.506,612.3380000000001,613.56,610.623,613.877,612.116,610.298,613.192,611.05,613.5790000000001,611.714,611.785,611.229,611.367,609.984,611.893,611.469,611.299,,,
336.25,1345.0,611.37,614.189,613.2280000000001,618.721,613.0419999999999,612.82,612.014,613.253,613.432,611.7,612.932,612.969,610.203,614.057,617.556,618.795,612.2719999999999,613.389,612.947,610.764,613.4630000000001,617.1669999999999,611.024,612.803,615.2669999999999,613.06,614.409,610.123,612.641,613.254,615.511,614.808,615.686,611.9680000000001,614.078,613.611,614.039,610.71,614.816,615.091,615.481,613.391,614.898,613.389,614.121,614.577,614.6619999999999,612.135,614.505,611.85,612.446,612.752,612.411,610.711,612.12,613.0930000000001,612.112,611.97,613.909,611.842,613.47,613.07,612.849,612.7180000000001,614.641,613.031,611.485,611.725,611.006,611.7919999999999,614.439,611.4580000000001,611.146,610.303,618.82,615.433,614.371,614.159,616.356,612.263,612.819,610.97,612.386,613.943,610.721,614.256,613.03,611.0319999999999,613.869,610.904,615.151,611.515,612.295,610.868,610.964,610.908,612.102,610.923,612.698,,,
336.5,1346.0,610.881,613.979,613.81,621.656,614.069,613.488,612.245,613.3340000000001,613.6759999999999,613.052,614.196,613.7769999999999,610.2080000000001,615.313,618.504,618.89,611.875,612.795,613.321,611.076,614.03,618.263,612.754,613.637,616.138,613.719,615.531,611.43,612.096,613.746,616.945,616.3,616.885,612.114,615.766,614.861,614.13,611.177,615.434,615.325,615.775,614.484,616.06,613.613,614.633,616.672,614.387,612.573,614.748,611.589,612.646,612.357,611.839,610.399,611.599,613.391,612.455,612.685,614.86,611.514,614.128,614.229,612.76,612.3340000000001,614.307,612.646,611.996,612.031,611.845,612.009,615.092,612.069,611.455,610.795,618.94,614.976,614.187,614.235,615.625,612.261,613.193,611.788,611.938,615.12,611.036,614.678,613.373,610.048,613.419,611.6709999999999,615.443,611.181,611.904,610.961,611.427,610.229,612.606,611.705,612.061,,,
336.75,1347.0,611.989,615.101,614.77,621.2080000000001,614.368,613.154,612.751,613.581,614.118,612.086,613.501,613.742,610.839,615.097,620.115,618.797,612.6709999999999,612.486,613.2769999999999,611.476,614.7280000000001,618.925,612.281,613.624,617.15,614.026,616.819,610.765,612.5269999999999,613.038,617.868,616.31,617.684,612.1,616.678,615.2330000000001,614.686,611.087,616.481,616.366,617.008,614.27,616.389,613.893,614.535,616.851,614.9490000000001,613.2909999999999,613.969,612.316,612.5740000000001,613.2330000000001,612.2919999999999,610.497,612.1990000000001,613.4680000000001,612.227,612.717,614.374,613.362,614.508,614.759,613.649,614.177,614.8580000000001,611.977,612.111,611.6080000000001,611.697,611.5,615.118,611.703,611.85,611.784,620.589,615.64,614.748,614.219,617.2040000000001,612.174,613.331,612.369,612.909,616.638,611.487,615.467,613.543,611.59,614.9019999999999,611.663,615.739,611.856,612.41,611.669,611.548,610.377,613.711,611.198,612.349,,,
337.0,1348.0,611.979,615.398,616.0369999999999,623.391,614.052,614.052,613.573,613.188,614.429,612.547,613.2180000000001,614.231,610.382,616.494,622.447,621.531,613.516,613.314,613.438,611.988,614.399,619.0369999999999,612.644,614.58,618.585,614.92,618.6030000000001,611.732,612.1080000000001,614.081,618.349,616.715,618.761,612.944,617.388,615.6519999999999,615.502,611.361,617.177,616.028,618.825,614.664,616.467,614.141,614.992,618.577,615.33,613.7180000000001,615.7080000000001,612.0830000000001,613.923,613.116,612.105,610.368,612.207,613.857,612.775,612.864,615.776,612.992,614.0980000000001,615.415,612.837,613.877,616.215,612.048,612.595,612.55,611.7819999999999,612.117,616.597,611.653,612.326,611.4540000000001,621.558,616.242,614.545,615.063,617.762,614.5369999999999,614.028,612.363,612.964,616.271,611.817,616.528,614.659,611.9019999999999,614.482,612.018,617.0830000000001,611.936,612.841,611.674,611.495,610.9780000000001,613.6519999999999,611.558,612.371,,,
337.25,1349.0,612.039,616.019,616.306,624.008,614.8340000000001,614.957,614.154,613.648,615.169,612.097,613.669,614.717,611.094,616.999,622.24,622.308,612.538,613.382,613.615,611.947,615.37,620.136,613.172,615.153,618.94,614.9730000000001,619.146,611.809,612.476,614.922,618.172,617.622,620.646,613.039,618.451,615.628,615.41,610.841,617.664,617.4540000000001,619.274,616.265,616.56,615.179,615.418,619.3380000000001,614.59,614.072,614.441,611.874,613.616,612.75,611.753,610.779,612.2280000000001,613.789,613.236,613.41,615.607,613.321,615.602,615.9630000000001,612.7669999999999,615.136,615.979,612.56,612.2909999999999,612.83,611.938,612.085,616.285,612.431,613.178,611.609,622.566,616.966,613.656,616.0369999999999,617.425,612.724,614.2869999999999,612.751,613.263,617.755,611.78,618.266,614.654,611.31,616.0830000000001,612.526,617.553,611.903,612.695,610.265,612.513,611.155,613.956,611.913,612.388,,,
337.5,1350.0,611.9,616.2230000000001,616.442,624.73,614.925,614.786,614.003,614.212,615.492,613.253,614.003,614.064,610.989,617.524,622.75,623.549,613.237,613.445,613.783,612.294,616.129,620.898,613.156,615.354,619.038,616.21,619.178,611.882,613.552,615.686,619.739,618.727,620.616,613.068,618.3380000000001,615.933,615.645,611.529,618.41,617.7040000000001,619.313,616.001,616.9580000000001,615.047,615.096,620.3330000000001,615.825,613.707,615.784,612.8330000000001,613.735,613.188,614.148,611.646,612.695,614.241,613.496,614.568,616.229,613.678,615.783,615.762,613.14,615.229,616.014,612.3969999999999,613.341,612.976,612.24,612.016,616.773,612.8919999999999,613.701,612.066,623.155,617.231,614.457,615.315,618.116,612.98,615.1080000000001,613.085,613.612,617.955,611.715,616.946,615.377,611.725,616.359,612.68,616.988,612.37,612.815,612.172,612.24,610.938,613.85,612.7669999999999,613.885,,,
337.75,1351.0,611.96,616.313,616.945,626.278,614.576,614.894,614.931,614.096,615.727,612.515,613.661,614.9169999999999,611.505,616.937,623.212,625.049,613.8580000000001,614.596,614.624,612.315,616.632,619.747,613.568,615.692,620.352,617.029,620.271,613.054,613.747,615.8290000000001,620.45,618.701,621.658,613.665,618.259,616.95,616.12,611.783,619.0369999999999,618.681,621.278,617.238,617.689,615.4590000000001,615.174,621.559,615.025,613.711,616.475,612.484,615.029,613.283,613.516,611.0369999999999,612.507,614.94,613.884,613.604,616.563,613.63,615.9540000000001,615.992,613.553,616.3240000000001,616.8330000000001,612.492,613.884,612.375,612.107,612.306,618.304,612.4680000000001,613.1709999999999,612.376,623.4590000000001,616.933,614.143,615.23,619.107,613.678,615.193,613.132,614.472,618.526,612.184,617.941,615.516,612.363,616.887,613.066,618.961,612.414,612.7180000000001,611.714,612.1519999999999,610.75,613.981,612.815,614.249,,,
338.0,1352.0,612.378,617.263,618.105,627.1709999999999,615.055,615.255,615.09,615.3,615.22,612.805,613.4680000000001,614.658,610.5880000000001,617.879,624.623,624.687,614.519,615.2180000000001,615.106,612.0,616.395,621.001,614.487,615.697,621.529,616.594,620.763,612.457,613.855,616.067,620.107,619.388,623.094,613.545,619.799,617.105,616.395,611.964,619.9830000000001,618.811,622.197,617.004,618.256,616.025,615.852,621.975,617.077,614.674,617.314,612.335,613.525,613.375,612.943,611.424,612.523,616.516,614.047,614.205,616.841,614.216,616.8969999999999,616.5740000000001,613.479,615.683,616.83,612.679,613.3290000000001,612.441,613.535,613.15,618.344,613.127,613.975,612.618,624.794,617.302,614.1709999999999,616.7180000000001,620.231,613.018,615.0930000000001,612.993,613.995,619.119,611.811,618.058,616.409,612.855,616.544,613.198,618.2180000000001,612.911,612.885,611.761,612.285,611.341,614.7669999999999,613.46,613.568,,,
338.25,1353.0,612.246,617.844,617.765,627.635,615.026,614.8340000000001,616.3580000000001,615.168,616.122,613.263,614.725,615.979,611.033,618.903,625.382,625.547,614.193,614.503,614.864,613.117,616.76,621.089,615.0,616.347,620.566,617.249,622.5740000000001,612.434,614.548,616.535,621.001,619.62,622.747,614.399,620.246,617.799,616.169,612.242,619.624,619.332,622.405,617.295,617.931,616.465,615.4119999999999,623.754,616.798,614.429,616.503,613.448,613.793,614.259,613.175,611.39,613.143,616.2080000000001,614.235,614.5369999999999,617.337,613.794,616.819,616.99,613.534,616.124,617.236,613.011,614.752,613.635,612.99,613.831,619.0509999999999,613.58,613.812,612.96,625.201,617.835,615.479,616.378,619.44,613.322,615.735,613.525,614.278,619.441,611.615,619.302,617.1659999999999,612.438,617.177,613.148,618.607,612.769,613.11,611.822,611.9780000000001,610.705,614.747,613.75,612.851,,,
338.5,1354.0,612.516,618.494,619.004,628.547,614.115,615.11,614.985,614.828,616.1759999999999,613.746,613.221,615.818,611.378,619.3580000000001,626.028,626.758,614.235,615.181,615.535,612.643,617.313,621.562,614.9019999999999,616.284,622.307,618.1,622.51,612.74,615.486,617.2080000000001,621.73,620.877,622.871,614.191,620.16,617.538,616.377,611.641,620.1469999999999,620.2330000000001,622.84,618.604,618.073,616.742,616.109,624.6669999999999,617.29,614.637,618.374,613.064,614.288,614.472,613.117,611.347,612.423,616.066,613.988,614.515,617.7280000000001,613.947,616.8969999999999,616.909,614.467,616.453,616.904,612.231,615.04,612.927,613.5419999999999,613.504,618.345,613.909,614.206,612.882,625.1419999999999,618.239,614.9830000000001,617.175,620.365,614.193,616.092,614.06,614.019,618.488,612.182,620.21,617.3380000000001,613.464,617.133,613.229,618.712,613.435,614.131,612.3330000000001,611.977,612.077,614.53,614.378,613.572,,,
338.75,1355.0,612.3580000000001,618.884,618.586,628.623,614.5,615.136,615.908,614.883,616.7180000000001,613.549,613.837,615.8,610.864,619.649,626.805,626.396,613.945,614.655,615.053,613.624,617.485,623.976,615.217,617.0740000000001,622.413,617.6,622.956,613.086,614.779,616.589,622.7,621.976,625.091,614.2230000000001,621.058,618.431,615.981,612.229,620.262,620.2180000000001,623.901,618.401,618.9580000000001,617.201,615.794,625.119,618.056,615.778,617.515,613.11,614.225,614.138,612.91,611.439,612.823,616.4209999999999,614.115,614.9540000000001,617.3530000000001,613.6669999999999,616.5409999999999,616.969,614.174,616.835,618.261,613.221,614.818,613.428,613.0169999999999,613.757,619.832,613.09,614.731,613.34,625.297,618.368,615.911,617.134,622.414,614.039,617.37,613.94,614.585,620.221,612.07,619.663,616.281,612.769,616.878,612.812,619.261,613.845,614.419,612.557,612.945,611.597,615.575,615.351,614.299,,,
339.0,1356.0,612.812,618.679,619.896,629.202,615.2819999999999,615.446,616.4540000000001,615.654,616.075,613.573,614.445,616.3480000000001,611.4069999999999,619.691,626.519,627.863,614.0459999999999,615.322,615.937,612.6519999999999,618.1759999999999,622.904,615.086,616.511,623.244,617.575,622.867,613.5740000000001,615.02,617.582,622.995,621.776,624.39,614.2909999999999,620.786,619.79,616.629,611.874,620.874,620.876,624.658,618.043,618.308,617.396,617.165,625.48,618.215,615.4680000000001,618.175,612.778,614.707,614.2280000000001,612.981,611.6990000000001,613.09,616.156,613.818,615.755,616.9780000000001,613.5409999999999,617.899,617.755,614.156,617.047,617.737,612.17,614.5269999999999,613.717,613.297,613.578,619.61,614.888,614.097,613.443,626.738,618.379,614.626,617.0369999999999,619.359,614.509,616.846,613.96,615.539,620.349,612.05,620.035,617.802,613.137,616.9169999999999,612.996,619.269,613.994,613.288,612.115,612.705,611.275,614.876,615.776,613.6669999999999,,,
339.25,1357.0,612.931,618.906,620.923,629.8919999999999,614.766,615.55,616.798,614.448,616.565,614.174,613.623,616.621,612.061,619.865,627.594,628.087,614.164,615.788,616.043,613.26,618.222,623.609,615.811,616.809,623.999,618.806,623.367,613.2090000000001,614.99,618.295,623.35,623.236,624.799,614.818,621.419,618.549,617.447,612.466,621.155,621.836,624.697,619.096,618.807,616.89,616.439,625.867,618.479,616.3530000000001,619.065,612.84,614.5840000000001,614.117,613.123,611.6569999999999,613.09,616.847,615.355,615.061,617.837,614.3,617.053,617.297,614.192,616.549,618.22,612.813,614.869,613.262,613.341,613.604,619.84,613.861,614.319,612.738,627.172,618.446,614.712,617.988,621.089,614.606,616.911,614.575,615.189,619.844,612.325,619.985,618.722,612.809,617.722,613.684,619.941,614.082,613.679,611.815,613.438,611.293,614.855,616.865,614.526,,,
339.5,1358.0,612.239,619.097,620.26,631.001,614.351,615.888,617.255,615.2040000000001,616.742,613.904,614.4209999999999,616.555,611.71,620.369,628.177,628.992,614.486,616.172,616.186,612.691,617.373,624.314,615.846,617.9019999999999,624.698,618.861,624.569,613.761,614.665,618.489,623.721,622.609,625.4780000000001,614.425,622.2819999999999,619.629,616.935,613.059,622.159,620.839,626.535,619.611,619.479,617.967,616.577,627.815,619.014,616.581,619.3380000000001,613.063,615.431,613.864,613.41,612.13,612.336,616.7330000000001,614.878,615.793,617.443,614.2230000000001,617.073,617.852,614.349,616.575,618.923,612.6,614.462,614.453,614.13,613.884,620.757,613.814,614.015,613.081,627.507,618.455,614.863,617.89,621.34,614.0169999999999,617.81,614.8240000000001,616.178,621.5169999999999,613.5840000000001,620.924,617.785,613.2330000000001,618.936,613.842,619.719,613.743,613.491,611.737,613.609,611.986,616.195,615.857,614.465,,,
339.75,1359.0,613.0269999999999,619.688,620.781,631.8580000000001,614.581,616.003,618.012,615.07,616.727,614.785,614.6669999999999,616.761,612.246,620.84,629.113,628.994,614.65,615.67,615.632,612.788,619.306,624.202,615.59,617.937,624.715,618.771,624.399,613.2719999999999,614.9590000000001,618.379,623.615,622.986,626.683,615.143,622.379,619.705,617.526,613.047,622.183,621.264,626.9590000000001,619.252,619.126,617.849,616.462,627.237,618.705,617.116,618.844,612.864,614.286,615.496,613.602,612.0219999999999,613.043,617.183,614.763,615.408,617.466,614.164,617.845,617.739,614.315,616.998,619.239,612.97,614.2909999999999,613.5830000000001,613.913,613.63,620.511,614.679,615.706,613.461,629.063,619.3430000000001,614.896,617.536,620.797,614.159,617.418,614.611,615.589,621.612,612.804,620.369,618.094,613.693,618.9,613.9209999999999,619.528,614.534,613.668,612.136,613.774,612.461,615.297,616.811,613.474,,,
340.0,1360.0,612.837,619.95,620.493,632.1709999999999,614.054,616.408,616.999,614.997,615.816,613.697,614.58,616.876,611.485,621.143,628.9069999999999,629.113,614.8340000000001,615.898,615.95,613.14,620.012,624.868,616.425,618.7090000000001,625.191,619.191,624.351,612.594,615.065,618.472,626.201,623.5169999999999,626.009,615.491,623.111,619.852,617.304,613.056,621.967,621.563,626.807,618.388,619.419,617.629,615.612,627.877,619.613,617.328,618.451,614.352,614.298,614.601,614.09,612.104,613.373,617.21,615.701,616.034,618.299,613.947,618.107,618.249,615.262,616.159,618.7280000000001,612.362,614.5459999999999,613.95,614.242,614.406,620.371,614.7,615.134,613.691,629.036,618.648,614.1,617.87,620.785,614.493,618.036,614.433,615.905,622.315,611.9590000000001,621.361,618.56,613.844,618.69,614.048,620.33,614.242,613.962,612.257,613.6569999999999,611.855,616.386,617.234,614.396,,,
340.25,1361.0,613.295,619.929,620.4490000000001,630.975,614.01,616.055,616.614,616.163,616.144,614.879,614.326,617.425,611.864,622.007,629.5269999999999,629.837,614.988,617.462,616.673,613.486,618.977,625.134,616.793,618.066,624.931,620.306,625.08,613.268,615.621,618.867,625.85,623.941,626.5930000000001,615.198,622.863,619.736,617.539,612.582,622.67,622.39,626.1519999999999,619.998,618.775,618.356,616.55,628.6759999999999,618.702,616.768,619.695,613.8480000000001,614.127,615.382,614.738,612.602,612.894,617.215,615.428,616.533,618.724,614.067,618.673,617.327,615.53,617.082,617.7669999999999,612.682,615.461,614.562,614.749,613.385,620.668,613.9730000000001,615.312,613.442,629.536,618.132,614.585,617.78,621.5419999999999,614.5419999999999,618.379,615.0409999999999,616.41,621.739,612.932,621.629,619.057,614.038,618.775,613.988,619.508,614.4830000000001,613.448,612.76,613.43,611.8340000000001,616.356,617.8480000000001,614.356,,,
340.5,1362.0,613.884,619.717,621.619,632.447,614.743,617.055,617.03,615.432,616.695,614.172,614.9169999999999,617.972,612.2040000000001,622.072,629.456,630.631,615.511,616.626,616.724,613.587,619.099,624.706,616.262,618.014,625.605,619.872,625.29,613.747,615.605,618.784,625.129,623.629,626.114,615.481,623.939,619.302,617.4630000000001,612.361,622.634,621.4830000000001,627.339,619.9490000000001,619.988,618.156,617.063,628.75,619.746,617.3480000000001,620.143,613.997,615.4630000000001,615.4830000000001,614.545,612.021,612.367,617.509,614.855,617.0369999999999,618.241,613.573,617.462,617.591,615.169,618.254,618.443,612.007,616.379,614.943,614.628,613.4209999999999,620.498,614.185,615.118,613.825,629.376,618.456,614.819,617.654,622.359,615.1,618.828,615.433,615.819,622.586,612.1759999999999,621.312,618.6619999999999,614.381,618.976,613.817,620.129,615.317,614.023,612.594,615.455,612.474,616.513,617.893,615.254,,,
340.75,1363.0,613.127,620.948,621.299,632.743,614.198,616.173,617.439,615.401,617.105,615.122,614.133,616.866,613.061,621.82,628.071,630.8969999999999,615.312,616.125,616.757,613.198,619.972,626.43,616.58,617.8969999999999,624.898,621.072,625.502,613.835,615.431,619.095,625.953,624.264,626.394,616.16,623.891,620.508,617.569,613.14,623.304,621.946,627.039,621.13,619.832,617.9259999999999,616.0319999999999,628.168,619.799,617.811,619.394,613.743,614.942,615.447,613.993,612.371,612.835,617.839,615.0369999999999,616.822,618.241,614.16,617.804,618.2769999999999,615.679,617.785,618.225,611.992,615.049,614.304,614.7909999999999,613.964,621.7080000000001,615.145,614.635,614.181,629.721,619.192,614.867,618.38,621.063,614.5219999999999,618.961,615.254,615.619,623.308,612.524,621.306,618.757,615.07,618.988,614.229,620.831,614.842,614.4069999999999,612.7,614.0369999999999,612.197,616.885,617.617,614.52,628.365,,
