TimesH,Frame,NoMissing,2,2,6,6,11,11,16,16,18,18,21,21,23,23,28,28,31,31,39,39,43,43,48,48,55,55,59,59,60,60,62,62,72,72,73,73,75,75,76,76,84,84,89,89,91,91,101,101,102,102,103,103,106,106,109,109,112,112,117,117,119,119,121,121,122,122,124,124,129,129,132,132,137,137,145,145,148,148,152,152,156,156,162,162,165,165,168,168,171,171,265,265,284,284,287,287,288,288,293,293,311,311,322,322,333,333,339,339,347,347,348,348,353,353,367,367,373,373,378,378,399,399,404,404,406,406,419,419,420,420,427,427,473,473,590,590,1006,1006,1053,1053,1158,1158
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
182.75,731.0,,67.29899999999999,128.793,276.47,130.869,193.455,134.267,305.41700000000003,137.194,57.532,139.326,159.819,142.637,209.59099999999998,139.624,82.319,143.507,78.939,111.461,185.44,117.57,164.87900000000002,119.75399999999999,301.247,120.039,29.526999999999997,157.244,297.957,157.135,223.7,158.875,150.945,159.685,90.29899999999999,164.55200000000002,295.025,165.037,79.139,167.71099999999998,28.641,167.609,198.486,142.989,301.191,145.751,34.493,149.467,77.89399999999999,151.269,291.243,150.385,65.812,153.487,162.725,153.24,39.205,154.969,49.755,156.16299999999998,14.684000000000001,191.493,203.313,190.583,28.235,191.99900000000002,227.731,189.669,95.73299999999999,191.705,237.002,194.63400000000001,42.32,194.63299999999998,52.0,201.36900000000003,36.562,171.50900000000001,69.283,174.437,132.787,177.90400000000002,231.313,178.511,36.658,182.908,87.06700000000001,185.157,280.724,185.213,59.919,187.351,222.333,44.691,230.5,48.739,256.316,54.076,243.435,55.574,217.253,54.243,250.793,34.982,224.891,71.584,112.26299999999999,77.90899999999999,224.99,81.745,136.08,84.898,139.671,61.685,228.94099999999997,61.114,88.102,69.271,236.979,70.352,229.83599999999998,72.542,149.058,108.055,109.76100000000001,109.975,158.74200000000002,108.64399999999999,93.309,90.866,104.35700000000001,88.62200000000001,243.05200000000002,95.1,129.486,205.718,97.854,110.225,27.679000000000002,180.047,,,,
183.0,732.0,,67.258,128.725,276.644,131.007,193.389,134.311,305.42,137.195,57.663999999999994,139.326,159.815,142.64,209.541,139.561,82.295,143.498,78.913,111.26799999999999,185.493,117.51700000000001,164.873,119.74600000000001,301.253,120.036,29.541,157.249,297.974,157.115,223.708,158.85399999999998,150.936,159.686,90.34100000000001,164.49599999999998,295.031,165.007,79.141,167.718,28.644000000000002,167.575,198.48,142.99,301.181,145.71200000000002,34.592,149.534,77.877,151.266,291.212,150.393,65.819,153.489,162.754,153.245,39.208,154.955,49.754,156.174,14.729000000000001,191.437,203.361,190.52200000000002,28.213,192.00799999999998,227.74,189.65400000000002,95.726,191.71900000000002,236.97400000000002,194.727,42.288999999999994,194.665,51.985,201.359,36.609,171.48,69.28,174.425,132.849,177.892,231.324,178.583,36.64,182.896,87.06200000000001,185.158,280.724,185.33900000000003,59.92100000000001,187.35,222.33,44.685,230.52200000000002,48.687,256.209,54.073,243.487,55.595,216.467,54.543,250.78599999999997,34.969,224.926,71.615,112.26899999999999,77.892,224.97799999999998,81.66199999999999,136.04399999999998,84.896,139.64,61.676,229.00900000000001,61.097,88.08,69.294,237.007,70.362,229.801,72.516,149.059,108.084,109.75299999999999,109.98299999999999,158.755,108.62899999999999,93.303,90.853,104.39,88.555,243.007,95.085,129.489,205.667,97.845,110.23100000000001,27.546999999999997,180.075,,,,
183.25,733.0,,67.242,128.683,276.762,131.037,193.47400000000002,134.257,305.416,137.191,57.583999999999996,139.321,159.84,142.645,209.55900000000003,139.599,82.314,143.501,78.93,111.21799999999999,185.505,117.508,164.912,119.745,301.242,120.025,29.572,157.252,297.933,157.137,223.74599999999998,158.855,150.94299999999998,159.68,90.31700000000001,164.482,295.045,164.995,79.133,167.71200000000002,28.614,167.60299999999998,198.467,142.993,301.175,145.72799999999998,34.4,149.52200000000002,77.92,151.261,291.22,150.38299999999998,65.82600000000001,153.485,162.748,153.243,39.242,154.915,49.753,156.172,14.729000000000001,191.37400000000002,203.43900000000002,190.442,28.185,192.02200000000002,227.71200000000002,189.65,95.72200000000001,191.706,236.965,194.975,42.302,194.63400000000001,52.00899999999999,201.398,36.613,171.485,69.277,174.407,132.856,177.873,231.32299999999998,178.577,36.633,182.86900000000003,87.059,185.155,280.747,185.399,59.898999999999994,187.34400000000002,222.335,44.688,230.52,48.669,256.293,54.013999999999996,243.563,55.602,216.13,54.677,250.763,34.98,224.9,71.582,112.25,77.86399999999999,224.97400000000002,81.544,136.036,84.88799999999999,139.601,61.653,228.972,61.137,88.117,69.283,236.988,70.319,229.82299999999998,72.51899999999999,149.042,108.13600000000001,109.773,110.012,158.757,108.602,93.277,90.86200000000001,104.36200000000001,88.56700000000001,243.0,95.071,129.507,205.643,97.76799999999999,110.21700000000001,27.158,180.05700000000002,,,,
183.5,734.0,,67.251,128.665,276.694,131.107,193.416,134.24,305.39799999999997,137.174,57.553000000000004,139.263,159.851,142.709,209.55200000000002,139.608,82.255,143.511,78.818,111.07600000000001,185.50099999999998,117.492,164.937,119.766,301.26099999999997,119.98700000000001,29.58,157.245,297.954,157.156,223.771,158.909,150.94,159.67,90.302,164.50900000000001,295.038,165.00599999999997,79.12100000000001,167.713,28.605,167.58700000000002,198.44400000000002,143.001,301.132,145.67600000000002,34.396,149.509,77.92399999999999,151.263,291.225,150.393,65.831,153.487,162.72799999999998,153.263,39.339,154.808,49.751999999999995,156.172,14.792,191.245,203.46900000000002,190.52700000000002,28.189,192.043,227.701,189.63,95.723,191.697,236.995,194.93200000000002,42.303999999999995,194.58,52.005,201.365,36.589,171.297,69.273,174.425,132.85299999999998,177.88400000000001,231.28400000000002,178.639,36.647,182.87099999999998,87.046,185.165,280.76599999999996,185.36900000000003,59.912,187.33900000000003,222.347,44.696000000000005,230.55700000000002,48.723,256.065,54.151,243.614,55.611000000000004,216.02,54.801,250.762,34.97,224.864,71.583,112.262,77.863,224.96,81.574,136.05200000000002,84.882,139.494,61.573,228.99599999999998,61.148,88.085,69.29,237.002,70.327,229.882,72.531,149.082,108.176,109.71799999999999,110.01700000000001,158.761,108.572,93.32,90.87299999999999,104.325,88.571,243.04,95.072,129.50799999999998,205.602,97.835,110.277,27.0,180.0,,,,
183.75,735.0,,67.223,128.654,276.735,131.032,193.486,134.195,305.397,137.156,57.507,139.247,159.87,142.793,209.574,139.645,82.275,143.499,78.785,110.999,185.495,117.51299999999999,164.94099999999997,119.78,301.219,120.006,29.6,157.248,298.005,157.099,223.77700000000002,158.893,150.929,159.678,90.28200000000001,164.487,295.059,164.967,79.11,167.72099999999998,28.579,167.63299999999998,198.451,142.991,301.134,145.628,34.38,149.637,77.931,151.261,291.232,150.374,65.831,153.486,162.74,153.234,39.366,154.793,49.785,156.194,14.769,191.278,203.46200000000002,190.44299999999998,28.164,192.078,227.705,189.622,95.72,191.683,237.003,194.954,42.318999999999996,194.565,51.989,201.35,36.595,171.217,69.26,174.438,132.866,177.90900000000002,231.27700000000002,178.563,36.645,182.851,87.04299999999999,185.166,280.79900000000004,185.32299999999998,59.919,187.34400000000002,222.34599999999998,44.685,230.595,48.766000000000005,256.093,54.012,243.50900000000001,55.57899999999999,215.842,54.922,250.804,34.966,224.847,71.565,112.235,77.855,224.896,81.52,136.058,84.883,139.439,61.566,228.96200000000002,61.146,88.156,69.22,237.046,70.32300000000001,229.892,72.539,149.033,108.124,109.715,110.037,158.749,108.542,93.316,90.876,104.368,88.57799999999999,243.013,95.05799999999999,129.519,205.49599999999998,92.64200000000001,106.758,28.0,180.0,246.4,65.055,,
184.0,736.0,,67.145,128.619,276.73400000000004,130.982,193.41400000000002,134.178,305.38,137.15200000000002,57.498000000000005,139.274,159.912,142.898,209.55200000000002,139.626,82.20100000000001,143.524,78.785,110.925,185.49400000000003,117.59100000000001,164.945,119.78399999999999,301.193,119.992,29.599,157.259,297.993,157.078,223.778,158.88299999999998,150.915,159.66899999999998,90.26299999999999,164.43099999999998,295.068,164.981,79.115,167.72,28.578000000000003,167.597,198.463,142.993,301.17,145.62,34.431,149.674,77.918,151.25799999999998,291.244,150.359,65.831,153.486,162.72799999999998,153.243,39.459,154.752,49.82,156.205,14.57,191.42700000000002,203.399,190.40400000000002,28.136999999999997,192.1,227.706,189.627,95.729,191.666,236.922,195.03599999999997,42.288000000000004,194.57299999999998,52.008,201.27,36.584,171.22799999999998,69.243,174.43900000000002,132.793,177.95,231.295,178.546,36.63,182.832,87.041,185.162,280.784,185.362,59.941,187.34400000000002,222.342,44.691,230.581,48.78,256.066,54.12,243.493,55.585,215.968,54.86,250.86,34.964,224.938,71.556,112.219,77.831,224.893,81.425,136.039,84.86,139.387,61.551,228.894,61.14,88.211,69.181,237.06,70.345,229.90200000000002,72.514,149.001,108.205,109.69,110.036,158.738,108.462,93.241,90.899,104.338,88.551,243.00799999999998,95.068,129.514,205.687,92.68799999999999,106.82600000000001,27.537,180.02599999999998,246.364,65.003,,
184.25,737.0,,67.12899999999999,128.67700000000002,276.75,131.005,193.30700000000002,134.21,305.39,137.155,57.496,139.3,159.911,142.92600000000002,209.521,139.638,82.18700000000001,143.518,78.758,110.896,185.50799999999998,117.556,164.968,119.76799999999999,301.175,119.999,29.601999999999997,157.269,297.922,157.09799999999998,223.77200000000002,158.89,150.916,159.671,90.257,164.43900000000002,295.04400000000004,164.952,79.108,167.713,28.579,167.625,198.442,142.964,301.177,145.59799999999998,34.455999999999996,149.597,77.914,151.262,291.247,150.312,65.834,153.47799999999998,162.739,153.22,39.654,154.62,49.831,156.204,14.525,191.47299999999998,203.31400000000002,190.513,28.131999999999998,192.113,227.72299999999998,189.63299999999998,95.73100000000001,191.65400000000002,236.968,195.14700000000002,42.286,194.56900000000002,51.976000000000006,201.291,36.57,171.13400000000001,69.236,174.44,132.847,177.93599999999998,231.274,178.56099999999998,36.619,182.83900000000003,87.039,185.15200000000002,280.769,185.368,59.943999999999996,187.34099999999998,222.34099999999998,44.698,230.55900000000003,48.731,256.209,54.19,243.49,55.576,215.86900000000003,54.956,250.893,34.978,224.976,71.508,112.194,77.797,224.87599999999998,81.337,136.035,84.854,139.293,61.518,228.919,61.153999999999996,88.305,69.206,237.011,70.34899999999999,229.885,72.49600000000001,149.024,108.213,109.68700000000001,110.02600000000001,158.731,108.46,93.272,90.865,104.39,88.527,242.997,95.074,129.539,205.702,92.655,106.70200000000001,26.991,179.91400000000002,246.204,65.043,,
184.5,738.0,,67.089,128.545,276.911,131.19,193.236,134.18200000000002,305.371,137.154,57.605,139.315,159.915,142.976,209.542,139.648,82.18,143.523,78.793,110.945,185.49,117.54899999999999,164.983,119.76299999999999,301.16700000000003,119.98,29.607,157.276,297.95099999999996,157.08100000000002,223.78400000000002,158.904,150.912,159.68200000000002,90.25200000000001,164.426,295.043,164.983,79.122,167.737,28.572,167.62599999999998,198.41299999999998,142.95,301.172,145.60399999999998,34.446,149.67600000000002,77.906,151.259,291.22,150.299,65.837,153.476,162.737,153.213,39.769,154.57,49.83,156.179,14.445,191.699,203.39,190.515,28.133000000000003,192.12,227.738,189.623,95.73,191.64700000000002,236.94099999999997,195.271,42.285,194.52900000000002,51.973,201.24099999999999,36.521,171.172,69.242,174.447,132.839,178.007,231.27599999999998,178.517,36.632,182.801,87.02799999999999,185.157,280.764,185.43400000000003,59.945,187.34400000000002,222.327,44.696999999999996,230.56400000000002,48.736000000000004,256.382,54.257,243.56,55.618,215.785,54.898999999999994,250.885,34.997,224.94299999999998,71.533,112.176,77.76899999999999,224.905,81.38600000000001,136.011,84.839,139.22,61.493,228.917,61.174,88.215,69.256,237.01,70.325,229.86700000000002,72.471,149.026,108.148,109.679,110.03,158.719,108.521,93.258,90.867,104.348,88.54799999999999,242.975,95.06200000000001,129.469,205.917,92.634,106.749,26.924,180.033,246.352,65.027,,
184.75,739.0,,67.141,128.474,276.95799999999997,131.161,193.195,134.13299999999998,305.367,137.11,57.619,139.40200000000002,159.91299999999998,143.015,209.553,139.707,82.18,143.503,78.796,110.92,185.50099999999998,117.516,164.989,119.791,301.151,119.95,29.605,157.263,297.92400000000004,157.076,223.77900000000002,158.914,150.894,159.686,90.22200000000001,164.429,295.03700000000003,164.997,79.117,167.735,28.531999999999996,167.55,198.41299999999998,142.974,301.165,145.575,34.486,149.711,77.896,151.249,291.209,150.287,65.836,153.476,162.753,153.203,39.986999999999995,154.468,49.849,156.196,14.398,191.683,203.368,190.55,28.108,192.15200000000002,227.74099999999999,189.625,95.73200000000001,191.62599999999998,236.94400000000002,195.395,42.355,194.476,51.949,201.227,36.559,171.09400000000002,69.268,174.446,132.87,177.984,231.282,178.513,36.648,182.796,87.023,185.15599999999998,280.798,185.38099999999997,59.93899999999999,187.34599999999998,222.322,44.685,230.533,48.692,256.318,54.318999999999996,243.615,55.628,215.55200000000002,55.016000000000005,250.905,34.989000000000004,224.912,71.517,112.166,77.767,224.981,81.464,135.99200000000002,84.825,139.179,61.48,228.93599999999998,61.17,88.178,69.281,237.035,70.355,229.90900000000002,72.482,149.063,108.199,109.678,110.03399999999999,158.7,108.551,93.251,90.848,104.32600000000001,88.586,242.968,95.065,129.464,206.014,92.574,106.735,27.486,180.21599999999998,246.188,65.098,,
185.0,740.0,,67.126,128.441,277.05,131.187,193.226,134.11,305.35900000000004,137.105,57.674,139.433,159.917,143.035,209.56,139.648,82.24700000000001,143.474,78.807,110.844,185.515,117.525,164.972,119.79,301.111,119.94200000000001,29.599,157.282,297.89799999999997,157.102,223.78099999999998,158.93,150.881,159.691,90.251,164.415,295.012,164.989,79.122,167.736,28.573,167.584,198.416,142.972,301.175,145.586,34.443000000000005,149.708,77.89399999999999,151.248,291.204,150.279,65.842,153.471,162.762,153.208,39.968,154.398,49.817,156.194,14.418,191.753,203.449,190.52599999999998,28.075,192.175,227.75,189.623,95.734,191.625,236.954,195.255,42.333999999999996,194.463,51.98,201.18,36.539,171.12599999999998,69.244,174.44099999999997,132.886,178.03,231.317,178.484,36.663000000000004,182.794,87.02600000000001,185.15400000000002,280.818,185.476,59.93,187.342,222.298,44.678999999999995,230.48,48.578,256.39,54.298,243.73,55.62,215.581,55.001000000000005,250.922,34.958,224.95,71.525,112.17,77.752,224.94799999999998,81.39,135.998,84.816,139.145,61.451,228.93099999999998,61.148,88.059,69.406,237.037,70.382,229.94099999999997,72.431,148.94899999999998,108.155,109.666,110.06299999999999,158.642,108.434,93.235,90.838,104.322,88.506,242.955,95.05,129.39700000000002,205.827,92.682,106.93799999999999,27.522,180.192,246.09799999999998,65.116,,
185.25,741.0,,67.012,128.49,277.069,131.205,193.245,134.085,305.344,137.11700000000002,57.62,139.393,159.918,143.05,209.59,139.684,82.26,143.47899999999998,78.801,110.85700000000001,185.49400000000003,117.529,164.998,119.806,301.101,119.929,29.605999999999998,157.292,297.94599999999997,157.107,223.785,158.981,150.86700000000002,159.688,90.259,164.36900000000003,295.018,164.975,79.128,167.726,28.534000000000002,167.55599999999998,198.398,142.971,301.197,145.58100000000002,34.397,149.734,77.891,151.249,291.2,150.251,65.84899999999999,153.471,162.754,153.22899999999998,40.144,154.345,49.831,156.189,14.359000000000002,191.80900000000003,203.426,190.53900000000002,28.06,192.19799999999998,227.75799999999998,189.61900000000003,95.726,191.608,236.96,195.2,42.275,194.512,51.992,201.208,36.529,171.08,69.24600000000001,174.437,132.89600000000002,178.03799999999998,231.27700000000002,178.49599999999998,36.662,182.762,87.01700000000001,185.16,280.796,185.48,59.926,187.343,222.297,44.672,230.513,48.578,256.301,54.424,243.71900000000002,55.632,215.614,54.946000000000005,250.96,34.951,224.93400000000003,71.524,112.152,77.745,224.89,81.271,135.971,84.806,139.045,61.431000000000004,228.93900000000002,61.123999999999995,88.065,69.354,237.108,70.407,229.94400000000002,72.383,148.935,108.18799999999999,109.64,110.055,158.64600000000002,108.411,93.23299999999999,90.838,104.34100000000001,88.42399999999999,242.985,95.068,129.316,206.03,92.704,107.045,27.509,180.233,246.13099999999997,65.15,,
185.5,742.0,,66.982,128.555,277.217,131.293,193.22099999999998,134.179,305.323,137.128,57.617,139.41899999999998,159.92600000000002,143.067,209.607,139.667,82.257,143.49,78.861,110.75200000000001,185.518,117.557,164.975,119.802,301.084,119.91,29.601999999999997,157.306,297.88599999999997,157.124,223.787,158.985,150.87,159.686,90.238,164.4,294.998,164.93,79.119,167.71400000000003,28.568,167.548,198.418,142.975,301.23,145.582,34.348,149.709,77.887,151.24,291.191,150.295,65.855,153.474,162.72799999999998,153.231,40.234,154.276,49.849,156.184,14.433,191.813,203.386,190.454,28.033,192.222,227.76,189.63,95.729,191.604,237.0,195.047,42.34,194.429,52.11,201.25599999999997,36.551,171.12099999999998,69.21600000000001,174.44799999999998,132.877,178.06799999999998,231.27900000000002,178.5,36.656,182.755,87.007,185.15599999999998,280.791,185.53900000000002,59.925,187.34099999999998,222.298,44.673,230.514,48.577,256.232,54.44,243.743,55.613,215.333,55.153999999999996,250.958,34.955,224.90400000000002,71.578,112.135,77.71600000000001,224.875,81.523,135.963,84.789,139.023,61.428000000000004,228.976,61.097,88.029,69.37100000000001,237.128,70.42,229.91299999999998,72.405,148.938,108.14,109.68,110.053,158.654,108.42399999999999,93.281,90.836,104.34700000000001,88.475,242.99200000000002,95.06299999999999,129.306,205.995,92.807,107.169,27.386,180.166,245.955,65.19800000000001,,
185.75,743.0,,67.115,128.373,277.443,131.326,193.23,134.22299999999998,305.32599999999996,137.131,57.591,139.409,159.924,143.09,209.638,139.722,82.24,143.471,78.793,110.82,185.497,117.56299999999999,165.0,119.79799999999999,301.08099999999996,119.88600000000001,29.604,157.321,297.837,157.141,223.795,158.997,150.856,159.708,90.171,164.392,295.002,164.93200000000002,79.119,167.715,28.59,167.535,198.455,142.99200000000002,301.238,145.57299999999998,34.412,149.767,77.888,151.245,291.177,150.283,65.863,153.472,162.725,153.213,40.975,153.996,49.838,156.196,14.417,191.851,203.408,190.40400000000002,28.011,192.225,227.75,189.641,95.73,191.595,236.96400000000003,195.074,42.335,194.451,52.137,201.265,36.55,171.09099999999998,69.186,174.483,132.877,178.06900000000002,231.27700000000002,178.55599999999998,36.64,182.74400000000003,87.00399999999999,185.153,280.73,185.576,59.92,187.326,222.30200000000002,44.665,230.528,48.662,256.203,54.34,243.737,55.65,215.42,55.146,250.93400000000003,34.959,224.993,71.596,112.119,77.707,224.87,81.468,135.947,84.77799999999999,138.97899999999998,61.42100000000001,228.959,61.099,88.01,69.404,237.169,70.373,229.949,72.431,148.99,108.12799999999999,109.69,110.03200000000001,158.63299999999998,108.40799999999999,93.257,90.854,104.376,88.40700000000001,243.007,95.056,129.332,206.025,92.811,107.21799999999999,27.485,180.174,246.15099999999998,65.23899999999999,,
186.0,744.0,,67.132,128.218,277.52099999999996,131.43,193.16299999999998,134.208,305.32599999999996,137.112,57.434,139.341,159.933,143.10399999999998,209.62599999999998,139.708,82.212,143.429,78.782,110.766,185.512,117.50200000000001,164.989,119.777,301.07,119.84700000000001,29.615,157.325,297.853,157.11,223.799,159.003,150.839,159.717,90.134,164.377,294.99,164.92700000000002,79.118,167.71,28.584,167.53799999999998,198.49200000000002,142.993,301.252,145.562,34.445,149.809,77.87899999999999,151.251,291.143,150.30200000000002,65.862,153.466,162.716,153.204,40.146,154.269,49.838,156.20600000000002,14.408,191.87099999999998,203.373,190.329,27.989,192.236,227.747,189.648,95.735,191.604,236.947,195.115,42.286,194.457,52.125,201.28599999999997,36.551,171.05900000000003,69.155,174.47,132.87,178.044,231.30900000000003,178.53,36.677,182.72799999999998,87.009,185.145,280.685,185.537,59.915,187.321,222.304,44.665,230.49,48.596000000000004,256.153,54.31100000000001,243.703,55.655,215.416,55.193000000000005,250.959,34.961999999999996,224.979,71.59,112.115,77.722,224.893,81.42699999999999,135.953,84.76899999999999,138.891,61.413999999999994,228.90400000000002,61.104,88.052,69.416,237.158,70.392,229.93599999999998,72.44,149.02200000000002,107.98299999999999,109.661,110.05799999999999,158.645,108.40899999999999,93.24700000000001,90.859,104.339,88.399,243.041,95.031,129.352,206.045,92.764,107.238,27.468000000000004,180.266,245.356,65.259,,
186.25,745.0,,67.12100000000001,128.215,277.45799999999997,131.42700000000002,193.204,134.172,305.313,137.113,57.498000000000005,139.239,159.925,143.119,209.649,139.724,82.194,143.407,78.816,110.775,185.495,117.524,165.00599999999997,119.764,301.067,119.831,29.611,157.34,297.85,157.094,223.78799999999998,159.026,150.832,159.731,90.103,164.419,295.013,164.9,79.109,167.705,28.589000000000002,167.519,198.482,142.995,301.23,145.547,34.431,149.82299999999998,77.88600000000001,151.246,291.129,150.326,65.859,153.463,162.69,153.224,40.066,154.3,49.827,156.202,14.413,191.887,203.347,190.345,27.965,192.25900000000001,227.74099999999999,189.646,95.735,191.58,236.96099999999998,195.148,42.257,194.454,52.025,201.24099999999999,36.56,171.02700000000002,69.125,174.46599999999998,132.83,178.055,231.30700000000002,178.502,36.681,182.715,87.005,185.145,280.661,185.592,59.917,187.317,222.287,44.667,230.503,48.611000000000004,256.23900000000003,54.345,243.658,55.641999999999996,215.44,55.137,250.90599999999998,34.952,224.972,71.626,112.11200000000001,77.717,224.90099999999998,81.46600000000001,135.92700000000002,84.757,138.81799999999998,61.413999999999994,228.93,61.11,87.963,69.482,237.09400000000002,70.39,229.93400000000003,72.453,149.08700000000002,107.984,109.66799999999999,110.06,158.627,108.412,93.21700000000001,90.848,104.405,88.363,243.03799999999998,95.041,129.32399999999998,206.13099999999997,92.73700000000001,107.387,27.278000000000002,180.145,245.669,65.255,,
186.5,746.0,,67.13,128.113,277.52299999999997,131.421,193.107,134.17,305.301,137.113,57.545,139.142,159.928,143.094,209.636,139.751,82.189,143.393,78.836,110.704,185.495,117.49,165.02,119.736,301.082,119.823,29.611,157.358,297.858,157.108,223.761,159.053,150.826,159.746,90.146,164.368,294.999,164.887,79.11,167.71400000000003,28.576999999999998,167.541,198.498,143.00799999999998,301.237,145.53799999999998,34.324,149.81,77.887,151.244,291.157,150.306,65.857,153.46,162.667,153.227,40.047,154.32399999999998,49.824,156.21200000000002,14.442,191.75400000000002,203.294,190.31599999999997,27.939,192.28599999999997,227.74900000000002,189.648,95.741,191.57,236.805,195.688,42.215,194.46099999999998,52.033,201.22400000000002,36.555,170.998,69.11,174.454,132.866,178.02900000000002,231.352,178.498,36.689,182.71099999999998,87.00299999999999,185.14700000000002,280.686,185.65099999999998,59.918,187.31099999999998,222.268,44.662,230.49599999999998,48.677,256.341,54.336000000000006,243.717,55.678000000000004,215.56900000000002,55.053000000000004,250.854,34.925,224.97099999999998,71.625,112.111,77.722,224.9,81.375,135.93,84.744,138.836,61.398999999999994,228.908,61.115,88.07799999999999,69.439,237.132,70.38600000000001,229.96400000000003,72.476,149.128,107.98,109.65299999999999,110.073,158.632,108.398,93.227,90.825,104.33,88.337,243.03799999999998,95.03200000000001,129.293,206.033,92.744,107.079,27.346,180.263,245.705,65.24600000000001,,
186.75,747.0,,67.11,128.142,277.57099999999997,131.5,193.06599999999997,134.157,305.29400000000004,137.102,57.535,139.097,159.93200000000002,143.107,209.627,139.708,82.17,143.355,78.79,110.59100000000001,185.47400000000002,117.52600000000001,165.002,119.756,301.07,119.823,29.631,157.36700000000002,297.88599999999997,157.097,223.72400000000002,159.055,150.82,159.745,90.12299999999999,164.40099999999998,295.026,164.89,79.105,167.722,28.592,167.572,198.497,143.0,301.22900000000004,145.505,34.343,149.796,77.88600000000001,151.241,291.121,150.32299999999998,65.85600000000001,153.459,162.679,153.22,,,49.79600000000001,156.204,14.405999999999999,191.77599999999998,203.248,190.287,27.927,192.294,227.74099999999999,189.635,95.73899999999999,191.59099999999998,236.78599999999997,195.956,42.178000000000004,194.456,51.943000000000005,201.19,36.534,170.945,69.079,174.47,132.833,178.05700000000002,231.278,178.512,36.705,182.696,86.995,185.142,280.699,185.69400000000002,59.906000000000006,187.31,222.264,44.655,230.554,48.705,256.334,54.369,243.704,55.693999999999996,215.672,54.994,250.86599999999999,34.914,224.989,71.652,112.101,77.71600000000001,224.90900000000002,81.54,135.899,84.741,138.836,61.387,228.96099999999998,61.15,88.009,69.467,237.12099999999998,70.336,229.93900000000002,72.449,149.139,107.89399999999999,109.67299999999999,110.073,158.67600000000002,108.428,93.21600000000001,90.805,104.395,88.405,243.05599999999998,95.014,129.249,205.975,92.779,107.464,27.535999999999998,180.265,245.442,65.268,,
187.0,748.0,,67.19,128.119,277.486,131.407,192.949,134.16899999999998,305.317,137.10299999999998,57.364,139.156,159.918,143.13299999999998,209.625,139.713,82.17,143.364,78.85600000000001,110.68,185.49099999999999,117.47200000000001,165.003,119.76700000000001,301.08299999999997,119.816,29.629,157.388,297.882,157.08700000000002,223.717,159.064,150.825,159.745,90.12299999999999,164.382,294.995,164.875,79.10300000000001,167.729,28.565,167.53400000000002,198.525,143.046,301.255,145.50799999999998,34.268,149.903,77.872,151.255,291.132,150.332,65.859,153.458,162.658,153.217,,,49.795,156.197,14.450999999999999,191.83,203.263,190.25400000000002,27.912,192.31900000000002,227.74400000000003,189.65099999999998,95.74,191.576,236.769,195.924,42.193999999999996,194.433,51.89,201.14,36.512,170.894,69.07,174.46099999999998,132.816,178.043,231.27,178.513,36.704,182.66099999999997,86.98700000000001,185.142,280.6,185.725,59.894,187.30900000000003,222.25900000000001,44.65,230.55599999999998,48.724,256.35400000000004,54.406000000000006,243.65400000000002,55.646,,,250.873,34.921,225.065,71.634,112.085,77.705,224.815,81.389,135.844,84.70200000000001,138.80100000000002,61.369,228.929,61.195,87.846,69.562,237.11900000000003,70.35600000000001,229.90900000000002,72.411,149.094,107.913,109.684,110.085,158.731,108.463,93.215,90.83200000000001,104.40899999999999,88.406,243.048,95.015,129.291,206.03099999999998,92.863,107.53299999999999,27.451,180.313,245.165,65.268,,
187.25,749.0,,67.062,128.11,277.51599999999996,131.36700000000002,192.91099999999997,134.192,305.306,137.106,57.455,139.091,159.936,143.14,209.62099999999998,139.709,82.15799999999999,143.362,78.833,110.711,185.512,117.521,165.02200000000002,119.781,301.092,119.78299999999999,29.631,157.39700000000002,297.92,157.088,223.679,159.065,150.813,159.732,90.17,164.36900000000003,295.005,164.90400000000002,79.113,167.729,28.541999999999998,167.543,198.528,143.048,301.258,145.526,34.241,149.945,77.875,151.259,291.116,150.319,65.861,153.459,162.649,153.203,,,49.805,156.18,14.427,191.858,203.26,190.24099999999999,27.905,192.327,227.74,189.64,95.74,191.554,236.77599999999998,195.86,42.195,194.435,51.843,201.2,36.479,170.86700000000002,69.03699999999999,174.46099999999998,132.817,178.024,231.304,178.515,36.734,182.658,86.98700000000001,185.14,280.635,185.732,59.887,187.30599999999998,222.25099999999998,44.644,230.58,48.71,256.41,54.343,243.544,55.62,,,250.87099999999998,34.904,225.122,71.70100000000001,112.074,77.702,224.862,81.329,135.85399999999998,84.70700000000001,138.764,61.368,228.92,61.166000000000004,88.071,69.542,237.11700000000002,70.362,229.851,72.444,149.084,107.835,109.704,110.042,158.695,108.42399999999999,93.22200000000001,90.804,104.439,88.385,243.06400000000002,95.007,129.291,206.053,92.62799999999999,106.384,27.426,180.07299999999998,244.938,65.307,269.54400000000004,140.653
