TimesH,Frame,39,50,104,117,121,135,138,139,149,152,155,160,164,168,178,181,185,186,192,198,203,210,215,218,224,226,228,240,246,251,254,261,264,279,280,281,288,290,294,298,305,306,307,310,312,317,332,333,337,341,347,353,361,365,375,383,392,395,402,403,405,408,411,412,414,415,417,420,422,426,431,434,436,438,445,455,458,463,464,467,468,471,477,480,482,484,485,487,488,493,496,497,501,503,504,506,510,516,517,519,521,522,526,535,539,544,546,565,569,570,574,576,577,578,582,584,586,590,591,592,597,598,601,602,603,607,613,618,621,634,639,641,644,650,652,660,665,670,673,675,683,685,686,687,693,802,809,823,862,883,988,1015,1024
333.75,1335.0,615.425,615.219,616.097,615.563,625.163,624.383,624.643,624.302,622.4630000000001,620.526,616.294,622.543,627.064,627.319,616.58,616.4780000000001,620.297,617.705,624.6080000000001,626.024,621.696,616.0219999999999,625.477,616.57,620.805,626.153,628.438,614.672,623.012,626.0740000000001,628.069,621.4069999999999,618.994,619.835,632.4069999999999,635.669,620.687,621.901,621.186,623.738,621.763,617.479,617.9590000000001,621.383,623.356,618.971,627.3430000000001,620.751,623.578,624.406,616.909,620.877,622.868,624.363,617.992,618.151,617.1669999999999,617.5269999999999,620.997,622.663,614.566,619.1659999999999,615.748,618.2959999999999,618.337,618.145,619.276,617.3919999999999,617.025,617.91,616.065,620.665,620.211,627.9019999999999,617.126,614.385,617.918,629.552,616.231,621.678,624.793,620.6030000000001,615.8969999999999,614.779,623.806,613.828,612.029,617.01,618.15,624.322,615.884,615.799,616.868,614.4540000000001,615.055,614.071,613.828,617.109,618.195,616.319,616.361,614.373,613.678,,612.149,613.825,613.373,616.374,622.0,618.4069999999999,621.5880000000001,619.17,615.556,617.045,612.3969999999999,614.93,614.681,615.6990000000001,620.232,618.972,614.055,616.911,615.61,616.99,613.438,615.406,616.117,614.914,615.44,612.502,613.1469999999999,613.635,612.562,614.634,613.006,611.304,612.844,611.659,612.261,612.62,612.905,613.302,613.258,613.085,613.648,,,,,,,,
334.0,1336.0,616.106,616.197,616.903,616.2180000000001,629.451,628.137,629.24,629.382,625.097,623.957,617.514,623.996,631.861,629.988,616.451,619.057,621.178,620.3290000000001,629.74,628.822,623.993,618.35,629.904,619.788,623.337,630.7919999999999,632.366,615.904,626.179,630.6619999999999,634.2,626.039,620.761,621.0419999999999,638.3480000000001,642.915,624.4580000000001,623.0319999999999,623.5369999999999,626.972,624.1080000000001,620.618,619.813,622.294,627.543,620.687,631.567,624.406,628.486,628.383,618.763,624.764,625.315,629.242,619.135,618.616,618.6759999999999,618.423,624.179,624.941,616.568,621.026,616.731,619.332,619.14,618.08,620.933,620.745,618.695,619.563,614.942,622.2280000000001,622.3580000000001,631.768,617.304,616.4259999999999,620.405,634.25,616.97,624.0930000000001,629.863,621.446,616.739,615.6619999999999,625.681,614.956,612.75,618.261,619.423,627.3240000000001,618.159,616.945,618.48,614.039,615.1990000000001,615.261,613.336,618.536,620.5,616.582,616.194,615.215,614.299,,611.964,613.837,612.919,617.781,623.9630000000001,618.375,623.539,621.006,616.945,617.361,613.845,615.217,615.189,615.622,622.105,622.3430000000001,615.808,617.813,616.451,618.616,613.72,616.487,616.41,616.268,614.526,612.645,613.4259999999999,612.911,612.035,613.802,612.487,611.909,613.073,611.578,611.034,612.097,612.582,612.987,612.14,612.571,613.889,,,,,,,,
334.25,1337.0,617.188,617.124,618.008,617.479,631.31,630.748,629.56,631.4730000000001,625.399,624.619,618.477,624.729,633.748,631.494,618.211,619.942,622.075,621.9,631.018,630.175,624.436,619.489,632.785,620.0419999999999,625.254,630.8380000000001,632.227,616.62,627.494,631.909,635.11,626.974,621.268,621.201,639.435,644.0269999999999,624.663,624.499,625.88,627.735,625.342,621.271,619.317,623.735,627.899,621.484,633.928,624.817,629.069,628.808,619.581,625.4019999999999,627.3580000000001,630.404,618.816,619.8969999999999,619.5830000000001,619.04,625.864,626.624,616.466,621.856,617.7719999999999,619.629,619.06,619.18,619.877,621.295,619.876,620.143,615.814,623.0830000000001,624.012,631.9630000000001,618.2819999999999,616.381,620.59,635.019,618.371,624.52,630.7669999999999,622.114,618.2040000000001,617.0459999999999,626.9019999999999,614.784,612.427,617.205,619.466,628.298,618.078,617.997,618.755,613.822,615.56,615.8009999999999,613.3480000000001,619.336,620.989,617.025,617.203,615.415,614.999,615.585,612.336,614.92,613.002,619.0509999999999,626.893,618.941,623.362,621.941,616.243,618.2919999999999,614.476,616.819,615.253,617.133,623.21,622.4680000000001,615.486,618.629,616.745,619.258,614.265,616.224,617.4069999999999,616.09,616.279,613.502,613.175,613.028,612.89,614.5409999999999,612.741,612.956,613.153,611.8380000000001,611.839,612.8340000000001,612.586,613.303,612.937,613.486,612.7869999999999,,,,,,,,
334.5,1338.0,617.6080000000001,617.719,619.712,617.71,633.279,632.745,632.484,632.113,627.627,625.492,619.822,625.929,634.087,632.502,618.221,620.325,622.62,622.493,632.1619999999999,629.818,626.177,619.47,632.822,620.601,624.887,632.724,634.2819999999999,616.932,628.5930000000001,632.225,635.854,629.607,621.936,622.438,641.814,645.741,626.347,624.3480000000001,625.37,629.59,626.896,620.669,620.55,622.65,629.432,621.758,635.533,626.63,628.597,629.895,619.616,625.476,628.5,631.646,618.837,620.665,619.663,619.987,626.2669999999999,626.904,616.951,623.1709999999999,617.889,620.685,619.913,619.206,620.725,622.638,619.086,620.24,616.285,624.66,624.573,635.133,619.007,616.5269999999999,622.41,638.0880000000001,618.418,625.817,630.948,622.163,618.349,616.178,629.275,615.327,612.139,619.812,620.269,630.15,618.002,618.234,619.224,614.975,616.16,615.732,614.534,620.318,622.016,617.928,618.094,615.178,615.669,615.012,615.9069999999999,614.672,613.7230000000001,619.362,627.486,619.154,624.316,624.138,617.188,618.939,614.4780000000001,616.355,615.8969999999999,616.341,623.374,623.58,615.347,619.914,617.84,620.286,614.263,616.453,617.437,616.679,617.069,613.48,613.363,613.525,612.88,614.32,613.559,612.72,614.0840000000001,611.455,612.4259999999999,612.395,612.268,613.382,613.219,613.4780000000001,613.5,,,,,,,,
334.75,1339.0,618.101,618.438,618.554,617.918,636.86,635.967,635.187,636.0319999999999,629.549,626.979,619.965,627.069,636.663,632.893,618.746,620.937,623.655,623.026,633.3340000000001,631.9,627.288,622.0930000000001,635.6419999999999,621.86,626.741,635.535,634.519,617.9830000000001,630.74,634.9490000000001,637.7130000000001,631.01,624.567,624.899,644.795,647.227,626.7819999999999,628.2909999999999,626.632,632.6569999999999,629.342,621.759,621.023,624.837,630.535,623.977,638.643,627.4590000000001,631.855,631.806,620.026,627.8430000000001,631.169,632.9069999999999,620.65,621.691,620.5409999999999,620.275,628.303,629.663,617.304,625.611,617.28,621.495,620.4490000000001,620.501,621.877,623.04,620.117,621.982,617.172,627.021,627.117,635.857,620.694,617.029,622.428,638.813,618.8580000000001,627.183,634.644,624.36,619.274,617.011,630.648,614.901,612.803,619.427,621.6569999999999,632.134,618.7090000000001,619.224,619.98,614.447,617.275,616.956,614.442,621.215,623.014,619.5509999999999,618.9159999999999,616.493,616.2669999999999,616.697,612.33,615.496,613.567,620.498,630.031,619.714,625.85,624.721,618.183,620.245,615.0319999999999,617.54,615.817,617.1080000000001,626.236,625.0980000000001,615.996,620.114,619.435,622.675,614.482,616.7180000000001,618.436,616.809,617.1,614.29,613.783,613.69,613.0319999999999,614.47,614.1080000000001,612.306,614.566,611.371,613.174,613.118,612.092,614.281,613.62,614.06,614.311,,,,,,,,
335.0,1340.0,620.3430000000001,619.181,620.263,619.014,641.496,640.695,640.0509999999999,637.506,631.607,629.998,622.06,629.5459999999999,643.013,636.22,620.979,622.964,624.617,626.448,636.091,635.11,629.784,622.573,637.5319999999999,624.538,629.344,637.028,637.582,619.024,634.621,636.933,641.993,636.673,626.019,628.765,649.523,651.398,628.864,632.09,628.5830000000001,637.4540000000001,634.283,624.069,622.305,625.559,631.987,624.747,644.9169999999999,628.942,637.419,636.0830000000001,621.516,630.747,635.286,633.736,624.21,623.545,620.645,622.655,629.617,632.078,618.0219999999999,629.471,618.0740000000001,623.097,621.952,621.702,622.385,624.025,621.246,623.531,618.0740000000001,630.67,630.281,641.32,622.246,617.906,623.4580000000001,643.5169999999999,620.072,630.57,640.245,628.039,619.594,618.4680000000001,636.264,615.634,613.744,621.479,626.161,636.128,620.029,620.495,619.837,616.0219999999999,619.784,616.906,616.026,621.6569999999999,622.957,620.716,620.982,617.1659999999999,618.05,618.015,612.606,615.326,613.707,624.0419999999999,633.32,621.586,630.467,627.847,620.615,624.394,615.317,618.737,616.956,618.979,630.305,627.375,618.47,622.711,622.76,626.614,615.928,618.003,618.77,618.318,618.6569999999999,614.83,614.265,614.807,614.514,616.602,613.9590000000001,612.4730000000001,615.985,612.489,612.948,612.99,612.942,615.175,613.763,615.62,615.102,,,,,,,,
335.25,1341.0,621.253,621.0509999999999,622.783,621.786,647.615,644.109,647.49,643.288,637.4730000000001,634.076,623.89,631.684,647.788,640.557,622.085,624.487,627.9159999999999,627.927,639.623,637.616,630.994,625.104,641.308,626.779,632.5459999999999,641.556,642.4119999999999,619.956,637.09,642.3430000000001,645.448,641.5740000000001,629.128,631.815,654.658,657.07,631.66,636.739,630.623,641.555,641.21,626.576,625.089,629.778,634.998,627.386,648.425,631.645,642.627,640.227,624.1,634.7909999999999,640.69,638.989,628.275,625.224,623.231,624.653,632.2230000000001,638.507,619.889,632.469,618.4780000000001,624.879,623.794,624.98,623.622,624.19,622.531,625.688,620.259,637.729,634.42,647.721,625.515,617.753,625.67,649.1030000000001,621.35,632.927,646.107,631.693,620.873,619.0840000000001,643.462,615.887,614.562,624.7719999999999,630.651,641.585,622.268,621.273,620.206,617.1759999999999,620.7719999999999,619.367,616.649,622.021,623.3580000000001,622.9830000000001,623.071,619.202,620.754,618.4590000000001,613.2669999999999,616.185,614.136,626.193,637.127,623.2669999999999,634.6030000000001,631.894,622.428,627.984,616.013,619.419,617.5169999999999,620.2080000000001,634.549,632.184,618.336,626.451,626.555,630.872,617.4580000000001,619.607,619.658,619.489,618.535,615.729,616.185,616.099,614.8330000000001,617.545,615.3430000000001,614.129,617.456,612.815,613.264,613.451,612.653,616.243,614.99,616.391,615.165,,,,,,,,
335.5,1342.0,624.918,622.94,624.125,622.967,652.543,650.498,654.052,648.269,639.867,637.591,625.289,636.062,654.566,644.763,623.961,626.245,630.378,630.635,641.462,642.41,634.0419999999999,626.734,644.474,629.602,633.865,645.856,645.88,621.1669999999999,641.366,645.526,652.064,646.893,634.977,636.558,660.1080000000001,663.163,634.596,640.33,631.59,646.815,645.849,630.0319999999999,627.724,631.524,637.122,629.0830000000001,655.018,635.455,647.822,644.153,626.972,638.744,646.6,642.4780000000001,632.886,627.861,623.3009999999999,626.148,636.1419999999999,644.418,621.34,637.945,620.394,626.465,627.174,628.7959999999999,624.442,627.514,624.613,629.054,622.5830000000001,642.615,639.976,653.5509999999999,629.678,619.028,628.578,653.744,622.656,636.757,653.488,637.123,621.0790000000001,618.7819999999999,648.35,617.448,614.8290000000001,627.307,635.502,646.474,623.57,622.247,620.7330000000001,619.435,622.731,619.18,618.383,622.944,624.675,626.031,626.759,621.27,623.198,620.202,614.135,617.0509999999999,614.2719999999999,628.828,643.621,625.058,640.196,634.59,624.868,632.196,616.707,620.852,618.632,623.314,640.01,636.384,619.25,629.256,629.724,633.991,618.57,621.637,621.813,620.88,618.873,617.3009999999999,617.886,618.488,615.976,619.1,616.617,614.243,619.669,613.2769999999999,613.86,615.105,612.929,618.2180000000001,614.8969999999999,616.9680000000001,615.601,,,,,,,,
335.75,1343.0,624.7819999999999,624.92,625.1569999999999,623.668,660.2280000000001,655.321,661.275,652.615,643.377,641.5169999999999,627.645,639.2330000000001,660.319,649.5369999999999,625.953,627.7719999999999,632.899,632.821,645.127,645.989,636.453,630.057,648.503,631.0930000000001,638.118,651.997,650.052,622.19,645.069,649.93,657.561,653.206,638.5880000000001,642.689,667.4580000000001,669.085,638.002,645.573,635.409,652.345,653.5509999999999,632.525,629.862,634.981,639.929,630.8240000000001,661.548,639.304,653.039,649.225,629.781,642.811,653.451,645.026,635.336,632.036,624.9259999999999,626.966,638.836,649.065,623.741,641.655,621.559,629.1519999999999,629.254,632.371,626.415,628.573,626.191,631.203,624.975,649.03,644.495,658.1419999999999,633.438,620.285,630.4,659.503,623.533,640.39,657.8589999999999,640.784,622.7819999999999,619.831,655.948,618.3430000000001,615.4580000000001,629.624,639.945,652.146,625.696,623.508,621.9540000000001,621.055,624.58,620.645,619.138,623.115,626.769,627.489,629.594,623.61,625.548,620.878,614.632,617.872,615.3,631.469,648.323,628.262,645.5369999999999,637.732,627.586,634.809,616.974,622.447,619.673,625.659,643.1080000000001,641.163,619.351,632.376,633.389,638.771,620.133,623.581,622.388,621.808,619.503,617.711,617.803,619.2330000000001,617.1569999999999,619.987,617.571,615.993,620.832,613.565,614.057,615.3580000000001,614.024,620.132,616.328,618.044,616.613,,,,,,,,
