TimesH,Frame,NoMissing,4,4,37,37,41,41,47,47,50,50,61,61,62,62,68,68,71,71,80,80,84,84,90,90,94,94,102,102,103,103,108,108,111,111,116,116,120,120,122,122,123,123,125,125,127,127,128,128,129,129,132,132,133,133,138,138,139,139,157,157,160,160,172,172,173,173,174,174,177,177,178,178,179,179,183,183,184,184,189,189,190,190,191,191,196,196,197,197,198,198,205,205,206,206,210,210,212,212,215,215,218,218,224,224,225,225,229,229,230,230,231,231,234,234,236,236,238,238,239,239,244,244,246,246,247,247,249,249,250,250,254,254,256,256,262,262,263,263,267,267,271,271,275,275,279,279,281,281,283,283,284,284,286,286,287,287,288,288,292,292,300,300,303,303,310,310,318,318,323,323,326,326,666,666,704,704,838,838,1153,1153
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
21.5,86.0,,221.187,54.816,213.761,65.79,143.351,67.132,201.843,62.607,241.342,62.626000000000005,205.075,83.195,91.691,82.206,220.725,83.01299999999999,148.196,80.73,141.143,77.64399999999999,224.59599999999998,74.483,220.815,91.515,163.69799999999998,92.956,197.331,91.044,108.04,90.977,98.06299999999999,89.508,150.588,89.76700000000001,136.716,86.43299999999999,216.2,104.24700000000001,81.596,105.648,188.088,110.85600000000001,258.038,106.833,150.157,101.4,291.681,100.625,97.184,103.991,132.078,104.598,162.172,104.62100000000001,157.53799999999998,98.72,202.03099999999998,100.193,68.46300000000001,119.85600000000001,265.095,113.705,195.72400000000002,107.573,156.245,108.53299999999999,110.275,108.81,116.686,109.084,164.088,111.23,89.449,110.69200000000001,181.864,132.911,81.07300000000001,134.882,160.408,127.738,65.521,130.078,267.079,132.356,182.56,124.713,143.055,125.19,57.253,127.661,289.184,121.51,206.503,122.61399999999999,32.646,147.599,154.14,146.692,298.725,147.304,49.6,143.796,194.335,146.185,277.72,145.136,62.986999999999995,142.114,74.857,143.93,206.459,142.33700000000002,189.57299999999998,138.455,237.43900000000002,138.993,281.16900000000004,137.857,294.584,139.731,217.794,159.31799999999998,143.282,159.80200000000002,132.234,162.033,68.513,157.74200000000002,85.70299999999999,157.217,156.679,156.56,210.445,157.52,76.369,157.454,274.122,155.44299999999998,280.839,152.011,40.41,153.752,187.19,173.668,224.739,175.979,208.65599999999998,166.282,251.56900000000002,169.22400000000002,80.62100000000001,173.946,133.329,174.459,124.33,174.29,282.452,165.12,76.25,169.74900000000002,40.332,164.40400000000002,227.19400000000002,187.80200000000002,218.347,185.91299999999998,93.16,177.957,264.495,180.00599999999997,50.617,177.263,187.42,87.70100000000001,47.141000000000005,172.062,224.26,68.021,58.9,164.497
21.75,87.0,,221.18400000000003,54.853,213.774,65.785,143.313,67.131,201.861,62.591,241.335,62.637,205.077,83.2,91.62100000000001,82.294,220.739,83.022,148.173,80.72,141.106,77.656,224.608,74.48,220.808,91.523,163.695,92.95299999999999,197.375,91.037,108.03200000000001,90.96700000000001,98.10700000000001,89.529,150.578,89.74600000000001,136.72899999999998,86.421,216.222,104.26899999999999,81.59,105.639,188.10299999999998,110.81200000000001,258.082,106.835,150.148,101.426,291.692,100.568,97.193,103.975,132.071,104.59299999999999,162.153,104.61399999999999,157.518,98.706,202.042,100.19200000000001,68.482,119.851,265.105,113.695,195.72,107.56200000000001,156.243,108.52600000000001,110.271,108.805,116.696,109.094,164.10299999999998,111.24,89.446,110.691,181.861,132.888,81.078,134.88,160.425,127.694,65.531,130.056,267.08299999999997,132.358,182.56900000000002,124.71600000000001,143.05700000000002,125.186,57.246,127.661,289.17900000000003,121.508,206.493,122.59899999999999,32.55,147.582,154.131,146.69799999999998,298.728,147.296,49.577,143.778,194.356,146.186,277.69599999999997,145.138,62.99100000000001,142.11,74.855,143.922,206.484,142.303,189.58599999999998,138.454,237.43099999999998,138.997,281.17400000000004,137.857,294.569,139.731,217.797,159.29399999999998,143.279,159.787,132.231,162.026,68.51,157.748,85.70700000000001,157.214,156.683,156.526,210.44,157.519,76.366,157.454,274.119,155.442,280.846,152.00799999999998,40.427,153.763,187.16099999999997,173.674,224.734,175.955,208.662,166.263,251.56400000000002,169.208,80.618,173.94400000000002,133.329,174.481,124.32,174.271,282.442,165.11,76.233,169.735,40.298,164.40900000000002,227.19,187.799,218.34799999999998,185.91299999999998,93.145,177.922,264.519,180.00599999999997,50.637,177.236,187.403,87.656,47.167,172.016,224.166,68.028,58.93600000000001,164.513
22.0,88.0,,221.167,54.729,213.774,65.775,143.308,67.13,201.88400000000001,62.599,241.325,62.629,205.077,83.209,91.24799999999999,82.648,220.74900000000002,83.01299999999999,148.172,80.704,141.1,77.637,224.62099999999998,74.562,220.81400000000002,91.529,163.692,92.95700000000001,197.392,91.027,107.99600000000001,90.93299999999999,98.101,89.54299999999999,150.514,89.726,136.727,86.417,216.195,104.281,81.585,105.618,188.084,110.855,258.072,106.838,150.14,101.41799999999999,291.72,100.6,97.227,103.949,132.07,104.589,162.15,104.605,157.512,98.714,202.04,100.20100000000001,68.471,119.845,265.113,113.704,195.767,107.523,156.233,108.51899999999999,110.266,108.79700000000001,116.713,109.084,164.09900000000002,111.23100000000001,89.45100000000001,110.686,181.859,132.88299999999998,81.06,134.888,160.453,127.68799999999999,65.536,130.06799999999998,267.087,132.36,182.57299999999998,124.719,143.07,125.195,57.246,127.652,289.17900000000003,121.512,206.507,122.585,32.556,147.575,154.132,146.67700000000002,298.74,147.291,49.568000000000005,143.77100000000002,194.378,146.192,277.69,145.138,62.998999999999995,142.102,74.84899999999999,143.915,206.486,142.298,189.588,138.442,237.43099999999998,138.993,281.178,137.842,294.562,139.731,217.81099999999998,159.281,143.278,159.774,132.234,162.02200000000002,68.52199999999999,157.72799999999998,85.704,157.209,156.67600000000002,156.518,210.418,157.516,76.377,157.457,274.119,155.424,280.85200000000003,152.00799999999998,40.435,153.764,187.148,173.69400000000002,224.726,175.937,208.66299999999998,166.24599999999998,251.55599999999998,169.18900000000002,80.62100000000001,173.94299999999998,133.334,174.463,124.32,174.263,282.439,165.09099999999998,76.26899999999999,169.77200000000002,40.29,164.322,227.195,187.798,218.34799999999998,185.907,93.17299999999999,177.924,264.547,179.99599999999998,50.652,177.22400000000002,187.418,87.664,47.167,172.00599999999997,224.22099999999998,68.025,58.983000000000004,164.54
22.25,89.0,,221.109,54.626000000000005,213.78400000000002,65.77199999999999,143.339,67.138,201.894,62.583999999999996,241.294,62.631,205.081,83.21600000000001,91.574,82.37100000000001,220.75799999999998,83.01100000000001,148.134,80.676,141.06799999999998,77.628,224.60299999999998,74.566,220.826,91.521,163.662,92.96,197.417,91.016,107.965,90.927,98.09100000000001,89.529,150.533,89.73700000000001,136.72299999999998,86.41,216.18099999999998,104.28399999999999,81.589,105.616,188.074,110.915,258.038,106.853,150.143,101.39299999999999,291.705,100.61,97.238,103.954,132.054,104.586,162.156,104.6,157.51,98.71600000000001,202.053,100.191,68.459,119.839,265.111,113.698,195.722,107.475,156.219,108.501,110.26100000000001,108.792,116.791,109.072,164.102,111.23299999999999,89.446,110.676,181.856,132.86700000000002,81.063,134.877,160.438,127.69,65.545,130.04399999999998,267.082,132.35399999999998,182.575,124.70100000000001,143.079,125.199,57.245,127.652,289.17400000000004,121.51899999999999,206.49099999999999,122.574,32.597,147.624,154.145,146.638,298.747,147.284,49.598,143.743,194.377,146.19299999999998,277.686,145.129,63.003,142.09799999999998,74.84899999999999,143.898,206.477,142.28,189.585,138.42700000000002,237.43,138.994,281.16200000000003,137.834,294.553,139.722,217.82,159.27700000000002,143.28,159.754,132.234,162.02,68.524,157.718,85.69,157.20600000000002,156.681,156.496,210.425,157.517,76.384,157.465,274.119,155.417,280.853,151.997,40.427,153.749,187.148,173.671,224.722,175.926,208.648,166.235,251.558,169.172,80.617,173.94,133.338,174.46400000000003,124.323,174.25099999999998,282.44599999999997,165.081,76.233,169.77599999999998,40.29,164.262,227.192,187.794,218.34,185.908,93.20200000000001,177.923,264.545,179.98,50.67,177.187,187.301,87.479,47.125,172.013,224.21200000000002,67.995,59.025,164.56099999999998
22.5,90.0,,221.11599999999999,54.701,213.796,65.77,143.35,67.134,201.892,62.621,241.28400000000002,62.63,205.08900000000003,83.229,91.632,82.28399999999999,220.762,83.00399999999999,148.135,80.663,141.05100000000002,77.62899999999999,224.609,74.578,220.801,91.523,163.632,92.95299999999999,197.44400000000002,91.014,107.97399999999999,90.931,98.09899999999999,89.52600000000001,150.541,89.725,136.739,86.402,216.16099999999997,104.28299999999999,81.596,105.61,188.06,110.979,258.01099999999997,106.846,150.139,101.385,291.718,100.587,97.235,103.944,132.041,104.57799999999999,162.156,104.611,157.501,98.729,202.053,100.206,68.46,119.83200000000001,265.125,113.695,195.72799999999998,107.465,156.21200000000002,108.501,110.262,108.779,116.78200000000001,109.07,164.104,111.23700000000001,89.448,110.662,181.857,132.859,81.056,134.878,160.429,127.70700000000001,65.547,130.056,267.089,132.356,182.563,124.70200000000001,143.1,125.198,57.242,127.647,289.175,121.512,206.515,122.574,32.6,147.583,154.137,146.666,298.759,147.276,49.608999999999995,143.733,194.378,146.197,277.687,145.125,63.007,142.092,74.843,143.9,206.493,142.269,189.58900000000003,138.41899999999998,237.428,138.995,281.165,137.82,294.547,139.716,217.81799999999998,159.275,143.275,159.74,132.231,162.01,68.512,157.719,85.694,157.208,156.66899999999998,156.505,210.415,157.518,76.378,157.457,274.115,155.414,280.861,152.0,40.427,153.737,187.128,173.585,224.722,175.916,208.646,166.22400000000002,251.56400000000002,169.15200000000002,80.625,173.93599999999998,133.327,174.456,124.31299999999999,174.247,282.44,165.071,76.247,169.77900000000002,40.271,164.21200000000002,227.19,187.78400000000002,218.34099999999998,185.91400000000002,93.195,177.908,264.57599999999996,179.97099999999998,50.666000000000004,177.21099999999998,187.447,87.70100000000001,47.068999999999996,172.014,224.257,67.99600000000001,59.053000000000004,164.58
22.75,91.0,,221.011,54.376999999999995,213.798,65.768,143.362,67.133,201.895,62.611999999999995,241.282,62.625,205.097,83.238,91.677,82.26,220.764,82.993,148.151,80.671,141.054,77.63,224.63,74.566,220.81900000000002,91.51100000000001,163.658,92.963,197.467,91.006,107.965,90.913,98.1,89.524,150.642,89.76799999999999,136.743,86.387,216.136,104.24,81.597,105.61,188.063,111.0,257.987,106.86,150.138,101.36399999999999,291.719,100.587,97.255,103.93700000000001,132.041,104.573,162.157,104.59,157.483,98.72200000000001,202.06,100.20299999999999,68.46300000000001,119.84200000000001,265.116,113.679,195.715,107.461,156.209,108.49700000000001,110.257,108.775,116.69,109.06700000000001,164.118,111.221,89.449,110.649,181.865,132.842,81.061,134.889,160.433,127.69200000000001,65.567,130.037,267.091,132.347,182.56099999999998,124.699,143.101,125.196,57.242,127.641,289.182,121.51799999999999,206.49599999999998,122.56299999999999,32.583,147.612,154.12,146.668,298.759,147.281,49.58,143.72,194.415,146.202,277.677,145.131,63.006,142.088,74.85,143.893,206.505,142.246,189.593,138.42,237.425,138.99,281.16200000000003,137.814,294.54200000000003,139.714,217.808,159.259,143.263,159.727,132.231,162.00799999999998,68.527,157.69899999999998,85.68799999999999,157.208,156.672,156.499,210.398,157.48,76.382,157.466,274.118,155.41,280.877,151.994,40.437,153.72799999999998,187.23,173.455,224.727,175.893,208.63299999999998,166.209,251.56099999999998,169.149,80.633,173.935,133.319,174.455,124.305,174.238,282.435,165.065,76.264,169.791,40.302,164.19400000000002,227.18,187.77,218.335,185.921,93.22,177.903,264.599,179.968,50.63399999999999,177.22299999999998,187.475,87.73200000000001,47.041000000000004,171.988,224.385,67.965,59.083,164.595
23.0,92.0,,221.104,54.618,213.805,65.774,143.35299999999998,67.113,201.91,62.625,241.271,62.626999999999995,205.104,83.244,91.725,82.213,220.769,82.98700000000001,148.159,80.672,141.04,77.63,224.62400000000002,74.578,220.821,91.50299999999999,163.645,92.969,197.49,91.006,107.93700000000001,90.89299999999999,98.12299999999999,89.5,150.625,89.765,136.731,86.381,216.172,104.289,81.597,105.596,188.072,111.023,257.986,106.853,150.129,101.352,291.733,100.545,97.288,103.917,132.035,104.56299999999999,162.157,104.574,157.489,98.735,202.06599999999997,100.214,68.468,119.84100000000001,265.112,113.67200000000001,195.699,107.48,156.15,108.50399999999999,110.243,108.766,116.755,109.07799999999999,164.11,111.215,89.44200000000001,110.648,181.865,132.835,81.065,134.88,160.445,127.67299999999999,65.564,130.031,267.091,132.341,182.555,124.67399999999999,143.112,125.184,57.24,127.634,289.175,121.522,206.515,122.568,32.617,147.608,154.1,146.671,298.77,147.273,49.582,143.72,194.438,146.207,277.663,145.13,63.007,142.079,74.852,143.89,206.52,142.233,189.6,138.423,237.42700000000002,138.99,281.166,137.808,294.539,139.708,217.81799999999998,159.252,143.257,159.713,132.23,161.999,68.521,157.69799999999998,85.68700000000001,157.213,156.67,156.493,210.386,157.505,76.38,157.465,274.125,155.403,280.885,151.996,40.429,153.726,187.185,173.37099999999998,224.727,175.87099999999998,208.632,166.2,251.55599999999998,169.138,80.638,173.938,133.319,174.437,124.303,174.231,282.43,165.042,76.26100000000001,169.77,40.321,164.176,227.179,187.764,218.325,185.928,93.238,177.885,264.605,179.955,50.655,177.18099999999998,187.425,87.63,46.998000000000005,171.958,224.31099999999998,67.976,59.104,164.613
23.25,93.0,,221.218,54.623000000000005,213.813,65.76899999999999,143.364,67.122,201.921,62.556000000000004,241.243,62.638000000000005,205.107,83.251,91.662,82.26700000000001,220.77599999999998,82.98299999999999,148.129,80.67,141.01,77.634,224.62400000000002,74.571,220.80599999999998,91.505,163.642,92.97200000000001,197.517,90.992,107.949,90.885,98.152,89.484,150.639,89.785,136.733,86.367,216.171,104.24799999999999,81.618,105.57799999999999,188.109,110.902,257.986,106.85,150.128,101.355,291.71299999999997,100.595,97.289,103.92,132.023,104.553,162.164,104.556,157.485,98.745,202.075,100.215,68.461,119.844,265.098,113.681,195.692,107.471,156.13,108.488,110.242,108.755,116.71799999999999,109.072,164.106,111.21,89.446,110.634,181.864,132.833,81.059,134.869,160.491,127.59299999999999,65.568,130.034,267.08799999999997,132.338,182.57299999999998,124.634,143.093,125.19,57.236999999999995,127.632,289.176,121.524,206.51,122.564,32.678000000000004,147.592,154.069,146.65,298.782,147.264,49.545,143.701,194.447,146.211,277.664,145.12,63.004,142.076,74.857,143.879,206.50900000000001,142.20600000000002,189.60299999999998,138.41899999999998,237.425,138.995,281.17,137.799,294.529,139.705,217.832,159.253,143.255,159.702,132.23,161.994,68.52,157.694,85.685,157.219,156.68,156.476,210.395,157.494,76.382,157.465,274.121,155.399,280.89799999999997,151.997,40.417,153.736,187.16099999999997,173.326,224.732,175.84099999999998,208.63400000000001,166.18099999999998,251.553,169.13099999999997,80.641,173.942,133.321,174.458,124.303,174.222,282.433,165.014,76.281,169.766,40.375,164.11900000000003,227.18,187.75400000000002,218.327,185.933,93.255,177.88299999999998,264.617,179.952,50.7,177.203,187.47400000000002,87.815,47.031000000000006,171.96400000000003,224.28400000000002,67.965,59.138000000000005,164.618
23.5,94.0,,221.325,54.678999999999995,213.82,65.768,143.40200000000002,67.123,201.903,62.525,241.235,62.645,205.112,83.258,91.54899999999999,82.355,220.77599999999998,82.98299999999999,148.173,80.67,141.007,77.61399999999999,224.62599999999998,74.566,220.82,91.49,163.615,92.971,197.533,90.988,107.93,90.855,98.161,89.48,150.667,89.816,136.72,86.36200000000001,216.202,104.225,81.623,105.572,188.122,110.854,258.008,106.87700000000001,150.11700000000002,101.359,291.686,100.616,97.27,103.913,132.019,104.55799999999999,162.17,104.556,157.46200000000002,98.73700000000001,202.081,100.20700000000001,68.464,119.822,265.11,113.677,195.727,107.454,156.11700000000002,108.477,110.23299999999999,108.74799999999999,116.649,109.064,164.115,111.212,89.43700000000001,110.62799999999999,181.87099999999998,132.82299999999998,81.055,134.878,160.467,127.61200000000001,65.57300000000001,130.028,267.086,132.336,182.56900000000002,124.618,143.08,125.195,57.238,127.62799999999999,289.175,121.523,206.517,122.555,32.613,147.572,154.042,146.643,298.79400000000004,147.254,49.518,143.696,194.46400000000003,146.22,277.647,145.141,63.001000000000005,142.076,74.857,143.871,206.505,142.2,189.62,138.41899999999998,237.418,138.999,281.16700000000003,137.789,294.535,139.70600000000002,217.84799999999998,159.248,143.256,159.689,132.226,161.987,68.514,157.703,85.686,157.216,156.678,156.461,210.386,157.5,76.381,157.467,274.117,155.394,280.913,151.994,40.409,153.744,187.21099999999998,173.273,224.729,175.81900000000002,208.64,166.15400000000002,251.541,169.132,80.642,173.937,133.303,174.453,124.30799999999999,174.215,282.423,165.011,76.27600000000001,169.787,40.367,164.106,227.185,187.74900000000002,218.328,185.938,93.256,177.858,264.64599999999996,179.938,50.693999999999996,177.179,187.475,87.616,47.035,171.937,224.297,67.952,59.17,164.63
23.75,95.0,,221.421,54.626999999999995,213.82,65.77199999999999,143.408,67.12,201.926,62.53,241.23,62.638000000000005,205.118,83.258,91.712,82.223,220.774,82.97,148.171,80.675,140.998,77.612,224.645,74.471,220.824,91.47399999999999,163.631,92.971,197.546,90.975,107.915,90.848,98.15,89.459,150.694,89.807,136.731,86.369,216.231,104.291,81.626,105.56200000000001,188.107,110.94,258.002,106.87899999999999,150.095,101.34899999999999,291.65,100.64,97.28200000000001,103.896,132.018,104.544,162.168,104.565,157.459,98.738,202.078,100.206,68.45,119.824,265.111,113.684,195.77,107.445,156.112,108.477,110.23,108.74600000000001,116.596,109.05799999999999,164.13299999999998,111.213,89.429,110.626,181.87900000000002,132.811,81.047,134.882,160.503,127.54,65.545,130.016,267.079,132.333,182.54,124.618,143.07399999999998,125.193,57.233000000000004,127.62700000000001,289.172,121.523,206.513,122.553,32.56,147.58100000000002,154.016,146.641,298.803,147.244,49.498000000000005,143.681,194.47799999999998,146.218,277.624,145.148,63.001999999999995,142.07399999999998,74.858,143.866,206.485,142.185,189.628,138.39700000000002,237.41299999999998,138.99200000000002,281.171,137.775,294.53,139.705,217.84599999999998,159.241,143.249,159.678,132.224,161.98,68.527,157.696,85.69200000000001,157.219,156.681,156.441,210.377,157.487,76.377,157.47,274.10900000000004,155.393,280.921,151.998,40.397,153.751,187.24,173.265,224.725,175.804,208.64700000000002,166.14,251.53400000000002,169.115,80.642,173.93400000000003,133.31,174.46400000000003,124.292,174.204,282.414,164.993,76.249,169.792,40.369,164.07299999999998,227.18099999999998,187.737,218.324,185.93900000000002,93.23700000000001,177.84099999999998,264.64599999999996,179.918,50.71,177.17700000000002,187.52700000000002,87.669,47.016000000000005,171.917,224.37400000000002,67.956,59.187,164.641
24.0,96.0,,221.505,54.816,213.835,65.77600000000001,143.401,67.12100000000001,201.957,62.545,241.202,62.652,205.11599999999999,83.26700000000001,91.53399999999999,82.34899999999999,220.768,82.963,148.153,80.64,140.989,77.574,224.692,74.558,220.817,91.448,163.649,92.98,197.578,90.969,107.91,90.835,98.15,89.46600000000001,150.686,89.785,136.722,86.366,216.222,104.304,81.618,105.551,188.109,110.98200000000001,258.024,106.874,150.072,101.311,291.59,100.708,97.287,103.883,132.011,104.545,162.16899999999998,104.57600000000001,157.44799999999998,98.758,202.084,100.208,68.459,119.81299999999999,265.105,113.689,195.74599999999998,107.44,156.1,108.465,110.21700000000001,108.74,116.551,109.056,164.141,111.215,89.40799999999999,110.62299999999999,181.88400000000001,132.813,81.054,134.874,160.47799999999998,127.565,65.543,130.015,267.08099999999996,132.33100000000002,182.54,124.61200000000001,143.07,125.177,57.228,127.62200000000001,289.171,121.522,206.511,122.566,32.628,147.569,154.03,146.59799999999998,298.809,147.24,49.482,143.69899999999998,194.5,146.257,277.629,145.156,63.001000000000005,142.072,74.862,143.86,206.47099999999998,142.17700000000002,189.63299999999998,138.39,237.403,138.996,281.16900000000004,137.768,294.508,139.705,217.83700000000002,159.226,143.25,159.674,132.219,161.969,68.525,157.69299999999998,85.678,157.221,156.675,156.438,210.375,157.485,76.373,157.465,274.101,155.379,280.921,152.003,40.403,153.74200000000002,187.234,173.27,224.71900000000002,175.78,208.655,166.12099999999998,251.517,169.101,80.648,173.937,133.284,174.468,124.287,174.19,282.411,164.97,76.244,169.795,40.375,164.058,227.18099999999998,187.729,218.325,185.93599999999998,93.23200000000001,177.81599999999997,264.665,179.908,50.706,177.141,187.477,87.58200000000001,47.038000000000004,171.894,224.394,67.972,59.223,164.658
24.25,97.0,,221.699,54.864,213.852,65.771,143.454,67.141,201.979,62.523999999999994,241.19099999999997,62.656000000000006,205.11599999999999,83.279,91.596,82.28,220.78,82.962,148.123,80.628,140.952,77.563,224.72299999999998,74.543,220.83700000000002,91.432,163.687,93.02,197.575,90.96700000000001,107.899,90.82700000000001,98.166,89.45299999999999,150.64700000000002,89.774,136.727,86.35,216.206,104.271,81.62,105.541,188.122,110.97200000000001,258.028,106.869,150.05,101.302,291.555,100.74700000000001,97.262,103.87200000000001,131.999,104.542,162.178,104.554,157.42700000000002,98.75299999999999,202.088,100.194,68.479,119.802,265.10900000000004,113.693,195.701,107.402,156.08,108.464,110.205,108.73299999999999,116.492,109.052,164.139,111.198,89.40100000000001,110.616,181.896,132.806,81.06,134.876,160.464,127.557,65.515,130.025,267.078,132.329,182.547,124.59200000000001,143.072,125.178,57.227,127.62,289.171,121.522,206.49900000000002,122.568,32.692,147.58,154.033,146.594,298.807,147.236,49.482,143.657,194.518,146.245,277.62,145.164,62.998999999999995,142.07299999999998,74.859,143.85299999999998,206.459,142.142,189.63400000000001,138.381,237.394,138.993,281.17400000000004,137.764,294.507,139.696,217.84799999999998,159.218,143.244,159.66899999999998,132.209,161.96200000000002,68.53,157.686,85.677,157.221,156.668,156.447,210.373,157.49200000000002,76.366,157.47,274.08799999999997,155.369,280.92400000000004,151.999,40.385,153.727,187.204,173.26,224.713,175.763,208.649,166.106,251.495,169.112,80.65100000000001,173.93400000000003,133.276,174.454,124.29,174.18,282.415,164.953,76.264,169.822,40.412,164.00599999999997,227.185,187.72299999999998,218.31400000000002,185.926,93.23200000000001,177.795,264.66200000000003,179.90900000000002,50.722,177.111,187.47099999999998,87.575,46.998000000000005,171.864,224.422,67.995,59.284,164.672
24.5,98.0,,221.882,54.903,213.862,65.771,143.417,67.14399999999999,201.99400000000003,62.528999999999996,241.188,62.653,205.12,83.292,91.15799999999999,82.675,220.787,82.96799999999999,148.118,80.607,140.967,77.551,224.718,74.589,220.83,91.427,163.7,93.006,197.578,90.964,107.87,90.824,98.15899999999999,89.458,150.694,89.76799999999999,136.73,86.35799999999999,216.201,104.25,81.61399999999999,105.523,188.13099999999997,110.946,258.02,106.86200000000001,150.035,101.29799999999999,291.569,100.734,97.27600000000001,103.846,131.999,104.539,162.18,104.54799999999999,157.425,98.75399999999999,202.093,100.186,68.452,119.803,265.087,113.684,195.713,107.385,156.06,108.45299999999999,110.20299999999999,108.727,116.49799999999999,109.025,164.143,111.175,89.398,110.61,181.899,132.787,81.058,134.875,160.452,127.555,65.52,130.02100000000002,267.08,132.325,182.55200000000002,124.594,143.08,125.178,57.228,127.619,289.168,121.522,206.498,122.56700000000001,32.758,147.609,154.02700000000002,146.579,298.808,147.23,49.538999999999994,143.494,194.524,146.245,277.611,145.149,62.997,142.07,74.855,143.85,206.46099999999998,142.12,189.638,138.372,237.398,138.99,281.181,137.748,294.502,139.702,217.854,159.213,143.245,159.657,132.204,161.952,68.535,157.659,85.675,157.221,156.675,156.444,210.382,157.485,76.376,157.477,274.08099999999996,155.371,280.934,151.996,40.382,153.744,187.24900000000002,173.28599999999997,224.71599999999998,175.737,208.666,166.092,251.489,169.093,80.653,173.93599999999998,133.261,174.46099999999998,124.286,174.18,282.403,164.94799999999998,76.259,169.824,40.41,163.977,227.19099999999997,187.713,218.322,185.923,93.256,177.71900000000002,264.67400000000004,179.895,50.717,177.127,187.458,87.529,46.993,171.843,224.446,67.997,59.32,164.692
24.75,99.0,,221.888,55.102,213.87599999999998,65.774,143.39,67.127,202.019,62.485,241.19799999999998,62.648,205.12900000000002,83.292,91.68700000000001,82.227,220.78599999999997,82.96799999999999,148.157,80.60300000000001,140.96200000000002,77.536,224.71099999999998,74.594,220.842,91.42200000000001,163.74,92.992,197.593,90.964,107.823,90.81299999999999,98.152,89.461,150.605,89.781,136.72,86.36,216.225,104.26899999999999,81.627,105.505,188.108,111.041,258.0,106.844,150.028,101.27799999999999,291.5,100.82600000000001,97.29899999999999,103.822,131.991,104.53399999999999,162.183,104.544,157.418,98.764,202.09400000000002,100.175,68.449,119.781,265.101,113.70100000000001,195.74099999999999,107.369,156.049,108.42200000000001,110.204,108.721,116.444,109.008,164.14700000000002,111.17,89.399,110.60700000000001,181.895,132.791,81.06,134.87,160.458,127.539,65.501,130.006,267.084,132.326,182.546,124.583,143.072,125.169,57.225,127.613,289.168,121.523,206.497,122.57600000000001,32.836999999999996,147.59799999999998,154.036,146.55700000000002,298.819,147.218,49.497,143.49200000000002,194.54,146.248,277.592,145.16,63.001999999999995,142.06799999999998,74.85300000000001,143.843,206.442,142.114,189.63299999999998,138.366,237.393,138.984,281.16900000000004,137.741,294.492,139.704,217.854,159.202,143.243,159.64600000000002,132.205,161.944,68.558,157.645,85.676,157.226,156.681,156.424,210.38099999999997,157.487,76.37899999999999,157.47899999999998,274.086,155.375,280.938,152.003,40.388000000000005,153.743,187.239,173.16099999999997,224.713,175.715,208.658,166.06900000000002,251.489,169.093,80.656,173.93400000000003,133.274,174.46099999999998,124.29299999999999,174.168,282.387,164.93900000000002,76.296,169.84099999999998,40.374,163.90099999999998,227.192,187.707,218.326,185.923,93.23299999999999,177.71,264.688,179.89700000000002,50.713,177.097,187.32299999999998,87.368,46.995,171.805,224.554,67.968,59.371,164.709
