TimesH,Frame,31,39,51,60,61,65,82,100,102,103,107,124,125,128,131,133,134,137,167,170,171,179,180,181,189,205,206,208,213,214,223,225,229,233,235,236,240,242,251,252,262,266,267,274,276,278,281,286,291,298,305,314,322,324,329,330,332,337,345,347,348,351,356,358,369,377,380,383,388,390,391,395,399,401,402,410,416,428,429,437,439,440,445,446,449,453,454,458,465,468,471,472,479,483,486,495,496,497,501,504,505,509,517,522,524,526,535,538,539,540,542,543,545,546,548,549,550,554,557,558,560,568,571,573,574,577,582,584,585,586,590,591,599,601,612,614,616,619,620,627,629,630,633,634,636,642,648,649,660,664,668,669,670,671,685,688,697,701,702,712,715,719,721,722,728,750,752,774,776,785,909,911,923,988,1034,1036,1081,1098,1118,1173,1188
0.0,0.0,691.5139999999999,670.595,700.0269999999999,703.324,693.432,684.568,694.757,665.081,735.081,726.622,698.568,733.595,738.216,649.432,763.811,747.811,733.3510000000001,784.243,701.3510000000001,803.27,793.243,711.1619999999999,767.135,726.8380000000001,664.784,687.784,830.919,827.6489999999999,857.378,837.135,675.0269999999999,742.378,736.73,845.568,710.757,,838.0,747.703,898.081,730.757,833.324,853.676,830.216,778.568,749.189,856.9730000000001,657.054,873.595,887.135,669.324,816.9730000000001,749.459,878.3510000000001,,882.811,679.622,925.324,878.784,889.568,803.297,664.8919999999999,854.676,715.8919999999999,824.622,870.3510000000001,701.595,864.73,648.568,903.243,678.5139999999999,893.73,798.297,866.5139999999999,745.243,776.541,786.622,813.5139999999999,859.5139999999999,886.622,764.3510000000001,801.703,872.0,859.4860000000001,807.8380000000001,678.432,749.946,793.054,872.189,872.946,709.459,880.946,850.757,874.135,747.703,680.6489999999999,793.3510000000001,912.919,707.135,726.676,764.811,857.405,850.297,873.0,799.9730000000001,675.297,844.243,788.216,750.432,753.946,760.189,,763.865,698.946,754.703,711.4860000000001,,721.405,835.378,817.8380000000001,778.4860000000001,,839.73,797.811,724.8919999999999,679.432,816.081,660.676,730.1619999999999,819.6489999999999,861.324,750.9730000000001,679.703,801.459,683.5139999999999,835.297,809.27,730.703,801.784,753.1619999999999,695.8919999999999,718.757,730.432,797.216,736.432,670.135,713.865,809.595,768.297,783.216,790.459,670.622,688.189,703.297,723.73,803.8919999999999,759.324,705.432,768.297,732.297,753.27,765.946,789.622,735.919,716.216,720.243,667.865,682.865,,721.135,712.757,,,,,,,,,,,
0.25,1.0,681.405,665.081,689.27,691.676,684.0,675.784,688.0269999999999,661.297,715.432,714.0269999999999,691.595,721.081,725.595,645.514,748.0269999999999,737.3510000000001,720.865,761.4860000000001,695.5139999999999,792.405,779.378,707.216,753.622,718.946,662.676,682.703,808.568,807.757,830.622,806.0,669.0,734.865,725.405,828.676,700.297,,817.4860000000001,738.8919999999999,875.3510000000001,720.189,810.541,837.946,808.4860000000001,771.324,736.865,830.3510000000001,654.081,853.1619999999999,859.676,664.8919999999999,797.9730000000001,741.459,856.135,,864.919,675.1619999999999,890.3510000000001,855.243,870.4860000000001,786.946,659.703,839.541,710.622,812.4860000000001,845.0,701.243,851.73,646.73,876.054,677.0269999999999,865.216,782.378,847.811,738.1080000000001,772.676,776.054,808.189,847.919,863.784,753.081,789.595,845.8919999999999,841.703,798.243,676.865,746.784,787.1080000000001,860.73,855.622,701.432,856.541,827.1080000000001,853.8380000000001,739.946,681.0,775.405,885.0,703.0,722.5139999999999,757.919,839.946,830.568,853.4860000000001,786.297,672.0,834.5139999999999,773.784,739.378,748.757,749.6489999999999,854.3510000000001,767.1080000000001,695.919,741.946,707.054,,715.8919999999999,818.919,798.568,779.1619999999999,,823.081,787.865,721.595,678.784,799.676,659.054,725.4860000000001,806.1080000000001,836.3510000000001,738.919,679.6489999999999,794.946,682.3510000000001,819.6489999999999,802.054,728.0,795.811,743.703,692.811,710.9730000000001,721.676,781.243,731.6489999999999,669.73,709.0269999999999,802.622,757.8380000000001,773.405,780.135,665.541,683.297,694.8919999999999,715.5139999999999,792.054,756.135,703.3510000000001,764.27,726.243,744.8380000000001,755.811,777.703,728.432,712.8919999999999,712.784,663.9730000000001,680.243,660.757,716.189,706.622,,,,,,,,,,,
0.5,2.0,670.568,657.757,677.378,680.243,673.541,666.8380000000001,676.8919999999999,654.514,700.27,699.189,683.1080000000001,707.405,704.216,642.081,725.432,719.0,707.3510000000001,736.378,683.595,766.703,754.676,691.8380000000001,733.757,705.8380000000001,657.568,671.622,774.378,778.784,784.865,766.27,662.865,715.919,714.0269999999999,795.622,690.6489999999999,,782.541,720.216,809.946,707.081,763.9730000000001,801.432,781.8919999999999,751.081,719.919,783.243,649.0269999999999,810.811,794.1080000000001,658.568,765.324,724.919,820.6489999999999,763.6489999999999,824.216,668.919,804.8380000000001,791.6489999999999,833.459,765.8380000000001,655.703,810.405,701.135,775.811,809.0269999999999,693.378,820.676,642.4590000000001,793.622,669.73,798.1080000000001,760.27,798.541,724.6489999999999,758.703,757.459,777.946,801.703,835.568,738.189,761.6489999999999,794.0,813.8919999999999,778.919,670.676,734.919,765.1080000000001,815.3510000000001,828.865,693.3510000000001,828.243,790.189,804.757,727.081,675.946,758.595,840.811,695.1619999999999,715.405,747.054,814.405,806.216,822.081,764.757,666.378,813.4860000000001,755.459,729.378,738.9730000000001,736.73,820.432,750.459,688.919,734.189,698.216,,707.189,794.8919999999999,774.081,760.243,,798.324,773.784,711.459,674.0269999999999,781.054,655.297,716.459,782.6489999999999,805.243,728.6489999999999,678.378,775.8380000000001,677.1619999999999,796.919,785.432,720.27,778.676,731.622,686.378,702.541,710.9730000000001,763.9730000000001,721.135,663.243,701.4860000000001,780.622,745.946,760.189,764.865,662.1619999999999,675.865,685.4860000000001,703.4860000000001,775.243,743.622,693.054,747.946,714.946,731.5139999999999,741.784,759.784,717.324,701.5139999999999,702.8919999999999,655.1619999999999,671.919,652.9730000000001,704.054,697.3510000000001,,,,,,,,,,,
0.75,3.0,661.73,651.865,669.622,670.919,664.081,659.811,668.757,649.1619999999999,688.216,687.324,674.324,699.811,688.6489999999999,636.622,711.4860000000001,705.568,694.1619999999999,724.4860000000001,674.784,741.081,729.27,680.865,708.811,694.757,651.865,664.8919999999999,762.73,743.946,764.1619999999999,746.1619999999999,655.0,698.3510000000001,709.405,745.297,684.541,,766.8380000000001,700.27,786.405,692.622,730.324,742.6489999999999,739.6489999999999,724.0269999999999,715.811,767.784,643.568,746.243,760.0,654.432,754.865,704.459,742.1619999999999,729.1080000000001,739.054,659.6489999999999,756.054,746.703,752.135,718.6489999999999,649.8380000000001,752.216,696.8919999999999,737.541,732.9730000000001,685.568,754.8919999999999,639.8380000000001,744.919,663.054,761.4860000000001,719.0,749.757,717.8380000000001,727.865,749.622,744.459,755.73,762.8380000000001,733.297,743.946,757.324,751.703,736.73,665.1080000000001,725.216,,771.459,765.297,685.568,765.297,767.4860000000001,766.595,722.081,676.081,733.1619999999999,797.8380000000001,684.784,705.757,728.865,771.5139999999999,764.27,789.622,741.622,664.1080000000001,778.568,742.405,708.865,731.865,727.865,795.135,735.189,687.622,726.1619999999999,686.703,,703.5139999999999,765.946,758.811,742.757,,771.243,748.703,699.541,678.378,755.378,654.216,709.946,765.946,782.378,708.081,671.459,753.865,669.0,775.081,765.568,706.811,757.9730000000001,716.8919999999999,677.595,695.3510000000001,704.784,750.919,706.378,655.189,691.27,766.3510000000001,730.432,742.0,745.459,653.27,671.297,679.324,693.568,760.595,728.73,682.459,731.6489999999999,702.9730000000001,721.4860000000001,728.8919999999999,746.568,703.459,688.3510000000001,691.054,649.432,662.405,646.865,691.189,684.054,,,,,,,,,,,
1.0,4.0,660.1080000000001,650.054,667.73,670.297,662.459,658.054,668.324,648.865,686.676,683.865,672.8380000000001,698.378,691.0,637.8380000000001,708.216,702.6489999999999,690.676,720.6489999999999,672.919,741.378,731.054,681.5139999999999,708.865,693.946,650.811,666.1080000000001,757.865,749.595,762.3510000000001,,657.324,697.946,707.676,754.081,686.73,,762.919,701.919,788.8919999999999,692.189,729.378,751.054,750.541,727.784,717.216,774.378,643.5409999999999,750.27,765.6489999999999,654.811,756.73,706.4860000000001,745.1619999999999,729.405,746.297,661.4860000000001,763.324,751.1619999999999,751.622,726.081,649.0,750.9730000000001,698.135,739.757,738.9730000000001,685.595,756.784,638.8380000000001,756.378,663.703,776.189,723.784,752.054,715.8919999999999,729.811,752.297,746.405,756.8380000000001,767.0269999999999,736.054,752.622,779.1080000000001,760.432,746.568,664.189,723.216,738.459,777.703,774.8380000000001,685.1619999999999,772.405,783.297,784.811,725.054,677.27,738.135,806.0,685.757,706.459,726.243,771.73,765.946,788.6489999999999,739.865,665.703,777.1080000000001,745.297,707.8380000000001,728.919,729.3510000000001,796.865,732.865,686.757,716.811,684.4860000000001,,700.4860000000001,765.243,762.784,739.432,762.811,768.8919999999999,747.757,699.9730000000001,679.135,754.946,654.73,711.0269999999999,767.541,779.865,705.9730000000001,672.459,752.9730000000001,668.4860000000001,776.0,763.216,706.5139999999999,751.865,717.622,679.297,694.0269999999999,703.8380000000001,749.541,703.5139999999999,655.135,689.459,759.459,728.595,739.568,738.703,655.135,672.0269999999999,679.595,695.784,762.1619999999999,726.8919999999999,682.6489999999999,729.1080000000001,700.297,721.1619999999999,730.459,746.784,700.5139999999999,687.0,688.757,650.081,663.189,647.1619999999999,691.541,683.459,,,,,,,,,,,
1.25,5.0,660.1619999999999,651.4590000000001,668.081,670.405,661.811,657.378,666.6489999999999,648.3240000000001,684.9730000000001,683.405,671.784,701.757,691.27,637.405,706.8380000000001,700.297,688.1619999999999,719.9730000000001,671.73,736.595,729.919,682.432,707.676,695.595,649.865,668.243,762.432,748.054,767.378,,657.865,697.865,712.135,763.135,685.946,,766.541,701.595,798.27,692.432,733.1619999999999,762.595,750.784,732.459,720.946,780.676,645.865,760.784,780.189,656.622,763.595,707.703,751.324,731.9730000000001,755.757,662.811,786.1080000000001,762.757,759.27,733.1080000000001,649.595,759.8919999999999,701.5139999999999,747.1080000000001,756.432,687.595,764.5139999999999,640.378,776.946,663.405,798.8380000000001,731.4860000000001,763.054,713.703,730.5139999999999,754.189,748.676,767.73,780.216,733.243,754.8919999999999,800.8919999999999,775.0269999999999,754.4860000000001,665.865,724.541,737.8380000000001,791.595,788.405,684.297,784.27,798.27,799.4860000000001,728.432,676.432,742.6489999999999,810.811,685.054,704.135,726.081,772.9730000000001,774.541,791.189,744.784,668.595,777.27,745.189,710.405,727.919,728.297,798.189,727.135,685.8380000000001,714.784,684.811,,697.5139999999999,763.8380000000001,765.324,734.757,765.297,769.6489999999999,744.811,702.676,677.8919999999999,751.784,658.216,710.189,767.459,782.216,706.405,673.054,746.6489999999999,667.8380000000001,774.324,761.8380000000001,703.541,751.595,715.946,677.757,695.189,704.6489999999999,748.541,702.135,655.459,688.243,756.811,730.378,738.703,735.6489999999999,657.459,671.5139999999999,678.081,696.1080000000001,758.27,725.9730000000001,682.378,729.0269999999999,698.1619999999999,718.784,728.216,745.081,701.297,689.6489999999999,687.405,650.8380000000001,662.1619999999999,646.5409999999999,689.946,683.568,,,,,,,,,,,
1.5,6.0,660.297,651.0269999999999,668.5139999999999,671.378,664.568,658.27,667.0,651.4590000000001,685.216,685.1080000000001,676.27,704.595,694.757,638.081,706.541,702.8380000000001,688.081,719.919,672.054,739.919,737.3510000000001,684.6489999999999,709.0,702.3510000000001,649.865,669.784,765.757,754.459,769.432,746.081,662.054,701.0269999999999,718.216,787.0269999999999,691.595,795.865,772.4860000000001,705.919,806.27,696.568,738.919,783.054,758.676,737.811,725.243,786.9730000000001,645.622,780.784,803.054,658.0269999999999,769.0,716.703,785.784,742.27,790.297,665.703,831.757,794.6489999999999,790.405,747.081,650.486,779.189,704.405,755.297,782.811,692.135,784.3510000000001,643.1080000000001,821.919,664.595,823.676,741.622,787.8380000000001,716.73,732.27,752.595,754.081,775.595,802.676,733.568,760.189,825.784,789.324,763.676,665.8380000000001,722.054,737.5139999999999,801.081,805.081,683.189,796.541,808.703,814.0,731.622,678.4860000000001,740.811,820.865,685.919,701.865,722.189,776.297,777.541,792.8380000000001,741.541,671.459,778.568,748.324,710.216,728.865,731.9730000000001,800.054,722.297,686.676,712.432,684.1619999999999,,698.27,756.676,767.757,729.568,765.541,771.189,742.243,701.3510000000001,678.27,753.216,661.919,708.568,771.135,781.378,705.622,673.27,744.676,667.0269999999999,772.135,755.4860000000001,701.3510000000001,745.541,715.595,677.0269999999999,695.784,705.0,748.135,699.1619999999999,653.8380000000001,686.054,749.541,725.73,735.676,730.865,656.0269999999999,671.73,680.135,695.946,755.946,724.865,680.189,723.73,694.8380000000001,717.784,727.297,738.946,698.919,687.595,684.622,650.486,662.135,646.595,687.135,680.541,,,,,,,,,,,
1.75,7.0,660.541,649.514,670.054,671.378,663.3510000000001,656.1619999999999,669.135,650.1080000000001,684.1080000000001,682.297,675.081,705.622,692.73,639.378,707.405,701.8919999999999,688.27,718.0269999999999,672.4860000000001,742.703,741.946,686.5139999999999,710.9730000000001,703.432,651.6759999999999,670.541,765.568,759.5139999999999,772.216,746.216,663.297,706.3510000000001,718.3510000000001,798.622,689.405,797.8380000000001,771.1619999999999,710.243,808.0269999999999,697.1080000000001,741.4860000000001,795.1080000000001,761.568,741.703,728.946,795.054,647.297,793.703,814.784,657.757,774.081,719.1080000000001,808.27,746.919,814.432,665.459,863.405,817.1619999999999,812.757,756.405,650.595,789.4860000000001,705.054,761.784,803.73,687.6489999999999,792.8919999999999,642.243,853.6489999999999,664.0,840.0269999999999,747.541,808.297,717.8380000000001,732.405,755.4860000000001,753.568,781.0,816.8380000000001,734.4860000000001,765.622,843.189,797.865,766.378,666.0269999999999,720.784,736.135,812.243,811.378,682.3510000000001,805.8380000000001,817.676,824.8919999999999,731.324,679.135,742.135,829.8919999999999,685.432,698.0,719.865,780.054,779.081,795.189,743.919,671.459,781.27,749.568,710.811,726.0269999999999,730.081,800.5139999999999,717.3510000000001,683.757,708.703,685.0,673.5139999999999,694.0269999999999,754.324,770.595,722.919,766.081,772.27,740.324,700.757,676.5139999999999,752.541,662.595,706.1619999999999,775.243,787.0269999999999,707.0,670.865,742.8380000000001,666.4860000000001,771.459,752.865,697.676,742.243,713.8919999999999,674.703,695.622,706.27,746.081,696.865,653.135,684.784,748.622,725.919,735.946,728.622,655.595,670.622,678.324,696.6489999999999,751.8380000000001,724.919,678.676,717.8919999999999,691.324,715.946,725.189,734.811,696.27,687.6489999999999,682.919,651.946,662.865,648.1080000000001,682.324,678.811,,,,,,,,,,,
2.0,8.0,659.432,649.297,668.432,670.5139999999999,659.568,655.73,667.3510000000001,647.27,682.4860000000001,680.757,673.568,701.216,691.1080000000001,639.432,704.216,697.73,686.0,716.054,670.243,738.8919999999999,731.1080000000001,684.054,705.703,701.1080000000001,650.081,669.946,761.4860000000001,751.4860000000001,765.784,742.189,660.0269999999999,702.6489999999999,719.27,793.243,689.5139999999999,792.27,770.0269999999999,705.703,798.6489999999999,692.757,733.676,781.243,755.054,739.5139999999999,726.595,787.5139999999999,647.3240000000001,786.27,803.622,659.5139999999999,770.0269999999999,715.919,802.865,738.405,803.297,661.919,853.3510000000001,810.595,802.946,749.9730000000001,648.216,782.568,704.135,751.595,800.1619999999999,684.189,786.3510000000001,642.811,849.135,663.1080000000001,833.676,744.081,800.946,715.189,724.5139999999999,750.919,745.784,775.9730000000001,812.0269999999999,731.4860000000001,760.865,838.189,795.405,763.811,662.297,718.9730000000001,730.054,805.757,809.676,678.1619999999999,800.8380000000001,818.0269999999999,824.784,731.1080000000001,676.703,737.676,827.405,682.9730000000001,693.865,711.595,776.27,779.216,788.541,744.405,670.378,776.865,750.919,708.0269999999999,722.243,727.946,795.541,708.541,682.541,708.243,682.541,669.189,691.135,748.216,765.541,715.784,760.6489999999999,769.8380000000001,736.1619999999999,694.784,674.0269999999999,749.297,663.3510000000001,703.4860000000001,773.946,783.054,708.6489999999999,669.865,738.432,664.405,765.541,746.6489999999999,692.1619999999999,739.9730000000001,713.865,673.757,693.405,702.703,742.703,693.378,652.8380000000001,682.216,740.568,724.297,732.081,726.081,653.432,670.595,679.081,694.1619999999999,744.676,722.73,675.243,711.1080000000001,686.595,713.568,721.432,730.243,695.432,685.811,678.27,650.3240000000001,661.378,647.919,678.568,676.784,801.865,,,,,,,,,,
