TimesH,Frame,2,6,11,16,18,21,23,28,31,39,43,48,55,59,60,62,72,73,75,76,84,89,91,101,102,103,106,109,112,117,119,121,122,124,129,132,137,145,148,152,156,162,165,168,171,265,284,287,288,293,311,322,333,339,347,348,353,367,373,378,399,404,406,419,420,427,473,590,1006,1053,1158
165.5,662.0,611.455,612.031,612.359,614.737,611.565,612.712,614.011,612.092,611.339,614.855,613.158,613.807,611.633,613.372,612.406,615.498,611.697,611.039,612.264,611.234,616.39,616.974,611.619,613.062,612.106,614.823,612.2130000000001,612.226,612.129,609.526,610.856,610.351,612.177,611.313,612.701,610.174,610.073,612.982,616.018,610.774,612.212,610.135,612.1619999999999,610.86,611.4830000000001,612.154,613.064,611.5169999999999,612.633,613.047,610.871,613.014,612.738,613.2330000000001,612.817,614.302,615.099,610.08,613.322,612.6469999999999,614.349,611.521,618.6080000000001,611.889,612.975,611.744,611.207,,,,
165.75,663.0,610.938,611.071,612.373,614.807,610.563,611.769,614.2869999999999,611.822,611.265,616.344,613.361,613.937,611.705,613.3330000000001,612.464,617.1569999999999,611.578,611.668,610.78,611.836,615.8919999999999,617.9259999999999,611.566,612.249,613.516,613.7959999999999,612.624,612.694,612.185,609.776,609.714,609.349,611.924,610.919,612.818,610.133,609.599,614.1669999999999,614.146,610.016,611.2909999999999,611.72,610.705,610.643,611.194,611.879,613.878,611.903,612.759,614.91,611.545,613.207,612.24,613.059,612.735,614.873,615.4630000000001,610.764,612.568,612.8530000000001,614.368,611.396,618.987,611.0930000000001,612.03,611.87,609.966,,,,
166.0,664.0,610.168,610.544,611.95,615.109,611.7180000000001,612.078,614.877,611.549,611.146,615.661,613.158,613.499,611.8290000000001,613.645,611.707,616.6569999999999,611.159,611.875,610.888,611.536,614.531,617.448,610.664,613.359,612.831,614.464,612.1709999999999,612.512,612.737,609.664,610.107,609.8530000000001,610.925,610.6669999999999,611.633,610.139,610.068,613.226,613.825,610.524,612.141,612.524,610.894,610.023,611.077,612.04,615.047,611.61,613.822,613.807,610.911,612.774,612.0319999999999,613.535,612.644,614.637,615.344,610.578,613.919,613.622,613.9069999999999,611.514,618.646,611.875,613.447,612.102,,,,,
166.25,665.0,610.86,611.472,612.271,615.379,610.9159999999999,612.2909999999999,614.73,611.065,611.327,615.896,613.29,614.706,611.8290000000001,613.125,612.2280000000001,617.7130000000001,611.818,612.568,611.15,611.943,614.789,618.123,610.896,612.869,613.2330000000001,613.673,612.367,612.8919999999999,613.533,608.981,610.224,608.871,611.72,610.68,613.311,610.56,609.549,613.3919999999999,613.991,611.0930000000001,612.443,612.0509999999999,611.265,610.77,611.312,612.18,614.4,611.76,613.736,614.472,612.094,612.501,613.106,612.8340000000001,613.868,614.572,615.859,610.888,614.131,613.656,614.602,610.6469999999999,619.012,611.2180000000001,613.279,611.817,,,,,
166.5,666.0,611.303,612.143,613.163,616.154,611.164,612.455,614.775,611.957,611.482,616.431,613.509,612.697,611.234,614.112,612.379,616.7280000000001,611.365,612.061,611.357,611.305,614.996,618.553,610.806,612.871,613.876,614.3430000000001,612.55,612.904,612.988,609.123,610.602,609.909,611.376,610.509,611.93,610.237,610.62,612.643,614.303,611.378,612.145,612.484,611.633,610.98,612.286,612.687,613.84,611.672,613.1080000000001,614.5880000000001,611.672,613.1519999999999,612.021,613.43,613.627,614.505,616.039,610.49,613.891,612.611,613.431,611.212,619.0169999999999,611.231,613.2,611.413,610.012,,,,
166.75,667.0,610.576,613.386,612.781,616.219,610.93,612.195,615.163,612.064,611.578,616.5409999999999,613.106,614.1709999999999,612.0269999999999,614.2230000000001,611.861,617.195,611.776,611.974,612.253,612.3969999999999,615.775,618.778,610.865,612.627,613.679,615.033,612.279,613.207,612.64,609.524,611.317,609.673,611.87,611.418,612.067,610.72,610.235,613.492,615.0269999999999,610.55,612.855,613.692,612.13,610.02,611.909,612.435,614.525,611.989,614.477,614.613,612.438,613.352,612.1990000000001,613.7330000000001,613.868,615.143,615.665,610.911,614.5459999999999,614.014,614.672,611.326,619.433,611.625,613.61,611.656,609.795,,,,
167.0,668.0,611.674,612.6469999999999,612.626,616.215,611.769,612.814,615.7230000000001,611.31,612.045,616.63,613.936,613.265,612.448,614.684,611.9830000000001,617.305,611.413,611.842,612.64,612.371,615.9490000000001,618.739,611.071,613.299,613.94,615.097,612.355,613.372,613.114,610.219,611.19,610.131,612.11,612.141,612.126,610.024,610.809,612.198,614.6,611.595,612.81,613.544,611.119,610.841,611.668,613.127,614.435,611.802,614.5269999999999,615.403,612.997,613.285,612.364,613.984,613.2959999999999,615.237,616.186,611.243,614.3240000000001,614.924,614.941,612.289,619.64,610.554,613.643,611.795,609.5509999999999,,,,
167.25,669.0,610.67,613.0509999999999,613.178,617.243,612.158,613.3240000000001,615.6569999999999,612.0409999999999,611.705,617.049,614.064,613.904,612.232,614.741,613.002,616.828,613.078,612.754,613.364,611.935,616.1080000000001,619.83,610.738,612.882,614.2909999999999,615.586,612.169,613.507,613.11,609.948,610.9259999999999,609.219,612.469,612.278,611.151,610.344,610.727,613.015,614.545,611.05,613.825,614.096,611.975,611.5409999999999,613.164,612.444,614.631,612.418,615.0,616.501,612.84,614.2669999999999,612.818,614.669,614.366,615.278,616.038,610.923,615.625,614.477,615.374,612.28,621.24,611.175,614.495,613.114,609.435,,,,
167.5,670.0,611.7819999999999,613.011,614.095,617.469,612.7669999999999,613.438,616.3009999999999,611.5980000000001,612.18,617.839,614.52,614.294,612.25,615.107,612.687,616.2819999999999,611.928,612.46,612.293,612.68,616.471,620.409,611.139,613.492,614.3580000000001,615.337,613.748,614.837,614.059,610.126,611.4169999999999,609.924,611.952,612.581,612.172,611.331,611.025,613.464,615.015,611.592,613.266,613.821,612.001,610.601,613.311,613.341,615.5419999999999,612.16,615.263,616.846,611.95,614.451,613.278,614.6669999999999,615.179,615.471,617.502,611.299,616.044,614.203,615.891,613.0840000000001,621.3009999999999,610.894,614.295,612.889,609.797,,,,
