TimesH,Frame,1,2,3,6,7,8,9,11,17,18,29,31,33,34,35,36,37,38,39,43,44,45,46,47,48,52,53,57,59,60,62,68,69,70,72,73,76,77,81,82,84,87,88,89,93,94,96,97,100,104,106,111,114,115,117,118,119,123,124,125,127,128,132,134,140,142,144,147,151,152,157,158,159,161,163,164,165,167,168,170,177,180,181,184,185,186,188,190,191,193,194,196,197,200,205,206,209,212,215,218,220,221,222,224,225,228,231,232,235,237,241,242,249,250,252,256,257,264,267,272,274,278,279,285,286,287,288,289,290,292,293,296,302,305,341,348,350,405,412,415,484,541,555,660,661,699,720,794,800
311.25,1245.0,613.05,619.1,614.98,610.714,611.049,618.22,610.0319999999999,616.632,615.7669999999999,616.839,616.198,611.179,618.274,611.934,610.364,615.378,614.553,618.5,617.497,609.985,611.549,613.024,613.818,610.2769999999999,619.3240000000001,617.089,618.888,618.1659999999999,609.99,616.788,611.19,609.614,611.134,610.991,609.826,609.3380000000001,609.748,613.268,610.575,612.434,611.52,609.36,609.403,612.269,612.967,609.7280000000001,615.806,609.932,609.445,614.81,609.076,610.379,614.224,617.195,612.469,610.3290000000001,612.626,611.539,608.181,612.826,610.53,609.788,612.778,609.174,610.409,610.571,608.451,611.3530000000001,613.599,609.9830000000001,610.0419999999999,610.377,612.653,608.804,609.7130000000001,609.355,614.091,611.77,610.121,609.503,609.7330000000001,611.456,610.01,611.5169999999999,611.061,609.331,610.794,610.491,611.183,611.438,611.925,611.2090000000001,609.514,609.2669999999999,608.865,610.543,611.094,611.332,610.096,608.7819999999999,611.029,609.611,609.967,609.435,611.307,613.023,610.684,610.44,610.771,614.028,608.804,611.369,608.547,610.039,611.224,614.405,616.106,614.335,612.122,608.991,614.047,612.993,614.313,610.623,609.422,610.788,609.058,611.57,611.7669999999999,610.414,609.924,612.531,609.0930000000001,609.5840000000001,,,,,,,,,,,,,,,
311.5,1246.0,611.097,618.628,614.545,609.145,609.52,617.876,610.033,616.914,615.2719999999999,616.248,616.645,610.9019999999999,618.993,611.811,610.039,614.482,614.934,618.975,616.297,609.72,610.453,611.589,614.1,610.047,618.505,616.181,619.555,617.946,609.038,618.033,610.7819999999999,609.503,610.288,610.635,609.596,609.6419999999999,608.706,613.0419999999999,609.611,612.65,611.491,608.932,608.913,612.547,612.937,608.7180000000001,615.682,609.173,608.893,613.701,608.361,609.693,613.155,616.757,611.646,609.747,611.602,610.681,607.446,612.0790000000001,610.9259999999999,610.01,612.222,608.729,610.304,609.547,608.691,610.995,613.2040000000001,609.456,609.9019999999999,610.121,612.09,608.2040000000001,610.13,608.124,612.87,611.572,609.513,609.056,609.589,611.082,609.915,610.965,610.586,608.965,610.067,610.004,611.747,611.075,610.934,610.431,609.372,608.3240000000001,609.007,610.721,610.033,610.494,609.966,608.386,610.023,607.784,609.378,609.531,610.377,612.03,610.734,610.4019999999999,611.269,613.105,609.124,610.683,609.078,609.5830000000001,610.396,613.911,615.511,614.389,612.721,609.104,614.312,613.2080000000001,614.755,609.5509999999999,608.932,610.3530000000001,608.059,611.174,610.826,610.078,609.861,612.31,609.061,609.075,,,,,,,,,,,,,,,
311.75,1247.0,611.695,618.871,614.406,610.303,609.842,618.6569999999999,609.337,616.403,615.9019999999999,616.222,616.466,610.445,617.835,612.383,610.284,614.582,614.466,617.5980000000001,616.67,609.981,610.655,612.317,614.1619999999999,609.443,617.688,615.2719999999999,619.5169999999999,617.754,608.414,616.904,610.747,609.4630000000001,609.385,610.521,608.84,608.794,608.538,612.614,610.205,611.871,611.32,608.697,608.9540000000001,611.6519999999999,612.962,608.0980000000001,615.702,609.71,608.945,613.79,608.306,610.679,612.904,617.327,612.077,609.705,612.5319999999999,610.745,607.695,612.45,611.064,608.967,611.74,608.111,609.95,610.255,607.685,610.447,612.698,608.969,609.587,609.687,613.049,608.456,609.321,609.0419999999999,612.964,611.154,609.604,608.616,609.4159999999999,610.322,610.121,610.768,609.72,609.02,609.88,609.026,610.738,610.4069999999999,611.703,610.536,609.314,608.592,608.878,611.332,610.186,610.325,610.101,608.283,609.515,608.868,609.534,609.446,610.399,611.521,609.865,609.977,611.567,613.274,609.288,611.009,608.0409999999999,609.175,611.0219999999999,614.189,614.703,614.489,612.52,608.7130000000001,614.485,612.9580000000001,613.894,609.196,608.544,610.489,608.3240000000001,610.47,610.486,608.7180000000001,609.6080000000001,611.327,609.428,609.612,,,,,,,,,,,,,,,
312.0,1248.0,611.134,618.84,615.061,608.92,608.894,617.914,609.033,615.441,615.149,616.341,616.837,610.882,618.217,610.942,609.81,614.354,614.439,617.511,616.573,609.768,609.9580000000001,612.404,613.063,609.566,618.5830000000001,615.957,619.981,617.481,608.4630000000001,616.285,610.428,609.385,610.149,610.941,608.4680000000001,609.378,608.835,611.8340000000001,608.545,612.156,611.342,609.122,608.6709999999999,611.25,613.149,610.007,615.5459999999999,608.927,609.794,613.83,608.7669999999999,609.477,613.265,616.39,611.97,609.344,612.511,610.721,607.738,612.5459999999999,611.036,609.919,611.895,608.174,609.88,609.818,607.078,610.139,612.499,609.745,609.425,609.575,611.996,608.145,608.8290000000001,609.029,612.441,610.086,609.427,608.683,608.952,611.3580000000001,609.369,609.931,610.127,608.506,609.7180000000001,608.9159999999999,611.256,610.453,611.737,610.261,609.1669999999999,608.299,609.173,610.818,609.21,610.092,609.582,608.9730000000001,609.317,608.125,608.831,609.534,609.951,612.0319999999999,611.356,609.651,610.866,613.049,608.884,610.884,607.991,609.068,610.86,614.163,615.312,614.911,612.196,609.158,614.297,612.821,614.1519999999999,610.12,609.21,610.701,607.847,610.683,611.0,609.229,608.934,611.994,608.879,609.7280000000001,,,,,,,,,,,,,,,
312.25,1249.0,611.182,618.2819999999999,614.925,610.0740000000001,609.8290000000001,618.414,609.034,616.044,616.441,615.8480000000001,615.711,610.32,618.217,612.203,610.181,614.293,614.925,617.857,616.5219999999999,610.053,609.661,612.581,613.514,609.399,617.465,615.712,620.578,617.71,608.739,617.547,611.025,609.562,609.4,610.773,609.15,608.714,608.8530000000001,612.771,608.998,613.247,610.908,608.4580000000001,608.443,612.6569999999999,613.706,608.744,615.168,608.319,609.6669999999999,613.427,608.92,610.602,612.915,616.11,612.637,608.674,612.455,611.577,608.057,613.309,611.242,609.967,611.5740000000001,609.0169999999999,609.409,609.346,607.5840000000001,610.057,612.5319999999999,609.591,609.628,608.71,612.711,608.361,609.798,608.766,612.771,610.4490000000001,609.658,609.1,609.933,611.249,610.576,611.126,610.0419999999999,609.64,609.487,609.499,611.0880000000001,610.739,611.349,609.654,609.077,607.922,608.9580000000001,610.419,609.054,609.4209999999999,609.09,608.6990000000001,610.013,607.925,609.9209999999999,609.369,609.737,611.5830000000001,609.496,610.0219999999999,610.531,612.778,608.623,610.4830000000001,607.77,609.0419999999999,610.594,614.9,615.781,614.524,613.091,608.467,614.6759999999999,612.755,615.694,609.9019999999999,609.132,610.61,607.396,611.03,610.462,608.914,608.92,612.067,609.62,609.866,,,,,,,,,,,,,,,
312.5,1250.0,612.014,618.311,614.927,609.368,609.602,617.739,609.771,616.45,616.275,617.609,616.398,610.492,617.6659999999999,611.43,610.2,615.077,615.556,617.375,617.543,609.5219999999999,610.284,613.155,614.21,609.285,617.9680000000001,616.7669999999999,621.229,618.111,608.515,617.2909999999999,610.095,609.207,609.756,610.06,609.332,609.182,608.806,613.2180000000001,610.144,612.373,610.335,609.089,608.318,612.4730000000001,613.918,608.755,616.644,608.898,610.025,613.585,608.873,610.514,613.374,616.367,612.19,609.808,613.465,611.937,608.271,612.365,610.01,610.289,612.146,608.016,609.0169999999999,609.129,607.701,609.582,611.661,609.214,609.735,610.844,612.1469999999999,608.036,609.513,608.4,613.35,610.93,609.768,609.104,608.465,610.898,609.57,611.019,609.572,609.632,609.969,609.1709999999999,610.96,610.62,611.53,610.189,608.028,608.507,609.014,611.056,609.415,610.438,609.929,608.27,609.925,608.378,609.7230000000001,609.4259999999999,610.436,611.881,610.285,610.448,610.763,612.4490000000001,609.2669999999999,610.952,608.276,609.297,611.6080000000001,614.448,616.087,614.836,612.828,608.931,615.085,613.716,616.155,610.069,608.6990000000001,610.193,607.678,611.37,610.227,608.711,609.229,613.205,609.422,609.637,,,,,,,,,,,,,,,
312.75,1251.0,611.622,619.137,614.687,610.317,609.4830000000001,617.534,609.422,616.0830000000001,615.976,617.488,616.904,610.906,618.96,612.236,609.809,614.837,616.409,618.212,618.17,609.622,611.184,613.308,614.207,609.836,618.9540000000001,616.0980000000001,621.409,618.23,608.156,617.6669999999999,611.567,610.481,610.063,609.935,608.935,609.621,610.254,613.214,609.7080000000001,612.29,611.684,609.11,608.197,612.664,613.97,609.3530000000001,616.789,608.966,609.395,613.799,608.341,610.5319999999999,614.303,616.576,612.411,609.653,613.1669999999999,611.487,607.549,613.475,610.5880000000001,610.76,611.8240000000001,608.203,609.31,609.707,607.47,610.931,613.489,609.705,610.0269999999999,609.672,613.0459999999999,608.515,609.235,609.049,612.837,611.2330000000001,610.246,608.9680000000001,609.275,610.79,610.602,611.39,610.948,608.827,,609.9169999999999,610.91,610.6759999999999,611.471,609.92,608.22,608.011,609.564,611.172,609.134,609.935,609.819,608.165,609.293,608.6080000000001,609.821,609.8330000000001,610.464,611.43,609.961,610.437,611.391,612.993,608.482,611.31,608.193,609.203,610.891,614.501,615.539,615.424,612.857,609.1659999999999,615.927,613.434,615.139,609.9630000000001,608.558,610.288,607.433,610.547,610.789,609.44,609.23,613.789,609.104,609.841,,,,,,,,,,,,,,,
313.0,1252.0,612.196,618.505,615.746,610.019,609.794,618.578,610.054,616.573,616.9680000000001,617.298,617.371,611.573,618.408,611.825,610.874,615.586,616.67,618.432,618.347,609.219,610.519,611.9069999999999,615.112,609.515,619.057,616.327,621.944,618.424,609.0369999999999,619.339,610.813,610.275,610.938,611.538,609.895,608.957,609.562,613.177,610.6569999999999,613.183,611.936,609.184,608.817,613.309,613.928,610.087,615.674,608.8009999999999,609.5509999999999,614.5219999999999,608.724,610.806,613.806,616.967,613.506,609.0419999999999,613.477,611.855,607.285,612.964,610.634,610.727,612.344,608.594,609.451,609.4209999999999,607.63,610.7330000000001,613.5790000000001,609.873,610.451,610.366,613.047,609.178,609.633,608.427,612.33,610.747,609.9730000000001,609.401,609.828,611.127,610.6709999999999,610.981,610.198,609.39,610.36,609.62,610.649,610.634,612.008,609.934,608.877,608.376,609.805,611.2,609.368,610.475,610.141,608.762,610.183,608.3530000000001,610.139,609.2919999999999,610.16,612.505,610.747,609.729,611.658,611.846,609.201,611.0509999999999,608.0980000000001,609.133,611.974,615.434,616.861,615.53,613.029,609.616,616.9490000000001,612.969,615.367,608.997,608.806,610.974,607.702,612.0319999999999,611.184,610.03,609.539,614.268,609.798,610.0419999999999,,,,,,,,,,,,,,,
313.25,1253.0,612.77,619.257,615.413,610.241,609.9209999999999,618.616,610.465,617.122,617.225,618.268,617.935,611.006,619.011,612.759,610.004,615.597,616.908,619.205,618.681,609.686,610.77,613.349,615.102,609.956,620.038,617.117,622.814,619.69,608.544,617.778,611.4,609.4159999999999,610.519,610.84,609.3969999999999,609.031,609.729,613.932,610.303,613.429,611.778,609.26,609.192,613.9069999999999,614.433,610.4630000000001,617.876,608.54,609.683,615.001,608.741,611.341,614.12,617.057,614.3,609.568,614.2040000000001,612.202,607.337,613.882,610.524,611.117,612.026,608.621,609.379,609.398,607.766,610.876,614.2230000000001,610.217,610.182,610.578,613.371,608.8009999999999,609.605,608.156,612.886,611.298,610.646,609.798,610.0930000000001,611.688,610.571,611.05,611.044,609.106,610.187,609.638,611.63,610.309,612.102,610.595,608.345,608.072,609.878,610.609,609.697,609.622,609.711,608.265,610.857,608.4259999999999,610.058,609.9540000000001,610.763,612.16,610.52,610.927,611.401,613.0369999999999,608.808,611.492,608.219,609.9,613.156,616.422,615.594,615.911,613.226,609.2,617.012,613.665,616.575,609.349,608.737,611.118,608.5790000000001,612.0269999999999,611.444,609.806,609.2959999999999,614.185,609.513,609.761,612.4830000000001,,,,,,,,,,,,,,
