 ,X,Y
1,163.333,61.000
2,162.648,59.256
3,161.831,57.419
4,160.921,55.529
5,159.958,53.629
6,158.981,51.761
7,158.020,49.945
8,157.097,48.170
9,156.232,46.425
10,155.444,44.695
11,154.745,42.971
12,154.089,41.261
13,153.403,39.579
14,152.618,37.942
15,151.669,36.361
16,150.573,34.817
17,149.394,33.269
18,148.200,31.677
19,147.058,30.000
20,145.997,28.230
21,144.971,26.431
22,143.925,24.672
23,142.804,23.022
24,141.556,21.548
25,140.184,20.254
26,138.732,19.099
27,137.243,18.038
28,135.762,17.029
29,134.305,16.042
30,132.845,15.064
31,131.356,14.081
32,129.812,13.082
33,128.204,12.075
34,126.557,11.096
35,124.900,10.185
36,123.260,9.382
37,121.648,8.715
38,120.010,8.177
39,118.280,7.751
40,116.394,7.420
41,114.308,7.174
42,112.079,7.026
43,109.796,6.999
44,107.545,7.114
45,105.413,7.394
46,103.462,7.850
47,101.651,8.462
48,99.905,9.194
49,98.150,10.014
50,96.315,10.890
51,94.401,11.815
52,92.471,12.803
53,90.591,13.872
54,88.825,15.036
55,87.233,16.309
56,85.802,17.667
57,84.480,19.065
58,83.210,20.459
59,81.941,21.804
60,80.630,23.080
61,79.261,24.314
62,77.820,25.534
63,76.291,26.769
64,74.671,28.043
65,72.996,29.364
66,71.312,30.734
67,69.664,32.155
68,68.099,33.631
69,66.646,35.155
70,65.295,36.703
71,64.029,38.249
72,62.830,39.764
73,61.681,41.222
74,60.551,42.632
75,59.398,44.028
76,58.180,45.447
77,56.855,46.925
78,55.422,48.477
79,53.938,50.090
80,52.467,51.746
81,51.073,53.428
82,49.816,55.119
83,48.702,56.815
84,47.669,58.524
85,46.648,60.255
86,45.572,62.019
87,44.385,63.822
88,43.115,65.651
89,41.832,67.486
90,40.606,69.305
91,39.507,71.086
92,38.592,72.812
93,37.837,74.494
94,37.176,76.155
95,36.548,77.819
96,35.893,79.507
97,35.194,81.213
98,34.464,82.910
99,33.715,84.571
100,32.960,86.170
101,32.203,87.710
102,31.439,89.223
