TimesH,Frame,1,2,3,4,11,14,16,32,33,35,36,37,39,40,41,42,43,44,48,51,54,57,59,60,67,69,70,71,72,73,80,84,89,92,98,99,101,104,106,108,113,117,119,120,129,130,132,133,134,135,139,140,141,142,144,146,147,148,149,150,154,155,159,160,169,172,182,185,186,195,198,201,203,206,207,212,215,221,222,223,226,229,231,235,239,244,245,246,249,250,252,254,264,265,269,271,273,279,280,282,286,289,290,291,294,296,297,299,301,302,303,306,307,308,310,313,316,321,322,323,326,328,330,333,334,337,338,341,351,409,494,548,575,595,621,642,689,753,790,793,800
143.75,575.0,610.946,610.811,609.703,609.486,610.865,609.568,608.73,612.3240000000001,610.919,610.757,610.649,610.432,612.757,610.514,610.135,611.568,610.378,610.514,609.5409999999999,611.865,609.405,612.8919999999999,611.297,610.9730000000001,609.3240000000001,611.054,609.405,610.081,611.351,610.8919999999999,613.595,611.1619999999999,609.5409999999999,610.649,617.649,613.27,616.568,610.189,617.1080000000001,623.405,608.865,612.216,619.378,620.784,618.189,611.8380000000001,614.0,614.216,611.378,612.919,615.568,613.378,619.27,610.595,618.1619999999999,613.351,610.757,617.4590000000001,618.351,609.73,615.081,617.405,612.73,615.1080000000001,610.8380000000001,608.757,609.216,611.5409999999999,610.216,612.4590000000001,612.351,611.1619999999999,614.081,615.135,614.243,613.703,618.3240000000001,613.135,612.243,615.784,609.6759999999999,611.703,611.73,613.27,610.784,611.811,612.297,609.9730000000001,608.811,614.0,611.622,608.865,608.243,609.351,611.378,613.73,613.0,609.568,613.8380000000001,617.351,610.351,615.514,616.189,609.8380000000001,613.757,610.081,614.865,616.351,612.703,616.243,616.865,611.081,613.3240000000001,613.865,616.243,617.5409999999999,615.6759999999999,616.216,611.378,611.757,614.568,612.6759999999999,612.27,610.0269999999999,609.4590000000001,611.919,612.486,609.514,,,,,,,,,,,,,
144.0,576.0,610.243,610.1619999999999,609.243,609.1080000000001,609.4590000000001,609.514,608.6759999999999,612.0269999999999,610.0,609.8919999999999,610.514,610.0269999999999,612.9730000000001,610.703,609.486,611.5409999999999,610.405,608.946,609.189,611.3240000000001,608.5409999999999,613.27,610.054,610.1080000000001,608.865,610.649,609.351,609.757,610.649,610.6759999999999,611.919,610.054,608.946,609.5409999999999,618.703,613.811,616.514,609.622,617.811,624.3240000000001,609.081,611.297,618.946,622.568,618.054,610.703,614.649,614.568,610.486,613.6759999999999,615.351,614.5409999999999,619.919,610.568,619.0,613.73,609.432,616.811,619.919,608.811,614.8380000000001,618.297,613.135,614.595,611.189,607.919,607.649,609.865,610.054,612.865,611.27,610.432,613.27,616.8380000000001,613.622,614.0,618.135,614.0,611.8919999999999,616.486,610.405,610.784,612.946,613.189,609.4590000000001,612.4590000000001,612.703,609.378,608.73,614.0,611.703,609.514,608.243,609.865,610.73,612.703,613.5409999999999,609.703,613.568,618.5409999999999,610.243,616.351,617.432,609.1619999999999,613.1080000000001,609.1080000000001,616.135,615.919,611.6759999999999,616.4590000000001,617.811,611.189,613.054,613.081,615.514,617.784,615.432,615.054,609.243,611.297,613.703,612.486,612.784,609.405,608.811,612.081,611.351,609.568,,,,,,,,,,,,,
144.25,577.0,610.73,610.9730000000001,610.1619999999999,609.243,609.189,609.0,608.514,611.243,609.081,609.73,610.4590000000001,609.73,613.3240000000001,609.568,609.8380000000001,610.919,611.3240000000001,608.703,608.1080000000001,611.919,609.0269999999999,612.9730000000001,609.757,610.216,608.568,609.784,608.8919999999999,609.1080000000001,611.216,610.216,611.757,610.0,609.135,609.216,618.9730000000001,614.0269999999999,616.649,610.4590000000001,618.757,625.1080000000001,608.3240000000001,612.081,620.514,622.189,618.73,612.811,615.081,614.054,610.3240000000001,613.4590000000001,616.784,614.8919999999999,620.486,609.9730000000001,618.1619999999999,613.351,609.1619999999999,618.649,619.919,609.054,614.9730000000001,618.243,613.5409999999999,616.189,610.514,607.9730000000001,608.1080000000001,611.1080000000001,609.486,613.378,612.757,610.0,614.297,616.432,613.865,614.8380000000001,619.649,614.378,611.432,616.243,609.784,610.757,612.73,612.595,611.405,611.6759999999999,612.243,609.8380000000001,608.3240000000001,614.622,612.1619999999999,609.135,608.135,609.919,610.595,613.054,613.514,609.0,614.703,617.9730000000001,609.432,615.865,617.0269999999999,609.054,612.081,608.8919999999999,615.486,615.8919999999999,613.1619999999999,615.9730000000001,618.784,611.4590000000001,612.405,612.1080000000001,614.649,619.351,616.297,614.946,610.784,611.514,613.351,613.811,612.946,609.054,608.703,612.297,611.649,609.0,,,,,,,,,,,,,
144.5,578.0,609.8919999999999,611.378,609.27,609.0,610.6759999999999,608.8380000000001,608.486,611.568,610.351,610.054,610.351,610.1080000000001,612.243,608.865,609.486,611.243,609.514,608.8919999999999,608.8380000000001,611.432,608.6759999999999,612.5409999999999,609.865,610.865,608.946,610.946,608.27,609.757,610.378,610.8380000000001,611.784,611.0,608.865,609.8380000000001,618.5409999999999,613.054,616.297,610.4590000000001,618.27,624.3240000000001,608.595,612.1080000000001,620.27,622.0269999999999,619.378,611.811,616.27,614.1619999999999,610.514,612.784,615.486,615.216,620.216,609.811,618.946,613.243,609.216,619.73,620.622,608.649,615.27,618.919,614.054,614.9730000000001,610.486,608.0,608.703,610.73,610.054,612.8919999999999,612.73,610.9730000000001,614.649,615.919,614.135,613.9730000000001,620.1080000000001,614.432,612.054,616.054,610.1619999999999,610.946,611.919,612.4590000000001,611.4590000000001,611.595,612.486,609.919,608.378,613.8380000000001,611.649,608.4590000000001,608.622,610.784,611.054,612.946,613.865,609.486,613.8919999999999,618.649,609.432,616.351,616.568,608.568,612.9730000000001,609.27,616.486,615.0,612.378,617.135,619.135,610.757,613.1080000000001,613.5409999999999,615.486,620.1619999999999,615.514,615.514,609.622,610.8380000000001,614.784,612.568,612.405,609.649,608.514,612.3240000000001,611.514,608.8380000000001,,,,,,,,,,,,,
144.75,579.0,609.919,611.378,609.351,608.946,610.216,609.622,608.0269999999999,612.568,609.811,609.568,611.649,609.568,613.27,610.405,609.73,611.919,610.1619999999999,609.3240000000001,608.703,611.054,609.297,612.5409999999999,609.784,610.865,607.919,610.865,609.054,609.5409999999999,611.0269999999999,611.297,611.6759999999999,611.27,608.73,609.486,618.757,613.432,618.0269999999999,610.0,617.27,625.946,608.0,611.757,619.649,623.6759999999999,619.8380000000001,611.595,615.919,614.5409999999999,610.405,613.8919999999999,616.595,614.1080000000001,620.297,610.378,619.73,613.919,609.0,619.6759999999999,620.919,608.703,615.432,618.081,614.297,615.73,610.135,608.73,607.568,610.595,610.432,613.27,611.3240000000001,610.243,613.649,616.568,615.432,614.4590000000001,619.649,613.054,611.054,616.514,609.784,611.135,612.135,612.514,611.514,611.9730000000001,612.946,609.27,608.0,613.5409999999999,611.351,609.351,608.73,609.0,610.5409999999999,612.27,613.405,608.784,614.3240000000001,619.054,609.5409999999999,617.378,616.5409999999999,609.243,613.595,609.405,615.351,615.946,612.297,617.811,619.351,610.081,613.811,612.054,616.0269999999999,619.216,615.351,613.757,610.243,610.73,614.8919999999999,613.297,613.189,609.3240000000001,608.378,613.1080000000001,613.568,608.73,,,,,,,,,,,,,
145.0,580.0,610.1619999999999,610.73,609.1619999999999,608.703,609.432,608.946,607.8919999999999,612.054,610.6759999999999,609.946,611.189,609.595,612.243,610.216,609.9730000000001,611.1080000000001,609.865,609.432,608.865,610.9730000000001,608.6759999999999,612.8919999999999,609.216,610.946,608.703,610.27,609.4590000000001,610.27,610.865,611.054,612.216,610.649,608.919,609.73,618.919,613.432,618.189,610.351,618.5409999999999,625.486,607.757,613.054,620.27,623.054,619.946,611.703,615.568,614.811,610.8380000000001,614.432,615.568,615.486,620.73,610.6759999999999,619.27,613.1080000000001,609.622,619.784,622.27,608.4590000000001,615.1619999999999,618.595,613.703,615.73,611.1619999999999,608.3240000000001,607.784,611.1619999999999,610.622,613.1619999999999,612.703,610.811,613.486,615.595,614.243,614.703,619.27,613.6759999999999,611.6759999999999,616.946,610.486,610.8380000000001,612.73,612.8919999999999,610.8919999999999,611.6759999999999,612.514,609.3240000000001,608.432,613.784,611.9730000000001,608.486,608.865,610.5409999999999,610.8919999999999,613.622,613.946,609.432,613.6759999999999,619.784,609.351,617.595,617.6759999999999,609.1080000000001,612.595,608.243,615.622,616.0,612.73,617.703,619.514,611.73,612.514,611.8380000000001,616.622,618.514,616.919,615.297,610.243,610.595,615.351,613.6759999999999,613.1619999999999,609.865,608.784,612.8380000000001,611.919,609.27,,,,,,,,,,,,,
145.25,581.0,610.297,611.243,609.1619999999999,609.054,609.5409999999999,609.243,608.4590000000001,612.811,610.514,609.649,611.622,609.3240000000001,612.351,610.865,609.811,611.5409999999999,609.811,609.081,608.0,611.432,609.1619999999999,613.1619999999999,609.622,610.784,609.1080000000001,611.432,609.919,609.568,610.432,610.919,612.757,610.865,608.811,609.784,618.703,613.0,618.081,609.189,618.081,625.514,608.216,612.1619999999999,620.73,623.054,619.568,611.811,615.865,615.1080000000001,610.4590000000001,614.216,616.757,615.081,620.378,610.135,620.054,613.568,609.243,619.946,621.1619999999999,608.811,616.243,618.5409999999999,614.054,615.8919999999999,609.784,607.946,609.811,610.189,610.568,613.595,611.73,610.351,613.865,616.784,613.946,614.9730000000001,619.243,613.6759999999999,612.757,616.5409999999999,609.811,610.703,612.622,612.8380000000001,611.784,612.622,613.1619999999999,609.4590000000001,608.405,613.811,612.1619999999999,609.1080000000001,608.3240000000001,609.946,611.081,613.486,614.8919999999999,609.514,613.568,619.9730000000001,610.1080000000001,616.8380000000001,617.703,609.216,613.27,609.0269999999999,615.622,617.0269999999999,612.5409999999999,618.8380000000001,619.8380000000001,611.3240000000001,613.757,612.486,616.946,619.297,616.405,614.757,610.811,611.27,615.378,613.595,613.432,610.0269999999999,608.8919999999999,612.649,611.568,609.703,,,,,,,,,,,,,
145.5,582.0,610.351,611.73,610.3240000000001,608.622,609.6759999999999,608.784,607.9730000000001,612.216,610.351,610.865,611.432,610.5409999999999,612.27,610.5409999999999,610.351,612.351,609.811,609.486,608.378,611.1619999999999,609.054,613.0,610.216,611.919,609.405,610.351,609.811,609.486,611.432,610.865,613.1080000000001,610.378,608.865,609.568,620.054,615.081,618.8919999999999,609.568,619.405,627.0,608.1619999999999,612.297,621.649,623.243,619.8919999999999,611.4590000000001,615.73,614.4590000000001,611.189,613.865,616.568,616.216,621.703,610.351,620.9730000000001,613.297,609.5409999999999,620.486,622.081,609.054,616.27,619.649,614.216,616.081,609.5409999999999,607.73,608.378,610.865,610.703,613.486,612.0,612.054,614.4590000000001,616.1619999999999,614.595,613.8380000000001,620.378,614.4590000000001,611.622,617.216,609.3240000000001,610.378,612.297,613.27,612.514,611.8380000000001,613.0269999999999,610.243,608.811,614.5409999999999,610.946,609.595,609.054,609.9730000000001,611.595,614.0269999999999,614.216,610.27,613.703,619.3240000000001,610.514,617.486,618.297,610.297,613.568,609.432,617.27,615.73,613.784,618.0,620.378,611.73,614.081,613.243,617.5409999999999,619.4590000000001,616.595,614.351,610.405,611.243,616.216,614.216,613.351,610.054,608.9730000000001,613.135,611.919,609.865,612.054,,,,,,,,,,,,
145.75,583.0,610.8919999999999,610.595,609.568,608.865,610.649,609.27,608.405,613.378,610.595,610.27,611.0,609.8919999999999,612.081,610.432,610.73,612.0,610.216,609.378,608.649,611.405,609.6759999999999,613.73,610.1619999999999,611.216,608.703,610.6759999999999,609.595,609.216,611.297,610.865,612.757,610.8380000000001,609.054,610.0,620.703,614.432,619.243,610.297,619.081,625.8919999999999,607.919,612.3240000000001,621.6759999999999,623.568,620.514,612.865,615.946,615.216,611.351,614.8919999999999,615.946,615.649,621.946,611.243,621.081,614.1619999999999,609.3240000000001,620.0269999999999,623.1080000000001,608.919,615.811,619.622,614.649,616.757,610.73,608.8380000000001,608.595,610.595,609.9730000000001,613.405,612.4590000000001,611.1619999999999,614.27,615.3240000000001,614.919,615.8919999999999,620.73,614.432,613.081,618.0,609.622,611.135,611.757,613.8380000000001,612.6759999999999,613.054,613.4590000000001,609.946,609.405,615.27,611.405,609.6759999999999,609.0,610.0,612.0,613.514,614.865,609.6759999999999,614.432,620.568,610.4590000000001,618.5409999999999,618.9730000000001,609.919,613.486,609.297,616.8919999999999,617.297,613.946,619.054,621.3240000000001,611.595,613.568,612.919,617.243,618.27,617.135,615.3240000000001,611.5409999999999,611.5409999999999,616.135,614.135,614.27,609.4590000000001,608.0269999999999,612.9730000000001,612.378,609.757,612.243,617.297,,,,,,,,,,,
