TimesH,Frame,26,27,42,62,72,76,78,81,86,97,98,104,105,111,113,114,125,128,132,145,146,151,153,157,161,165,166,171,176,182,185,202,205,225,232,233,234,245,249,250,253,257,259,270,273,279,281,297,299,303,305,309,313,315,327,331,332,334,338,339,344,345,348,354,360,363,364,366,367,379,382,389,396,413,416,419,423,425,428,431,434,438,445,451,452,457,488,493,496,516,521,622,626,650,689,692,758,787,854,884,916,984,1019,1070,1104,1131,1140,1144,1158
143.75,575.0,609.865,609.486,615.1080000000001,614.378,,614.865,608.784,612.3240000000001,618.946,611.9730000000001,619.27,622.486,617.351,622.0,623.3240000000001,619.405,616.946,618.432,623.514,619.8380000000001,625.5409999999999,620.4590000000001,616.946,627.054,618.405,624.0,,627.243,625.8919999999999,619.486,617.946,619.5409999999999,626.865,617.405,611.8380000000001,618.919,621.135,622.865,616.5409999999999,620.297,624.6759999999999,624.514,623.27,616.27,617.703,625.8380000000001,613.9730000000001,621.0269999999999,610.486,625.27,612.73,614.784,616.432,625.865,618.757,617.189,620.3240000000001,623.757,616.784,616.0,609.946,620.946,621.081,614.9730000000001,616.054,610.946,619.297,616.757,618.514,609.243,615.378,616.649,619.297,610.784,610.8380000000001,617.405,619.054,620.784,615.1619999999999,617.297,616.5409999999999,617.946,616.432,616.8919999999999,610.8919999999999,608.297,613.27,610.919,612.054,611.703,610.6759999999999,,,,,,,,,,,,,,,,,,
144.0,576.0,609.568,608.243,615.27,614.865,,617.784,608.243,612.622,620.784,612.622,619.649,624.811,619.6759999999999,621.378,624.595,621.081,619.865,619.757,626.405,623.4590000000001,628.081,624.243,618.6759999999999,627.8380000000001,621.432,624.486,,630.4590000000001,626.351,619.6759999999999,619.351,622.514,629.432,621.0269999999999,611.757,620.351,628.3240000000001,627.5409999999999,618.865,620.595,628.216,623.649,623.73,618.946,621.865,630.216,614.6759999999999,625.297,610.0269999999999,628.865,613.0,615.081,618.0269999999999,628.811,624.054,620.0,625.9730000000001,624.135,618.135,618.378,610.8380000000001,621.703,623.622,615.919,619.378,611.486,621.6759999999999,621.8380000000001,620.811,608.4590000000001,619.5409999999999,617.919,622.1080000000001,610.0,610.378,619.1619999999999,621.1080000000001,622.432,618.1080000000001,620.27,617.784,618.703,617.6759999999999,619.0,611.297,607.27,612.784,611.865,613.0269999999999,612.054,611.568,,,,,,,,,,,,,,,,,,
144.25,577.0,610.1080000000001,609.73,614.189,615.865,,616.919,608.486,612.73,619.811,612.189,619.243,624.568,620.432,620.0269999999999,624.622,619.919,617.9730000000001,620.1619999999999,624.784,624.243,626.9730000000001,624.3240000000001,618.216,626.189,620.351,623.865,626.378,628.8919999999999,626.135,618.757,619.0269999999999,623.1080000000001,627.514,620.568,612.189,620.865,627.405,626.649,620.297,619.73,626.5409999999999,622.1619999999999,621.6759999999999,618.432,622.189,629.568,614.378,624.297,611.27,627.351,612.486,614.27,618.703,625.811,624.4590000000001,619.784,626.946,622.3240000000001,618.6759999999999,617.189,610.73,620.703,622.9730000000001,616.27,619.486,611.054,621.216,621.135,620.432,608.6759999999999,619.378,617.595,620.1080000000001,611.0,611.27,618.8380000000001,622.054,620.486,617.297,619.135,617.216,619.216,617.378,618.432,611.135,608.757,613.432,611.351,613.243,611.4590000000001,610.3240000000001,,,,,,,,,,,,,,,,,,
144.5,578.0,608.811,609.811,614.514,614.351,,616.5409999999999,607.919,612.703,619.622,612.243,618.4590000000001,623.0269999999999,620.405,619.946,624.0269999999999,620.595,617.8380000000001,617.486,624.703,622.514,626.946,622.946,617.4590000000001,625.0269999999999,620.243,623.703,626.405,628.1080000000001,624.3240000000001,617.514,619.73,621.595,627.0,620.946,611.216,620.9730000000001,627.405,625.6759999999999,618.622,619.216,625.0,621.486,620.8380000000001,618.703,622.189,627.919,613.703,625.8380000000001,610.6759999999999,626.703,612.784,615.0269999999999,617.0,624.8919999999999,624.1619999999999,619.405,625.865,621.946,618.568,617.595,610.297,620.081,621.865,615.297,618.622,611.1080000000001,621.378,621.0269999999999,620.757,608.5409999999999,618.9730000000001,617.378,620.378,610.1619999999999,610.5409999999999,619.351,621.432,620.189,617.757,620.216,618.6759999999999,618.297,617.054,617.1619999999999,610.6759999999999,608.081,613.0269999999999,612.054,612.378,612.243,611.622,,,,,,,,,,,,,,,,,,
144.75,579.0,609.1080000000001,609.243,614.568,614.568,612.784,616.432,607.865,613.27,620.1080000000001,612.405,618.054,622.9730000000001,620.0269999999999,620.135,623.1080000000001,620.0,618.8919999999999,618.216,624.703,621.27,626.9730000000001,623.9730000000001,616.811,626.0269999999999,620.054,623.595,626.216,629.27,625.622,618.811,619.3240000000001,622.054,627.757,621.73,611.9730000000001,620.8919999999999,629.243,627.0,618.568,618.486,625.486,621.568,620.216,618.3240000000001,621.703,627.3240000000001,613.8380000000001,625.0,610.0269999999999,627.216,612.73,615.27,618.568,624.243,625.784,619.8919999999999,626.8380000000001,621.351,618.946,617.378,610.054,620.8919999999999,622.919,615.946,619.514,610.297,622.1080000000001,622.73,621.6759999999999,609.4590000000001,618.135,618.1619999999999,621.378,610.865,610.8919999999999,619.378,622.351,620.4590000000001,618.649,620.432,618.0,619.0269999999999,618.0269999999999,618.054,610.4590000000001,608.514,612.703,612.0269999999999,613.135,612.0269999999999,610.4590000000001,,,,,,,,,,,,,,,,,,
145.0,580.0,609.811,609.5409999999999,614.9730000000001,614.9730000000001,615.4590000000001,617.351,607.135,613.054,621.3240000000001,612.6759999999999,618.8919999999999,623.189,619.568,621.0,624.081,621.054,618.27,618.784,626.649,622.486,627.378,624.568,617.757,628.1619999999999,620.297,624.405,,629.486,625.622,618.0269999999999,619.784,622.946,628.514,622.811,612.135,622.9730000000001,631.189,627.216,618.8919999999999,619.5409999999999,627.351,622.757,620.378,619.351,624.405,630.27,614.081,627.3240000000001,610.9730000000001,626.946,613.919,614.811,619.1080000000001,625.486,626.405,621.27,629.432,622.622,619.378,617.919,610.568,621.0269999999999,624.1080000000001,615.9730000000001,621.243,610.189,624.432,622.919,622.243,608.73,619.919,619.081,623.1080000000001,610.4590000000001,610.0,620.405,622.243,620.243,618.649,621.8380000000001,619.135,619.4590000000001,618.649,617.8919999999999,610.8380000000001,608.514,612.703,612.946,613.054,611.595,611.432,,,,,,,,,,,,,,,,,,
145.25,581.0,610.054,609.351,616.0,614.865,614.703,617.8380000000001,607.514,612.919,621.865,612.054,619.432,625.135,620.622,621.3240000000001,625.135,621.73,619.378,618.6759999999999,626.595,624.135,628.946,626.9730000000001,618.4590000000001,626.8380000000001,622.486,625.081,629.865,631.1619999999999,627.081,619.5409999999999,619.946,622.135,629.595,623.1619999999999,613.1080000000001,623.1080000000001,632.649,627.9730000000001,620.135,620.1080000000001,628.081,624.595,621.73,620.216,626.73,631.703,615.054,627.189,611.081,628.919,614.432,615.5409999999999,618.946,626.216,629.568,621.8380000000001,630.946,623.405,620.514,618.8380000000001,610.378,621.865,625.946,617.054,621.514,610.432,624.216,624.297,623.595,609.3240000000001,620.568,619.405,625.189,610.297,610.703,621.919,625.0,622.8919999999999,620.784,622.8919999999999,620.1080000000001,620.081,619.243,619.1619999999999,611.216,608.811,613.243,613.5409999999999,612.784,611.865,611.0269999999999,,,,,,,,,,,,,,,,,,
145.5,582.0,609.9730000000001,609.8919999999999,615.919,615.3240000000001,615.784,618.054,608.0269999999999,612.865,621.9730000000001,613.135,620.622,626.189,620.784,622.4590000000001,624.8380000000001,621.405,620.6759999999999,619.351,628.0,624.595,630.622,627.568,617.5409999999999,629.784,622.622,625.784,630.432,632.811,627.5409999999999,620.216,621.784,624.243,629.811,626.568,613.216,623.8919999999999,636.27,630.6759999999999,620.811,619.8919999999999,629.865,624.73,622.378,622.486,627.216,633.946,616.054,628.8380000000001,611.8919999999999,630.243,613.9730000000001,616.0269999999999,619.595,627.216,630.081,624.243,633.0,625.514,621.378,619.595,611.1619999999999,622.757,626.946,617.865,623.27,611.8919999999999,625.784,626.1619999999999,624.784,609.216,622.5409999999999,620.081,626.081,610.514,611.405,623.0,625.1619999999999,625.1080000000001,621.135,623.595,621.4590000000001,620.946,620.351,619.378,611.054,608.9730000000001,613.649,614.1619999999999,613.703,613.081,611.9730000000001,,,,,,,,,,,,,,,,,,
145.75,583.0,610.1619999999999,610.351,616.378,615.27,616.73,618.351,607.865,614.486,622.1619999999999,613.405,620.9730000000001,626.946,622.73,623.378,627.081,623.081,620.6759999999999,620.27,629.054,626.486,632.351,629.703,617.73,632.054,623.568,626.0269999999999,630.649,633.6759999999999,629.0,621.0,622.243,624.5409999999999,631.054,626.8380000000001,613.6759999999999,624.622,638.243,631.5409999999999,622.73,621.27,631.351,625.919,623.784,623.054,631.6759999999999,636.378,616.135,630.351,610.8919999999999,631.189,614.297,616.1619999999999,620.649,630.1619999999999,632.351,625.514,634.73,627.1619999999999,622.243,620.0,611.3240000000001,623.568,629.081,619.0,625.054,611.1619999999999,626.243,627.378,627.0,609.568,622.757,621.3240000000001,629.216,610.946,610.432,623.297,625.595,626.189,621.6759999999999,626.73,622.595,621.9730000000001,621.649,621.1619999999999,611.811,609.297,614.378,614.1619999999999,614.595,613.703,611.784,,,,,,,,,,,,,,,,,,
