TimesH,Frame,0,9,10,11,12,35,43,46,48,52,61,69,72,73,74,77,80,82,83,84,87,95,98,101,102,105,108,111,114,119,120,121,123,124,126,130,131,132,136,137,138,139,140,141,142,143,147,150,153,155,156,157,160,161,166,167,168,172,174,175,176,177,179,181,185,186,188,189,191,195,196,197,198,201,202,204,207,211,212,213,215,220,222,225,227,228,243,244,245,247,249,251,252,254,255,257,258,259,261,262,263,265,270,273,274,283,284,285,286,288,289,290,291,292,295,296,297,298,299,301,302,303,321,327,328,344,348,350,368,378,402,403,408,413,414,417,429,513,524
24.25,97.0,610.8580000000001,618.828,613.637,613.331,610.59,627.419,615.594,623.908,621.725,613.398,624.513,620.003,619.934,611.715,612.5219999999999,608.818,611.411,621.802,619.618,616.283,621.72,610.163,612.964,613.681,608.638,611.305,611.305,619.283,610.596,615.529,612.909,608.607,616.855,613.4069999999999,616.871,617.1519999999999,625.78,609.2869999999999,609.371,612.415,618.795,622.2080000000001,616.845,623.351,633.606,609.335,615.31,625.867,616.315,613.03,610.239,620.007,622.68,621.747,616.448,622.255,621.357,622.145,611.197,613.92,621.0980000000001,611.948,620.962,614.678,620.581,609.467,608.988,616.547,626.242,611.684,611.48,613.15,612.42,612.409,608.536,610.011,612.327,611.113,610.9730000000001,610.313,614.727,613.344,616.922,611.1659999999999,610.601,610.7180000000001,609.984,613.581,612.427,611.988,610.049,612.681,612.8480000000001,613.524,614.106,611.927,608.221,609.076,612.184,617.604,610.866,618.439,610.0840000000001,610.306,610.159,610.501,613.22,608.8340000000001,619.11,612.979,618.759,613.078,610.518,610.929,609.361,609.942,617.952,613.947,610.055,613.936,611.378,612.444,625.617,620.322,614.138,620.8240000000001,617.865,620.5790000000001,612.63,610.4259999999999,609.51,616.721,615.09,611.0369999999999,612.321,620.61,615.382,610.346,614.1759999999999
24.5,98.0,611.182,620.196,613.648,613.372,610.564,628.237,615.323,624.886,622.028,613.6419999999999,624.013,620.305,620.474,611.842,612.435,608.643,611.7180000000001,622.227,619.5459999999999,615.997,622.384,609.882,613.336,613.3340000000001,610.1,611.159,611.153,618.719,611.594,614.72,612.419,609.414,616.389,613.502,616.539,617.3,626.242,609.927,608.79,613.651,618.476,622.523,615.823,622.442,633.582,610.581,616.681,626.248,617.221,613.444,611.318,620.775,622.3530000000001,622.455,616.255,622.936,622.192,623.03,611.3969999999999,614.077,621.8,611.206,621.855,615.533,620.607,609.513,608.519,617.2869999999999,627.352,611.512,611.626,613.106,611.242,612.2909999999999,609.75,610.1709999999999,612.768,610.793,611.859,610.836,615.189,613.955,616.131,611.677,610.799,611.132,609.681,613.927,613.02,612.322,610.224,611.977,613.79,613.2909999999999,613.352,612.839,607.915,608.602,612.77,617.931,610.558,617.841,610.044,610.442,610.3969999999999,611.413,613.947,609.461,622.036,613.0409999999999,618.773,613.589,611.029,611.113,610.529,609.631,617.913,614.106,610.942,613.8919999999999,611.257,612.852,626.898,621.1990000000001,614.872,620.842,617.687,619.602,613.2909999999999,610.612,610.9209999999999,617.229,615.502,611.558,612.774,621.092,615.331,611.0840000000001,614.143
24.75,99.0,610.854,620.8530000000001,614.55,612.937,611.184,627.191,615.4730000000001,625.77,622.342,614.052,626.033,620.1669999999999,620.976,611.725,614.0830000000001,608.9630000000001,611.5880000000001,622.556,619.146,617.816,622.113,610.243,613.506,613.158,608.9169999999999,611.117,611.374,619.805,612.15,616.002,611.855,609.994,616.101,613.643,618.058,617.194,625.601,610.196,609.008,613.675,619.255,623.435,617.118,623.216,633.847,610.681,615.969,626.206,617.274,613.969,611.5169999999999,621.21,622.438,624.308,617.697,623.73,622.311,624.53,611.135,614.112,621.749,612.22,623.866,615.771,622.259,609.82,609.2040000000001,617.064,627.7819999999999,611.875,611.798,613.5169999999999,611.502,612.284,608.571,610.361,612.524,611.515,611.89,610.956,615.423,613.865,616.165,611.802,611.095,610.396,610.937,614.379,613.327,612.498,610.496,612.452,613.151,614.124,614.862,613.444,608.036,608.697,612.818,616.893,610.979,619.184,609.538,611.2869999999999,610.878,611.1990000000001,613.419,609.5509999999999,621.596,613.375,618.683,613.1659999999999,610.53,611.068,609.938,609.97,619.727,614.672,611.321,614.846,611.558,612.755,627.229,620.616,615.4830000000001,622.605,618.576,621.099,612.596,610.9590000000001,609.989,618.089,615.225,611.534,612.703,621.4069999999999,616.288,610.731,613.558
25.0,100.0,611.232,620.428,613.985,614.014,610.887,627.618,616.107,626.116,621.71,614.163,626.36,621.289,622.119,612.855,613.424,608.879,611.196,622.6759999999999,621.313,618.356,623.437,609.908,614.101,613.929,609.69,611.737,611.771,619.4119999999999,612.068,616.035,612.988,609.576,616.911,613.936,617.419,617.379,626.418,610.023,609.804,613.248,619.36,623.5880000000001,617.065,623.129,633.4209999999999,610.376,616.475,627.707,617.538,614.302,611.58,620.883,623.219,624.62,618.17,624.888,622.9540000000001,624.87,612.399,615.005,622.045,612.318,622.626,615.97,621.618,610.2719999999999,609.27,618.106,629.861,612.5,612.0419999999999,613.0740000000001,611.539,612.7280000000001,609.165,610.79,613.237,611.16,611.817,611.153,616.185,614.172,617.396,611.863,611.3919999999999,611.54,609.86,614.839,612.991,612.2330000000001,609.865,612.8330000000001,612.905,614.822,613.972,613.466,608.092,608.735,613.044,617.8430000000001,610.716,620.102,610.248,611.928,611.92,611.919,613.87,609.524,622.065,612.8,619.481,613.95,609.516,611.849,610.404,610.24,619.413,614.617,611.714,614.766,611.992,612.9680000000001,627.568,621.631,615.386,621.44,618.846,621.0840000000001,613.251,610.9730000000001,609.948,617.591,616.187,611.435,612.92,622.259,616.6659999999999,611.047,614.357
25.25,101.0,611.9830000000001,620.835,614.504,614.851,610.592,628.592,616.775,626.778,622.534,614.182,626.2669999999999,621.261,621.401,612.585,613.734,609.055,612.0269999999999,623.717,620.655,617.695,623.877,609.495,615.366,613.946,609.501,611.6080000000001,611.524,620.404,612.174,616.16,612.378,609.576,617.922,614.581,617.602,617.614,627.675,609.661,609.0169999999999,614.29,619.501,624.23,618.357,623.265,634.472,611.0790000000001,616.8,627.766,618.045,614.26,612.435,622.554,622.783,624.182,618.203,623.663,623.654,625.288,611.535,614.225,622.276,611.901,623.614,616.188,623.885,610.481,608.8530000000001,617.863,629.425,612.362,612.247,613.5169999999999,612.612,612.467,608.854,611.354,612.545,612.5369999999999,616.284,611.0169999999999,615.441,614.482,617.077,611.73,611.266,611.847,610.384,614.79,613.722,612.936,610.786,612.68,613.306,614.961,614.452,613.47,608.4590000000001,609.553,613.531,618.477,611.471,620.3430000000001,609.874,611.379,612.009,611.258,614.212,609.744,622.243,613.837,619.485,614.159,610.656,611.735,611.0409999999999,610.524,619.72,614.4540000000001,611.692,614.182,611.153,613.5369999999999,627.186,621.78,614.982,621.975,619.064,621.852,613.4590000000001,611.513,611.484,618.609,615.232,611.614,613.489,623.239,617.556,610.793,614.479
25.5,102.0,610.7230000000001,619.569,615.762,613.768,610.881,629.878,616.4159999999999,627.235,622.632,615.146,626.501,621.6080000000001,623.029,613.318,612.977,609.226,612.737,623.49,621.8380000000001,618.415,624.275,610.884,614.436,614.253,609.363,611.8330000000001,611.668,620.589,612.27,616.7040000000001,613.5840000000001,609.7180000000001,617.241,614.925,617.582,617.953,627.104,610.13,609.383,613.026,620.253,623.807,617.281,623.655,634.24,610.943,617.229,627.79,618.4580000000001,614.105,612.764,621.721,623.129,624.556,617.66,624.335,622.839,626.012,611.839,615.763,622.252,612.05,623.424,615.669,624.396,610.2090000000001,609.556,618.219,630.688,612.456,612.484,613.2280000000001,613.62,612.5880000000001,610.427,610.5509999999999,614.4069999999999,612.068,612.193,611.752,615.785,614.979,618.36,612.68,611.979,611.477,610.809,615.1080000000001,612.846,613.048,610.09,612.784,613.6759999999999,615.516,614.0369999999999,613.362,608.438,608.967,614.73,618.7080000000001,610.775,620.457,610.262,612.058,612.245,612.182,614.612,609.888,621.849,614.21,618.309,614.465,610.937,612.508,610.2909999999999,609.78,620.0509999999999,615.216,611.967,613.9069999999999,612.76,613.795,627.929,621.6519999999999,615.386,623.201,619.268,622.946,612.879,611.89,611.189,618.6659999999999,616.945,611.561,613.297,621.882,617.864,611.384,614.693
25.75,103.0,611.16,620.365,615.082,614.59,610.294,630.114,617.332,628.2669999999999,623.059,615.606,626.4590000000001,622.511,622.564,612.313,613.441,609.9580000000001,612.055,624.194,622.144,618.569,624.5269999999999,610.039,613.78,614.678,609.9069999999999,611.62,611.891,620.529,612.53,617.415,614.268,609.419,617.6030000000001,614.771,618.104,618.149,627.6569999999999,610.1419999999999,609.754,613.859,620.7719999999999,624.284,618.305,625.095,635.424,611.269,617.975,628.1519999999999,619.11,615.994,612.356,622.121,623.868,624.535,619.62,624.18,624.377,625.8580000000001,612.482,615.81,623.712,612.231,624.096,616.5830000000001,623.556,610.038,609.7330000000001,618.795,630.609,611.679,613.0419999999999,613.842,612.4019999999999,613.519,610.576,611.141,613.355,611.804,612.062,611.937,616.905,615.571,618.135,612.389,611.779,612.0319999999999,610.408,615.2,613.14,612.4,610.894,613.854,614.605,614.982,615.116,613.774,608.945,609.891,614.235,618.047,610.936,621.304,609.391,611.66,611.5419999999999,611.599,614.635,610.3240000000001,622.129,613.9780000000001,619.32,614.364,610.126,612.602,610.695,610.739,620.799,614.909,612.155,614.744,612.992,614.547,627.807,622.313,615.5169999999999,622.526,619.24,622.543,613.389,611.595,611.239,618.659,615.684,611.748,613.485,623.92,617.207,612.065,615.161
26.0,104.0,612.091,620.315,614.645,614.845,610.942,629.2230000000001,617.906,628.524,623.41,614.44,626.694,621.909,623.227,613.654,613.688,609.795,612.261,624.919,621.465,619.488,625.815,610.489,613.13,614.362,609.586,612.362,611.705,620.269,613.062,616.955,613.672,610.388,618.0419999999999,615.184,618.788,618.908,628.35,610.9780000000001,609.136,614.39,620.938,624.924,618.175,624.374,635.319,611.107,618.518,628.205,619.4159999999999,615.873,612.3919999999999,622.64,625.111,624.674,619.094,624.404,624.4119999999999,626.69,612.205,615.875,623.515,612.446,624.595,616.327,624.911,610.386,609.355,619.2,630.239,612.658,612.67,614.22,612.664,613.2,610.321,611.871,613.341,612.145,612.242,611.502,617.049,615.161,618.6,612.415,610.295,613.013,610.753,616.122,613.653,612.379,610.953,613.273,613.7769999999999,615.238,614.3919999999999,614.873,608.69,608.691,615.496,618.576,611.526,620.9119999999999,610.465,612.581,611.7959999999999,612.156,614.548,609.646,623.148,614.452,619.486,615.08,611.3009999999999,612.2769999999999,610.88,610.611,621.052,614.504,612.107,615.571,612.573,614.689,628.3969999999999,622.428,615.431,623.144,620.32,623.482,613.981,612.0319999999999,611.6419999999999,618.9019999999999,616.855,611.98,613.4730000000001,623.313,618.254,611.2130000000001,615.241
26.25,105.0,611.165,621.012,615.679,615.382,611.143,630.002,616.7080000000001,627.946,623.1419999999999,615.0,627.23,623.415,623.4680000000001,613.7719999999999,613.99,609.929,612.408,624.766,622.5980000000001,619.464,626.065,610.6419999999999,613.85,614.722,610.094,612.357,611.783,620.844,613.803,617.278,614.5219999999999,611.389,618.021,615.577,618.187,619.523,629.887,610.029,609.315,614.839,621.155,625.023,618.6469999999999,624.356,635.625,610.932,617.7909999999999,629.54,619.252,616.354,612.825,622.781,623.989,625.874,619.193,624.953,624.927,626.659,612.2230000000001,615.626,624.09,612.469,624.036,616.53,624.456,610.688,609.034,619.184,631.275,612.9680000000001,613.773,614.464,612.3290000000001,612.711,610.141,610.8430000000001,613.7669999999999,612.624,612.511,611.3,617.22,616.133,618.1759999999999,612.491,612.518,613.479,610.6669999999999,616.674,613.552,612.752,611.089,613.335,614.349,614.97,615.139,614.645,608.76,609.401,615.637,618.731,611.578,622.102,610.059,611.822,612.048,612.285,613.69,610.1469999999999,623.706,614.765,619.5840000000001,614.529,611.214,612.376,611.489,610.9540000000001,621.161,615.105,611.985,614.091,613.317,614.8969999999999,628.641,621.797,615.49,624.433,619.884,624.173,613.972,612.117,611.256,619.861,616.7080000000001,612.2909999999999,613.431,623.748,617.979,612.235,614.815
26.5,106.0,612.0790000000001,621.393,615.0830000000001,614.586,611.452,629.998,617.384,628.852,622.869,615.572,626.4590000000001,622.785,623.953,612.9580000000001,613.944,610.125,612.688,625.5459999999999,623.434,619.406,625.7919999999999,610.819,614.479,615.237,610.069,612.898,611.981,620.2909999999999,613.6709999999999,616.5830000000001,614.94,610.766,618.398,615.911,618.9259999999999,619.989,629.376,609.956,609.831,614.269,622.201,624.429,617.61,625.034,635.3430000000001,611.547,618.15,628.894,619.7669999999999,615.893,612.789,622.294,623.703,624.335,618.809,624.097,626.365,626.627,612.9630000000001,615.816,624.1519999999999,611.505,624.686,616.268,625.075,611.332,609.382,618.587,630.74,612.8240000000001,613.854,613.894,613.082,612.305,610.36,611.189,614.312,611.531,612.607,611.567,617.089,615.007,618.5880000000001,612.531,610.815,613.568,611.26,616.447,613.885,613.457,610.781,614.045,613.164,616.081,614.156,614.241,608.159,609.059,615.966,619.7919999999999,611.82,621.944,610.363,612.263,612.217,612.5419999999999,615.144,609.977,623.519,614.205,620.173,615.32,610.927,611.1990000000001,610.27,610.566,620.687,616.194,612.202,615.4680000000001,612.876,615.326,628.1080000000001,622.02,615.844,623.467,619.905,624.193,614.352,611.715,612.586,620.214,616.9209999999999,612.888,612.9590000000001,623.948,618.175,612.616,615.316
26.75,107.0,610.443,621.018,615.495,613.924,611.367,629.928,618.624,629.25,623.114,615.539,626.486,623.879,623.999,613.302,613.903,609.893,612.742,624.612,622.2769999999999,619.726,626.262,611.26,614.018,614.469,610.3430000000001,612.6569999999999,612.056,621.241,613.859,617.569,614.396,610.629,618.1759999999999,615.4169999999999,619.053,619.941,629.701,610.619,609.806,614.857,621.379,625.778,619.265,626.624,634.688,611.082,618.235,629.302,619.536,615.6080000000001,612.489,622.82,623.964,627.26,619.523,624.751,625.802,627.2230000000001,612.814,615.9580000000001,624.0319999999999,613.37,625.136,616.498,624.553,611.508,610.0840000000001,618.948,630.052,612.8480000000001,613.354,614.1709999999999,612.339,612.618,610.102,611.467,614.181,612.939,612.5840000000001,611.956,617.47,615.903,618.6030000000001,612.8009999999999,612.053,613.607,610.955,616.525,614.422,613.1569999999999,611.124,613.337,614.54,616.221,615.071,614.337,608.094,609.237,616.435,620.1030000000001,611.755,622.624,610.607,612.623,612.936,613.269,614.9630000000001,610.438,624.457,614.262,618.6619999999999,615.1669999999999,611.271,611.8969999999999,610.673,611.47,621.65,616.156,612.602,615.119,613.095,615.148,627.986,621.544,615.865,624.184,619.854,624.79,615.2330000000001,611.5880000000001,612.234,619.653,616.684,612.881,613.485,623.899,618.7669999999999,612.734,615.388
27.0,108.0,611.38,620.59,615.7,615.195,611.138,629.492,618.236,629.054,623.692,615.596,627.075,623.274,622.681,613.181,615.351,609.007,613.14,625.346,622.4540000000001,618.519,626.086,610.847,615.268,614.797,610.3580000000001,612.5790000000001,611.986,620.4159999999999,613.785,617.523,615.2280000000001,610.685,618.96,615.894,619.149,620.862,629.645,610.4209999999999,609.758,614.273,621.721,625.247,619.477,626.193,635.914,611.244,617.925,629.172,619.535,615.854,613.016,623.0,624.021,625.5509999999999,620.1030000000001,624.701,627.9830000000001,627.4019999999999,612.648,614.947,623.27,612.688,625.095,617.25,625.089,611.605,609.386,620.066,630.855,612.529,612.4580000000001,613.4780000000001,612.057,613.04,610.452,611.869,614.768,612.55,612.1990000000001,612.109,617.384,616.033,618.919,612.504,612.505,614.929,610.985,616.141,614.413,612.722,611.561,614.488,613.632,615.336,615.236,614.352,608.836,609.4540000000001,616.966,619.0790000000001,612.155,622.5830000000001,610.92,613.715,612.745,612.554,614.52,610.634,623.769,614.185,620.0409999999999,614.3580000000001,611.52,612.997,611.063,610.297,621.707,615.443,611.76,615.599,613.952,616.003,627.984,621.785,616.169,624.398,620.99,625.33,614.081,611.6659999999999,612.0369999999999,621.12,616.5790000000001,612.125,614.248,623.284,618.3240000000001,612.939,614.72
27.25,109.0,611.7869999999999,620.616,616.159,614.684,611.071,629.487,618.997,628.924,623.5269999999999,616.219,626.164,623.197,625.053,613.553,613.7280000000001,608.98,613.021,625.9680000000001,623.249,619.163,626.441,610.691,614.91,614.743,610.3240000000001,612.7230000000001,612.302,620.612,614.651,617.735,614.64,610.491,618.216,615.765,619.512,619.591,630.4119999999999,610.6569999999999,610.031,615.467,622.169,624.771,618.694,625.783,635.053,611.821,618.84,628.9580000000001,619.9119999999999,616.442,613.5880000000001,622.717,624.981,626.643,619.88,625.3240000000001,625.886,628.053,613.464,616.314,623.734,612.692,623.783,616.607,625.01,612.661,609.65,619.062,630.993,612.51,614.327,615.076,613.497,613.2669999999999,610.643,611.747,613.4730000000001,612.719,612.915,612.626,617.428,616.265,618.491,613.115,611.455,615.467,611.126,617.512,614.4590000000001,613.429,611.252,614.253,615.018,614.925,614.559,615.508,609.2869999999999,609.373,617.121,619.275,612.258,622.4730000000001,610.85,615.164,612.437,612.975,615.258,610.808,624.33,614.357,619.133,615.69,611.232,611.797,611.477,611.4780000000001,622.46,615.714,612.961,614.298,614.268,616.105,627.665,621.205,616.133,624.887,619.352,627.125,613.891,610.966,612.3009999999999,620.125,616.665,612.655,614.363,623.819,619.0459999999999,612.726,614.764
27.5,110.0,612.25,620.455,616.2130000000001,614.395,611.505,630.0409999999999,618.211,629.336,623.855,616.008,625.925,622.72,623.864,613.7769999999999,614.5930000000001,609.8530000000001,612.2769999999999,625.545,622.7230000000001,620.646,626.269,611.725,615.054,615.138,611.31,612.1669999999999,612.121,620.814,613.83,617.966,614.244,611.422,618.263,616.693,619.594,620.1419999999999,630.17,610.299,609.9590000000001,614.52,622.487,624.256,618.964,625.9259999999999,635.05,611.428,618.8380000000001,628.159,620.373,616.12,612.934,623.1469999999999,624.7330000000001,626.936,620.73,625.595,625.698,627.437,613.284,615.663,623.869,612.536,624.165,616.781,624.643,611.807,610.246,620.006,630.707,612.149,613.711,614.533,612.758,613.127,609.972,612.4,613.891,613.425,612.994,612.374,616.989,617.328,618.786,612.548,611.697,615.069,611.148,617.627,614.124,613.03,611.726,614.629,614.786,615.174,614.769,615.225,609.226,609.531,617.2909999999999,619.599,612.775,622.508,610.688,614.368,613.289,612.868,615.472,610.482,623.816,613.373,619.475,615.543,611.43,612.409,611.493,610.898,621.566,616.354,612.222,614.752,613.506,617.467,628.113,621.967,615.946,625.569,619.624,626.9780000000001,614.398,612.173,611.294,621.1709999999999,617.144,612.806,614.684,623.018,619.082,612.689,615.538
27.75,111.0,611.206,620.194,615.84,614.285,612.69,631.059,618.073,629.984,622.444,615.998,625.861,623.349,624.128,613.508,615.758,610.062,612.663,625.687,623.132,620.341,626.248,611.023,614.6669999999999,614.886,611.121,612.283,612.742,620.545,614.201,618.409,614.547,611.615,618.643,616.156,618.76,620.649,628.7230000000001,610.4069999999999,609.384,614.332,621.59,624.635,618.297,626.266,636.113,611.755,617.7230000000001,629.311,620.229,616.109,613.5,624.023,625.05,625.41,620.675,625.308,627.738,628.391,613.8580000000001,616.264,623.08,612.651,624.024,616.258,624.321,612.2819999999999,609.8,619.014,631.4680000000001,612.206,613.918,613.991,613.2,613.45,611.1569999999999,612.4019999999999,614.511,612.577,613.007,612.099,617.774,616.809,618.336,612.6669999999999,611.623,614.451,610.809,617.486,613.826,613.229,612.242,614.246,615.398,615.5409999999999,615.205,615.485,609.207,608.7909999999999,617.607,619.373,612.308,623.547,609.568,614.908,614.2080000000001,613.138,616.939,611.008,623.023,613.57,619.179,615.384,611.638,612.156,611.118,611.569,621.896,616.284,611.474,615.072,613.556,617.4,628.434,621.764,615.684,625.408,619.51,626.997,615.1990000000001,612.547,613.74,621.014,617.797,614.219,613.6709999999999,624.013,618.28,613.227,615.789
28.0,112.0,612.006,619.816,615.73,614.303,612.254,629.9630000000001,618.309,628.966,623.531,615.618,626.159,622.936,625.653,613.106,614.8580000000001,609.97,612.859,625.097,622.696,619.678,626.831,610.479,614.786,615.81,611.114,612.1709999999999,611.836,620.0419999999999,614.629,617.814,615.278,610.957,619.183,616.391,619.259,619.766,630.1,610.819,610.049,614.985,622.044,624.8430000000001,620.116,625.936,636.453,611.149,618.49,629.111,620.284,615.659,613.653,623.789,623.91,625.225,619.48,624.414,627.01,628.73,614.173,616.5319999999999,624.044,612.942,623.846,616.3480000000001,625.825,612.436,610.322,619.674,630.29,612.286,615.396,615.32,612.864,613.4590000000001,611.499,611.799,613.758,612.0319999999999,612.4730000000001,611.813,617.4830000000001,618.029,618.508,613.275,611.635,615.086,611.623,617.427,614.685,613.116,611.686,614.311,614.847,615.415,616.4490000000001,615.395,609.151,609.474,618.289,620.198,612.113,623.276,610.055,614.067,613.943,613.111,614.86,610.873,624.005,614.621,619.494,615.247,611.6669999999999,613.082,612.354,612.127,622.613,616.202,611.922,615.159,613.613,617.745,628.13,621.339,616.094,624.993,619.961,628.284,615.126,612.56,613.298,620.33,618.3330000000001,613.953,613.813,623.4580000000001,618.512,613.398,615.1569999999999
28.25,113.0,611.535,620.038,615.56,614.452,611.5219999999999,629.195,618.469,629.33,622.749,616.806,626.136,621.7719999999999,624.466,613.9630000000001,615.125,610.222,613.005,626.174,622.98,620.908,626.401,610.398,614.855,615.081,611.453,612.366,612.259,619.869,615.409,617.785,615.38,611.184,617.559,616.637,619.581,619.734,629.5319999999999,610.989,609.658,615.1469999999999,622.414,624.932,619.065,625.736,634.6030000000001,612.364,618.1519999999999,627.753,620.95,615.898,613.165,623.349,623.572,625.7909999999999,620.976,625.068,626.39,628.076,613.502,615.628,624.875,612.331,623.431,616.641,625.464,611.994,609.482,619.587,630.63,612.547,614.383,614.246,612.281,613.96,610.624,611.83,613.5319999999999,612.214,612.846,612.185,617.394,618.101,618.9590000000001,612.77,611.857,615.4830000000001,611.41,617.836,614.577,613.206,611.879,614.96,615.299,615.878,615.0740000000001,615.198,609.32,609.5409999999999,617.7080000000001,620.179,612.101,622.823,610.163,614.945,614.6519999999999,613.149,615.816,610.861,624.302,614.164,618.882,615.6,611.763,612.559,611.744,611.398,622.811,617.177,611.7040000000001,615.433,613.332,616.2280000000001,627.023,621.331,615.934,625.383,619.2080000000001,628.939,614.745,611.679,612.321,621.373,617.237,613.356,614.57,623.496,618.362,613.14,615.159
28.5,114.0,611.7769999999999,620.367,615.7230000000001,615.087,611.442,629.844,619.193,629.955,622.84,616.722,624.683,623.591,624.806,612.645,614.497,610.344,612.568,624.3380000000001,622.683,620.807,627.264,611.197,613.977,614.8969999999999,610.696,613.219,612.1669999999999,620.9,614.854,618.148,615.319,611.201,618.173,616.312,619.3919999999999,620.106,630.239,610.255,610.082,613.911,622.317,624.17,619.156,625.456,634.793,611.65,618.585,627.418,621.524,615.715,612.634,623.49,623.148,625.214,620.554,624.354,627.471,628.086,612.656,616.428,624.049,612.9490000000001,623.746,616.057,625.151,611.849,610.442,619.17,630.222,612.964,614.619,614.316,612.6419999999999,614.003,611.4590000000001,612.307,613.97,612.928,613.24,612.187,617.604,618.008,618.344,612.436,611.425,614.896,611.155,617.141,613.722,613.102,611.684,614.173,615.654,615.819,615.122,615.446,609.125,609.2669999999999,618.4119999999999,619.254,611.94,622.988,610.38,614.266,614.132,612.935,615.387,610.359,623.729,613.894,619.258,615.337,611.553,612.259,611.069,611.72,622.867,616.086,611.6,615.039,613.7769999999999,618.461,627.3340000000001,620.984,616.255,625.257,620.306,627.4069999999999,614.3969999999999,612.0830000000001,614.036,621.568,618.249,613.303,614.264,623.305,618.47,613.21,615.011
28.75,115.0,611.905,619.148,615.607,615.173,611.639,628.861,617.549,629.126,623.248,617.113,624.869,623.24,624.413,613.816,614.827,610.418,612.457,625.831,622.996,620.722,627.043,611.132,614.531,613.835,611.398,612.974,611.476,620.5830000000001,614.669,619.369,615.42,611.2080000000001,617.384,615.7090000000001,619.251,620.509,628.371,610.609,610.538,614.2669999999999,621.549,623.8,618.932,625.695,635.648,612.023,618.186,629.055,620.854,616.121,613.355,623.5169999999999,623.308,625.04,620.145,624.375,627.055,627.814,613.553,616.08,623.872,613.16,623.5319999999999,615.696,625.717,613.293,610.495,619.232,629.086,612.552,614.494,614.83,612.4680000000001,614.18,610.996,611.932,612.8290000000001,613.159,612.993,611.418,617.806,617.882,618.371,613.081,612.113,615.812,610.7819999999999,617.096,613.569,613.54,611.9490000000001,614.92,616.16,615.222,615.9540000000001,615.57,609.355,609.361,619.013,618.779,613.057,623.154,609.841,614.511,614.805,612.498,615.57,611.525,623.276,614.252,619.226,615.126,612.031,612.731,611.47,612.337,622.357,615.869,611.056,614.806,613.927,617.414,626.357,621.432,615.9069999999999,625.175,620.265,626.8969999999999,614.83,612.729,613.818,621.22,617.479,613.849,614.172,623.909,618.4209999999999,613.024,615.998
29.0,116.0,611.0930000000001,619.201,615.887,614.3290000000001,612.151,628.784,618.429,630.394,622.808,616.57,624.566,622.582,623.81,613.808,614.529,609.756,612.8330000000001,625.534,623.739,621.061,627.052,610.439,615.1030000000001,615.16,611.576,612.441,611.638,620.373,614.141,617.58,615.163,611.759,618.664,616.627,619.351,620.533,629.935,610.494,610.1709999999999,615.422,621.054,624.207,619.285,626.149,634.155,612.139,617.751,628.036,621.581,616.286,613.4630000000001,622.747,623.2180000000001,624.93,619.474,624.382,626.557,627.4169999999999,613.2230000000001,615.749,623.187,613.148,623.082,615.3530000000001,624.0419999999999,612.118,609.918,619.1469999999999,629.568,613.314,613.865,614.398,612.776,614.321,611.128,611.7919999999999,614.317,613.492,612.827,611.6569999999999,617.275,616.979,617.191,613.181,611.047,615.27,610.8009999999999,617.751,614.281,613.122,611.862,615.138,615.6990000000001,615.525,615.2080000000001,615.271,609.263,608.779,618.224,620.1,612.101,623.521,609.8,614.903,613.955,613.012,616.284,610.591,624.28,614.731,618.362,616.363,612.308,612.24,611.11,611.602,621.656,616.474,611.9209999999999,615.543,613.867,617.13,627.362,620.756,615.2080000000001,626.1669999999999,619.0369999999999,628.969,614.682,611.976,613.485,620.706,617.313,613.9630000000001,614.357,622.4169999999999,617.975,613.769,615.567
29.25,117.0,611.451,619.61,615.27,614.048,611.5419999999999,628.182,617.893,629.369,622.529,617.078,624.3290000000001,623.331,623.529,613.534,615.867,609.8009999999999,612.864,625.484,622.251,621.163,626.486,610.877,615.5459999999999,615.559,611.279,613.539,612.1519999999999,619.437,614.3969999999999,617.743,614.76,612.494,617.982,616.021,619.169,620.816,629.899,609.89,610.932,614.879,621.0740000000001,624.198,619.031,625.68,635.0409999999999,611.862,618.685,627.77,621.154,615.641,613.893,622.724,623.793,624.316,619.31,623.993,627.091,628.125,613.1519999999999,616.734,622.749,612.4259999999999,623.359,615.955,625.366,612.382,609.918,618.841,628.3919999999999,612.707,614.761,615.119,613.107,613.774,611.754,611.809,613.244,612.252,613.794,611.779,617.659,617.807,617.702,613.561,611.5830000000001,615.435,611.183,618.481,613.986,612.404,611.991,615.797,615.475,615.751,615.327,615.4159999999999,608.73,610.2919999999999,619.568,618.617,612.544,622.508,610.266,615.443,614.227,612.702,615.174,610.9780000000001,622.979,614.298,619.311,615.988,611.487,612.418,611.114,611.425,621.194,615.844,611.606,614.873,613.9780000000001,618.594,626.528,621.025,615.518,625.771,619.806,627.9630000000001,615.111,612.269,613.831,621.237,617.536,612.984,614.682,622.424,618.5830000000001,614.425,614.0
