 ,X,Y
1,114.003,19.034
2,111.981,19.837
3,109.857,20.730
4,107.688,21.697
5,105.535,22.722
6,103.455,23.789
7,101.502,24.884
8,99.678,25.988
9,97.961,27.086
10,96.329,28.160
11,94.759,29.194
12,93.232,30.182
13,91.740,31.152
14,90.275,32.135
15,88.829,33.162
16,87.395,34.256
17,85.969,35.417
18,84.544,36.643
19,83.118,37.928
20,81.688,39.269
21,80.272,40.645
22,78.895,42.033
23,77.579,43.411
24,76.347,44.757
25,75.168,46.057
26,73.964,47.308
27,72.656,48.506
28,71.170,49.648
29,69.531,50.753
30,67.851,51.856
31,66.245,52.994
32,64.827,54.202
33,63.661,55.505
34,62.666,56.891
35,61.740,58.340
36,60.779,59.834
37,59.718,61.356
38,58.570,62.884
39,57.358,64.399
40,56.105,65.879
41,54.836,67.312
42,53.585,68.721
43,52.393,70.138
44,51.297,71.597
45,50.335,73.131
46,49.510,74.748
47,48.812,76.448
48,48.227,78.228
49,47.742,80.084
50,47.319,81.986
51,46.901,83.881
52,46.430,85.718
53,45.847,87.442
54,45.133,89.036
55,44.337,90.552
56,43.518,92.046
57,42.736,93.580
58,42.011,95.185
59,41.311,96.861
60,40.601,98.602
61,39.844,100.403
62,39.023,102.257
63,38.160,104.154
64,37.286,106.081
65,36.428,108.028
66,35.617,109.981
67,34.869,111.935
68,34.192,113.884
69,33.590,115.825
70,33.071,117.755
71,32.633,119.668
72,32.231,121.556
73,31.803,123.409
74,31.288,125.217
75,30.625,126.969
76,29.804,128.664
77,28.854,130.306
78,27.808,131.899
79,26.700,133.447
80,25.551,134.951
81,24.368,136.404
82,23.155,137.797
83,21.917,139.122
84,20.660,140.382
85,19.398,141.609
86,18.145,142.844
87,16.917,144.128
88,15.721,145.487
89,14.542,146.907
90,13.363,148.367
91,12.162,149.842
92,10.929,151.318
93,9.701,152.819
94,8.536,154.385
95,7.490,156.055
96,6.616,157.867
97,5.940,159.812
98,5.454,161.828
99,5.145,163.850
100,5.005,165.815
101,5.023,167.671
102,5.191,169.436
103,5.502,171.151
104,5.949,172.856
105,6.521,174.588
106,7.187,176.363
107,7.907,178.188
108,8.643,180.072
109,9.356,182.021
110,10.032,184.016
111,10.680,186.011
112,11.307,187.957
113,11.924,189.807
114,12.545,191.522
115,13.220,193.110
116,14.011,194.596
117,14.980,196.005
118,16.170,197.354
119,17.549,198.625
120,19.059,199.791
121,20.645,200.825
122,22.258,201.705
123,23.896,202.459
124,25.580,203.137
125,27.332,203.789
126,29.169,204.462
127,31.084,205.157
128,33.047,205.839
129,35.029,206.476
130,37.001,207.034
131,38.937,207.494
132,40.827,207.903
133,42.667,208.324
134,44.451,208.819
135,46.174,209.444
136,47.854,210.178
137,49.520,210.956
138,51.202,211.709
139,52.929,212.373
140,54.714,212.926
141,56.559,213.385
142,58.465,213.771
143,60.432,214.102
144,62.457,214.392
145,64.534,214.637
146,66.653,214.835
147,68.807,214.979
148,70.986,215.067
149,73.183,215.102
150,75.392,215.101
151,77.606,215.077
152,79.820,215.048
153,82.026,215.026
154,84.225,215.020
155,86.423,215.022
156,88.626,215.029
157,90.841,215.034
158,93.074,215.033
159,95.331,215.025
160,97.614,215.017
161,99.926,215.013
162,102.271,215.020
163,104.652,215.042
164,107.064,215.079
165,109.490,215.115
166,111.910,215.133
167,114.306,215.117
168,116.658,215.050
169,118.950,214.918
170,121.187,214.734
171,123.381,214.517
172,125.546,214.287
173,127.692,214.065
174,129.832,213.866
175,131.960,213.681
176,134.068,213.489
177,136.146,213.272
178,138.184,213.008
179,140.178,212.683
180,142.144,212.292
181,144.100,211.834
182,146.063,211.308
183,148.050,210.713
184,150.047,210.034
185,152.013,209.249
186,153.904,208.332
187,155.678,207.260
188,157.300,206.016
189,158.785,204.629
190,160.174,203.153
191,161.506,201.638
192,162.822,200.137
193,164.142,198.684
194,165.450,197.274
195,166.725,195.902
196,167.947,194.559
197,169.099,193.233
198,170.169,191.888
199,171.151,190.480
200,172.039,188.966
201,172.832,187.325
202,173.557,185.607
203,174.246,183.878
204,174.930,182.205
205,175.637,180.638
206,176.381,179.136
207,177.168,177.625
208,178.004,176.032
209,178.887,174.302
210,179.787,172.448
211,180.665,170.502
212,181.479,168.494
213,182.192,166.455
214,182.782,164.404
215,183.255,162.338
216,183.623,160.252
217,183.896,158.139
218,184.084,155.995
219,184.194,153.819
220,184.228,151.618
221,184.190,149.397
222,184.083,147.161
223,183.907,144.918
224,183.672,142.670
225,183.389,140.419
226,183.069,138.168
227,182.724,135.916
228,182.367,133.667
229,182.011,131.432
230,181.671,129.232
231,181.366,127.093
232,181.109,125.038
233,180.918,123.089
234,180.787,121.230
235,180.687,119.397
236,180.591,117.528
237,180.470,115.557
238,180.298,113.463
239,180.056,111.308
240,179.727,109.165
241,179.294,107.109
242,178.739,105.209
243,178.072,103.473
244,177.329,101.829
245,176.550,100.204
246,175.774,98.523
247,175.029,96.752
248,174.324,94.918
249,173.664,93.059
250,173.058,91.210
251,172.509,89.397
252,172.014,87.595
253,171.567,85.761
254,171.160,83.853
255,170.789,81.831
256,170.463,79.697
257,170.205,77.483
258,170.039,75.225
259,169.986,72.956
260,170.068,70.710
261,170.261,68.495
262,170.511,66.300
263,170.761,64.113
264,170.954,61.924
265,171.036,59.721
266,170.987,57.514
267,170.816,55.325
268,170.529,53.178
269,170.135,51.097
270,169.642,49.105
271,169.046,47.220
272,168.342,45.461
273,167.520,43.846
274,166.576,42.389
275,165.518,41.056
276,164.379,39.748
277,163.191,38.366
278,161.987,36.812
279,160.770,35.075
280,159.512,33.253
281,158.180,31.451
282,156.745,29.773
283,155.177,28.318
284,153.487,27.100
285,151.723,26.046
286,149.937,25.082
287,148.179,24.133
288,146.490,23.141
289,144.855,22.134
290,143.241,21.172
291,141.615,20.314
292,139.944,19.614
293,138.202,19.070
294,136.367,18.637
295,134.419,18.271
296,132.336,17.926
297,130.129,17.590
298,127.861,17.296
299,125.601,17.087
300,123.417,17.001
301,121.375,17.079
302,119.490,17.340
303,117.687,17.766
304,115.885,18.337
305,114.003,19.034
