TimesH,Frame,60,81,82,84,86,87,88,89,93,101,102,104,113,116,119,120,121,129,130,131,133,134,135,143,144,147,152,155,156,157,163,164,165,172,175,177,178,179,180,182,185,187,189,193,199,205,208,212,213,220,222,227,232,233,234,238,242,244,251,252,261,267,270,283,285,310,494,523,577,591,662
51.25,205.0,611.757,616.0509999999999,613.806,610.741,612.32,613.19,613.4830000000001,612.2769999999999,615.339,610.744,613.535,612.388,617.069,620.131,614.257,612.878,615.59,616.443,619.031,616.364,615.319,618.27,620.95,618.63,614.65,611.856,632.881,626.288,618.504,627.68,629.052,630.369,620.6990000000001,619.141,627.192,625.078,614.841,621.544,627.058,619.464,627.937,616.5880000000001,624.691,622.497,625.876,612.2819999999999,632.409,620.269,618.128,621.099,618.759,622.9780000000001,615.594,619.135,635.033,626.855,626.5369999999999,634.351,619.443,621.922,624.7769999999999,621.494,616.496,617.4730000000001,619.095,616.594,,,,,
51.5,206.0,611.933,616.253,612.5459999999999,611.686,612.692,614.038,611.896,612.577,614.903,610.1030000000001,613.2040000000001,612.308,617.988,621.023,614.489,611.765,614.873,616.768,619.17,617.695,615.5319999999999,618.132,620.374,619.561,615.682,611.399,632.828,626.719,618.602,628.347,628.758,630.927,619.87,618.939,627.197,625.505,614.9830000000001,621.6030000000001,625.771,619.6,628.6469999999999,617.471,625.359,622.259,625.5219999999999,612.184,633.168,620.007,619.217,620.707,620.529,623.054,616.14,618.763,634.031,626.881,625.948,635.423,620.23,621.9069999999999,626.993,621.357,615.9490000000001,617.635,619.96,616.304,,,,,
51.75,207.0,611.809,615.663,612.923,610.68,612.332,612.8380000000001,611.87,612.255,616.422,610.7180000000001,613.558,612.0880000000001,618.735,621.248,614.482,613.005,615.634,616.798,619.045,616.665,615.119,618.406,621.6669999999999,619.337,615.989,610.832,632.469,628.266,618.2959999999999,628.636,627.998,631.4580000000001,620.444,619.89,628.758,625.001,615.678,621.4259999999999,627.732,620.538,629.497,617.967,625.058,623.259,626.694,612.1619999999999,634.2,619.325,618.9540000000001,621.783,619.305,622.9259999999999,615.776,618.942,635.639,626.342,624.929,635.372,619.946,622.396,625.066,621.678,616.5319999999999,618.0409999999999,620.615,616.196,,,,,
52.0,208.0,611.518,615.398,613.049,611.085,612.863,613.5269999999999,612.344,612.556,615.015,610.91,613.914,612.7869999999999,618.625,621.259,614.408,612.41,616.116,617.367,620.559,619.346,615.734,618.529,622.048,619.758,616.231,611.4630000000001,633.019,627.3330000000001,619.211,629.6569999999999,628.627,631.65,620.114,619.1619999999999,628.632,624.94,614.464,622.539,627.341,620.2080000000001,628.337,618.37,625.087,622.294,625.618,612.067,632.975,620.089,618.794,621.0219999999999,620.746,623.225,615.012,619.317,635.393,626.512,624.764,634.7090000000001,620.411,622.205,625.808,622.058,616.653,617.739,619.612,617.399,,,,,
52.25,209.0,612.766,615.138,613.288,611.035,612.961,614.007,611.802,612.097,615.571,610.908,613.86,612.4259999999999,618.891,621.158,615.591,612.391,615.635,617.948,619.604,617.496,615.566,618.4540000000001,621.881,619.164,616.264,611.625,632.604,628.104,619.881,629.085,627.48,632.957,620.702,619.111,629.331,626.0980000000001,615.1030000000001,621.972,627.433,620.687,629.592,617.262,625.019,622.617,627.425,611.382,635.1469999999999,620.4119999999999,619.883,622.377,620.007,623.092,615.481,619.097,636.734,626.514,625.794,635.7819999999999,619.827,622.938,626.2130000000001,622.286,616.785,617.393,620.761,616.766,,,,,
52.5,210.0,612.1519999999999,616.072,613.369,612.155,613.4209999999999,613.595,612.524,612.434,615.557,611.639,613.817,612.961,619.063,621.444,615.263,613.023,615.577,617.961,619.93,617.442,615.467,619.513,621.9580000000001,619.391,616.56,611.714,634.42,629.501,620.706,630.294,628.484,633.165,621.029,620.113,628.747,626.2080000000001,615.2869999999999,621.935,627.528,620.609,628.597,617.444,625.477,622.687,626.681,612.806,634.644,620.719,619.376,622.534,620.141,623.5409999999999,616.225,619.668,637.033,626.533,625.641,635.599,620.922,622.876,625.674,621.986,616.9119999999999,618.184,620.432,617.625,,,,,
52.75,211.0,612.399,614.731,613.668,611.113,613.169,613.866,612.169,612.165,615.599,610.57,614.511,612.849,619.707,621.707,615.525,612.724,615.9119999999999,618.41,618.981,617.263,615.634,619.429,621.79,620.132,616.232,611.5880000000001,632.706,630.406,620.067,628.701,628.802,633.84,621.264,618.88,629.746,626.251,614.721,622.51,627.331,621.765,630.028,617.404,625.134,623.253,625.766,612.9259999999999,634.466,620.222,619.7869999999999,621.49,620.146,623.953,615.997,620.2869999999999,636.226,627.15,625.761,635.129,621.225,622.2769999999999,627.125,621.611,616.977,619.013,619.919,617.493,,,,,
53.0,212.0,612.351,616.1659999999999,612.211,610.401,612.71,613.918,612.1519999999999,611.302,615.505,611.057,615.105,612.672,619.005,621.698,615.064,612.293,615.609,618.127,620.0459999999999,617.38,615.3290000000001,620.639,622.677,620.721,616.359,611.684,632.475,629.813,619.993,629.846,629.545,634.241,621.178,618.828,628.4830000000001,627.819,615.65,622.998,627.7919999999999,621.364,630.864,617.436,625.014,622.144,626.651,612.164,634.25,620.082,621.571,622.394,621.117,624.352,615.993,619.761,637.776,627.226,626.245,635.205,620.948,623.387,626.572,623.059,617.183,619.1669999999999,621.133,618.658,,,,,
53.25,213.0,612.411,615.911,613.066,611.44,613.428,613.6419999999999,612.62,612.38,614.99,610.51,614.43,612.83,619.52,620.9209999999999,614.59,612.168,615.337,617.793,619.431,617.496,615.322,619.686,621.681,619.273,617.217,610.879,633.637,629.1,621.446,629.84,628.318,635.177,621.736,619.2230000000001,629.149,627.862,614.638,622.304,628.779,621.456,630.1709999999999,617.7769999999999,625.263,622.89,626.383,612.29,634.26,619.566,620.982,621.33,621.501,625.15,616.6,619.405,637.841,627.514,625.419,635.77,620.141,622.11,626.153,622.568,618.119,618.682,619.5740000000001,618.227,,,,,
53.5,214.0,612.156,615.1759999999999,612.98,611.819,613.442,614.0169999999999,611.79,611.765,614.633,610.6030000000001,613.867,612.883,619.998,620.7819999999999,614.311,612.74,614.753,617.743,619.7080000000001,617.295,614.993,619.732,623.004,620.075,616.386,611.082,632.25,628.735,620.509,630.383,627.381,634.495,621.867,620.87,629.434,629.109,615.067,622.094,629.0930000000001,621.225,630.415,618.1030000000001,625.443,623.319,625.793,612.547,633.674,620.597,621.281,621.547,620.5169999999999,625.716,616.362,619.67,638.577,626.336,626.245,636.975,620.471,622.675,626.809,622.072,618.048,618.048,620.207,618.585,,,,,
53.75,215.0,612.118,614.914,613.071,611.2080000000001,612.844,613.7769999999999,612.559,612.195,614.788,611.007,614.641,613.879,620.052,620.928,615.311,612.559,615.135,617.97,620.406,617.529,615.313,620.94,622.9730000000001,620.057,617.7130000000001,611.007,633.137,630.0459999999999,620.825,630.899,628.0409999999999,634.799,622.381,618.747,630.082,629.309,614.563,621.842,627.7869999999999,621.185,631.637,617.931,625.813,622.905,625.76,612.3240000000001,633.79,619.883,621.349,621.484,620.8330000000001,624.672,616.739,620.375,638.1030000000001,627.211,626.507,636.693,620.306,623.196,627.544,622.226,617.634,618.2959999999999,620.55,618.865,,,,,
54.0,216.0,611.886,615.547,613.238,611.465,612.9630000000001,613.748,612.393,612.2080000000001,615.5790000000001,611.529,614.976,613.262,620.45,620.677,614.461,613.091,615.18,618.139,619.9590000000001,618.9730000000001,615.313,620.845,622.42,619.19,617.494,611.4159999999999,633.827,630.435,621.9730000000001,630.431,629.17,634.799,621.952,619.393,630.069,628.663,614.942,622.884,628.529,621.413,629.7769999999999,618.406,626.8430000000001,622.678,626.2090000000001,612.98,633.619,620.089,621.673,621.8,621.976,625.505,616.178,619.773,637.09,626.288,626.055,636.887,621.12,622.492,627.2180000000001,622.479,617.722,619.464,620.9159999999999,619.16,,,,,
54.25,217.0,613.384,614.65,613.25,610.453,613.327,614.536,612.0219999999999,612.425,615.677,611.913,614.8380000000001,612.74,620.429,620.714,614.866,613.31,615.31,617.052,620.0269999999999,618.077,614.638,619.852,622.361,620.776,618.001,611.453,633.859,630.485,622.339,629.81,627.544,635.256,621.865,619.93,629.028,630.0790000000001,614.7769999999999,623.175,628.904,622.702,629.323,617.874,626.117,624.315,624.847,611.928,634.1659999999999,619.679,622.655,621.813,622.1519999999999,625.357,616.4119999999999,619.965,636.2080000000001,626.487,625.549,635.889,619.83,623.381,626.7,621.999,618.559,619.371,620.557,619.494,,,,,
54.5,218.0,612.633,615.781,614.029,611.409,613.068,613.956,611.72,611.985,615.1519999999999,611.908,613.265,612.552,620.8009999999999,621.441,615.554,612.446,614.948,617.935,620.205,617.966,615.425,621.269,622.653,620.561,617.168,611.2230000000001,633.997,630.566,622.797,630.226,627.497,636.031,622.827,619.862,630.55,630.4259999999999,614.797,622.739,627.489,622.009,630.066,618.265,625.893,623.232,625.554,612.72,632.0840000000001,619.835,623.404,621.22,621.896,626.2769999999999,617.124,620.632,636.693,626.844,625.455,634.8430000000001,621.238,623.724,626.943,621.861,618.281,618.961,620.019,618.71,630.411,,,,
54.75,219.0,611.8430000000001,614.529,612.7909999999999,610.927,613.515,613.726,612.2,612.557,614.756,611.931,613.716,613.326,620.5369999999999,621.513,615.009,612.413,614.864,617.776,620.8330000000001,618.386,614.869,620.104,622.872,620.427,618.494,611.278,634.639,630.004,623.17,630.212,627.906,635.422,622.491,619.493,629.67,629.91,615.1619999999999,623.538,627.781,621.639,629.582,618.717,626.925,623.165,625.274,612.571,633.414,619.2180000000001,623.453,621.561,621.7869999999999,625.327,616.249,621.305,637.0740000000001,627.605,625.931,634.837,620.062,622.424,627.7230000000001,622.581,617.306,619.016,620.991,620.1669999999999,629.5269999999999,,,,
55.0,220.0,611.893,614.408,612.888,611.411,613.111,614.429,612.7869999999999,612.0840000000001,614.385,612.013,614.625,612.555,620.297,621.774,614.831,612.974,614.747,616.6659999999999,620.012,619.566,614.4,620.339,622.999,620.876,618.043,611.759,633.922,628.8009999999999,622.568,629.015,627.307,635.4259999999999,622.716,619.339,630.048,630.847,614.435,623.451,627.387,620.7080000000001,629.413,618.203,625.493,622.568,625.5459999999999,613.432,631.939,619.232,623.313,621.487,621.502,625.1419999999999,616.634,620.913,636.9209999999999,625.663,624.9730000000001,634.886,620.979,621.886,627.232,621.825,617.886,619.198,620.438,620.261,629.0880000000001,,,,
55.25,221.0,611.525,614.37,613.248,611.632,613.316,613.64,611.865,612.231,615.012,611.659,612.232,613.1569999999999,620.7130000000001,622.2769999999999,616.5269999999999,612.385,614.3,617.371,619.8530000000001,617.92,614.763,620.832,622.151,618.572,618.0219999999999,611.5269999999999,633.614,628.933,623.201,630.673,627.018,637.07,622.572,619.518,630.019,630.643,614.45,623.5169999999999,627.995,621.798,627.78,618.439,626.258,622.455,624.835,612.607,631.7130000000001,619.438,624.016,620.3530000000001,622.68,625.513,616.689,620.347,636.488,625.467,625.765,635.325,619.585,623.289,627.594,622.438,618.539,617.9680000000001,620.4590000000001,620.576,628.94,,,,
55.5,222.0,611.88,613.054,612.842,611.118,612.986,613.391,612.5459999999999,611.794,614.998,612.1990000000001,613.51,613.068,620.491,621.562,614.46,612.737,614.753,616.5880000000001,619.617,618.365,614.749,620.861,622.179,620.148,618.774,611.373,634.887,629.028,623.776,628.898,627.016,635.874,621.873,620.035,629.5980000000001,630.807,614.751,622.3340000000001,626.758,620.823,627.284,618.132,625.806,621.947,624.119,612.456,632.104,619.011,623.193,619.815,621.377,625.245,616.41,620.6619999999999,637.0269999999999,625.768,625.573,634.3330000000001,620.244,622.107,627.4490000000001,621.589,618.754,618.855,620.005,620.726,627.969,,,,
55.75,223.0,611.993,613.984,613.22,611.304,612.891,614.432,612.658,612.6569999999999,613.97,610.865,613.1759999999999,612.62,620.742,621.374,615.2669999999999,611.744,613.878,617.781,619.405,618.23,614.124,619.68,621.7719999999999,619.499,618.149,611.538,633.2180000000001,628.374,623.631,628.7959999999999,626.5980000000001,636.308,622.604,619.489,629.525,630.389,614.87,621.933,628.309,622.328,628.141,617.9590000000001,626.255,622.009,625.168,612.428,631.45,618.749,623.319,620.077,621.575,625.269,616.864,620.396,635.7819999999999,624.312,624.947,634.156,620.567,622.2330000000001,627.373,621.7919999999999,617.544,618.976,620.227,,628.295,614.679,,,
56.0,224.0,611.971,614.602,613.101,611.111,612.821,612.826,612.521,612.215,614.742,611.4580000000001,613.2280000000001,612.933,621.036,620.631,614.957,612.048,614.752,617.0269999999999,619.724,618.193,615.125,619.518,622.33,619.428,617.96,612.249,632.5740000000001,628.0,623.7769999999999,628.4019999999999,626.302,635.481,621.982,619.649,628.366,631.018,613.4780000000001,622.9019999999999,626.4209999999999,620.661,627.52,618.654,625.741,621.0409999999999,624.472,612.3240000000001,631.495,618.928,623.332,620.11,621.514,625.106,616.325,620.406,636.229,623.84,625.273,634.097,620.394,621.237,626.625,621.87,618.013,619.015,619.677,,628.255,614.672,,,
56.25,225.0,611.955,614.011,613.4119999999999,611.2769999999999,612.999,612.811,612.677,612.073,614.139,611.886,612.87,613.0,620.936,620.923,615.347,612.578,613.887,616.692,619.751,618.747,614.993,619.695,621.885,620.062,618.44,611.558,632.033,628.259,624.141,628.149,625.616,636.3,621.554,618.887,629.447,630.855,613.732,622.678,626.187,621.2130000000001,626.624,618.202,625.232,621.9259999999999,624.554,613.073,630.818,618.2040000000001,623.548,620.445,621.11,624.2090000000001,616.18,620.273,634.894,623.9540000000001,624.107,633.363,619.9019999999999,621.932,626.807,620.925,617.745,618.557,618.74,,627.9830000000001,613.867,,,
56.5,226.0,612.0319999999999,614.0369999999999,612.688,610.879,613.197,614.17,612.9259999999999,612.61,613.34,611.7330000000001,613.3580000000001,612.748,619.969,620.529,614.697,612.526,614.11,616.651,619.778,617.7180000000001,615.535,619.122,621.545,619.444,617.504,611.956,631.753,625.863,623.406,629.141,625.962,636.059,621.9119999999999,618.999,629.496,630.5319999999999,612.961,622.98,626.331,621.2130000000001,626.98,616.9159999999999,624.5980000000001,621.486,623.841,612.883,629.9159999999999,618.253,622.658,620.479,620.779,624.336,616.0930000000001,620.471,633.845,623.341,623.1419999999999,632.771,619.229,620.972,627.2959999999999,620.977,618.752,618.439,620.447,617.827,626.9159999999999,614.674,,,
56.75,227.0,611.776,613.874,611.982,611.758,612.781,613.4259999999999,612.035,612.571,613.947,611.331,612.877,612.855,619.807,620.966,615.371,612.273,614.244,616.058,619.355,617.847,614.337,619.486,621.596,620.3340000000001,616.572,611.683,631.641,625.305,622.675,628.232,626.2869999999999,635.3,621.4169999999999,619.705,629.123,629.299,613.32,621.761,626.144,621.69,625.872,616.863,624.5880000000001,620.997,623.595,612.847,629.44,618.664,622.141,619.7769999999999,620.746,624.65,615.503,619.113,633.086,623.221,623.599,631.577,619.776,620.434,626.778,621.121,618.369,618.804,618.69,616.903,627.386,614.948,,,
57.0,228.0,611.29,613.581,612.8480000000001,610.74,613.278,613.742,612.677,611.7909999999999,613.69,611.594,612.8430000000001,613.514,619.317,620.985,615.198,613.444,613.946,616.241,619.1080000000001,617.16,614.748,618.127,622.018,619.15,616.936,612.1469999999999,631.134,625.64,623.278,627.636,626.023,634.45,620.3530000000001,618.92,628.818,628.677,613.135,622.596,625.669,620.861,626.653,618.184,623.621,620.3919999999999,623.623,613.232,629.6,618.058,622.688,619.58,620.337,624.2180000000001,615.691,619.979,631.9580000000001,622.757,623.9119999999999,631.068,619.3,620.374,625.366,619.932,617.183,618.644,618.994,616.744,626.116,614.313,,,
57.25,229.0,611.786,613.2130000000001,613.452,611.026,612.6030000000001,613.347,611.961,612.184,614.097,612.106,613.031,612.721,619.811,620.186,613.691,611.6080000000001,614.245,616.386,619.1709999999999,616.401,614.69,617.8,620.67,619.614,617.1519999999999,611.813,631.401,624.4540000000001,624.4580000000001,627.04,625.987,636.262,621.687,618.991,628.16,627.72,612.778,621.854,625.4490000000001,620.624,625.404,617.489,624.224,620.7869999999999,623.24,612.236,628.393,617.443,622.9069999999999,618.617,619.586,623.884,615.618,619.035,632.2719999999999,622.7959999999999,622.087,630.0830000000001,618.906,620.496,626.023,620.219,617.619,618.566,618.693,617.303,625.692,614.12,,,
57.5,230.0,611.14,613.8330000000001,612.643,611.284,612.903,612.742,613.164,612.319,612.859,611.354,613.0880000000001,612.405,619.966,620.077,614.388,611.8530000000001,614.207,615.651,618.7230000000001,616.9159999999999,614.507,617.266,621.031,618.721,616.919,611.318,629.635,624.101,623.286,627.028,624.828,633.941,621.266,619.822,628.42,627.857,613.516,621.956,625.124,620.872,625.9730000000001,617.812,622.821,620.745,623.519,613.018,627.99,617.178,622.174,619.536,620.158,624.071,615.205,619.379,631.722,623.206,622.018,630.1619999999999,618.746,620.3380000000001,625.271,620.101,617.482,618.989,618.908,617.533,626.4540000000001,614.323,,,
57.75,231.0,610.779,613.1469999999999,611.91,610.806,612.773,613.155,612.393,611.564,613.313,611.399,613.479,611.918,619.797,618.981,613.944,611.837,613.91,615.6619999999999,618.99,617.35,614.55,617.158,619.161,618.545,617.06,610.873,631.035,623.943,622.489,626.729,624.249,633.9259999999999,620.744,619.555,627.51,627.812,613.373,621.047,624.3009999999999,619.385,624.85,617.234,622.9590000000001,618.885,622.316,612.944,629.143,617.024,621.617,618.609,619.675,624.097,614.552,618.224,631.156,621.923,622.289,630.055,619.415,620.276,624.714,619.274,617.331,617.942,618.66,617.798,626.4119999999999,614.41,,,
58.0,232.0,611.253,613.698,612.33,610.43,612.567,612.51,612.314,612.119,613.783,611.585,613.492,612.1519999999999,619.6469999999999,619.0740000000001,614.389,611.57,614.197,615.095,619.596,616.927,614.424,617.447,619.724,619.379,616.7280000000001,611.7959999999999,630.53,623.789,622.372,625.548,624.819,633.279,620.376,618.659,627.297,626.479,612.982,621.0509999999999,623.266,619.418,623.974,617.115,622.505,619.308,622.372,612.368,626.868,618.181,621.4580000000001,618.376,619.374,623.539,615.855,618.319,629.626,622.268,620.717,629.28,617.9540000000001,619.749,623.015,618.875,617.935,617.61,618.732,616.629,625.378,614.313,,,
58.25,233.0,611.6619999999999,613.226,612.7719999999999,610.789,612.751,612.511,612.867,611.569,612.9830000000001,611.086,613.68,612.411,618.558,618.7909999999999,613.6080000000001,611.799,614.586,614.629,618.686,616.161,614.63,616.845,619.686,617.472,616.121,612.253,629.812,623.87,621.081,624.956,625.219,632.495,620.683,618.491,626.189,626.245,613.257,620.063,624.289,618.586,624.094,616.561,622.569,619.947,622.1990000000001,613.192,626.991,616.719,621.862,618.099,618.82,622.661,615.47,618.408,630.327,621.577,621.327,627.914,618.895,619.389,624.323,619.319,617.049,617.535,618.435,615.8290000000001,624.707,614.418,622.913,,
58.5,234.0,611.68,613.6619999999999,612.923,610.432,612.195,612.711,612.59,611.193,612.423,611.651,613.104,612.015,618.779,619.7280000000001,613.745,610.467,613.609,614.763,619.1419999999999,616.048,615.011,616.7819999999999,619.075,618.761,616.004,611.369,629.508,622.477,621.687,624.866,624.0409999999999,632.674,619.371,618.014,626.361,625.938,613.06,620.335,623.141,619.16,624.131,616.736,622.245,619.485,621.982,612.295,626.141,616.86,621.725,617.7090000000001,617.821,622.351,614.669,618.16,627.9680000000001,620.841,620.545,628.019,618.278,619.12,623.63,618.869,617.034,617.336,618.211,616.996,623.901,614.216,622.305,,
