TimesH,Frame,0,1,5,7,9,11,13,15,16,18,23,24,27,28,29,31,33,37,38,39,44,46,48,49,50,51,52,54,56,57,60,61,62,64,66,69,83,85,100,104,106,107,108,109,110,112,118,123,124,126,127,139,144,153,156,162,165,172,176,180,184,186,194,196,200,202,204,207,208,209,213,215,217,219,223,225,226,228,234,236,241,243,252,258,267,268,269,271,273,274,275,276,277,280,282,287,288,296,320,387,412,443,452,585,689,858,883
215.75,863.0,611.847,611.432,613.451,611.215,610.883,619.6709999999999,615.7719999999999,611.6469999999999,614.184,614.703,612.163,613.075,614.996,613.717,612.012,610.826,612.442,614.664,616.049,617.805,611.149,612.945,614.009,616.19,612.887,612.622,611.007,615.44,610.942,615.428,616.014,614.372,612.839,615.726,613.465,613.194,613.2080000000001,614.729,612.0369999999999,614.386,613.781,613.631,612.95,611.5369999999999,614.515,613.624,610.919,612.07,610.957,611.023,613.423,612.058,,610.98,612.664,611.485,610.516,613.385,612.165,612.373,611.429,613.327,610.226,612.2090000000001,612.49,612.004,611.418,611.3919999999999,611.745,612.244,611.752,612.288,612.435,610.985,611.779,611.9169999999999,611.513,610.934,613.8,616.9169999999999,612.314,616.882,613.669,612.502,611.672,612.243,614.91,615.1519999999999,613.1519999999999,612.732,612.97,613.197,613.115,615.9209999999999,613.448,612.0409999999999,614.097,613.649,,,,,,,,,
216.0,864.0,613.075,611.304,614.1419999999999,611.469,611.998,622.31,619.4830000000001,612.308,616.069,614.952,614.193,614.533,615.1,613.091,611.922,610.253,613.884,615.32,619.286,619.335,610.548,612.375,612.822,618.0269999999999,613.317,610.7669999999999,610.677,615.133,610.047,616.695,615.621,614.571,612.661,617.034,614.779,615.11,611.832,614.928,612.086,613.3380000000001,613.895,613.0459999999999,613.492,610.695,617.123,612.952,610.191,612.354,610.4730000000001,611.595,613.474,610.573,,610.607,612.368,611.3430000000001,610.558,614.187,611.936,612.198,611.928,612.12,610.03,612.464,613.609,611.605,611.77,610.567,611.38,612.935,610.888,612.743,614.106,610.7,611.055,611.013,610.724,610.984,614.5,622.197,611.79,620.342,614.564,614.211,611.785,613.7719999999999,615.327,616.663,615.496,611.641,613.067,615.5169999999999,616.028,618.765,615.049,611.346,616.682,615.4119999999999,,,,,,,,,
216.25,865.0,613.327,610.5459999999999,613.673,611.8240000000001,612.653,624.5,619.741,613.456,615.596,614.832,615.044,614.685,615.3530000000001,613.53,612.138,610.124,614.214,615.913,621.455,619.047,611.512,612.684,614.044,618.643,614.525,611.566,609.756,616.038,610.836,615.95,616.072,614.4209999999999,612.6759999999999,617.67,614.6469999999999,615.015,612.3,615.5830000000001,612.234,613.766,614.925,613.637,613.9490000000001,611.2669999999999,616.664,613.077,610.241,611.721,611.0830000000001,611.261,612.2130000000001,611.033,612.857,610.885,613.043,612.298,610.2959999999999,613.557,611.945,611.386,611.766,613.891,611.101,612.3009999999999,613.312,611.918,611.007,610.552,611.688,613.768,610.8969999999999,614.025,613.534,611.038,610.872,610.638,610.081,609.9590000000001,616.195,623.703,611.7090000000001,620.924,615.806,614.386,612.6,615.237,616.894,618.175,616.099,612.649,613.0369999999999,617.0169999999999,617.214,619.911,615.504,611.243,617.043,615.488,,,,,,,,,
216.5,866.0,612.649,610.359,615.08,611.766,612.86,624.8530000000001,620.315,614.367,616.806,615.502,615.255,614.552,615.786,613.729,612.745,610.3969999999999,614.614,616.745,620.735,618.989,611.982,613.061,614.465,620.9169999999999,615.7040000000001,611.923,610.443,616.326,611.217,616.865,616.222,616.674,613.187,618.76,615.384,613.636,612.063,616.607,612.573,614.762,615.043,614.231,613.3240000000001,610.6709999999999,616.3530000000001,613.331,610.097,612.873,611.021,611.399,612.201,611.406,613.1519999999999,611.269,613.178,612.999,610.02,614.3330000000001,612.9,612.434,611.22,613.5319999999999,611.19,612.757,612.755,612.479,610.809,611.016,611.596,613.9730000000001,611.394,613.799,613.4259999999999,610.095,610.628,611.163,610.9490000000001,610.058,616.0740000000001,623.886,612.601,621.419,614.5319999999999,613.922,611.996,614.923,615.867,617.931,615.548,612.024,613.193,617.3380000000001,617.7819999999999,619.711,615.279,611.36,617.939,,,,,,,,,,
216.75,867.0,613.825,611.181,615.111,612.325,612.9830000000001,625.849,619.9780000000001,614.5419999999999,615.891,615.104,615.1759999999999,614.023,616.085,613.369,612.6,610.367,614.749,616.405,620.827,620.315,611.515,612.4159999999999,614.135,620.597,616.867,610.775,609.751,616.688,610.82,616.29,616.861,616.174,613.418,619.221,615.9069999999999,614.681,612.5219999999999,616.073,612.631,614.408,615.289,613.156,614.232,611.2080000000001,616.998,612.734,612.587,612.298,611.1569999999999,612.179,612.317,610.569,612.633,611.13,613.515,611.781,611.19,614.273,613.0269999999999,611.805,612.14,613.419,610.007,613.136,612.994,611.548,611.686,609.896,611.591,613.508,611.9830000000001,613.736,614.602,610.5319999999999,610.822,610.5419999999999,610.8290000000001,610.163,615.886,624.201,612.347,621.759,614.9590000000001,614.826,612.189,614.547,616.02,618.106,615.323,612.306,613.76,616.2719999999999,617.904,619.54,615.456,611.4590000000001,617.511,615.364,,,,,,,,,
217.0,868.0,614.346,610.692,615.194,612.624,612.56,624.6080000000001,622.401,613.499,616.134,615.01,616.048,615.507,616.62,613.9069999999999,612.934,610.243,615.05,616.9119999999999,622.1419999999999,619.899,612.231,614.298,614.4780000000001,621.054,616.83,611.762,610.312,617.19,610.5269999999999,616.095,617.111,615.962,614.011,618.1,616.418,613.899,611.614,615.273,612.51,614.21,615.253,614.66,614.346,611.494,616.31,612.7909999999999,610.685,613.457,611.447,613.15,612.332,611.396,613.097,610.175,613.901,612.148,610.5,614.242,613.122,612.284,612.5269999999999,613.885,609.962,614.404,613.6709999999999,611.5880000000001,610.547,610.467,611.881,614.386,611.465,612.814,614.558,613.3969999999999,611.317,610.587,610.795,610.964,615.813,623.214,612.6709999999999,621.92,614.446,613.363,612.163,613.925,616.904,618.126,616.0840000000001,612.197,614.264,617.805,618.2719999999999,620.0269999999999,615.271,611.313,618.172,615.434,,,,,,,,,
217.25,869.0,614.716,611.3009999999999,614.4780000000001,612.762,613.664,626.599,622.857,614.339,617.075,615.479,615.826,614.606,616.77,614.269,612.8919999999999,610.323,615.466,616.864,622.72,619.849,612.27,613.634,614.5219999999999,622.252,616.278,611.344,610.229,618.828,610.625,616.616,616.688,616.025,615.0319999999999,619.927,616.685,613.9830000000001,611.857,615.679,612.524,614.165,614.573,614.344,614.919,611.612,616.9490000000001,612.684,610.471,613.243,611.9209999999999,612.553,612.933,610.864,613.812,610.906,614.288,613.095,610.832,615.388,613.383,611.501,612.164,614.129,610.276,612.888,613.515,612.456,611.803,609.572,612.59,614.936,612.497,613.547,614.607,610.512,611.977,610.893,610.726,610.942,616.873,624.744,612.563,621.174,615.8,613.911,612.064,614.656,617.669,617.746,616.323,612.811,614.817,617.878,618.456,621.132,616.033,612.206,617.9540000000001,616.009,611.69,,,,,,,,
217.5,870.0,615.842,610.812,615.823,613.229,613.394,625.8969999999999,622.989,614.09,616.9019999999999,615.841,616.186,614.789,616.648,614.803,613.906,610.31,616.4490000000001,618.5790000000001,622.868,621.275,613.256,613.193,614.854,622.32,616.396,612.038,610.44,619.05,610.63,617.0219999999999,616.737,616.651,614.87,621.0409999999999,617.149,613.806,612.436,617.346,612.749,615.356,614.7869999999999,614.818,614.5830000000001,611.675,617.067,613.427,611.035,613.325,611.425,613.205,612.1569999999999,612.11,613.4540000000001,610.808,614.269,612.471,610.566,615.107,613.898,611.77,613.016,613.894,610.511,613.428,613.697,612.589,611.058,610.785,611.984,615.064,612.1659999999999,613.88,615.606,610.975,611.816,610.682,611.806,610.518,617.391,624.515,613.19,622.21,616.21,614.293,613.806,615.135,617.815,619.698,616.436,613.028,614.437,618.918,619.0930000000001,622.332,617.179,611.159,619.023,616.009,611.18,,,,,,,,
217.75,871.0,616.73,611.1080000000001,616.15,613.121,614.337,627.244,624.622,614.064,617.967,615.04,617.891,616.243,618.151,615.7,613.2130000000001,609.596,616.636,618.327,623.164,620.817,613.361,613.501,615.0169999999999,622.81,616.0,612.254,610.951,618.956,610.225,616.457,617.063,617.761,615.639,620.146,618.004,614.198,613.355,616.9830000000001,614.237,615.137,615.515,615.159,614.3530000000001,612.182,617.78,612.25,610.765,613.555,611.0930000000001,613.336,611.831,612.231,613.731,611.322,614.161,612.738,610.361,615.52,614.525,611.972,612.641,614.0840000000001,611.195,614.001,614.258,612.02,612.314,609.99,612.438,615.375,612.562,613.49,615.185,610.4580000000001,611.7230000000001,611.024,611.335,610.5880000000001,617.609,625.502,613.352,623.734,617.201,614.6519999999999,613.524,615.503,619.57,620.41,617.5319999999999,613.163,614.966,619.994,619.837,623.4,617.164,612.418,618.681,,611.85,,,,,,,,
218.0,872.0,617.149,611.189,616.884,613.056,613.504,628.179,624.663,614.755,618.735,616.091,617.502,615.988,617.163,615.601,613.895,609.856,616.852,618.703,624.254,620.74,613.6,613.974,615.735,623.189,616.351,612.2959999999999,610.281,621.15,610.577,616.975,616.705,617.1,615.434,620.674,618.92,613.852,612.7819999999999,617.6080000000001,614.654,615.751,615.2130000000001,615.924,614.882,611.7330000000001,617.9159999999999,613.84,611.501,613.0419999999999,612.313,614.071,612.68,611.63,614.945,612.113,614.659,613.0740000000001,610.768,615.38,614.372,612.604,612.911,614.745,610.482,614.217,614.697,612.534,611.659,611.318,611.948,616.2080000000001,613.352,613.752,614.798,611.201,612.125,611.002,611.307,610.729,618.9730000000001,625.621,613.681,623.539,616.471,614.863,613.974,615.246,620.379,620.403,618.067,613.424,614.585,620.312,620.273,624.047,617.058,612.997,618.89,,612.55,,,,,,,,
218.25,873.0,617.6759999999999,610.703,616.987,613.523,613.836,628.059,625.341,614.802,619.597,617.491,618.194,615.868,618.904,616.023,614.293,609.83,616.371,617.863,624.297,621.545,613.871,615.004,615.592,623.946,617.0,612.303,610.516,622.505,612.357,616.4590000000001,616.714,618.175,616.415,622.45,618.837,614.5269999999999,613.076,617.764,613.771,616.73,615.753,616.554,615.597,612.109,617.711,613.401,611.731,613.354,612.336,613.336,612.257,612.04,615.308,611.386,615.028,612.997,610.7,615.592,614.518,613.339,612.638,614.852,610.976,614.092,614.929,613.005,611.705,610.717,613.014,616.255,613.092,613.77,615.372,611.252,612.359,610.898,611.944,610.1709999999999,620.687,625.859,614.9680000000001,623.561,617.66,614.655,614.697,615.512,620.835,621.7040000000001,617.8480000000001,612.742,615.9259999999999,620.988,621.705,624.991,617.696,612.109,619.804,,612.288,,,,,,,,
218.5,874.0,618.719,611.0930000000001,618.6519999999999,613.385,613.982,629.7230000000001,626.1659999999999,614.881,619.539,616.822,618.428,616.876,619.117,616.669,615.019,610.161,618.595,619.2130000000001,625.187,621.955,614.018,614.655,615.505,623.4540000000001,617.211,612.261,611.067,623.206,610.985,617.495,617.438,617.8919999999999,617.15,622.784,620.1990000000001,614.757,613.212,618.299,614.14,616.763,616.5980000000001,617.937,616.148,611.868,618.1419999999999,613.65,611.557,613.844,612.6469999999999,615.036,613.33,612.689,614.942,611.5169999999999,615.148,613.384,611.707,616.566,616.179,613.8530000000001,612.877,614.806,610.531,613.859,614.625,613.006,613.263,610.633,612.7080000000001,615.774,613.5509999999999,615.163,615.148,611.102,612.4590000000001,611.503,612.419,611.09,618.879,626.775,614.3969999999999,624.597,618.024,614.534,615.092,616.047,621.539,621.258,617.707,613.846,616.443,621.938,622.606,623.837,619.16,612.875,620.1669999999999,,612.535,617.3580000000001,,,,,,,
218.75,875.0,617.977,612.144,618.68,614.3919999999999,614.395,629.477,626.736,615.84,621.418,616.984,619.464,617.259,618.862,616.203,615.442,610.429,618.132,618.922,626.547,623.339,614.745,615.104,616.41,623.904,616.235,613.034,610.52,622.823,611.674,618.732,616.852,618.795,617.4209999999999,622.9259999999999,620.721,615.207,613.193,618.736,615.321,618.214,616.756,617.989,615.832,612.8969999999999,618.33,614.276,611.849,614.3919999999999,612.336,614.615,613.3240000000001,613.49,614.308,611.965,616.274,613.994,610.986,616.621,616.811,612.675,613.876,615.529,611.026,614.238,615.65,612.499,611.8919999999999,611.2959999999999,612.74,616.188,613.802,614.765,616.394,611.182,611.805,611.9490000000001,611.6709999999999,610.9680000000001,619.326,627.482,614.544,626.117,617.427,614.61,615.469,615.411,622.246,622.571,618.845,613.766,617.206,623.344,622.339,626.2819999999999,619.372,612.955,620.28,618.976,612.19,617.572,,,,,,,
219.0,876.0,618.85,611.069,618.822,614.686,614.36,630.799,627.9119999999999,615.034,620.919,617.624,619.489,616.3240000000001,619.1419999999999,616.793,616.145,610.0169999999999,618.79,618.648,626.952,622.751,614.587,615.813,616.495,624.611,617.261,613.058,610.812,624.831,612.424,618.3240000000001,617.17,618.925,618.395,622.243,620.9259999999999,614.294,613.823,618.031,614.7819999999999,617.773,617.365,618.5930000000001,616.106,612.184,619.355,614.086,611.842,614.605,612.624,615.102,613.411,612.557,614.3330000000001,611.498,617.092,613.497,611.832,616.872,617.273,612.944,614.139,615.177,610.862,613.919,616.235,613.803,612.533,611.153,613.222,616.057,614.821,614.847,616.149,610.8580000000001,613.312,611.573,612.385,611.38,621.13,628.371,615.361,624.944,617.716,615.2280000000001,616.101,616.59,623.184,623.061,618.386,614.316,617.432,623.203,624.03,626.253,618.8290000000001,612.214,620.744,618.6990000000001,612.298,617.236,,,,,,,
219.25,877.0,619.323,611.6469999999999,619.731,614.136,615.097,631.4209999999999,627.281,615.635,621.806,617.808,619.874,616.757,618.758,616.868,616.64,610.191,619.547,618.936,626.4590000000001,623.305,614.614,615.396,617.191,624.4119999999999,617.2330000000001,613.067,610.242,623.928,612.146,618.938,617.486,619.633,617.778,623.39,621.795,614.413,614.216,619.1030000000001,615.716,619.178,616.692,618.651,615.784,612.5219999999999,619.526,613.745,611.688,614.5319999999999,612.484,614.9590000000001,613.374,613.998,615.028,612.678,616.724,613.322,611.698,616.685,617.284,613.462,614.062,614.506,610.446,615.274,615.544,613.363,612.809,610.99,612.867,616.139,614.674,614.639,616.8,611.139,612.766,612.143,612.205,611.707,621.418,627.611,615.552,625.001,618.189,614.965,616.557,616.947,622.803,623.373,618.11,614.496,617.685,624.3009999999999,623.571,626.264,619.952,612.908,619.656,618.346,612.724,617.178,613.84,,,,,,
219.5,878.0,620.047,611.869,620.479,612.688,615.047,631.318,626.865,614.758,621.687,617.649,620.0169999999999,617.033,618.7869999999999,616.307,616.93,609.969,619.898,620.306,626.278,623.846,615.182,615.97,616.682,624.554,617.241,613.297,611.395,624.163,612.4680000000001,618.701,617.307,619.63,617.9169999999999,622.7130000000001,621.198,614.52,614.323,619.121,615.7959999999999,618.94,617.429,617.7280000000001,616.133,612.87,619.638,615.241,612.125,614.399,612.351,615.215,613.5369999999999,613.6569999999999,614.967,611.294,616.038,614.405,612.095,617.409,618.057,613.305,614.26,615.628,610.513,614.8,616.4630000000001,613.627,612.773,611.624,614.445,616.686,614.052,615.896,615.75,612.096,613.132,611.735,612.335,610.878,621.097,627.92,614.692,625.082,618.035,616.238,616.457,616.9680000000001,624.382,623.3480000000001,618.945,613.957,617.809,624.9780000000001,624.613,626.485,619.856,613.1030000000001,620.508,619.7230000000001,612.689,618.576,613.805,,,,,,
219.75,879.0,620.602,612.648,621.085,614.76,614.544,630.879,627.543,615.105,621.612,618.159,619.8969999999999,616.65,618.99,615.806,618.224,610.48,619.185,619.476,628.024,623.613,615.137,614.842,616.323,625.117,617.097,612.195,611.8240000000001,625.648,613.0319999999999,618.944,617.164,620.144,617.998,623.315,621.885,614.739,614.538,619.1519999999999,616.087,618.966,616.391,619.0269999999999,616.184,612.759,618.8009999999999,614.48,612.565,614.7959999999999,612.549,615.922,613.143,613.689,615.075,611.683,616.05,614.219,611.6519999999999,617.88,619.07,613.749,614.22,615.356,611.005,614.5790000000001,616.934,613.618,613.259,611.2819999999999,614.242,616.722,614.942,615.284,616.354,611.637,612.871,611.9069999999999,613.109,611.18,620.529,627.995,616.866,625.75,618.9730000000001,615.659,617.866,617.448,623.909,623.68,619.235,614.715,618.535,624.451,624.6,627.68,619.759,612.617,620.599,619.4019999999999,612.939,617.445,614.056,,,,,,
220.0,880.0,620.38,611.531,621.072,613.768,614.716,632.22,627.4169999999999,616.355,622.264,618.5269999999999,620.214,615.794,618.9540000000001,616.283,617.734,610.64,619.638,620.424,628.198,624.71,615.128,615.966,615.943,624.6419999999999,617.656,612.752,610.932,625.578,612.79,618.638,617.304,620.615,617.871,625.135,621.516,614.349,613.825,618.645,615.3380000000001,619.8480000000001,616.9730000000001,619.135,615.969,613.35,620.531,614.345,611.946,614.744,612.321,615.979,612.816,614.224,615.091,611.297,616.6669999999999,613.414,611.851,617.837,618.602,613.621,613.694,615.789,610.816,613.904,616.3290000000001,613.024,613.107,610.98,614.553,616.245,613.985,615.544,615.803,610.738,613.492,611.981,613.118,611.328,621.274,628.281,615.996,625.388,617.837,615.563,616.544,617.206,624.23,624.048,619.731,613.734,618.203,624.577,624.589,628.6659999999999,619.342,612.971,621.198,619.342,612.22,617.6,613.79,,,,,,
