TimesH,Frame,0,1,4,6,7,8,12,19,20,21,26,30,34,35,42,47,48,55,58,65,69,73,75,76,87,88,105,113,114,134,141,142,156,170,236,262,266,267,268,278,282,283,284,292,293,300,302,308,313,319,322,328,329,335,336,341,343,345,347,350,352,356,358,359,366,371,372,380,386,390,391,398,404,413,414,417,418,423,427,428,434,437,438,441,445,448,449,450,456,460,465,467,469,471,473,474,477,480,484,494,495,496,498,501,505,507,512,513,514,517,524,531,539,545,662,675,694,700,703,714,749,752,862,899,903,918,935
215.75,863.0,619.035,624.0830000000001,613.069,621.475,621.0459999999999,616.8009999999999,618.154,618.807,622.021,612.018,620.318,613.2330000000001,615.821,618.175,621.0980000000001,617.174,622.595,620.187,614.644,619.2330000000001,614.061,616.178,619.51,615.649,616.614,615.523,618.8009999999999,616.1709999999999,615.975,616.158,616.2719999999999,614.684,615.431,613.035,612.903,613.472,615.029,614.592,612.096,614.198,612.4590000000001,612.951,620.526,618.428,621.4830000000001,613.7130000000001,622.094,617.2180000000001,614.318,614.523,619.636,622.86,615.361,624.048,614.953,614.406,623.206,621.452,622.674,615.179,630.138,613.875,613.731,612.589,635.375,617.182,617.429,618.18,619.969,622.908,629.3580000000001,626.881,620.127,618.575,622.951,613.879,617.286,615.664,624.738,622.17,617.425,620.183,612.095,613.781,624.984,618.738,614.313,618.31,624.409,612.93,619.661,617.69,624.809,619.531,617.692,619.031,618.866,626.393,617.3530000000001,623.254,617.319,621.387,621.693,617.785,623.37,617.05,615.639,,622.4830000000001,619.807,614.669,620.175,616.179,618.069,,,,,,,,,,,,,
216.0,864.0,622.401,623.388,613.612,622.51,622.573,617.4580000000001,621.226,620.6659999999999,621.993,612.055,622.874,615.496,616.719,619.337,622.049,618.092,622.168,621.092,615.898,619.4259999999999,613.487,617.41,620.008,617.024,616.839,616.168,617.363,615.86,616.085,616.441,615.278,613.655,615.16,612.23,614.2669999999999,614.231,615.466,616.112,611.569,613.684,613.118,613.818,623.341,621.97,625.649,614.273,624.5169999999999,617.909,615.46,618.181,623.868,628.624,620.357,626.3009999999999,617.648,613.935,626.575,629.297,629.1,618.34,631.925,613.986,615.736,613.554,642.63,620.482,621.148,623.4780000000001,624.956,624.456,636.0459999999999,634.938,627.895,625.1030000000001,633.148,615.944,620.355,616.992,631.45,632.7919999999999,620.253,626.999,613.707,615.64,632.707,623.621,615.222,618.14,634.393,612.4259999999999,623.815,617.857,633.589,631.151,623.499,626.725,625.638,629.7869999999999,622.475,626.985,620.3580000000001,627.205,625.263,618.757,630.306,618.754,616.979,,624.601,625.71,616.311,625.794,618.529,622.851,,,,,,,,,,,,,
216.25,865.0,622.677,622.159,613.307,620.355,620.913,619.2090000000001,620.071,619.65,622.904,612.05,621.462,612.85,616.401,618.5740000000001,620.691,616.8919999999999,621.9159999999999,620.201,615.052,617.439,613.0369999999999,616.206,618.851,615.98,616.43,615.283,618.111,614.9490000000001,615.076,614.781,614.526,613.321,614.1619999999999,612.93,614.229,614.351,614.995,615.18,611.67,613.687,613.2080000000001,613.466,622.679,621.185,625.401,614.2040000000001,624.055,617.744,616.863,619.238,624.697,630.4119999999999,619.893,626.336,617.936,616.2180000000001,624.936,628.906,629.587,617.466,631.104,614.229,615.45,614.2230000000001,642.294,621.455,622.2959999999999,623.774,623.765,622.643,633.901,634.193,627.464,626.572,633.331,616.595,619.382,616.276,629.59,632.336,622.073,628.3430000000001,613.365,616.506,630.067,623.186,614.66,619.17,634.947,613.629,623.279,617.619,633.203,630.755,622.36,626.197,626.6419999999999,626.184,623.262,626.056,619.6,626.182,625.025,618.415,629.715,617.366,616.622,624.855,622.7869999999999,625.318,616.82,624.947,617.278,622.544,,,,,,,,,,,,,
216.5,866.0,623.715,621.606,613.6569999999999,620.361,621.0369999999999,618.763,618.621,618.467,622.226,612.413,621.88,612.688,616.367,619.09,621.313,616.724,621.68,619.4580000000001,614.126,617.789,613.1419999999999,616.317,618.623,615.567,615.9069999999999,614.9590000000001,618.132,615.516,615.456,615.94,615.086,613.389,614.202,612.706,614.842,614.21,615.582,616.325,611.982,614.145,612.286,614.159,622.758,621.547,625.174,614.036,624.577,618.158,616.922,618.6659999999999,624.604,629.179,619.096,624.788,618.144,615.781,623.4630000000001,627.696,629.131,618.107,630.173,613.769,614.961,613.597,642.377,621.141,621.496,624.049,623.6469999999999,621.9209999999999,634.6030000000001,635.627,625.864,625.534,634.661,616.899,618.694,617.02,629.827,632.519,621.92,626.996,614.363,616.581,630.207,623.061,614.257,619.701,635.938,612.61,623.366,617.354,632.573,630.807,621.6709999999999,624.182,626.9119999999999,627.599,622.494,626.023,620.1669999999999,626.591,624.149,617.535,629.506,617.256,616.36,625.174,622.612,626.7719999999999,616.264,625.536,617.262,622.112,,,,,,,,,,,,,
216.75,867.0,625.3380000000001,621.177,614.311,621.187,622.019,618.8,619.442,619.735,621.903,611.872,622.3969999999999,613.516,616.915,619.4159999999999,622.873,617.591,621.19,620.097,613.156,616.819,613.668,616.533,619.808,615.006,616.052,614.758,618.651,616.5219999999999,615.845,615.875,615.693,614.099,613.881,613.038,615.019,613.9680000000001,615.669,615.124,612.17,617.172,612.632,613.672,622.02,621.298,625.632,614.756,625.262,617.669,616.187,619.121,624.842,631.289,618.429,625.474,617.988,615.418,623.016,628.45,630.965,616.901,632.354,614.131,614.781,612.304,643.367,622.58,622.516,624.174,622.813,623.263,634.961,634.823,625.675,626.4,635.202,617.681,618.304,616.624,631.9209999999999,633.855,622.8,627.456,614.845,616.297,630.739,623.528,614.119,620.457,637.264,613.396,622.847,617.802,632.572,630.268,621.323,625.971,628.164,627.98,622.887,628.526,619.981,627.286,621.67,618.192,629.106,617.2719999999999,616.101,625.564,622.52,628.914,615.3430000000001,626.243,617.89,622.159,,,,,,,,,,,,,
217.0,868.0,625.827,622.61,614.529,622.548,622.928,619.3530000000001,619.841,619.9580000000001,623.2,613.724,624.509,613.344,618.024,620.586,622.95,618.817,622.534,620.2090000000001,614.03,619.078,613.5459999999999,618.418,621.957,615.807,616.7180000000001,615.771,619.74,616.587,615.927,616.694,616.2040000000001,614.186,615.78,614.3580000000001,615.165,615.095,615.9119999999999,615.595,611.868,614.383,612.816,613.712,622.891,622.611,626.5740000000001,615.445,624.188,618.065,616.1990000000001,619.739,625.675,631.798,618.095,627.015,618.869,616.563,623.2719999999999,629.264,631.1469999999999,618.503,631.866,614.712,614.382,613.172,647.9159999999999,624.038,624.398,625.246,623.13,624.4780000000001,635.701,635.448,625.967,627.183,637.971,618.993,619.5419999999999,616.0980000000001,633.762,635.674,623.036,627.759,615.78,617.696,632.554,623.703,614.436,622.7769999999999,638.721,614.059,624.154,618.368,634.44,631.717,622.337,626.42,629.663,629.665,623.063,627.273,620.265,627.706,622.5169999999999,617.589,631.502,617.307,615.822,628.091,624.132,630.736,616.207,628.448,617.768,623.184,,,,,,,,,,,,,
217.25,869.0,628.406,624.045,615.6,624.762,624.538,620.061,621.6569999999999,622.096,624.89,613.394,627.0830000000001,614.764,619.7919999999999,622.315,624.316,619.957,623.679,621.813,615.2280000000001,620.441,614.995,620.4,621.896,616.496,617.655,615.686,621.441,617.461,616.961,617.768,617.7040000000001,614.485,616.036,614.637,615.6419999999999,614.757,616.2330000000001,616.678,612.582,614.817,613.512,613.762,623.726,621.901,626.934,614.727,625.181,618.462,617.054,620.771,625.94,633.012,618.76,627.4780000000001,619.351,616.896,625.581,628.819,633.5930000000001,618.024,634.205,615.606,616.056,613.673,647.678,624.1569999999999,625.747,624.934,624.097,625.216,637.675,637.844,627.102,628.876,640.9,620.22,620.553,615.828,637.937,637.778,625.096,629.11,616.118,619.302,634.112,625.024,615.198,624.3530000000001,642.535,614.818,625.328,620.024,636.493,634.884,623.067,628.788,632.573,631.776,624.467,631.422,621.438,630.812,622.952,618.008,633.234,618.0269999999999,616.92,631.168,625.496,635.651,616.424,630.488,619.354,624.714,,,,,,,,,,,,,
217.5,870.0,630.823,624.636,616.092,625.886,627.25,621.7330000000001,622.222,623.13,626.112,613.599,629.87,614.979,620.242,624.006,626.04,622.114,625.54,624.556,615.627,620.993,615.422,621.427,625.058,617.795,618.4780000000001,616.775,623.163,619.3330000000001,619.205,619.143,618.844,615.207,616.006,615.937,615.637,614.721,617.0409999999999,617.245,612.694,615.149,614.554,615.039,623.981,623.307,629.378,615.981,626.496,619.119,617.188,621.4119999999999,627.069,636.405,619.2959999999999,629.92,619.701,617.504,625.638,630.431,636.094,619.374,636.9169999999999,614.553,615.976,614.599,653.885,626.418,626.619,626.991,625.7230000000001,626.129,641.085,640.9119999999999,628.049,630.72,643.3919999999999,619.9209999999999,621.855,616.997,640.7919999999999,640.573,626.609,631.424,617.844,620.871,637.385,627.271,614.127,626.288,646.75,615.062,626.28,621.073,640.286,636.4780000000001,625.025,629.776,634.0930000000001,635.785,625.355,632.1619999999999,622.448,634.67,623.7080000000001,618.052,635.1669999999999,618.34,618.266,633.726,626.425,637.944,618.026,633.009,620.28,627.2869999999999,,,,,,,,,,,,,
217.75,871.0,632.092,627.382,616.854,627.969,627.641,622.819,622.698,624.132,628.39,614.207,632.649,615.19,622.082,625.6990000000001,626.755,623.238,627.3580000000001,624.514,616.378,623.163,616.138,621.744,625.74,619.868,619.265,617.609,624.316,620.224,619.205,620.049,619.597,616.25,617.536,617.165,617.889,615.5830000000001,617.721,618.797,612.939,615.786,615.139,615.139,624.572,624.016,630.439,616.286,627.923,621.156,617.1990000000001,623.606,629.7230000000001,636.806,620.18,632.089,621.88,620.336,625.818,632.29,638.67,620.408,637.053,616.682,616.526,614.321,655.877,627.842,630.012,628.141,628.502,627.307,643.993,643.831,630.508,632.557,646.6,620.984,623.279,617.474,644.391,645.117,628.637,634.757,617.979,621.879,640.939,628.644,615.265,628.697,650.105,616.765,628.503,622.325,642.42,640.645,625.5319999999999,631.93,637.102,637.273,630.019,634.318,623.419,636.236,625.367,618.396,639.922,619.617,618.254,636.823,628.75,641.429,617.6709999999999,636.1659999999999,622.436,628.428,,,,,,,,,,,,,
218.0,872.0,634.903,628.331,616.707,629.5509999999999,630.202,623.933,624.328,625.8009999999999,631.201,614.7919999999999,634.0930000000001,616.852,622.5790000000001,626.9680000000001,627.727,624.525,629.043,626.175,616.9540000000001,623.888,617.087,624.1669999999999,626.509,619.905,621.644,618.411,624.965,621.346,620.503,621.761,620.52,616.354,618.281,617.721,617.484,616.623,618.941,619.159,613.424,616.316,615.436,615.183,626.043,625.683,631.726,616.424,628.5509999999999,621.328,617.975,624.04,629.836,638.632,620.633,632.122,623.02,619.9119999999999,626.489,633.23,639.867,620.827,641.234,616.178,618.635,615.799,658.279,628.837,632.121,628.95,629.553,629.503,645.15,647.137,632.935,635.307,649.005,621.216,623.855,617.5,646.481,647.663,629.035,635.714,619.891,623.112,642.466,627.601,615.895,629.635,653.953,616.65,629.596,623.7090000000001,645.614,644.602,626.65,634.138,638.918,640.799,632.788,637.547,625.877,639.674,625.374,620.683,641.387,619.812,619.099,640.014,629.745,645.126,618.362,637.172,622.217,630.795,,,,,,,,,,,,,
218.25,873.0,636.414,629.71,619.163,630.617,631.191,625.56,626.255,626.624,631.596,614.8480000000001,635.807,617.585,623.2869999999999,628.313,629.314,625.46,629.195,627.012,617.976,624.149,617.3240000000001,625.888,628.571,620.484,622.008,618.799,626.371,621.941,620.885,622.785,620.501,618.2130000000001,618.5459999999999,618.63,618.21,617.151,618.9590000000001,618.8480000000001,613.847,616.48,615.803,616.002,626.998,626.1990000000001,632.151,616.4490000000001,629.124,621.96,618.692,625.4259999999999,631.594,639.673,622.526,633.964,623.436,621.631,626.564,633.361,641.405,621.999,640.832,617.986,618.394,616.4490000000001,660.171,629.778,632.239,630.049,628.431,631.453,646.604,647.737,632.3330000000001,635.974,650.732,622.888,625.364,617.07,649.054,651.3,631.388,638.994,620.195,623.482,643.8380000000001,628.378,615.306,630.197,657.3689999999999,618.23,629.518,623.905,648.012,648.069,627.34,635.904,641.626,641.323,634.88,639.672,625.4169999999999,641.067,626.379,621.774,643.13,621.502,620.337,642.072,630.936,647.789,618.759,640.496,624.3580000000001,632.7869999999999,,,,,,,,,,,,,
218.5,874.0,638.7330000000001,630.255,619.976,630.821,632.74,624.904,627.28,627.965,632.623,614.925,638.512,617.372,624.668,630.22,629.6569999999999,626.4490000000001,630.442,628.328,618.278,625.2130000000001,617.58,627.066,631.363,620.619,623.1619999999999,620.183,626.976,622.293,621.036,622.942,621.961,618.73,619.379,619.247,618.702,616.966,618.799,620.716,614.0840000000001,616.7719999999999,615.639,617.128,627.589,626.2090000000001,633.238,616.987,629.592,621.63,619.489,626.51,631.8009999999999,638.778,621.205,633.701,624.9259999999999,621.401,627.109,635.138,643.248,622.452,642.8,618.195,617.738,616.351,661.298,630.622,633.889,630.248,629.241,631.774,647.724,649.188,634.434,637.895,651.419,623.158,626.026,617.758,650.562,652.936,633.1519999999999,640.378,620.6419999999999,623.757,646.4019999999999,630.595,615.915,631.84,657.456,618.6709999999999,631.2040000000001,625.798,649.886,648.997,627.688,637.018,641.539,645.2669999999999,636.1,641.14,627.273,643.533,627.184,621.873,645.17,620.965,621.707,644.819,632.977,648.193,619.322,640.756,625.575,634.845,,,,,,,,,,,,,
218.75,875.0,640.222,631.753,620.544,632.33,633.273,626.4019999999999,626.67,627.712,633.701,615.185,639.6619999999999,618.0930000000001,624.97,631.877,631.164,627.456,631.2719999999999,629.408,619.659,625.481,617.901,626.877,631.692,621.572,622.7080000000001,620.41,628.097,623.086,621.964,624.3290000000001,622.719,618.019,620.2280000000001,619.039,618.64,619.15,620.481,621.967,614.932,616.726,616.531,616.168,628.701,627.361,633.281,616.23,630.653,622.336,619.3,627.359,632.58,640.047,621.56,635.672,623.4680000000001,621.997,628.068,634.904,644.31,622.809,643.145,618.6469999999999,618.722,616.827,660.405,632.087,635.7959999999999,631.631,630.205,632.434,647.965,651.242,634.177,639.275,652.715,622.864,628.1709999999999,618.44,652.4590000000001,652.788,633.617,642.639,620.909,624.582,647.278,631.502,615.9680000000001,631.679,660.1569999999999,618.058,632.129,625.868,650.886,651.92,628.688,638.495,642.786,647.0169999999999,637.831,641.661,629.089,644.514,627.086,622.0269999999999,646.1569999999999,621.695,621.249,646.124,633.3290000000001,648.635,619.594,640.8,625.308,635.739,,,,,,,,,,,,,
219.0,876.0,640.5980000000001,632.207,620.7180000000001,634.281,634.966,625.803,626.991,628.82,633.388,615.439,640.567,618.631,625.257,631.057,631.685,627.6669999999999,632.132,630.085,619.977,625.72,618.336,627.33,632.491,621.705,623.594,619.8919999999999,627.5790000000001,623.739,622.785,623.536,622.613,619.386,620.96,619.846,618.554,618.314,620.136,621.931,614.37,616.743,616.193,616.403,627.812,627.019,634.482,617.313,631.9069999999999,621.825,619.111,628.55,632.132,640.563,621.872,636.715,625.04,622.762,626.609,634.328,643.679,623.4680000000001,644.1569999999999,618.241,618.5980000000001,617.096,659.7230000000001,631.482,636.553,630.548,630.5,633.245,648.316,650.9540000000001,634.1619999999999,638.966,654.427,623.747,627.091,618.061,651.953,654.675,634.6619999999999,644.271,621.275,625.033,648.107,630.826,616.423,632.122,661.138,619.854,633.347,626.087,651.2959999999999,654.294,629.85,639.126,644.024,648.378,639.271,644.107,630.4209999999999,646.717,628.559,623.016,646.722,622.504,621.394,647.033,634.668,649.86,619.678,641.634,626.342,635.6990000000001,,,,,,,,,,,,,
219.25,877.0,640.493,632.396,621.545,633.4630000000001,634.3330000000001,627.029,627.405,629.37,634.5369999999999,615.087,640.665,619.438,625.932,631.7669999999999,631.06,628.11,632.278,629.534,618.746,626.3380000000001,618.839,628.508,631.806,622.495,623.919,619.786,628.129,624.79,623.756,623.8009999999999,622.496,619.006,621.012,619.9580000000001,618.118,617.6469999999999,621.622,622.685,614.762,617.123,615.0980000000001,616.564,628.389,628.123,633.071,617.493,631.804,621.433,618.941,628.623,630.894,638.66,622.661,636.51,626.006,623.491,626.6569999999999,633.3919999999999,642.794,624.67,644.3430000000001,618.361,619.368,617.764,658.3,631.636,637.5419999999999,631.567,630.809,634.66,647.3580000000001,652.578,635.065,639.466,653.999,623.689,628.169,617.504,652.997,655.094,634.432,643.705,621.7669999999999,625.945,647.433,631.7869999999999,616.22,631.859,662.2710000000001,618.719,634.2040000000001,627.318,651.215,655.738,629.56,640.758,643.0409999999999,648.125,640.587,644.678,629.67,646.625,627.4540000000001,622.874,647.363,622.635,621.342,648.552,635.451,649.568,620.0419999999999,641.247,626.107,636.456,,,,,,,,,,,,,
219.5,878.0,641.535,633.262,621.979,635.6990000000001,634.931,626.3290000000001,627.069,628.702,634.835,615.346,640.636,618.385,625.874,632.859,632.586,628.785,632.837,630.479,619.625,626.591,618.692,628.564,632.0930000000001,621.925,623.173,620.475,628.1569999999999,624.38,622.506,624.398,623.01,618.888,620.424,620.111,617.807,618.115,621.448,622.268,614.3240000000001,616.943,615.101,616.974,626.512,627.345,633.364,617.418,631.0169999999999,621.861,619.2,629.619,631.372,638.3340000000001,622.0169999999999,636.7330000000001,624.715,623.364,625.404,634.193,645.319,623.71,644.0419999999999,619.492,619.446,617.673,656.908,631.062,637.3380000000001,631.525,631.122,633.8009999999999,648.465,650.952,634.952,640.092,653.259,624.393,628.177,618.783,652.8340000000001,653.494,635.462,643.573,623.269,625.99,648.645,630.453,616.525,632.674,661.553,619.748,633.3430000000001,626.938,650.701,655.057,630.479,640.599,643.664,649.374,640.649,643.264,630.2819999999999,646.975,627.707,623.127,648.693,622.493,622.178,649.6990000000001,635.367,651.063,621.2080000000001,641.37,626.884,637.499,,,,,,,,,,,,,
219.75,879.0,640.729,632.482,621.018,634.25,633.6659999999999,627.423,627.3340000000001,629.158,635.248,614.594,640.992,618.651,625.935,632.398,630.477,629.136,634.226,629.9209999999999,618.831,626.2130000000001,618.613,628.107,631.726,622.184,623.5740000000001,620.435,629.238,623.499,622.1659999999999,625.268,622.89,618.5980000000001,621.203,619.268,618.432,618.409,621.925,622.336,614.341,617.039,615.9119999999999,616.711,628.026,626.804,633.18,616.95,630.539,622.111,619.467,629.846,630.219,637.691,621.538,635.595,625.4019999999999,623.03,626.586,632.557,641.145,623.249,643.444,618.377,618.432,617.638,656.328,631.2769999999999,636.304,632.0419999999999,629.316,633.89,646.363,650.523,634.133,639.586,650.863,623.53,629.05,617.632,652.368,652.618,635.263,643.087,622.354,625.4259999999999,646.39,630.243,616.525,632.34,660.8510000000001,619.091,633.914,626.646,648.9830000000001,654.48,630.258,641.43,642.716,648.133,639.637,643.609,630.627,646.8919999999999,628.435,622.504,647.154,622.596,622.59,649.863,635.383,651.349,621.005,641.192,627.2330000000001,636.124,624.212,,,,,,,,,,,,
220.0,880.0,639.5419999999999,631.387,623.005,634.446,634.1759999999999,626.685,625.961,628.682,634.325,615.631,640.067,619.624,625.491,631.821,631.02,628.399,632.026,630.673,619.7719999999999,626.466,618.244,627.419,631.73,621.835,622.714,620.8430000000001,627.318,623.516,622.689,624.003,623.033,619.1419999999999,620.452,619.715,618.696,617.9730000000001,621.58,623.085,614.493,617.37,615.961,616.644,625.861,625.615,632.111,616.518,630.3919999999999,621.4259999999999,618.786,628.96,629.83,635.884,621.4680000000001,634.971,625.1,622.476,626.089,631.779,640.371,623.258,642.992,620.693,618.942,616.8969999999999,651.735,630.595,635.217,632.026,628.865,633.477,644.8330000000001,650.659,631.776,639.2819999999999,651.0980000000001,624.211,628.0740000000001,617.628,651.4019999999999,652.852,633.5219999999999,641.931,621.986,624.962,646.106,631.007,615.775,631.77,659.52,620.316,633.81,627.24,650.184,653.738,629.553,641.393,641.456,648.649,640.629,642.271,630.004,645.83,628.905,622.518,646.461,622.331,622.928,649.155,634.443,649.21,620.085,639.562,626.712,635.063,623.746,,,,,,,,,,,,
