TimesH,Frame,9,10,15,20,23,24,30,36,38,44,51,61,65,74,77,82,87,89,92,93,99,106,111,116,123,133,134,135,137,138,140,141,146,148,152,157,159,162,170,171,174,177,180,181,184,185,196,205,208,216,218,224,228,229,236,240,243,248,258,262,266,271,280,281,282,288,290,302,306,311,319,372,383,384,387,395,401,402,424,434,437,441,442,445,446,453,454,462,463,464,467,471,481,485,490,543,593,611,661,789,817,874,901,915,967,972
383.75,1535.0,621.444,617.433,625.96,621.887,621.839,623.661,624.393,621.58,621.444,620.619,621.255,615.058,618.106,621.293,620.276,617.756,613.619,619.561,620.185,618.617,618.115,613.252,616.51,615.7180000000001,620.186,614.559,625.915,618.115,628.2769999999999,632.577,626.6469999999999,627.635,617.701,615.825,624.641,614.554,627.175,614.399,623.54,625.503,630.34,629.625,624.571,628.908,627.69,617.5,619.077,629.559,625.129,629.24,623.9780000000001,625.4580000000001,624.734,626.765,620.2869999999999,615.437,619.672,620.378,613.5459999999999,615.991,617.586,615.011,617.6759999999999,615.809,616.945,615.336,614.754,614.69,615.435,615.474,612.309,617.153,630.3009999999999,616.9019999999999,620.639,622.831,621.614,620.7230000000001,628.6709999999999,614.4119999999999,631.9730000000001,622.395,618.587,616.467,615.359,620.44,624.48,629.133,625.906,626.131,619.154,620.997,625.91,618.818,620.2,619.059,619.836,,,,,,,,,
384.0,1536.0,623.6759999999999,616.76,626.793,622.069,622.91,623.16,623.367,622.543,623.24,621.81,622.443,614.939,618.961,620.609,620.622,617.405,612.385,619.0980000000001,620.856,619.179,618.51,612.942,616.948,616.722,619.664,613.534,625.378,618.363,629.595,634.469,627.536,629.4119999999999,617.726,615.107,625.644,614.9540000000001,627.44,612.761,623.877,629.1569999999999,633.117,631.101,627.229,633.217,630.113,618.953,618.244,631.847,626.6419999999999,629.049,627.693,626.948,625.9490000000001,627.11,622.239,614.864,619.7719999999999,620.888,614.309,616.469,617.0419999999999,615.871,616.3340000000001,615.7280000000001,617.0740000000001,615.382,613.589,614.335,613.573,615.969,613.247,616.534,631.749,616.7080000000001,619.823,622.365,622.622,621.394,628.768,615.908,632.95,623.7230000000001,617.114,616.932,615.362,620.534,626.0930000000001,631.4680000000001,627.98,625.736,619.524,622.211,625.735,618.22,620.813,617.778,618.363,,,,,,,,,
384.25,1537.0,621.7919999999999,615.242,624.622,621.469,622.934,622.2330000000001,623.589,621.45,622.273,620.3,620.979,615.036,617.221,620.51,618.481,617.023,612.846,618.413,620.059,617.683,617.904,612.816,616.043,615.504,618.5169999999999,613.8290000000001,624.067,617.261,628.145,633.486,626.986,629.1709999999999,616.253,614.6759999999999,624.447,613.614,626.741,613.819,624.19,628.641,630.3530000000001,630.295,625.5269999999999,629.117,627.469,616.681,618.731,630.4580000000001,623.914,627.86,626.172,625.428,625.6030000000001,625.39,622.886,614.5409999999999,618.067,620.518,613.722,615.618,616.148,613.839,616.195,614.946,615.83,615.37,613.896,613.9159999999999,612.807,614.495,611.762,616.755,632.3430000000001,616.966,620.129,622.878,622.49,621.011,629.7280000000001,613.7280000000001,632.695,623.104,618.325,615.8530000000001,615.8380000000001,620.66,624.184,630.278,626.067,626.013,620.526,621.015,625.4119999999999,618.9540000000001,620.7,617.781,,,,,,,,,,
384.5,1538.0,621.029,615.221,624.744,620.12,622.379,622.284,622.3480000000001,620.101,621.678,619.9259999999999,618.874,614.8,616.736,619.428,618.695,617.436,613.268,618.363,620.118,617.509,616.446,611.839,615.376,615.63,620.27,614.062,624.6569999999999,617.4119999999999,628.187,632.5790000000001,626.284,627.903,616.1030000000001,615.231,625.011,612.969,626.9830000000001,613.413,624.6619999999999,626.899,628.039,628.716,625.273,628.773,626.703,617.04,617.672,629.4590000000001,623.689,627.109,624.957,622.712,624.789,624.832,622.81,614.9780000000001,617.24,619.472,613.479,614.919,615.114,614.168,616.492,614.139,614.804,614.258,614.235,614.4,613.002,614.5930000000001,611.4590000000001,616.539,630.8240000000001,616.307,621.24,621.9169999999999,621.506,620.342,629.7669999999999,613.003,632.535,621.555,617.043,616.016,614.7180000000001,620.826,623.586,628.451,625.634,626.9159999999999,619.2230000000001,620.2230000000001,623.998,618.26,620.947,616.3480000000001,,,,,,,,,,
384.75,1539.0,620.544,615.297,624.677,620.1469999999999,622.477,622.239,622.883,619.643,620.641,618.37,618.7040000000001,615.035,616.469,619.739,617.549,616.654,611.695,617.637,618.941,616.698,617.172,612.3330000000001,615.854,614.469,618.8480000000001,614.322,623.87,616.487,627.186,632.2959999999999,625.4490000000001,626.899,616.3530000000001,615.585,626.173,613.14,626.629,613.842,623.859,628.475,627.543,628.058,624.67,628.994,626.3580000000001,617.275,618.547,629.066,622.07,626.227,624.391,623.606,624.696,624.61,623.131,614.202,617.248,619.409,613.4169999999999,615.961,614.457,614.504,616.146,614.84,615.484,614.5980000000001,613.7180000000001,614.141,614.587,614.186,611.705,615.661,631.786,616.257,620.814,622.056,621.457,620.778,629.451,613.9259999999999,632.2090000000001,621.788,616.075,615.144,615.062,620.938,622.937,628.797,625.136,625.73,619.684,619.678,623.696,617.23,620.242,616.884,,,,,,,,,,
385.0,1540.0,621.381,614.7769999999999,625.134,620.028,623.8530000000001,623.512,623.503,619.675,621.7719999999999,619.3,619.605,615.435,617.613,619.745,618.5459999999999,616.794,612.617,617.945,620.913,617.014,617.832,612.377,615.5980000000001,615.145,619.504,613.658,625.377,616.988,628.778,631.581,627.155,626.976,616.3330000000001,614.831,626.447,613.288,628.653,613.4540000000001,624.0369999999999,627.974,628.925,629.124,624.466,628.372,627.024,616.4119999999999,618.5880000000001,629.44,622.7819999999999,626.04,624.321,623.1519999999999,625.127,623.955,623.9069999999999,614.089,617.697,618.715,613.854,615.279,615.435,614.474,615.555,615.19,615.18,615.765,613.534,614.139,612.945,613.685,611.456,617.117,633.844,616.376,622.085,623.755,621.565,620.482,629.757,613.956,634.011,621.3340000000001,617.906,615.602,614.764,621.476,623.795,629.224,624.385,625.636,618.9490000000001,620.432,623.535,617.315,619.339,617.3009999999999,,,,,,,,,,
385.25,1541.0,621.011,615.4169999999999,625.94,620.69,624.404,625.061,624.059,621.729,620.156,619.335,620.511,614.567,616.953,621.7669999999999,617.602,617.321,612.533,617.934,620.691,619.352,617.729,613.484,614.9209999999999,615.997,619.1619999999999,613.585,625.284,616.873,629.441,633.231,628.015,626.58,616.2819999999999,615.284,628.605,613.7,630.766,612.9209999999999,625.37,629.183,628.691,630.5,624.918,628.431,628.293,617.307,618.693,629.357,623.609,626.944,624.5840000000001,624.591,626.12,625.467,625.232,613.632,618.73,619.222,613.516,615.54,616.03,614.526,615.536,614.867,615.263,615.216,613.436,614.02,613.0219999999999,613.369,611.391,617.168,636.002,616.556,622.305,622.928,621.698,620.278,630.773,614.1419999999999,635.3969999999999,621.46,617.67,615.158,614.38,623.254,624.165,629.79,623.906,626.659,620.184,620.07,623.891,617.859,620.565,616.47,,,,,,,,,,
385.5,1542.0,623.435,615.696,625.2909999999999,619.7230000000001,624.908,624.501,625.825,620.862,621.7130000000001,620.028,621.363,614.8330000000001,617.8919999999999,621.446,617.6519999999999,616.9540000000001,612.976,618.818,621.9540000000001,618.677,616.773,612.312,615.7130000000001,615.812,619.939,615.192,625.5419999999999,617.826,630.3480000000001,633.067,629.297,627.48,616.795,615.0980000000001,630.488,613.553,631.87,613.51,626.221,630.359,629.935,630.939,626.094,630.0269999999999,629.181,617.2090000000001,620.731,630.761,624.17,628.258,625.441,625.332,626.741,626.406,625.913,613.938,618.395,619.883,614.7330000000001,615.275,616.188,614.898,615.37,615.9830000000001,615.6469999999999,615.466,613.879,614.013,613.179,614.789,611.32,617.589,636.116,615.174,622.658,623.87,622.943,620.01,633.09,615.873,634.484,623.216,618.75,615.484,614.7,623.232,623.4630000000001,629.547,623.783,627.864,619.744,620.396,625.361,618.328,620.344,616.086,,,,,,,,,,
385.75,1543.0,622.27,615.41,626.038,621.425,625.466,625.363,627.2090000000001,622.531,622.349,621.443,621.7769999999999,614.806,618.047,621.869,617.503,617.807,613.813,619.38,622.036,619.033,617.621,613.036,615.477,616.596,620.262,614.942,626.52,618.006,631.191,632.616,630.882,627.841,616.734,616.247,631.3330000000001,613.9490000000001,633.476,613.649,627.0790000000001,631.261,629.1080000000001,630.955,625.263,628.64,629.434,616.589,620.645,631.164,624.789,628.555,625.895,625.495,628.493,626.783,627.802,614.765,618.895,620.942,614.5740000000001,615.432,616.026,614.6619999999999,615.2230000000001,615.721,615.759,615.599,613.998,613.814,614.371,614.055,611.874,618.198,638.5790000000001,616.286,624.624,624.628,624.047,620.515,634.0369999999999,614.775,637.323,623.618,619.678,616.059,615.692,624.569,623.49,630.044,625.346,629.278,620.474,620.366,625.145,618.6030000000001,622.0830000000001,617.862,619.94,,,,,,,,,
386.0,1544.0,623.131,616.389,626.6030000000001,620.389,626.271,626.78,627.304,622.283,622.207,621.029,621.775,615.448,618.763,622.656,618.259,617.974,613.312,620.3330000000001,622.29,618.673,618.0219999999999,613.489,616.202,616.321,620.982,615.175,630.102,617.589,634.3430000000001,633.36,630.367,628.934,617.086,616.771,633.2669999999999,613.863,634.872,614.436,626.633,631.681,631.465,632.2090000000001,627.933,629.311,629.4159999999999,617.7769999999999,621.5840000000001,632.985,625.817,629.828,626.497,625.93,627.935,627.607,628.237,614.5219999999999,619.82,621.226,614.405,615.592,615.636,614.992,615.6,616.548,615.957,615.677,614.3480000000001,614.697,613.683,614.798,612.554,618.123,639.495,617.13,625.025,625.0409999999999,624.606,621.05,633.674,614.243,638.009,623.354,619.521,615.905,615.043,624.548,624.953,630.523,624.369,630.17,621.621,620.7769999999999,625.871,619.109,622.594,617.869,620.557,,,,,,,,,
386.25,1545.0,623.357,616.986,627.797,621.485,627.184,626.314,628.061,621.957,622.268,621.479,621.928,616.159,616.969,622.641,618.376,617.785,613.399,619.438,621.616,618.514,619.359,613.251,615.314,616.298,619.7819999999999,615.378,629.439,617.58,634.716,633.686,631.879,629.214,617.115,617.398,634.9630000000001,614.306,637.62,614.117,627.6669999999999,632.345,630.525,632.0840000000001,627.857,629.599,630.3530000000001,618.2959999999999,621.649,631.012,626.265,629.682,627.339,625.9209999999999,629.057,628.387,628.856,614.006,619.316,621.1669999999999,615.006,616.1,615.951,615.5409999999999,615.2719999999999,616.7719999999999,616.383,615.977,613.455,614.168,613.596,614.763,611.9159999999999,618.308,641.276,616.763,626.288,625.127,625.4590000000001,620.408,636.4680000000001,614.841,638.895,623.873,619.58,617.124,615.285,625.071,624.5419999999999,631.43,624.987,630.862,622.512,620.885,625.572,619.305,621.429,617.974,621.07,,,,,,,,,
386.5,1546.0,623.903,616.373,627.876,621.677,627.427,627.785,629.062,622.268,622.203,621.352,621.425,616.31,618.505,622.337,618.633,619.0319999999999,613.886,620.654,621.109,617.839,619.0409999999999,613.516,615.952,616.639,620.071,615.828,627.807,618.6519999999999,636.7040000000001,634.554,633.435,629.855,616.977,617.5930000000001,635.499,613.851,636.148,614.403,626.8240000000001,633.227,629.945,632.528,627.271,630.597,630.2,617.068,620.773,631.525,627.04,629.614,627.132,625.489,629.056,629.335,628.707,613.6080000000001,619.97,621.298,614.6569999999999,616.4209999999999,616.177,615.33,615.22,617.481,616.2040000000001,615.045,613.626,614.817,614.014,614.595,611.761,617.976,641.7819999999999,616.686,626.553,626.255,624.975,620.013,637.3009999999999,614.4019999999999,640.155,622.237,620.539,616.879,615.396,625.149,624.898,631.545,624.898,630.618,621.948,619.9169999999999,626.409,619.51,621.4119999999999,618.6669999999999,620.701,,,,,,,,,
