TimesH,Frame,22,36,61,70,97,99,100,109,110,128,129,133,137,150,155,163,170,173,176,179,187,192,193,194,204,208,211,212,220,225,230,234,235,238,241,245,246,262,263,269,271,272,273,277,282,284,287,292,307,308,309,310,315,319,324,330,333,336,338,351,354,355,360,368,373,383,385,387,390,396,403,405,406,414,415,422,426,430,439,451,454,458,463,465,470,480,485,491,493,494,495,510,511,519,525,537,544,682,727,770,799,842,892,915,951,965,983,1011,1030,1032,1077
50.25,201.0,622.129,618.431,622.188,629.072,631.873,632.606,631.663,632.966,635.326,634.623,627.779,637.965,643.251,654.737,659.5369999999999,646.48,636.5790000000001,659.1189999999999,662.9830000000001,658.421,657.3810000000001,665.2260000000001,667.9019999999999,627.31,644.716,656.2639999999999,640.111,652.672,664.57,680.6360000000001,669.965,679.003,632.246,654.309,674.685,634.288,640.422,651.1659999999999,663.752,673.105,668.352,682.7410000000001,670.92,642.879,661.493,667.805,677.59,626.9540000000001,646.519,656.37,662.872,662.252,630.859,637.256,661.179,672.065,663.961,656.258,651.226,663.2760000000001,660.743,659.785,653.09,662.6619999999999,659.155,639.689,657.033,642.264,626.068,660.112,656.806,667.5930000000001,659.5419999999999,641.2819999999999,648.3330000000001,657.6489999999999,650.0369999999999,634.773,646.9069999999999,649.895,646.558,647.83,621.515,643.928,641.488,639.3340000000001,640.371,641.811,625.1469999999999,633.6759999999999,633.0880000000001,624.5930000000001,639.909,626.071,635.8290000000001,637.256,630.151,658.684,,,,,,,,,,,,,
50.5,202.0,622.994,618.633,622.71,628.96,632.876,632.757,632.995,633.404,634.86,634.7959999999999,629.313,638.245,642.264,655.69,660.429,648.677,638.1759999999999,659.195,663.6460000000001,658.485,658.966,664.454,668.814,626.899,645.515,655.441,640.749,653.446,665.807,679.7639999999999,672.507,680.665,633.061,653.644,677.696,635.221,640.437,652.119,663.803,675.0939999999999,669.404,682.207,671.597,644.578,664.177,670.1260000000001,677.695,629.137,647.0369999999999,658.3989999999999,665.676,663.428,630.759,639.7959999999999,659.643,673.8710000000001,664.112,659.005,651.479,665.966,662.591,660.815,653.8919999999999,662.7919999999999,657.421,640.6469999999999,658.3389999999999,642.2919999999999,626.678,660.707,659.727,669.201,662.117,641.894,648.294,658.81,649.678,634.941,646.485,651.418,646.681,648.033,621.951,645.844,642.773,640.428,640.242,641.576,626.161,634.822,632.95,625.198,640.295,627.7040000000001,636.726,638.518,629.904,660.9810000000001,,,,,,,,,,,,,
50.75,203.0,623.378,618.4780000000001,622.691,630.931,635.151,633.382,634.3919999999999,635.687,635.052,636.23,629.05,639.406,644.589,656.525,662.65,649.816,639.268,662.1339999999999,665.1410000000001,660.8860000000001,664.1210000000001,668.09,669.3530000000001,627.761,647.117,658.408,642.752,654.42,666.735,681.2860000000001,676.076,682.184,633.336,656.67,678.663,636.256,641.794,653.178,666.946,676.698,669.493,685.3810000000001,674.172,647.043,665.7710000000001,671.288,679.459,628.802,649.714,658.7310000000001,668.03,665.207,631.804,639.024,662.539,675.956,666.3510000000001,659.929,652.317,666.091,664.222,662.665,656.0989999999999,664.8839999999999,660.187,641.742,658.757,643.222,626.432,663.196,661.416,668.585,662.698,643.149,648.798,658.2339999999999,651.236,636.5369999999999,648.002,652.74,648.183,650.2769999999999,622.278,646.276,644.263,642.318,642.4780000000001,641.59,625.761,634.839,634.106,625.923,640.278,628.528,636.544,637.359,630.299,660.95,669.835,,,,,,,,,,,,
51.0,204.0,624.021,619.239,623.105,631.317,634.592,635.654,634.3340000000001,635.502,637.254,636.415,629.446,639.068,644.3290000000001,658.4580000000001,662.6089999999999,650.547,638.747,662.02,666.053,661.735,661.0,668.2460000000001,671.2860000000001,628.295,646.894,658.86,643.27,655.562,668.107,682.6030000000001,676.442,683.3960000000001,634.1990000000001,656.555,678.3610000000001,637.781,642.539,656.283,668.154,678.57,673.959,687.404,673.7510000000001,648.0219999999999,666.706,673.3430000000001,682.5269999999999,628.148,648.815,660.0310000000001,668.8530000000001,668.291,631.869,641.337,664.779,677.7589999999999,667.546,661.977,653.768,665.847,666.6189999999999,663.687,657.2230000000001,666.4889999999999,661.534,642.386,659.742,645.187,627.4169999999999,663.701,662.2439999999999,671.927,665.279,643.125,650.0930000000001,659.8910000000001,652.735,637.1569999999999,649.255,655.101,647.681,652.201,624.414,646.783,646.505,643.2180000000001,643.129,642.673,626.411,637.134,634.572,626.159,640.847,627.595,637.302,639.625,632.254,661.9580000000001,672.567,,,,,,,,,,,,
51.25,205.0,625.576,619.59,623.65,632.859,636.341,637.446,635.229,637.004,637.124,637.7040000000001,631.303,641.066,645.6569999999999,659.826,664.11,652.414,641.0219999999999,663.701,668.403,662.4910000000001,661.579,669.355,673.571,630.033,647.868,660.3439999999999,643.611,656.8530000000001,670.456,684.436,679.416,685.576,636.168,658.018,680.5369999999999,637.007,644.727,656.596,671.7439999999999,679.294,676.4110000000001,687.4889999999999,678.235,648.2909999999999,668.3380000000001,675.5160000000001,682.948,629.215,650.164,661.6489999999999,671.2080000000001,667.623,633.569,643.151,666.6289999999999,679.757,667.867,663.029,656.154,668.54,669.367,666.925,657.279,667.632,663.7410000000001,644.174,662.1,645.303,628.044,665.8380000000001,663.153,671.6360000000001,667.2439999999999,645.634,650.936,663.2810000000001,654.6990000000001,640.1659999999999,651.001,655.788,648.178,651.729,624.201,648.247,647.0,645.094,643.922,643.595,626.784,638.0459999999999,636.095,626.969,641.299,628.715,638.105,639.993,632.297,664.1289999999999,674.534,,,,,,,,,,,,
51.5,206.0,627.0509999999999,620.191,624.075,633.257,637.769,636.971,636.15,636.756,637.856,639.248,630.539,641.377,646.512,659.627,665.311,652.729,640.931,665.794,666.9069999999999,663.097,662.5189999999999,669.7819999999999,674.617,629.802,649.22,661.2760000000001,644.975,657.3580000000001,671.9789999999999,686.0169999999999,680.324,686.585,637.061,658.193,682.347,638.37,646.406,656.508,673.329,682.415,677.107,690.842,679.227,649.971,668.664,674.4689999999999,684.745,630.077,650.804,661.955,673.987,670.581,634.934,644.974,668.426,682.0060000000001,669.5319999999999,665.711,655.8380000000001,670.085,670.455,666.87,659.023,667.992,663.3910000000001,645.6419999999999,661.7869999999999,647.028,629.697,667.5110000000001,664.293,673.679,668.804,645.702,652.319,662.1389999999999,655.15,640.27,650.7959999999999,657.2739999999999,648.939,653.826,625.1080000000001,649.075,648.398,645.867,644.078,643.4540000000001,626.002,638.894,637.206,626.914,642.1659999999999,629.381,639.192,640.309,632.736,664.487,676.1360000000001,,,,,,,,,,,,
51.75,207.0,625.2769999999999,619.802,623.677,633.849,638.183,636.446,636.4,637.97,638.928,639.32,631.8530000000001,641.841,646.3919999999999,660.788,665.05,652.1419999999999,641.29,666.296,670.2669999999999,663.829,663.035,669.755,674.3739999999999,630.456,652.005,662.502,646.014,657.9910000000001,672.2660000000001,686.4069999999999,683.563,687.4810000000001,636.634,659.685,683.8689999999999,640.081,646.059,657.5880000000001,675.07,682.32,678.2660000000001,690.8760000000001,680.487,651.0219999999999,670.702,676.4169999999999,683.615,629.9169999999999,650.513,663.178,674.995,672.88,635.087,643.629,669.953,684.2180000000001,670.2919999999999,666.943,657.398,671.637,672.842,669.117,658.3810000000001,671.0160000000001,664.192,646.236,664.6060000000001,647.446,629.841,668.205,666.7230000000001,675.597,670.635,645.967,652.754,664.732,656.962,640.9119999999999,651.919,659.012,649.5790000000001,656.16,625.39,650.3430000000001,649.744,647.314,646.028,644.689,627.818,639.4119999999999,638.246,626.813,641.748,629.1659999999999,640.113,640.8430000000001,633.846,666.659,676.8510000000001,,,,,,,,,,,,
52.0,208.0,625.622,620.149,623.874,634.934,637.762,637.486,636.856,637.759,639.427,641.337,632.115,642.214,647.487,661.19,666.2130000000001,652.915,642.747,667.273,669.905,664.948,663.59,672.215,675.127,630.775,653.025,663.321,648.524,660.235,674.698,687.873,684.449,689.493,637.331,659.095,685.956,640.683,646.605,659.212,675.0360000000001,684.5039999999999,681.034,692.2510000000001,681.82,651.3240000000001,672.21,679.221,685.867,630.716,652.379,665.039,675.2739999999999,673.664,637.175,644.884,671.916,683.477,671.5830000000001,668.2460000000001,658.09,675.404,673.745,669.98,659.3389999999999,673.07,665.813,646.318,665.393,648.9259999999999,629.056,669.635,665.922,677.265,670.03,647.2180000000001,654.507,664.22,657.4960000000001,642.198,654.661,657.75,649.385,657.846,626.865,650.92,650.97,646.01,646.516,644.536,628.14,640.109,637.5409999999999,628.5269999999999,642.345,629.413,639.982,639.855,633.789,667.887,677.8739999999999,,,,,,,,,,,,
52.25,209.0,625.3480000000001,621.615,624.492,635.685,638.679,637.6419999999999,636.715,637.8969999999999,640.159,641.3340000000001,632.29,642.851,649.749,662.6560000000001,667.5189999999999,654.049,643.984,668.637,672.3480000000001,664.7310000000001,663.957,673.071,678.439,630.38,653.115,663.81,648.002,662.565,673.434,687.732,684.628,690.4639999999999,637.628,662.2289999999999,686.317,640.178,647.4580000000001,660.221,678.535,685.928,681.745,693.689,683.975,652.741,673.96,679.535,686.716,630.612,653.597,666.21,675.5060000000001,674.424,637.779,646.612,674.3689999999999,684.16,672.383,669.622,658.48,675.753,677.3480000000001,671.072,660.0160000000001,673.847,665.4069999999999,648.5219999999999,668.1310000000001,649.793,631.261,671.993,668.461,678.676,672.8839999999999,648.66,654.2959999999999,666.665,658.6389999999999,644.355,656.2260000000001,659.564,651.252,657.821,627.439,650.668,652.024,648.215,648.553,644.698,628.8380000000001,640.686,639.6619999999999,628.56,642.832,630.198,641.906,639.969,634.0740000000001,668.488,679.9760000000001,,,,,,,,,,,,
52.5,210.0,625.832,620.8969999999999,624.817,635.0840000000001,638.9119999999999,637.943,636.96,639.082,640.0219999999999,642.607,632.168,642.245,649.393,662.435,668.303,652.821,643.771,669.6339999999999,673.5189999999999,665.789,664.567,674.235,678.5830000000001,631.4780000000001,653.2130000000001,662.069,649.508,662.0930000000001,676.337,689.273,684.5889999999999,690.47,637.984,660.6289999999999,688.11,640.891,648.784,660.6260000000001,679.4889999999999,688.721,682.71,692.32,686.863,652.933,674.534,680.933,687.2739999999999,631.331,654.0509999999999,666.672,677.732,676.295,638.379,646.703,675.618,684.795,672.8710000000001,672.309,660.217,678.211,678.288,671.7689999999999,657.778,674.826,666.605,648.318,669.8639999999999,651.427,632.038,673.3739999999999,669.1310000000001,680.6460000000001,674.768,649.8240000000001,655.286,667.051,661.7639999999999,644.7959999999999,656.087,659.921,651.561,658.6460000000001,627.839,651.378,653.249,648.778,648.962,644.538,629.061,641.618,639.494,628.82,641.9630000000001,631.0459999999999,642.53,640.96,634.035,670.895,680.179,687.7230000000001,,,,,,,,,,,
52.75,211.0,625.966,620.93,624.639,635.77,639.8580000000001,638.7719999999999,637.937,639.515,640.258,643.55,634.031,643.881,648.212,663.0930000000001,667.9780000000001,655.351,643.7280000000001,670.7919999999999,672.227,665.689,665.175,673.1189999999999,678.847,633.075,654.83,664.4860000000001,650.771,661.238,676.03,691.0060000000001,686.5189999999999,691.137,637.62,661.8839999999999,687.31,641.105,648.471,661.602,681.905,686.078,680.5980000000001,692.748,685.687,653.8330000000001,675.6030000000001,679.882,684.967,631.06,654.406,667.297,678.868,677.341,639.2669999999999,648.143,678.2489999999999,687.673,674.21,673.927,660.1110000000001,679.569,678.053,675.548,659.548,674.1239999999999,667.273,648.691,670.877,650.664,632.443,673.9989999999999,669.05,680.3530000000001,674.3839999999999,650.5459999999999,654.819,667.409,659.2330000000001,646.731,658.345,662.311,653.758,658.323,628.656,651.234,653.005,648.7769999999999,649.061,646.018,629.2719999999999,642.106,640.09,629.311,642.4169999999999,630.505,643.492,641.64,633.942,672.222,681.947,687.64,,,,,,,,,,,
53.0,212.0,626.019,621.259,623.763,635.4490000000001,639.615,638.178,637.092,640.5830000000001,641.247,642.8480000000001,634.63,642.923,648.502,662.6289999999999,668.177,654.339,643.577,670.951,671.942,665.2660000000001,663.6460000000001,673.924,676.7410000000001,631.7040000000001,654.721,665.9889999999999,651.141,662.182,675.122,691.455,686.918,690.7689999999999,639.073,662.6,686.2860000000001,642.019,649.866,661.488,681.71,685.1389999999999,681.664,693.096,687.033,653.7130000000001,677.572,680.112,685.051,632.451,655.6510000000001,668.153,679.29,678.4789999999999,640.178,647.839,678.6469999999999,685.194,674.43,674.3969999999999,660.682,682.183,680.2260000000001,673.686,659.745,676.9780000000001,668.924,648.915,670.867,650.3290000000001,632.685,674.043,670.06,680.025,676.699,651.07,655.905,666.872,661.005,646.79,657.437,660.018,650.124,658.311,628.721,652.298,654.097,649.312,650.641,644.729,629.581,644.089,640.28,629.569,641.118,630.625,642.875,641.2669999999999,634.695,671.3989999999999,680.875,,,,,,,,,,,,
53.25,213.0,626.438,622.71,625.132,634.765,639.8919999999999,638.48,637.512,640.138,640.852,642.437,633.129,642.239,651.0319999999999,662.408,665.61,655.7280000000001,645.219,669.492,672.943,664.658,663.9,674.084,678.2719999999999,632.549,654.621,667.1060000000001,651.4169999999999,662.445,675.67,691.2489999999999,686.543,691.242,638.847,662.701,686.133,640.196,650.15,662.8330000000001,682.067,687.924,681.165,693.806,688.873,655.3810000000001,677.003,682.064,685.936,632.34,654.446,668.3589999999999,680.755,679.3530000000001,640.613,648.826,678.075,686.627,674.953,676.054,660.846,681.8530000000001,679.7589999999999,675.735,658.596,678.414,668.4760000000001,649.514,668.175,652.5880000000001,633.237,674.6060000000001,669.437,680.613,676.872,650.698,655.061,666.8439999999999,661.19,648.164,659.1030000000001,661.947,651.981,660.59,629.24,652.663,653.451,649.047,650.466,646.178,628.715,643.484,639.831,629.947,641.875,631.58,640.951,640.227,635.557,671.743,680.455,,,,,,,,,,,,
53.5,214.0,625.7819999999999,621.531,625.279,634.559,640.026,637.807,637.516,640.439,640.094,644.654,634.013,644.1759999999999,648.442,661.873,667.437,655.351,644.875,669.278,673.561,663.956,663.679,673.591,676.6039999999999,632.428,655.071,666.334,650.615,661.582,676.538,690.035,686.3939999999999,691.529,639.396,663.3889999999999,686.09,640.095,650.01,665.06,683.35,686.505,682.552,692.569,687.5989999999999,655.2719999999999,676.835,681.1560000000001,686.187,632.557,654.0509999999999,668.6519999999999,681.3,680.1469999999999,640.316,649.491,677.962,685.6210000000001,674.895,677.0060000000001,660.49,682.331,680.954,676.711,658.347,677.666,668.7589999999999,649.505,672.2130000000001,653.055,633.471,675.3530000000001,670.775,681.23,677.581,652.861,655.76,667.648,662.2289999999999,649.08,658.84,661.2869999999999,651.573,662.04,629.306,653.062,654.682,648.2180000000001,650.401,645.117,629.893,643.745,641.1759999999999,630.481,641.988,630.771,642.271,640.399,635.561,671.4910000000001,680.2360000000001,,,,,,,,,,,,
53.75,215.0,626.3480000000001,622.089,624.069,633.461,639.9540000000001,637.462,637.105,640.5369999999999,640.357,643.476,633.8430000000001,643.12,648.806,660.8610000000001,666.905,654.832,644.2669999999999,669.5139999999999,672.794,663.623,663.438,673.6489999999999,675.735,632.798,655.8560000000001,667.938,650.742,660.6080000000001,675.488,690.5260000000001,686.0060000000001,691.587,639.599,662.837,688.456,638.387,650.35,664.418,684.568,686.925,680.797,690.467,687.169,655.4110000000001,678.648,681.26,685.279,633.066,655.794,668.7260000000001,679.446,681.235,640.39,647.835,679.1160000000001,686.932,673.0319999999999,676.868,659.7539999999999,684.76,680.8960000000001,674.9680000000001,658.189,678.123,669.605,650.159,671.32,652.1030000000001,633.649,677.6419999999999,667.7339999999999,681.185,679.245,653.972,656.563,668.064,662.74,647.864,660.437,662.672,652.361,661.686,630.17,652.24,655.3760000000001,649.729,650.936,644.7869999999999,628.924,644.339,641.231,629.2919999999999,641.9680000000001,631.524,641.99,640.359,636.085,672.6310000000001,680.8910000000001,,661.552,,,,,,,,,,
54.0,216.0,625.91,621.762,624.9259999999999,633.9730000000001,639.883,636.891,636.735,641.571,639.729,643.41,634.115,643.062,648.779,659.534,666.69,656.145,645.091,668.4839999999999,671.952,661.857,662.7739999999999,672.2189999999999,675.0980000000001,633.104,655.503,666.4739999999999,651.014,660.35,674.575,690.056,686.7389999999999,690.982,638.755,661.185,686.153,638.549,650.536,663.0219999999999,685.673,686.17,680.425,689.576,687.198,654.87,677.9789999999999,681.6010000000001,683.785,632.549,654.367,667.8589999999999,679.933,683.09,641.01,649.18,680.572,685.066,674.6439999999999,677.84,661.118,685.808,678.977,675.3860000000001,658.245,678.3589999999999,669.1389999999999,650.382,672.2310000000001,652.6080000000001,633.184,677.342,670.8430000000001,681.067,677.294,654.29,655.9789999999999,668.1239999999999,661.842,648.948,660.967,663.237,651.08,660.938,629.624,651.85,655.255,649.903,650.961,646.386,630.216,643.446,639.798,630.78,641.605,631.576,642.393,640.741,635.107,672.824,681.1669999999999,,661.33,,,,,,,,,,
54.25,217.0,625.655,621.606,624.316,633.1990000000001,638.87,635.71,636.7819999999999,640.089,639.446,642.126,633.111,643.165,649.705,656.725,665.21,656.7280000000001,644.54,668.79,670.773,661.097,664.576,671.385,673.4789999999999,632.153,655.2669999999999,664.7139999999999,650.946,659.987,675.8919999999999,690.4119999999999,686.28,689.867,638.991,663.0319999999999,684.797,639.045,650.932,662.613,686.181,686.372,680.247,691.937,685.6469999999999,655.855,677.16,680.572,683.665,631.832,654.882,668.654,679.998,683.23,640.984,649.476,680.9689999999999,683.084,673.4639999999999,676.9730000000001,659.951,685.128,680.89,673.08,656.818,679.289,668.6089999999999,652.376,673.704,652.2669999999999,633.687,677.9810000000001,671.018,680.05,679.422,654.66,655.31,667.5419999999999,661.8480000000001,650.229,660.7560000000001,662.383,652.957,661.013,629.47,651.231,654.429,649.198,650.732,646.263,630.2230000000001,643.754,641.302,630.637,640.811,631.4730000000001,642.649,638.9680000000001,634.675,670.313,680.32,682.916,662.645,,,,,,,,,,
54.5,218.0,625.703,621.549,625.054,632.408,638.452,637.488,636.74,641.189,639.823,643.236,633.122,643.1569999999999,649.874,656.903,663.622,655.679,643.6469999999999,667.7669999999999,671.222,661.211,661.577,671.409,674.112,632.361,655.9760000000001,665.931,651.883,658.8330000000001,675.939,689.2860000000001,685.7310000000001,687.788,638.993,662.659,684.676,639.203,651.021,663.42,685.701,685.4960000000001,679.7639999999999,690.153,684.898,657.0160000000001,676.182,682.337,683.426,630.961,655.625,668.1,681.072,680.6339999999999,640.57,649.414,681.36,683.443,671.3710000000001,676.427,660.176,684.5039999999999,680.799,673.045,657.363,679.7589999999999,670.128,652.012,673.688,652.81,634.7330000000001,678.082,670.133,679.316,677.533,655.19,656.2489999999999,668.758,661.27,650.997,661.704,662.26,651.938,661.653,630.703,652.193,653.602,651.12,650.288,645.83,629.077,643.1569999999999,,630.5880000000001,640.94,631.573,642.572,640.13,634.994,670.048,679.368,683.085,662.1669999999999,,,,,,,,,,
