TimesH,Frame,NoMissing,6,6,17,17,19,19,50,50,55,55,57,57,58,58,62,62,70,70,97,97,99,99,112,112,114,114,115,115,116,116,128,128,132,132,137,137,138,138,143,143,146,146,148,148,149,149,155,155,161,161,162,162,164,164,165,165,167,167,178,178,210,210,219,219,229,229,237,237,244,244,245,245,254,254,256,256,257,257,263,263,264,264,268,268,269,269,272,272,276,276,277,277,279,279,281,281,285,285,291,291,302,302,304,304,306,306,316,316,331,331,334,334,338,338,341,341,342,342,343,343,346,346,350,350,353,353,355,355,356,356,381,381,390,390,392,392,394,394,401,401,414,414,423,423,453,453,496,496,541,541,612,612,665,665,689,689,722,722,802,802,886,886,890,890,955,955,961,961,982,982,1006,1006,1010,1010,1012,1012,1072,1072,1239,1239
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
397.0,1588.0,,47.396,30.519000000000002,185.53099999999998,40.92,40.422,40.248000000000005,208.695,54.288999999999994,64.137,52.852,182.14,50.293,190.52700000000002,52.17,73.221,49.108000000000004,,,20.206,23.461,42.151,20.785,209.525,83.443,39.193000000000005,84.646,58.2,85.038,217.479,83.579,59.162,95.889,166.799,90.21799999999999,106.338,87.296,107.75200000000001,101.089,204.92700000000002,101.13799999999999,120.22,95.99,213.312,97.178,102.994,95.993,186.112,106.71600000000001,194.822,104.03,76.65899999999999,101.15799999999999,46.202,103.171,68.138,103.86399999999999,38.986,103.022,70.476,60.016999999999996,191.489,72.204,91.76299999999999,82.179,99.895,76.559,145.251,132.812,59.857,134.945,200.666,132.061,15.005,139.189,187.582,140.263,9.253,140.041,48.224,136.63299999999998,112.691,150.629,193.25900000000001,147.644,221.638,149.701,76.628,147.715,20.294,146.006,98.917,146.048,67.446,146.011,88.75399999999999,157.071,101.375,156.056,58.037,153.438,82.759,110.815,72.643,109.51299999999999,208.82,110.12700000000001,57.31399999999999,117.384,83.289,121.959,25.168000000000003,122.399,63.854,121.115,202.995,122.25399999999999,4.533,120.36,67.456,131.724,28.965,132.321,51.782,129.482,13.935,128.528,209.919,127.088,215.696,126.479,182.141,164.104,214.09799999999998,158.875,11.154000000000002,157.406,196.76,171.78599999999997,175.74900000000002,169.02599999999998,70.142,176.707,211.327,189.72099999999998,61.287,60.059,190.84900000000002,133.391,90.74600000000001,74.598,45.326,94.762,160.201,68.07600000000001,158.806,81.898,96.354,154.58100000000002,68.581,115.601,110.506,112.506,86.324,64.712,167.54,60.655,78.32,79.62899999999999,226.755,76.035,62.13399999999999,0.856,97.525,99.26299999999999,44.61,65.035,139.378,117.00299999999999,87.465,141.309
397.25,1589.0,,47.398999999999994,30.585,185.445,41.032,40.31,40.323,208.74099999999999,54.231,64.173,52.8,182.16099999999997,50.288000000000004,190.56599999999997,52.222,73.219,49.156000000000006,,,20.225,23.551,42.089,20.724,209.49599999999998,83.48100000000001,39.161,84.646,58.201,85.053,217.493,83.624,59.148,95.917,166.75900000000001,90.301,106.34700000000001,87.295,107.807,101.197,204.898,101.118,120.265,95.999,213.34,97.171,102.949,95.944,186.12400000000002,106.728,194.945,104.083,76.565,101.196,46.185,103.22399999999999,68.148,103.795,39.09,103.00399999999999,70.327,60.092,191.51,72.183,91.809,82.15100000000001,99.979,76.493,145.188,132.768,59.91,135.033,200.67,132.08700000000002,15.017999999999999,139.15,187.671,140.356,9.242,140.109,48.224,136.673,112.655,150.72799999999998,193.252,147.585,221.66299999999998,149.76,76.66199999999999,147.648,20.197,146.02700000000002,98.87299999999999,146.005,67.467,146.128,88.72399999999999,156.963,101.39299999999999,156.07299999999998,58.063,153.429,82.779,110.82799999999999,72.641,109.49700000000001,208.769,110.13600000000001,57.278,117.352,83.226,121.92399999999999,25.328000000000003,122.429,63.867,121.166,202.86700000000002,122.779,4.524,120.329,67.444,131.671,28.976,132.344,51.817,129.46,13.915,128.561,209.953,127.09200000000001,215.799,126.514,182.08900000000003,164.101,214.007,158.815,11.187000000000001,157.489,196.753,171.606,175.71200000000002,168.96200000000002,70.123,176.737,211.325,189.739,61.313,60.07899999999999,190.92700000000002,133.39600000000002,90.743,74.565,45.273,94.71799999999999,160.234,68.07300000000001,158.767,81.902,96.152,154.741,68.612,115.66,110.484,112.443,86.555,64.82300000000001,167.445,60.536,78.289,79.657,226.709,76.08800000000001,62.195,1.013,97.24,99.336,44.599,65.041,139.631,117.04799999999999,87.501,141.316
397.5,1590.0,,47.42100000000001,30.588,185.475,40.926,40.618,40.255,208.73,54.248999999999995,64.242,52.813,182.206,50.29600000000001,190.604,52.273,73.3,49.143,,,20.221,23.495,42.125,20.686999999999998,209.488,83.454,39.601,84.615,58.2,85.069,217.49099999999999,83.625,59.155,95.926,166.75900000000001,90.24799999999999,106.38600000000001,87.331,107.911,101.40299999999999,204.864,101.225,120.25399999999999,95.988,213.317,97.154,103.07799999999999,95.941,186.078,106.70200000000001,194.947,104.102,76.464,101.344,46.12,103.275,68.108,103.73700000000001,39.195,102.948,70.37899999999999,60.06,191.507,72.172,91.791,82.163,99.63600000000001,76.952,145.22299999999998,132.833,59.93,134.97299999999998,200.821,132.094,14.968,139.158,187.612,140.27700000000002,9.279,140.102,48.216,136.67,112.65899999999999,150.903,193.305,147.53,221.69099999999997,149.75799999999998,76.745,147.67700000000002,20.167,146.04399999999998,99.01100000000001,146.017,67.462,146.276,88.73899999999999,156.872,101.475,156.15200000000002,57.985,153.269,82.764,110.809,72.703,109.531,208.743,110.184,57.269,117.36399999999999,83.311,121.925,25.287,122.37,63.854,121.134,203.02900000000002,122.18799999999999,4.587,120.294,67.431,131.703,29.024,132.33100000000002,51.763999999999996,129.46,13.905999999999999,128.594,209.94099999999997,127.11399999999999,215.825,126.505,182.282,164.19400000000002,214.02,158.861,11.120999999999999,157.44799999999998,196.798,171.537,175.642,169.028,70.068,176.762,211.27700000000002,189.761,61.255,60.06,190.93200000000002,133.497,90.72,74.51899999999999,45.302,95.02600000000001,160.261,68.105,158.75799999999998,81.9,96.56,154.60299999999998,68.641,115.70200000000001,110.48100000000001,112.53,86.603,64.824,167.546,60.56,78.447,79.57,226.91099999999997,76.044,62.2,0.688,97.255,99.215,44.648,65.082,139.812,117.01299999999999,87.476,141.284
397.75,1591.0,,47.386,30.589000000000002,185.503,40.983999999999995,40.349000000000004,40.222,208.747,54.278,64.17699999999999,52.729,182.28799999999998,50.243,190.732,52.023999999999994,73.411,49.148999999999994,,,20.333,23.569000000000003,42.125,20.64,209.49,83.45200000000001,39.556,84.619,58.233000000000004,85.015,217.507,83.61399999999999,59.161,95.859,166.717,90.305,106.39399999999999,87.34899999999999,108.00200000000001,101.427,204.862,101.29299999999999,120.205,95.93700000000001,213.287,97.156,103.14299999999999,95.986,186.079,106.663,194.93099999999998,104.03399999999999,76.369,101.50200000000001,46.168,103.22200000000001,68.171,103.68,39.165,102.985,70.32,60.148,191.46200000000002,72.184,91.837,82.12700000000001,99.679,76.944,145.174,132.819,59.854,134.951,200.812,132.08,14.987,139.178,187.627,140.226,9.273,140.077,48.207,136.642,112.62799999999999,150.891,193.403,147.602,221.798,149.828,76.774,147.694,20.125,145.997,99.096,146.072,67.422,146.34,88.682,156.79399999999998,101.50200000000001,156.137,58.184,153.455,82.75,110.821,72.67,109.538,208.653,110.074,57.246,117.387,83.3,121.84,25.361,122.387,63.875,121.141,203.192,121.867,4.577,120.302,67.408,131.74,29.04,132.34799999999998,51.653,129.47799999999998,13.88,128.567,209.889,127.12899999999999,215.71599999999998,126.54799999999999,182.38299999999998,164.226,214.048,158.889,11.155,157.457,196.75599999999997,171.66099999999997,175.727,169.06599999999997,69.977,176.739,211.278,189.736,61.278,60.055,190.951,133.465,90.73100000000001,74.536,45.387,95.181,160.24200000000002,68.081,158.766,81.97399999999999,96.0,155.0,68.665,115.71700000000001,110.443,112.529,86.671,64.862,167.56400000000002,60.637,78.0,80.0,226.93099999999998,76.065,62.213,0.5660000000000001,97.27600000000001,99.171,44.67100000000001,65.082,139.917,116.954,87.46,141.254
398.0,1592.0,,47.383,30.616,185.42,41.106,40.3,40.113,208.71099999999998,54.295,64.101,52.637,182.188,50.31399999999999,190.75400000000002,52.063,73.223,49.231,,,20.369,23.555999999999997,42.181000000000004,20.666,209.511,83.421,39.662,84.671,58.238,84.98700000000001,217.454,83.709,59.181000000000004,95.889,166.65200000000002,90.213,106.42200000000001,87.348,108.0,101.444,204.863,101.25,120.24600000000001,96.008,213.333,97.149,103.182,95.98200000000001,186.107,106.694,194.889,104.006,76.616,101.133,46.065,103.23,68.111,103.682,39.17,102.95700000000001,70.281,60.107,191.34099999999998,72.15100000000001,91.78399999999999,82.15,99.645,76.961,145.161,132.858,59.912,134.817,200.75599999999997,132.012,15.024000000000001,139.18200000000002,187.609,140.201,9.265,140.101,48.216,136.644,112.682,150.713,193.358,147.504,221.717,149.821,76.869,147.80700000000002,20.141,145.999,99.066,146.015,67.46300000000001,146.369,88.806,157.041,101.494,156.13,58.13399999999999,153.333,82.76100000000001,110.791,72.699,109.51700000000001,208.653,110.094,57.251000000000005,117.419,83.273,121.87200000000001,25.289,122.42,63.838,121.141,203.16099999999997,122.18,4.498,120.301,67.402,131.773,29.055,132.368,51.674,129.53799999999998,13.899000000000001,128.57299999999998,209.954,127.066,215.77,126.594,182.294,164.18900000000002,214.041,158.881,11.517999999999999,157.815,196.722,171.607,175.74599999999998,169.041,69.922,176.794,211.31099999999998,189.638,61.29,60.068999999999996,191.02200000000002,133.438,90.765,74.477,45.45,95.366,160.22,68.109,158.766,81.995,96.31,154.761,68.483,115.755,110.45100000000001,112.51,86.585,64.80199999999999,167.50900000000001,60.626000000000005,78.439,79.513,226.61,76.25399999999999,62.316,0.6779999999999999,97.32,99.29299999999999,44.688,65.131,140.06799999999998,116.947,87.432,141.232
398.25,1593.0,,47.383,30.611,185.40099999999998,41.089,40.637,40.178000000000004,208.736,54.327,64.031,52.695,182.27200000000002,50.244,190.792,52.092,73.27,49.211000000000006,,,20.186,23.596,42.205,20.653000000000002,209.50799999999998,83.512,39.769,84.682,58.25,84.925,217.435,83.67200000000001,59.202,95.919,166.63099999999997,90.25,106.35799999999999,87.381,108.001,101.36200000000001,204.9,101.27,120.24799999999999,96.035,213.329,97.14,103.162,95.98100000000001,186.18400000000003,106.693,194.889,104.035,76.528,101.18799999999999,46.136,103.334,68.083,103.676,39.148,102.99700000000001,70.413,60.068000000000005,191.37599999999998,72.169,91.757,82.16799999999999,99.646,77.199,145.157,132.747,59.843999999999994,134.83100000000002,200.55900000000003,131.99200000000002,14.999,139.292,187.62900000000002,140.252,9.177,140.137,48.178999999999995,136.535,112.62299999999999,150.701,193.39,147.578,221.641,149.713,76.962,147.79399999999998,20.066,146.013,99.148,146.075,67.422,146.455,88.87299999999999,157.105,101.507,156.093,58.138999999999996,153.335,82.74700000000001,110.779,72.783,109.48899999999999,208.62900000000002,110.005,57.223,117.412,83.34700000000001,121.932,25.263,122.429,63.827,121.195,203.21599999999998,122.23299999999999,4.718999999999999,120.281,67.49600000000001,131.737,29.125,132.411,51.748000000000005,129.50799999999998,13.899000000000001,128.52700000000002,209.952,127.039,215.71400000000003,126.68,182.106,164.187,213.945,158.79399999999998,11.527000000000001,157.813,196.8,171.63400000000001,175.673,169.138,69.854,176.838,211.391,189.65400000000002,61.316,60.068999999999996,191.03599999999997,133.511,90.785,74.41,45.43600000000001,95.40700000000001,160.237,68.095,158.792,82.006,96.30799999999999,154.796,68.49600000000001,115.74600000000001,110.447,112.537,86.669,64.821,167.546,60.729,78.444,79.542,226.953,76.15899999999999,62.406000000000006,0.534,97.137,99.086,44.678999999999995,65.155,139.991,116.98700000000001,87.383,141.196
398.5,1594.0,,47.31399999999999,30.624000000000002,185.426,41.09,40.381,40.277,208.731,54.343,64.124,52.633,182.34400000000002,50.202,190.847,52.063,73.479,49.133,49.191,7.857,20.197,23.642,42.183,20.64,209.482,83.494,39.59,84.665,58.232,84.89299999999999,217.459,83.65100000000001,59.22,95.985,166.643,90.432,106.382,87.37899999999999,108.014,101.35799999999999,204.863,101.265,120.26700000000001,95.999,213.24099999999999,97.088,103.166,95.98,186.278,106.721,194.90400000000002,104.05,76.491,101.20200000000001,46.168,103.417,68.113,103.615,39.198,102.975,70.33800000000001,60.132,191.39700000000002,72.182,91.833,82.147,99.57700000000001,77.282,145.22899999999998,132.69899999999998,59.963,134.765,200.537,131.988,15.043,139.297,187.418,139.921,9.167,140.19799999999998,48.222,136.489,112.588,150.53,193.392,147.499,221.644,149.668,77.024,147.799,20.2,145.994,99.167,146.112,67.44800000000001,146.532,88.786,157.001,101.56299999999999,156.221,58.28,153.474,82.762,110.801,72.785,109.493,208.63400000000001,110.072,57.248000000000005,117.311,83.337,121.936,25.201999999999998,122.39399999999999,63.812,121.18799999999999,203.18,122.473,4.584,120.29799999999999,67.491,131.819,28.993000000000002,132.514,51.893,129.607,13.945,128.55200000000002,209.963,127.01100000000001,215.74099999999999,126.772,182.13299999999998,164.138,213.90099999999998,158.786,11.615,157.986,196.735,171.58900000000003,175.763,169.018,69.956,176.861,211.44400000000002,189.69,61.333,60.034,191.05,133.418,90.79299999999999,74.368,45.542,95.47399999999999,160.262,68.10300000000001,158.784,82.04,96.21799999999999,154.861,68.47,115.81200000000001,110.44200000000001,112.556,86.66,64.837,167.49200000000002,60.801,78.465,79.615,227.05900000000003,76.13600000000001,62.413999999999994,0.506,97.333,99.18299999999999,44.652,65.187,139.974,117.023,87.353,141.179
398.75,1595.0,,47.275,30.691999999999997,185.50799999999998,41.038999999999994,40.425,40.291,208.771,54.327,64.036,52.583,182.41299999999998,50.174,190.86,52.076,73.28,49.151,49.193999999999996,7.843999999999999,20.424,23.829,42.089,20.718000000000004,209.50099999999998,83.506,39.638000000000005,84.68,58.198,84.91,217.48,83.613,59.225,95.98,166.63400000000001,90.551,106.336,87.33200000000001,108.21,101.56,204.88400000000001,101.273,120.28299999999999,96.012,213.201,97.16,103.085,96.022,186.18599999999998,106.71,194.90099999999998,104.046,76.367,101.3,46.163999999999994,103.33,68.102,103.603,39.181,102.97,70.311,60.11600000000001,191.42700000000002,72.186,91.883,82.12,99.538,77.237,145.276,132.705,59.986000000000004,134.679,200.585,131.993,15.027000000000001,139.343,187.43900000000002,139.901,9.309,140.265,48.288000000000004,136.58,112.49799999999999,150.44299999999998,193.297,147.466,221.65,149.594,77.055,147.799,20.208,146.014,99.274,146.19799999999998,67.395,146.412,88.785,156.955,101.59299999999999,156.239,58.372,153.534,82.803,110.8,72.967,109.61200000000001,208.64,110.0,57.248000000000005,117.335,83.406,121.955,25.383000000000003,122.41,63.798,121.309,203.278,122.432,4.7010000000000005,120.365,67.52199999999999,131.721,29.000999999999998,132.533,51.957,129.637,13.942,128.555,209.95,126.991,215.71400000000003,126.796,182.127,163.96599999999998,213.736,158.685,11.685,158.078,196.71400000000003,171.57,175.825,168.868,69.97,176.86900000000003,211.5,189.732,61.315,60.005,191.05700000000002,133.377,90.831,74.352,45.521,95.554,160.247,68.116,158.815,82.117,96.15799999999999,154.914,68.443,115.846,110.561,112.46799999999999,86.661,64.824,167.52700000000002,60.67,78.467,79.67699999999999,226.967,76.163,62.0,1.0,97.22,99.053,44.676,65.199,140.001,117.025,87.29700000000001,141.13299999999998
399.0,1596.0,,47.265,30.693,185.523,40.995,40.191,40.326,208.708,54.395,63.89,52.562,182.36900000000003,50.202,190.856,52.131,73.271,49.113,49.396,7.852,20.167,23.794,42.03,20.718000000000004,209.514,83.48100000000001,39.624,84.706,58.24,84.875,217.519,83.556,59.261,95.917,166.582,90.68299999999999,106.335,87.37799999999999,108.15799999999999,101.417,204.93200000000002,101.229,120.244,96.024,213.245,97.15899999999999,103.01,96.036,186.37900000000002,106.78299999999999,194.84599999999998,103.99600000000001,76.382,101.279,46.12,103.34700000000001,68.041,103.62,39.203,102.975,70.19,60.128,191.41299999999998,72.194,91.914,82.14299999999999,99.579,77.109,145.196,132.672,60.06,134.286,200.543,132.0,14.985,139.393,187.467,139.957,9.221,140.249,48.303999999999995,136.546,112.465,150.565,193.43599999999998,147.519,221.68099999999998,149.471,77.192,147.77100000000002,20.142,146.05,99.333,146.247,67.425,146.372,88.693,156.882,101.603,156.255,58.34,153.474,82.822,110.803,72.911,109.568,208.597,109.979,57.29,117.34100000000001,83.375,122.029,25.340999999999998,122.414,63.785,121.473,203.291,122.337,4.727,120.295,67.52,131.707,29.065,132.532,51.988,129.563,13.975999999999999,128.547,209.827,127.11399999999999,215.75,126.818,182.114,163.97,213.726,158.705,11.796,158.16899999999998,196.78799999999998,171.648,175.832,168.84599999999998,70.03399999999999,176.912,211.546,189.78400000000002,61.196000000000005,59.93899999999999,191.042,133.375,90.882,74.344,45.516000000000005,95.34100000000001,160.247,68.054,158.875,82.161,96.12200000000001,154.996,68.327,115.932,110.6,112.334,86.79799999999999,64.883,167.53,60.56100000000001,78.54,79.778,227.10299999999998,76.128,62.489,0.511,97.17399999999999,98.8,44.652,65.158,140.01,116.995,87.31200000000001,141.129
399.25,1597.0,,47.221000000000004,30.709,185.463,40.944,40.653,40.188,208.736,54.371,63.856,52.636,182.335,50.185,190.83700000000002,52.168,73.19800000000001,49.145,,,20.215,23.840999999999998,42.045,20.719,209.512,83.541,39.759,84.73299999999999,58.226000000000006,84.904,217.525,83.59200000000001,59.3,95.86399999999999,166.582,90.742,106.325,87.39299999999999,108.20200000000001,101.471,204.956,101.259,120.213,95.93799999999999,213.27900000000002,97.086,103.01899999999999,96.036,186.28,106.756,194.86599999999999,104.03299999999999,76.33800000000001,101.333,46.208,103.397,68.078,103.56,39.224000000000004,103.001,70.185,60.059,191.333,72.178,91.728,82.24700000000001,99.536,76.999,145.248,132.715,60.766000000000005,133.259,200.511,132.002,14.919,139.466,187.435,139.95600000000002,9.327,140.297,48.31,136.599,112.439,150.701,193.453,147.533,221.66400000000002,149.486,77.428,147.83100000000002,20.17,146.026,99.353,146.275,67.351,146.42600000000002,88.738,156.87,101.556,156.238,58.41,153.525,82.807,110.805,72.936,109.58200000000001,208.687,110.10600000000001,57.297,117.335,83.43799999999999,122.083,25.253,122.38600000000001,63.79600000000001,121.46,203.38099999999997,122.139,4.582,120.304,67.583,131.681,29.061999999999998,132.53799999999998,52.086999999999996,129.52100000000002,14.022,128.517,209.78,127.148,215.68599999999998,126.87700000000001,182.283,163.87,213.68400000000003,158.739,11.898,158.156,196.8,171.669,175.86599999999999,168.919,70.124,177.018,211.513,189.815,61.131,60.001999999999995,191.108,133.351,90.959,74.35600000000001,45.513999999999996,95.54799999999999,160.23,68.059,158.923,82.178,96.241,154.972,68.21300000000001,115.994,110.601,112.38799999999999,86.766,64.896,167.592,60.467,78.554,79.846,227.00599999999997,76.066,62.458999999999996,0.799,97.259,98.956,44.651,65.119,140.127,117.035,87.272,141.082
399.5,1598.0,,47.251999999999995,30.695999999999998,185.435,40.888000000000005,40.66,40.073,208.74599999999998,54.361999999999995,63.871,52.732,182.36599999999999,50.172,190.842,52.148,73.274,49.146,,,20.346,23.88,42.167,20.71,209.512,83.43,39.815,84.77600000000001,58.19,84.958,217.498,83.62799999999999,59.3,95.852,166.555,90.73,106.243,87.352,108.43299999999999,101.76899999999999,204.87599999999998,101.385,120.23200000000001,95.89399999999999,213.299,97.051,102.994,96.04799999999999,186.358,106.882,194.847,104.027,76.3,101.35600000000001,46.248000000000005,103.39399999999999,68.036,103.554,39.273,103.006,70.115,60.02,191.43099999999998,72.17,91.738,82.226,99.435,77.298,145.267,132.732,60.718999999999994,133.257,200.542,132.036,14.968,139.455,187.511,140.187,9.33,140.355,48.326,136.566,112.335,150.757,193.38,147.537,221.50900000000001,149.461,77.642,147.93,20.191,146.039,99.178,146.227,67.274,146.387,88.704,156.966,101.595,156.207,58.396,153.507,82.796,110.76299999999999,73.046,109.595,208.642,110.12899999999999,57.333999999999996,117.32700000000001,83.428,122.12100000000001,25.171,122.404,63.766999999999996,121.531,203.27900000000002,122.36399999999999,4.577,120.43,67.61399999999999,131.697,29.011999999999997,132.56,52.067,129.441,14.102,128.524,209.727,127.12100000000001,215.90200000000002,126.874,182.321,163.735,213.65099999999998,158.65200000000002,11.970999999999998,158.189,196.773,171.665,175.955,168.877,70.086,176.896,211.524,189.77,61.167,59.986999999999995,191.11599999999999,133.393,90.97200000000001,74.291,45.544,95.49799999999999,160.27200000000002,68.08800000000001,158.915,82.243,96.208,154.976,68.175,116.012,110.63,112.321,86.719,64.84899999999999,167.71,60.669,78.507,79.847,226.793,76.19,62.501999999999995,0.747,97.346,98.976,44.723,65.069,140.23,116.971,87.305,141.141
399.75,1599.0,,47.231,30.71,185.426,40.913000000000004,40.53,40.068000000000005,208.74099999999999,54.391999999999996,63.73,52.543,182.372,50.196000000000005,190.81799999999998,52.148,73.047,49.226000000000006,,,20.366,23.892,42.195,20.724,209.482,83.56,39.85,84.787,58.168,84.874,217.49,83.54799999999999,59.326,95.811,166.582,90.81200000000001,106.31200000000001,87.31,108.27799999999999,101.484,204.88400000000001,101.42299999999999,120.20299999999999,95.92299999999999,213.24599999999998,96.889,103.041,95.995,186.438,106.995,194.794,103.999,76.27,101.35700000000001,46.25899999999999,103.416,68.01,103.57700000000001,39.21,103.071,70.214,59.986000000000004,191.507,72.184,91.14299999999999,82.65899999999999,99.50399999999999,76.792,145.329,132.709,60.71,133.273,200.49,131.97299999999998,14.963,139.42700000000002,187.548,140.287,9.421,140.334,48.357,136.594,112.25299999999999,150.935,193.292,147.358,221.555,149.484,77.523,147.95600000000002,20.22,146.079,99.15100000000001,146.225,67.182,146.437,88.59100000000001,156.953,101.633,156.204,58.498999999999995,153.569,82.786,110.765,73.09,109.65,208.639,110.12200000000001,57.388999999999996,117.346,83.444,122.081,25.134,122.32700000000001,63.8,121.491,203.234,122.42299999999999,4.629,120.389,67.612,131.718,29.035999999999998,132.467,52.107,129.417,14.099,128.53,209.675,127.135,215.891,126.79799999999999,182.2,163.65200000000002,213.55700000000002,158.567,11.972999999999999,158.181,196.793,171.66,175.94099999999997,168.87099999999998,70.104,176.86900000000003,211.52,189.797,61.166000000000004,59.978,191.17700000000002,133.464,90.965,74.28699999999999,45.505,95.572,160.327,68.043,158.846,82.301,96.139,155.077,68.428,115.905,110.616,112.319,86.73200000000001,64.857,167.731,60.803999999999995,78.548,79.863,226.986,76.182,62.482,0.996,97.53,98.902,44.756,65.072,140.181,116.978,87.236,141.08100000000002
400.0,1600.0,,47.277,30.62,185.48,40.922,40.448,40.116,208.798,54.327,63.707,52.51,182.398,50.231,190.791,52.181999999999995,72.58,49.411,49.181000000000004,7.627999999999999,20.285,23.925,42.153,20.686,209.48,83.545,39.891999999999996,84.78200000000001,58.111000000000004,84.868,217.5,83.49600000000001,59.32899999999999,95.821,166.59,90.626,106.348,87.262,108.20200000000001,101.463,204.887,101.292,120.178,95.895,213.236,96.84899999999999,103.06700000000001,96.0,186.267,106.851,194.815,103.98700000000001,76.29,101.335,46.173,103.43700000000001,68.067,103.51700000000001,39.164,103.098,70.27199999999999,59.865,191.507,72.128,91.837,82.185,99.486,76.914,145.406,132.717,60.245,134.09,200.498,131.965,14.969000000000001,139.545,187.622,140.368,9.335,140.35299999999998,48.368,136.501,112.195,151.08700000000002,193.28400000000002,147.411,221.42,149.225,77.488,148.029,20.207,146.124,99.105,146.204,67.122,146.35,88.652,156.891,101.59700000000001,156.214,58.49,153.313,82.8,110.77,73.16,109.58200000000001,208.655,110.197,57.36,117.319,83.531,122.09200000000001,25.173000000000002,122.338,63.816,121.48200000000001,203.25799999999998,122.35799999999999,4.512,120.33,67.62100000000001,131.76,29.122,132.412,52.056999999999995,129.41,14.078,128.52,209.778,127.124,215.905,126.818,182.429,163.84,213.447,158.395,12.002,158.136,196.803,171.75900000000001,175.986,168.924,70.072,176.87599999999998,211.50900000000001,189.825,61.172,59.95,191.226,133.634,91.009,74.351,45.528,95.516,160.352,68.042,158.82299999999998,82.285,96.161,155.07,68.442,115.936,110.68799999999999,112.307,86.726,64.835,167.75400000000002,60.86,78.547,79.85300000000001,226.80200000000002,76.32600000000001,62.461999999999996,1.4569999999999999,97.546,98.88600000000001,44.751000000000005,65.157,140.11700000000002,117.008,87.177,141.055
400.25,1601.0,,47.206,30.701,185.419,40.934,40.691,40.113,208.75900000000001,54.353,63.76,52.638999999999996,182.40099999999998,50.233000000000004,190.763,52.157,72.712,49.38,48.623999999999995,7.761,20.226,23.865,42.086999999999996,20.706,209.476,83.537,39.957,84.76899999999999,58.06,84.876,217.514,83.47200000000001,59.35,95.758,166.59,90.648,106.36200000000001,87.29299999999999,108.405,101.65700000000001,204.87099999999998,101.265,120.17399999999999,95.838,213.268,96.875,103.07600000000001,96.008,186.37599999999998,106.986,194.80599999999998,104.012,76.391,101.279,46.188,103.479,68.153,103.52799999999999,39.287,103.095,70.14699999999999,59.935,191.50799999999998,72.105,91.844,82.208,99.49,76.91,145.36700000000002,132.701,60.754,133.234,200.49200000000002,132.003,14.949000000000002,139.536,187.718,140.531,9.392000000000001,140.381,48.299,136.546,112.119,151.086,193.326,147.391,221.47299999999998,149.292,77.432,148.035,20.191,146.095,99.126,146.105,67.086,146.282,88.637,156.916,101.648,156.158,58.841,153.519,82.829,110.833,73.204,109.584,208.678,110.2,57.367,117.314,83.47200000000001,122.12100000000001,25.267,122.319,63.824,121.55799999999999,203.49599999999998,121.705,4.5360000000000005,120.262,67.648,131.79399999999998,29.145,132.38,52.076,129.345,14.07,128.458,209.85,127.072,215.96200000000002,126.785,182.226,163.636,213.385,158.386,11.918,158.13,196.86599999999999,171.743,176.05,168.89,70.119,176.857,211.547,189.86,61.181999999999995,59.957,191.226,133.577,90.988,74.28399999999999,45.441,95.243,160.33,68.074,158.845,82.35799999999999,96.054,155.12,68.324,115.96,110.70100000000001,112.289,86.73899999999999,64.82300000000001,167.692,60.542,78.541,79.832,226.912,76.321,62.549,1.131,97.679,98.791,44.783,65.116,140.375,116.955,87.13600000000001,141.024
