TimesH,Frame,NoMissing,1,1,33,33,35,35,39,39,40,40,47,47,102,102,104,104,105,105,108,108,111,111,112,112,113,113,118,118,119,119,120,120,124,124,127,127,128,128,129,129,130,130,133,133,134,134,142,142,144,144,146,146,148,148,150,150,153,153,157,157,158,158,162,162,164,164,170,170,171,171,173,173,175,175,176,176,185,185,189,189,194,194,196,196,197,197,198,198,203,203,204,204,206,206,212,212,213,213,216,216,217,217,219,219,221,221,224,224,225,225,228,228,232,232,233,233,242,242,243,243,247,247,248,248,252,252,255,255,258,258,280,280,287,287,297,297,299,299,301,301,302,302,303,303,307,307,309,309,310,310,312,312,318,318,320,320,321,321,322,322,323,323,326,326,331,331,332,332,334,334,335,335,336,336,339,339,341,341,414,414,473,473,502,502,974,974,986,986,1086,1086,1118,1118,1128,1128,1189,1189
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
354.5,1418.0,,102.814,62.218999999999994,91.617,83.71600000000001,173.86900000000003,81.363,35.339,82.649,57.9,77.751,85.206,74.245,78.23899999999999,136.577,205.645,136.541,66.28,136.717,33.84,134.99,160.364,133.542,42.681000000000004,131.866,105.829,133.606,186.592,128.938,50.276,129.21200000000002,70.753,130.688,77.725,127.971,37.336999999999996,126.655,63.589,127.891,98.32700000000001,124.999,164.613,123.529,89.54700000000001,123.803,83.325,151.782,91.98100000000001,147.151,189.102,144.898,176.158,144.881,144.786,144.036,77.515,144.922,183.75599999999997,142.173,157.241,140.566,169.035,140.56799999999998,103.585,139.681,142.636,138.364,82.12799999999999,102.92,114.046,101.613,108.919,98.84299999999999,68.22399999999999,99.829,93.934,97.131,156.737,90.285,111.01799999999999,89.12799999999999,164.19400000000002,88.081,65.699,88.89200000000001,178.97400000000002,120.26799999999999,204.622,120.34200000000001,98.678,117.874,145.782,116.294,63.394,118.17,55.516999999999996,116.115,172.412,113.458,138.02200000000002,111.051,81.09,113.228,45.975,112.853,154.13299999999998,109.979,60.004,109.977,215.202,107.65899999999999,67.24600000000001,107.054,79.244,196.611,110.645,196.77599999999998,182.672,190.695,193.96599999999998,190.018,173.608,187.076,204.416,185.05900000000003,158.921,182.77599999999998,93.325,183.27,194.30900000000003,179.419,147.627,163.162,183.916,161.543,52.403999999999996,159.372,193.55200000000002,156.39600000000002,151.532,155.102,173.275,154.423,158.3,154.806,103.24799999999999,152.39600000000002,58.17,152.90200000000002,180.0,154.0,104.009,178.65200000000002,179.021,173.68099999999998,128.83,174.933,142.433,175.05700000000002,78.648,173.81400000000002,47.858999999999995,174.158,200.72099999999998,169.248,100.444,171.174,215.12400000000002,170.667,41.403999999999996,171.362,165.835,169.14700000000002,190.713,169.685,155.506,166.11700000000002,52.458,165.49400000000003,179.21200000000002,112.90299999999999,59.99,137.01,211.696,149.88299999999998,,,,,,,,,,,,
354.75,1419.0,,102.795,62.236000000000004,91.71700000000001,83.713,174.019,81.612,35.34,82.649,57.92100000000001,77.791,85.23200000000001,74.195,78.22,136.58700000000002,205.65200000000002,136.592,66.275,136.704,33.836999999999996,134.983,160.37,133.53,42.683,131.86700000000002,105.76100000000001,133.612,186.618,128.961,50.27,129.209,70.762,130.673,77.721,127.96799999999999,37.353,126.65700000000001,63.568000000000005,127.927,98.288,125.056,164.61900000000003,123.579,89.54899999999999,123.791,83.291,151.789,91.988,147.15,189.12400000000002,144.91899999999998,176.158,144.86700000000002,144.765,144.036,77.57300000000001,144.951,183.71599999999998,142.204,157.251,140.488,169.016,140.558,103.682,139.805,142.613,138.33100000000002,82.09,102.87200000000001,114.051,101.641,108.92399999999999,98.866,68.146,99.77799999999999,93.94200000000001,97.081,156.747,90.34200000000001,111.00200000000001,89.15700000000001,164.136,88.101,65.71300000000001,88.91,179.025,120.348,204.623,120.286,98.72200000000001,117.82,145.786,116.25399999999999,63.408,118.15100000000001,55.54,116.12,172.356,113.515,138.006,111.03,81.062,113.178,45.972,112.869,154.125,109.96799999999999,60.011,109.98700000000001,215.21,107.67200000000001,67.26,107.054,79.17,196.56799999999998,110.64,196.78099999999998,182.695,190.69299999999998,193.987,190.0,173.601,187.08700000000002,204.407,185.0,158.903,182.793,93.348,183.25099999999998,194.285,179.4,147.627,163.164,183.908,161.489,52.428999999999995,159.35399999999998,193.545,156.101,151.569,155.195,173.282,154.41899999999998,158.30700000000002,154.82,103.215,152.477,58.175,152.92,180.0,154.0,103.99799999999999,178.62599999999998,179.037,173.695,128.821,174.926,142.406,175.04,78.609,173.80599999999998,47.879,174.176,200.697,169.218,100.479,171.18599999999998,215.05599999999998,170.722,41.443000000000005,171.37599999999998,165.825,169.171,190.69099999999997,169.648,155.47899999999998,166.144,52.449,165.49599999999998,179.09599999999998,112.962,60.0,136.981,211.76,149.888,,,,,,,,,,,,
355.0,1420.0,,102.789,62.325,91.647,83.695,174.114,81.741,35.332,82.652,57.923,77.81,85.2,74.165,78.214,136.608,205.666,136.54399999999998,66.281,136.711,33.83,134.974,160.326,133.545,42.669,131.838,105.806,133.599,186.623,128.98,50.286,129.21,70.78399999999999,130.683,77.672,127.977,37.346,126.652,63.588,127.916,98.315,125.04899999999999,164.636,123.56700000000001,89.556,123.78200000000001,83.331,151.737,92.006,147.175,189.149,144.91299999999998,176.145,144.885,144.734,143.981,77.578,144.924,183.726,142.183,157.266,140.46,169.028,140.692,103.68700000000001,139.864,142.566,138.263,82.096,102.825,114.04799999999999,101.631,108.965,98.891,68.118,99.777,93.965,97.098,156.769,90.351,111.03200000000001,89.15299999999999,164.15900000000002,88.124,65.727,88.959,178.995,120.38,204.644,120.286,98.73700000000001,117.78,145.766,116.223,63.4,118.15299999999999,55.538999999999994,116.095,172.37599999999998,113.516,138.017,111.044,81.043,113.17200000000001,45.961999999999996,112.85700000000001,154.12,109.948,60.007,109.98700000000001,215.222,107.65,67.281,107.05,79.17,196.595,110.69200000000001,196.75599999999997,182.644,190.671,193.97400000000002,190.007,173.58599999999998,187.093,204.407,184.97099999999998,158.838,182.77599999999998,93.383,183.252,194.32299999999998,179.36700000000002,147.645,163.139,183.915,161.493,52.367,159.362,193.8,157.351,151.46,154.97,173.262,154.441,158.275,154.862,103.23899999999999,152.42,58.178999999999995,152.903,180.312,153.227,104.03200000000001,178.66,178.988,173.692,128.81799999999998,174.81799999999998,142.417,175.03599999999997,78.611,173.77599999999998,47.896,174.18599999999998,200.683,169.253,100.47200000000001,171.18200000000002,214.99599999999998,170.725,41.407,171.505,165.824,169.178,190.667,169.685,155.464,166.15599999999998,52.503,165.554,179.109,112.947,59.997,137.018,211.752,149.908,,,,,,,,,,,,
355.25,1421.0,,102.795,62.291000000000004,91.75299999999999,83.63600000000001,174.27200000000002,82.365,35.318000000000005,82.664,57.924,77.86,85.177,74.10600000000001,78.206,136.632,205.69099999999997,136.509,66.268,136.737,33.813,134.953,160.309,133.53799999999998,42.675,131.859,105.89399999999999,133.554,186.639,129.00799999999998,50.294,129.209,70.786,130.675,77.672,127.988,37.356,126.648,63.619,127.913,98.29799999999999,125.074,164.615,123.561,89.564,123.773,83.31299999999999,151.753,91.979,147.164,189.18400000000003,144.895,176.11700000000002,144.89,144.697,143.971,77.543,144.914,183.729,142.179,157.293,140.453,169.014,140.702,103.729,139.92,142.622,138.341,82.103,102.834,114.06700000000001,101.647,108.98100000000001,98.855,68.17,99.794,93.991,97.074,156.754,90.375,111.044,89.119,164.162,88.10700000000001,65.734,88.912,179.07,120.355,204.61900000000003,120.285,98.75,117.85600000000001,145.731,116.21700000000001,63.445,118.17299999999999,55.536,116.098,172.364,113.523,138.013,111.042,81.035,113.147,45.982,112.868,154.11,109.95100000000001,60.007,109.99799999999999,215.24,107.61399999999999,67.257,107.06299999999999,79.13600000000001,196.63099999999997,110.671,196.75900000000001,182.611,190.662,193.998,190.005,173.524,187.114,204.422,185.00900000000001,158.873,182.769,93.415,183.153,194.291,179.36900000000003,147.616,163.11700000000002,183.94299999999998,161.412,52.363,159.387,193.519,156.394,151.44799999999998,154.981,173.243,154.50799999999998,158.25799999999998,154.889,103.24799999999999,152.433,58.201,152.91899999999998,180.0,154.0,104.037,178.67,178.983,173.68099999999998,128.799,174.85,142.425,174.97400000000002,78.608,173.76,47.922,174.207,200.65,169.234,100.493,171.171,214.963,170.75400000000002,41.388999999999996,171.558,165.797,169.19799999999998,190.666,169.683,155.458,166.153,52.511,165.56900000000002,179.166,112.955,60.007,137.024,211.766,149.903,,,,,,,,,,,,
355.5,1422.0,,102.723,62.281000000000006,91.665,83.546,174.299,82.594,35.316,82.635,57.913000000000004,77.859,85.23200000000001,74.153,78.21600000000001,136.642,205.66099999999997,136.459,66.27199999999999,136.741,33.806,134.97299999999998,160.319,133.535,42.676,131.852,105.994,133.5,186.604,129.026,50.321000000000005,129.216,70.774,130.658,77.697,127.98100000000001,37.356,126.64,63.547,127.90299999999999,98.28299999999999,125.12899999999999,164.704,123.624,89.573,123.77799999999999,83.292,151.791,92.014,147.19799999999998,189.24599999999998,144.91899999999998,176.107,144.898,144.685,143.946,77.581,144.91899999999998,183.697,142.138,157.278,140.481,169.03799999999998,140.687,103.772,139.955,142.622,138.388,82.14399999999999,102.883,114.09100000000001,101.666,108.976,98.882,68.064,99.757,93.98899999999999,97.073,156.78799999999998,90.376,111.073,89.096,164.18099999999998,88.03200000000001,65.755,88.95700000000001,179.046,120.35700000000001,204.584,120.285,98.76100000000001,117.818,145.707,116.165,63.473,118.17,55.552,116.104,172.396,113.49,137.984,111.03,81.038,113.137,45.966,112.882,154.154,109.93299999999999,60.013999999999996,109.969,215.252,107.57600000000001,67.271,107.066,79.123,196.61,110.65100000000001,196.803,182.611,190.638,193.993,189.997,173.56599999999997,187.093,204.44799999999998,185.044,158.888,182.75599999999997,93.428,183.115,194.252,179.31099999999998,147.577,163.093,183.93400000000003,161.404,52.42100000000001,159.378,193.511,156.162,151.417,154.91899999999998,173.24200000000002,154.536,158.285,154.89600000000002,103.234,152.49,58.199,152.934,180.02,154.201,104.03399999999999,178.657,178.958,173.611,128.884,174.76,142.433,174.922,78.617,173.75900000000001,47.927,174.21400000000003,200.636,169.28,100.45100000000001,171.18400000000003,214.868,170.87400000000002,41.407,171.517,165.80200000000002,169.207,190.65200000000002,169.676,155.488,166.136,52.513000000000005,165.56,179.095,113.02,60.019,137.04,211.824,150.013,,,,,,,,,,,,
355.75,1423.0,,102.734,62.272,91.655,83.48200000000001,174.304,82.473,35.335,82.604,57.95399999999999,77.908,85.22399999999999,74.11399999999999,78.205,136.63299999999998,205.672,136.423,66.27600000000001,136.745,33.821999999999996,134.98,160.339,133.528,42.684,131.872,105.932,133.489,186.595,129.04,50.333999999999996,129.208,70.764,130.662,77.657,127.988,37.366,126.633,63.571000000000005,127.87700000000001,98.274,125.15799999999999,164.671,123.59200000000001,89.56700000000001,123.76700000000001,83.27600000000001,151.797,92.005,147.18200000000002,189.24099999999999,144.951,176.137,144.87,144.657,143.944,77.625,144.929,183.718,142.145,157.27200000000002,140.537,169.03099999999998,140.659,103.76100000000001,139.907,142.592,138.334,82.131,102.875,114.07600000000001,101.61399999999999,108.98299999999999,98.844,68.074,99.71799999999999,93.96600000000001,96.986,156.778,90.336,111.12,89.071,164.143,88.022,65.767,88.941,179.079,120.359,204.53400000000002,120.345,98.805,117.77799999999999,145.719,116.15299999999999,63.464,118.182,55.54600000000001,116.09299999999999,172.33599999999998,113.51700000000001,137.966,111.04899999999999,81.057,113.14,45.955,112.904,154.093,109.936,60.00899999999999,109.96600000000001,215.263,107.57600000000001,67.288,107.061,79.123,196.61700000000002,110.6,196.831,182.644,190.644,193.997,189.99900000000002,173.544,187.113,204.44799999999998,185.06799999999998,158.839,182.783,93.387,183.09799999999998,194.22299999999998,179.313,147.571,163.085,183.912,161.403,52.418,159.33700000000002,193.554,156.059,151.412,154.92,173.24,154.621,158.275,154.8,103.27,152.497,58.172,152.952,180.0,154.0,104.00200000000001,178.668,178.94299999999998,173.658,128.886,174.736,142.429,174.90599999999998,78.60300000000001,173.763,47.943000000000005,174.22400000000002,200.602,169.327,100.461,171.196,214.835,170.88,41.45,171.39700000000002,165.74099999999999,169.28400000000002,190.648,169.71200000000002,155.50799999999998,166.10299999999998,52.364,165.40200000000002,179.101,112.99600000000001,59.997,137.025,211.795,149.993,,,,,,,,,,,,
356.0,1424.0,,102.69,62.282,91.662,83.53,174.325,82.037,35.287,82.652,57.99100000000001,77.882,85.321,74.128,78.181,136.662,205.68099999999998,136.313,66.275,136.765,33.821,134.97299999999998,160.326,133.536,42.676,131.881,105.927,133.47899999999998,186.571,129.02,50.331,129.20600000000002,70.757,130.64,77.722,127.975,37.36,126.635,63.56100000000001,127.891,98.277,125.15299999999999,164.604,123.541,89.54799999999999,123.772,83.23,151.85,91.98,147.132,189.2,144.936,176.118,144.881,144.639,143.975,77.623,144.935,183.704,142.124,157.265,140.469,169.067,140.672,103.756,139.934,142.481,138.209,82.141,102.866,114.07,101.598,108.954,98.844,68.11399999999999,99.699,93.976,96.941,156.77200000000002,90.28200000000001,111.139,89.083,164.127,88.04899999999999,65.858,89.01299999999999,179.114,120.337,204.595,120.29899999999999,98.802,117.78200000000001,145.738,116.154,63.45399999999999,118.178,55.566,116.07700000000001,172.294,113.505,137.996,111.056,81.061,113.126,45.978,112.876,154.092,109.89299999999999,60.01,109.962,215.278,107.56,67.257,107.06700000000001,79.109,196.585,110.574,196.825,182.648,190.63299999999998,193.979,190.014,173.50900000000001,187.11700000000002,204.456,185.071,158.882,182.794,93.391,183.07299999999998,194.21599999999998,179.285,147.558,163.078,183.93400000000003,161.421,52.453,159.29,193.547,155.70600000000002,151.395,154.877,173.235,154.558,158.234,154.81,103.20299999999999,152.54399999999998,58.162,152.97899999999998,179.952,154.47299999999998,104.001,178.662,178.92700000000002,173.65900000000002,128.936,174.743,142.459,174.899,78.577,173.755,47.94,174.231,200.597,169.312,100.573,171.132,214.885,170.76,41.458,171.44,165.733,169.267,190.655,169.738,155.507,166.093,52.32,165.355,179.142,112.958,59.99,137.018,211.833,149.996,,,,,,,,,,,,
356.25,1425.0,,102.62,62.284,91.696,83.509,174.305,82.04299999999999,35.301,82.59,58.032,77.861,85.367,74.10300000000001,78.153,136.702,205.69799999999998,136.349,66.304,136.77,33.816,134.984,160.384,133.503,42.708,131.903,105.99,133.45,186.57,129.02,50.341,129.216,70.747,130.656,77.736,127.96700000000001,37.361,126.631,63.464,128.011,98.24799999999999,125.177,164.571,123.49799999999999,89.555,123.777,83.20299999999999,151.851,91.975,147.149,189.09400000000002,144.882,176.122,144.874,144.582,143.947,77.64,144.938,183.725,142.137,157.31,140.507,169.12,140.72299999999998,103.786,139.976,142.47799999999998,138.216,82.135,102.90700000000001,114.087,101.65700000000001,108.934,98.84200000000001,68.146,99.704,93.99600000000001,96.988,156.768,90.325,111.146,89.04299999999999,164.125,88.016,65.892,88.999,179.072,120.264,204.56099999999998,120.295,98.79700000000001,117.787,145.755,116.20200000000001,63.48,118.15799999999999,55.565,116.08200000000001,172.299,113.514,138.00799999999998,111.035,81.048,113.135,45.98,112.85,154.065,109.87,60.016999999999996,109.962,215.25400000000002,107.584,67.23899999999999,107.035,79.185,196.535,110.535,196.831,182.63299999999998,190.637,193.955,190.005,173.46,187.137,204.467,185.13,158.89,182.81,93.34700000000001,183.11700000000002,194.166,179.255,147.545,163.031,183.96400000000003,161.464,52.391999999999996,159.312,193.528,155.737,151.372,154.756,173.22799999999998,154.584,158.247,154.81799999999998,103.234,152.726,58.148999999999994,152.97,180.00799999999998,154.418,103.985,178.62099999999998,178.93099999999998,173.67,128.891,174.644,142.458,174.88,78.609,173.77700000000002,47.983999999999995,174.235,200.54,169.334,100.573,171.157,214.882,170.753,41.408,171.549,165.722,169.255,190.65200000000002,169.75400000000002,155.493,166.111,52.357,165.34400000000002,179.12900000000002,113.016,59.968999999999994,137.047,211.898,150.025,,,,,,,,,,,,
356.5,1426.0,,102.59899999999999,62.233999999999995,91.66799999999999,83.5,174.396,82.241,35.330999999999996,82.553,58.03,77.77,85.37,74.075,78.158,136.708,205.69299999999998,136.424,66.315,136.762,33.82,134.995,160.35,133.491,42.708,131.903,105.955,133.494,186.53799999999998,128.987,50.332,129.224,70.735,130.64700000000002,77.758,127.95700000000001,37.366,126.615,63.443999999999996,128.006,98.21600000000001,125.145,164.562,123.51299999999999,89.535,123.76799999999999,83.211,151.875,91.93799999999999,147.121,189.102,144.912,176.115,144.872,144.56799999999998,143.914,77.64699999999999,144.94899999999998,183.73,142.138,157.31,140.499,169.146,140.724,103.751,139.929,142.57,138.325,82.105,102.914,114.09,101.62100000000001,108.96,98.794,68.15100000000001,99.705,93.988,97.044,156.78,90.344,111.135,89.021,164.139,87.961,65.805,88.92,179.11700000000002,120.259,204.576,120.307,98.82799999999999,117.772,145.76,116.20700000000001,63.468999999999994,118.154,55.565,116.068,172.30599999999998,113.515,137.981,111.025,81.051,113.12200000000001,45.986999999999995,112.86,154.075,109.85700000000001,60.028,109.93,215.252,107.54700000000001,67.189,107.051,79.173,196.683,110.516,196.856,182.607,190.62400000000002,193.95,190.00900000000001,173.445,187.145,204.463,185.162,158.861,182.82,93.329,183.128,194.13099999999997,179.197,147.63,163.09799999999998,184.005,161.404,52.354,159.287,193.482,156.014,151.377,154.817,173.236,154.57,158.268,154.805,103.25200000000001,152.703,58.169,153.004,180.333,153.475,103.93799999999999,178.607,178.882,173.65,128.845,174.627,142.44299999999998,174.851,78.58,173.74400000000003,48.023999999999994,174.247,200.53099999999998,169.368,100.54299999999999,171.167,214.83700000000002,170.737,41.405,171.555,165.706,169.24,190.644,169.739,155.472,166.12099999999998,52.332,165.324,178.99,113.095,59.965,137.034,211.88,150.075,,,,,,,,,,,,
356.75,1427.0,,102.615,62.18600000000001,91.741,83.45,174.56900000000002,82.58200000000001,35.400999999999996,82.494,58.023999999999994,77.82300000000001,85.34700000000001,74.038,78.166,136.702,205.666,136.49200000000002,66.317,136.77700000000002,33.824,134.971,160.365,133.486,42.715,131.92,105.995,133.452,186.51,128.985,50.355,129.221,70.737,130.642,77.765,127.93799999999999,37.364000000000004,126.603,63.42,128.04399999999998,98.215,125.117,164.576,123.491,89.522,123.772,83.21,151.866,91.946,147.15,189.088,144.911,176.13299999999998,144.89,144.579,143.923,77.62899999999999,144.94899999999998,183.649,142.1,157.33100000000002,140.47,169.09099999999998,140.701,103.765,139.92700000000002,142.6,138.33100000000002,82.134,102.947,114.11,101.64299999999999,108.99600000000001,98.775,68.18,99.734,94.012,97.06299999999999,156.78799999999998,90.359,111.169,88.99600000000001,164.111,87.97399999999999,65.812,88.948,179.165,120.229,204.576,120.351,98.834,117.794,145.734,116.21700000000001,63.448,118.126,55.598,116.072,172.33599999999998,113.508,137.97899999999998,111.024,81.039,113.12299999999999,45.957,112.876,154.047,109.89200000000001,60.032,109.912,215.213,107.59200000000001,67.178,107.075,79.156,196.77599999999998,110.43299999999999,196.855,182.63,190.636,193.968,190.019,173.447,187.15200000000002,204.48,185.217,158.858,182.799,93.303,183.12599999999998,194.09799999999998,179.174,147.625,163.084,183.953,161.389,52.361999999999995,159.262,193.47799999999998,156.077,151.412,154.937,173.257,154.511,158.245,154.785,103.194,152.738,58.19,153.003,180.37900000000002,153.22899999999998,103.946,178.55700000000002,178.91,173.68400000000003,128.838,174.62,142.532,174.889,78.536,173.71599999999998,48.048,174.243,200.542,169.416,100.57799999999999,171.175,214.793,170.736,41.403999999999996,171.544,165.725,169.237,190.65900000000002,169.75599999999997,155.484,166.106,52.31,165.33700000000002,178.983,113.05799999999999,59.956,137.033,211.91099999999997,150.045,,,,,,,,,,,,
357.0,1428.0,,102.649,62.181999999999995,91.694,83.46700000000001,174.666,82.736,35.425,82.53299999999999,58.001000000000005,77.90100000000001,85.322,74.05,78.164,136.708,205.71099999999998,136.43200000000002,66.332,136.773,33.866,134.96200000000002,160.403,133.50799999999998,42.718999999999994,131.911,105.979,133.423,186.516,128.985,50.369,129.225,70.734,130.639,77.76899999999999,127.97399999999999,37.363,126.59700000000001,63.431999999999995,128.042,98.18700000000001,125.171,164.537,123.508,89.512,123.779,83.212,151.85399999999998,91.978,147.188,189.13,144.954,176.15,144.886,144.628,143.96,77.65899999999999,144.972,183.65900000000002,142.114,157.326,140.457,169.09400000000002,140.672,103.805,139.97899999999998,142.61,138.342,82.12100000000001,102.978,114.079,101.62799999999999,108.971,98.788,68.165,99.697,94.007,97.02799999999999,156.795,90.365,111.13600000000001,88.99600000000001,164.14,87.973,65.82600000000001,88.917,179.233,120.274,204.605,120.334,98.825,117.819,145.774,116.23899999999999,63.435,118.11200000000001,55.602,116.085,172.33700000000002,113.53299999999999,137.965,111.022,81.014,113.14,45.958,112.86399999999999,154.06799999999998,109.85799999999999,60.037,109.90899999999999,215.226,107.61399999999999,67.165,107.072,79.181,196.748,110.41,196.795,182.636,190.638,193.983,190.003,173.424,187.15599999999998,204.525,185.179,158.856,182.84900000000002,93.351,183.09599999999998,194.081,179.178,147.60399999999998,163.072,183.91,161.434,52.324,159.306,193.429,156.137,151.393,154.938,173.252,154.575,158.216,154.821,103.194,152.74,58.196000000000005,152.998,180.32,153.5,104.005,178.56,178.91299999999998,173.65599999999998,128.793,174.56,142.461,174.956,78.567,173.72099999999998,48.07,174.25799999999998,200.555,169.387,100.585,171.207,214.813,170.71200000000002,41.43,171.512,165.73,169.245,190.648,169.752,155.501,166.108,52.235,165.27900000000002,178.985,113.086,59.942,137.05200000000002,211.87599999999998,150.042,,,,,,,,,,,,
357.25,1429.0,,102.589,62.218,91.773,83.469,174.683,82.62899999999999,35.452,82.5,57.945,77.91,85.387,74.112,78.131,136.724,205.68,136.445,66.335,136.782,33.879,134.939,160.387,133.5,42.744,131.925,105.99700000000001,133.421,186.516,128.964,50.38,129.222,70.72399999999999,130.653,77.792,127.96600000000001,37.369,126.589,63.351000000000006,128.118,98.131,125.205,164.58900000000003,123.49700000000001,89.51700000000001,123.79,83.23899999999999,151.836,91.97200000000001,147.17600000000002,189.03400000000002,144.859,176.136,144.89,144.62,143.947,77.625,144.977,183.627,142.105,157.317,140.487,169.135,140.701,103.814,139.989,142.609,138.309,82.09299999999999,102.94,114.12,101.619,108.93700000000001,98.79899999999999,68.179,99.67,94.01700000000001,96.97200000000001,156.808,90.383,111.139,88.986,164.137,87.973,65.81,88.89299999999999,179.16400000000002,120.245,204.575,120.37299999999999,98.855,117.777,145.77,116.255,63.468,118.1,55.638999999999996,116.079,172.30900000000003,113.494,137.944,111.06299999999999,81.01100000000001,113.125,45.953,112.885,154.065,109.875,60.065,109.814,215.209,107.61200000000001,67.165,107.065,79.194,196.80200000000002,110.41,196.84400000000002,182.674,190.64700000000002,194.005,189.985,173.42700000000002,187.136,204.547,185.196,158.845,182.83700000000002,93.36,183.13299999999998,194.051,179.16099999999997,147.619,163.123,183.99599999999998,161.393,52.369,159.273,193.455,156.129,151.412,154.97899999999998,173.245,154.584,158.165,154.85299999999998,103.152,152.688,58.185,152.981,180.31599999999997,153.59,104.00200000000001,178.57299999999998,178.925,173.683,128.841,174.518,142.438,174.898,78.546,173.715,48.083,174.274,200.49200000000002,169.417,100.544,171.25099999999998,214.817,170.69,41.416000000000004,171.50900000000001,165.732,169.222,190.674,169.767,155.489,166.095,52.181000000000004,165.234,179.02599999999998,113.096,59.93600000000001,137.05200000000002,211.877,150.011,,,,,,,,,,,,
357.5,1430.0,,102.625,62.174,91.89299999999999,83.491,174.732,82.772,35.446,82.545,57.968999999999994,78.063,85.43799999999999,74.168,78.128,136.714,205.62900000000002,136.431,66.36,136.775,33.867,134.96200000000002,160.376,133.498,42.761,131.92700000000002,106.04,133.39,186.50799999999998,128.972,50.396,129.217,70.732,130.65200000000002,77.734,127.979,37.375,126.586,63.367,128.101,98.182,125.185,164.69299999999998,123.53399999999999,89.507,123.779,83.23700000000001,151.849,91.971,147.148,189.109,144.938,176.11,144.895,144.537,143.981,77.669,144.991,183.66099999999997,142.119,157.343,140.471,169.174,140.716,103.696,139.775,142.636,138.266,82.084,102.91799999999999,114.12,101.667,108.96700000000001,98.84,68.124,99.712,94.01100000000001,97.03399999999999,156.783,90.38799999999999,111.14200000000001,88.961,164.15400000000002,87.96,65.80199999999999,88.955,179.09799999999998,120.29700000000001,204.56400000000002,120.397,98.87299999999999,117.728,145.77,116.21,63.435,118.081,55.662,116.07,172.25599999999997,113.486,137.966,111.09299999999999,81.0,113.12799999999999,45.938,112.881,154.084,109.85,60.099,109.764,215.192,107.602,67.172,107.06200000000001,79.24600000000001,196.83599999999998,110.37,196.842,182.69799999999998,190.644,194.011,189.989,173.41299999999998,187.115,204.55599999999998,185.222,158.882,182.829,93.323,183.135,194.072,179.14,147.596,163.126,184.0,161.393,52.383,159.256,193.50400000000002,156.44,151.398,155.013,173.24400000000003,154.585,158.179,154.85,103.118,152.507,58.207,152.955,180.0,154.0,103.96,178.53400000000002,178.92700000000002,173.69799999999998,128.797,174.50400000000002,142.405,174.859,78.503,173.715,48.095,174.285,200.495,169.382,100.569,171.24900000000002,214.91,170.585,41.464,171.375,165.726,169.218,190.671,169.794,155.497,166.09799999999998,52.168,165.24599999999998,179.011,113.075,59.924,137.067,211.84599999999998,150.003,,,,,,,,,,,,
