TimesH,Frame,NoMissing,69,69,115,115,119,119,121,121,128,128,130,130,131,131,132,132,140,140,141,141,164,164,168,168,170,170,174,174,177,177,195,195,197,197,206,206,212,212,215,215,221,221,224,224,225,225,226,226,227,227,228,228,230,230,233,233,234,234,235,235,236,236,241,241,264,264,268,268,270,270,271,271,276,276,279,279,281,281,283,283,284,284,286,286,287,287,316,316,337,337,353,353,403,403,416,416,418,418,477,477,529,529,535,535,732,732,861,861,948,948
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
214.0,856.0,,29.791999999999998,92.20299999999999,204.188,119.199,100.35600000000001,120.425,196.86,134.093,62.635,126.296,186.99599999999998,129.039,175.1,129.025,74.271,132.739,84.113,104.884,213.405,103.973,103.771,107.624,47.773,156.02700000000002,83.296,160.192,209.157,160.78,92.555,155.082,199.238,161.907,148.489,161.769,188.01,143.224,67.37100000000001,139.362,202.783,139.77200000000002,184.207,153.60299999999998,32.943000000000005,146.514,158.489,146.50799999999998,177.72799999999998,146.248,54.843999999999994,149.128,62.9,147.555,165.83700000000002,188.222,189.074,187.12400000000002,180.048,190.83599999999998,197.592,192.08,204.015,191.88299999999998,88.675,186.49200000000002,94.613,177.84099999999998,193.424,170.142,85.891,171.736,168.75099999999998,171.703,168.702,182.049,207.97,183.16,185.14700000000002,180.528,72.63600000000001,178.208,103.41799999999999,177.12599999999998,42.492,182.426,196.088,179.00099999999998,156.101,169.08,105.47200000000001,145.431,53.248000000000005,124.67200000000001,203.891,149.086,35.419000000000004,137.875,160.005,181.13400000000001,81.402,182.305,200.834,171.84099999999998,147.268,126.055,77.559,143.89700000000002,94.771,201.521,50.513999999999996,174.703
214.25,857.0,,29.779,92.193,204.095,119.119,100.32600000000001,120.39200000000001,196.852,134.114,62.663000000000004,126.325,186.981,129.043,175.074,129.071,74.243,132.746,84.12100000000001,104.889,213.44,103.993,103.811,107.61399999999999,47.788999999999994,156.035,83.275,160.202,209.148,160.746,92.557,155.062,199.328,162.02,148.51,160.873,188.06599999999997,143.28,67.446,139.394,202.683,139.741,184.168,153.562,32.935,146.489,158.597,146.352,177.709,146.24,54.846000000000004,149.131,63.309,147.245,165.731,188.15400000000002,189.09599999999998,187.09400000000002,180.063,190.845,197.59900000000002,192.09099999999998,203.953,191.889,88.697,186.48,94.40799999999999,178.011,193.44400000000002,170.123,85.89299999999999,171.75099999999998,168.75400000000002,171.614,168.733,182.11900000000003,208.00799999999998,183.149,185.08,180.517,72.67699999999999,178.21599999999998,103.395,177.14700000000002,42.611999999999995,182.35299999999998,196.11599999999999,178.97,156.183,169.092,105.31,145.455,53.271,124.68700000000001,203.912,149.082,35.327,137.894,159.98,181.19299999999998,81.35300000000001,182.292,200.80900000000003,171.78799999999998,147.313,126.035,77.57300000000001,143.894,94.289,200.977,50.482,174.704
214.5,858.0,,29.73,92.219,203.99900000000002,119.09700000000001,100.354,120.39200000000001,196.815,134.135,62.67,126.338,186.97799999999998,128.983,175.16299999999998,128.844,74.251,132.766,84.109,104.887,213.482,104.052,103.74600000000001,107.647,47.786,156.019,83.285,160.174,209.135,160.687,92.545,155.105,199.368,162.083,,,187.947,143.255,67.441,139.411,202.7,139.762,184.102,153.52200000000002,32.955999999999996,146.514,158.542,146.34,177.74,146.266,54.836999999999996,149.121,63.379,147.187,165.738,188.102,189.09799999999998,187.085,180.018,190.859,197.571,192.03799999999998,203.808,191.92,88.684,186.481,94.446,177.983,193.46200000000002,170.076,85.90899999999999,171.78400000000002,168.75400000000002,171.658,168.842,182.00900000000001,208.023,183.14,185.02700000000002,180.429,72.672,178.222,103.425,177.2,42.478,182.375,196.11900000000003,178.96400000000003,156.189,169.125,105.42200000000001,145.454,53.283,124.681,203.93,149.077,35.359,137.887,160.047,181.21900000000002,81.292,182.359,200.858,171.78400000000002,147.281,126.06700000000001,77.542,143.88299999999998,94.186,200.921,50.405,174.58
214.75,859.0,,29.763,92.175,204.05700000000002,119.152,100.31299999999999,120.368,196.821,134.134,62.658,126.324,187.003,128.986,175.13400000000001,128.921,74.22800000000001,132.727,84.086,104.939,213.477,104.04,103.71600000000001,107.664,47.782,156.025,83.28399999999999,160.181,209.1,160.713,92.568,155.184,199.345,162.042,148.655,161.14,187.80700000000002,143.248,67.67,139.711,202.727,139.787,184.077,153.57,32.967,146.519,158.539,146.332,177.73,146.252,54.848,149.142,63.321000000000005,147.187,165.643,188.06,189.141,187.01,180.08,190.888,197.58599999999998,192.063,203.858,191.868,88.698,186.429,94.33200000000001,178.051,193.46,170.072,85.876,171.764,168.75099999999998,171.64700000000002,168.924,182.092,207.99900000000002,183.12400000000002,185.067,180.40200000000002,72.681,178.234,103.478,177.205,42.551,182.40900000000002,196.106,178.968,156.095,169.06400000000002,105.08200000000001,145.668,53.257,124.699,203.955,149.094,35.385,137.874,160.11,181.142,81.241,182.46900000000002,200.877,171.725,147.215,126.036,77.54,143.886,94.243,200.99200000000002,50.442,174.576
215.0,860.0,,29.776999999999997,92.12700000000001,204.227,119.28200000000001,100.353,120.387,196.801,134.139,62.687,126.315,186.968,128.97,175.108,128.988,74.23100000000001,132.77700000000002,84.05,104.978,213.485,104.027,103.67399999999999,107.757,47.778999999999996,156.017,83.3,160.16299999999998,209.101,160.654,92.527,155.173,199.34,161.893,148.608,161.33700000000002,187.67,143.235,67.633,139.741,202.748,139.813,184.08900000000003,153.52,32.92,146.517,158.52200000000002,146.35299999999998,177.739,146.238,54.843999999999994,149.15200000000002,63.351000000000006,147.194,165.601,188.00900000000001,189.168,186.977,180.047,190.854,197.61,192.035,203.942,191.859,88.74,186.37900000000002,94.40899999999999,177.96599999999998,193.46200000000002,169.99099999999999,85.887,171.75,168.761,171.588,169.137,182.15200000000002,208.011,183.11,185.016,180.30200000000002,72.692,178.275,103.51899999999999,177.209,42.56399999999999,182.412,196.084,178.96599999999998,156.181,169.174,104.97200000000001,145.63,53.263999999999996,124.751,203.92,149.14,35.363,137.882,160.016,181.128,81.233,182.412,200.84400000000002,171.68900000000002,147.174,126.124,77.55,143.857,94.088,200.821,50.449,174.611
215.25,861.0,,29.833000000000002,92.14,204.317,119.31700000000001,100.53399999999999,120.28399999999999,196.81799999999998,134.10299999999998,62.702,126.32,186.935,128.966,174.94799999999998,129.1,74.197,132.703,84.038,105.009,213.52,104.005,103.665,107.756,47.805,155.941,83.309,160.159,209.101,160.627,92.53299999999999,155.171,199.265,161.85,149.0,162.0,187.53099999999998,143.174,67.616,139.72,202.643,139.84,184.053,153.52100000000002,32.913000000000004,146.528,158.529,146.371,177.738,146.20600000000002,54.864,149.156,63.242,147.32,165.435,187.93,189.192,186.99,180.03799999999998,190.86,197.649,192.015,203.893,191.85,88.705,186.24599999999998,94.40899999999999,177.95,193.403,169.97400000000002,85.85700000000001,171.713,168.798,171.53400000000002,169.145,182.338,208.02900000000002,183.11900000000003,185.017,180.243,72.67699999999999,178.291,103.41,177.165,42.846000000000004,182.418,196.05,178.986,156.25,169.092,104.787,145.67600000000002,53.269,124.766,203.887,149.197,35.398,137.859,159.966,181.111,81.23899999999999,182.42,200.8,171.708,147.215,126.111,77.595,143.832,94.039,200.84799999999998,51.0,175.0
215.5,862.0,,29.822,92.15,204.357,119.353,100.509,120.31299999999999,196.82,134.095,62.736999999999995,126.29700000000001,186.924,128.99,174.91,129.237,74.197,132.73,84.03299999999999,104.98,213.521,104.008,103.677,107.791,47.79600000000001,155.944,83.296,160.184,209.11,160.61,92.55,155.124,199.297,161.96,148.61,159.558,187.37900000000002,143.144,67.618,139.741,202.708,139.82299999999998,184.07299999999998,153.503,32.941,146.541,158.503,146.379,177.739,146.195,54.868,149.149,63.655,146.89,165.423,187.896,189.25099999999998,186.91,180.025,190.856,197.604,191.985,203.66,191.826,88.72200000000001,186.22400000000002,94.677,177.65200000000002,193.39700000000002,170.016,85.875,171.75099999999998,168.732,171.49,169.106,182.602,208.08,183.128,185.03099999999998,180.153,72.686,178.28599999999997,103.50399999999999,177.19,43.033,182.489,196.047,178.97299999999998,156.351,169.22299999999998,104.67399999999999,145.678,53.308,124.742,203.863,149.235,35.4,137.846,160.014,181.13099999999997,81.31,182.42700000000002,200.805,171.739,147.39,126.199,77.587,143.86,93.911,200.64,51.0,175.0
215.75,863.0,,29.838,92.125,204.365,119.38600000000001,100.505,120.25200000000001,196.8,134.119,62.77,126.285,186.945,129.02200000000002,174.81400000000002,129.184,74.183,132.762,84.036,104.959,213.53900000000002,104.005,103.616,107.78399999999999,47.806000000000004,155.882,83.318,160.17600000000002,209.112,160.592,92.551,155.13299999999998,199.25400000000002,161.916,148.687,159.077,187.417,143.059,67.711,139.826,202.769,139.835,184.048,153.433,32.902,146.533,158.312,146.50799999999998,177.72400000000002,146.215,54.881,149.183,64.83800000000001,145.757,165.37599999999998,187.845,189.28099999999998,186.933,180.033,190.88099999999997,197.544,191.99,203.683,191.75099999999998,88.698,186.209,94.62200000000001,177.72799999999998,193.39700000000002,169.97,85.902,171.799,168.768,171.50099999999998,169.19400000000002,182.68599999999998,208.08,183.13400000000001,185.06,180.18200000000002,72.718,178.267,103.43299999999999,177.167,42.997,182.435,196.055,178.982,156.959,169.828,104.821,145.673,53.303999999999995,124.762,203.792,149.297,35.459,137.869,159.93200000000002,181.167,81.293,182.42,200.77900000000002,171.73,147.507,126.23100000000001,77.6,143.859,93.581,200.32,50.592,174.52200000000002
216.0,864.0,,29.831999999999997,92.131,204.343,119.46700000000001,100.505,120.22200000000001,196.828,134.118,62.766999999999996,126.28399999999999,186.946,129.032,174.94,129.196,74.217,132.759,84.005,104.95,213.56799999999998,104.005,103.71,107.757,47.875,155.878,83.34899999999999,160.189,209.107,160.592,92.54799999999999,155.144,199.31400000000002,161.968,149.0,159.0,187.195,143.042,67.669,139.783,202.75400000000002,139.829,183.953,153.451,32.929,146.553,158.263,146.517,177.715,146.203,54.903,149.227,64.86,145.755,165.377,187.81,189.274,186.94299999999998,180.109,190.95,197.553,191.99,203.68200000000002,191.785,88.725,186.265,94.676,177.472,193.388,169.929,85.93299999999999,171.81900000000002,168.775,171.498,169.092,182.891,208.042,183.13,185.11,180.19,72.726,178.28900000000002,103.45,177.101,43.11,182.372,196.06599999999997,178.995,157.17600000000002,169.926,104.711,145.714,53.282,124.751,203.769,149.234,35.534,137.863,159.934,181.137,81.29899999999999,182.425,200.752,171.71200000000002,147.601,126.271,77.61,143.865,93.574,200.393,50.601000000000006,174.56799999999998
216.25,865.0,,29.824,92.148,204.308,119.323,100.432,120.26100000000001,196.842,134.106,62.751000000000005,126.28399999999999,186.967,129.023,174.835,129.254,74.204,132.74200000000002,83.978,104.963,213.59,103.97200000000001,103.792,107.67399999999999,47.918,155.885,83.361,160.20600000000002,209.188,160.55,92.51799999999999,155.15,199.37400000000002,162.079,148.668,159.549,187.30700000000002,143.02700000000002,67.76100000000001,139.819,202.72400000000002,139.809,183.99,153.409,32.906,146.536,158.251,146.534,177.737,146.178,54.881,149.249,64.87,145.773,165.37099999999998,187.832,189.31,186.922,180.125,190.97799999999998,197.46900000000002,191.99,203.74599999999998,191.805,88.711,186.287,94.744,177.394,193.40099999999998,169.873,85.96,171.83700000000002,168.77,171.47299999999998,169.238,182.472,208.071,183.125,185.141,180.132,72.722,178.263,103.477,177.15099999999998,42.983999999999995,182.46099999999998,196.09599999999998,178.984,157.155,169.92,104.76100000000001,145.657,53.255,124.765,203.81799999999998,149.249,35.523,137.886,159.99,181.21,81.315,182.418,200.72799999999998,171.65,147.731,126.28399999999999,77.627,143.846,93.425,200.04,50.556999999999995,174.47799999999998
216.5,866.0,,29.904,92.164,204.362,119.368,100.419,120.189,196.84599999999998,134.128,62.76,126.26899999999999,187.002,129.003,174.764,129.232,74.15,132.739,83.977,104.992,213.59900000000002,103.93299999999999,103.861,107.691,47.96,155.863,83.36399999999999,160.239,209.206,160.511,92.57600000000001,155.123,199.425,162.112,148.659,159.131,187.111,143.039,67.803,139.835,202.774,139.821,183.893,153.377,32.935,146.541,158.287,146.457,177.731,146.174,54.88399999999999,149.251,64.763,145.859,165.27700000000002,187.796,189.333,186.926,180.095,190.93099999999998,197.488,191.986,203.856,191.782,88.719,186.301,94.759,177.321,193.395,169.817,85.96799999999999,171.817,168.77,171.49099999999999,169.007,183.285,208.05700000000002,183.078,185.015,180.09,72.743,178.24,103.507,177.2,42.913999999999994,182.355,196.097,178.99,157.34799999999998,170.03799999999998,104.86,145.592,53.236000000000004,124.781,203.795,149.29399999999998,35.491,137.858,159.994,181.203,81.406,182.424,200.715,171.672,147.859,126.294,77.623,143.873,93.46700000000001,199.972,50.614,174.52599999999998
216.75,867.0,,29.92,92.131,204.357,119.274,100.50200000000001,120.119,196.868,134.132,62.766999999999996,126.256,186.957,128.998,174.27599999999998,129.59,74.105,132.735,84.007,104.993,213.55700000000002,103.899,103.837,107.69200000000001,47.972,155.91899999999998,83.352,160.266,209.104,160.537,92.594,155.108,199.49599999999998,162.07399999999998,148.599,160.344,186.96099999999998,143.003,67.786,139.79,202.80200000000002,139.804,183.908,153.40200000000002,32.927,146.547,158.30100000000002,146.38299999999998,177.755,146.19299999999998,54.858000000000004,149.28,64.824,145.775,165.239,187.763,189.27,186.929,180.078,190.935,197.507,191.956,203.918,191.764,88.728,186.27200000000002,94.948,177.16299999999998,193.424,169.81900000000002,85.941,171.796,168.66400000000002,171.49,,,208.077,183.114,185.048,180.125,72.74,178.22299999999998,103.458,177.16400000000002,42.941,182.329,196.107,178.998,157.54399999999998,170.233,104.927,145.536,53.218999999999994,124.807,203.825,149.175,35.513000000000005,137.869,159.986,181.22099999999998,81.373,182.41099999999997,200.676,171.678,147.89600000000002,126.34,77.607,143.882,93.477,199.957,50.466,174.44099999999997
217.0,868.0,,29.9,92.14200000000001,204.42700000000002,119.23,100.589,120.09700000000001,196.88400000000001,134.143,62.776,126.223,186.90900000000002,128.981,174.829,129.22899999999998,74.072,132.751,84.02,104.95,213.528,103.911,103.87700000000001,107.678,48.006,155.89,83.375,160.29399999999998,209.14,160.558,92.61,155.13299999999998,199.391,161.941,148.635,159.43,186.75,143.09,67.773,139.80100000000002,202.855,139.806,183.864,153.458,32.941,146.59799999999998,158.29,146.387,177.763,146.2,54.839,149.268,64.858,145.711,165.2,187.748,189.26,186.93099999999998,180.05200000000002,190.926,197.485,191.96599999999998,203.822,191.75,88.729,186.278,94.89299999999999,177.231,193.433,169.796,85.916,171.782,168.59400000000002,171.518,169.021,182.77,208.067,183.123,185.05200000000002,180.06900000000002,72.722,178.176,103.421,177.136,43.133,182.356,196.08599999999998,179.005,157.295,170.06900000000002,104.861,145.583,53.228,124.82,203.78400000000002,149.179,35.516999999999996,137.89,159.892,181.21200000000002,81.375,182.34099999999998,200.687,171.605,147.858,126.325,77.63,143.844,93.507,199.976,50.538000000000004,174.645
217.25,869.0,,29.93,92.12299999999999,204.312,119.27799999999999,100.506,120.104,196.892,134.125,62.766999999999996,126.245,186.898,128.95600000000002,174.752,129.263,74.041,132.721,84.022,104.947,213.47799999999998,103.823,103.85600000000001,107.684,48.052,155.86700000000002,83.37,160.273,209.138,160.528,92.639,155.11700000000002,199.40400000000002,161.941,148.691,160.034,186.593,143.119,67.824,139.766,202.87599999999998,139.786,183.935,153.499,32.93,146.563,158.328,146.314,177.762,146.184,54.816,149.269,64.906,145.659,165.13,187.657,189.24400000000003,186.93400000000003,180.078,190.89700000000002,197.46200000000002,191.923,203.815,191.773,88.74799999999999,186.30599999999998,94.728,177.43099999999998,193.365,169.774,85.906,171.729,168.588,171.456,168.99900000000002,183.041,208.063,183.108,185.063,180.06099999999998,72.718,178.178,103.47200000000001,177.148,42.684,182.399,196.079,178.997,157.773,170.512,104.897,145.595,53.263000000000005,124.79799999999999,203.803,149.227,35.514,137.847,159.893,181.16099999999997,81.377,182.33,200.635,171.58599999999998,147.856,126.318,77.642,143.863,93.344,199.908,50.505,174.52200000000002
217.5,870.0,,29.927,92.11,204.334,119.18,100.508,120.094,196.907,134.131,62.791000000000004,126.26700000000001,186.894,128.934,174.829,129.225,74.05199999999999,132.722,84.016,104.934,213.46200000000002,103.836,103.874,107.704,48.101000000000006,155.79399999999998,83.402,160.344,209.143,160.489,92.647,155.07,199.49,161.988,148.705,160.109,186.513,143.109,67.858,139.798,202.82299999999998,139.787,183.821,153.558,32.955999999999996,146.543,158.32299999999998,146.317,177.77200000000002,146.187,54.812,149.291,64.957,145.518,165.10299999999998,187.703,189.217,187.002,180.109,190.912,197.422,191.919,203.762,191.81,88.734,186.296,94.757,177.386,193.378,169.75099999999998,85.932,171.75599999999997,168.68900000000002,171.416,168.986,182.868,208.046,183.108,185.12,180.035,72.714,178.18900000000002,103.445,177.113,41.751000000000005,182.15400000000002,196.07,179.0,157.775,170.56400000000002,104.713,145.69,53.246,124.80799999999999,203.78599999999997,149.27,35.53,137.842,159.917,181.14,81.374,182.31799999999998,200.669,171.548,147.888,126.329,77.648,143.87,93.294,199.922,50.555,174.59900000000002
217.75,871.0,,29.96,92.084,204.36900000000003,119.055,100.588,120.069,196.89700000000002,134.13,62.817,126.264,186.923,128.945,174.82299999999998,129.246,74.01899999999999,132.748,84.05799999999999,104.927,213.49,103.885,103.911,107.664,48.049,155.77100000000002,83.416,160.329,209.114,160.495,92.62,155.062,199.42,161.998,148.735,160.194,186.535,143.089,67.969,139.842,202.832,139.798,183.792,153.52100000000002,32.953,146.585,158.298,146.36,177.773,146.191,54.806000000000004,149.298,64.937,145.53,165.08900000000003,187.65900000000002,189.196,187.02700000000002,180.213,190.97400000000002,197.392,191.956,203.641,191.833,88.76299999999999,186.335,94.71600000000001,177.372,193.31400000000002,169.78900000000002,85.917,171.753,168.731,171.36700000000002,168.9,182.93,208.065,183.09599999999998,185.06,179.984,72.72800000000001,178.162,103.436,177.10299999999998,42.578,182.387,196.048,179.00900000000001,157.82399999999998,170.62,104.49799999999999,145.94,53.246,124.84700000000001,203.774,149.346,35.578,137.843,159.936,181.162,81.37100000000001,182.325,200.637,171.62099999999998,147.889,126.301,77.653,143.916,93.352,199.93599999999998,50.523,174.50799999999998
218.0,872.0,,30.006,92.09200000000001,204.245,119.075,100.56,120.06299999999999,196.87599999999998,134.121,62.813,126.27600000000001,186.888,128.968,174.889,129.136,74.021,132.756,84.03200000000001,104.912,213.487,103.84899999999999,103.956,107.65299999999999,48.099,155.796,83.41,160.314,209.11700000000002,160.493,92.556,155.019,199.454,161.946,149.0,161.0,186.465,143.056,67.994,139.857,202.771,139.775,183.912,153.458,32.97,146.615,158.306,146.362,177.774,146.194,54.81,149.273,64.944,145.558,165.06900000000002,187.66,189.18200000000002,187.019,180.264,190.952,197.44799999999998,191.972,203.692,191.833,88.806,186.362,94.75299999999999,177.30700000000002,193.34,169.757,85.905,171.78400000000002,168.708,171.382,168.90599999999998,183.012,208.09799999999998,183.065,185.05700000000002,179.94799999999998,72.766,178.18900000000002,103.465,177.11599999999999,,,196.035,179.025,157.826,170.642,104.603,145.834,53.27,124.85799999999999,203.761,149.355,35.589,137.84,159.92600000000002,181.208,81.382,182.308,200.65599999999998,171.644,147.72799999999998,126.338,77.661,143.90200000000002,93.52600000000001,200.08,50.55,174.583
218.25,873.0,,30.052,92.03200000000001,204.27700000000002,119.105,100.542,120.06,196.887,134.108,62.836999999999996,126.26899999999999,186.861,128.988,174.954,129.069,74.012,132.743,84.038,104.935,213.477,103.851,103.98200000000001,107.675,48.093999999999994,155.832,83.428,160.341,209.083,160.418,92.6,155.058,199.37,161.945,148.708,160.358,186.393,143.067,68.015,139.792,202.82299999999998,139.816,183.891,153.392,32.995,146.59799999999998,158.32399999999998,146.31,177.77599999999998,146.205,54.838,149.27100000000002,64.943,145.571,165.044,187.644,189.21599999999998,186.93,180.30200000000002,191.013,197.424,191.958,203.75099999999998,191.81799999999998,88.81299999999999,186.377,94.723,177.365,193.343,169.755,85.914,171.765,168.715,171.459,168.827,182.945,208.14,183.046,185.044,179.891,72.763,178.18099999999998,103.50200000000001,177.149,,,196.06599999999997,179.03,157.757,170.632,104.62899999999999,145.863,53.272,124.881,203.78099999999998,149.316,35.625,137.83100000000002,160.007,181.21200000000002,81.43,182.31900000000002,200.653,171.762,147.842,126.296,77.688,143.872,93.65899999999999,200.10299999999998,50.766000000000005,174.808
218.5,874.0,,30.123,91.98700000000001,204.343,119.147,100.61399999999999,120.05799999999999,196.886,134.08700000000002,62.863,126.258,186.833,129.006,174.933,129.086,74.003,132.696,84.01700000000001,104.94,213.51,103.882,103.99799999999999,107.70299999999999,48.077,155.84,83.435,160.30200000000002,209.127,160.481,92.541,155.032,199.43900000000002,161.97299999999998,148.738,160.149,186.30200000000002,143.066,68.055,139.798,202.796,139.829,183.963,153.463,32.996,146.61,158.394,146.266,177.785,146.16899999999998,54.824,149.32,65.015,145.493,165.071,187.632,189.305,186.808,180.24200000000002,190.925,197.424,191.985,203.611,191.83599999999998,88.78299999999999,186.40099999999998,94.69,177.375,193.356,169.769,85.911,171.775,168.606,171.49400000000003,168.859,183.16400000000002,208.148,183.02,185.078,179.88299999999998,72.782,178.188,103.397,177.12599999999998,,,196.06799999999998,179.047,157.692,170.65200000000002,104.671,145.85399999999998,53.261,124.92,203.73,149.365,35.546,137.785,159.955,181.202,81.36,182.40900000000002,200.63,171.69400000000002,147.798,126.27,77.689,143.838,93.68700000000001,200.063,50.896,175.08599999999998
218.75,875.0,,30.085,92.01,204.294,119.09700000000001,100.696,120.01100000000001,196.878,134.105,62.858000000000004,126.256,186.821,128.996,174.89700000000002,129.063,73.956,132.66899999999998,83.98899999999999,104.921,213.537,103.898,103.978,107.68700000000001,48.11,155.787,83.447,160.31799999999998,209.12400000000002,160.393,92.539,155.03,199.52200000000002,161.916,148.68,160.359,186.263,143.07,68.066,139.787,202.73,139.849,183.99099999999999,153.404,32.992,146.629,158.344,146.25799999999998,177.797,146.17700000000002,54.846000000000004,149.285,65.085,145.34,165.011,187.62900000000002,189.25,186.82,180.239,190.845,197.417,191.986,203.855,191.797,88.78200000000001,186.412,94.742,177.303,193.31400000000002,169.743,85.904,171.735,168.61,171.421,168.86700000000002,183.097,208.18,183.024,185.00900000000001,179.84099999999998,72.777,178.165,103.35600000000001,177.109,,,196.08700000000002,179.05,157.66899999999998,170.58599999999998,104.196,146.23,53.273,124.92200000000001,203.71,149.417,35.611999999999995,137.825,159.971,181.21200000000002,81.42699999999999,182.41099999999997,200.636,171.701,147.845,126.244,77.681,143.822,93.68700000000001,199.863,50.867,174.95
219.0,876.0,,30.066,91.973,204.27200000000002,119.132,100.64,119.999,196.88400000000001,134.097,62.886,126.26,186.829,129.016,174.96,129.089,73.994,132.702,83.98899999999999,104.97200000000001,213.511,103.87799999999999,103.92399999999999,107.665,48.148999999999994,155.709,83.454,160.363,209.04,160.392,92.54700000000001,155.05100000000002,199.46900000000002,161.797,149.0,160.0,186.22400000000002,143.06799999999998,68.093,139.78799999999998,202.74200000000002,139.797,184.014,153.411,33.009,146.59,158.393,146.19799999999998,177.77700000000002,146.121,54.825,149.28799999999998,65.081,145.20600000000002,164.977,187.579,189.197,186.80700000000002,180.22400000000002,190.796,197.46,191.987,203.905,191.769,88.76100000000001,186.375,94.74700000000001,177.233,193.29,169.71099999999998,85.898,171.726,168.671,171.41099999999997,168.918,183.015,208.22299999999998,183.042,184.942,179.699,72.781,178.143,103.29799999999999,177.11900000000003,,,196.10299999999998,179.048,157.447,170.43200000000002,104.196,146.221,53.291000000000004,124.915,203.73,149.482,35.643,137.821,159.938,181.169,81.45,182.445,200.639,171.658,147.66899999999998,126.29799999999999,77.666,143.827,93.677,200.033,50.766999999999996,174.843
219.25,877.0,,30.12,91.955,204.225,119.199,100.595,120.005,196.872,134.076,62.909,126.258,186.78400000000002,128.995,174.937,129.11700000000002,73.967,132.688,83.97399999999999,104.96700000000001,213.482,103.84,103.834,107.682,48.15,155.732,83.444,160.4,209.1,160.352,92.508,155.047,199.505,161.936,148.785,160.422,186.178,143.089,68.074,139.779,202.707,139.829,183.99,153.45600000000002,33.016999999999996,146.64700000000002,158.33100000000002,146.225,177.75900000000001,146.11,54.858000000000004,149.33700000000002,65.189,145.009,164.942,187.50900000000001,189.16299999999998,186.862,180.24400000000003,190.783,197.48,191.983,203.972,191.768,88.764,186.375,94.74,177.136,193.31900000000002,169.755,85.89399999999999,171.701,168.637,171.44299999999998,168.923,182.636,208.24,183.047,185.049,179.738,72.785,178.179,103.304,177.13299999999998,,,196.111,179.048,157.32299999999998,170.355,104.145,146.25799999999998,53.306000000000004,124.896,203.731,149.47299999999998,35.676,137.825,159.89700000000002,181.235,81.512,182.425,200.65599999999998,171.614,147.705,126.273,77.661,143.868,93.602,200.023,50.776,174.893
219.5,878.0,,30.166,91.945,204.19299999999998,119.101,100.677,120.037,196.889,134.084,62.909,126.26100000000001,186.74400000000003,128.969,175.02599999999998,129.129,73.945,132.67700000000002,84.014,104.947,213.465,103.845,103.79700000000001,107.66,48.161,155.717,83.461,160.398,209.09400000000002,160.304,92.51899999999999,155.02700000000002,199.511,161.999,149.0,160.0,186.25799999999998,143.08700000000002,68.074,139.763,202.73,139.797,183.93900000000002,153.436,33.039,146.655,158.347,146.269,177.796,146.105,54.836999999999996,149.347,65.21,145.035,164.915,187.47799999999998,189.115,186.878,180.24200000000002,190.782,197.53799999999998,192.005,204.045,191.72400000000002,88.779,186.435,94.712,177.25799999999998,193.312,169.761,85.85,171.662,168.71200000000002,171.449,168.815,182.37599999999998,208.24599999999998,183.063,184.956,179.65099999999998,72.774,178.15599999999998,103.23299999999999,177.09099999999998,,,196.12400000000002,179.044,157.201,170.175,103.897,146.446,53.302,124.913,203.65400000000002,149.689,35.649,137.812,159.888,181.142,81.47800000000001,182.43,200.611,171.667,147.77700000000002,126.294,77.663,143.85399999999998,93.603,200.03099999999998,50.803999999999995,174.947
219.75,879.0,,30.184,91.94200000000001,204.14700000000002,118.98899999999999,100.74799999999999,120.009,196.863,134.066,62.91,126.24799999999999,186.72,128.971,174.953,129.167,73.977,132.69799999999998,84.00399999999999,104.96700000000001,213.43400000000003,103.88,103.91799999999999,107.634,48.153,155.709,83.45700000000001,160.359,209.05,160.305,92.56200000000001,155.03,199.558,161.99200000000002,148.737,160.358,186.208,143.135,68.078,139.746,202.722,139.798,183.947,153.447,33.029,146.664,158.382,146.24200000000002,177.77900000000002,146.082,54.843999999999994,149.322,65.229,144.989,164.87400000000002,187.44299999999998,189.106,186.856,180.22799999999998,190.78900000000002,197.519,191.96099999999998,204.107,191.736,88.794,186.44099999999997,94.682,177.31400000000002,193.343,169.69799999999998,85.801,171.625,168.734,171.42,168.792,182.44299999999998,208.25099999999998,183.078,184.957,179.58,72.75,178.14,103.21700000000001,177.02900000000002,,,196.19,179.021,157.031,170.07299999999998,104.64399999999999,145.825,53.27,124.932,203.60299999999998,149.724,35.533,137.789,159.82299999999998,181.153,81.507,182.41299999999998,200.671,171.57,147.846,126.29,77.687,143.844,93.59899999999999,200.04,50.805,174.96099999999998
