TimesH,Frame,NoMissing,1,1,5,5,14,14,38,38,54,54,62,62,63,63,64,64,69,69,72,72,76,76,79,79,88,88,89,89,90,90,99,99,108,108,113,113,117,117,123,123,124,124,125,125,127,127,129,129,136,136,137,137,143,143,150,150,154,154,156,156,161,161,162,162,168,168,186,186,188,188,189,189,192,192,193,193,196,196,199,199,202,202,208,208,212,212,214,214,222,222,226,226,229,229,231,231,234,234,235,235,236,236,239,239,246,246,247,247,252,252,258,258,264,264,275,275,276,276,278,278,279,279,280,280,282,282,284,284,286,286,292,292,296,296,298,298,302,302,303,303,305,305,307,307,311,311,314,314,317,317,325,325,330,330,333,333,335,335,351,351,355,355,362,362,366,366,382,382,383,383,388,388,389,389,397,397,447,447,535,535,537,537,617,617,775,775,806,806
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
177.75,711.0,,50.898999999999994,17.660999999999998,145.108,18.547,61.907,12.077,100.682,26.057,174.50400000000002,23.035999999999998,187.53799999999998,49.538000000000004,177.47,51.705,82.46799999999999,49.075,56.145,41.485,208.454,43.455,92.04700000000001,36.828,180.81099999999998,39.33,22.666999999999998,35.781,31.044,37.739000000000004,47.62,64.934,112.93799999999999,59.982,183.683,57.73,204.893,51.479,169.80900000000003,52.501000000000005,214.19099999999997,79.832,205.88400000000001,81.18,197.96200000000002,78.821,144.421,74.949,38.523,73.991,154.089,70.238,189.09400000000002,70.175,54.721000000000004,67.23100000000001,195.893,68.528,50.218999999999994,92.678,182.778,92.161,36.622,87.714,212.498,89.44,183.264,84.22,190.582,95.273,101.069,96.198,34.649,95.10799999999999,164.498,92.699,63.556999999999995,94.71799999999999,197.084,102.773,39.814,103.551,80.275,102.321,158.428,96.14200000000001,64.484,111.08,116.887,110.81700000000001,208.53599999999997,106.178,94.863,103.852,198.101,117.12100000000001,205.825,116.344,157.925,117.882,56.965,118.43299999999999,65.1,119.925,175.755,116.818,35.76,113.21600000000001,196.25599999999997,111.301,52.35,125.09200000000001,33.433,123.865,47.351000000000006,118.44,200.79,131.312,148.513,132.071,2.582,133.472,54.648999999999994,132.47799999999998,186.676,129.157,81.811,131.795,115.54799999999999,126.21600000000001,42.316,128.00799999999998,186.338,138.112,156.395,139.054,70.65100000000001,136.099,81.369,150.028,168.498,148.994,70.743,145.893,54.975,150.543,145.92600000000002,146.81799999999998,156.296,146.036,87.807,148.821,21.589000000000002,142.483,142.674,158.41299999999998,103.861,158.254,216.528,158.046,12.206,171.043,171.438,165.438,29.185,163.259,103.72,162.844,76.77600000000001,181.6,229.15900000000002,177.60299999999998,200.612,175.292,215.38,188.64700000000002,45.699,185.078,222.18099999999998,71.382,97.04,83.62299999999999,74.458,37.426,192.987,161.627,,,,
178.0,712.0,,50.809,17.673,145.077,18.572,61.906000000000006,12.08,100.661,26.178,174.514,22.99,187.551,49.486999999999995,177.50799999999998,51.69,82.46700000000001,49.042,56.144,41.5,208.49400000000003,43.516999999999996,92.04899999999999,36.830999999999996,180.796,39.314,22.665,35.865,31.15,37.594,47.622,64.92,112.914,59.949,183.72799999999998,57.71,204.90900000000002,51.498999999999995,169.821,52.518,214.183,79.855,205.843,81.188,197.922,78.812,144.44299999999998,74.935,38.541,73.987,154.10399999999998,70.4,188.96599999999998,70.21600000000001,54.762,67.208,195.92,68.498,50.15,92.637,182.797,92.113,36.595,87.714,212.489,89.477,183.245,84.20700000000001,190.517,95.335,101.06700000000001,96.199,34.689,95.109,164.482,92.69,63.508,94.711,197.18599999999998,102.8,39.81,103.53,80.19800000000001,102.333,158.38,95.809,64.503,111.096,116.89,110.758,208.528,106.17,94.884,103.874,198.1,117.109,205.77900000000002,116.333,157.921,117.915,56.965,118.465,65.155,119.803,175.63,116.62200000000001,35.724000000000004,113.27600000000001,196.264,111.322,52.306000000000004,125.09899999999999,33.425,123.87200000000001,47.321000000000005,118.661,200.825,131.211,148.519,132.055,2.58,133.467,54.64,132.468,186.68400000000003,129.17600000000002,81.88,131.783,115.507,126.186,42.231,127.976,186.28900000000002,138.102,156.342,139.089,70.62100000000001,136.096,81.378,150.007,168.511,148.92700000000002,70.747,145.886,54.839,150.505,145.893,146.829,156.297,146.083,87.80799999999999,148.825,21.581999999999997,142.486,142.69799999999998,158.406,103.92200000000001,158.33,216.542,158.03,12.23,171.053,171.458,165.50799999999998,29.178,163.399,103.726,162.825,76.774,181.675,228.968,177.549,200.773,175.278,215.391,188.646,45.711999999999996,185.02200000000002,222.166,71.381,97.161,83.654,74.48,37.400999999999996,193.02900000000002,161.863,,,,
178.25,713.0,,50.809,17.636,145.12,18.553,62.01,12.129000000000001,100.637,26.168000000000003,174.442,23.037,187.49400000000003,49.496,177.497,51.699,82.486,49.058,56.206,41.59,208.498,43.423,92.04299999999999,36.86,180.817,39.29,22.775,35.942,31.159000000000002,37.496,47.665,64.955,112.925,59.887,183.81400000000002,57.7,204.93400000000003,51.513000000000005,169.74400000000003,52.445,214.18099999999998,79.87100000000001,205.793,81.247,197.926,78.774,144.463,74.942,38.541,73.998,154.076,70.506,188.92700000000002,70.25,54.755,67.205,195.865,68.472,50.193000000000005,92.695,182.824,92.105,36.594,87.738,212.43,89.507,183.187,84.235,190.56400000000002,95.35,100.991,96.256,34.696999999999996,95.125,164.47299999999998,92.708,63.496,94.71,197.167,102.772,39.830999999999996,103.50200000000001,80.219,102.359,158.388,95.87899999999999,64.51,111.11,116.88799999999999,110.67399999999999,208.519,106.185,94.807,103.866,198.088,117.07799999999999,205.75400000000002,116.38,157.96,117.99600000000001,57.051,118.546,65.167,119.726,175.609,116.57700000000001,35.798,113.37200000000001,196.239,111.31700000000001,52.277,125.089,33.467,123.85700000000001,46.966,119.70700000000001,200.85,131.304,148.54,132.076,2.5660000000000003,133.485,54.655,132.465,186.673,129.194,81.857,131.78,115.48700000000001,126.228,42.165,127.97399999999999,186.31900000000002,138.08100000000002,156.358,139.19799999999998,70.607,136.112,81.376,150.02100000000002,168.49,149.017,70.745,145.855,54.983999999999995,150.799,145.912,146.845,156.27100000000002,146.195,87.82700000000001,148.81799999999998,21.622,142.52200000000002,142.734,158.321,103.92399999999999,158.335,216.541,158.006,12.241,171.054,171.43,165.511,29.186999999999998,163.375,103.742,162.748,76.921,181.6,228.835,177.517,200.893,175.33900000000003,215.39700000000002,188.646,45.765,185.00900000000001,222.136,71.413,97.064,83.696,74.42399999999999,37.473,193.27599999999998,160.955,,,,
178.5,714.0,,50.81399999999999,17.683,145.141,18.537,62.008,12.048,100.626,26.101,174.49599999999998,23.055999999999997,187.50400000000002,49.481,177.493,51.674,82.48700000000001,49.101000000000006,56.208,41.667,208.55,43.486999999999995,92.05,36.838,180.828,39.269,22.666,35.879,31.081999999999997,37.639,47.663999999999994,64.938,112.891,59.89,183.805,57.696999999999996,204.924,51.513000000000005,169.74,52.464,214.16099999999997,79.87,205.767,81.23100000000001,197.90599999999998,78.783,144.466,74.932,38.555,74.016,154.05700000000002,70.244,188.84900000000002,70.266,54.738,67.179,195.77,68.54,50.163999999999994,92.82700000000001,182.824,92.10799999999999,36.611,87.75200000000001,212.37099999999998,89.565,183.197,84.213,190.606,95.322,101.05,96.22,34.705,95.12700000000001,164.437,92.686,63.504,94.714,197.209,102.774,39.786,103.50399999999999,80.204,102.32799999999999,158.385,96.061,64.515,111.103,116.853,110.646,208.52900000000002,106.184,94.881,103.853,198.1,117.09299999999999,205.78,116.34700000000001,157.868,118.04,57.083,118.568,65.219,119.59200000000001,176.0,117.0,35.736999999999995,113.311,196.24400000000003,111.322,52.246,125.04799999999999,33.524,123.898,47.013000000000005,119.667,200.752,131.21200000000002,148.547,132.039,2.467,133.343,54.658,132.466,186.68599999999998,129.185,81.857,131.718,115.475,126.179,42.123000000000005,127.96,186.34099999999998,138.059,156.375,139.16899999999998,70.59100000000001,136.097,81.366,150.049,168.514,149.018,70.741,145.86,55.126000000000005,151.061,145.889,146.86,156.232,146.09799999999998,87.82799999999999,148.806,21.587,142.504,142.688,158.232,103.917,158.349,216.581,158.013,12.275,171.112,171.41099999999997,165.49200000000002,29.209,163.333,103.73200000000001,162.83,76.893,181.56400000000002,228.72799999999998,177.558,200.93900000000002,175.38,215.399,188.632,45.787,184.97,222.14700000000002,71.453,97.167,83.665,74.10300000000001,37.55,193.299,161.186,,,,
178.75,715.0,,50.782,17.605999999999998,145.23,18.403,61.955,12.056,100.676,26.105,174.479,23.051,187.535,49.501000000000005,177.49,51.665,82.491,49.115,56.177,41.638999999999996,208.487,43.441,92.03,36.87,180.84599999999998,39.281,22.653000000000002,35.939,31.038,37.716,47.674,64.923,112.885,59.831,183.84400000000002,57.677,204.918,51.463,169.72299999999998,52.44,214.158,79.89399999999999,205.80200000000002,81.22399999999999,197.92700000000002,78.76899999999999,144.44,74.908,38.559,74.015,154.01,70.243,188.77700000000002,70.275,54.745,67.146,195.601,68.556,50.145,92.82,182.842,92.09100000000001,36.624,87.757,212.377,89.56,183.17,84.181,190.56099999999998,95.35,101.02,96.275,34.721,95.141,164.44799999999998,92.697,63.507,94.773,197.21,102.777,39.811,103.52799999999999,80.22800000000001,102.338,158.389,96.12299999999999,64.515,111.10600000000001,116.855,110.596,208.497,106.175,94.978,103.81,198.093,117.059,205.748,116.32799999999999,157.86,118.096,57.09,118.60600000000001,65.17399999999999,119.619,176.0,117.0,35.781,113.316,196.257,111.338,52.251999999999995,125.066,33.541,123.891,47.0,120.0,200.766,131.14600000000002,148.571,132.033,2.6069999999999998,133.537,54.645,132.468,186.71900000000002,129.19299999999998,81.878,131.715,115.554,126.148,42.081,127.946,186.315,138.08,156.465,139.128,70.547,136.107,81.41199999999999,150.053,168.52700000000002,149.07399999999998,70.723,145.85399999999998,55.015,150.41,145.91299999999998,146.852,156.283,146.111,87.85,148.864,21.566999999999997,142.487,142.66299999999998,158.204,103.914,158.289,216.562,158.0,12.28,171.076,171.32,165.482,29.237,163.454,103.762,162.844,76.792,181.497,228.62,177.611,201.085,175.34799999999998,215.423,188.62099999999998,45.803999999999995,184.998,222.02700000000002,71.571,97.191,83.70700000000001,74.07300000000001,37.547,193.12400000000002,161.297,,,,
179.0,716.0,,50.823,17.614,145.25,18.462,61.96,12.09,100.666,26.087,174.482,23.090999999999998,187.58,49.434,177.513,51.71,82.49700000000001,49.12,56.211000000000006,41.696999999999996,208.46200000000002,43.461000000000006,92.042,36.885,180.84599999999998,39.260999999999996,22.738000000000003,36.023,30.941999999999997,37.878,47.736000000000004,64.943,112.947,59.812,183.882,57.65,204.93,51.443999999999996,169.69799999999998,52.372,214.158,79.887,205.82299999999998,81.21,197.88,78.774,144.44299999999998,74.906,38.57,74.023,153.94799999999998,70.317,188.669,70.28,54.733000000000004,67.142,195.592,68.592,50.137,92.807,182.847,92.116,36.633,87.76100000000001,212.33599999999998,89.613,183.175,84.198,190.581,95.34700000000001,100.999,96.34100000000001,34.726,95.163,164.447,92.691,63.501000000000005,94.79700000000001,197.22799999999998,102.765,39.786,103.50399999999999,80.243,102.35600000000001,158.373,96.089,64.5,111.10600000000001,116.86,110.61,208.518,106.171,94.973,103.87,198.09,117.04700000000001,205.773,116.329,157.866,118.09299999999999,57.12,118.60700000000001,65.203,119.536,176.0,117.0,35.756,113.221,196.245,111.339,52.245,125.074,33.545,123.86,47.0,120.0,200.71200000000002,131.015,148.493,131.957,2.659,133.735,54.661,132.474,186.734,129.17600000000002,81.904,131.746,115.60700000000001,126.115,42.043,127.931,186.30900000000003,138.125,156.53,139.156,70.543,136.077,81.37899999999999,150.03799999999998,168.55200000000002,149.067,70.734,145.873,55.181000000000004,150.917,145.977,146.866,156.328,146.17,87.84200000000001,148.906,21.48,142.53,142.708,158.137,103.961,158.336,216.595,158.015,12.29,171.043,171.37400000000002,165.40200000000002,29.287,163.356,103.789,162.792,76.89699999999999,181.50599999999997,228.481,177.562,201.139,175.364,215.449,188.606,45.885,185.00099999999998,222.00400000000002,71.559,97.227,83.633,74.04,37.56,193.074,161.391,,,,
179.25,717.0,,50.777,17.616,145.33700000000002,18.422,61.967,12.205,100.708,26.046999999999997,174.572,23.096,187.611,49.457,177.49900000000002,51.72,82.506,49.093,56.24100000000001,41.683,208.489,43.472,92.024,36.907,180.822,39.277,22.808000000000003,35.933,30.947,37.861,47.772,64.938,112.97,59.792,183.88299999999998,57.622,204.87,51.415,169.726,52.396,214.17,79.9,205.78,81.24,197.922,78.774,144.425,74.915,38.574,74.035,154.00799999999998,70.37100000000001,188.671,70.305,54.71,67.141,195.49200000000002,68.624,50.123000000000005,92.79700000000001,182.84,92.069,36.635,87.74700000000001,212.265,89.686,183.157,84.149,190.549,95.369,100.999,96.361,34.718,95.14200000000001,164.46,92.694,63.57,94.819,197.394,102.751,39.739000000000004,103.493,80.278,102.37299999999999,158.393,96.10799999999999,64.48,111.126,116.87200000000001,110.6,208.516,106.186,94.92299999999999,103.87,198.053,117.066,205.736,116.36,157.822,118.059,57.13,118.649,65.21,119.61399999999999,176.0,117.0,35.702,113.19,196.265,111.335,52.243,125.06200000000001,33.54,123.854,47.136,119.324,200.68200000000002,130.989,148.43200000000002,131.88299999999998,2.6630000000000003,133.66899999999998,54.652,132.48,186.72400000000002,129.16899999999998,81.908,131.756,115.619,126.08200000000001,42.021,127.902,186.24400000000003,138.118,156.44,139.135,70.561,136.082,81.393,150.054,168.53799999999998,149.08,70.753,145.835,55.236999999999995,151.208,145.953,146.825,156.252,146.19799999999998,87.82,148.916,21.555999999999997,142.49,142.785,158.208,103.939,158.299,216.65,158.056,12.272,171.033,171.37,165.38299999999998,29.334,163.393,103.82,162.931,76.848,181.482,228.62400000000002,177.812,201.002,175.486,215.453,188.61,45.881,185.028,221.99599999999998,71.583,97.354,83.50399999999999,74.045,37.548,193.046,161.391,,,,
179.5,718.0,,50.833,17.621,145.398,18.471,61.931000000000004,12.204,100.689,26.052,174.63,23.134,187.637,49.394,177.50400000000002,51.757,82.46600000000001,49.141999999999996,56.309,41.7,208.454,43.465,92.025,36.916,180.843,39.304,22.865,35.923,30.969,37.884,47.771,64.92399999999999,112.976,59.855,183.907,57.61600000000001,204.831,51.453,169.708,52.411,214.15200000000002,79.90899999999999,205.77900000000002,81.26899999999999,197.947,78.76899999999999,144.42700000000002,74.915,38.586999999999996,74.061,154.018,70.47,188.658,70.317,54.681999999999995,67.133,195.458,68.628,50.032,92.818,182.812,92.09100000000001,36.632,87.78200000000001,212.273,89.70100000000001,183.15,84.101,190.517,95.399,100.963,96.426,34.701,95.145,164.47299999999998,92.68,63.601000000000006,94.876,197.47299999999998,102.79799999999999,39.749,103.54799999999999,80.331,102.416,158.382,96.24799999999999,64.508,111.124,116.87799999999999,110.609,208.533,106.16799999999999,94.927,103.891,198.06599999999997,117.149,205.739,116.36,157.936,118.053,57.167,118.65799999999999,65.358,119.421,175.672,116.635,35.719,113.171,196.297,111.34899999999999,52.273,125.068,33.558,123.852,47.04600000000001,119.596,200.65400000000002,131.164,148.459,131.873,2.698,133.683,54.635,132.497,186.71900000000002,129.15200000000002,81.932,131.812,115.595,126.056,42.0,127.885,186.332,138.11700000000002,156.482,139.216,70.57600000000001,136.085,81.426,150.0,168.55900000000003,149.067,70.714,145.825,55.185,151.07,145.935,146.791,156.243,146.21200000000002,87.853,148.91899999999998,21.502,142.502,142.779,158.047,103.917,158.345,216.64700000000002,158.095,12.374,171.03099999999998,171.338,165.297,29.410999999999998,163.418,103.85700000000001,162.826,77.0,181.481,228.668,177.81900000000002,200.982,175.42,215.46599999999998,188.612,45.821999999999996,185.06099999999998,222.02700000000002,71.626,97.363,83.53299999999999,74.017,37.571,192.93099999999998,161.22899999999998,,,,
179.75,719.0,,50.869,17.709,145.463,18.449,61.841,12.127,100.71,26.079,174.65,23.176,187.62900000000002,49.395,177.50099999999998,51.761,82.43700000000001,49.166000000000004,56.245,41.586000000000006,208.542,43.501000000000005,91.99799999999999,36.958,180.84,39.269,22.835,35.955999999999996,30.980999999999998,37.813,47.801,64.92399999999999,112.979,59.948,183.93400000000003,57.62,204.79,51.534,169.798,52.5,214.15099999999998,79.898,205.737,81.315,197.928,78.779,144.411,74.903,38.582,74.06,153.94799999999998,70.38,188.72,70.307,54.687,67.12899999999999,195.42,68.618,49.968,92.796,182.81599999999997,92.10600000000001,36.635,87.75399999999999,212.22400000000002,89.75399999999999,183.158,84.006,190.49599999999998,95.37299999999999,100.947,96.494,34.71,95.15700000000001,164.495,92.669,63.571999999999996,94.86,197.56,102.81700000000001,39.736999999999995,103.48299999999999,80.358,102.43799999999999,158.401,96.141,64.506,111.12799999999999,116.85600000000001,110.59100000000001,208.521,106.176,94.99,103.831,198.132,117.156,205.71099999999998,116.365,157.98,118.07600000000001,57.15,118.67399999999999,65.325,119.35799999999999,175.71200000000002,116.691,35.629,113.17,196.3,111.363,52.29,125.069,33.569,123.852,47.254,118.807,200.743,131.028,148.45,131.888,2.7060000000000004,133.696,54.651,132.495,186.727,129.142,81.919,131.83100000000002,115.537,126.01700000000001,42.027,127.869,186.38099999999997,138.166,156.531,139.4,70.562,136.08700000000002,81.419,149.996,168.595,149.122,70.727,145.817,55.13,151.404,145.93,146.734,156.25799999999998,146.204,87.851,148.958,21.521,142.503,142.791,158.097,103.89200000000001,158.265,216.655,158.066,12.422,171.032,171.40900000000002,165.305,29.433000000000003,163.491,103.88600000000001,162.936,76.921,181.46200000000002,228.283,177.805,201.15599999999998,175.43099999999998,215.476,188.61700000000002,45.813,185.05900000000003,221.989,71.66,97.36399999999999,83.444,73.88600000000001,37.665,193.083,161.139,,,,
180.0,720.0,,50.957,17.745,145.471,18.414,61.74,11.967,100.774,26.009,174.67700000000002,23.160999999999998,187.613,49.451,177.495,51.769,82.416,49.183,56.32899999999999,41.637,208.58,43.527,92.006,36.965,180.817,39.275,22.874000000000002,35.88,31.026,37.763000000000005,47.828,64.939,113.01799999999999,59.934,183.90900000000002,57.623000000000005,204.78,51.49,169.715,52.458,214.145,79.89699999999999,205.766,81.25,197.892,78.786,144.394,74.938,38.599000000000004,74.085,153.995,70.362,188.648,70.30199999999999,54.687,67.109,195.0,69.0,49.888000000000005,92.76700000000001,182.82299999999998,92.12799999999999,36.646,87.759,212.15599999999998,89.822,183.146,84.039,190.521,95.321,100.959,96.41799999999999,34.717,95.17200000000001,164.521,92.66,63.542,94.913,197.601,102.806,39.739000000000004,103.48700000000001,80.286,102.43799999999999,158.395,96.26799999999999,64.486,111.12799999999999,116.86,110.59100000000001,208.55700000000002,106.175,95.051,103.851,198.12099999999998,117.20200000000001,205.672,116.35700000000001,158.02700000000002,118.09700000000001,57.21,118.73899999999999,65.366,119.37100000000001,175.795,116.62799999999999,35.622,113.146,196.28599999999997,111.37100000000001,52.287,125.079,33.582,123.85,47.132,119.479,200.766,131.05,148.44299999999998,131.841,2.7430000000000003,133.753,54.678000000000004,132.482,186.72099999999998,129.136,81.92200000000001,131.85299999999998,115.48200000000001,125.986,42.056000000000004,127.89399999999999,186.28900000000002,138.045,156.487,139.267,70.558,136.095,81.411,149.994,168.672,149.047,70.75399999999999,145.814,54.857,150.796,145.963,146.763,156.14700000000002,146.095,87.855,149.01,21.515,142.504,142.746,158.201,103.928,158.28,216.666,158.096,12.339,170.985,171.375,165.343,29.51,163.488,103.9,162.97,77.064,181.445,228.267,177.793,201.18099999999998,175.322,215.487,188.65099999999998,45.9,185.013,221.99,71.666,97.338,83.417,73.727,37.683,,,,,,
180.25,721.0,,50.935,17.759,145.488,18.507,61.766000000000005,11.993,100.807,25.885,174.615,23.143,187.605,49.394,177.50599999999997,51.776,82.413,49.148,56.31,41.619,208.521,43.51,91.98700000000001,36.968,180.815,39.272,22.839000000000002,35.846,31.028000000000002,37.944,47.851000000000006,64.905,113.05,59.906000000000006,183.87400000000002,57.696000000000005,204.77700000000002,51.453,169.73,52.46,214.15400000000002,79.902,205.803,81.234,197.852,78.86,144.391,74.911,38.613,74.078,154.036,70.416,188.622,70.304,54.673,67.10600000000001,195.74,68.553,49.768,92.70700000000001,182.799,92.125,36.656,87.751,212.139,89.814,183.13099999999997,84.053,190.53799999999998,95.325,100.99700000000001,96.34899999999999,34.711,95.182,164.511,92.66,63.505,94.946,197.59900000000002,102.81700000000001,39.679,103.51799999999999,80.325,102.449,158.373,96.396,64.499,111.14,116.84899999999999,110.59100000000001,208.549,106.184,94.999,103.851,198.125,117.15700000000001,205.623,116.322,157.997,118.182,57.207,118.72200000000001,65.351,119.26299999999999,175.907,116.76899999999999,35.565,113.12799999999999,196.31,111.41799999999999,52.285,125.119,33.568000000000005,123.86,47.16,119.354,200.813,131.05100000000002,148.375,131.781,2.739,133.792,54.7,132.503,186.72,129.159,81.92299999999999,131.84,115.505,125.98899999999999,42.021,127.87799999999999,186.396,138.13299999999998,156.507,139.231,70.566,136.095,81.433,149.97799999999998,168.63400000000001,149.02,70.781,145.814,54.675,150.408,145.952,146.733,156.186,146.08,87.84299999999999,148.976,21.51,142.483,142.774,158.135,103.87799999999999,158.286,216.736,158.124,12.446,170.963,171.416,165.399,29.474,163.642,103.93,162.90200000000002,77.347,181.392,228.25400000000002,177.733,201.301,175.41299999999998,215.489,188.679,45.925,184.98,221.97099999999998,71.665,97.42,83.42299999999999,73.69,37.716,,,,,,
180.5,722.0,,50.919,17.775,145.485,18.554000000000002,61.769,11.975,100.79,26.05,174.655,23.223000000000003,187.582,49.405,177.52,51.773999999999994,82.406,49.13,56.218,41.496,208.56099999999998,43.513000000000005,91.97,36.959,180.828,39.273,22.938000000000002,35.852,31.029,37.94,47.845,64.933,113.06700000000001,59.855,183.82299999999998,57.707,204.76,51.43899999999999,169.71,52.466,214.153,79.889,205.795,81.23899999999999,197.868,78.86,144.382,74.918,38.61,74.092,154.032,70.413,188.476,70.25399999999999,54.675,67.112,195.467,68.626,49.696000000000005,92.706,182.767,92.166,36.676,87.744,212.162,89.83,183.075,84.15899999999999,190.463,95.36399999999999,101.119,96.258,34.703,95.198,164.503,92.68,63.534,94.93299999999999,197.692,102.789,39.699,103.512,80.321,102.38799999999999,158.358,96.525,64.516,111.162,116.88,110.61399999999999,208.55700000000002,106.17399999999999,95.01299999999999,103.82600000000001,198.11900000000003,117.12700000000001,205.68099999999998,116.335,158.016,118.178,57.21,118.765,65.337,119.19200000000001,175.94099999999997,116.92299999999999,35.56,113.09200000000001,196.31900000000002,111.432,52.29600000000001,125.12200000000001,33.595,123.87799999999999,47.339,118.616,200.78799999999998,131.091,148.351,131.761,2.847,133.819,54.708,132.497,186.73,129.155,81.964,131.877,115.46799999999999,125.936,42.034,127.87100000000001,186.33599999999998,138.046,156.465,139.189,70.541,136.09799999999998,81.445,149.981,168.628,149.049,70.789,145.77200000000002,55.048,152.393,145.95,146.763,156.129,146.102,87.87200000000001,148.996,21.503,142.444,142.866,158.385,103.964,158.289,216.78400000000002,158.112,12.362,170.899,171.41099999999997,165.40599999999998,29.523000000000003,163.764,103.96799999999999,162.82,77.306,181.42700000000002,228.385,177.66099999999997,201.18599999999998,175.452,215.477,188.69099999999997,45.873999999999995,184.946,221.908,71.689,97.579,83.34,73.729,37.684,,,,,,
180.75,723.0,,50.896,17.796,145.439,18.602999999999998,61.833999999999996,11.888,100.73,26.119,174.65099999999998,23.142,187.59099999999998,49.375,177.515,51.776,82.36399999999999,49.125,56.342,41.598,208.537,43.48,91.961,36.968,180.817,39.233000000000004,22.941,35.843,31.025,38.085,47.856,64.961,113.07799999999999,59.83,183.798,57.717,204.74900000000002,51.434,169.732,52.504,214.15099999999998,79.87899999999999,205.79,81.17399999999999,197.86700000000002,78.858,144.405,74.91199999999999,38.607,74.082,153.987,70.468,188.415,70.268,54.71,67.108,195.0,69.0,49.722,92.741,182.72799999999998,92.208,36.688,87.75,212.176,89.90100000000001,183.08599999999998,84.20299999999999,190.483,95.353,101.15700000000001,96.177,34.714,95.17200000000001,164.488,92.666,63.493,94.92,197.75,102.74,39.711,103.507,80.281,102.361,158.312,96.473,64.54,111.156,116.84700000000001,110.609,208.535,106.177,95.005,103.868,198.13,117.14200000000001,205.678,116.336,157.974,118.215,57.218,118.791,65.32,119.10799999999999,175.933,117.01,35.528,113.141,196.325,111.434,52.272,125.124,33.617,123.925,47.285,118.988,200.762,131.04,148.349,131.76,2.803,133.826,54.718999999999994,132.486,186.71400000000003,129.143,81.98100000000001,131.868,115.40700000000001,125.96799999999999,42.048,127.89299999999999,186.33,138.004,156.425,139.216,70.548,136.07299999999998,81.441,149.989,168.605,149.02100000000002,70.8,145.725,55.0,152.11700000000002,145.915,146.748,156.102,146.18,87.84,148.981,21.509,142.411,142.858,158.167,103.887,158.17600000000002,216.743,158.138,12.467,170.938,171.37400000000002,165.308,29.593000000000004,163.773,103.98700000000001,162.834,77.074,181.50599999999997,228.34900000000002,177.65400000000002,201.058,175.613,215.47299999999998,188.679,45.818000000000005,184.979,221.922,71.663,97.426,83.375,73.763,37.746,193.19400000000002,161.214,,,,
181.0,724.0,,50.871,17.77,145.491,18.595,61.79,11.752,100.744,26.09,174.607,23.098000000000003,187.579,49.346000000000004,177.518,51.795,82.35600000000001,49.101000000000006,56.408,41.656000000000006,208.55700000000002,43.437,91.96,36.974000000000004,180.81799999999998,39.227,22.886,35.847,31.046999999999997,38.232,47.894,64.98,113.069,59.843,183.86,57.68,204.782,51.413999999999994,169.646,52.416000000000004,214.135,79.832,205.815,81.119,197.81599999999997,78.847,144.404,74.904,38.592,74.068,153.955,70.396,188.423,70.265,54.721000000000004,67.084,194.96400000000003,68.85,49.626999999999995,92.726,182.727,92.211,36.687,87.74600000000001,212.167,89.90100000000001,183.144,84.229,190.537,95.369,101.07700000000001,96.21700000000001,34.741,95.156,164.487,92.691,63.538999999999994,94.917,197.747,102.74700000000001,39.678000000000004,103.486,80.369,102.39200000000001,158.276,96.525,64.556,111.14,116.834,110.611,208.521,106.177,95.023,103.91,198.107,117.102,205.702,116.33200000000001,157.996,118.14399999999999,57.22,118.838,65.307,119.14,176.019,117.124,35.437,113.11200000000001,196.327,111.428,52.276,125.141,33.644,123.962,47.295,119.098,200.739,131.097,148.303,131.73,2.804,133.738,54.725,132.483,186.705,129.15200000000002,81.98299999999999,131.864,115.427,125.959,42.058,127.85799999999999,186.21599999999998,137.969,156.371,139.245,70.528,136.095,81.47399999999999,149.92,168.632,149.0,70.804,145.7,54.967,152.156,145.997,146.657,156.137,146.204,87.829,148.991,21.515,142.442,142.915,157.985,103.905,158.189,216.798,158.162,12.369000000000002,170.868,171.31799999999998,165.239,29.508000000000003,163.692,104.00299999999999,162.80200000000002,77.116,181.517,228.52900000000002,177.607,201.148,175.804,215.479,188.68900000000002,45.863,184.945,221.908,71.704,97.41,83.369,73.666,37.778,193.024,161.27200000000002,,,,
