TimesH,Frame,1,33,35,39,40,47,102,104,105,108,111,112,113,118,119,120,124,127,128,129,130,133,134,142,144,146,148,150,153,157,158,162,164,170,171,173,175,176,185,189,194,196,197,198,203,204,206,212,213,216,217,219,221,224,225,228,232,233,242,243,247,248,252,255,258,280,287,297,299,301,302,303,307,309,310,312,318,320,321,322,323,326,331,332,334,335,336,339,341,414,473,502,974,986,1086,1118,1128,1189
336.75,1347.0,602.0,602.193,602.096,604.404,602.873,603.128,610.681,603.597,610.989,605.337,604.612,605.9630000000001,604.577,604.725,608.8380000000001,609.4209999999999,608.433,606.102,607.6519999999999,605.72,604.2909999999999,607.467,606.311,606.0880000000001,605.225,604.878,602.909,607.427,606.698,604.962,606.365,605.304,603.626,605.415,602.762,603.567,604.891,604.477,602.496,603.122,603.187,603.178,603.519,603.105,606.305,602.255,605.818,608.09,603.572,603.612,607.274,603.7230000000001,602.811,605.68,603.193,607.276,602.771,602.535,604.927,605.91,607.0419999999999,604.611,604.807,604.495,606.252,,607.133,609.2330000000001,606.234,605.217,605.08,605.6759999999999,605.683,608.94,606.064,604.106,605.7130000000001,602.139,604.609,607.226,606.376,606.4,605.768,603.262,606.725,606.506,606.393,607.008,607.8480000000001,,,,,,,,,
337.0,1348.0,602.2330000000001,602.616,601.39,603.955,602.888,602.335,610.6080000000001,603.698,611.254,605.13,604.315,606.613,604.466,604.862,609.648,609.566,608.5740000000001,605.192,608.591,605.553,603.5840000000001,608.507,607.512,607.261,605.317,605.025,603.363,608.0419999999999,606.349,604.192,605.631,604.646,603.457,605.3530000000001,602.25,603.5790000000001,604.446,604.475,602.414,602.934,601.809,602.739,603.2819999999999,602.415,605.624,602.696,607.002,607.799,601.952,603.566,607.528,603.939,602.631,605.649,603.025,606.368,603.227,602.445,605.679,605.751,606.182,604.649,605.875,604.457,606.0269999999999,605.5790000000001,606.592,608.929,605.885,605.9540000000001,605.529,605.048,605.373,609.665,606.95,603.173,605.614,602.752,603.498,607.558,607.018,606.178,605.24,603.257,606.021,607.403,607.068,607.09,607.404,,,,,,,,,
337.25,1349.0,601.648,602.281,602.275,603.514,601.996,603.089,610.645,602.872,610.357,605.173,605.492,606.5880000000001,603.908,604.867,609.933,609.8,608.389,605.2230000000001,607.658,606.465,603.437,607.831,607.362,606.523,605.614,605.399,603.056,607.72,606.7919999999999,604.362,606.482,605.27,602.694,604.499,602.154,603.411,603.823,604.616,602.535,603.0930000000001,602.367,603.045,603.039,602.591,605.957,602.0840000000001,607.212,607.931,603.102,602.935,606.92,603.3969999999999,601.8330000000001,605.156,602.319,606.809,602.754,602.258,605.866,604.941,607.711,605.382,606.212,603.908,606.714,604.941,607.244,608.558,605.8380000000001,605.851,606.319,605.31,606.012,609.25,606.6709999999999,603.677,605.399,602.019,603.124,607.5830000000001,606.231,605.9780000000001,605.552,602.154,605.511,607.192,606.8919999999999,606.632,607.592,,,,,,,,,
337.5,1350.0,601.268,602.539,601.886,602.7090000000001,602.201,602.378,611.795,603.5740000000001,610.409,604.607,603.9590000000001,606.599,604.847,604.6519999999999,608.5980000000001,609.51,608.4209999999999,605.625,608.249,606.3,602.752,608.139,607.225,607.378,605.159,605.734,603.066,608.058,606.534,604.6990000000001,606.65,605.616,603.511,605.437,602.256,602.327,604.5980000000001,604.404,602.896,603.155,602.014,602.961,603.232,602.565,606.0319999999999,602.655,607.351,607.6,602.8919999999999,601.565,607.351,603.7719999999999,602.76,605.68,602.203,605.9259999999999,603.4209999999999,602.2719999999999,605.119,605.988,607.367,605.595,606.1080000000001,603.663,606.706,604.874,606.883,609.635,606.556,606.158,606.721,605.919,604.739,609.68,607.025,603.149,606.1669999999999,602.673,603.2,607.477,605.879,606.229,605.023,603.134,606.131,607.364,607.899,607.988,608.604,,,,,,,,,
337.75,1351.0,601.928,603.068,602.007,603.577,602.529,602.452,610.513,603.488,610.455,604.661,604.135,606.36,605.081,604.901,608.976,608.8240000000001,608.577,605.2280000000001,608.5980000000001,606.2919999999999,603.393,608.331,606.867,607.062,605.984,604.678,603.153,607.898,606.773,605.073,605.751,605.808,602.32,604.686,602.745,603.05,603.251,604.3919999999999,602.529,602.715,602.969,603.0,602.8480000000001,603.249,606.3480000000001,602.328,607.1,606.738,602.678,602.999,607.631,604.3340000000001,602.754,605.991,602.775,606.749,602.576,602.688,604.868,606.264,607.52,605.375,606.1619999999999,604.42,606.305,605.59,607.024,609.275,606.5740000000001,605.544,605.684,606.069,604.548,609.505,606.766,603.646,605.854,602.3430000000001,602.577,607.273,605.354,606.0509999999999,605.7230000000001,603.23,605.957,607.814,607.099,607.432,607.2869999999999,,,,,,,,,
338.0,1352.0,601.851,602.969,601.487,603.128,602.7909999999999,602.146,610.066,603.844,610.793,605.63,604.202,607.0930000000001,604.4590000000001,605.168,610.016,609.519,608.804,605.089,608.457,605.507,603.73,607.673,607.495,607.6469999999999,605.613,605.394,603.32,607.757,606.8530000000001,605.025,605.544,605.237,602.885,605.925,602.4159999999999,602.737,604.107,605.898,602.029,603.003,601.408,603.654,602.783,602.797,606.457,602.276,607.15,607.592,602.986,602.281,607.675,604.445,602.48,605.794,602.746,606.14,602.6419999999999,601.539,604.932,606.085,607.197,604.712,606.145,604.563,606.095,604.9580000000001,606.914,610.056,606.634,605.966,606.8480000000001,606.749,604.57,609.8240000000001,607.224,603.51,606.901,602.2719999999999,603.019,606.894,605.821,606.312,605.242,602.981,605.352,607.762,607.061,607.68,608.589,,,,,,,,,
338.25,1353.0,601.4730000000001,603.117,602.054,603.258,602.696,603.013,611.776,602.564,611.163,604.9209999999999,604.68,606.422,604.442,605.276,609.944,609.372,609.173,605.419,608.582,605.993,604.2719999999999,608.683,607.765,609.0369999999999,605.887,605.639,603.322,608.195,606.779,605.526,605.0740000000001,605.6,603.158,605.812,602.645,603.072,605.435,605.0419999999999,602.249,603.15,602.451,602.861,602.616,603.596,607.43,602.8919999999999,607.475,607.564,602.6569999999999,602.58,608.007,603.638,602.974,606.247,602.939,606.885,603.23,603.0840000000001,605.793,606.136,607.823,604.977,605.715,603.61,606.571,606.387,606.8380000000001,609.606,607.576,605.72,606.052,605.54,605.128,609.6709999999999,606.516,604.316,606.323,603.501,603.025,608.3430000000001,606.531,606.24,605.7080000000001,603.732,605.4730000000001,608.725,607.764,608.2719999999999,608.946,,,,,,,,,
338.5,1354.0,601.802,603.948,602.07,603.775,602.264,602.314,611.127,603.0409999999999,611.302,605.351,604.9580000000001,606.8380000000001,604.776,604.985,610.361,610.7180000000001,608.931,605.623,609.484,606.481,603.563,608.857,608.354,607.698,606.39,606.4019999999999,604.102,607.984,607.4209999999999,605.839,605.7040000000001,605.624,604.03,606.4590000000001,602.716,602.121,605.0980000000001,606.1080000000001,602.7669999999999,602.734,602.275,603.635,602.816,603.438,607.443,601.845,607.309,608.605,603.071,603.202,608.753,604.184,602.119,606.514,603.573,606.855,603.276,602.227,605.88,606.311,607.946,604.625,605.721,604.367,606.145,606.026,607.45,610.0419999999999,606.5509999999999,607.235,607.841,606.076,605.4259999999999,609.4,607.4019999999999,604.13,606.138,603.165,603.793,608.795,606.512,607.004,607.493,603.283,606.058,608.078,607.655,608.196,609.351,,,,,,,,,
338.75,1355.0,602.128,602.884,601.656,602.8380000000001,602.564,602.026,611.45,603.53,611.066,605.375,605.264,606.28,605.033,604.889,609.626,610.634,609.891,604.578,609.639,605.668,604.452,609.178,609.207,608.4169999999999,606.434,606.172,602.866,609.048,607.328,605.545,605.779,606.097,603.3240000000001,605.915,602.9159999999999,603.107,605.058,606.107,602.283,603.1419999999999,601.623,604.094,602.875,602.8480000000001,606.5369999999999,602.778,607.696,608.182,602.825,602.9730000000001,607.536,604.658,603.3530000000001,606.755,603.261,607.915,603.836,601.531,606.556,606.751,607.851,605.618,606.2040000000001,604.337,606.56,605.871,607.3340000000001,609.5409999999999,607.518,607.075,608.005,606.512,606.211,610.094,606.604,603.563,607.0169999999999,602.774,603.482,609.154,606.962,605.8290000000001,606.106,603.03,605.564,608.868,608.011,607.911,610.072,,,,,,,,,
