TimesH,Frame,1,3,5,7,8,11,12,13,19,24,34,38,39,42,47,51,52,53,54,55,60,61,62,66,70,72,74,76,77,78,79,82,83,86,87,90,92,93,96,99,100,101,102,107,108,110,111,112,116,118,123,124,132,136,137,138,143,145,146,148,149,150,152,156,256,258,403,413,507,610
28.0,112.0,622.999,616.5880000000001,620.956,623.817,622.158,620.702,631.613,620.5459999999999,613.639,615.929,624.607,640.86,626.227,655.7139999999999,622.069,624.775,624.519,633.131,626.279,638.943,630.023,628.9209999999999,649.266,636.685,677.28,672.456,630.066,641.61,660.174,644.212,654.008,641.411,640.01,619.049,637.909,648.596,652.9169999999999,638.628,667.6410000000001,644.938,673.5830000000001,653.734,640.865,639.3,630.732,625.184,668.975,632.74,645.012,643.786,662.834,645.048,634.457,642.595,645.908,631.379,646.684,658.337,619.991,659.074,636.675,638.658,634.135,627.013,614.5369999999999,619.937,,659.76,,
28.25,113.0,622.46,616.998,620.759,622.684,623.639,619.716,631.6659999999999,621.846,612.008,615.6,624.511,641.3430000000001,626.27,656.7489999999999,624.101,625.418,624.764,632.026,625.6759999999999,637.937,629.236,630.019,650.127,636.872,677.863,671.535,629.8009999999999,642.575,658.8689999999999,642.751,653.206,641.025,640.202,619.28,638.595,648.53,652.536,639.564,666.4889999999999,643.396,675.441,653.795,639.44,639.836,632.33,624.928,670.6339999999999,632.309,644.8969999999999,644.03,664.638,644.976,634.613,643.694,646.362,631.118,647.16,659.757,619.927,658.1519999999999,636.261,639.494,634.3580000000001,626.783,613.641,618.952,,659.677,,
28.5,114.0,623.005,617.737,620.7919999999999,623.6569999999999,622.457,620.248,631.411,620.817,612.611,616.194,624.2330000000001,641.882,625.8330000000001,655.659,622.754,625.2919999999999,625.328,633.026,625.953,638.337,630.722,629.207,649.18,636.72,676.852,672.1089999999999,630.245,641.193,659.2819999999999,645.246,652.756,641.365,640.6030000000001,620.242,637.374,649.4159999999999,652.951,637.965,667.686,644.691,674.617,654.315,640.3919999999999,637.904,631.881,625.271,667.191,631.66,645.073,644.62,665.155,645.2280000000001,634.2669999999999,643.285,646.076,631.241,645.601,660.471,620.094,657.825,636.663,638.475,634.686,627.422,613.149,619.932,,659.279,,
28.75,115.0,622.712,616.648,624.089,624.319,622.871,621.327,632.409,622.205,613.746,615.276,624.585,641.591,627.097,656.075,624.368,624.4680000000001,624.3430000000001,634.0409999999999,625.945,638.3530000000001,629.518,628.273,651.611,636.564,675.828,672.742,630.855,640.8380000000001,661.192,645.221,652.432,640.8430000000001,640.91,620.138,638.761,650.3380000000001,652.54,639.553,667.836,645.12,676.19,653.8969999999999,640.205,638.737,631.525,625.6619999999999,667.9960000000001,633.044,644.635,643.73,664.2539999999999,646.135,635.182,641.501,645.8530000000001,629.319,645.7080000000001,658.9860000000001,620.625,658.0139999999999,635.155,638.445,633.863,626.432,613.075,620.21,623.735,658.6,,
29.0,116.0,623.695,617.303,620.048,624.539,622.18,621.0409999999999,631.998,621.139,612.3919999999999,616.0880000000001,623.1080000000001,641.573,626.748,655.758,624.038,624.565,625.525,633.002,627.002,638.224,629.724,629.001,649.743,636.365,677.768,671.905,630.773,642.591,661.15,644.627,654.479,642.388,640.101,619.452,638.844,649.488,652.405,639.4069999999999,667.885,643.434,674.052,654.293,639.6519999999999,638.633,631.066,625.177,669.029,633.306,644.7769999999999,644.664,665.567,646.185,633.26,641.923,646.7230000000001,631.992,644.258,659.72,621.237,656.765,635.257,639.55,634.025,626.35,614.472,619.6,623.678,658.788,,
29.25,117.0,623.0509999999999,617.247,621.908,624.31,623.007,621.684,631.644,621.8919999999999,612.591,615.496,624.413,641.6419999999999,627.4259999999999,654.587,623.127,624.609,625.572,634.1469999999999,627.1080000000001,639.069,630.695,629.104,649.085,636.773,678.22,672.4730000000001,630.089,640.85,661.413,644.107,653.462,640.445,640.198,620.4630000000001,636.877,650.251,654.004,638.498,668.12,642.3480000000001,675.2080000000001,653.46,641.073,638.258,631.207,625.828,668.809,632.439,643.102,643.6619999999999,664.932,646.641,633.872,642.319,646.622,629.258,644.92,659.243,620.5980000000001,656.25,634.659,638.513,633.508,625.997,613.514,619.224,622.966,658.98,,
29.5,118.0,623.28,617.443,621.248,625.314,622.559,621.332,631.625,622.024,612.625,615.308,624.986,641.513,628.252,656.1,623.521,624.871,625.134,632.754,626.477,637.367,630.293,628.5219999999999,648.745,636.078,675.768,672.7,629.955,640.113,660.562,642.053,653.696,641.867,641.98,620.302,637.38,649.933,653.649,639.68,668.352,642.906,675.232,653.873,638.872,638.339,631.102,626.23,668.78,632.149,644.433,644.367,665.3610000000001,646.1030000000001,632.368,641.764,644.0409999999999,630.184,643.63,657.4169999999999,619.555,656.8480000000001,633.961,638.0319999999999,633.263,626.595,614.509,619.83,622.7330000000001,659.296,,
29.75,119.0,622.09,616.439,621.076,624.756,623.145,620.9780000000001,630.884,621.631,613.994,615.543,624.552,641.641,626.832,654.6669999999999,622.974,625.762,625.068,632.764,625.1,637.4,630.568,626.989,649.7869999999999,636.254,676.044,673.07,629.11,641.904,660.773,642.995,653.033,641.724,639.938,620.273,636.817,649.286,653.548,638.749,666.94,642.227,675.7919999999999,652.507,638.937,638.651,631.238,626.681,668.697,631.992,644.107,643.797,666.245,645.244,632.997,642.002,644.785,630.335,643.144,660.285,620.476,655.7819999999999,633.227,637.648,632.9730000000001,626.766,613.716,619.872,622.941,,,
30.0,120.0,622.363,617.374,620.764,624.368,622.611,621.548,632.49,622.447,613.028,615.931,623.34,642.394,628.377,655.307,622.638,625.055,625.307,633.953,624.87,637.98,628.779,628.736,650.731,637.242,677.308,674.306,629.966,640.99,660.0239999999999,643.75,654.14,642.308,641.155,619.722,637.104,651.126,653.587,638.644,668.097,643.02,680.0169999999999,651.688,638.635,638.863,630.371,625.235,670.013,632.7919999999999,643.629,643.321,667.7139999999999,645.661,632.6419999999999,641.02,645.914,629.841,643.053,657.5939999999999,619.437,655.931,632.819,637.714,632.789,625.2869999999999,613.81,620.143,622.669,,,
30.25,121.0,621.99,617.529,622.109,624.71,622.2769999999999,621.419,632.172,620.818,612.646,615.364,625.069,642.151,627.0830000000001,656.7230000000001,623.398,625.418,624.61,634.021,626.286,638.992,629.4780000000001,628.2869999999999,649.487,636.9780000000001,676.8389999999999,675.216,629.494,640.351,659.187,643.668,653.41,641.188,641.27,619.461,638.214,650.908,653.754,639.1990000000001,667.078,642.135,675.757,651.9490000000001,639.771,637.169,630.177,626.742,668.081,631.141,643.369,644.409,667.683,646.505,632.4209999999999,640.814,645.031,629.183,641.971,657.816,619.46,656.132,632.4780000000001,637.8430000000001,632.6569999999999,625.602,613.53,620.064,623.961,660.0880000000001,,
30.5,122.0,622.55,616.753,621.851,624.151,622.6659999999999,621.911,631.984,620.992,612.7769999999999,616.414,623.2669999999999,642.25,627.409,655.0369999999999,622.563,624.789,625.285,634.496,625.202,639.003,628.414,628.444,649.2919999999999,637.462,676.387,672.9639999999999,629.364,640.59,660.69,644.012,654.3330000000001,642.231,641.23,620.234,636.381,650.489,652.47,638.299,667.202,642.239,676.058,652.043,639.365,636.729,629.842,626.276,670.1619999999999,631.696,642.472,643.494,667.862,646.368,631.839,641.2959999999999,644.7869999999999,629.45,641.4490000000001,658.637,619.395,655.14,632.628,637.613,632.318,626.076,614.316,620.0459999999999,623.497,658.57,,
30.75,123.0,621.807,617.286,621.05,625.636,622.4,621.752,631.274,620.977,612.751,615.318,625.375,643.154,626.904,655.436,623.026,624.6080000000001,624.894,633.236,625.8480000000001,637.9540000000001,628.3430000000001,629.352,650.4119999999999,637.539,674.618,674.873,629.904,641.317,661.826,644.477,653.361,642.052,641.64,620.215,639.2769999999999,650.271,651.5509999999999,638.781,666.003,641.175,676.315,651.185,638.8009999999999,636.235,629.096,625.357,668.2689999999999,630.63,642.0409999999999,644.247,666.8689999999999,645.256,631.366,639.445,645.164,628.163,640.226,657.5139999999999,619.78,654.751,632.431,637.411,632.075,625.387,613.7080000000001,619.539,623.288,,,
31.0,124.0,621.073,616.2130000000001,620.888,625.109,623.387,621.625,631.026,621.067,612.624,615.2909999999999,624.726,642.399,627.559,654.578,622.359,624.847,623.869,634.078,625.962,637.304,628.581,628.655,650.371,636.779,676.44,674.347,629.262,640.485,659.38,644.153,653.488,641.253,641.56,619.9209999999999,636.793,650.681,651.045,640.4830000000001,665.5989999999999,641.805,676.09,651.362,639.095,636.359,630.102,624.724,666.3760000000001,632.2230000000001,641.819,643.64,667.1460000000001,644.133,631.425,640.063,642.989,629.082,640.367,655.6289999999999,619.0,655.413,631.234,635.665,631.382,625.432,614.3240000000001,620.276,623.344,656.442,,
31.25,125.0,622.096,615.832,621.685,625.644,621.905,622.619,631.918,620.828,613.082,615.399,623.835,643.797,627.331,655.9010000000001,622.53,625.07,623.284,634.937,625.452,637.602,628.511,628.675,650.466,637.2080000000001,674.12,673.405,629.236,640.822,664.6030000000001,644.664,651.856,640.525,641.173,620.201,637.928,650.414,652.054,638.638,666.308,640.757,675.707,650.5830000000001,639.414,636.1080000000001,629.855,625.6669999999999,666.676,630.5930000000001,641.38,643.0169999999999,667.064,645.439,631.66,639.681,642.656,628.54,639.075,656.297,618.442,655.83,631.982,636.4,632.025,624.499,614.128,621.706,622.109,656.3,,
31.5,126.0,621.3380000000001,616.7130000000001,620.818,625.048,622.3290000000001,621.9830000000001,630.6569999999999,620.7280000000001,613.215,615.698,622.5790000000001,643.914,628.654,655.925,622.957,624.935,622.346,635.5319999999999,626.106,637.465,628.877,630.086,651.0319999999999,636.202,674.546,671.914,628.634,640.7,663.4910000000001,644.138,652.558,641.863,641.265,620.589,635.347,650.5830000000001,651.755,637.674,665.075,641.256,675.6460000000001,651.197,638.95,635.89,629.191,625.091,666.712,630.122,641.2040000000001,642.245,666.6010000000001,645.472,632.651,640.139,641.2919999999999,629.331,640.013,655.307,619.311,653.58,630.249,636.107,631.986,625.27,614.52,620.374,622.388,655.305,,
31.75,127.0,620.347,616.429,621.52,625.4580000000001,623.192,622.229,630.047,621.03,613.61,615.566,624.191,643.836,627.817,655.447,622.479,624.429,623.763,632.9169999999999,625.442,639.06,628.4630000000001,629.7130000000001,649.337,636.865,673.709,672.3610000000001,630.758,639.881,661.1389999999999,643.082,651.371,640.982,642.874,620.715,637.632,649.8580000000001,652.183,637.653,664.39,639.769,674.2360000000001,651.5169999999999,639.756,636.063,628.898,625.356,666.057,631.645,642.066,642.768,666.2660000000001,645.59,629.5369999999999,638.988,641.14,628.528,638.8,654.361,618.294,652.997,630.419,636.405,630.381,625.455,613.434,620.479,622.114,656.2439999999999,,
32.0,128.0,620.984,616.337,621.6619999999999,625.981,622.461,621.741,631.569,621.656,613.115,614.798,623.413,642.924,627.702,654.878,622.8240000000001,623.937,624.26,635.331,625.4119999999999,637.832,628.274,630.441,650.4780000000001,636.77,672.915,672.487,628.283,639.611,663.855,643.677,651.8290000000001,641.795,641.594,621.188,637.347,649.6419999999999,650.691,637.855,664.99,641.367,674.4989999999999,651.317,640.128,635.516,628.519,626.9259999999999,664.7560000000001,630.422,641.581,642.2130000000001,665.77,644.388,630.299,638.802,642.139,628.436,637.965,654.6080000000001,618.612,653.189,630.617,634.651,631.585,626.183,613.724,620.825,622.828,,,
32.25,129.0,622.203,616.441,620.562,624.629,621.78,621.481,629.867,620.219,612.425,616.231,622.5369999999999,643.842,626.9069999999999,654.9259999999999,623.739,623.785,624.062,633.582,625.627,637.966,627.5219999999999,632.15,649.55,636.815,673.245,672.547,628.0419999999999,640.5419999999999,662.118,643.501,651.628,640.538,640.726,620.486,635.972,648.045,649.836,637.847,664.5210000000001,640.59,675.189,648.683,639.814,635.207,628.289,625.751,664.0360000000001,629.72,640.998,642.4209999999999,666.314,645.048,630.109,638.606,639.7719999999999,628.5419999999999,638.3240000000001,655.6339999999999,618.855,653.63,630.206,636.005,631.281,624.857,614.129,619.945,622.8009999999999,,,
32.5,130.0,620.885,615.703,620.432,625.628,622.942,621.999,630.425,621.516,612.8330000000001,615.644,622.84,643.778,627.751,655.102,621.6419999999999,623.675,623.221,634.7280000000001,625.555,637.8330000000001,628.2869999999999,629.356,649.504,637.94,672.867,670.633,628.497,639.826,662.195,644.134,650.79,640.823,641.106,620.898,633.992,648.625,650.075,638.158,663.571,639.919,674.5210000000001,649.34,640.175,634.613,629.0740000000001,624.86,662.83,630.394,640.509,641.2090000000001,665.232,643.609,629.0790000000001,638.903,640.482,628.393,638.497,653.887,618.572,652.38,630.632,634.493,630.5169999999999,625.097,614.388,619.94,621.505,,641.521,
32.75,131.0,621.13,615.783,621.086,625.707,622.4019999999999,621.816,629.876,620.623,612.632,615.746,623.43,643.11,627.67,655.827,622.941,624.961,621.837,635.568,625.316,637.474,627.816,629.696,650.996,637.336,672.422,671.045,629.091,640.18,661.492,642.851,652.655,641.061,640.738,620.612,634.503,649.928,650.646,638.567,663.966,640.5409999999999,673.4730000000001,648.5419999999999,640.091,633.815,628.028,624.081,664.7669999999999,630.802,641.028,641.815,665.055,645.307,628.759,637.365,640.685,627.8290000000001,637.865,651.635,617.731,652.056,630.065,634.5790000000001,630.253,625.313,615.224,620.177,622.865,655.6489999999999,642.539,
33.0,132.0,620.186,616.739,620.938,625.123,622.2769999999999,622.529,631.3380000000001,621.335,612.9630000000001,615.303,622.9259999999999,642.526,629.411,655.174,622.981,624.751,623.385,634.885,626.37,637.694,628.506,629.869,648.6,637.127,673.523,672.8739999999999,627.424,638.8430000000001,660.709,643.445,651.617,641.054,639.9159999999999,621.304,634.116,648.656,648.815,637.04,664.01,639.919,672.6339999999999,647.945,639.012,633.811,627.234,624.39,662.975,630.086,640.698,641.682,664.2539999999999,643.298,627.425,636.914,639.6569999999999,627.998,636.956,654.1080000000001,618.751,652.51,628.933,634.263,630.536,625.9580000000001,614.295,619.445,622.862,653.081,642.638,
33.25,133.0,620.2909999999999,615.28,620.952,625.985,623.2,622.1569999999999,630.021,621.577,613.001,615.028,623.656,642.669,627.814,655.151,622.625,624.3330000000001,621.9540000000001,635.743,625.805,638.633,627.263,629.696,650.019,636.632,673.24,671.785,627.805,640.609,661.7439999999999,642.2869999999999,652.035,639.75,640.231,621.5840000000001,635.187,647.936,649.847,636.895,663.877,640.059,673.525,648.852,638.439,632.159,628.268,624.7,662.875,630.399,639.395,641.03,663.96,644.66,627.303,637.487,639.325,627.646,637.309,652.609,617.861,651.881,628.58,632.964,628.994,624.994,614.097,619.785,622.26,653.428,640.804,
33.5,134.0,620.616,615.9019999999999,620.659,625.661,623.589,622.091,630.68,620.545,612.4019999999999,615.117,622.747,642.94,628.13,655.763,623.5269999999999,624.502,622.4630000000001,634.696,625.5840000000001,638.4209999999999,630.524,629.2130000000001,649.57,637.377,672.3919999999999,671.545,628.396,639.0830000000001,660.5939999999999,643.04,651.643,640.5,640.212,621.4540000000001,634.889,648.548,649.3330000000001,637.347,663.1160000000001,641.068,673.105,648.408,638.687,632.284,628.413,625.024,661.317,630.32,640.663,641.278,665.1160000000001,644.069,627.743,637.966,638.695,627.356,636.0269999999999,651.981,618.944,651.443,627.991,632.612,629.395,624.488,614.0980000000001,619.613,622.752,652.746,640.911,
33.75,135.0,620.6,616.988,621.173,624.974,622.4830000000001,622.369,630.428,620.702,612.075,615.403,622.153,642.441,628.436,655.672,622.2040000000001,624.125,622.9119999999999,635.634,625.581,638.7330000000001,627.814,630.049,648.752,637.0790000000001,673.462,671.003,627.7869999999999,639.84,662.427,642.768,651.058,639.112,639.561,622.003,635.939,648.981,648.395,636.891,662.122,639.0319999999999,672.383,647.2669999999999,638.7919999999999,632.092,627.52,624.533,661.155,628.674,639.146,640.552,661.705,644.139,627.6569999999999,636.637,638.74,627.216,638.264,651.504,617.644,651.184,627.525,632.91,629.455,624.104,614.559,619.745,622.125,652.73,640.672,
34.0,136.0,620.684,615.632,621.355,625.79,622.805,622.388,630.589,621.15,612.303,614.9680000000001,620.763,642.415,627.002,655.24,623.194,624.501,622.034,634.38,625.17,638.091,628.778,629.737,648.895,636.396,672.931,670.426,626.033,639.513,661.579,642.097,651.1419999999999,639.249,640.425,621.9680000000001,633.786,648.1,648.2919999999999,638.526,663.044,640.629,672.018,647.929,639.1080000000001,632.23,627.086,625.175,661.546,629.619,639.864,639.681,661.922,642.47,628.173,636.307,636.7869999999999,627.672,638.4259999999999,651.888,617.909,649.418,627.677,630.076,629.793,624.075,613.806,619.081,621.981,652.367,640.465,
