TimesH,Frame,NoMissing,16,16,21,21,52,52,94,94,98,98,103,103,117,117,118,118,139,139,141,141,146,146,154,154,156,156,162,162,164,164,167,167,168,168,173,173,182,182,186,186,189,189,191,191,207,207,209,209,218,218,219,219,222,222,227,227,230,230,231,231,246,246,251,251,254,254,262,262,263,263,269,269,272,272,273,273,278,278,302,302,307,307,310,310,311,311,316,316,319,319,329,329,336,336,340,340,344,344,353,353,363,363,386,386,396,396,398,398,408,408,417,417,430,430,435,435,440,440,482,482,504,504,658,658,801,801,843,843,973,973,1034,1034,1206,1206,1216,1216,1288,1288,1315,1315,1365,1365,2016,2016
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
216.25,865.0,,82.21,10.527999999999999,237.56799999999998,9.524,113.478,25.563000000000002,115.119,46.628,88.991,44.911,193.075,44.417,203.231,50.402,214.209,50.099,237.24900000000002,65.14399999999999,77.749,66.367,143.315,65.03699999999999,248.834,73.672,68.994,71.562,123.338,68.622,201.851,77.923,127.757,77.074,220.58900000000003,75.92,104.434,75.50399999999999,129.797,84.42200000000001,190.977,80.715,93.96700000000001,80.199,50.147,80.847,99.51100000000001,86.37,244.43400000000003,86.53399999999999,90.46,94.13799999999999,43.531000000000006,93.85600000000001,253.61700000000002,91.921,251.983,100.98100000000001,230.737,99.881,43.411,100.881,142.875,106.344,81.192,101.324,56.486000000000004,101.825,221.795,111.227,81.041,109.59899999999999,68.876,109.697,23.906999999999996,117.569,48.93600000000001,117.536,136.17700000000002,114.615,39.555,125.50200000000001,269.19599999999997,125.65299999999999,248.58900000000003,124.29799999999999,280.765,123.73899999999999,83.381,124.31299999999999,60.213,130.407,133.16299999999998,128.298,27.944000000000003,134.507,89.67200000000001,134.10399999999998,115.465,133.94299999999998,141.11700000000002,142.266,64.297,136.835,104.34100000000001,149.775,285.286,157.255,266.323,157.377,31.843000000000004,153.578,28.178,163.995,24.345,170.06599999999997,221.52700000000002,170.83700000000002,74.641,165.91299999999998,267.844,181.03599999999997,104.359,202.0,274.95,107.85,146.131,186.74099999999999,178.396,54.67,67.536,103.978,116.795,63.776,131.629,204.956,217.581,102.24600000000001,,,,,,,,
216.5,866.0,,82.161,10.517999999999999,237.834,9.445,113.38600000000001,25.529,115.083,46.568000000000005,88.98700000000001,44.911,193.115,44.461999999999996,203.305,50.36600000000001,214.30700000000002,50.031000000000006,237.343,65.21600000000001,77.67399999999999,66.433,143.404,65.048,248.83900000000003,73.654,69.006,71.558,123.311,68.618,201.86,77.959,127.801,77.081,220.635,75.918,104.475,75.602,129.821,84.4,190.933,80.676,93.932,80.243,50.178000000000004,80.922,99.508,86.59299999999999,244.455,86.565,90.507,94.12100000000001,43.604,93.811,253.613,91.902,251.981,100.95700000000001,230.645,99.95700000000001,43.371,100.895,142.783,106.369,81.22399999999999,101.292,56.496,101.83200000000001,221.773,111.199,80.917,109.385,68.913,109.708,23.826999999999998,117.602,48.982,117.618,136.06799999999998,114.586,39.528,125.48200000000001,269.252,125.65100000000001,248.565,124.25200000000001,280.748,123.76299999999999,83.37299999999999,124.27600000000001,60.196000000000005,130.412,133.194,128.315,27.98,134.511,89.663,134.019,115.259,133.89700000000002,141.106,142.322,64.305,136.82399999999998,104.353,149.781,285.307,157.143,266.32,157.33,32.032,153.55700000000002,28.230999999999998,163.82299999999998,24.384,169.97799999999998,221.457,170.78,74.63600000000001,165.963,267.942,181.00400000000002,104.363,201.976,274.985,107.889,145.486,186.084,178.447,54.614,67.446,104.05799999999999,116.851,63.755,131.862,205.08,217.59,102.06200000000001,,,,,,,,
216.75,867.0,,82.051,10.458,237.86700000000002,9.408,113.3,25.516,114.994,46.574,88.973,44.907,193.127,44.343,203.238,50.354,214.18599999999998,50.008,237.525,65.288,77.682,66.494,143.363,65.036,248.88,73.618,68.965,71.571,123.314,68.523,201.918,78.086,127.833,77.1,220.58900000000003,75.899,104.484,75.572,129.872,84.38799999999999,190.998,80.70100000000001,93.891,80.23899999999999,50.152,80.92,99.488,86.53299999999999,244.44099999999997,86.60799999999999,90.499,94.147,43.668,93.79799999999999,253.61900000000003,91.84299999999999,252.00799999999998,100.963,230.571,99.95200000000001,43.386,100.853,142.858,106.384,81.166,101.275,56.521,101.881,221.709,111.24,80.976,109.42299999999999,68.913,109.697,23.638,117.514,48.97,117.602,136.001,114.50200000000001,39.514,125.405,269.165,125.618,248.59799999999998,124.26100000000001,280.688,123.75399999999999,83.40100000000001,124.30799999999999,60.163000000000004,130.40200000000002,133.209,128.313,27.956,134.505,89.60600000000001,134.059,115.208,133.795,141.155,142.31,64.25,136.875,104.14299999999999,149.73,285.301,157.099,266.22900000000004,157.286,32.073,153.516,28.281999999999996,163.875,24.313000000000002,169.94099999999997,221.321,170.739,74.672,165.963,267.97700000000003,180.981,104.485,201.929,274.968,108.065,146.945,187.84599999999998,178.442,54.611000000000004,67.52,103.98200000000001,116.881,63.669,132.06799999999998,205.13299999999998,217.579,101.905,,,,,,,,
217.0,868.0,,82.096,10.419,237.998,9.387,113.34200000000001,25.541999999999998,115.1,46.563,88.955,44.893,193.209,44.345,203.24099999999999,50.398999999999994,214.261,49.928999999999995,237.597,65.32,77.566,66.524,143.308,65.064,248.81099999999998,73.58800000000001,68.998,71.572,123.24700000000001,68.48100000000001,201.87599999999998,78.087,127.861,77.112,220.583,75.89399999999999,104.495,75.605,129.924,84.399,190.89700000000002,80.687,93.887,80.241,50.101000000000006,80.902,99.492,86.618,244.47,86.6,90.446,94.161,43.674,93.82700000000001,253.576,91.79,251.831,100.904,230.53400000000002,100.035,43.403,100.84200000000001,142.762,106.395,81.2,101.285,56.516000000000005,101.85799999999999,221.62900000000002,111.255,80.987,109.5,68.90899999999999,109.67299999999999,23.846,117.565,49.083,117.671,135.939,114.507,39.551,125.36399999999999,269.064,125.569,248.635,124.29799999999999,280.651,123.73,83.406,124.36200000000001,60.165,130.358,133.159,128.259,27.964000000000002,134.47899999999998,89.611,134.02,115.101,133.749,141.16899999999998,142.327,64.304,136.82,103.98,149.79,285.286,157.125,266.253,157.381,32.029,153.535,28.226,163.74200000000002,24.399,170.145,221.386,170.726,74.664,165.99099999999999,267.964,181.018,104.414,201.85299999999998,275.061,108.277,147.05100000000002,187.838,178.37599999999998,54.481,67.64399999999999,103.93299999999999,116.854,63.57899999999999,131.86,205.00599999999997,217.62900000000002,101.851,,,,,,,,
217.25,869.0,,82.189,10.329,238.071,9.367,113.28200000000001,25.486,115.074,46.633,88.955,44.948,193.16099999999997,44.345,203.176,50.405,214.355,49.977,237.669,65.40899999999999,77.684,66.477,143.286,65.104,248.859,73.637,69.039,71.564,123.245,68.40899999999999,201.925,78.16199999999999,127.97,77.094,220.63299999999998,75.92699999999999,104.488,75.615,129.923,84.40100000000001,190.87,80.707,93.915,80.249,50.106,80.993,99.51899999999999,86.538,244.449,86.62,90.43799999999999,94.165,43.641000000000005,93.87799999999999,253.581,91.821,251.889,100.927,230.65200000000002,100.054,43.413000000000004,100.855,142.822,106.29899999999999,81.256,101.266,56.571000000000005,101.906,221.7,111.303,80.795,109.427,68.952,109.68,22.823,117.07600000000001,49.028999999999996,117.611,135.847,114.45700000000001,39.552,125.39299999999999,269.027,125.53299999999999,248.59400000000002,124.31299999999999,280.702,123.712,83.45100000000001,124.369,60.21,130.319,133.168,128.254,27.948,134.485,89.682,134.009,115.05799999999999,133.704,140.96,142.319,64.39399999999999,136.74,103.96700000000001,149.859,285.26599999999996,157.018,266.319,157.202,31.858,153.511,28.221,163.52,24.416999999999998,170.06,221.36599999999999,170.86900000000003,74.624,165.976,267.711,181.113,104.39299999999999,201.82,275.028,108.36200000000001,146.96200000000002,187.517,178.388,54.483000000000004,67.608,103.98899999999999,116.822,63.593,131.778,204.937,217.55599999999998,101.868,,,,,,,,
217.5,870.0,,82.13799999999999,10.360999999999999,238.165,9.448,113.26899999999999,25.395,115.042,46.638999999999996,88.965,44.934,193.16400000000002,44.242,203.236,50.417,214.365,49.965,237.62,65.39,77.734,66.464,143.326,65.12,248.873,73.646,69.054,71.578,123.23100000000001,68.41,202.395,78.63600000000001,128.017,77.124,220.618,75.907,104.515,75.61,129.95600000000002,84.447,190.889,80.76,93.945,80.247,50.163000000000004,80.98899999999999,99.46700000000001,86.57700000000001,244.43099999999998,86.59899999999999,90.427,94.12,43.637,93.85600000000001,253.582,91.802,251.87,100.95100000000001,230.671,99.985,43.485,100.885,142.881,106.26,81.214,101.29,56.588,101.958,221.59,111.291,80.845,109.387,68.941,109.67,21.28,116.54899999999999,49.00899999999999,117.677,135.769,114.411,39.538000000000004,125.40299999999999,269.17900000000003,125.522,248.613,124.331,280.681,123.735,83.45700000000001,124.383,60.202,130.268,133.279,128.224,27.941,134.515,89.671,134.03799999999998,115.11399999999999,133.751,141.043,142.221,64.41199999999999,136.711,103.84299999999999,149.959,285.297,156.914,266.237,157.317,31.831,153.495,28.19,163.612,24.43,170.002,221.31900000000002,170.895,74.634,165.968,267.745,180.93,104.39299999999999,201.774,275.06,108.64200000000001,146.921,187.395,178.422,54.375,67.562,103.98899999999999,116.78,63.678999999999995,131.714,204.861,217.532,101.84299999999999,,,,,,,,
217.75,871.0,,82.21799999999999,10.395999999999999,238.22099999999998,9.397,113.36,25.445999999999998,115.2,46.653,88.979,44.976000000000006,193.18400000000003,44.238,203.291,50.379,214.46900000000002,49.943999999999996,237.61700000000002,65.266,77.604,66.53699999999999,143.313,65.05,248.872,73.61399999999999,69.018,71.584,123.211,68.378,202.44299999999998,78.66,128.085,77.16199999999999,220.662,75.971,104.556,75.648,129.966,84.45,190.88299999999998,80.748,93.934,80.25,50.226000000000006,81.107,99.42200000000001,86.73700000000001,244.375,86.65299999999999,90.41799999999999,94.088,43.648999999999994,93.91,253.56599999999997,91.851,251.895,100.985,230.688,100.075,43.492,100.915,142.738,106.40100000000001,81.197,101.273,56.613,101.96600000000001,221.62400000000002,111.215,80.821,109.51,68.935,109.66799999999999,21.003,116.46,49.108000000000004,117.773,135.746,114.441,39.558,125.429,269.264,125.538,248.577,124.37200000000001,280.697,123.727,83.473,124.344,60.196000000000005,130.219,133.321,128.239,27.956999999999997,134.482,89.652,134.046,115.053,133.743,140.91299999999998,142.286,64.4,136.708,104.02600000000001,149.995,285.346,156.864,266.192,157.49200000000002,32.055,153.467,28.265,162.94299999999998,24.211,170.132,221.303,170.84099999999998,74.641,166.011,267.53,181.083,104.41,201.762,275.098,108.51799999999999,146.576,187.25,178.488,54.511,67.556,104.04899999999999,116.781,63.72,131.80200000000002,204.84799999999998,217.613,101.959,,,,,,,,
218.0,872.0,,82.228,10.431,238.136,9.502,113.42299999999999,25.467,115.227,46.663999999999994,88.941,45.003,193.267,44.278,203.263,50.343,214.58,49.968999999999994,237.50900000000001,65.222,77.763,66.441,143.298,65.007,248.861,73.70100000000001,69.097,71.579,123.21799999999999,68.293,202.433,78.639,128.188,77.12,220.657,75.91,104.45,75.579,129.91899999999998,84.48899999999999,190.898,80.729,93.925,80.27199999999999,50.273,81.001,99.455,86.66799999999999,244.382,86.665,90.376,94.07799999999999,43.656000000000006,93.882,253.533,91.855,251.864,100.963,230.646,100.051,43.503,100.92,142.041,106.848,81.273,101.26299999999999,56.643,101.985,221.669,111.19200000000001,81.047,109.613,68.939,109.645,21.064,116.57700000000001,49.086000000000006,117.719,135.753,114.47,39.626999999999995,125.39399999999999,269.29400000000004,125.554,248.378,124.536,280.678,123.775,83.465,124.334,60.238,130.18200000000002,133.285,128.249,27.956999999999997,134.482,89.615,133.96,114.96700000000001,133.672,140.97899999999998,142.184,64.482,136.711,104.196,149.911,285.36,156.819,266.14799999999997,157.42600000000002,32.154,153.44,28.151,163.033,24.175,170.06799999999998,221.293,170.791,74.562,166.00799999999998,267.06,181.239,104.431,201.804,275.111,108.64200000000001,146.484,187.231,178.543,54.545,67.585,104.04799999999999,116.74799999999999,63.786,131.885,204.87,217.63299999999998,101.83200000000001,,,,,,,,
218.25,873.0,,82.179,10.386,238.054,9.484,113.365,25.458000000000002,115.287,46.653,88.948,44.988,193.238,44.372,203.24599999999998,50.26,214.77,50.067,237.528,65.229,77.913,66.40899999999999,143.322,65.001,248.84,73.704,69.09,71.59100000000001,123.18,68.234,202.05900000000003,78.346,128.30200000000002,77.124,220.72299999999998,75.973,104.45299999999999,75.532,130.0,84.46799999999999,190.873,80.692,93.912,80.248,50.385,81.012,99.427,86.891,244.417,86.713,90.421,94.09100000000001,43.604,93.961,253.55700000000002,91.84200000000001,251.926,100.944,230.69099999999997,100.094,43.548,100.929,142.825,106.478,81.184,101.266,56.665,102.01100000000001,221.69799999999998,111.211,81.085,109.705,68.923,109.62799999999999,21.191999999999997,116.69200000000001,49.111999999999995,117.76299999999999,135.864,114.53200000000001,39.635999999999996,125.413,269.44599999999997,125.523,248.21900000000002,124.604,280.666,123.787,83.43,124.274,60.223,130.23,133.255,128.205,27.976,134.444,89.64200000000001,133.94299999999998,115.036,133.702,140.863,142.14,64.5,136.69,104.22,149.94799999999998,285.336,156.84799999999998,266.199,157.50799999999998,32.365,153.42700000000002,28.127,162.92600000000002,24.061999999999998,170.007,221.334,170.791,74.602,166.028,266.937,181.232,104.444,201.611,275.032,108.743,146.667,187.299,178.56,54.515,67.676,103.961,116.787,63.787,131.993,204.935,217.665,101.72399999999999,,,,,,,,
218.5,874.0,,82.181,10.392999999999999,237.98,9.488999999999999,113.348,25.489,115.279,46.665,88.914,44.951,193.172,44.298,203.28,50.282,214.84,49.996,237.49599999999998,65.116,77.973,66.38600000000001,143.259,64.952,248.905,73.79,69.157,71.601,123.189,68.156,202.013,78.3,128.181,77.079,220.697,75.936,104.54700000000001,75.59,129.989,84.455,190.91099999999997,80.7,93.836,80.268,50.343,81.02,99.46700000000001,86.78299999999999,244.385,86.74,90.43799999999999,94.109,43.577,93.976,253.585,91.887,251.92,100.96600000000001,230.695,100.052,43.558,100.956,142.931,106.389,81.32,101.286,56.666000000000004,101.994,221.708,111.228,81.171,109.78299999999999,68.918,109.602,21.116999999999997,116.61200000000001,49.093999999999994,117.785,135.828,114.559,39.629,125.48200000000001,269.413,125.512,248.195,124.603,280.653,123.67200000000001,83.404,124.18799999999999,60.282,130.221,133.311,128.25,28.014,134.441,89.648,133.941,115.03299999999999,133.655,140.936,142.124,64.482,136.764,104.226,149.899,285.335,156.84799999999998,266.22900000000004,157.477,33.0,153.0,28.233,162.548,24.138,169.78400000000002,221.41,170.77,74.653,166.044,266.844,181.16,104.49700000000001,201.542,274.967,108.639,146.736,187.229,178.543,54.647,67.675,103.912,116.745,63.736000000000004,131.858,204.94,217.451,101.57600000000001,,,,,,,,
218.75,875.0,,82.22,10.442,237.829,9.548,113.303,25.5,115.41799999999999,46.628,88.93,44.983000000000004,193.107,44.2,203.267,50.343,214.757,50.045,237.45,65.032,77.973,66.351,143.244,64.92,248.825,73.763,69.145,71.61,123.205,68.118,202.01,78.192,128.29399999999998,77.117,220.66299999999998,75.955,104.579,75.6,129.961,84.45100000000001,190.946,80.72,93.855,80.266,50.423,81.064,99.353,86.79899999999999,244.39700000000002,86.708,90.39399999999999,94.12100000000001,43.553000000000004,94.005,253.643,91.929,251.97799999999998,101.029,230.703,100.045,43.559,101.021,142.942,106.405,81.281,101.241,56.681999999999995,102.008,221.69400000000002,111.25299999999999,81.102,109.811,68.962,109.617,20.779,116.428,49.126999999999995,117.859,135.735,114.509,39.609,125.475,269.473,125.46700000000001,248.09900000000002,124.65299999999999,280.658,123.575,83.42399999999999,124.167,60.3,130.22299999999998,133.293,128.23,28.022,134.472,89.67399999999999,133.923,115.13799999999999,133.7,141.06799999999998,142.132,64.40899999999999,136.871,104.242,149.85,285.329,156.845,266.243,157.372,32.571999999999996,153.401,28.204,162.559,24.191999999999997,169.865,221.328,170.76,74.671,166.074,266.666,181.2,104.505,201.423,274.841,108.389,146.862,187.24900000000002,178.567,54.711999999999996,67.683,103.899,116.76299999999999,63.538000000000004,131.89700000000002,204.998,217.13400000000001,101.42200000000001,,,,,,,,
219.0,876.0,,82.26700000000001,10.44,237.58,9.562999999999999,113.23200000000001,25.514,115.59700000000001,46.677,88.89299999999999,44.989,193.24599999999998,44.102,203.265,50.402,214.638,50.083,237.351,64.918,78.02199999999999,66.32600000000001,143.259,64.939,248.755,73.847,69.063,71.612,123.171,68.085,202.03400000000002,78.362,128.368,77.087,220.636,75.983,104.43799999999999,75.564,129.97799999999998,84.398,190.94400000000002,80.694,93.934,80.229,50.309,80.962,99.335,86.76,244.39,86.726,90.387,94.115,43.614,93.939,253.646,91.955,251.976,101.037,230.738,100.012,43.505,100.935,142.285,106.83200000000001,81.196,101.12799999999999,56.70399999999999,102.00399999999999,221.808,111.24,81.107,109.762,68.935,109.574,21.031999999999996,116.56200000000001,49.126999999999995,117.85,135.803,114.54299999999999,39.663000000000004,125.51799999999999,269.42900000000003,125.43299999999999,248.13099999999997,124.587,280.64799999999997,123.572,83.376,124.184,60.325,130.26,133.27700000000002,128.225,28.055999999999997,134.454,89.66799999999999,133.895,115.15,133.64700000000002,141.03,142.195,64.377,136.914,104.389,149.833,285.32099999999997,156.968,266.178,157.51,32.603,153.395,28.088,162.315,24.258000000000003,169.796,221.395,170.77599999999998,74.794,166.141,266.566,181.19799999999998,104.565,201.416,274.74,108.584,147.276,187.57299999999998,178.65099999999998,54.669,67.718,103.88600000000001,116.74799999999999,63.505,131.94899999999998,205.00400000000002,217.142,101.435,290.18,129.454,,,,,,
219.25,877.0,,82.344,10.443,237.731,9.488,113.413,25.694000000000003,115.52600000000001,46.678999999999995,88.928,44.979,193.338,44.126999999999995,203.34400000000002,50.408,214.72799999999998,50.167,237.291,64.971,77.977,66.366,143.205,64.953,248.775,73.72399999999999,69.087,71.592,123.145,68.098,201.99200000000002,78.171,128.327,77.061,220.65099999999998,76.02600000000001,104.439,75.61,129.977,84.43299999999999,190.917,80.69,93.93,80.23100000000001,50.356,81.068,99.39200000000001,86.65799999999999,244.452,86.73899999999999,90.443,94.12,43.703,93.822,253.673,91.889,252.00400000000002,101.09899999999999,230.75900000000001,99.971,43.604,100.90700000000001,142.261,106.729,81.101,101.10700000000001,56.70399999999999,102.01700000000001,221.90099999999998,111.27799999999999,81.093,109.63600000000001,68.941,109.564,21.038,116.52799999999999,49.147,117.874,135.816,114.515,39.688,125.509,269.267,125.40700000000001,248.14700000000002,124.64399999999999,280.594,123.546,83.385,124.182,60.378,130.23,133.254,128.17,28.114,134.411,89.69,133.907,115.12299999999999,133.638,141.086,142.144,64.414,136.89600000000002,104.351,149.868,285.305,156.971,266.154,157.489,32.549,153.35399999999998,28.189,161.89700000000002,24.307,169.847,221.278,170.812,74.733,166.11599999999999,266.624,181.21099999999998,104.58200000000001,201.459,274.682,108.51899999999999,147.341,187.56900000000002,178.66299999999998,54.667,67.737,103.895,116.834,63.574,131.844,205.06900000000002,217.09400000000002,101.37100000000001,290.224,129.45,,,,,,
219.5,878.0,,82.306,10.433,237.752,9.494,113.45299999999999,25.677,115.613,46.73,88.97,44.997,193.361,44.175,203.315,50.445,214.49200000000002,50.018,237.252,64.995,77.972,66.334,143.213,64.953,248.74900000000002,73.727,69.093,71.584,123.11200000000001,68.13,202.049,78.258,128.336,77.065,220.58,76.04,104.507,75.756,130.029,84.45100000000001,190.918,80.67699999999999,93.89299999999999,80.235,50.632,81.494,99.34200000000001,86.66,244.416,86.774,90.501,94.05799999999999,43.68,93.861,253.658,91.911,252.03599999999997,101.14,230.738,99.946,43.544,100.943,141.52700000000002,107.223,81.139,101.074,56.728,102.059,221.889,111.286,81.018,109.62700000000001,68.937,109.54700000000001,21.011,116.524,49.161,117.916,135.67700000000002,114.49600000000001,39.683,125.501,269.11400000000003,125.465,248.15099999999998,124.70700000000001,280.62,123.5,83.36399999999999,124.194,60.396,130.275,133.19,128.149,28.133000000000003,134.411,89.708,133.908,115.20100000000001,133.726,141.058,142.085,64.40100000000001,136.866,104.448,149.846,285.318,156.921,266.14799999999997,157.505,32.571,153.327,28.226,161.931,24.283,169.9,221.243,170.72,74.794,166.115,266.442,181.179,104.63,201.386,274.73400000000004,108.575,147.422,187.421,178.66299999999998,54.687,67.719,103.884,116.839,63.503,131.744,205.15400000000002,217.132,101.425,290.163,129.569,,,,,,
219.75,879.0,,82.35799999999999,10.414000000000001,237.87599999999998,9.487,113.37799999999999,25.516,115.935,46.75899999999999,88.988,44.974,193.30599999999998,44.083999999999996,203.265,50.498999999999995,214.57299999999998,50.004,237.324,65.043,78.044,66.308,143.35,64.967,248.75799999999998,73.665,69.133,71.587,123.069,68.152,202.13099999999997,78.47800000000001,128.27,77.102,220.563,75.955,104.436,75.725,130.031,84.47,190.88,80.619,93.96799999999999,80.219,50.711999999999996,81.638,99.35600000000001,86.603,244.396,86.75399999999999,90.5,94.04,43.705,93.77799999999999,253.687,91.869,251.96,101.056,230.726,99.961,43.538999999999994,100.97200000000001,142.762,106.37,81.217,101.10799999999999,56.71,102.06200000000001,221.95,111.292,80.968,109.751,68.958,109.53200000000001,20.889,116.54299999999999,49.141000000000005,118.036,135.601,114.46799999999999,39.756,125.499,268.981,125.41799999999999,248.06599999999997,124.74700000000001,280.616,123.52,83.316,124.17,60.325,130.243,133.246,128.134,28.211,134.4,89.646,134.006,115.14,133.71,141.054,142.092,64.399,136.861,104.443,150.01,285.358,156.80100000000002,266.035,157.44899999999998,32.633,153.306,28.34,161.90200000000002,24.189,169.82,221.16,170.737,74.709,166.09599999999998,266.375,181.231,104.68799999999999,201.325,274.763,108.54,147.452,187.46400000000003,178.753,54.613,67.808,103.917,116.76899999999999,63.326,131.81,205.24599999999998,217.287,101.42200000000001,290.255,129.578,,,,,,
220.0,880.0,,82.38799999999999,10.359000000000002,237.94299999999998,9.497,113.43799999999999,25.627,115.868,46.772,88.95,44.992,193.332,44.033,203.22299999999998,50.489,214.567,49.937,237.30599999999998,64.907,78.068,66.33800000000001,143.376,64.99,248.74599999999998,73.675,69.13,71.575,123.11,68.063,202.132,78.473,128.295,77.12,220.63299999999998,76.023,104.411,75.774,130.011,84.48,190.801,80.57600000000001,94.005,80.24,50.865,81.79899999999999,99.391,86.538,244.40900000000002,86.806,90.54799999999999,94.057,43.713,93.803,253.688,91.925,252.09799999999998,101.116,230.76,99.949,43.533,100.962,142.945,106.19,81.22800000000001,101.113,56.721000000000004,102.04299999999999,221.93200000000002,111.36399999999999,80.99,109.759,68.961,109.512,20.912,116.598,49.078,118.1,135.63,114.412,39.792,125.572,269.129,125.365,248.041,124.771,280.64599999999996,123.383,83.318,124.198,60.357,130.27200000000002,133.25,128.114,28.235,134.41299999999998,89.583,133.971,115.02600000000001,133.575,141.224,142.102,64.44,136.761,104.639,149.863,285.349,156.752,266.001,157.47,32.609,153.276,28.134,161.933,24.156,169.91,221.169,170.717,74.715,166.11700000000002,266.44,181.195,104.71,201.21599999999998,274.857,108.54299999999999,147.343,187.68,178.77599999999998,54.583999999999996,67.752,103.98200000000001,116.708,63.193999999999996,131.665,205.137,217.47,101.322,290.0,130.0,,,,,,
220.25,881.0,,82.351,10.402000000000001,238.013,9.486,113.43700000000001,25.709,115.96799999999999,46.77,88.986,45.0,193.447,44.077,203.166,50.453,214.61599999999999,49.913000000000004,237.347,64.941,78.084,66.262,143.418,64.967,248.733,73.55199999999999,69.138,71.559,123.09700000000001,68.09,202.12900000000002,78.439,128.373,77.096,220.638,76.005,104.28200000000001,75.814,130.062,84.461,190.737,80.548,93.93700000000001,80.22800000000001,50.873999999999995,81.925,99.37700000000001,86.462,244.418,86.79700000000001,90.65700000000001,94.11,43.725,93.806,253.71099999999998,91.975,252.078,101.068,230.757,99.976,43.489,100.99600000000001,142.81799999999998,106.289,81.125,101.10600000000001,56.711000000000006,102.03299999999999,221.829,111.351,81.009,109.786,68.97399999999999,109.538,20.9,116.56299999999999,49.032,118.103,135.569,114.387,39.821999999999996,125.575,269.08299999999997,125.435,248.01,124.804,280.559,123.493,83.398,124.229,60.358000000000004,130.23,133.216,128.036,28.208000000000002,134.399,89.62299999999999,134.007,115.14299999999999,133.703,141.287,142.093,64.34100000000001,136.847,104.541,149.898,285.365,156.79399999999998,265.996,157.50799999999998,32.522,153.315,28.156,161.91899999999998,24.259,169.84799999999998,221.208,170.753,74.83,166.176,266.45799999999997,181.248,104.75200000000001,201.298,274.841,108.604,147.356,187.46400000000003,178.672,54.383,67.893,104.01299999999999,116.785,63.356,131.708,205.14,217.452,101.44200000000001,290.58099999999996,129.35299999999998,243.41,104.509,,,,
220.5,882.0,,82.33200000000001,10.418,237.764,9.515,113.229,25.693,115.99600000000001,46.788000000000004,88.962,45.016999999999996,193.525,44.044,203.18,50.473,214.547,49.8,237.313,64.888,78.087,66.207,143.381,64.955,248.735,73.514,69.111,71.558,123.118,68.081,202.141,78.464,128.312,77.085,220.59400000000002,75.955,104.251,75.84,130.065,84.415,190.75,80.52199999999999,94.03399999999999,80.273,50.9,81.91199999999999,99.421,86.566,244.422,86.823,90.71600000000001,94.072,43.75,93.777,253.709,91.927,251.889,101.006,230.77,99.905,43.523999999999994,101.065,142.882,106.185,81.17699999999999,101.116,56.711999999999996,102.031,221.78099999999998,111.383,81.107,109.898,68.96600000000001,109.521,21.025,116.709,49.092,118.12100000000001,135.631,114.491,39.786,125.56700000000001,269.10900000000004,125.419,248.007,124.757,280.54200000000003,123.495,83.354,124.193,60.335,130.291,133.209,128.089,28.206,134.38299999999998,89.58,133.941,115.12299999999999,133.691,141.201,142.19799999999998,64.296,136.878,104.55799999999999,149.80700000000002,285.399,156.744,266.036,157.452,32.523,153.276,28.208000000000002,161.94,24.336,169.955,221.15099999999998,170.643,74.72800000000001,166.15400000000002,266.41,181.255,104.725,201.35,274.772,108.573,147.417,187.49200000000002,178.608,54.36,67.969,104.031,116.82,63.317,131.575,205.166,217.635,101.527,290.728,129.461,243.305,104.416,,,,
