TimesH,Frame,16,21,52,94,98,103,117,118,139,141,146,154,156,162,164,167,168,173,182,186,189,191,207,209,218,219,222,227,230,231,246,251,254,262,263,269,272,273,278,302,307,310,311,316,319,329,336,340,344,353,363,386,396,398,408,417,430,435,440,482,504,658,801,843,973,1034,1206,1216,1288,1315,1365,2016
193.75,775.0,615.491,614.2330000000001,621.137,636.129,627.872,642.592,643.906,637.071,633.341,634.104,641.8330000000001,629.1419999999999,629.231,652.438,662.832,657.6619999999999,650.914,649.808,656.013,668.5210000000001,640.317,619.896,646.874,638.133,643.521,621.0740000000001,630.4069999999999,636.184,655.832,622.436,648.956,638.695,629.0790000000001,657.748,637.547,633.005,617.802,624.836,649.503,630.663,631.466,635.368,631.894,640.8330000000001,631.971,649.066,627.153,647.758,656.3389999999999,644.7090000000001,633.996,652.9580000000001,619.1569999999999,622.512,629.935,619.72,617.486,630.481,629.2230000000001,615.184,620.754,,,,,,,,,,,
194.0,776.0,616.4119999999999,614.878,622.8430000000001,637.51,627.707,643.515,646.126,638.665,634.913,634.136,642.8290000000001,628.827,630.683,653.247,662.922,659.995,652.6,651.742,657.5210000000001,671.9580000000001,642.4680000000001,621.288,648.212,639.724,645.192,622.194,632.326,635.872,657.929,622.996,649.138,640.511,630.181,658.7719999999999,638.9259999999999,634.827,617.1419999999999,625.5419999999999,650.44,630.5369999999999,632.131,637.4730000000001,633.0,643.977,632.685,650.63,627.3290000000001,648.785,657.908,645.408,634.5219999999999,654.611,619.669,623.165,630.762,620.577,618.018,631.842,629.769,614.585,623.316,,,,,,,,,,,
194.25,777.0,616.376,614.331,622.831,638.984,628.557,646.244,646.844,638.641,636.404,636.053,645.023,629.851,630.682,654.256,665.574,662.797,654.76,653.276,660.3739999999999,672.965,643.1569999999999,621.8580000000001,650.989,640.962,647.01,622.368,632.5830000000001,637.937,659.7180000000001,623.735,651.128,642.177,630.779,663.7280000000001,640.6759999999999,635.278,617.97,626.003,652.09,631.09,631.8530000000001,636.408,633.0419999999999,644.872,633.61,653.572,628.472,650.597,660.905,647.86,635.573,656.477,619.555,623.4169999999999,630.61,620.859,617.752,632.0740000000001,631.573,615.153,624.567,,,,,,,,,,,
194.5,778.0,617.269,617.685,623.08,638.5409999999999,630.0319999999999,648.496,647.898,639.16,636.825,637.036,645.759,630.025,631.847,656.0219999999999,666.4010000000001,663.427,656.2810000000001,653.637,661.571,674.346,643.9490000000001,621.875,651.997,641.456,648.893,622.8240000000001,633.7090000000001,638.405,662.403,623.816,651.648,643.506,630.508,664.8480000000001,641.9209999999999,635.806,618.058,625.812,653.6569999999999,630.39,631.712,638.702,634.206,645.883,634.119,654.115,627.992,651.956,663.628,648.485,637.053,656.95,621.64,624.786,631.63,620.533,618.116,632.5930000000001,632.107,615.352,625.235,,,,,,,,,,,
194.75,779.0,616.224,615.754,622.5409999999999,639.4019999999999,630.698,648.477,649.061,640.585,636.7230000000001,635.563,644.342,631.148,633.8919999999999,654.173,666.507,662.92,655.5219999999999,654.0319999999999,660.4639999999999,674.3489999999999,645.251,623.611,651.376,641.316,650.481,622.393,633.308,639.372,662.377,623.84,652.3,643.956,631.4780000000001,665.051,643.008,636.809,618.394,625.216,653.9490000000001,630.828,633.492,638.891,633.442,645.753,634.466,653.672,628.703,653.91,661.89,648.188,637.499,657.6080000000001,621.341,623.7330000000001,631.635,620.807,617.633,632.418,631.735,616.391,624.681,626.54,,,,,,,,,,
195.0,780.0,616.461,614.9,623.948,639.2719999999999,629.457,648.354,647.634,641.005,638.076,636.558,644.849,630.408,631.785,654.794,667.1360000000001,663.7389999999999,655.455,655.48,658.363,672.727,645.587,622.55,652.722,641.857,650.174,622.496,633.612,638.96,662.701,624.13,652.499,644.855,631.56,666.548,642.76,636.265,617.681,625.283,653.293,630.263,632.5930000000001,639.217,633.565,646.054,634.734,653.621,628.2330000000001,652.322,663.805,650.013,637.316,658.3919999999999,620.822,624.201,630.844,620.396,618.026,633.632,631.686,616.92,625.751,625.755,,,,,,,,,,
195.25,781.0,617.433,615.645,623.373,638.716,629.804,646.4540000000001,647.749,640.352,637.197,636.985,644.62,630.317,631.238,653.385,664.0060000000001,662.7919999999999,654.734,653.005,660.671,672.683,646.457,622.349,652.113,641.3330000000001,650.525,623.015,634.4169999999999,638.877,662.352,623.081,652.7919999999999,645.559,631.936,664.613,642.379,637.021,618.536,625.072,653.648,629.62,631.4630000000001,639.715,632.465,646.984,634.165,653.641,627.7040000000001,651.977,663.215,649.14,636.797,655.987,620.62,622.955,631.101,621.04,617.995,634.453,631.735,616.183,626.008,626.485,,,,,,,,,,
195.5,782.0,616.8480000000001,615.135,623.078,638.628,629.547,646.215,645.299,640.0459999999999,637.001,635.401,645.651,630.8330000000001,631.683,653.59,661.916,660.327,654.143,654.214,658.648,672.3919999999999,646.0840000000001,622.224,651.818,640.2,651.05,622.337,633.408,638.154,662.18,623.141,650.405,644.433,631.915,665.312,642.742,636.819,617.908,624.888,650.625,629.906,631.406,638.133,631.4730000000001,646.025,633.556,652.2280000000001,626.696,651.768,662.2769999999999,646.967,636.797,655.111,620.3919999999999,622.832,629.7330000000001,620.073,617.3480000000001,634.46,631.005,614.7180000000001,625.349,625.249,,,,,,,,,,
195.75,783.0,616.498,615.6990000000001,623.2769999999999,638.5830000000001,629.3480000000001,645.981,643.6990000000001,639.435,636.295,636.443,644.25,630.165,630.743,651.14,659.7560000000001,660.066,653.502,651.906,657.174,668.8489999999999,644.363,621.601,651.5219999999999,639.878,648.161,622.578,632.683,636.774,661.679,622.431,650.2769999999999,643.604,629.984,663.943,642.077,635.876,617.957,624.641,649.513,628.224,630.52,637.573,631.313,645.391,632.266,652.953,626.3969999999999,650.047,660.273,647.193,635.262,653.404,620.149,621.927,629.0419999999999,619.238,617.089,633.587,631.56,615.871,624.304,625.297,,,,,,,,,,
196.0,784.0,616.644,615.06,621.887,636.498,629.339,644.937,643.678,638.807,636.148,634.945,642.62,629.42,630.494,649.481,658.5110000000001,656.7310000000001,651.911,650.999,655.311,667.337,642.2080000000001,621.712,649.9540000000001,638.881,649.33,621.49,632.062,636.962,658.471,621.239,648.381,642.442,630.018,662.9630000000001,641.0,634.69,617.0169999999999,623.237,649.567,627.326,630.225,637.549,629.743,643.345,630.6419999999999,651.356,625.4119999999999,648.25,659.448,646.25,634.5509999999999,652.053,619.5980000000001,622.069,628.001,619.266,616.716,634.386,630.08,614.697,624.504,624.251,,,,,,,,,,
196.25,785.0,615.52,614.725,620.898,635.735,627.847,643.097,641.336,638.023,635.663,633.175,641.013,629.5840000000001,629.475,647.831,656.9730000000001,656.654,649.31,648.92,653.771,663.245,641.395,620.931,648.5169999999999,638.352,647.1519999999999,621.077,631.247,635.947,657.1489999999999,620.793,646.491,642.24,629.854,661.7719999999999,640.065,635.226,616.078,622.51,648.4590000000001,626.187,628.597,636.5830000000001,629.663,643.849,630.553,649.57,624.044,646.59,657.232,644.691,634.524,649.9169999999999,619.059,621.12,627.05,619.609,616.435,632.1659999999999,630.06,615.503,623.904,624.173,,,,,,,,,,
196.5,786.0,615.609,614.786,620.915,633.745,626.507,642.257,640.6,637.356,634.078,632.16,640.3240000000001,628.677,629.5830000000001,646.317,654.744,653.232,648.431,648.927,653.453,661.4910000000001,641.186,620.509,645.896,636.729,645.221,620.39,631.315,634.5459999999999,654.776,619.7719999999999,644.689,641.706,627.984,659.8589999999999,638.974,632.8919999999999,616.875,623.087,645.864,625.423,628.151,634.797,628.288,641.0980000000001,629.536,647.422,622.538,644.998,655.8739999999999,643.3009999999999,631.744,647.97,619.957,620.562,625.497,617.231,615.971,631.388,629.5319999999999,614.935,624.254,623.227,,,,,,,,,,
196.75,787.0,615.691,615.507,620.3330000000001,633.456,626.8480000000001,641.1669999999999,640.925,634.65,633.943,631.5,637.641,627.8240000000001,628.554,644.8480000000001,651.4069999999999,651.654,646.919,645.165,650.883,658.549,639.628,619.345,643.523,635.932,643.347,621.178,631.2330000000001,633.342,652.488,619.889,643.7719999999999,639.515,628.016,656.1460000000001,636.436,632.4119999999999,615.617,622.275,645.506,623.372,628.132,633.812,627.224,639.377,628.154,645.997,622.163,643.644,653.9540000000001,641.395,632.256,646.286,618.222,619.7669999999999,624.471,617.365,616.6619999999999,629.957,627.364,613.651,623.2869999999999,623.3480000000001,,,,,,,,,,
197.0,788.0,615.29,614.216,619.889,631.76,625.35,639.571,638.76,634.068,632.2330000000001,630.361,637.112,627.396,626.872,642.442,650.385,649.811,644.621,643.185,649.806,656.044,637.094,619.144,642.4730000000001,634.547,642.22,620.731,630.7080000000001,632.507,649.964,619.429,642.2080000000001,637.665,628.0740000000001,655.023,636.7669999999999,631.126,615.556,622.068,644.185,622.817,626.851,632.241,627.008,637.367,627.5790000000001,644.6990000000001,621.668,641.0740000000001,651.4830000000001,640.488,629.952,644.685,617.321,618.8580000000001,622.947,616.945,614.7130000000001,629.929,626.055,613.41,622.061,622.012,,,,,,,,,,
197.25,789.0,614.65,614.121,619.815,631.215,625.191,637.148,637.151,632.425,631.1030000000001,630.678,634.9169999999999,626.578,625.6709999999999,640.639,648.529,648.398,643.479,642.118,647.418,655.883,635.095,618.831,640.64,633.37,640.508,620.655,629.5880000000001,632.072,649.0419999999999,621.154,641.314,636.605,628.141,655.318,634.242,629.924,615.1709999999999,621.5790000000001,641.311,622.623,625.924,630.739,625.531,636.899,626.721,642.684,619.5269999999999,639.816,650.154,639.928,628.961,643.177,617.776,618.545,621.957,616.607,615.6,628.451,626.135,613.9490000000001,622.575,621.856,,,,,,,,,,
197.5,790.0,614.389,613.635,618.677,628.526,624.749,637.342,635.132,631.682,630.114,629.3,633.6519999999999,625.99,625.394,639.1419999999999,645.177,646.445,640.436,640.596,645.615,652.5169999999999,634.936,618.971,639.839,632.6419999999999,640.238,620.109,628.63,630.5409999999999,647.672,620.03,638.9169999999999,634.947,626.816,652.109,632.6419999999999,628.759,614.979,621.025,641.242,622.372,626.054,629.434,625.019,634.604,625.779,641.526,620.3919999999999,639.1709999999999,647.896,639.46,627.234,640.925,616.57,617.586,620.826,615.029,614.485,627.653,625.251,613.656,621.356,621.6990000000001,,,,,,,,,,
197.75,791.0,613.793,612.821,617.765,627.102,624.177,634.385,634.819,630.793,630.698,628.641,632.786,625.764,624.1709999999999,637.677,643.219,643.814,639.5509999999999,638.7769999999999,643.684,649.462,633.448,618.84,638.264,631.697,639.525,622.038,628.495,630.252,644.629,619.4259999999999,637.31,634.352,627.399,648.7080000000001,632.863,628.609,614.161,620.131,638.279,621.58,624.881,629.254,623.623,633.0980000000001,625.245,640.4630000000001,618.503,636.437,645.225,637.836,627.058,638.22,617.154,616.9259999999999,618.986,615.914,614.1619999999999,626.668,624.911,612.744,619.831,620.71,,,,,,,,,,
198.0,792.0,612.302,613.3430000000001,616.891,626.869,623.55,634.139,632.6709999999999,629.376,628.242,627.6990000000001,632.122,624.69,625.323,636.1669999999999,642.631,643.589,637.672,638.637,642.015,647.415,632.714,618.619,636.712,629.7040000000001,637.257,619.5169999999999,627.246,629.5169999999999,644.7719999999999,618.637,636.414,632.758,625.435,648.915,631.005,626.706,614.806,619.021,638.186,620.474,623.819,627.499,623.113,631.033,623.562,639.053,618.318,636.094,644.099,635.2919999999999,625.899,638.264,615.846,616.679,618.002,615.191,613.04,625.8290000000001,622.762,612.266,620.7719999999999,620.058,,,,,,,,,,
198.25,793.0,613.446,612.7080000000001,616.802,626.253,622.206,632.571,631.179,628.877,628.1,626.679,629.645,623.511,622.566,635.597,641.724,640.327,637.195,637.0930000000001,641.044,646.928,631.32,617.994,635.187,628.487,635.681,619.594,626.67,627.531,642.519,617.121,635.362,631.879,625.573,645.636,629.712,625.771,614.009,619.143,636.6659999999999,619.759,624.073,627.4259999999999,622.4490000000001,631.085,623.065,637.31,616.7080000000001,633.731,642.226,634.4580000000001,624.207,636.9159999999999,615.435,615.864,617.743,615.078,613.636,625.08,622.913,612.453,619.151,619.191,,,,,,,,,,
198.5,794.0,612.7,613.062,615.5169999999999,624.465,621.539,630.2869999999999,630.4,627.56,627.641,625.735,628.248,622.762,622.31,633.828,640.845,638.576,636.4590000000001,635.071,641.0930000000001,644.1659999999999,630.052,618.5319999999999,634.264,627.34,634.59,619.4580000000001,625.837,627.424,640.255,617.2040000000001,633.7819999999999,630.45,625.2819999999999,645.922,628.2919999999999,625.638,613.597,617.633,634.531,618.935,622.138,626.98,622.31,630.9780000000001,622.169,634.905,616.3240000000001,633.274,640.564,633.368,623.22,634.927,616.69,615.969,617.173,613.625,612.8919999999999,623.502,621.031,611.87,618.993,619.345,,,,,,,,,,
198.75,795.0,612.255,612.268,616.295,623.117,620.659,629.39,629.341,628.016,627.099,625.98,627.505,622.465,621.508,632.566,638.126,637.164,634.271,633.819,637.753,643.122,629.4590000000001,617.192,632.8009999999999,627.581,632.43,618.745,624.511,627.123,640.766,617.0459999999999,633.572,629.9069999999999,624.035,642.566,627.739,626.175,613.264,617.028,634.0509999999999,618.247,622.367,625.923,621.609,628.388,622.057,635.008,616.629,631.244,639.756,631.797,622.125,634.001,614.788,616.533,615.996,613.26,611.441,624.0740000000001,621.0169999999999,611.379,617.596,618.396,,,,,,,,,,
199.0,796.0,611.866,611.528,615.809,623.893,618.74,628.294,628.395,626.073,626.059,624.825,626.986,622.946,622.264,632.224,637.668,636.308,632.936,632.73,635.727,642.328,629.847,617.793,633.439,627.021,633.794,617.882,625.428,626.684,638.498,616.614,631.797,629.029,623.7919999999999,642.163,626.707,623.745,613.274,616.589,633.577,617.461,621.893,625.93,620.692,628.406,620.346,632.057,615.66,630.05,637.977,630.661,622.77,632.512,614.1080000000001,615.245,615.737,614.085,611.943,622.349,620.859,611.299,618.125,618.515,,,,,,,,,,
199.25,797.0,612.177,611.74,615.257,622.5369999999999,619.072,628.206,627.638,626.264,626.066,624.5419999999999,626.216,621.9069999999999,621.6469999999999,631.308,635.847,634.539,631.507,631.817,634.835,641.524,628.827,616.697,631.1709999999999,626.3240000000001,631.274,617.805,624.976,626.322,637.057,616.63,631.8240000000001,628.3330000000001,623.432,640.674,627.347,625.104,612.589,616.393,631.795,618.265,622.4209999999999,625.714,620.627,626.908,620.181,632.159,615.356,629.2959999999999,636.506,630.942,620.67,631.332,614.74,614.712,615.0219999999999,613.219,611.8,622.012,619.836,610.988,617.445,618.309,,,,,,,,,,
199.5,798.0,611.526,610.948,613.499,621.201,617.8009999999999,627.0419999999999,627.755,625.374,625.665,624.3009999999999,625.5830000000001,621.9680000000001,620.3380000000001,630.205,636.134,632.385,629.9159999999999,630.068,634.596,639.256,627.492,616.138,630.202,626.004,630.8969999999999,617.091,624.297,625.685,637.442,616.6419999999999,629.431,628.261,624.039,638.875,625.879,622.9590000000001,613.4069999999999,616.014,629.762,616.486,622.808,624.737,621.156,626.485,619.937,629.797,614.365,627.8330000000001,634.84,629.663,622.175,631.36,614.063,614.893,614.643,612.428,610.802,622.106,619.622,611.399,617.766,619.076,617.29,,,,,,,,,
199.75,799.0,611.76,611.489,613.927,620.488,617.2909999999999,625.745,626.197,624.487,624.861,624.364,624.221,621.563,619.7959999999999,628.654,633.977,632.02,630.285,630.065,632.315,638.3969999999999,627.076,616.2040000000001,628.717,626.399,629.816,616.758,623.737,624.898,636.262,615.668,629.179,626.145,623.3580000000001,637.622,625.457,623.518,613.113,615.998,630.065,616.974,621.832,623.943,620.35,625.845,618.9490000000001,628.71,614.5840000000001,627.61,634.746,628.414,620.396,628.481,613.54,615.09,613.519,613.05,610.286,621.086,618.586,610.991,616.87,618.161,616.725,,,,,,,,,
200.0,800.0,610.1990000000001,610.8919999999999,614.044,620.9019999999999,616.95,625.802,626.229,623.913,623.682,623.169,623.23,620.0880000000001,619.378,627.591,633.028,630.6419999999999,629.62,628.927,631.379,638.239,626.6469999999999,615.942,628.568,625.328,628.481,617.5369999999999,623.735,624.995,635.518,615.865,627.934,627.4730000000001,622.739,637.624,625.268,623.018,612.434,615.352,629.3919999999999,616.2869999999999,621.317,624.68,620.1469999999999,625.93,619.627,628.6080000000001,614.736,627.572,633.594,627.4069999999999,620.686,628.999,613.795,614.7819999999999,613.552,612.887,611.322,620.659,617.232,611.047,615.9780000000001,618.65,616.941,,,,,,,,,
200.25,801.0,610.377,611.092,614.012,618.5509999999999,616.9680000000001,623.613,624.966,624.16,623.374,621.703,623.26,620.2040000000001,620.701,627.648,631.935,629.073,629.339,626.731,630.7330000000001,636.871,625.0,614.988,627.405,624.891,627.8480000000001,616.894,624.163,624.674,635.75,614.268,627.559,626.39,621.675,635.514,624.384,622.624,612.655,614.6080000000001,629.293,616.122,622.2130000000001,623.92,620.2040000000001,624.6659999999999,618.692,627.44,613.794,626.034,631.543,626.55,619.56,627.9580000000001,613.497,613.5269999999999,612.86,611.631,609.948,621.624,617.986,611.3380000000001,616.178,617.844,616.477,,,,,,,,,
200.5,802.0,610.967,610.203,613.198,619.663,616.965,623.999,624.572,624.109,622.612,622.163,622.374,619.7909999999999,619.0880000000001,627.679,630.112,628.311,628.4069999999999,627.823,629.439,635.972,625.507,614.601,627.03,624.434,627.457,616.751,623.207,624.133,634.9159999999999,615.165,626.729,626.575,621.774,634.5980000000001,624.112,621.91,612.569,614.194,629.17,616.099,621.784,623.163,619.689,623.6990000000001,618.964,627.705,613.41,625.411,631.721,626.159,618.906,626.123,612.852,613.6619999999999,613.69,612.125,609.766,620.5419999999999,617.974,610.711,615.615,617.568,615.847,,,,,,,,,
200.75,803.0,610.245,610.2040000000001,613.435,618.851,616.026,623.873,624.977,622.495,622.149,621.7080000000001,621.729,619.224,618.632,626.341,631.048,628.58,628.6,626.894,628.253,634.937,624.8380000000001,614.158,626.923,624.371,628.509,615.988,623.367,624.215,633.758,614.244,626.357,625.877,621.97,635.094,624.6759999999999,621.252,612.14,614.087,627.675,614.947,621.686,622.56,620.691,623.577,618.529,626.562,613.869,624.9019999999999,631.224,626.1469999999999,619.044,625.595,613.481,614.006,612.702,611.8009999999999,610.558,620.322,616.937,610.837,615.984,617.271,615.7769999999999,,,,,,,,,
201.0,804.0,610.322,610.0419999999999,612.136,618.45,615.898,623.2769999999999,624.0269999999999,622.345,620.763,621.2959999999999,621.222,619.075,619.425,625.566,629.846,626.823,626.3480000000001,626.4730000000001,629.273,634.0790000000001,624.555,614.669,627.347,624.545,626.6080000000001,615.127,622.66,624.012,633.312,614.081,626.111,626.688,620.665,633.566,623.611,621.026,612.4169999999999,614.6469999999999,626.911,615.028,621.173,621.0319999999999,619.543,622.715,617.9259999999999,626.4630000000001,613.575,625.431,631.6759999999999,624.9119999999999,617.2819999999999,625.661,613.253,613.39,612.624,611.734,610.14,620.6669999999999,616.382,610.8,615.925,617.72,614.953,625.026,,,,,,,,
201.25,805.0,609.5840000000001,610.874,612.481,618.0459999999999,616.5169999999999,622.019,623.788,621.495,621.1419999999999,620.5319999999999,620.6080000000001,619.404,618.354,624.942,629.865,626.27,626.442,625.945,628.383,633.3,624.054,614.854,626.11,624.185,626.925,615.888,621.515,624.248,632.6990000000001,614.325,625.405,626.274,620.381,633.261,624.165,621.323,612.326,614.52,626.401,614.987,620.641,621.646,620.143,622.2769999999999,618.003,625.062,613.322,623.4780000000001,630.477,624.756,618.01,625.0,613.138,612.798,612.613,611.597,610.577,620.569,616.74,610.28,615.909,618.224,614.3340000000001,623.788,,,,,,,,
201.5,806.0,610.107,610.063,613.14,618.161,615.6990000000001,622.058,622.92,621.3290000000001,621.309,620.812,620.1,619.3240000000001,617.044,625.519,629.354,625.125,625.466,625.156,628.5459999999999,632.622,624.3290000000001,615.328,624.868,624.337,628.101,615.4119999999999,622.441,623.956,632.251,613.928,624.674,626.105,620.475,631.655,622.748,620.286,611.977,614.043,625.7869999999999,614.7130000000001,620.991,621.263,619.372,622.5740000000001,616.974,625.347,613.602,624.6519999999999,629.715,623.7230000000001,617.7090000000001,624.1519999999999,613.025,613.682,612.82,612.12,610.389,619.7819999999999,616.774,610.326,614.6709999999999,617.418,615.425,623.9,,,,,,,,
201.75,807.0,610.875,610.395,612.379,617.148,615.4019999999999,621.1469999999999,622.2669999999999,620.817,620.507,620.977,619.2090000000001,619.441,617.547,624.749,627.687,625.909,626.116,624.989,629.237,632.563,624.712,614.244,625.453,624.479,626.237,615.993,622.216,622.943,631.434,614.501,625.377,626.016,620.05,631.447,624.018,620.975,612.694,614.2180000000001,625.095,614.618,619.692,622.06,620.39,622.008,616.799,624.443,614.401,623.707,628.684,623.996,618.383,623.258,613.381,612.315,611.956,611.731,609.939,619.87,615.014,610.92,614.193,616.5459999999999,614.571,623.563,,,,,,,,
202.0,808.0,609.81,610.163,612.117,617.268,615.939,619.726,622.0219999999999,620.25,620.605,619.085,618.715,618.802,616.8580000000001,626.123,627.094,625.244,626.132,624.761,626.8969999999999,631.696,624.7230000000001,614.185,625.738,623.411,626.721,614.804,620.621,623.189,631.479,613.4540000000001,624.38,625.6669999999999,620.237,631.528,623.389,620.668,611.32,613.188,625.895,613.462,620.507,620.773,619.2959999999999,622.077,617.1659999999999,623.701,613.744,623.23,628.636,622.53,616.226,623.594,613.131,612.925,612.268,611.055,610.07,618.851,615.629,610.486,614.409,617.637,614.367,622.97,,,,,,,,
202.25,809.0,610.211,610.236,611.625,617.75,615.5419999999999,621.239,623.119,621.036,620.606,619.7819999999999,619.337,619.193,616.585,625.0219999999999,626.2130000000001,624.8340000000001,624.862,624.3330000000001,628.154,631.67,623.616,614.1659999999999,625.602,622.304,627.136,615.071,621.177,622.1709999999999,630.535,613.2090000000001,623.799,625.578,620.0169999999999,631.476,623.409,620.385,611.1569999999999,614.024,624.9119999999999,614.2719999999999,620.381,621.302,619.331,620.508,617.355,624.012,613.62,622.571,628.344,622.587,617.424,622.557,612.115,612.856,611.747,610.861,609.613,619.386,615.437,610.173,614.008,616.86,614.369,622.496,,,,,,,,
