TimesH,Frame,NoMissing,52,52,119,119,123,123,130,130,136,136,140,140,146,146,150,150,160,160,161,161,163,163,170,170,173,173,174,174,175,175,179,179,187,187,191,191,195,195,197,197,207,207,209,209,220,220,225,225,226,226,229,229,235,235,238,238,244,244,251,251,262,262,291,291,294,294,312,312,316,316,323,323,334,334,336,336,339,339,411,411,464,464,499,499,606,606,640,640,747,747,844,844,1172,1172,1360,1360
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
433.0,1732.0,,211.683,77.14399999999999,200.382,128.888,123.993,131.108,256.48900000000003,140.722,110.738,141.232,233.611,144.421,178.68200000000002,148.842,91.912,150.572,234.387,157.531,222.372,155.34799999999998,77.939,157.709,215.201,158.737,97.81700000000001,158.625,188.15200000000002,159.653,243.12400000000002,158.909,118.823,160.15,168.7,97.228,115.81299999999999,98.50399999999999,220.768,100.53299999999999,177.387,98.26,,,219.688,113.60799999999999,182.162,112.72200000000001,97.51,119.845,141.987,125.86200000000001,175.886,118.09100000000001,253.84,127.59100000000001,91.17399999999999,187.078,180.929,186.922,100.315,194.264,236.398,200.89,146.636,166.52900000000002,207.31799999999998,165.08700000000002,244.783,171.91400000000002,202.141,174.268,108.397,176.2,100.71700000000001,182.829,186.669,183.035,148.967,183.96400000000003,164.065,145.92600000000002,221.425,135.884,195.951,154.8,230.41,169.67,119.006,182.195,239.13,186.237,185.482,205.19,262.031,123.876,96.806,176.274
433.25,1733.0,,211.582,77.21,200.33900000000003,128.923,123.928,130.994,256.453,140.71200000000002,110.772,141.261,233.612,144.439,178.66099999999997,148.694,91.823,150.563,234.387,157.47899999999998,222.428,155.285,77.994,157.537,215.15400000000002,158.717,97.85799999999999,158.622,188.139,159.684,243.139,158.85399999999998,118.887,159.952,168.72400000000002,97.206,115.807,98.415,220.78,100.646,177.328,98.311,,,219.62099999999998,113.63600000000001,182.192,112.764,97.44200000000001,119.781,141.976,125.84100000000001,175.843,118.189,253.933,127.631,91.19200000000001,187.08900000000003,180.933,186.953,100.315,194.282,236.38400000000001,200.87099999999998,146.591,166.532,207.28099999999998,165.13400000000001,244.75799999999998,171.92700000000002,202.15900000000002,174.127,108.43700000000001,176.243,100.74700000000001,182.799,186.649,182.99099999999999,149.12,183.93599999999998,164.062,145.892,221.456,135.86,195.94299999999998,154.826,230.335,169.74099999999999,118.99600000000001,182.238,239.108,186.34,185.822,205.257,262.043,123.881,96.762,176.24
433.5,1734.0,,211.442,77.289,200.296,128.947,123.92,131.03799999999998,256.403,140.72,110.743,141.262,233.61,144.421,178.699,148.707,91.863,150.59799999999998,234.4,157.465,222.61700000000002,155.316,77.979,157.541,215.146,158.689,97.84299999999999,158.614,188.446,159.484,243.11900000000003,158.887,118.838,159.914,168.773,97.176,115.796,98.501,220.805,100.698,177.291,98.21700000000001,199.69400000000002,108.554,219.623,113.719,182.24099999999999,112.66,97.375,119.706,141.98,125.855,175.826,118.16,253.895,127.59899999999999,91.215,187.083,180.84400000000002,187.03599999999997,100.255,194.262,236.408,200.87599999999998,146.588,166.495,207.271,165.12599999999998,244.769,172.085,202.22099999999998,174.104,108.376,176.25599999999997,100.73299999999999,182.824,186.69,183.01,149.15,183.94299999999998,164.107,145.938,221.408,135.82299999999998,195.922,154.865,230.33,169.653,119.05,182.15099999999998,239.172,186.322,185.655,205.204,262.003,123.789,96.81299999999999,176.584
433.75,1735.0,,211.37400000000002,77.311,200.34799999999998,128.977,123.914,130.976,256.395,140.69799999999998,110.662,141.28799999999998,233.606,144.429,178.68599999999998,148.60399999999998,91.811,150.608,234.437,157.43200000000002,222.669,155.447,78.016,157.44299999999998,215.128,158.585,97.85600000000001,158.634,188.354,159.516,243.128,158.954,118.92399999999999,159.908,168.766,97.12200000000001,115.795,98.463,220.915,100.715,177.34900000000002,98.262,199.588,108.751,219.613,113.773,182.33599999999998,112.62899999999999,97.464,119.635,142.0,125.87100000000001,175.769,118.037,253.958,127.695,91.229,187.072,180.833,187.082,100.26,194.25400000000002,236.386,200.84599999999998,146.546,166.52,207.24599999999998,165.10299999999998,244.86700000000002,172.166,202.235,174.15200000000002,108.325,176.213,100.712,182.847,186.706,182.989,149.189,183.963,164.09400000000002,145.911,221.327,135.83700000000002,195.96099999999998,154.951,230.477,169.65400000000002,119.016,182.247,239.12,186.343,185.476,205.15,261.994,123.796,96.809,176.422
434.0,1736.0,,211.345,77.36399999999999,200.415,128.996,123.902,130.945,256.35900000000004,140.685,110.66,141.222,233.56799999999998,144.385,178.729,148.626,91.81299999999999,150.553,234.48,157.464,222.69099999999997,155.385,78.017,157.41899999999998,215.13099999999997,158.624,97.87,158.67700000000002,188.658,159.571,243.137,158.955,118.94200000000001,159.917,168.766,96.962,115.757,98.444,220.832,100.696,177.365,98.285,199.69099999999997,108.806,219.58700000000002,113.84700000000001,182.293,112.65799999999999,97.384,119.647,141.97,125.876,175.783,118.214,253.813,127.671,91.219,187.084,180.798,187.051,100.229,194.266,236.429,200.801,146.447,166.30700000000002,207.206,165.12599999999998,244.862,172.231,202.09099999999998,174.21,108.34,176.202,100.76299999999999,182.847,186.771,182.856,149.263,183.94799999999998,164.083,145.984,221.377,135.77100000000002,195.94400000000002,154.97299999999998,230.46,169.665,119.041,182.22099999999998,239.05900000000003,186.295,185.454,205.13,261.994,123.781,96.811,176.361
434.25,1737.0,,211.405,77.355,200.37,129.08,123.897,130.903,256.38,140.656,110.648,141.351,233.544,144.359,178.84599999999998,148.58100000000002,91.85600000000001,150.571,234.46200000000002,157.485,222.59099999999998,155.535,78.014,157.184,215.09799999999998,158.518,97.929,158.727,188.87599999999998,159.569,243.146,159.034,118.97,159.918,168.734,96.95299999999999,115.705,98.447,220.757,100.705,177.35299999999998,98.335,199.732,108.713,219.553,113.796,182.293,112.646,97.346,119.7,141.94,125.86200000000001,175.771,118.238,253.834,127.635,91.19200000000001,187.074,180.726,187.04,100.291,194.24900000000002,236.393,200.752,146.343,166.269,207.149,165.10299999999998,244.93900000000002,172.535,202.09599999999998,174.303,108.368,176.176,100.775,182.852,186.75400000000002,182.808,149.32399999999998,183.938,164.095,146.02100000000002,221.485,135.77,195.94099999999997,154.97,230.46,169.542,119.023,182.229,239.07,186.21099999999998,185.43,205.15099999999998,262.009,123.75399999999999,96.792,176.40900000000002
434.5,1738.0,,211.4,77.309,200.355,129.028,123.86399999999999,130.89600000000002,256.349,140.64600000000002,110.652,141.362,233.563,144.35399999999998,178.96900000000002,148.667,91.85600000000001,150.515,234.40400000000002,157.46200000000002,222.62099999999998,155.569,78.001,157.233,215.08,158.45600000000002,97.959,158.733,188.778,159.168,243.153,159.03,119.01899999999999,159.91299999999998,168.817,96.89299999999999,115.625,98.398,220.892,100.652,177.30200000000002,98.37299999999999,199.785,109.06700000000001,219.528,113.818,182.313,112.68700000000001,97.333,119.73100000000001,141.97,125.86200000000001,175.685,118.094,253.717,127.50399999999999,91.181,187.05200000000002,180.65900000000002,187.01,100.275,194.208,236.412,200.72299999999998,146.303,166.287,207.07299999999998,165.18,244.945,172.614,202.06,174.34900000000002,108.367,176.141,100.787,182.842,186.69799999999998,182.75799999999998,149.286,183.977,164.09099999999998,146.005,221.517,135.76,195.935,154.991,230.549,169.525,119.073,182.14700000000002,239.115,186.253,185.442,205.233,261.973,123.68,96.787,176.168
434.75,1739.0,,211.459,77.367,200.34799999999998,129.026,123.861,131.009,256.362,140.692,110.545,141.33100000000002,233.541,144.382,178.946,148.306,91.866,150.465,234.43400000000003,157.469,222.57299999999998,155.585,78.027,157.268,215.107,158.555,97.958,158.679,188.453,158.605,243.19799999999998,158.964,119.059,159.918,168.922,96.912,115.62899999999999,98.363,220.888,100.771,177.37599999999998,98.303,199.894,109.35700000000001,219.622,113.81200000000001,182.335,112.695,97.29299999999999,119.693,141.946,125.867,175.64700000000002,118.133,253.799,127.598,91.195,187.047,180.729,186.987,100.334,194.206,236.361,200.822,146.278,166.263,207.051,165.204,244.84400000000002,172.537,202.21200000000002,174.24900000000002,108.404,176.12900000000002,100.79899999999999,182.799,186.639,182.687,149.255,184.014,164.114,146.024,221.497,135.76,195.957,155.014,230.467,169.463,119.06200000000001,182.143,239.203,186.165,185.352,205.175,261.992,123.70100000000001,96.736,176.04
435.0,1740.0,,211.518,77.313,200.299,129.092,123.854,131.023,256.343,140.66899999999998,110.588,141.342,233.488,144.404,178.979,148.25,91.852,150.459,234.43200000000002,157.467,222.39,155.439,78.12,157.144,215.105,158.468,97.954,158.692,188.13400000000001,158.502,243.21900000000002,158.93200000000002,119.02,159.915,168.885,96.887,115.64399999999999,98.37299999999999,220.87400000000002,100.787,177.46,98.41,199.896,109.29899999999999,219.581,113.851,182.247,112.699,97.33,119.661,141.892,125.831,175.657,118.141,253.755,127.40700000000001,91.18700000000001,187.054,180.81099999999998,186.924,100.32,194.201,236.377,200.82299999999998,146.276,166.271,207.06099999999998,165.187,244.75,172.636,202.071,174.275,108.39200000000001,176.139,100.846,182.77700000000002,186.71400000000003,182.678,149.249,184.00400000000002,164.078,145.995,221.507,135.826,195.949,154.995,230.541,169.493,119.094,182.118,239.199,186.188,185.368,205.12900000000002,261.941,123.604,96.68799999999999,176.218
435.25,1741.0,,211.484,77.355,200.39,129.07299999999998,123.92200000000001,131.042,256.353,140.662,110.61,141.422,233.497,144.411,178.908,148.274,91.859,150.429,234.429,157.45,222.38400000000001,155.475,78.156,156.546,215.077,158.481,97.948,158.69,188.15900000000002,158.19299999999998,243.235,158.96200000000002,119.01100000000001,159.892,168.878,96.875,115.53399999999999,98.301,220.873,100.774,177.549,98.42200000000001,199.852,109.52,219.61599999999999,113.887,182.183,112.727,97.428,119.635,141.84,125.82600000000001,175.611,118.068,253.766,127.374,91.206,187.011,180.826,186.975,100.302,194.179,236.338,200.795,146.32399999999998,166.283,207.076,165.187,244.67700000000002,172.58599999999998,202.15,174.40400000000002,108.436,176.122,100.85,182.72299999999998,186.828,182.484,149.297,184.011,164.063,145.99,221.422,135.884,195.94,155.1,230.567,169.497,119.09700000000001,182.125,239.16,186.207,185.389,205.162,261.934,123.59899999999999,96.694,176.45
435.5,1742.0,,211.476,77.407,200.42,129.058,123.948,131.119,256.343,140.641,110.626,141.416,233.505,144.378,178.88099999999997,148.325,91.804,150.482,234.442,157.378,222.408,155.569,78.08,156.51,215.071,158.44799999999998,97.897,158.686,188.275,158.361,243.285,158.935,119.015,159.89700000000002,168.88299999999998,96.863,115.436,98.236,220.905,100.714,177.61599999999999,98.751,199.89700000000002,109.479,219.653,113.829,182.162,112.662,97.302,119.64399999999999,141.855,125.851,175.56400000000002,118.17399999999999,253.679,127.302,91.18700000000001,186.997,180.835,187.044,100.213,194.205,236.332,200.851,146.235,166.21599999999998,207.097,165.18400000000003,244.729,172.345,202.071,174.40099999999998,108.42299999999999,176.14,100.836,182.697,186.812,182.312,149.275,184.025,164.09,145.986,221.395,135.928,195.93200000000002,155.035,230.48,169.47299999999998,119.118,182.118,239.172,186.31599999999997,185.417,205.217,261.95099999999996,123.554,96.609,176.62400000000002
435.75,1743.0,,211.361,77.52600000000001,200.412,129.056,123.95700000000001,131.172,256.382,140.592,110.5,141.38299999999998,233.542,144.351,178.90099999999998,148.409,91.89,150.498,234.442,157.44,222.43,155.62,78.157,156.388,215.09099999999998,158.437,97.999,158.74,188.205,158.445,243.31900000000002,158.95600000000002,119.073,159.866,168.825,96.819,115.41,98.25299999999999,220.979,100.78299999999999,177.672,98.695,199.995,109.50399999999999,219.639,113.898,182.235,112.664,97.27799999999999,119.602,141.85,125.85700000000001,175.58599999999998,118.086,253.416,127.0,91.161,187.08599999999998,180.83700000000002,187.128,100.111,194.18400000000003,236.308,200.862,146.246,166.25900000000001,207.055,165.263,244.875,172.399,202.092,174.503,108.363,176.144,100.81700000000001,182.65099999999998,186.799,182.38,149.255,184.00599999999997,164.09099999999998,145.99,221.35299999999998,135.968,195.963,155.165,230.43200000000002,169.43900000000002,119.137,182.139,239.235,186.253,185.387,205.14700000000002,261.897,123.529,96.565,176.68900000000002
436.0,1744.0,,211.283,77.637,200.40900000000002,129.109,123.935,131.255,256.365,140.674,110.411,141.444,233.49,144.344,178.967,148.475,91.87100000000001,150.46200000000002,234.44799999999998,157.442,222.49,155.643,78.023,156.868,215.035,158.381,97.929,158.681,188.388,158.555,243.358,158.997,118.99799999999999,159.924,168.787,96.834,115.35,98.212,220.963,100.631,177.667,98.78399999999999,199.933,109.51100000000001,219.63299999999998,113.919,182.225,112.565,97.25399999999999,119.53399999999999,141.849,125.881,175.592,117.944,253.196,126.795,91.146,187.053,180.889,187.15,100.01,194.166,236.25799999999998,200.86599999999999,146.225,166.15900000000002,207.065,165.247,244.78,172.34799999999998,202.033,174.497,108.366,176.06799999999998,100.795,182.63400000000001,186.852,182.283,149.211,184.023,164.12099999999998,145.974,221.407,135.971,196.011,155.208,230.424,169.41299999999998,119.147,182.142,239.27,186.199,185.42700000000002,205.104,261.918,123.58200000000001,96.656,176.41400000000002
436.25,1745.0,,211.257,77.593,200.39700000000002,129.12,123.939,131.35,256.4,140.66299999999998,110.429,141.435,233.50099999999998,144.365,178.989,148.57,91.90700000000001,150.428,234.44099999999997,157.399,222.458,155.654,77.983,156.701,215.062,158.43,97.898,158.726,188.486,158.648,243.399,158.921,119.061,159.995,168.828,96.823,115.294,98.193,220.968,100.633,177.679,98.79299999999999,199.791,109.26899999999999,219.582,113.90899999999999,182.197,112.51700000000001,97.165,119.66,141.819,125.875,175.555,117.867,253.22099999999998,126.715,91.154,186.998,180.81799999999998,187.13299999999998,99.994,194.142,236.31799999999998,200.851,146.159,165.93900000000002,207.051,165.22799999999998,244.76,172.365,202.023,174.53,108.31700000000001,176.078,100.76899999999999,182.623,186.81900000000002,182.128,149.197,184.032,164.135,145.976,221.457,135.884,196.014,155.136,230.415,169.415,119.14,182.18,239.287,186.097,185.467,205.093,261.925,123.59899999999999,96.536,176.34099999999998
436.5,1746.0,,211.27200000000002,77.628,200.268,129.18,123.947,131.439,256.414,140.64600000000002,110.471,141.385,233.463,144.33100000000002,178.96200000000002,148.362,91.863,150.394,234.412,157.209,222.50799999999998,155.763,77.97800000000001,156.408,215.013,158.278,97.96,158.77,188.465,158.649,243.386,158.916,119.14399999999999,160.056,168.812,96.811,115.27,98.171,220.96200000000002,100.521,177.77200000000002,98.792,199.993,109.425,219.597,113.89,182.215,112.475,97.09899999999999,119.6,141.821,125.887,175.541,117.77,253.36700000000002,126.887,91.14399999999999,187.00099999999998,180.773,187.24599999999998,99.885,194.113,236.34900000000002,200.85,146.171,165.953,207.013,165.207,244.737,172.261,202.104,174.489,108.339,176.046,100.71799999999999,182.588,186.74900000000002,182.203,149.19799999999998,184.03599999999997,164.15,145.923,221.451,135.923,196.112,155.197,230.27900000000002,169.4,119.19,182.106,239.21,186.11900000000003,185.577,205.15900000000002,261.823,123.51899999999999,96.5,176.574
436.75,1747.0,,211.354,77.634,200.24200000000002,129.13,123.883,131.393,256.387,140.629,110.50200000000001,141.347,233.50900000000001,144.403,178.96400000000003,148.391,91.912,150.317,234.44,157.335,222.55599999999998,155.705,78.095,156.18200000000002,214.979,158.217,97.977,158.77,188.387,158.774,243.455,158.884,119.116,160.039,168.87099999999998,96.88600000000001,115.19,98.10600000000001,220.984,100.47399999999999,177.75099999999998,99.029,199.738,109.311,219.61900000000003,113.876,182.132,112.507,97.05799999999999,119.57700000000001,141.8,125.91,175.511,117.67399999999999,253.253,126.905,91.13,187.00799999999998,180.765,187.297,99.905,194.172,236.368,200.821,146.059,165.856,206.99099999999999,165.225,244.769,172.31400000000002,202.015,174.554,108.366,176.019,100.772,182.543,186.752,182.312,149.253,184.045,164.149,145.955,221.487,135.909,196.165,155.339,230.38400000000001,169.43400000000003,119.215,182.074,239.132,186.153,185.705,205.168,261.836,123.521,96.491,176.548
437.0,1748.0,,211.38,77.671,200.34599999999998,129.107,123.86399999999999,131.377,256.362,140.6,110.514,141.28,233.53,144.33700000000002,178.736,148.424,91.914,150.316,234.44099999999997,157.256,222.59799999999998,155.702,78.211,155.91,214.99599999999998,158.137,97.959,158.683,188.035,158.917,243.46900000000002,158.857,119.197,160.001,168.891,96.79899999999999,115.13,97.941,221.01,100.37799999999999,177.77900000000002,99.00200000000001,199.791,109.301,219.55700000000002,113.81,182.106,112.54,97.007,119.59200000000001,141.834,125.91,175.493,117.68799999999999,253.19400000000002,126.91,91.10700000000001,187.011,180.773,187.218,99.965,194.08,236.31400000000002,200.833,146.19799999999998,166.082,207.032,165.22099999999998,244.74200000000002,172.24,202.007,174.52599999999998,108.306,176.005,100.8,182.49599999999998,186.644,182.36900000000003,149.322,184.07,164.157,145.989,221.43200000000002,135.884,196.062,155.124,230.247,169.324,119.24700000000001,182.04,239.12400000000002,186.29,185.887,205.24099999999999,261.855,123.539,96.499,176.64700000000002
437.25,1749.0,,211.295,77.773,200.363,129.10299999999998,123.854,131.30100000000002,256.357,140.61,110.479,141.35299999999998,233.56400000000002,144.361,178.672,148.381,91.902,150.334,234.42700000000002,157.205,222.65,155.755,78.296,155.803,214.93200000000002,157.986,97.984,158.72299999999998,188.05900000000003,158.905,243.46900000000002,158.8,119.257,159.989,168.86900000000003,96.81299999999999,115.088,97.848,220.957,100.417,177.863,98.92200000000001,199.85299999999998,109.32700000000001,219.65900000000002,113.711,182.06099999999998,112.514,97.068,119.59899999999999,141.81,125.88,175.57299999999998,117.61200000000001,253.236,126.887,91.08,187.03,180.707,187.262,99.87899999999999,194.104,236.301,200.856,146.174,166.169,206.975,165.229,244.69799999999998,172.229,201.894,174.442,108.27600000000001,176.018,100.81200000000001,182.445,186.66099999999997,182.343,149.268,184.06099999999998,164.141,145.971,221.537,135.784,196.111,155.31,230.204,169.338,119.21799999999999,182.037,239.172,186.303,185.71900000000002,205.22099999999998,261.885,123.516,96.494,176.778
437.5,1750.0,,211.30900000000003,77.72399999999999,200.37,129.143,123.84,131.35299999999998,256.401,140.64,110.509,141.399,233.543,144.368,178.61700000000002,148.41,91.838,150.336,234.46599999999998,157.155,222.68200000000002,155.666,78.34899999999999,155.965,214.907,158.01,97.984,158.767,188.10299999999998,158.80100000000002,243.437,158.88,119.243,160.014,168.86599999999999,96.854,115.005,97.819,221.012,100.38600000000001,177.9,99.038,200.13400000000001,109.529,219.674,113.464,182.072,112.551,96.994,119.589,141.88,125.899,175.56599999999997,117.664,253.31599999999997,126.931,91.1,187.049,180.72799999999998,187.33,99.919,194.106,236.34400000000002,200.852,146.219,166.28900000000002,207.033,165.239,244.696,172.27200000000002,201.859,174.489,108.32600000000001,175.99099999999999,100.725,182.458,186.484,182.41400000000002,149.236,184.03099999999998,164.079,145.95,221.547,135.817,196.109,155.211,230.044,169.24599999999998,119.28299999999999,182.015,239.15,186.24400000000003,185.662,205.18,261.866,123.561,96.494,176.804
437.75,1751.0,,211.29,77.652,200.37099999999998,129.186,123.859,131.36,256.36,140.612,110.52600000000001,141.435,233.602,144.339,178.55900000000003,148.39700000000002,91.85799999999999,150.41,234.485,157.19299999999998,222.713,155.651,78.3,155.965,214.916,158.04399999999998,97.955,158.655,188.07299999999998,158.893,243.454,158.84799999999998,119.10799999999999,159.985,168.824,96.85700000000001,115.016,97.861,221.023,100.35,177.959,98.99600000000001,200.08,109.6,219.72099999999998,113.42399999999999,182.03599999999997,112.603,97.05799999999999,119.515,141.845,125.84700000000001,175.567,117.649,253.25099999999998,127.02600000000001,91.087,187.05200000000002,180.657,187.38099999999997,99.956,194.118,236.37400000000002,200.797,146.167,166.267,207.097,165.199,244.68599999999998,172.28400000000002,201.982,174.602,108.295,176.014,100.68799999999999,182.477,186.62,182.50599999999997,149.339,184.002,164.08599999999998,145.942,221.549,135.849,196.165,155.151,230.34099999999998,169.247,119.264,182.22099999999998,239.101,186.298,185.78599999999997,205.105,261.867,123.589,96.359,176.953
438.0,1752.0,,211.287,77.71,200.335,129.16,123.885,131.29,256.374,140.579,110.493,141.441,233.609,144.355,178.611,148.52200000000002,91.838,150.436,234.46,157.246,222.68900000000002,155.584,78.35300000000001,155.915,215.025,158.144,97.929,158.72299999999998,188.179,158.836,243.46200000000002,158.914,119.145,159.985,168.782,96.884,114.973,97.82700000000001,221.12900000000002,100.29299999999999,178.003,98.84,200.043,109.564,219.89,113.37899999999999,182.042,112.647,96.921,119.561,141.816,125.81,175.49400000000003,117.921,253.37599999999998,127.15899999999999,91.098,187.03900000000002,180.611,187.421,99.87100000000001,194.15099999999998,236.363,200.78400000000002,145.995,166.092,207.18099999999998,165.175,244.658,172.287,201.925,174.618,108.24600000000001,175.975,100.694,182.422,186.64700000000002,182.481,149.336,184.01,164.084,145.924,221.613,135.912,196.174,155.269,230.28900000000002,169.354,119.31700000000001,182.21,239.123,186.333,185.76,205.09799999999998,261.893,123.539,96.345,176.988
438.25,1753.0,,211.294,77.742,200.321,129.161,123.867,131.261,256.374,140.61,110.56200000000001,141.457,233.608,144.374,178.53,148.653,91.859,150.40200000000002,234.453,157.292,222.74900000000002,155.643,78.433,155.602,214.99599999999998,158.05200000000002,97.90799999999999,158.753,188.345,158.79,243.516,158.865,119.15799999999999,159.994,168.71,96.865,114.92,97.667,221.085,100.26700000000001,178.013,98.77,199.99900000000002,109.572,219.88299999999998,113.419,182.08599999999998,112.63,96.704,119.624,141.827,125.822,175.53799999999998,117.969,253.275,127.113,91.09700000000001,187.035,180.679,187.452,99.839,194.149,236.304,200.71099999999998,146.013,166.11,207.15900000000002,165.218,244.68,172.35299999999998,201.872,174.674,108.277,175.953,100.686,182.338,186.705,182.446,149.287,183.97,164.12599999999998,145.925,221.612,135.92,196.138,155.106,230.558,169.389,119.324,182.19099999999997,239.209,186.49099999999999,185.667,205.085,261.862,123.541,96.333,177.108
438.5,1754.0,,211.541,77.64,200.34,129.114,123.837,131.493,256.367,140.588,110.51,141.381,233.602,144.382,178.627,148.67,91.865,150.429,234.479,157.296,222.767,155.752,78.411,155.79,214.92700000000002,158.122,97.976,158.789,188.38099999999997,158.69299999999998,243.62400000000002,158.947,119.135,159.994,168.69099999999997,96.84899999999999,114.927,97.685,221.158,100.251,178.049,98.834,199.982,109.594,220.02700000000002,113.39299999999999,182.06,112.54799999999999,96.7,119.663,141.8,125.74600000000001,175.543,118.006,253.342,127.086,91.08,187.021,180.717,187.47799999999998,99.834,194.209,236.28799999999998,200.672,146.161,166.22400000000002,207.213,165.25400000000002,244.731,172.481,201.85,174.683,108.26299999999999,175.919,100.704,182.389,186.71200000000002,182.519,149.244,184.055,164.105,145.886,221.671,135.86700000000002,196.132,155.267,231.081,169.338,119.365,182.157,239.175,186.609,185.571,205.02599999999998,261.842,123.565,96.337,177.037
438.75,1755.0,,211.44799999999998,77.62100000000001,200.34400000000002,129.062,123.74700000000001,131.539,256.375,140.564,110.47399999999999,141.477,233.585,144.429,178.607,148.585,91.845,150.429,234.524,157.174,222.665,155.745,78.393,155.644,214.997,158.14600000000002,97.927,158.72299999999998,188.495,158.506,243.66400000000002,158.918,119.15299999999999,160.043,168.605,96.81,114.914,97.654,221.262,100.33,178.046,98.723,200.02200000000002,109.59899999999999,219.916,113.49700000000001,182.102,112.557,96.64399999999999,119.68299999999999,141.813,125.78200000000001,175.56400000000002,117.978,253.32,127.012,91.07799999999999,186.998,180.61900000000003,187.47099999999998,99.83,194.22299999999998,236.305,200.61900000000003,146.091,166.092,207.213,165.27700000000002,244.748,172.424,201.859,174.738,108.21700000000001,175.89700000000002,100.65100000000001,182.48,186.69400000000002,182.588,149.249,184.00400000000002,164.122,145.857,221.678,135.89700000000002,196.149,155.256,231.435,169.34900000000002,119.37200000000001,182.105,239.09,186.707,185.71200000000002,205.02599999999998,261.861,123.54899999999999,96.274,177.07299999999998
439.0,1756.0,,211.46599999999998,77.55199999999999,200.34,129.004,123.70700000000001,131.509,256.371,140.57299999999998,110.48200000000001,141.41,233.593,144.451,178.578,148.501,91.85799999999999,150.35,234.517,157.105,222.658,155.69,78.512,155.57,214.94099999999997,158.047,97.881,158.622,188.613,158.668,243.6,158.91,119.15100000000001,160.035,168.653,96.811,114.93299999999999,97.60600000000001,221.315,100.243,178.093,98.73700000000001,199.899,109.43799999999999,219.696,113.63799999999999,182.028,112.564,96.64,119.675,141.755,125.75200000000001,175.606,117.8,253.49,127.09899999999999,91.083,187.00099999999998,180.762,187.394,99.87700000000001,194.25599999999997,236.33,200.673,146.168,166.13299999999998,207.178,165.266,244.771,172.315,201.801,174.763,108.258,175.84,100.66799999999999,182.456,186.64,182.547,149.259,184.013,164.135,145.884,221.649,135.987,196.15200000000002,155.264,,,119.383,182.08599999999998,239.065,186.69299999999998,185.708,204.988,261.893,123.52600000000001,96.318,177.13
439.25,1757.0,,211.595,77.499,200.31599999999997,129.031,123.691,131.42600000000002,256.365,140.567,110.473,141.415,233.60299999999998,144.423,178.53,148.463,91.751,150.287,234.52,157.165,222.71900000000002,155.711,78.53,155.458,214.94,157.899,97.773,158.54399999999998,188.59599999999998,158.665,243.604,158.842,119.131,160.002,168.68400000000003,96.852,114.889,97.56,221.31099999999998,100.167,178.36599999999999,98.704,199.75799999999998,109.35600000000001,219.662,113.579,181.998,112.59200000000001,96.64299999999999,119.678,141.789,125.75299999999999,175.583,117.91799999999999,253.294,126.89399999999999,91.09100000000001,186.99200000000002,180.764,187.363,99.896,194.326,236.329,200.627,146.243,166.18200000000002,207.141,165.299,244.834,172.31,201.9,174.708,108.226,175.83599999999998,100.72200000000001,182.451,186.72099999999998,182.65099999999998,149.254,184.012,164.141,145.875,221.671,135.942,196.19,155.30100000000002,,,119.417,182.084,239.05,186.73,185.639,205.00599999999997,261.86,123.51899999999999,96.315,177.075
439.5,1758.0,,211.699,77.654,200.32299999999998,129.056,123.71700000000001,131.458,256.358,140.582,110.51700000000001,141.329,233.58,144.377,178.60299999999998,148.49,91.78200000000001,150.244,234.55900000000003,157.05,222.72400000000002,155.738,78.472,155.50799999999998,214.875,157.773,97.751,158.509,188.53799999999998,158.624,243.655,158.9,119.117,160.02100000000002,168.72,96.965,114.86200000000001,97.556,221.37,100.209,178.34900000000002,98.775,199.581,109.309,219.80700000000002,113.476,181.983,112.587,96.639,119.633,141.80700000000002,125.78200000000001,175.581,118.081,253.351,126.789,91.09299999999999,186.97400000000002,180.77599999999998,187.38400000000001,99.959,194.237,236.31799999999998,200.671,146.218,166.115,207.24,165.238,244.84900000000002,172.237,201.893,174.63099999999997,108.15799999999999,175.798,100.774,182.43599999999998,186.68599999999998,182.52700000000002,149.2,183.989,164.079,145.82399999999998,221.638,135.986,196.13299999999998,155.21,,,119.417,182.05200000000002,239.03799999999998,186.78099999999998,185.64700000000002,205.025,261.872,123.60600000000001,96.258,177.17
