TimesH,Frame,147,184,194,212,214,229,233,252,257,288,337,348,654,668,694,830,1096,1155,1285,2413
196.75,787.0,622.55,613.136,617.276,630.509,613.436,614.663,626.159,614.023,629.932,622.513,617.399,627.134,,,,,,,,
197.0,788.0,622.76,612.251,616.4019999999999,630.687,613.974,614.646,625.633,614.352,630.496,621.819,617.368,626.933,,,,,,,,
197.25,789.0,622.015,612.573,616.145,630.0,612.988,614.276,625.525,613.965,629.839,621.457,618.617,626.155,,,,,,,,
197.5,790.0,621.125,612.73,616.078,629.153,612.82,614.686,625.683,613.024,629.379,621.37,617.823,624.904,,,,,,,,
197.75,791.0,621.363,611.6519999999999,616.138,629.706,613.452,614.5169999999999,625.007,613.953,629.528,621.374,617.273,625.1659999999999,,,,,,,,
198.0,792.0,621.554,612.967,615.998,628.631,613.33,613.8340000000001,625.007,612.804,628.837,620.883,617.268,624.673,,,,,,,,
198.25,793.0,620.936,611.95,614.894,628.028,612.0790000000001,614.966,624.691,613.219,627.177,620.345,617.367,624.623,630.0740000000001,,,,,,,
198.5,794.0,620.24,611.687,615.207,627.632,612.664,614.135,624.143,613.6469999999999,627.461,619.4069999999999,617.033,623.115,629.232,,,,,,,
198.75,795.0,619.113,610.293,615.235,626.2919999999999,612.535,613.245,623.508,613.216,626.847,619.193,616.4259999999999,623.566,630.025,618.738,,,,,,
199.0,796.0,618.882,611.6,615.186,625.653,612.576,613.494,622.644,612.565,626.154,619.035,616.556,623.543,628.866,618.489,,,,,,
199.25,797.0,618.76,610.406,614.443,626.371,612.299,613.54,621.84,612.2869999999999,625.988,619.023,615.87,622.646,627.747,618.971,,,,,,
199.5,798.0,617.53,610.768,614.2669999999999,624.4730000000001,611.997,613.451,621.6030000000001,612.4730000000001,626.015,618.6469999999999,616.742,623.264,627.307,618.61,618.496,,,,,
199.75,799.0,617.533,610.8969999999999,614.501,624.51,611.756,614.1030000000001,622.057,612.4069999999999,624.524,617.669,615.943,621.88,626.9780000000001,618.438,619.953,,,,,
200.0,800.0,616.565,610.8969999999999,614.48,622.544,611.036,613.474,621.111,611.863,624.023,617.631,615.5980000000001,621.26,625.762,617.809,618.569,,,,,
200.25,801.0,617.191,610.758,613.871,623.651,611.1080000000001,612.739,620.644,612.181,623.87,616.621,615.555,621.501,625.679,617.128,617.513,,,,,
200.5,802.0,616.518,609.972,613.137,622.002,610.61,612.855,620.672,611.469,622.698,616.711,615.245,621.203,624.342,616.42,617.915,,,,,
200.75,803.0,616.327,610.566,612.8330000000001,622.411,611.3969999999999,613.131,619.075,611.047,622.947,617.08,615.327,620.683,625.294,616.2180000000001,617.4580000000001,,,,,
201.0,804.0,615.346,610.226,613.158,621.955,610.485,612.244,618.7909999999999,611.697,622.302,616.55,615.191,619.779,624.605,617.196,617.24,,,,,
201.25,805.0,615.245,609.9,613.408,622.119,611.078,611.867,618.645,610.424,621.653,616.446,614.27,619.951,623.567,615.919,616.774,,,,,
201.5,806.0,615.4169999999999,609.727,612.39,620.869,610.866,612.092,618.314,611.158,620.512,615.377,614.254,619.526,622.5409999999999,615.448,616.742,,,,,
201.75,807.0,614.9069999999999,609.0,612.633,619.9580000000001,610.376,612.1619999999999,617.592,611.911,620.877,615.012,614.5790000000001,619.504,623.117,615.681,616.148,,,,,
202.0,808.0,614.109,610.203,611.508,620.2919999999999,610.033,612.0930000000001,617.2330000000001,611.432,621.1469999999999,615.095,615.375,618.75,622.465,615.183,616.311,,,,,
202.25,809.0,614.644,609.387,612.0319999999999,619.6759999999999,610.6569999999999,611.344,617.276,611.54,620.683,614.945,614.003,618.601,621.3,614.464,615.091,,,,,
202.5,810.0,614.1709999999999,609.601,611.711,619.002,610.202,611.415,616.502,611.7130000000001,619.618,614.475,614.244,617.91,620.491,615.321,614.874,,,,,
202.75,811.0,614.034,608.966,611.384,618.1419999999999,610.146,610.344,615.9159999999999,611.251,619.128,614.13,614.822,617.66,619.895,614.572,613.135,,,,,
203.0,812.0,613.747,609.106,611.538,617.613,609.438,610.689,616.16,611.4780000000001,619.248,613.534,614.264,617.2130000000001,619.5790000000001,613.465,614.76,,,,,
203.25,813.0,613.86,608.3380000000001,611.043,618.163,609.597,610.434,616.703,611.4159999999999,618.422,614.443,613.548,616.398,619.549,613.513,613.481,,,,,
203.5,814.0,613.744,608.901,610.898,617.278,609.005,610.377,615.2080000000001,610.93,618.931,613.153,613.302,616.182,619.056,613.217,614.203,,,,,
203.75,815.0,613.347,609.914,611.453,617.739,609.727,611.264,614.81,610.831,617.639,613.614,612.98,616.0509999999999,619.572,613.45,613.645,,,,,
204.0,816.0,613.516,609.124,610.464,616.6080000000001,609.894,610.822,614.9,610.789,617.715,614.261,612.6669999999999,615.036,618.7669999999999,613.066,612.943,,,,,
204.25,817.0,612.424,608.9119999999999,611.452,616.435,609.7330000000001,610.5269999999999,614.826,611.2080000000001,617.568,612.6709999999999,612.5269999999999,616.379,618.138,612.938,612.7769999999999,,,,,
204.5,818.0,612.747,608.95,610.303,616.91,609.302,610.2080000000001,613.665,611.0880000000001,617.339,612.725,612.012,615.4259999999999,617.9119999999999,613.469,613.3340000000001,616.893,,,,
204.75,819.0,612.243,608.658,610.4780000000001,615.121,608.854,610.019,613.964,610.313,617.123,612.692,612.337,615.186,618.092,611.97,612.78,617.415,,,,
205.0,820.0,612.1709999999999,608.5740000000001,610.44,616.0459999999999,608.56,610.362,614.351,611.271,616.351,612.7230000000001,611.5319999999999,614.909,617.844,612.3330000000001,612.109,,,,,
205.25,821.0,611.969,608.4,609.3240000000001,615.521,609.818,610.794,613.899,611.3330000000001,617.136,612.873,611.816,614.947,617.807,611.564,612.016,616.828,,,,
205.5,822.0,611.941,608.9069999999999,609.794,614.477,610.094,609.816,613.6569999999999,610.472,616.129,612.096,611.933,614.687,617.143,611.476,613.008,616.411,,,,
205.75,823.0,611.563,608.44,609.448,614.965,608.482,609.855,614.236,611.307,616.26,612.187,611.433,615.133,617.729,611.729,612.7280000000001,616.309,,,,
206.0,824.0,611.4830000000001,608.381,609.485,614.846,608.812,609.078,614.4580000000001,611.4159999999999,615.649,612.241,612.189,615.436,617.6619999999999,612.21,611.672,615.225,,,,
206.25,825.0,611.467,608.9169999999999,609.179,615.404,609.246,610.049,613.7669999999999,611.269,615.49,612.814,612.203,614.56,617.222,611.2909999999999,612.006,616.006,,,,
206.5,826.0,611.53,608.747,609.663,614.4169999999999,608.41,610.021,614.089,612.0419999999999,615.045,611.414,610.798,614.24,616.525,611.911,611.46,615.518,,,,
206.75,827.0,612.2080000000001,608.393,608.918,614.729,609.099,609.273,613.643,611.986,614.75,612.286,611.257,614.25,617.526,611.585,611.885,615.88,,,,
207.0,828.0,612.072,608.494,609.064,614.298,608.785,610.462,613.602,611.974,615.376,612.137,611.216,614.46,615.6990000000001,610.89,611.3430000000001,616.029,,,,
207.25,829.0,611.477,608.511,609.082,613.905,609.115,610.305,613.825,611.861,615.815,611.781,611.556,614.507,617.179,611.2869999999999,611.707,614.7719999999999,,,,
207.5,830.0,610.56,608.752,609.548,615.069,608.5880000000001,608.649,614.264,611.955,615.069,612.387,610.7040000000001,614.323,616.393,611.529,612.317,615.906,,,,
207.75,831.0,611.318,608.637,609.271,614.413,608.637,609.756,613.03,612.0409999999999,615.57,611.318,611.6569999999999,615.004,615.951,610.346,611.925,615.216,,,,
208.0,832.0,611.4680000000001,608.633,609.617,614.799,608.443,609.797,613.485,612.326,615.431,612.092,611.433,615.256,615.28,610.707,612.303,614.413,,,,
208.25,833.0,611.9490000000001,608.144,608.981,614.39,608.896,609.24,613.058,611.3340000000001,615.781,612.106,611.905,615.014,616.2719999999999,611.244,611.932,614.073,,,,
208.5,834.0,611.57,609.235,609.403,614.444,608.759,609.668,612.822,612.2,615.366,612.51,611.548,615.369,616.555,610.8380000000001,612.8430000000001,614.003,,,,
208.75,835.0,611.481,608.693,607.899,614.406,609.387,610.092,613.7080000000001,612.094,614.924,612.18,611.216,614.793,615.951,610.16,612.099,613.673,,,,
209.0,836.0,611.766,609.153,609.004,614.253,608.988,609.696,613.236,612.062,614.919,612.638,610.875,615.447,616.435,611.3380000000001,612.47,614.55,,,,
209.25,837.0,611.462,609.2669999999999,609.19,615.006,608.4490000000001,609.336,613.648,612.57,615.4,612.225,611.623,614.816,615.379,610.835,612.273,614.424,,,,
209.5,838.0,611.857,608.409,609.4780000000001,614.543,609.006,609.754,613.582,612.2719999999999,615.502,612.456,611.645,615.0409999999999,616.076,610.697,612.938,613.815,,,,
209.75,839.0,611.9159999999999,607.646,608.582,614.153,609.6569999999999,609.3480000000001,613.148,611.72,616.143,611.489,611.384,615.8969999999999,615.9119999999999,610.882,612.058,614.251,,,,
210.0,840.0,611.592,609.238,609.038,614.57,608.6080000000001,608.648,613.3240000000001,612.178,615.342,612.639,612.573,615.572,616.256,610.915,613.339,614.486,,,,
210.25,841.0,611.29,608.811,609.15,614.616,609.163,609.515,613.7719999999999,612.519,615.87,612.725,611.25,615.45,615.51,611.134,612.867,614.207,,,,
210.5,842.0,611.484,609.474,609.262,614.123,608.864,609.775,613.401,613.195,615.077,612.751,612.41,616.335,615.726,610.8,612.314,614.2180000000001,,,,
210.75,843.0,611.389,609.215,609.575,614.692,608.479,609.304,614.036,612.683,616.401,612.992,611.367,615.8530000000001,615.682,611.196,612.4069999999999,613.3530000000001,,,,
211.0,844.0,611.121,608.753,608.341,614.006,609.154,609.631,614.236,612.637,616.252,612.566,612.86,616.351,615.876,611.53,612.513,614.499,,,,
211.25,845.0,611.271,609.852,609.146,614.717,608.621,609.43,614.149,611.9119999999999,616.589,612.102,612.0169999999999,617.363,615.748,610.839,612.42,614.719,,,,
211.5,846.0,611.385,609.29,609.514,614.869,608.394,609.269,613.953,612.548,615.845,613.314,612.601,616.555,615.028,611.0880000000001,612.565,614.318,,,,
211.75,847.0,611.523,609.141,609.25,614.581,608.7719999999999,609.137,614.398,612.5880000000001,616.889,612.988,612.802,616.078,616.034,611.2919999999999,612.0790000000001,613.262,,,,
212.0,848.0,611.637,609.243,609.302,616.344,608.644,609.3530000000001,615.207,612.393,616.639,612.915,611.906,617.123,616.456,612.072,612.924,614.2280000000001,,,,
212.25,849.0,611.944,609.063,609.818,615.786,608.565,609.625,614.4590000000001,612.145,616.57,613.04,613.069,616.572,615.866,611.656,612.196,614.773,,,,
212.5,850.0,611.5790000000001,609.196,610.16,615.111,608.911,610.123,613.974,611.943,617.465,612.8240000000001,611.986,617.58,616.697,612.072,611.873,614.774,611.922,,,
212.75,851.0,611.779,609.25,609.6759999999999,615.174,608.786,609.465,614.354,611.5930000000001,617.362,613.765,612.711,616.7819999999999,616.0790000000001,612.318,613.031,614.044,611.864,,,
213.0,852.0,611.947,609.742,609.306,615.249,609.241,609.922,614.919,612.181,617.509,613.278,613.347,617.3290000000001,616.896,612.364,612.069,614.406,611.297,,,
213.25,853.0,611.54,609.62,609.604,615.43,609.275,608.9830000000001,615.779,612.251,617.216,613.619,612.251,617.232,616.033,612.465,612.822,614.689,611.465,,,
213.5,854.0,611.896,610.22,609.631,615.318,608.986,610.11,615.869,612.2040000000001,618.455,613.826,612.261,617.9069999999999,616.975,612.762,612.876,614.788,611.386,,,
213.75,855.0,612.141,609.351,610.443,615.245,609.019,609.9590000000001,615.193,611.703,618.249,613.428,612.9730000000001,616.5930000000001,615.857,611.935,612.592,615.0930000000001,611.621,,,
214.0,856.0,612.562,610.134,610.591,615.77,609.388,610.1419999999999,616.062,611.81,618.106,613.643,613.086,617.923,617.45,613.11,613.008,615.995,,,,
214.25,857.0,612.679,610.428,610.386,615.99,608.726,609.877,616.243,612.135,619.031,614.911,611.9069999999999,617.618,616.462,613.562,614.165,615.688,,,,
214.5,858.0,612.515,610.248,609.933,616.5319999999999,609.624,610.435,616.021,611.953,618.4680000000001,614.217,612.783,617.4830000000001,617.119,612.721,613.656,615.053,,,,
214.75,859.0,612.98,610.303,609.388,616.75,609.803,610.02,616.805,612.982,620.058,614.536,613.252,617.79,616.677,612.811,614.004,615.5830000000001,612.31,612.1990000000001,,
215.0,860.0,612.8240000000001,610.3969999999999,610.256,617.196,608.749,610.094,616.8969999999999,612.1659999999999,620.159,614.249,612.1709999999999,617.808,616.797,612.947,613.701,615.629,612.2180000000001,612.507,,
215.25,861.0,612.831,609.746,610.764,617.211,608.9169999999999,609.609,616.5269999999999,612.117,619.563,615.034,613.3240000000001,618.599,616.74,613.595,614.577,616.373,612.595,,,
215.5,862.0,613.237,609.606,610.906,617.403,609.164,609.398,616.703,611.752,619.688,614.485,613.8009999999999,618.729,617.655,613.0740000000001,614.6519999999999,615.509,612.0509999999999,,,
215.75,863.0,612.5980000000001,610.332,610.825,618.283,609.0169999999999,610.03,617.246,612.297,619.401,616.001,613.952,618.16,616.515,613.941,614.5790000000001,616.189,612.692,,,
216.0,864.0,612.868,610.316,610.1619999999999,618.798,609.265,609.602,617.4119999999999,612.749,620.3240000000001,614.644,612.506,618.169,618.097,614.01,614.903,616.8969999999999,613.515,612.557,,
216.25,865.0,613.443,609.982,610.931,618.263,609.43,610.053,617.247,612.023,621.635,615.025,614.009,618.321,617.65,613.8580000000001,614.566,616.206,612.111,613.423,,
216.5,866.0,612.68,610.9119999999999,611.615,618.616,609.457,610.349,617.107,611.886,619.481,615.372,613.05,618.669,618.513,613.904,615.346,617.692,613.266,612.385,,
216.75,867.0,613.679,611.028,611.0169999999999,618.995,609.227,610.5830000000001,617.409,612.971,620.7090000000001,616.399,613.696,618.629,618.1519999999999,613.578,615.19,616.755,613.2,613.611,,
217.0,868.0,613.674,610.534,611.701,619.681,608.8580000000001,610.188,617.325,612.807,620.7819999999999,615.952,613.6030000000001,618.705,618.491,613.502,616.025,617.45,613.534,613.571,,
217.25,869.0,613.637,610.295,611.509,619.448,609.493,610.448,618.0790000000001,612.516,620.913,616.04,613.278,619.259,618.607,614.556,616.673,617.602,614.565,613.508,,
217.5,870.0,613.644,611.06,611.831,620.1519999999999,609.066,610.665,617.1669999999999,611.929,621.589,616.931,614.967,619.5830000000001,619.264,614.564,615.361,618.175,613.8430000000001,613.518,,
217.75,871.0,613.158,610.816,611.5,620.15,609.408,610.0790000000001,617.78,611.9540000000001,621.659,616.587,614.543,619.351,619.4019999999999,613.389,615.836,618.5319999999999,614.428,613.305,,
218.0,872.0,614.191,610.149,612.313,619.899,609.273,610.32,618.592,612.151,622.097,616.726,613.4590000000001,618.331,618.923,614.3919999999999,616.529,618.476,613.95,612.903,,
218.25,873.0,613.986,611.591,612.237,619.994,609.5459999999999,610.752,618.891,612.596,621.797,616.487,614.247,619.741,620.035,613.654,616.9780000000001,619.375,614.375,613.016,617.1419999999999,
218.5,874.0,613.6030000000001,611.011,612.312,619.982,609.67,611.404,618.159,612.852,621.294,617.898,615.51,618.775,619.41,613.5369999999999,616.4580000000001,620.225,614.259,613.464,617.182,
218.75,875.0,614.538,610.423,612.0840000000001,621.089,608.599,611.01,618.761,613.254,622.969,617.555,615.247,619.641,621.089,614.1659999999999,615.633,619.887,613.8530000000001,613.378,617.183,
219.0,876.0,614.427,610.909,612.613,621.0269999999999,609.751,610.6,618.391,612.507,622.851,617.964,615.16,619.1569999999999,620.001,614.146,616.622,620.304,614.599,613.481,618.214,
219.25,877.0,614.491,612.048,612.654,620.557,609.881,610.237,618.09,613.286,623.1,617.346,615.359,620.119,620.007,614.434,616.867,621.048,614.867,613.621,617.4680000000001,
219.5,878.0,614.207,610.937,612.644,619.741,610.351,611.1669999999999,617.938,613.185,622.97,617.85,615.4630000000001,619.636,621.513,614.808,617.312,620.186,615.174,614.189,617.359,
219.75,879.0,613.844,611.543,612.325,620.784,609.564,611.2130000000001,618.901,612.439,623.24,618.095,615.653,620.1080000000001,620.604,614.462,616.178,621.4680000000001,614.605,613.745,617.871,
220.0,880.0,614.008,610.735,612.615,621.19,609.9630000000001,610.8240000000001,619.488,613.075,622.016,617.225,615.835,619.816,620.47,614.0269999999999,616.934,620.39,614.563,613.7,617.707,
220.25,881.0,613.994,610.644,612.9830000000001,620.886,609.245,611.846,618.523,613.266,623.602,617.3919999999999,615.413,620.28,620.49,614.212,616.6030000000001,620.455,614.6569999999999,613.768,617.2040000000001,
220.5,882.0,613.679,611.057,612.664,622.242,609.523,611.4780000000001,619.289,613.293,623.673,617.351,616.408,620.236,620.903,614.355,616.242,621.774,614.876,613.865,618.101,
220.75,883.0,614.974,611.529,611.8330000000001,621.669,609.798,611.026,618.275,612.2869999999999,621.443,617.5740000000001,615.373,620.7280000000001,621.117,614.062,617.439,621.756,615.086,613.739,618.5509999999999,
221.0,884.0,613.705,611.144,612.423,620.38,609.259,611.506,619.323,612.587,622.566,617.3240000000001,615.349,619.859,622.237,614.794,617.252,621.499,614.86,613.57,617.922,
221.25,885.0,614.631,611.13,611.627,620.9,609.529,611.36,618.731,612.937,622.696,616.861,615.076,619.895,620.619,614.6030000000001,617.138,621.573,615.173,613.2909999999999,618.2230000000001,
221.5,886.0,614.321,610.235,611.862,621.5,609.974,611.118,618.469,612.259,623.396,617.265,615.938,620.035,620.981,613.742,617.423,622.112,615.002,613.5319999999999,617.563,
221.75,887.0,614.452,611.094,612.5269999999999,621.561,609.5880000000001,611.302,619.2669999999999,612.428,622.439,616.93,615.764,619.906,621.989,613.936,616.9830000000001,622.5459999999999,614.379,612.9159999999999,617.361,
222.0,888.0,615.235,610.512,612.127,621.626,610.44,611.974,618.905,612.65,623.003,618.169,615.214,620.377,620.903,614.438,617.663,621.175,614.06,613.194,616.927,
222.25,889.0,615.011,610.215,612.513,620.215,610.085,611.594,619.0930000000001,613.006,622.617,617.859,615.0830000000001,620.446,620.4209999999999,613.253,617.024,621.971,614.281,612.889,617.069,
222.5,890.0,614.957,610.161,611.414,621.61,610.465,611.485,618.434,612.091,622.961,617.214,616.131,619.485,620.564,613.811,616.844,622.139,614.23,612.798,618.346,
222.75,891.0,614.645,610.989,611.631,622.278,610.0740000000001,611.571,618.3919999999999,612.65,622.346,617.382,615.139,619.8290000000001,620.7230000000001,613.553,617.7330000000001,622.979,614.689,611.938,617.538,
223.0,892.0,614.4019999999999,609.87,611.906,621.215,610.285,611.883,619.082,612.543,622.883,617.502,616.148,620.262,621.217,613.283,617.351,622.24,614.826,612.9630000000001,617.721,
223.25,893.0,614.097,609.998,611.976,621.563,610.4490000000001,611.935,618.656,612.536,624.525,617.128,614.518,620.306,621.155,613.259,617.58,621.4119999999999,613.894,613.364,616.712,
223.5,894.0,614.7180000000001,609.716,611.361,621.225,610.446,612.366,619.251,612.065,622.2230000000001,616.525,614.3340000000001,,621.394,613.0369999999999,616.851,622.905,614.622,612.016,616.761,
223.75,895.0,614.577,610.036,611.15,622.523,610.0319999999999,612.48,618.573,611.562,622.518,615.931,615.0790000000001,618.752,621.512,613.823,616.783,622.385,614.243,612.3240000000001,615.946,
224.0,896.0,614.405,610.174,610.9490000000001,621.3530000000001,609.995,612.0419999999999,618.729,611.896,622.085,616.375,615.507,619.266,621.41,613.576,617.658,622.856,614.696,612.842,616.706,
224.25,897.0,614.683,609.753,611.049,622.531,609.936,612.002,618.555,612.039,622.0980000000001,615.918,615.298,619.9830000000001,621.068,613.011,617.226,622.385,614.1759999999999,612.739,616.254,
224.5,898.0,614.7769999999999,609.779,611.644,622.761,609.6469999999999,612.136,618.591,612.651,621.254,615.6759999999999,614.7919999999999,619.131,620.658,613.045,616.281,622.971,614.326,612.651,615.998,
224.75,899.0,614.312,609.526,611.1619999999999,621.786,610.1519999999999,612.0880000000001,618.0319999999999,612.6519999999999,622.063,615.4590000000001,614.788,619.408,621.21,613.248,617.111,623.249,613.331,612.184,617.008,
225.0,900.0,614.753,609.919,611.131,621.888,610.163,612.8969999999999,617.488,611.979,621.589,616.206,614.797,619.71,620.711,613.158,616.804,624.076,614.37,612.161,617.283,
225.25,901.0,614.191,610.2090000000001,610.6419999999999,620.262,610.262,612.111,618.252,612.605,622.424,615.753,615.818,620.475,621.128,613.008,617.686,621.904,614.404,612.514,616.117,
225.5,902.0,613.406,609.4209999999999,611.232,620.5840000000001,610.4119999999999,612.191,618.077,611.836,621.37,616.24,614.639,619.825,620.509,612.9780000000001,617.001,623.533,615.048,611.484,615.734,
225.75,903.0,613.894,610.4580000000001,610.401,621.3,610.831,611.874,618.125,611.557,621.5419999999999,616.082,614.974,619.502,621.345,613.896,617.3919999999999,621.931,613.945,611.873,615.837,
226.0,904.0,614.1619999999999,609.48,610.247,620.821,610.868,612.278,617.997,612.045,621.386,615.89,615.114,,620.826,613.319,616.84,623.336,614.145,611.609,615.883,
226.25,905.0,612.956,609.086,610.092,621.013,610.244,612.596,618.289,612.145,620.759,615.639,614.717,,621.062,613.492,616.9209999999999,622.51,613.6,611.809,615.553,
226.5,906.0,613.179,609.286,610.34,621.6709999999999,610.367,612.33,618.3530000000001,611.7869999999999,620.314,615.854,614.054,,620.48,612.54,616.785,621.925,614.369,612.048,615.498,
226.75,907.0,613.67,609.903,610.174,620.406,610.115,612.607,617.293,611.813,621.11,614.7080000000001,615.151,,620.633,613.545,617.194,621.0419999999999,614.256,611.415,615.988,
227.0,908.0,614.393,609.925,609.22,621.021,609.964,612.575,616.431,611.357,620.7819999999999,615.993,614.678,,620.406,612.636,616.905,622.47,614.771,611.566,615.614,
227.25,909.0,614.836,610.219,609.46,621.029,609.998,611.443,617.125,611.164,621.014,615.321,614.405,,619.265,611.893,616.795,621.919,613.616,611.56,615.235,
227.5,910.0,613.951,609.188,609.552,621.021,609.471,611.653,618.2819999999999,611.849,620.472,615.155,613.852,,620.694,612.802,616.813,621.316,613.71,610.7180000000001,615.97,
227.75,911.0,613.685,609.706,609.971,620.17,610.193,612.554,617.818,611.2769999999999,621.061,615.212,613.196,618.2959999999999,618.878,613.133,617.0269999999999,621.69,613.399,611.2180000000001,614.98,
228.0,912.0,613.63,609.613,609.674,619.849,610.411,611.911,617.09,611.725,619.467,615.597,613.59,618.354,620.11,613.46,616.884,620.745,613.107,610.622,615.548,
228.25,913.0,614.352,609.184,609.821,620.854,610.136,612.067,618.056,610.8480000000001,619.432,614.852,613.6569999999999,617.6659999999999,620.5269999999999,612.739,617.036,621.37,614.0459999999999,611.1519999999999,614.475,
228.5,914.0,613.668,610.141,610.15,620.346,610.27,611.948,616.901,611.238,619.915,614.925,613.737,617.509,620.29,612.453,616.63,620.9730000000001,613.98,611.011,614.423,
228.75,915.0,615.134,609.214,609.6519999999999,619.6619999999999,609.686,612.0,616.7769999999999,611.061,619.075,614.972,613.414,617.408,620.026,613.2230000000001,616.735,620.009,613.4119999999999,610.549,614.398,
229.0,916.0,614.904,609.439,609.7909999999999,620.21,609.932,612.146,617.025,611.141,618.763,615.059,613.161,617.6759999999999,619.85,612.639,615.953,621.634,613.6030000000001,610.831,614.002,
229.25,917.0,613.234,609.197,609.428,619.759,609.6,611.601,617.049,611.632,618.523,614.448,613.212,617.028,619.629,612.489,615.644,620.932,613.069,610.3430000000001,614.817,
229.5,918.0,615.238,609.634,609.271,619.794,609.496,611.316,617.7040000000001,611.069,617.725,614.746,612.711,617.499,619.349,611.948,615.905,619.878,612.952,611.09,614.177,
229.75,919.0,613.81,609.313,609.526,618.56,610.249,610.92,616.482,610.976,617.9780000000001,614.739,612.7,617.489,618.5409999999999,612.362,615.186,619.606,612.5930000000001,610.851,614.082,
230.0,920.0,613.285,608.7669999999999,609.0459999999999,619.679,608.849,611.111,617.057,611.05,618.5840000000001,615.8330000000001,612.873,616.65,618.393,612.09,615.411,619.669,613.405,610.7,613.135,
230.25,921.0,614.395,609.957,610.425,619.523,609.2040000000001,610.675,616.401,610.893,617.762,614.1,612.356,616.254,618.177,612.194,615.721,620.011,613.487,610.548,612.602,
230.5,922.0,613.567,609.263,609.11,618.84,609.529,609.891,616.112,611.505,617.073,614.999,612.911,617.312,618.4259999999999,612.001,614.734,619.846,612.794,610.544,613.559,
230.75,923.0,614.192,609.004,609.357,619.137,609.964,611.031,616.0459999999999,610.752,618.196,615.256,612.957,616.472,618.611,612.14,615.1519999999999,618.9680000000001,613.4,610.547,613.3290000000001,
231.0,924.0,613.1469999999999,609.222,609.1,618.9,609.68,610.07,616.452,611.006,617.687,614.245,612.234,616.63,618.216,612.2230000000001,615.257,618.607,612.614,610.4119999999999,611.87,
231.25,925.0,613.6030000000001,609.099,609.322,619.0,609.519,610.601,615.905,611.372,617.645,614.225,612.503,616.133,617.866,612.134,615.1619999999999,619.57,612.689,610.942,613.388,
231.5,926.0,613.092,609.594,610.281,618.201,609.769,611.124,616.373,610.774,616.609,614.05,612.398,615.987,617.54,612.475,615.32,618.557,612.613,611.158,612.863,
