 ,X,Y
1,222.000,44.000
2,220.764,42.791
3,219.444,41.781
4,218.085,40.825
5,216.733,39.777
6,215.403,38.569
7,214.043,37.292
8,212.595,36.063
9,210.997,34.999
10,209.211,34.188
11,207.271,33.619
12,205.235,33.254
13,203.158,33.054
14,201.095,32.982
15,199.072,33.024
16,197.081,33.192
17,195.111,33.498
18,193.154,33.957
19,191.202,34.576
20,189.262,35.338
21,187.345,36.217
22,185.461,37.185
23,183.623,38.218
24,181.849,39.295
25,180.171,40.413
26,178.626,41.569
27,177.250,42.760
28,176.067,43.986
29,175.023,45.258
30,174.030,46.591
31,172.999,48.002
32,171.866,49.498
33,170.675,51.066
34,169.497,52.684
35,168.403,54.331
36,167.458,55.986
37,166.665,57.648
38,165.976,59.329
39,165.342,61.042
40,164.716,62.797
41,164.069,64.597
42,163.396,66.425
43,162.692,68.268
44,161.954,70.111
45,161.188,71.942
46,160.435,73.763
47,159.743,75.580
48,159.160,77.399
49,158.730,79.223
50,158.441,81.064
51,158.245,82.932
52,158.091,84.841
53,157.932,86.801
54,157.742,88.805
55,157.525,90.825
56,157.286,92.827
57,157.030,94.780
58,156.764,96.662
59,156.503,98.503
60,156.263,100.351
61,156.062,102.253
62,155.917,104.255
63,155.836,106.350
64,155.818,108.492
65,155.866,110.635
66,155.980,112.734
67,156.158,114.753
68,156.382,116.716
69,156.624,118.671
70,156.861,120.664
71,157.067,122.740
72,157.239,124.913
73,157.401,127.144
74,157.583,129.391
75,157.813,131.611
76,158.121,133.761
77,158.511,135.824
78,158.958,137.811
79,159.433,139.739
80,159.907,141.624
81,160.357,143.479
82,160.792,145.322
83,161.240,147.167
84,161.726,149.029
85,162.276,150.923
86,162.891,152.851
87,163.550,154.801
88,164.229,156.763
89,164.906,158.723
90,165.560,160.673
91,166.198,162.615
92,166.834,164.554
93,167.483,166.499
94,168.161,168.456
95,168.882,170.421
96,169.666,172.373
97,170.531,174.287
98,171.495,176.138
99,172.576,177.904
100,173.767,179.592
101,175.037,181.242
102,176.356,182.897
103,177.692,184.596
104,179.018,186.374
105,180.342,188.207
106,181.688,190.043
107,183.079,191.831
108,184.540,193.517
109,186.092,195.054
110,187.729,196.441
111,189.426,197.701
112,191.161,198.861
113,192.908,199.944
114,194.650,200.972
115,196.398,201.935
116,198.170,202.821
117,199.986,203.613
118,201.863,204.297
119,203.802,204.869
120,205.783,205.335
121,207.785,205.702
122,209.789,205.976
123,211.778,206.164
124,213.758,206.258
125,215.745,206.251
126,217.754,206.132
127,219.800,205.892
128,221.883,205.542
129,223.985,205.116
130,226.085,204.651
131,228.163,204.183
132,230.200,203.747
133,232.195,203.341
134,234.161,202.933
135,236.112,202.491
136,238.061,201.983
137,240.017,201.389
138,241.976,200.734
139,243.926,200.053
140,245.861,199.381
141,247.769,198.752
142,249.644,198.159
143,251.482,197.542
144,253.277,196.839
145,255.025,195.986
146,256.719,194.938
147,258.340,193.711
148,259.868,192.338
149,261.283,190.850
150,262.564,189.279
151,263.727,187.662
152,264.827,186.038
153,265.918,184.447
154,267.057,182.929
155,268.277,181.504
156,269.527,180.123
157,270.740,178.720
158,271.848,177.233
159,272.799,175.608
160,273.641,173.861
161,274.464,172.039
162,275.353,170.185
163,276.397,168.344
164,277.610,166.534
165,278.909,164.737
166,280.201,162.930
167,281.391,161.092
168,282.390,159.201
169,283.174,157.258
170,283.807,155.290
171,284.355,153.326
172,284.886,151.394
173,285.455,149.519
174,286.029,147.684
175,286.534,145.853
176,286.894,143.993
177,287.038,142.068
178,286.959,140.079
179,286.719,138.061
180,286.382,136.048
181,286.015,134.079
182,285.663,132.178
183,285.292,130.329
184,284.842,128.499
185,284.253,126.659
186,283.471,124.781
187,282.513,122.873
188,281.438,120.968
189,280.309,119.100
190,279.189,117.302
191,278.133,115.601
192,277.150,113.970
193,276.231,112.363
194,275.365,110.734
195,274.541,109.036
196,273.730,107.268
197,272.887,105.463
198,271.966,103.655
199,270.922,101.878
200,269.732,100.155
201,268.445,98.473
202,267.123,96.810
203,265.830,95.144
204,264.629,93.456
205,263.538,91.736
206,262.501,89.996
207,261.458,88.249
208,260.348,86.508
209,259.114,84.786
210,257.758,83.093
211,256.313,81.439
212,254.812,79.834
213,253.290,78.288
214,251.776,76.804
215,250.280,75.359
216,248.799,73.913
217,247.333,72.428
218,245.879,70.866
219,244.437,69.208
220,243.004,67.505
221,241.578,65.818
222,240.156,64.209
223,238.735,62.740
224,237.315,61.438
225,235.890,60.256
226,234.458,59.135
227,233.016,58.013
228,231.567,56.837
229,230.137,55.570
230,228.760,54.182
231,227.469,52.643
232,226.294,50.926
233,225.215,49.088
234,224.178,47.243
235,223.125,45.508
236,222.000,44.000
