TimesH,Frame,0,2,3,4,8,12,14,19,24,25,27,29,31,33,34,35,36,38,39,40,41,43,44,45,49,52,55,57,60,61,66,69,70,72,76,78,79,83,84,86,90,92,95,96,97,99,101,104,105,106,109,113,115,117,124,131,133,136,137,139,141,143,146,150,151,153,158,160,162,165,172,174,180,183,184,185,193,196,197,198,200,212,218,227,288,289,291,355,383,386,392,394,395,397,408,411,416,419,423,424,425,433,434,436,437,442,443,447,449,454,456,458,462,464,465,467,472,474,477,478,479,481,483,487,489,490,495,496,499,503,504,506,508,509,514,519,521,522,525,528,531,532,534,538,544,545,546,547,548,556,589,598,613,614,722,742,759,799,807,819,958,978
23.75,95.0,706.684,664.6669999999999,693.087,677.6160000000001,697.5219999999999,696.2330000000001,641.946,662.387,690.762,691.967,711.1210000000001,677.633,700.503,661.676,652.9730000000001,639.117,699.072,725.5889999999999,647.714,633.763,639.7040000000001,698.487,710.722,691.883,668.632,713.342,699.513,658.8639999999999,718.079,648.84,638.7280000000001,703.185,682.365,655.069,647.099,710.039,679.811,661.512,675.9730000000001,697.837,684.6339999999999,715.738,653.888,687.0189999999999,674.779,699.6189999999999,648.219,668.3589999999999,664.8510000000001,696.954,704.408,647.623,686.081,671.7560000000001,695.6139999999999,669.95,672.9960000000001,627.508,712.596,709.448,661.184,706.9989999999999,638.799,683.278,646.669,675.98,657.095,658.7239999999999,651.3969999999999,691.466,701.692,685.7,696.612,655.185,692.5310000000001,679.795,691.279,637.849,677.8939999999999,664.581,689.862,663.176,653.661,648.355,628.239,630.068,624.212,635.058,640.3969999999999,646.396,640.872,646.988,629.112,635.724,662.012,625.557,649.385,656.725,657.637,664.784,656.6210000000001,663.388,662.6360000000001,658.331,633.207,661.1419999999999,657.5010000000001,671.6489999999999,649.788,637.795,665.689,671.1160000000001,665.585,680.977,657.585,682.352,653.1469999999999,639.486,646.669,675.8739999999999,659.334,701.752,684.735,686.003,681.448,642.256,694.403,621.295,686.1339999999999,668.8989999999999,699.8510000000001,653.265,654.354,633.536,644.871,713.4630000000001,696.3860000000001,638.852,687.6410000000001,687.91,645.503,689.421,660.045,673.59,684.034,696.725,698.45,713.0369999999999,642.779,,,,,,,,,,,,,
24.0,96.0,708.113,667.867,694.1039999999999,677.4830000000001,697.909,696.529,642.712,665.638,690.3960000000001,695.832,713.9060000000001,681.449,703.498,664.665,655.9689999999999,643.1759999999999,696.8530000000001,728.562,651.1419999999999,635.894,642.879,703.148,709.421,692.492,671.7410000000001,716.227,705.313,663.03,718.8910000000001,649.298,640.717,704.387,680.8589999999999,657.2710000000001,648.0880000000001,712.4,683.02,666.758,679.1289999999999,698.86,684.78,719.198,655.77,690.5210000000001,678.3380000000001,704.3510000000001,650.63,670.755,667.054,702.462,705.6310000000001,650.763,687.678,675.528,695.7539999999999,672.4,676.7669999999999,629.31,712.9060000000001,713.067,665.372,709.143,640.817,687.5930000000001,648.177,678.753,660.306,661.222,653.59,696.02,704.8580000000001,689.235,699.127,658.279,695.493,681.268,694.2819999999999,639.2280000000001,680.6239999999999,666.643,692.628,665.227,656.057,651.0409999999999,628.7230000000001,629.373,623.951,634.248,641.966,649.686,639.472,649.047,630.1569999999999,636.345,664.582,626.163,651.632,657.425,659.4739999999999,666.217,655.285,662.382,664.442,660.921,633.32,660.653,657.331,674.925,650.5269999999999,637.674,665.273,670.883,663.6260000000001,682.806,657.15,685.949,654.455,640.6669999999999,648.982,675.441,659.748,705.0360000000001,688.082,686.289,681.0360000000001,644.76,691.395,621.789,686.495,668.398,701.34,654.082,656.985,634.513,646.325,712.419,697.387,640.357,690.073,690.915,645.6030000000001,688.056,659.8860000000001,674.5269999999999,688.3389999999999,698.3839999999999,699.0830000000001,709.8760000000001,645.072,685.677,,,,,,,,,,,,
24.25,97.0,709.5,666.675,694.2260000000001,676.7230000000001,697.47,692.8989999999999,643.331,662.296,689.419,695.985,713.5889999999999,679.6010000000001,700.831,664.533,655.194,643.13,693.2460000000001,724.903,652.77,635.349,641.508,703.9689999999999,709.743,690.122,672.9860000000001,715.117,703.2080000000001,662.3589999999999,717.17,651.786,639.336,705.0060000000001,681.446,657.255,649.621,714.7239999999999,684.225,668.372,680.132,697.1189999999999,682.447,718.171,655.444,688.5039999999999,676.8439999999999,704.585,650.6659999999999,671.025,666.955,699.419,701.727,652.327,683.7710000000001,674.946,694.78,672.23,674.2739999999999,629.106,712.32,708.679,665.3960000000001,708.086,640.507,684.6360000000001,647.246,676.81,659.988,660.492,654.553,694.097,704.043,688.85,695.302,657.122,695.577,677.841,692.26,639.124,678.8689999999999,662.831,690.535,664.697,654.891,649.774,629.49,630.226,623.813,635.318,641.519,651.695,641.6519999999999,650.915,631.105,636.778,663.4,626.929,650.7669999999999,658.196,658.743,668.297,657.789,661.6389999999999,664.2669999999999,661.2139999999999,635.2959999999999,660.2919999999999,657.587,676.4860000000001,650.58,639.568,665.753,667.925,662.7230000000001,684.2230000000001,658.568,685.158,654.036,640.422,647.901,674.466,659.0160000000001,704.805,688.66,684.331,680.721,644.386,690.367,622.557,687.442,667.171,702.936,652.452,656.796,633.59,646.683,712.535,698.3839999999999,641.5459999999999,688.227,691.422,645.922,688.91,659.783,675.169,688.1669999999999,697.541,697.797,708.38,644.942,686.8889999999999,,,,,,,,,,,,
24.5,98.0,708.675,667.758,694.513,677.1080000000001,696.3439999999999,692.2610000000001,643.961,662.2769999999999,687.2669999999999,697.263,713.748,680.357,698.507,667.003,657.132,643.307,692.063,724.14,652.451,636.0980000000001,642.193,702.722,708.176,689.22,672.932,715.423,703.7610000000001,663.6469999999999,715.6060000000001,651.389,639.269,702.388,679.807,658.857,648.129,711.9,681.038,670.0089999999999,679.7080000000001,692.38,680.2180000000001,714.7860000000001,655.085,688.692,676.347,703.653,652.868,672.5010000000001,667.3430000000001,698.5,700.2330000000001,652.03,682.4010000000001,675.6310000000001,692.916,671.023,677.1360000000001,628.87,709.346,706.091,666.607,709.586,643.153,684.6389999999999,648.445,677.439,660.044,657.586,653.569,692.225,700.173,686.1560000000001,696.132,655.888,693.8589999999999,677.727,690.552,639.344,678.447,664.22,688.597,663.383,654.14,649.134,628.434,630.827,625.251,635.68,641.5369999999999,650.364,641.036,650.953,630.405,637.155,663.814,627.1990000000001,651.696,658.192,660.875,667.793,657.1110000000001,661.816,663.534,661.579,634.869,660.0310000000001,657.563,674.878,650.943,640.076,667.4110000000001,669.722,662.709,684.762,657.928,685.317,653.46,640.9259999999999,649.286,673.758,660.057,704.8989999999999,688.826,684.4689999999999,680.222,644.479,690.248,622.077,687.168,668.1610000000001,700.949,653.823,657.2460000000001,635.225,648.25,712.4119999999999,698.437,640.837,689.5260000000001,692.709,646.438,685.7589999999999,660.135,677.113,689.8430000000001,697.113,697.618,706.539,644.125,686.295,,,,,,,,,,,,
24.75,99.0,709.178,667.09,695.7280000000001,675.7360000000001,696.605,692.2460000000001,641.5840000000001,664.201,689.159,698.703,714.6160000000001,679.882,698.222,667.7710000000001,657.885,644.6030000000001,687.699,722.3760000000001,654.969,635.6659999999999,640.711,704.193,708.6419999999999,689.9739999999999,673.6460000000001,714.35,703.248,665.033,712.7310000000001,651.689,640.594,701.863,678.069,659.735,649.747,712.2460000000001,682.508,669.8389999999999,679.1,695.431,680.372,713.2439999999999,655.186,687.4580000000001,678.434,703.635,651.882,671.302,668.42,698.9119999999999,699.2719999999999,651.556,682.595,675.826,692.926,670.972,674.185,628.989,711.2860000000001,708.138,665.685,707.398,641.961,684.4680000000001,649.534,677.0219999999999,660.8989999999999,659.2669999999999,654.8330000000001,692.2139999999999,701.534,684.7310000000001,695.6610000000001,656.0260000000001,693.054,676.865,691.815,640.221,679.5269999999999,664.8580000000001,688.445,664.0360000000001,654.3290000000001,650.012,629.059,631.201,625.3,635.253,641.914,651.58,641.04,651.905,631.628,637.4490000000001,662.8960000000001,627.7869999999999,651.628,658.3660000000001,661.595,669.705,656.9910000000001,661.3589999999999,663.564,661.6610000000001,634.474,661.49,657.793,676.285,651.935,640.265,667.49,669.737,663.273,685.6619999999999,657.86,685.699,654.696,643.012,648.219,673.513,659.227,704.1610000000001,687.934,684.302,679.79,644.955,688.555,623.364,686.808,666.658,702.545,654.626,659.323,634.255,648.071,713.743,699.247,642.123,689.816,692.7669999999999,646.279,686.834,658.757,677.3710000000001,692.164,696.311,696.2189999999999,706.7819999999999,644.741,688.565,,,,,,,,,,,,
25.0,100.0,710.059,669.297,694.558,677.08,696.9860000000001,692.61,644.049,663.457,688.64,699.34,714.763,682.622,699.87,669.6110000000001,660.3789999999999,645.429,688.164,724.819,653.492,637.325,641.758,703.459,709.414,689.9860000000001,673.922,717.525,705.023,665.1560000000001,712.933,652.453,639.645,701.7139999999999,680.328,658.398,649.269,712.398,684.5089999999999,671.623,681.285,693.5880000000001,680.801,714.498,656.7739999999999,689.9169999999999,679.393,702.946,651.0840000000001,674.413,670.453,700.025,700.143,652.5419999999999,681.1519999999999,676.7280000000001,692.334,672.811,676.625,629.524,711.7330000000001,707.385,668.635,707.297,643.509,685.279,649.404,678.377,660.987,660.15,655.22,691.655,701.4169999999999,685.193,695.72,656.9730000000001,691.6239999999999,676.76,692.196,639.521,677.676,663.61,689.2539999999999,662.993,654.9259999999999,650.059,630.744,631.477,625.423,635.732,642.2230000000001,651.414,641.867,652.217,632.139,638.221,662.002,627.23,652.905,660.576,662.6080000000001,670.073,657.45,662.5369999999999,664.909,663.123,635.394,660.8539999999999,657.513,677.87,652.2180000000001,639.908,668.0889999999999,671.1,663.318,686.0139999999999,657.835,686.237,653.503,641.881,650.175,674.084,659.995,704.5139999999999,690.8380000000001,683.245,680.393,644.997,687.6619999999999,622.357,686.94,668.752,703.905,654.7040000000001,659.304,634.127,649.432,710.133,700.908,642.26,691.576,694.188,646.136,686.438,659.303,679.735,693.9630000000001,696.905,697.791,706.062,646.326,690.137,664.382,,,,,,,,,,,
25.25,101.0,710.3960000000001,668.6239999999999,698.063,677.363,698.143,693.9889999999999,643.59,663.183,689.2719999999999,703.123,720.238,682.197,698.56,670.071,661.2439999999999,646.644,689.395,725.273,655.319,637.567,642.445,703.795,711.442,690.9780000000001,675.182,719.7710000000001,709.023,665.635,714.4760000000001,653.931,642.139,703.284,679.2769999999999,659.9,648.898,714.905,685.329,672.59,679.569,694.564,679.94,715.794,656.812,690.914,679.062,702.4069999999999,652.3480000000001,675.561,669.747,700.806,698.7280000000001,652.754,682.332,679.757,694.5089999999999,673.422,676.947,630.2130000000001,714.3380000000001,707.0939999999999,668.679,708.36,643.5459999999999,685.5830000000001,648.485,678.551,662.569,659.49,657.221,691.702,702.086,686.921,696.547,656.685,691.5319999999999,677.813,693.5189999999999,638.279,679.705,663.717,689.8,663.46,654.651,649.577,629.465,631.04,625.816,635.178,643.182,652.979,642.5419999999999,652.274,633.401,639.505,664.0369999999999,627.75,652.048,660.048,663.7310000000001,671.393,658.3760000000001,661.612,663.8589999999999,662.8430000000001,636.193,662.2639999999999,657.79,678.664,652.217,640.206,670.248,670.171,663.971,684.59,659.837,687.48,655.3480000000001,642.736,652.1,675.3,659.7819999999999,705.903,690.845,686.395,681.7260000000001,646.0840000000001,688.934,622.804,689.7139999999999,669.173,704.793,654.751,659.578,634.736,651.9730000000001,714.2339999999999,700.9789999999999,644.558,692.576,695.178,645.552,690.237,660.677,682.207,696.221,699.824,698.47,707.1489999999999,646.2819999999999,692.803,665.1189999999999,667.3739999999999,,,,,,,,,,
25.5,102.0,711.654,669.3689999999999,696.81,678.092,698.118,692.935,643.9169999999999,665.4730000000001,689.5930000000001,705.2139999999999,719.923,684.0010000000001,700.446,673.5980000000001,660.9169999999999,647.589,691.827,725.482,656.5260000000001,637.153,644.148,704.48,712.092,693.546,675.5239999999999,719.893,708.097,669.311,714.572,654.15,641.725,703.755,679.597,658.7510000000001,650.1659999999999,716.367,687.4989999999999,675.202,680.39,693.654,682.686,717.9739999999999,656.1239999999999,690.995,681.047,703.312,650.387,677.078,669.112,702.5139999999999,699.471,653.216,683.3560000000001,680.802,693.327,674.449,678.591,629.9169999999999,712.3910000000001,708.8760000000001,669.462,708.826,645.186,685.203,649.705,679.762,663.439,659.686,656.383,693.064,703.2639999999999,688.1210000000001,696.888,656.924,693.812,678.25,691.6289999999999,640.305,680.3,664.564,689.924,664.62,655.286,651.9490000000001,630.355,631.031,625.198,634.937,642.113,652.033,641.808,653.205,633.3330000000001,638.009,663.115,627.751,652.7719999999999,660.6239999999999,663.355,672.133,658.561,662.429,665.7719999999999,664.663,637.0319999999999,662.1619999999999,659.658,680.882,653.549,640.425,669.49,670.8589999999999,666.028,686.602,659.575,688.27,654.295,642.877,651.315,676.263,661.1080000000001,707.387,693.117,685.586,682.284,646.41,689.317,622.5880000000001,692.3530000000001,669.71,706.1260000000001,655.344,661.672,634.675,652.198,713.245,703.013,645.075,691.9110000000001,694.954,645.914,688.395,660.623,683.6410000000001,696.2310000000001,698.633,698.727,707.36,645.866,695.372,665.9169999999999,669.0010000000001,,,,,,,,,,
25.75,103.0,712.711,670.1669999999999,698.073,679.59,699.53,695.072,644.65,666.217,689.503,706.955,721.995,683.743,700.02,674.921,661.185,647.864,691.097,725.9169999999999,658.5830000000001,638.809,644.1419999999999,705.467,713.868,691.443,674.8589999999999,721.627,709.716,670.285,715.827,655.431,642.562,705.17,680.454,661.255,648.999,718.085,687.3660000000001,674.4119999999999,680.4110000000001,695.9730000000001,680.944,718.977,659.416,691.805,683.186,703.415,651.5880000000001,677.194,670.824,703.313,701.387,653.576,684.6060000000001,683.008,693.293,673.966,677.7660000000001,629.63,713.113,711.1080000000001,672.2819999999999,707.88,643.357,685.135,650.703,681.318,663.698,661.352,657.3560000000001,693.7510000000001,703.993,686.9789999999999,698.698,657.2719999999999,694.39,678.8560000000001,692.48,640.9069999999999,680.318,664.824,689.4910000000001,664.732,658.7860000000001,651.518,630.331,630.751,625.763,636.055,642.436,653.332,642.405,655.173,633.128,638.242,663.64,627.989,652.055,662.0160000000001,664.0419999999999,672.712,658.666,662.9119999999999,665.178,665.655,637.81,664.044,660.42,681.275,653.72,641.014,669.216,670.6080000000001,665.32,687.681,659.98,687.887,655.018,643.226,649.63,677.915,661.5319999999999,709.2280000000001,693.6289999999999,687.138,684.1110000000001,649.07,690.813,622.765,691.431,670.8960000000001,709.204,654.61,664.5980000000001,634.265,652.4780000000001,713.302,702.32,646.435,692.263,697.66,645.523,691.238,660.209,684.295,698.941,697.696,701.788,707.8530000000001,647.8380000000001,696.1080000000001,665.3910000000001,668.459,679.055,715.947,,,,,,,,
