 ,X,Y
1,156.000,137.000
2,155.988,134.899
3,155.988,132.751
4,155.994,130.572
5,155.999,128.379
6,155.999,126.187
7,155.992,124.007
8,155.984,121.840
9,155.982,119.687
10,155.994,117.547
11,156.024,115.421
12,156.060,113.297
13,156.080,111.154
14,156.063,108.975
15,155.988,106.741
16,155.843,104.447
17,155.645,102.131
18,155.414,99.835
19,155.174,97.604
20,154.945,95.481
21,154.733,93.483
22,154.517,91.569
23,154.270,89.697
24,153.968,87.822
25,153.592,85.914
26,153.145,83.990
27,152.634,82.077
28,152.065,80.201
29,151.443,78.383
30,150.758,76.623
31,149.994,74.912
32,149.136,73.244
33,148.177,71.606
34,147.165,69.969
35,146.167,68.297
36,145.251,66.551
37,144.478,64.701
38,143.815,62.780
39,143.175,60.861
40,142.473,59.013
41,141.621,57.309
42,140.580,55.764
43,139.366,54.325
44,137.998,52.935
45,136.494,51.539
46,134.876,50.124
47,133.165,48.741
48,131.385,47.449
49,129.557,46.306
50,127.702,45.364
51,125.834,44.602
52,123.959,43.953
53,122.084,43.352
54,120.215,42.735
55,118.347,42.105
56,116.462,41.546
57,114.541,41.145
58,112.565,40.992
59,110.531,41.132
60,108.473,41.522
61,106.430,42.104
62,104.440,42.824
63,102.535,43.628
64,100.702,44.495
65,98.904,45.418
66,97.104,46.391
67,95.266,47.407
68,93.394,48.462
69,91.545,49.558
70,89.777,50.697
71,88.152,51.880
72,86.712,53.107
73,85.418,54.375
74,84.200,55.678
75,82.990,57.011
76,81.738,58.373
77,80.472,59.785
78,79.240,61.274
79,78.089,62.864
80,77.056,64.574
81,76.121,66.381
82,75.246,68.247
83,74.394,70.135
84,73.529,72.010
85,72.637,73.857
86,71.721,75.683
87,70.789,77.493
88,69.846,79.293
89,68.899,81.093
90,67.962,82.902
91,67.051,84.732
92,66.180,86.596
93,65.357,88.498
94,64.542,90.406
95,63.669,92.266
96,62.673,94.027
97,61.492,95.636
98,60.127,97.094
99,58.665,98.463
100,57.195,99.812
101,55.808,101.208
102,54.553,102.687
103,53.372,104.199
104,52.189,105.682
105,50.928,107.072
106,49.539,108.333
107,48.060,109.518
108,46.546,110.700
109,45.053,111.953
110,43.623,113.326
111,42.235,114.775
112,40.852,116.227
113,39.436,117.610
114,37.955,118.861
115,36.434,120.020
116,34.934,121.184
117,33.517,122.454
118,32.241,123.924
119,31.135,125.608
120,30.204,127.460
121,29.452,129.433
122,28.885,131.481
123,28.493,133.570
124,28.243,135.700
125,28.098,137.871
126,28.021,140.085
127,27.975,142.343
128,27.946,144.631
129,27.937,146.924
130,27.949,149.197
131,27.986,151.427
132,28.052,153.590
133,28.170,155.684
134,28.374,157.718
135,28.700,159.702
136,29.179,161.644
137,29.837,163.546
138,30.679,165.400
139,31.712,167.197
140,32.942,168.926
141,34.361,170.581
142,35.906,172.161
143,37.495,173.668
144,39.049,175.105
145,40.488,176.473
146,41.793,177.784
147,43.034,179.058
148,44.288,180.317
149,45.632,181.585
150,47.071,182.887
151,48.534,184.257
152,49.948,185.725
153,51.240,187.325
154,52.383,189.046
155,53.467,190.788
156,54.593,192.436
157,55.865,193.875
158,57.361,195.023
159,59.036,195.960
160,60.800,196.821
161,62.564,197.741
162,64.249,198.839
163,65.862,200.073
164,67.455,201.323
165,69.081,202.465
166,70.789,203.381
167,72.601,204.036
168,74.503,204.490
169,76.480,204.809
170,78.516,205.060
171,80.589,205.289
172,82.668,205.510
173,84.717,205.732
174,86.703,205.963
175,88.602,206.211
176,90.459,206.465
177,92.350,206.713
178,94.349,206.937
179,96.518,207.124
180,98.827,207.252
181,101.183,207.297
182,103.492,207.236
183,105.664,207.045
184,107.622,206.706
185,109.406,206.240
186,111.104,205.682
187,112.804,205.071
188,114.573,204.434
189,116.374,203.754
190,118.130,203.001
191,119.766,202.142
192,121.223,201.154
193,122.553,200.071
194,123.848,198.949
195,125.202,197.844
196,126.673,196.792
197,128.221,195.779
198,129.789,194.784
199,131.322,193.785
200,132.779,192.761
201,134.147,191.697
202,135.416,190.575
203,136.581,189.381
204,137.662,188.105
205,138.712,186.743
206,139.785,185.292
207,140.925,183.751
208,142.114,182.139
209,143.309,180.484
210,144.465,178.812
211,145.539,177.149
212,146.529,175.495
213,147.469,173.829
214,148.395,172.126
215,149.344,170.361
216,150.319,168.534
217,151.280,166.680
218,152.184,164.835
219,152.985,163.035
220,153.652,161.301
221,154.195,159.584
222,154.640,157.819
223,155.011,155.939
224,155.326,153.902
225,155.588,151.747
226,155.793,149.534
227,155.940,147.322
228,156.026,145.169
229,156.057,143.094
230,156.051,141.066
231,156.026,139.046
232,156.000,137.000
